6.143000	6.143000	6.143000	6.143000	6.143000	6.143000	6.143000	6.143000	6.143000	6.143000	6.143000	6.143000	6.143000	6.143000	6.143000	6.143000	6.143000	6.143000	6.143000	6.143000	6.143000	6.143000	6.143000	6.143000	6.143000	6.143000	6.143000	6.143000	6.143000	6.143000	6.143000	6.143000
-0.591460	-0.591460	-0.591460	-0.591460	-0.591460	-0.591460	-0.591460	-0.591460	-0.591460	-0.591460	-0.591460	-0.591460	-0.591460	-0.591460	-0.591460	-0.591460	-0.591460	-0.591460	-0.591460	-0.591460	-0.591460	-0.591460	-0.591460	-0.591460	-0.591460	-0.591460	-0.591460	-0.591460	-0.591460	-0.591460	-0.591460	-0.591460
-0.189380	-0.189380	-0.189380	-0.189380	-0.189380	-0.189380	-0.189380	-0.189380	-0.189380	-0.189380	-0.189380	-0.189380	-0.189380	-0.189380	-0.189380	-0.189380	-0.189380	-0.189380	-0.189380	-0.189380	-0.189380	-0.189380	-0.189380	-0.189380	-0.189380	-0.189380	-0.189380	-0.189380	-0.189380	-0.189380	-0.189380	-0.189380
-0.277270	-0.277270	-0.277270	-0.277270	-0.277270	-0.277270	-0.277270	-0.277270	-0.277270	-0.277270	-0.277270	-0.277270	-0.277270	-0.277270	-0.277270	-0.277270	-0.277270	-0.277270	-0.277270	-0.277270	-0.277270	-0.277270	-0.277270	-0.277270	-0.277270	-0.277270	-0.277270	-0.277270	-0.277270	-0.277270	-0.277270	-0.277270
-0.201360	-0.201360	-0.201360	-0.201360	-0.201360	-0.201360	-0.201360	-0.201360	-0.201360	-0.201360	-0.201360	-0.201360	-0.201360	-0.201360	-0.201360	-0.201360	-0.201360	-0.201360	-0.201360	-0.201360	-0.201360	-0.201360	-0.201360	-0.201360	-0.201360	-0.201360	-0.201360	-0.201360	-0.201360	-0.201360	-0.201360	-0.201360
-0.230410	-0.230410	-0.230410	-0.230410	-0.230410	-0.230410	-0.230410	-0.230410	-0.230410	-0.230410	-0.230410	-0.230410	-0.230410	-0.230410	-0.230410	-0.230410	-0.230410	-0.230410	-0.230410	-0.230410	-0.230410	-0.230410	-0.230410	-0.230410	-0.230410	-0.230410	-0.230410	-0.230410	-0.230410	-0.230410	-0.230410	-0.230410
-0.200690	-0.200690	-0.200690	-0.200690	-0.200690	-0.200690	-0.200690	-0.200690	-0.200690	-0.200690	-0.200690	-0.200690	-0.200690	-0.200690	-0.200690	-0.200690	-0.200690	-0.200690	-0.200690	-0.200690	-0.200690	-0.200690	-0.200690	-0.200690	-0.200690	-0.200690	-0.200690	-0.200690	-0.200690	-0.200690	-0.200690	-0.200690
-0.207270	-0.207270	-0.207270	-0.207270	-0.207270	-0.207270	-0.207270	-0.207270	-0.207270	-0.207270	-0.207270	-0.207270	-0.207270	-0.207270	-0.207270	-0.207270	-0.207270	-0.207270	-0.207270	-0.207270	-0.207270	-0.207270	-0.207270	-0.207270	-0.207270	-0.207270	-0.207270	-0.207270	-0.207270	-0.207270	-0.207270	-0.207270
-0.195330	-0.195330	-0.195330	-0.195330	-0.195330	-0.195330	-0.195330	-0.195330	-0.195330	-0.195330	-0.195330	-0.195330	-0.195330	-0.195330	-0.195330	-0.195330	-0.195330	-0.195330	-0.195330	-0.195330	-0.195330	-0.195330	-0.195330	-0.195330	-0.195330	-0.195330	-0.195330	-0.195330	-0.195330	-0.195330	-0.195330	-0.195330
-0.189790	-0.189790	-0.189790	-0.189790	-0.189790	-0.189790	-0.189790	-0.189790	-0.189790	-0.189790	-0.189790	-0.189790	-0.189790	-0.189790	-0.189790	-0.189790	-0.189790	-0.189790	-0.189790	-0.189790	-0.189790	-0.189790	-0.189790	-0.189790	-0.189790	-0.189790	-0.189790	-0.189790	-0.189790	-0.189790	-0.189790	-0.189790
