1.965390	2.140750	2.109990	2.112060	2.122670	2.124930	2.139940	2.214450	2.222060	2.422590	2.573340	2.759880	2.857800	3.051820	2.940350	3.032020	3.045190	3.111120	3.108740	3.123930	3.177180	3.149410	3.265110	3.263270	3.245090	3.313210	3.267700	3.283610	3.273970	3.308130	3.505130	3.741310	4.019290	3.976890	4.036550	3.832160	4.133430	4.029900	4.076830	3.887590	3.977670	4.004790	4.066080	4.019690	4.096030	4.190940	4.140300	4.160300	3.946620	3.956630	3.785710	3.545670	3.438820	3.366820	3.285570	3.278820	3.165430	3.191400	3.178280	3.009190	3.042400	3.119680	3.059170	3.095320	3.137690	3.088390	3.090970	3.089120	3.122190	2.980490	3.047230	3.056660	3.081410	3.030740	3.048990	3.073560	3.063970	3.038860	3.031920	2.950510	3.061810	2.931230	3.134240	3.084170	3.049450	3.054700	3.059360	3.138940	3.061770	3.072910	3.071390	3.077780	3.045480	3.158500	3.065590	3.045410	3.074100	3.036970
0.159850	-0.001330	0.017300	0.026670	0.006570	0.009700	0.000680	-0.034700	0.013780	-0.034260	-0.009040	-0.064770	0.017150	-0.050470	0.022120	-0.045540	-0.013110	-0.018220	-0.056240	-0.106580	-0.117530	-0.125110	-0.146240	-0.184110	-0.134030	-0.217600	-0.183240	-0.193520	-0.222020	-0.209930	-0.228920	-0.348740	-0.319920	-0.286150	-0.262890	-0.116610	-0.101100	0.019630	-0.005560	0.008380	-0.037360	-0.038780	-0.120360	-0.147970	-0.134700	-0.108440	-0.052870	-0.090410	0.013780	0.014310	0.015180	0.024330	-0.012320	-0.029520	-0.036320	-0.072950	-0.028690	-0.129870	-0.111710	-0.030120	-0.092850	-0.102080	-0.069150	-0.136740	-0.120730	-0.076200	-0.082160	-0.122350	-0.117060	-0.056410	-0.145510	-0.125470	-0.103720	-0.062710	-0.084350	-0.126360	-0.055820	-0.073020	-0.073280	-0.035750	-0.119630	-0.020090	-0.152420	-0.115010	-0.083460	-0.102800	-0.076560	-0.085080	-0.065750	-0.089220	-0.045110	-0.129590	-0.080990	-0.036240	-0.098730	-0.055270	-0.091690	-0.105440
-0.583290	-0.391490	-0.374000	-0.428200	-0.367400	-0.382990	-0.372510	-0.337180	-0.336040	-0.236990	-0.276210	-0.184520	-0.260250	-0.158150	-0.290720	-0.214570	-0.189510	-0.288450	-0.244890	-0.264090	-0.261890	-0.276800	-0.299330	-0.227180	-0.323550	-0.235290	-0.274340	-0.246340	-0.300320	-0.260260	-0.332350	-0.289320	-0.260300	-0.377150	-0.305160	-0.270260	-0.132040	-0.242300	-0.245030	-0.239100	-0.223720	-0.259680	-0.165700	-0.155380	-0.150900	-0.170660	-0.243800	-0.131430	-0.215090	-0.219390	-0.166940	-0.275290	-0.242860	-0.221780	-0.243630	-0.274050	-0.281590	-0.202740	-0.218320	-0.311600	-0.248340	-0.202560	-0.253960	-0.262790	-0.210150	-0.273660	-0.270090	-0.197730	-0.208160	-0.267770	-0.191720	-0.230740	-0.245820	-0.269100	-0.243090	-0.209210	-0.301340	-0.221900	-0.298010	-0.349200	-0.218810	-0.339780	-0.203170	-0.273550	-0.277580	-0.238650	-0.300790	-0.276380	-0.274740	-0.256130	-0.270690	-0.219820	-0.226910	-0.280130	-0.206060	-0.295370	-0.217210	-0.215640
0.116090	-0.041680	-0.130680	-0.008010	-0.125250	-0.091320	-0.097100	-0.084530	-0.148350	-0.231390	-0.180580	-0.263890	-0.164970	-0.304860	-0.163330	-0.246040	-0.310070	-0.090660	-0.176900	-0.114190	-0.136870	-0.126580	-0.049700	-0.143880	-0.015860	-0.105080	-0.087680	-0.095650	-0.019720	-0.079490	-0.049750	-0.059660	-0.131350	-0.045820	-0.060950	-0.169300	-0.287000	-0.219940	-0.145660	-0.212570	-0.212300	-0.152060	-0.236230	-0.193690	-0.169260	-0.139580	-0.060550	-0.223770	-0.175600	-0.133580	-0.259580	-0.099180	-0.159060	-0.185590	-0.180860	-0.097430	-0.162510	-0.196940	-0.172250	-0.162830	-0.196360	-0.230760	-0.201570	-0.129580	-0.204210	-0.140230	-0.135030	-0.236250	-0.194510	-0.206590	-0.230960	-0.174510	-0.160650	-0.153650	-0.194740	-0.213930	-0.098740	-0.248980	-0.125120	-0.116800	-0.211110	-0.122520	-0.219280	-0.122010	-0.174870	-0.208790	-0.107370	-0.131450	-0.174030	-0.167540	-0.176340	-0.223790	-0.219120	-0.180580	-0.258850	-0.129690	-0.265730	-0.249360
-0.172840	-0.084900	0.073910	-0.102740	0.055160	0.009120	0.005850	-0.077660	-0.000020	0.009810	-0.069010	-0.024540	-0.156850	-0.010480	-0.114360	-0.001360	0.028050	-0.219820	-0.073990	-0.103330	-0.022640	-0.008590	-0.099190	-0.014360	-0.127240	-0.042090	-0.037200	-0.051360	-0.058750	-0.051900	-0.013660	0.043200	0.099280	0.097750	-0.000920	-0.016020	-0.090550	-0.139300	-0.226160	-0.145800	-0.217160	-0.258650	-0.180250	-0.233530	-0.243280	-0.256430	-0.319340	-0.159570	-0.219580	-0.349630	-0.190670	-0.271670	-0.183900	-0.192960	-0.087220	-0.166210	-0.064690	-0.066680	-0.072590	0.013670	0.016700	0.000140	0.025810	-0.033540	-0.016160	-0.049240	-0.041990	0.028010	-0.051010	0.037500	0.013290	-0.040880	-0.084470	-0.074360	-0.010030	-0.014250	-0.137200	0.058000	-0.056010	-0.015530	0.006470	-0.031810	0.023950	-0.070530	0.009150	0.009690	-0.092990	-0.084240	-0.023060	-0.059690	-0.042980	0.032110	-0.037440	-0.036120	0.037370	-0.064550	0.056230	0.053000
-0.184700	-0.194960	-0.392480	-0.206730	-0.366960	-0.324600	-0.309470	-0.180090	-0.205780	-0.190170	-0.110550	-0.096180	0.004820	-0.096350	-0.025200	-0.164010	-0.150600	-0.015790	-0.129080	-0.114400	-0.251950	-0.232060	-0.167380	-0.246000	-0.151900	-0.212000	-0.224050	-0.247140	-0.259880	-0.209720	-0.180090	-0.241390	-0.240700	-0.267590	-0.186310	-0.292250	-0.037620	0.008110	0.003220	-0.117170	-0.066390	-0.019220	-0.087910	-0.059070	-0.035550	-0.035530	0.008910	-0.093530	0.009210	0.103840	-0.024180	-0.067250	-0.087800	0.004730	-0.187370	-0.151660	-0.176870	-0.149860	-0.131790	-0.203930	-0.175260	-0.161290	-0.271080	-0.226100	-0.189680	-0.177090	-0.229850	-0.185540	-0.134400	-0.204680	-0.165090	-0.123130	-0.075680	-0.095340	-0.214860	-0.123680	-0.094720	-0.246020	-0.155400	-0.231870	-0.207880	-0.162080	-0.171670	-0.146360	-0.191260	-0.190400	-0.107730	-0.181710	-0.159800	-0.125670	-0.140280	-0.197740	-0.059570	-0.111800	-0.146060	-0.152780	-0.220040	-0.205330
-0.084640	-0.130820	0.048920	-0.086830	0.025020	0.005380	-0.018100	-0.128960	-0.184850	-0.132900	-0.158480	-0.211440	-0.180300	-0.184040	-0.207340	-0.062510	-0.118270	-0.155620	-0.153030	-0.170110	-0.043890	-0.157670	-0.134590	-0.050360	-0.131160	-0.156800	-0.163290	-0.067860	-0.090940	-0.171670	-0.164550	-0.162730	-0.222440	-0.118840	-0.209590	-0.084550	-0.270800	-0.336930	-0.166910	-0.161400	-0.188060	-0.237980	-0.193960	-0.164570	-0.136220	-0.102620	-0.139720	-0.098620	-0.160880	-0.185900	-0.150290	-0.065380	-0.155570	-0.295950	-0.055960	-0.088460	-0.134250	-0.173370	-0.147550	-0.185240	-0.215430	-0.211760	-0.090460	-0.040210	-0.140400	-0.124790	-0.016790	-0.181300	-0.179890	-0.151900	-0.196180	-0.167150	-0.198800	-0.169330	-0.047980	-0.198650	-0.130730	-0.081040	-0.127550	-0.123050	-0.119230	-0.145940	-0.198250	-0.145080	-0.185110	-0.127900	-0.213040	-0.048920	-0.161180	-0.146400	-0.156260	-0.125310	-0.307440	-0.183590	-0.202110	-0.118210	-0.083780	-0.130810
-0.097960	-0.028540	-0.147740	-0.095280	-0.133030	-0.141840	-0.117690	-0.051920	0.093750	-0.054290	-0.093220	0.043540	-0.009480	0.005910	-0.006010	-0.131830	-0.095810	-0.176860	-0.089010	-0.043090	-0.117990	-0.008000	-0.021990	-0.120450	-0.057780	0.028050	0.034770	-0.137780	-0.043430	0.069440	-0.022930	0.060170	0.034360	0.054680	0.181800	-0.193210	-0.067950	0.003820	-0.171630	-0.116900	-0.191280	-0.154630	-0.142390	-0.181010	-0.167250	-0.150680	-0.103810	-0.057350	-0.108040	-0.190600	-0.103940	-0.206490	-0.118890	-0.043950	-0.226580	-0.220760	-0.126460	-0.149120	-0.105050	0.070510	0.101000	0.041310	-0.076900	-0.136070	-0.004410	-0.025080	-0.145920	0.052350	0.031800	-0.012920	0.045950	-0.023880	0.012410	-0.032480	-0.143890	0.017770	-0.135810	-0.103940	-0.071810	-0.077330	-0.075670	-0.012850	-0.010670	-0.099550	0.012950	-0.109660	-0.033750	-0.175900	-0.058850	-0.089030	-0.044950	-0.090600	0.071610	0.017200	0.028250	-0.068910	-0.055760	-0.050420
-0.166630	-0.225970	-0.188040	-0.160450	-0.197180	-0.165170	-0.179900	-0.156270	-0.318570	-0.158570	-0.072310	-0.185910	-0.150090	-0.194940	-0.144930	-0.031860	-0.053880	-0.035890	-0.068730	-0.093880	-0.100040	-0.204480	-0.082440	-0.020720	-0.069790	-0.132050	-0.175360	-0.041040	-0.057470	-0.209120	-0.016590	-0.037040	-0.108010	-0.046310	-0.109440	-0.202760	-0.304230	-0.353140	-0.258930	-0.457540	-0.481360	-0.467000	-0.534060	-0.476260	-0.370480	-0.362240	-0.390510	-0.462250	-0.292690	-0.307360	-0.461810	-0.349660	-0.336910	-0.298430	-0.129120	-0.144820	-0.125810	-0.088080	-0.007070	-0.220130	-0.206520	-0.183490	-0.185540	0.027980	-0.186360	-0.183190	-0.077450	-0.198360	-0.170130	-0.093850	-0.151130	-0.084350	-0.124490	-0.039520	-0.019520	-0.096240	-0.028770	-0.084930	-0.128890	-0.168930	-0.104530	-0.087590	-0.142520	-0.032420	-0.134130	0.007760	-0.157180	-0.063150	-0.085440	-0.023010	-0.099550	-0.089640	-0.175560	-0.102770	-0.103800	-0.082630	-0.057790	-0.059330
-0.085300	-0.045980	-0.029140	-0.092120	-0.022450	-0.058520	-0.056430	-0.122930	0.016240	-0.119050	-0.149450	-0.060190	0.022620	-0.014540	0.011890	-0.069780	-0.133370	-0.183350	-0.234900	-0.180120	-0.131080	-0.158360	-0.176290	-0.161030	-0.152720	-0.192240	-0.154660	-0.242180	-0.208580	-0.111480	-0.170360	-0.103720	-0.109420	-0.015430	-0.067720	-0.219490	-0.056580	-0.049310	0.057750	-0.021720	-0.034080	-0.078600	-0.001470	0.012780	0.023940	0.071220	0.082650	0.117900	0.037270	0.031650	0.096600	0.006490	-0.096740	-0.165120	-0.207990	-0.240690	-0.224030	-0.263770	-0.306540	-0.068370	-0.070410	-0.164790	-0.144770	-0.168380	-0.049290	-0.061970	-0.092850	-0.069820	-0.104720	-0.158990	-0.103390	-0.107690	-0.004830	-0.145920	-0.133120	-0.094000	-0.138410	-0.138290	-0.006860	-0.058390	-0.143200	-0.098040	-0.133560	-0.163640	-0.134010	-0.209560	-0.129160	-0.064880	-0.144760	-0.114870	-0.090140	-0.049530	-0.078230	-0.034010	-0.067300	-0.066780	-0.035710	-0.096440
