3.181670	3.163930	3.407840	3.259810	3.476640	3.424740	3.514400	3.628270	3.506410	3.606660	3.314660	2.967770	3.293810	3.546150	3.497360	3.468000	3.397610	3.308640	3.198040	3.220530	3.164460	3.175140	3.196070	3.159480	3.175710	3.100880	3.197060	3.253710	3.207090	3.216040	3.251210	3.183110	3.241950	3.191180	3.137170	3.133720	3.069490	2.855810
-0.182790	-0.086670	-0.220450	-0.125550	-0.209680	-0.176830	-0.125500	-0.220890	-0.127830	-0.035110	-0.067070	-0.048050	0.078590	-0.061850	-0.044650	-0.084140	-0.017180	0.013090	-0.007570	-0.029700	-0.004760	0.009680	-0.041550	0.028530	0.003250	0.015790	-0.003290	-0.004640	0.037860	0.049750	0.004230	0.043290	0.001710	-0.006700	0.013100	-0.024300	-0.056580	0.065360
-0.209250	-0.308090	-0.229020	-0.295850	-0.298070	-0.204070	-0.336730	-0.213110	-0.189010	-0.301060	-0.244480	-0.133160	-0.230220	-0.159880	-0.186570	-0.133610	-0.214650	-0.188970	-0.223010	-0.190290	-0.224770	-0.260340	-0.158400	-0.273310	-0.179930	-0.168460	-0.168050	-0.180060	-0.220380	-0.234050	-0.147200	-0.205580	-0.172810	-0.187010	-0.182130	-0.153740	-0.134500	-0.274420
-0.169960	-0.109520	-0.092930	-0.092670	-0.063650	-0.220750	-0.047350	-0.131320	-0.193080	-0.012630	-0.080170	-0.221630	-0.134880	-0.111340	-0.088420	-0.099710	-0.048420	-0.109730	-0.053710	-0.102320	-0.077660	-0.048790	-0.150150	-0.045430	-0.167070	-0.184110	-0.116050	-0.138720	-0.071270	-0.032070	-0.145600	-0.122340	-0.109580	-0.077290	-0.088250	-0.160390	-0.161470	-0.041240
0.088100	0.086780	-0.005870	0.082380	0.033440	0.155840	-0.005360	0.067060	0.061630	-0.178280	-0.055900	0.038760	-0.095250	-0.115700	-0.129310	-0.171390	-0.162220	-0.099410	-0.175710	-0.149010	-0.171660	-0.177810	-0.122190	-0.197720	-0.072870	-0.085850	-0.136100	-0.015810	-0.134530	-0.204310	-0.076580	-0.053860	-0.122570	-0.156040	-0.148290	-0.018940	-0.048780	-0.161560
-0.003370	-0.005540	0.039320	0.012620	0.040620	-0.021860	0.075580	0.047050	0.001420	0.093410	-0.000960	-0.055970	-0.009770	-0.016850	-0.017340	-0.022450	-0.059660	-0.108370	-0.038470	-0.067280	-0.033110	-0.022050	-0.074890	0.028750	-0.070960	-0.056850	-0.029300	-0.148720	-0.005650	0.043620	-0.098740	-0.099840	-0.050450	-0.050230	-0.066410	-0.147410	-0.106320	-0.021080
-0.124130	-0.093570	-0.043710	-0.103730	-0.035630	-0.127900	-0.054330	-0.035930	-0.017540	0.057330	0.062540	-0.113630	-0.206730	-0.180560	-0.179910	-0.090560	-0.035300	0.021290	-0.067220	-0.040250	-0.096210	-0.125520	-0.042740	-0.199710	-0.103420	-0.101680	-0.057360	-0.003970	-0.120130	-0.116170	0.025310	-0.032580	-0.026290	-0.033560	-0.015030	-0.019140	-0.086820	-0.149680
0.049740	0.038490	-0.033900	-0.007240	-0.021690	0.168740	0.012780	0.020430	0.090450	-0.019960	-0.020870	0.075130	-0.058960	-0.049420	-0.036470	-0.158600	-0.233180	-0.235120	-0.221340	-0.282680	-0.238170	-0.214840	-0.294890	-0.160100	-0.187660	-0.220780	-0.206250	-0.158060	-0.088690	-0.115910	-0.224550	-0.177650	-0.242020	-0.211850	-0.163190	-0.173570	-0.093800	-0.081310
0.034800	0.047570	0.111390	0.188490	0.094240	0.040700	0.131670	0.056390	0.065300	0.192740	0.204120	-0.104970	-0.292920	-0.326370	-0.392470	-0.320610	-0.204490	-0.238590	-0.262190	-0.252190	-0.271400	-0.265300	-0.246490	-0.289750	-0.223260	-0.236990	-0.171290	-0.168190	-0.192070	-0.188370	-0.143600	-0.153170	-0.109550	-0.214340	-0.295320	-0.216460	-0.358670	-0.364000
0.191460	0.188570	0.212040	0.048250	0.243700	0.179730	0.180540	0.247960	0.229210	0.141090	0.100410	0.157720	-0.088260	0.000840	0.058830	0.019570	-0.057940	0.055000	0.000830	-0.029340	-0.011170	0.003270	-0.029340	-0.001100	-0.040940	-0.052680	0.009230	0.039580	0.012730	0.050170	0.032500	0.006200	-0.042680	-0.022540	0.053050	-0.006810	0.054570	0.002390
-0.144900	-0.153450	-0.175620	-0.100330	-0.160000	-0.093420	-0.137650	-0.136390	-0.175750	-0.117890	-0.131050	-0.179030	-0.062560	-0.109860	-0.128390	-0.139860	-0.108300	-0.196300	-0.175890	-0.176460	-0.211670	-0.240850	-0.196210	-0.234240	-0.155100	-0.173000	-0.215870	-0.209600	-0.161660	-0.221610	-0.233290	-0.215080	-0.200400	-0.150950	-0.147340	-0.171700	-0.147320	-0.099750
-0.044520	-0.042930	-0.013540	-0.039090	-0.010230	-0.105220	-0.043050	-0.042880	-0.056350	-0.137620	-0.100010	-0.050250	-0.015590	-0.052080	-0.088390	-0.022440	-0.022700	0.014050	0.025410	0.046860	0.081480	0.094540	0.076170	0.085700	0.032730	0.083860	0.084950	0.046080	0.004790	0.049050	0.097320	0.070940	0.083430	0.017170	-0.020760	0.035440	-0.034610	-0.051350
-0.194700	-0.243600	-0.194610	-0.308990	-0.163510	-0.182630	-0.234490	-0.170810	-0.209910	-0.140970	-0.144150	-0.107200	0.053720	0.099720	0.204540	0.102450	0.092670	0.087500	0.106160	0.095830	0.074990	0.068590	0.088150	0.094190	0.064540	0.028910	-0.009210	-0.007720	0.035930	0.011560	-0.048630	0.013740	-0.010460	0.043530	0.047850	0.013760	0.137440	0.144520
1.808190	2.198940	2.705220	3.334280	3.029270	2.800530	0.890120	-1.339030	-2.564080	-1.729600	-1.419310	-0.850800	0.051910	0.220090	0.644880	0.108220	-2.293010	-3.218000	-2.678900	-2.180040	-1.425180	-1.029290	-0.396780	0.020910	0.308860	0.365710	0.565080	0.520610	0.541530	0.358030	-0.431130	-0.789440	-1.058100	-2.230360	-3.006580	-3.246740	-3.432000	-2.995760
0.044190	-0.020760	0.113630	-0.190810	-0.084920	0.336880	0.963750	0.978170	1.801350	1.437880	1.159660	0.847950	0.285790	0.106320	0.166860	-0.048460	-0.106340	0.483590	0.235200	0.332870	0.058780	0.082270	0.147790	0.120980	0.150590	0.284880	0.254830	0.130270	0.105020	-0.053490	-0.060130	-0.309130	-0.673010	-0.284600	0.135760	0.312900	0.624200	0.705570
