2.842030	2.986370	3.033480	3.141760	3.412770	3.506900	3.544840	3.510810	3.422660	3.424590	3.324940	3.356820	3.379210	3.440500	3.368610	3.237210	3.045110	2.972220	3.058590	3.129460	3.533960	3.715050	3.703150	3.711020	3.701960	3.671030	3.590450	3.600700	3.639290	3.699000	3.631110	3.422110	3.418360	3.438220	3.463200	3.499850	3.663410	3.611930	3.662010	3.726570	3.683360	3.665970	3.532300	3.236670	3.192710	2.942900	2.967920	2.958830	2.982130	2.864240	2.992890	2.973200	2.942160	2.957200	2.897500	2.940000	2.951270	2.912930	2.907370	2.970150	2.867630	2.958740	2.996340	2.892240	2.890530	2.978610	2.984960	2.968510	2.939760	2.908710	2.898710	3.049610	2.936090	3.067180	3.312980	3.180010	3.125970	2.988830	2.963590	2.917880	3.011590	3.125970	3.141410	3.299840	3.341010	3.246390	3.193270	3.277940	3.337020	3.310350	3.173180	3.089090	3.009870	3.055740	2.939490	2.913280	3.156330	3.232030	3.259890	3.227750	3.049950	3.007600	3.023720	3.011140	2.994660	3.028000	3.113690	3.097310
0.015670	-0.027240	0.000770	-0.074440	-0.056370	-0.065860	-0.040140	-0.090100	-0.061110	-0.067130	0.003180	-0.025620	-0.010260	-0.022050	-0.000100	-0.010260	-0.039490	0.005190	-0.011670	-0.038730	-0.097000	-0.174670	-0.293230	-0.285230	-0.276410	-0.238940	-0.052930	-0.048140	-0.008660	-0.020990	-0.039970	0.042980	0.024150	0.027760	-0.002080	0.032360	-0.063230	-0.006690	-0.027610	-0.038290	-0.022240	-0.030090	-0.010160	-0.006270	-0.042210	0.042990	-0.001910	0.003610	-0.030030	0.013630	-0.015640	0.017300	-0.041320	-0.011210	0.019340	-0.017380	-0.053970	0.003070	0.000140	-0.075130	0.050180	-0.044860	-0.033700	-0.009340	-0.002310	-0.022310	-0.007410	-0.001400	-0.001870	0.017370	0.017360	-0.055370	-0.043030	-0.024330	-0.137240	-0.093740	-0.069130	-0.006240	-0.060480	-0.003920	0.005390	-0.081110	-0.040970	-0.178140	-0.141830	-0.075090	0.012040	0.016720	-0.066310	-0.048770	-0.047270	-0.034910	0.002660	-0.050900	-0.002490	-0.001460	-0.092230	-0.028240	-0.058940	-0.070720	-0.003600	-0.012530	-0.050000	-0.013260	0.004850	0.008820	-0.026590	0.006100
-0.242290	-0.203710	-0.256470	-0.222230	-0.177590	-0.162940	-0.224800	-0.185040	-0.207110	-0.189630	-0.237590	-0.212490	-0.219220	-0.192970	-0.225200	-0.230340	-0.210480	-0.235140	-0.182280	-0.195060	-0.230780	-0.287960	-0.247270	-0.287500	-0.257850	-0.282050	-0.287820	-0.183840	-0.201730	-0.199780	-0.100510	-0.216060	-0.209730	-0.220780	-0.156620	-0.197090	-0.170940	-0.235040	-0.168830	-0.215530	-0.210040	-0.191260	-0.175250	-0.250880	-0.200870	-0.231590	-0.173450	-0.178470	-0.200530	-0.199740	-0.198970	-0.207890	-0.160250	-0.259540	-0.194140	-0.167550	-0.154400	-0.241380	-0.236920	-0.181290	-0.239330	-0.168830	-0.175460	-0.187070	-0.217830	-0.176550	-0.222110	-0.195280	-0.220150	-0.227410	-0.207740	-0.263180	-0.202620	-0.238130	-0.261750	-0.265410	-0.196750	-0.226460	-0.156510	-0.221340	-0.236060	-0.169780	-0.212290	-0.162760	-0.238560	-0.203540	-0.212190	-0.221710	-0.130210	-0.145240	-0.146700	-0.169800	-0.216120	-0.157340	-0.253070	-0.222390	-0.148270	-0.231420	-0.111630	-0.177880	-0.209500	-0.231760	-0.204730	-0.244540	-0.197240	-0.214650	-0.218360	-0.251720
-0.157590	-0.154900	-0.095510	-0.093020	-0.159630	-0.162510	-0.132270	-0.142280	-0.117620	-0.132220	-0.118180	-0.140090	-0.143050	-0.156650	-0.119180	-0.130370	-0.120810	-0.125790	-0.189060	-0.167750	-0.106190	-0.049440	-0.068110	0.019880	-0.022760	-0.001710	-0.060760	-0.157790	-0.170520	-0.151690	-0.251300	-0.160370	-0.174720	-0.126550	-0.199520	-0.153640	-0.150550	-0.155430	-0.222010	-0.120590	-0.143470	-0.140720	-0.144690	-0.031440	-0.097200	-0.167730	-0.223590	-0.205090	-0.153200	-0.188150	-0.161640	-0.168370	-0.222160	-0.064730	-0.208350	-0.217110	-0.218770	-0.117070	-0.104150	-0.140920	-0.159870	-0.186820	-0.166330	-0.200950	-0.152600	-0.209670	-0.122290	-0.168490	-0.141980	-0.153070	-0.187010	-0.080490	-0.168770	-0.099380	-0.112860	-0.129610	-0.137230	-0.126730	-0.203450	-0.170860	-0.148410	-0.142650	-0.105780	-0.127050	-0.042910	-0.111100	-0.200480	-0.136600	-0.181970	-0.165500	-0.203860	-0.194450	-0.136360	-0.180590	-0.087690	-0.153050	-0.150130	-0.069090	-0.250940	-0.118050	-0.158810	-0.105350	-0.105900	-0.075740	-0.189010	-0.136370	-0.082630	-0.056170
-0.101990	-0.112000	-0.131120	-0.138460	-0.150580	-0.171670	-0.138130	-0.134470	-0.137450	-0.153000	-0.128070	-0.121310	-0.119160	-0.155810	-0.193830	-0.104500	-0.141290	-0.126170	-0.144520	-0.137210	-0.121610	-0.032620	0.045670	-0.062540	-0.004730	-0.034820	-0.054470	-0.129490	-0.086780	-0.122530	-0.100420	-0.151070	-0.126000	-0.219380	-0.164130	-0.186380	-0.123670	-0.028300	-0.056820	-0.116550	-0.098620	-0.121270	-0.172830	-0.322010	-0.245400	-0.093740	-0.064620	-0.109210	-0.105450	-0.122540	-0.130290	-0.143480	-0.075460	-0.218670	-0.095190	-0.075130	-0.051670	-0.129570	-0.167850	-0.129980	-0.103960	-0.115250	-0.149600	-0.064320	-0.129990	-0.028460	-0.153190	-0.118290	-0.111070	-0.103390	-0.101920	-0.074660	-0.034360	-0.121240	0.040200	0.038160	-0.101420	-0.117270	-0.084310	-0.047920	-0.123810	-0.145430	-0.163920	-0.071160	-0.106020	-0.146670	-0.056970	-0.152020	-0.134580	-0.172770	-0.093070	-0.083060	-0.134610	-0.120620	-0.151510	-0.090800	-0.189100	-0.288070	-0.114130	-0.229780	-0.151270	-0.152180	-0.178960	-0.198610	-0.085190	-0.172100	-0.234030	-0.253580
-0.108590	-0.121860	-0.124480	-0.084810	-0.119940	-0.098360	-0.080320	-0.101560	-0.073680	-0.073280	-0.163990	-0.072420	-0.081970	-0.055400	-0.004870	-0.119320	-0.050590	-0.101740	-0.029940	-0.056730	-0.089530	-0.158910	-0.210050	-0.168440	-0.233870	-0.202780	-0.218300	0.009660	-0.033090	-0.006690	-0.013920	-0.016370	-0.044670	0.053410	-0.002960	0.035720	-0.068380	-0.147670	-0.000560	-0.091150	-0.063460	-0.073440	-0.042640	-0.011630	-0.057080	-0.058830	-0.096190	-0.034250	-0.162140	-0.007890	-0.118520	-0.030590	-0.062350	-0.035190	-0.019310	-0.079690	-0.112300	-0.132310	-0.057900	-0.057020	-0.075760	-0.046440	-0.033570	-0.096100	-0.008370	-0.179160	-0.090710	-0.048250	-0.085840	-0.086820	-0.011760	-0.188780	-0.172830	-0.100540	-0.235390	-0.220880	-0.113800	-0.151970	-0.073530	-0.169620	-0.082060	-0.078430	-0.064550	-0.172590	-0.201870	-0.057840	-0.083200	-0.087930	-0.075560	-0.012830	-0.090690	-0.128270	-0.074640	-0.077040	-0.081190	-0.072070	-0.029100	0.081200	-0.048360	-0.012220	-0.026280	-0.103380	-0.040720	-0.051150	-0.098410	-0.039920	-0.037460	-0.037350
-0.129980	-0.064250	-0.111640	-0.182790	-0.107650	-0.115840	-0.175930	-0.160800	-0.169080	-0.178640	-0.024030	-0.176560	-0.148270	-0.150680	-0.205830	-0.088460	-0.163180	-0.119900	-0.193040	-0.185770	-0.053840	-0.094220	-0.163220	-0.105290	-0.026000	-0.158840	-0.001050	-0.223660	-0.126530	-0.067940	-0.073470	-0.146620	-0.163680	-0.198430	-0.119330	-0.123770	-0.123390	-0.124510	-0.279950	-0.018900	-0.108630	-0.081440	-0.074440	-0.072260	-0.068080	-0.159220	-0.137040	-0.203480	-0.018100	-0.216960	-0.048160	-0.163140	-0.218700	-0.136210	-0.263590	-0.155430	-0.153610	-0.046300	-0.075230	-0.140140	-0.133360	-0.178980	-0.158540	-0.147230	-0.220270	-0.059630	-0.080050	-0.158130	-0.136720	-0.143540	-0.252660	-0.077490	-0.084000	-0.134250	-0.051930	-0.159750	-0.140870	-0.005970	-0.173950	-0.066730	-0.170800	-0.085210	-0.165350	-0.179390	-0.074350	-0.170520	-0.164990	-0.085470	-0.092320	-0.119940	-0.140750	-0.094300	-0.103330	-0.111120	-0.078390	-0.118620	-0.113330	-0.184050	-0.159940	-0.146800	-0.214330	-0.070090	-0.155340	-0.085850	-0.126730	-0.135880	-0.088670	-0.071430
-0.166970	-0.228850	-0.067990	-0.016470	-0.091720	-0.078990	-0.047550	-0.045340	0.013480	-0.006330	-0.172520	-0.023170	-0.086380	-0.113550	-0.057400	-0.123710	-0.013360	-0.078940	-0.093160	-0.127100	-0.120140	-0.044830	0.138100	0.037430	0.049450	-0.008520	-0.056030	-0.056980	-0.024760	-0.050820	-0.038970	-0.097330	-0.073450	-0.089950	-0.154150	-0.121580	-0.042860	-0.006810	0.115320	-0.173860	-0.035830	-0.012860	-0.064150	-0.232420	-0.210500	-0.056990	-0.094920	-0.045380	-0.202350	-0.041810	-0.210190	-0.128110	-0.055800	-0.152710	0.028460	-0.084030	-0.046690	-0.182640	-0.228480	-0.106220	-0.100560	-0.098410	-0.109050	-0.062520	-0.031670	-0.069410	-0.167760	-0.068530	-0.072560	-0.070660	0.023150	-0.070030	-0.051640	-0.036390	-0.073300	0.010600	-0.033170	-0.225340	-0.092800	-0.130660	-0.061470	-0.153990	0.012910	0.019360	-0.100280	-0.055770	-0.098980	-0.119620	-0.026870	-0.045260	-0.019590	-0.095850	-0.066690	-0.091460	-0.114590	-0.066530	-0.113830	-0.109070	-0.081620	-0.108330	-0.048220	-0.137090	-0.048900	-0.176580	-0.109570	-0.120870	-0.179270	-0.197990
-0.214120	-0.148400	-0.332050	-0.337480	-0.432740	-0.463870	-0.419050	-0.419640	-0.342940	-0.412030	-0.272710	-0.289940	-0.260460	-0.303030	-0.317060	-0.162760	-0.241710	-0.263590	-0.350570	-0.292080	-0.022200	0.061180	-0.016340	0.094750	0.081250	-0.046500	-0.090680	-0.119120	-0.112550	-0.064160	-0.194500	-0.250590	-0.313400	-0.232990	-0.190100	-0.155660	-0.313530	-0.212320	-0.206160	0.008690	-0.115830	-0.239710	-0.278860	-0.337820	-0.359160	-0.173570	-0.265950	-0.301240	-0.293580	-0.238870	-0.285950	-0.263920	-0.273840	-0.308130	-0.330010	-0.219830	-0.316830	-0.246680	-0.080120	-0.183810	-0.211660	-0.231850	-0.290800	-0.199750	-0.189310	-0.299200	-0.216560	-0.229210	-0.209760	-0.212710	-0.263720	-0.190780	-0.269530	-0.243570	0.036480	-0.190670	-0.296530	-0.190440	-0.201730	-0.212890	-0.374060	-0.195580	-0.379730	-0.284990	-0.117950	-0.184470	-0.133400	-0.300420	-0.379120	-0.261200	-0.338320	-0.342000	-0.277530	-0.300030	-0.175980	-0.126010	-0.219530	-0.200660	-0.371110	-0.338370	-0.313380	-0.273530	-0.303580	-0.185160	-0.228590	-0.299280	-0.306400	-0.289260
-0.123510	-0.121160	-0.011500	-0.017000	-0.010670	0.038850	0.035460	0.011200	0.055770	0.028170	-0.076690	-0.006950	-0.042960	-0.026990	0.006890	-0.100810	0.003420	-0.050790	-0.013230	-0.098960	0.032290	-0.110000	-0.049350	-0.129930	-0.098040	-0.161750	-0.020770	-0.068590	0.072910	0.118370	0.175810	0.021870	0.013880	0.014130	0.028650	0.058840	0.112220	-0.012140	0.014420	-0.058990	-0.013220	0.078260	0.062780	-0.018800	0.016580	-0.062550	-0.021970	-0.024190	0.024550	0.002510	0.013480	-0.040920	-0.089860	-0.015950	-0.023210	-0.055080	-0.008290	-0.011170	-0.113020	-0.040950	-0.067320	-0.048690	-0.003830	-0.073550	-0.041110	0.041210	-0.057700	-0.009890	-0.121060	-0.089440	-0.025990	-0.110240	0.012130	-0.081790	-0.077000	-0.057250	0.000950	-0.062010	-0.114480	-0.077820	0.031630	-0.002740	0.035620	-0.196440	-0.248030	-0.083370	-0.104770	0.008400	0.106630	0.074720	0.008990	0.015040	0.072950	0.049120	-0.008790	-0.019610	0.040610	0.059420	0.053760	0.050820	-0.036790	0.030690	0.035480	-0.051040	-0.103480	0.010730	0.019580	-0.012630
