1.741530	2.374050	2.374170	2.402350	2.421760	2.564980	2.576850	2.646310	2.545360	2.423830	2.408990	2.432640	3.023120	2.612540	2.547330	2.624400	2.635260	2.619560	2.638900	2.601500	2.522050	2.509730	2.470220	2.441870	2.519500	2.534010	2.586830	2.622430	2.491510	2.453310	2.361070	2.420540	2.432660	2.420290	2.496530	2.466160	2.420280	2.434140	2.464860	2.429980	2.435600	2.454800	2.377660	2.393570	2.440110	2.382990	2.432970	2.409170	2.405150	2.421970	2.462240	2.445650	2.453240	2.362670	2.217040	2.288240	2.210090	2.115930	2.059550	2.024180	2.183000	2.253330	2.143390	2.000990	2.280430	2.157050	2.285870	2.157510	2.024630	2.058160	2.148660	1.913800	1.956680	2.047520	1.999210	1.969800	1.951300	1.886810	2.031540	2.117520	2.173790	1.927550	1.933970	2.026450	1.990900	1.942220	2.117450	2.221910	2.212560	2.169350	2.323530	2.603440	2.754780	2.835690	2.900450	2.846000	2.710740	3.131230	3.176220	3.055960	3.027110	3.020990	3.010400	3.003570	3.000850	3.017760	3.049350	3.129320	3.328250	3.263100	3.229000	3.196030	3.215290	3.151750	2.953300	2.748840	2.610680	2.557350	2.358200	2.321980	2.833360	2.686800	2.572440	2.393310	2.341580	2.307550	2.266280	2.258660	2.321350	2.310580	2.402600	2.456400	2.361090	2.301380	2.272650	2.158210	2.258070	2.414400	2.472700	2.700310	2.617870	2.895020	2.949220	2.635040	2.499060	2.599620	2.500410	2.489200	2.312480	2.845210	2.882260	3.384300	2.923190	2.366150	2.325080	2.281440	2.188620	2.157070	2.101600	2.004840	1.902750	2.020030	2.046210	2.265020	2.152780	2.475460	2.537190	2.542240	2.231120	2.208690
0.023740	0.000110	-0.004420	-0.009830	0.003510	-0.053060	-0.074140	-0.121450	-0.043820	-0.016300	0.009240	-0.028610	-0.067220	-0.094840	-0.040940	-0.034260	-0.025750	-0.020310	-0.036800	-0.017990	0.005570	0.018370	0.027380	-0.024840	0.002830	-0.028500	-0.024630	-0.001320	0.019860	-0.016930	0.038390	0.032440	0.023890	0.007040	-0.016290	0.009960	0.002320	-0.000340	-0.034590	-0.020060	0.011950	-0.009990	0.029300	0.018760	-0.015750	0.020970	-0.012570	0.016460	0.015920	-0.008440	-0.026580	0.011110	-0.037270	0.019140	-0.032910	-0.096320	-0.063180	-0.089980	-0.034600	-0.031790	0.030400	0.019910	0.035250	0.006770	0.004800	0.050800	0.021970	-0.013870	-0.026900	0.021690	-0.006740	0.030560	0.043180	0.029240	0.066230	-0.017790	0.035870	0.058460	0.019040	0.029020	0.021920	0.051810	0.026860	-0.070710	-0.018730	0.002240	-0.078660	-0.113700	-0.041800	-0.002500	-0.052320	-0.111850	-0.254940	-0.194290	-0.153090	-0.196410	0.007210	-0.028710	-0.029870	0.007330	-0.023450	-0.026510	-0.030810	-0.016940	-0.018650	-0.033790	-0.030030	0.008090	-0.032660	0.017660	0.026700	0.013140	-0.057480	-0.062790	0.035600	0.015490	-0.000900	-0.020110	0.002920	0.020020	0.036860	-0.003860	-0.020600	0.029230	-0.054450	-0.129510	-0.046620	-0.067510	-0.071600	-0.150080	-0.166410	-0.098680	-0.159640	-0.026220	-0.001560	0.003550	0.046860	-0.009020	-0.145820	-0.187780	-0.088790	-0.065550	-0.125460	-0.149250	-0.098610	-0.132650	-0.102480	-0.059520	-0.032970	-0.047360	-0.019050	-0.020170	-0.051490	-0.043690	-0.050320	-0.030570	-0.054200	-0.102570	-0.058340	-0.015610	0.067580	0.001240	0.038020	0.013890	0.039090	-0.028520	-0.078860	-0.121120	-0.035530	-0.031660
-0.284760	-0.249770	-0.174840	-0.177780	-0.215990	-0.195900	-0.261190	-0.248390	-0.215200	-0.166140	-0.213760	-0.206830	-0.279600	-0.254300	-0.205080	-0.200220	-0.213110	-0.210950	-0.178180	-0.202410	-0.222860	-0.242970	-0.229670	-0.139460	-0.206600	-0.183650	-0.241810	-0.211130	-0.180020	-0.105130	-0.193920	-0.181590	-0.182920	-0.155320	-0.218160	-0.189450	-0.189630	-0.157190	-0.184370	-0.180680	-0.163350	-0.175730	-0.190820	-0.207810	-0.137340	-0.192740	-0.135550	-0.156330	-0.154260	-0.136160	-0.173610	-0.174420	-0.156560	-0.179690	-0.233770	-0.191140	-0.224380	-0.245770	-0.197700	-0.174860	-0.214080	-0.176040	-0.247080	-0.155210	-0.183690	-0.195730	-0.190710	-0.157910	-0.146670	-0.220260	-0.158600	-0.195700	-0.186160	-0.203270	-0.270080	-0.142580	-0.220900	-0.236700	-0.192300	-0.237760	-0.262440	-0.236550	-0.193670	-0.208950	-0.225830	-0.209690	-0.233370	-0.313460	-0.214440	-0.199870	-0.246010	-0.278300	-0.294960	-0.312890	-0.291340	-0.278460	-0.233280	-0.119740	-0.122490	-0.122610	-0.120360	-0.122670	-0.143750	-0.167530	-0.170780	-0.153280	-0.139220	-0.163610	-0.106760	-0.170150	-0.178500	-0.180720	-0.082210	-0.076470	-0.167200	-0.123740	-0.141310	-0.106090	-0.110410	-0.137920	-0.207180	-0.162050	-0.204150	-0.235920	-0.218740	-0.192320	-0.267440	-0.223280	-0.198030	-0.222040	-0.200580	-0.236260	-0.217600	-0.205440	-0.247740	-0.151650	-0.197530	-0.211840	-0.240570	-0.265440	-0.239320	-0.236980	-0.244560	-0.199880	-0.238440	-0.229990	-0.239120	-0.204270	-0.195090	-0.224910	-0.228620	-0.251470	-0.217760	-0.193510	-0.171900	-0.206310	-0.201530	-0.191330	-0.173830	-0.193400	-0.246310	-0.155230	-0.205320	-0.177390	-0.258550	-0.162990	-0.211740	-0.214830	-0.175070	-0.239340
-0.043700	-0.068780	-0.126060	-0.113580	-0.108500	-0.087180	-0.035700	-0.012920	-0.070770	-0.144880	-0.061420	-0.082020	-0.021940	-0.040190	-0.050670	-0.077060	-0.064480	-0.071430	-0.090630	-0.061730	-0.047380	-0.034750	-0.041750	-0.179600	-0.060850	-0.097710	0.003460	-0.088810	-0.120280	-0.203100	-0.127910	-0.111260	-0.125560	-0.154780	-0.067820	-0.100480	-0.102180	-0.140530	-0.082340	-0.118460	-0.164740	-0.101930	-0.119400	-0.072190	-0.140120	-0.115860	-0.181210	-0.146490	-0.168320	-0.162210	-0.080340	-0.151160	-0.093800	-0.127140	-0.020590	-0.043970	-0.040310	-0.011530	-0.092230	-0.137100	-0.125390	-0.126770	-0.002870	-0.166080	-0.133820	-0.149820	-0.141200	-0.158090	-0.166600	-0.081720	-0.143130	-0.143690	-0.130470	-0.073840	0.005090	-0.170490	-0.091060	-0.097030	-0.122540	-0.056440	-0.042900	-0.093930	-0.129470	-0.047280	-0.041140	-0.094610	-0.017120	0.036210	-0.149120	-0.131120	-0.071160	-0.022070	0.020700	0.039250	0.001460	0.015740	-0.109850	-0.112590	-0.105190	-0.116370	-0.111540	-0.104610	-0.081810	-0.059460	-0.057640	-0.076580	-0.100460	-0.087770	-0.165300	-0.081800	-0.104560	-0.078040	-0.154630	-0.131850	-0.087120	-0.141150	-0.138330	-0.159620	-0.165360	-0.200420	-0.169220	-0.224260	-0.153000	-0.136750	-0.076130	-0.018570	0.040310	-0.016210	-0.097840	0.021050	0.014430	0.007310	0.053880	-0.083360	-0.044240	-0.146780	-0.163320	-0.092280	-0.032710	0.025720	-0.074780	-0.082050	-0.009930	-0.025380	-0.002930	-0.023440	-0.006910	-0.095510	-0.097860	-0.029920	-0.068230	-0.052150	-0.059670	-0.053230	-0.092020	-0.082410	-0.090420	-0.033110	-0.108430	-0.058920	-0.091190	-0.159320	-0.085630	-0.165540	-0.075600	-0.155420	-0.035500	-0.022110	-0.145950	-0.031170
0.010680	-0.013680	-0.047600	-0.055720	-0.017230	-0.022200	0.015610	0.001370	-0.024980	0.003500	-0.104500	-0.013530	-0.012260	-0.008460	-0.079190	-0.112920	-0.162700	-0.172150	-0.151060	-0.157280	-0.146000	-0.145650	-0.141220	-0.006090	-0.116410	-0.043730	-0.123330	-0.046530	-0.086980	-0.033830	-0.052080	-0.109100	-0.093010	-0.053740	-0.020780	-0.064480	-0.063430	-0.055290	-0.082190	-0.023160	-0.015490	-0.071730	-0.069770	-0.101920	-0.102130	-0.055520	-0.027790	-0.078910	-0.012950	-0.040880	-0.108050	0.014380	-0.094990	-0.088640	-0.088880	-0.078080	-0.067560	-0.031200	-0.030560	-0.000130	-0.158800	-0.194670	-0.247220	-0.062250	-0.236130	-0.188690	-0.224390	-0.149750	-0.089400	-0.164570	-0.147360	-0.014070	-0.072320	-0.197440	-0.189440	-0.019190	-0.060260	-0.046030	-0.109150	-0.176970	-0.232620	-0.086730	-0.061460	-0.068650	-0.082360	-0.049880	-0.036140	-0.009940	0.007420	-0.110090	0.003880	0.010120	0.072790	0.010590	0.028820	0.002470	-0.024010	-0.295910	-0.282490	-0.253170	-0.284050	-0.291010	-0.292130	-0.304170	-0.294430	-0.278800	-0.263010	-0.190010	-0.079770	-0.188200	-0.132630	-0.149070	-0.115730	-0.179420	-0.209700	-0.184730	-0.199540	-0.221740	-0.182040	-0.156610	-0.177470	-0.086330	-0.167240	-0.155970	-0.115390	-0.109720	-0.230970	-0.176400	-0.048400	-0.089260	-0.121870	-0.151040	-0.109590	-0.122760	-0.174450	-0.142600	-0.182250	-0.122380	-0.014720	-0.011690	0.043690	-0.000720	-0.038990	-0.048480	-0.050430	-0.030160	-0.039790	-0.039140	-0.066980	-0.079240	-0.028370	-0.048180	-0.021200	-0.090640	-0.055440	-0.016010	-0.001070	-0.069050	0.005280	-0.131840	-0.052540	-0.041980	-0.170040	-0.195930	-0.022680	0.017660	-0.051350	-0.037310	0.035660	-0.101000
-0.218320	-0.125350	-0.063790	-0.083800	-0.090390	-0.137480	-0.160930	-0.155030	-0.102410	-0.140780	-0.044010	-0.167870	-0.073680	-0.092290	-0.110840	-0.132710	-0.138040	-0.136560	-0.116230	-0.131960	-0.106190	-0.140620	-0.103480	-0.123730	-0.105200	-0.141860	-0.092490	-0.198880	-0.095400	-0.053440	-0.079190	-0.043180	-0.039260	-0.067850	-0.218630	-0.112210	-0.085940	-0.059330	-0.108020	-0.121760	-0.109770	-0.139710	-0.079020	-0.087080	0.000410	-0.086360	-0.073600	-0.048670	-0.129430	-0.067360	-0.084840	-0.211390	-0.082860	-0.068110	-0.162210	-0.148150	-0.150480	-0.166530	-0.122260	-0.086150	-0.071750	0.006540	-0.024280	-0.050580	-0.034550	-0.006340	-0.037810	-0.054550	-0.036310	-0.081000	-0.052780	-0.114640	-0.041550	0.044640	-0.053840	-0.067140	-0.077060	-0.084270	-0.061900	-0.077760	-0.066760	-0.073910	-0.039270	-0.117320	-0.130320	-0.082500	-0.219320	-0.104000	-0.138400	-0.096030	-0.135520	-0.128700	-0.158320	-0.100730	-0.146560	-0.099930	-0.147180	0.060760	0.050910	0.074640	0.057090	0.056020	0.025540	0.024460	0.017960	0.017000	0.040850	0.033360	-0.045710	0.031650	0.000560	-0.030670	-0.058460	-0.024200	-0.007860	0.030330	-0.019440	0.029940	0.033090	-0.018580	-0.095130	-0.155120	-0.151630	-0.149400	-0.196480	-0.173680	-0.155360	-0.157540	-0.206620	-0.240240	-0.226290	-0.227360	-0.245070	-0.102730	-0.185660	-0.052820	-0.028170	-0.056510	-0.182410	-0.187470	-0.172870	-0.158390	-0.102290	-0.124880	-0.169900	-0.086790	-0.116170	-0.160340	-0.116510	-0.075500	-0.127670	-0.069040	-0.181600	-0.079140	-0.083310	-0.148800	-0.133550	-0.111560	-0.201810	-0.033080	-0.111440	-0.102090	-0.009650	-0.062670	-0.132100	-0.133780	-0.130930	-0.136400	-0.242650	-0.205170
0.010490	-0.091560	-0.165760	-0.115640	-0.156000	-0.050420	-0.141350	-0.094860	-0.150740	-0.074080	-0.082630	-0.025110	-0.116600	-0.179930	-0.085780	-0.033980	0.021310	0.011610	-0.020600	0.015270	-0.047420	0.020360	-0.028040	-0.117950	-0.028430	-0.018050	-0.017420	-0.007630	-0.055650	-0.170350	-0.119450	-0.088210	-0.154830	-0.142470	0.019290	-0.051580	-0.133950	-0.144610	-0.102310	-0.108050	-0.136120	-0.003900	-0.101920	-0.063230	-0.188610	-0.118840	-0.168320	-0.125600	-0.063640	-0.125460	-0.051570	0.027330	-0.055500	-0.139650	-0.018120	-0.058150	-0.069440	-0.077610	-0.095030	-0.167680	-0.082730	-0.124660	-0.039910	-0.181240	-0.051870	-0.132550	-0.058300	-0.105740	-0.197920	-0.071050	-0.101530	-0.123700	-0.159140	-0.195780	-0.023070	-0.185650	-0.118420	-0.146250	-0.128320	-0.070410	-0.093140	-0.122820	-0.180500	-0.100730	-0.050350	-0.152540	-0.043610	-0.215690	-0.180450	-0.110980	-0.120470	-0.119660	-0.071510	-0.110610	-0.010010	-0.103210	-0.111180	-0.054480	-0.052540	-0.075650	-0.057600	-0.048850	-0.036370	-0.034180	-0.036730	-0.045710	-0.071510	-0.096680	-0.095000	-0.085030	-0.139000	-0.113300	-0.053590	-0.036080	-0.056120	-0.102810	-0.095920	-0.104100	-0.122720	-0.114780	-0.055470	-0.076700	-0.043450	-0.031050	-0.036270	-0.082700	0.003990	-0.034700	-0.078300	0.008010	0.016290	0.036650	0.069280	-0.147260	0.066850	-0.078700	-0.141400	-0.163860	-0.161000	-0.137020	-0.069290	-0.110910	-0.047720	-0.152340	-0.031720	-0.105390	-0.108600	-0.115370	-0.130040	-0.115050	-0.112300	-0.041750	-0.027030	-0.070360	-0.078270	-0.029120	-0.055240	-0.102470	0.007390	-0.121830	-0.095470	-0.116460	-0.128060	-0.052720	-0.068090	-0.095590	-0.105660	-0.123950	-0.009720	0.006550
-0.090280	-0.035460	0.048950	-0.015000	0.007190	-0.107800	0.029970	-0.029260	0.071550	-0.012860	-0.061480	-0.038960	0.100500	-0.038720	0.024280	-0.175500	-0.280120	-0.260970	-0.188720	-0.233040	-0.115570	-0.221880	-0.111940	-0.000800	-0.111950	-0.083140	-0.042470	-0.084420	-0.123590	0.051400	-0.011680	-0.105370	-0.029150	0.017030	-0.066720	-0.038210	0.053990	0.035070	0.009970	-0.003950	0.019460	-0.121370	-0.040500	-0.060930	0.032460	-0.013170	0.022770	-0.046600	-0.052490	0.009560	-0.098820	-0.110390	-0.037710	-0.051240	-0.102580	-0.115210	-0.128970	-0.092130	-0.062120	0.024530	-0.249760	-0.193740	-0.213940	-0.020490	-0.296360	-0.189640	-0.279740	-0.172270	-0.032440	-0.163320	-0.135880	0.005870	0.024520	-0.049100	-0.148990	0.087480	0.031790	0.036970	-0.091760	-0.154350	-0.168670	-0.089030	0.035850	-0.072320	-0.042960	0.075440	-0.012570	0.044750	-0.112230	-0.184760	-0.129740	-0.026700	-0.035260	0.087530	0.050810	0.019030	-0.070360	-0.282150	-0.264220	-0.220310	-0.262570	-0.271540	-0.262610	-0.264380	-0.258280	-0.255160	-0.253480	-0.142180	-0.024500	-0.141550	-0.046240	0.019080	-0.033760	-0.083810	-0.101380	-0.121600	-0.138270	-0.176260	-0.132330	-0.188350	-0.271030	-0.211530	-0.253110	-0.276500	-0.148550	-0.029330	-0.187220	-0.123430	-0.067610	-0.134770	-0.157140	-0.210420	-0.143910	-0.025610	-0.315090	-0.168730	-0.149040	-0.085240	-0.032950	0.003570	-0.013200	-0.001410	-0.010010	0.052340	-0.047080	0.166160	0.062460	-0.057580	-0.050980	0.009300	0.011820	-0.015300	-0.080900	-0.027950	0.016820	-0.003740	-0.031240	0.077960	-0.100660	0.009570	-0.028430	0.001140	-0.119880	-0.274410	-0.004580	0.007280	0.036510	0.051220	-0.097040	-0.150020
-0.108130	-0.139160	-0.232100	-0.152830	-0.144840	-0.037290	-0.167980	-0.026980	-0.229530	-0.169720	-0.074770	-0.172830	-0.020350	-0.068590	-0.199010	-0.266090	-0.242740	-0.301370	-0.344970	-0.259600	-0.341170	-0.230780	-0.263990	-0.250900	-0.177740	-0.151810	-0.087990	-0.295230	-0.196050	-0.295750	-0.197490	-0.135690	-0.294390	-0.259610	-0.231900	-0.209720	-0.288120	-0.213590	-0.307580	-0.150590	-0.275320	-0.206510	-0.185050	-0.228510	-0.261960	-0.189820	-0.273300	-0.188970	-0.202840	-0.199650	-0.212810	-0.218790	-0.221060	-0.212640	-0.168070	-0.138610	-0.140310	-0.085080	-0.129640	-0.138390	-0.278240	-0.305170	-0.270410	-0.243750	-0.353410	-0.351270	-0.369510	-0.378660	-0.357340	-0.354550	-0.407080	-0.259310	-0.248770	-0.316640	-0.185000	-0.308890	-0.216340	-0.241380	-0.312910	-0.348040	-0.430950	-0.212720	-0.227380	-0.085910	-0.196110	-0.290660	-0.257360	-0.068440	-0.193660	-0.255810	-0.039000	0.061500	0.046760	0.053850	0.040930	-0.048000	-0.271580	-0.302490	-0.299050	-0.234270	-0.293260	-0.298700	-0.321930	-0.318390	-0.314180	-0.312800	-0.283560	-0.159200	-0.285000	-0.145420	-0.232330	-0.392220	-0.382310	-0.373890	-0.356310	-0.298710	-0.395320	-0.368040	-0.326400	-0.388750	-0.369680	-0.341030	-0.377270	-0.318670	-0.400000	-0.367490	-0.357250	-0.406180	-0.374980	-0.255510	-0.269720	-0.293470	-0.194530	-0.374280	-0.252210	-0.334880	-0.424320	-0.306980	-0.245820	-0.186400	-0.005130	-0.154110	-0.017130	-0.182500	-0.038680	-0.096860	-0.118100	-0.251650	-0.235380	-0.147190	-0.209850	-0.003000	-0.169320	-0.079820	-0.153880	-0.110860	-0.054830	-0.196290	-0.096200	-0.257380	-0.282180	-0.382520	-0.274570	-0.375090	-0.186090	-0.178060	-0.154970	-0.179740	-0.214910	-0.307370
-0.030940	-0.000780	-0.059230	-0.126280	-0.092560	-0.119780	0.001220	-0.071630	0.008410	-0.069240	-0.085950	0.011190	0.009400	-0.074720	-0.031680	-0.099830	-0.098300	-0.055610	-0.013360	-0.093580	-0.004990	-0.107830	-0.016990	-0.075470	-0.078950	-0.034630	-0.041280	-0.062830	-0.096590	-0.021610	-0.087310	-0.076880	-0.014100	-0.023270	-0.029930	-0.041530	-0.009810	-0.073870	-0.008750	-0.172490	-0.059290	-0.025740	-0.088680	-0.023250	0.004590	-0.116990	-0.046910	-0.087480	-0.066630	-0.062910	-0.045590	-0.013370	0.027780	-0.186050	-0.119220	-0.175130	-0.132220	-0.108820	-0.079820	-0.077950	-0.086040	-0.081090	-0.051070	-0.088540	0.004570	-0.069110	-0.002870	0.000760	-0.044120	-0.007580	0.026430	-0.026370	-0.027580	-0.050150	-0.018430	0.009290	0.023620	-0.016480	-0.017740	-0.042100	0.013470	-0.077740	-0.026870	-0.176200	-0.018030	0.047980	-0.076450	-0.026150	-0.160210	-0.182690	-0.157710	-0.074090	0.071900	0.018920	0.050040	0.066600	-0.090780	0.032620	0.038080	0.022740	0.030720	0.037890	0.028550	0.013970	0.011310	0.018300	0.023520	0.010130	0.082880	0.009260	0.008870	0.117220	0.113840	0.107200	0.030390	0.032610	-0.004960	0.017320	0.014300	0.002310	-0.052090	-0.151050	-0.075000	-0.140440	-0.085050	-0.139210	-0.146250	-0.089380	-0.175360	-0.182970	-0.174030	-0.220790	-0.142940	-0.135980	-0.176190	-0.000420	-0.059440	-0.088750	-0.162910	-0.036600	-0.088830	-0.047940	0.057180	-0.080600	-0.119500	0.080480	0.005730	-0.208240	-0.198430	-0.001360	-0.047420	0.050610	-0.045160	-0.108750	0.023450	-0.036240	-0.080070	-0.022910	-0.120910	0.065780	0.032990	0.043160	-0.062490	0.003410	0.066180	-0.034660	-0.095810	-0.045870	-0.143970	-0.126830
