1.919020	2.814050	2.892440	2.920840	2.944700	2.838860	2.870360	3.041280	3.126510	3.105940	2.970330	2.981470	2.943250	2.922980	2.949700	2.949590	2.917020	2.832230	2.896020	2.848170	2.848870	2.869440	2.823410	2.784700	2.755370	2.698630	2.713640	2.632120	2.634240	2.598490	2.640710	2.557430	2.668290	2.661940	2.436350	2.541130	2.519220	2.469210	2.524570	2.505150	2.439530	2.871660	2.602030	2.716310	3.113660	3.275540	3.405090	3.555920	3.617640	3.665440	3.678490	3.448010	3.447270	3.796540	3.699180	3.771970	3.543430	3.580320	3.555370	3.588450	3.615960	3.557550	3.724480	3.567960	3.624230	3.545510	3.486970	3.451760	3.384150	3.108660	2.955680	2.889040	2.724320	2.712100	2.604730	2.536260	2.426070	2.527470	2.499500	2.497610	2.432770	2.544170	2.502000	2.630560	2.613650	2.598580	2.525800	2.587220	2.463810	2.503890	2.510130	2.377210	2.376650	2.309560	2.408310	2.369720	2.443570	2.322240	2.516370	2.473340	2.432300	2.422380	2.504720	2.477270	2.389560	2.503120	2.465940	2.496800	2.385300	2.466110	2.422150	2.497420	2.481370	2.404880	2.425320	2.465820	2.490220	2.379110	2.514860	2.411920	2.415460	2.354970	2.307210	2.439170
0.140620	0.011100	-0.053290	-0.052790	-0.080130	0.000560	-0.018120	-0.089290	-0.109020	-0.158680	-0.033950	-0.027430	-0.007580	-0.010060	-0.044040	-0.062740	-0.097400	-0.051320	-0.046470	-0.015040	-0.010530	-0.000630	-0.042070	-0.003820	-0.019980	-0.010830	-0.026980	0.038850	-0.016040	-0.030120	-0.047330	0.015700	0.005260	0.018010	0.042220	-0.007680	-0.025290	-0.013260	-0.063180	-0.036980	0.002850	-0.035090	-0.007260	0.035540	-0.207750	-0.171490	-0.254000	-0.349780	-0.310280	-0.322290	-0.264750	-0.121280	-0.025350	-0.024160	0.089880	-0.000280	0.053150	0.005440	0.012830	0.000180	-0.015120	0.047510	-0.102970	-0.037250	-0.010240	-0.015280	-0.012250	-0.016400	0.049390	-0.027470	0.022120	0.026980	0.098860	0.039760	0.047680	0.048540	0.092390	0.035450	0.002560	0.031390	0.071780	0.028980	0.016470	-0.016020	0.008290	0.023710	0.013560	-0.030950	0.037720	-0.005500	-0.030840	0.047740	0.038610	0.075760	0.043650	0.061640	0.020330	0.088640	-0.050830	0.034450	0.053310	0.031400	-0.026210	0.012680	0.071240	-0.006990	0.028470	0.016810	0.057950	0.024080	0.017760	0.040660	0.026080	0.051450	0.034330	0.003730	-0.011380	0.055180	-0.026050	0.045940	-0.026820	0.032210	0.068810	-0.049550
-0.483570	-0.281660	-0.205370	-0.230210	-0.191920	-0.289240	-0.214340	-0.237600	-0.274400	-0.216390	-0.247970	-0.261750	-0.283320	-0.271500	-0.201450	-0.192170	-0.206720	-0.222680	-0.207890	-0.215520	-0.283060	-0.238020	-0.194470	-0.234360	-0.258010	-0.234110	-0.221390	-0.253940	-0.222250	-0.158210	-0.154100	-0.211220	-0.236480	-0.248960	-0.251090	-0.248190	-0.190930	-0.250490	-0.145170	-0.142930	-0.200970	-0.262310	-0.202910	-0.215890	-0.164400	-0.263620	-0.256090	-0.315140	-0.324490	-0.296340	-0.290890	-0.285620	-0.182830	-0.116620	-0.224820	-0.113540	-0.216430	-0.146980	-0.155090	-0.143960	-0.140540	-0.252500	-0.115290	-0.162060	-0.143230	-0.113480	-0.044030	-0.052580	-0.158690	-0.089910	-0.130220	-0.125170	-0.230080	-0.211540	-0.207460	-0.215740	-0.267020	-0.140720	-0.111000	-0.205080	-0.226350	-0.210240	-0.171650	-0.132330	-0.156610	-0.165360	-0.172530	-0.162660	-0.204610	-0.206290	-0.161450	-0.261300	-0.223070	-0.281850	-0.233310	-0.276890	-0.216290	-0.283810	-0.146460	-0.210260	-0.236130	-0.254010	-0.215440	-0.210430	-0.234850	-0.203360	-0.234560	-0.236650	-0.265650	-0.216670	-0.238230	-0.251980	-0.235390	-0.278660	-0.226540	-0.242880	-0.158570	-0.274650	-0.146140	-0.270310	-0.176130	-0.238860	-0.292270	-0.134410
0.109470	-0.090530	-0.164080	-0.085810	-0.148540	-0.075730	-0.182600	-0.136820	-0.029120	-0.085830	-0.168160	-0.102560	-0.070840	-0.085050	-0.176110	-0.177530	-0.136040	-0.137930	-0.146020	-0.161050	-0.048460	-0.143790	-0.200310	-0.147680	-0.089350	-0.119700	-0.110470	-0.140840	-0.106330	-0.233140	-0.184170	-0.140120	-0.062450	-0.062140	-0.127790	-0.052510	-0.174770	-0.087280	-0.186810	-0.236290	-0.180020	-0.081240	-0.194560	-0.176820	-0.165970	-0.101650	-0.080030	-0.011640	0.015230	-0.064180	-0.002510	-0.035080	-0.170660	-0.169340	-0.139560	-0.242050	-0.144010	-0.196380	-0.162830	-0.178810	-0.187360	-0.109430	-0.213420	-0.189410	-0.126620	-0.185380	-0.267930	-0.277070	-0.137430	-0.241980	-0.248590	-0.235120	-0.145330	-0.123060	-0.157220	-0.140990	-0.110750	-0.286500	-0.271210	-0.148360	-0.176470	-0.120770	-0.209960	-0.237410	-0.186000	-0.205330	-0.196760	-0.148280	-0.136400	-0.100460	-0.153840	-0.095010	-0.158140	-0.088720	-0.105170	-0.065590	-0.118350	-0.118720	-0.194970	-0.153750	-0.138760	-0.075000	-0.105960	-0.115300	-0.156850	-0.093190	-0.102730	-0.093400	-0.082120	-0.130990	-0.093480	-0.088080	-0.120430	-0.126460	-0.172710	-0.105770	-0.221800	-0.086110	-0.196480	-0.098010	-0.205920	-0.146610	-0.073310	-0.201620
-0.128010	-0.048960	0.032990	-0.082920	0.008540	-0.041190	0.031270	0.107870	-0.048070	-0.019110	0.082980	-0.021120	-0.051000	-0.042420	-0.003910	0.006930	0.006940	-0.022060	-0.045270	-0.016760	-0.131940	-0.041620	0.035310	-0.009020	-0.068730	-0.081110	-0.073510	-0.027720	-0.119010	-0.008290	-0.066200	-0.126900	-0.199840	-0.218210	-0.061720	-0.180910	-0.079500	-0.129850	-0.078550	-0.021240	-0.043020	-0.090020	-0.002260	-0.049810	0.035720	0.084750	0.135510	0.114500	0.080540	0.171980	0.037660	0.018950	-0.067540	-0.191730	-0.182510	-0.108160	-0.180400	-0.176400	-0.230850	-0.206700	-0.197780	-0.183010	-0.092910	-0.081640	-0.276030	-0.177090	-0.201280	-0.135920	-0.276590	-0.122460	-0.144890	-0.123730	-0.153930	-0.209240	-0.133410	-0.177950	-0.156920	0.009580	-0.050160	-0.104310	-0.085650	-0.174950	-0.026840	-0.098480	-0.149160	-0.110260	-0.118670	-0.156990	-0.146780	-0.211140	-0.122290	-0.109460	-0.052170	-0.113140	-0.172380	-0.160660	-0.137800	-0.091550	-0.053990	-0.077550	-0.067060	-0.154510	-0.106300	-0.178670	-0.082900	-0.217710	-0.181830	-0.154120	-0.139520	-0.112660	-0.120110	-0.184980	-0.111570	-0.083920	-0.015540	-0.112910	-0.001950	-0.153110	-0.067480	-0.116860	0.009270	-0.034210	-0.120080	-0.094250
-0.144260	-0.093230	-0.144660	-0.045150	-0.164330	-0.129160	-0.101010	-0.264990	-0.101830	-0.085970	-0.161860	-0.139050	-0.175460	-0.125140	-0.128040	-0.163560	-0.165860	-0.058990	-0.109890	-0.115380	-0.083750	-0.106530	-0.145740	-0.149720	-0.116970	-0.088370	-0.116560	-0.135540	-0.061000	-0.080020	-0.062600	-0.009760	-0.013490	-0.036240	-0.079160	-0.067710	-0.093210	-0.087750	-0.037000	-0.072340	-0.092380	-0.048450	-0.128360	-0.032690	-0.043310	-0.130680	-0.216840	-0.159070	-0.146000	-0.205880	-0.141990	-0.196510	-0.078450	0.021310	0.007610	-0.015560	-0.006280	-0.021370	0.053850	0.054940	0.051310	-0.006000	-0.078890	-0.067090	0.150250	0.022100	0.111990	0.018970	0.108870	-0.051880	0.019420	-0.028070	0.008280	0.024650	-0.005360	0.041570	0.023690	-0.102550	0.003840	-0.045920	-0.063500	0.041310	-0.118410	0.007150	0.042930	-0.012320	-0.024660	-0.013080	0.005640	0.003380	-0.019680	-0.092700	-0.076260	-0.049930	0.017600	-0.016110	0.004180	-0.019640	-0.054710	-0.073690	-0.115530	-0.030180	-0.074460	0.090470	-0.033660	0.079290	-0.000100	-0.082160	-0.048870	-0.045460	-0.043590	0.066120	-0.000980	-0.030390	-0.139830	-0.057270	-0.108810	-0.016270	-0.041010	-0.071360	-0.137680	-0.104670	-0.042430	0.011460
-0.054740	-0.187030	-0.125040	-0.185070	-0.059050	-0.105840	-0.232250	-0.052370	-0.170780	-0.213670	-0.232850	-0.117930	-0.065740	-0.125030	-0.158910	-0.120490	-0.144750	-0.280610	-0.148370	-0.160040	-0.110740	-0.183700	-0.160960	-0.137740	-0.147420	-0.139260	-0.082400	-0.137230	-0.125540	-0.220510	-0.149010	-0.196780	-0.132510	-0.082340	-0.162920	-0.088940	-0.135640	-0.103030	-0.196240	-0.247770	-0.178300	-0.168870	-0.151980	-0.080290	-0.146020	-0.140420	-0.147660	-0.173850	-0.158370	-0.123150	-0.079080	-0.065670	-0.179360	-0.104830	-0.107280	-0.116570	-0.115170	-0.083830	-0.136000	-0.154280	-0.172870	-0.175020	-0.148390	-0.106040	-0.215330	-0.069930	-0.156630	-0.144190	-0.119380	-0.090740	-0.199320	-0.105190	-0.180550	-0.183660	-0.219580	-0.252380	-0.233980	-0.153880	-0.260870	-0.144240	-0.158780	-0.201060	-0.068740	-0.246340	-0.220840	-0.210090	-0.157930	-0.158720	-0.160390	-0.134490	-0.151720	-0.082780	-0.145120	-0.184600	-0.187680	-0.110430	-0.154550	-0.225860	-0.196700	-0.132200	-0.096110	-0.128890	-0.095790	-0.280580	-0.186190	-0.247400	-0.149120	-0.070930	-0.136420	-0.149530	-0.137020	-0.248270	-0.191750	-0.224490	-0.080540	-0.085160	-0.140180	-0.181940	-0.149320	-0.160120	-0.119600	-0.159380	-0.149480	-0.256220
-0.075220	-0.056590	-0.071090	-0.011230	-0.119660	-0.104620	0.034570	-0.089240	-0.063580	-0.038900	0.029100	-0.128160	-0.159770	-0.071660	-0.132850	-0.142830	-0.070270	0.031010	-0.144850	-0.079910	-0.217290	-0.074070	-0.091290	-0.076950	-0.085910	-0.159500	-0.131800	-0.069680	-0.144150	-0.054930	-0.108540	-0.109010	-0.104950	-0.202400	0.001520	-0.162820	-0.199480	-0.225690	-0.092000	0.022280	-0.087910	-0.011260	-0.034910	-0.051370	-0.037430	-0.017800	0.025760	0.101650	0.068580	0.118760	0.062270	0.079390	-0.077190	-0.126150	-0.166680	-0.142230	-0.202090	-0.220610	-0.189190	-0.179090	-0.185800	-0.140000	-0.101280	-0.216170	-0.091870	-0.208530	-0.160430	-0.053870	-0.186930	-0.092640	-0.119130	-0.163260	-0.049770	-0.131450	-0.006840	-0.024000	-0.040780	-0.073480	0.034700	-0.055280	-0.120360	-0.086890	-0.177440	-0.068240	-0.085210	-0.034880	-0.180300	-0.096230	-0.073750	-0.179280	-0.087070	-0.128480	-0.053210	0.038860	-0.064470	-0.168590	-0.076310	0.007160	0.019270	-0.000560	-0.035100	-0.113220	-0.160370	-0.020960	-0.043450	-0.046430	-0.191630	-0.166250	-0.038970	-0.091200	-0.055400	-0.066070	-0.087680	-0.135770	-0.144650	-0.253500	-0.023500	-0.077510	-0.046340	-0.049960	-0.094600	0.005230	-0.076940	-0.005760
-0.108820	-0.153320	-0.021860	-0.131300	-0.030790	-0.119960	-0.174970	-0.053900	-0.056800	-0.015940	-0.186110	-0.116150	-0.207070	-0.162900	-0.111900	-0.118000	-0.225990	-0.156140	-0.106410	-0.137770	-0.105420	-0.250160	-0.124720	-0.198900	-0.246950	-0.086990	-0.110770	-0.219420	-0.153600	-0.218480	-0.168660	-0.165550	-0.334060	-0.309400	-0.301210	-0.272680	-0.145660	-0.123550	-0.187990	-0.313420	-0.211770	-0.027710	-0.146920	0.031860	0.230550	0.153080	0.015770	0.040520	0.099290	0.003880	0.135830	-0.057610	-0.230840	-0.312900	-0.281270	-0.320280	-0.333330	-0.381980	-0.362400	-0.348990	-0.328280	-0.351650	-0.455190	-0.237270	-0.300040	-0.198170	-0.271080	-0.413840	-0.249190	-0.513750	-0.421490	-0.306610	-0.349190	-0.301550	-0.404970	-0.408930	-0.286640	-0.309780	-0.324290	-0.277200	-0.239540	-0.194470	-0.124890	-0.315380	-0.271910	-0.389040	-0.241830	-0.326480	-0.251400	-0.303070	-0.249770	-0.237210	-0.199550	-0.352500	-0.235900	-0.077300	-0.166610	-0.248670	-0.342610	-0.320520	-0.341570	-0.208660	-0.123930	-0.171850	-0.184950	-0.264060	-0.171550	-0.311680	-0.338820	-0.174430	-0.221480	-0.168330	-0.121360	-0.093610	-0.168820	-0.027740	-0.226650	-0.210130	-0.189150	-0.384200	-0.182040	-0.302630	-0.168980	-0.240530
-0.077720	-0.147030	-0.178120	-0.011180	-0.082380	-0.068280	-0.138310	-0.116210	-0.107130	-0.137030	-0.135890	-0.084000	-0.058450	-0.042490	-0.158400	-0.162210	-0.038340	-0.166410	-0.184150	-0.156130	-0.183110	-0.112970	-0.162000	-0.127070	-0.091580	-0.197660	-0.126250	-0.172220	-0.095080	-0.117950	-0.088680	-0.184100	-0.000130	0.003880	0.042740	-0.051320	-0.218100	-0.172390	-0.110600	-0.131870	-0.142970	-0.044290	-0.076830	0.010250	0.000380	0.036580	0.062450	0.115340	-0.008390	0.136080	0.046970	0.031130	-0.170100	0.047020	0.060350	0.092710	0.008480	0.056160	0.037600	0.037380	0.005290	-0.013370	0.049330	-0.012880	0.088030	0.057050	0.047090	0.073570	0.039330	0.122070	0.020300	0.004100	-0.015070	-0.032680	0.027980	0.027760	-0.015930	-0.024480	-0.040330	-0.025710	-0.147970	-0.068340	-0.069400	-0.081630	-0.040080	0.011240	-0.079750	0.009140	0.015450	-0.006820	-0.002290	0.026370	-0.039700	0.026960	-0.016700	-0.087570	0.022500	0.006820	0.021380	0.070310	0.049410	-0.002650	-0.102040	-0.086690	-0.084480	-0.033990	-0.124090	0.040390	0.090250	-0.139510	-0.003850	-0.068460	-0.101720	-0.229070	-0.020060	-0.115660	-0.009660	-0.014930	0.000140	0.050000	-0.068540	0.014910	-0.031120	-0.084460
