1.476070	1.477610	1.479540	1.480770	1.481180	1.480690	1.479380	1.477420	1.476070	1.476080	1.476070	1.476070	1.476080	1.476070	1.476070	1.476080	1.476080	1.477610	1.479540	1.480770	1.481180	1.480690	1.479380	1.473620	1.635780	1.706120	2.087170	1.767680	1.790360	2.442960	2.739130	2.792470	2.856430	2.932760	2.912420	2.927210	2.794980	2.759420	3.082770	3.113470	3.135610	3.095620	2.899280	2.880410	2.873520	2.870790	2.856490	2.808350	2.846350	2.869930	2.881180	2.963920	2.906090	2.836730	2.724670	2.606380	2.577710	2.434280	2.520500	2.231020	2.021920	1.699890	1.658040	1.641030	1.678670	1.651940	1.669460	1.687590	1.676030	1.662700	1.638650	1.621240	1.629210	1.610890	1.678240	1.687180	1.626960	1.673220	1.652580	1.612530	1.680750	1.702830	1.748360	1.638210	1.674710	1.667180	1.665780	1.670580	1.692950	1.661060	1.658270	1.640310	1.657480	1.639280	1.652450	1.645410	1.627350	1.774350	2.407890	2.620580	2.265020	1.955360	1.682370	1.695540	1.644060
0.134470	0.132990	0.131130	0.129940	0.129540	0.130010	0.131280	0.133180	0.134470	0.134460	0.134470	0.134470	0.134460	0.134470	0.134470	0.134460	0.134460	0.132990	0.131130	0.129940	0.129540	0.130010	0.131280	0.136820	0.007200	-0.042020	-0.269780	-0.094240	-0.051490	-0.170730	-0.235370	-0.251360	-0.265650	-0.298470	-0.303310	-0.253540	-0.153220	0.022920	-0.008160	-0.024420	-0.040980	-0.014990	-0.028100	-0.028870	-0.035310	-0.029410	-0.021440	0.018140	0.008490	-0.014620	0.038600	0.010450	0.007630	0.031280	0.017630	0.004340	-0.003080	0.022690	-0.024770	0.044570	0.009150	-0.024620	-0.016290	-0.006760	-0.035430	-0.012840	-0.028680	-0.046120	-0.032890	-0.022230	0.001360	0.012850	0.004520	0.027990	-0.024110	-0.037920	0.009720	-0.036510	-0.008720	0.028190	-0.016820	-0.022150	-0.067080	0.006190	-0.032710	-0.024600	-0.020200	-0.015920	-0.041100	-0.018960	-0.015750	-0.002290	-0.017910	-0.007070	-0.010630	-0.003930	0.002990	-0.079240	-0.183230	-0.112190	-0.107110	-0.049920	-0.023900	-0.048050	-0.005240
-0.415790	-0.413600	-0.410830	-0.409040	-0.408460	-0.409160	-0.411050	-0.413880	-0.415790	-0.415790	-0.415790	-0.415790	-0.415790	-0.415790	-0.415790	-0.415790	-0.415780	-0.413600	-0.410830	-0.409040	-0.408460	-0.409160	-0.411050	-0.419230	-0.235020	-0.239020	-0.270060	-0.194560	-0.205270	-0.218050	-0.239830	-0.213450	-0.263660	-0.247390	-0.264490	-0.271790	-0.221910	-0.204350	-0.150200	-0.098610	-0.070610	-0.087120	-0.095800	-0.098610	-0.092990	-0.097330	-0.118570	-0.138530	-0.135760	-0.110470	-0.161150	-0.129350	-0.123390	-0.137730	-0.127100	-0.142350	-0.135780	-0.125920	-0.106180	-0.149990	-0.112640	-0.198280	-0.221220	-0.227400	-0.215390	-0.234160	-0.212190	-0.200570	-0.225110	-0.231040	-0.232860	-0.254750	-0.239540	-0.262490	-0.215480	-0.200990	-0.239020	-0.192960	-0.255230	-0.272750	-0.230060	-0.220700	-0.162870	-0.240580	-0.200150	-0.227940	-0.228380	-0.238320	-0.191500	-0.221510	-0.221230	-0.249060	-0.203300	-0.215530	-0.245830	-0.240690	-0.246610	-0.220530	-0.204130	-0.223690	-0.199700	-0.180900	-0.223220	-0.181290	-0.225130
0.123550	0.120970	0.117670	0.115540	0.114850	0.115680	0.117940	0.121290	0.123550	0.123550	0.123550	0.123550	0.123560	0.123550	0.123550	0.123550	0.123540	0.120970	0.117670	0.115540	0.114850	0.115680	0.117940	0.127560	-0.077060	0.002460	0.194700	-0.035670	-0.047130	-0.051850	-0.001080	-0.072750	0.006510	0.006300	0.024850	0.037600	-0.081730	-0.075700	-0.070970	-0.128580	-0.158780	-0.180110	-0.172100	-0.156230	-0.166550	-0.165950	-0.143300	-0.118320	-0.116130	-0.135660	-0.094100	-0.129550	-0.127780	-0.136080	-0.138400	-0.150340	-0.079060	-0.159970	-0.139130	-0.105880	-0.194880	-0.086010	-0.065150	-0.075320	-0.047490	-0.036940	-0.068180	-0.067210	-0.030890	-0.039330	-0.070320	-0.037460	-0.058180	-0.043210	-0.054970	-0.065330	-0.072800	-0.093490	-0.001360	-0.034780	-0.035840	-0.044920	-0.110240	-0.056220	-0.087980	-0.036970	-0.040160	-0.019530	-0.081580	-0.056820	-0.057660	-0.023980	-0.105200	-0.100030	-0.019720	-0.039400	-0.038710	-0.043280	0.025030	0.026530	-0.024590	-0.045680	-0.052560	-0.099540	-0.086140
-0.140520	-0.137610	-0.133890	-0.131470	-0.130700	-0.131630	-0.134190	-0.137980	-0.140520	-0.140520	-0.140520	-0.140520	-0.140520	-0.140520	-0.140520	-0.140520	-0.140500	-0.137610	-0.133890	-0.131470	-0.130700	-0.131630	-0.134190	-0.144890	0.047800	-0.062820	-0.072880	-0.021820	-0.052240	0.047230	0.015270	0.153010	0.052780	0.069550	0.038680	0.014650	0.119920	-0.094460	-0.214620	-0.192500	-0.154880	-0.091600	-0.119730	-0.146580	-0.131660	-0.119780	-0.140290	-0.186860	-0.204270	-0.200030	-0.180620	-0.131660	-0.152910	-0.114160	-0.131360	-0.065810	-0.209590	-0.089780	-0.180930	-0.207010	-0.095960	0.003020	0.004030	0.034910	-0.024660	-0.036270	0.011690	-0.005950	-0.046180	-0.014780	0.025340	-0.017860	0.010840	0.005580	-0.021590	-0.018130	0.038090	0.021870	-0.069040	0.008390	-0.042180	-0.032910	0.020340	0.006510	0.034610	-0.029710	-0.030980	-0.054630	0.004780	-0.010880	-0.014680	-0.042900	0.058200	0.068880	-0.045970	-0.023430	-0.027640	0.047370	-0.040320	-0.063810	-0.023880	-0.082420	-0.003510	0.021120	0.062870
-0.079130	-0.082050	-0.085820	-0.088280	-0.089050	-0.088120	-0.085520	-0.081680	-0.079130	-0.079130	-0.079130	-0.079130	-0.079130	-0.079130	-0.079130	-0.079130	-0.079150	-0.082050	-0.085820	-0.088280	-0.089050	-0.088120	-0.085520	-0.074870	-0.220170	-0.132770	-0.274420	-0.159410	-0.077930	-0.063380	-0.056790	-0.168160	-0.084220	-0.094660	-0.037810	-0.068050	-0.154820	-0.015210	0.020690	0.059640	0.034770	-0.009360	-0.008350	0.011130	-0.007400	-0.023370	-0.018170	-0.003740	0.021160	0.024700	0.026680	0.004790	0.015700	-0.004630	0.025230	-0.020740	0.080390	-0.026320	0.027530	0.023420	-0.024160	-0.162930	-0.147210	-0.201290	-0.135430	-0.102040	-0.188030	-0.152730	-0.118950	-0.167110	-0.177580	-0.124640	-0.165100	-0.167620	-0.125110	-0.124680	-0.198020	-0.147450	-0.105850	-0.187910	-0.105670	-0.106690	-0.122270	-0.156140	-0.193700	-0.147400	-0.112440	-0.115250	-0.142340	-0.132060	-0.119000	-0.110710	-0.202360	-0.237760	-0.125440	-0.122160	-0.100280	-0.247090	-0.124400	-0.142510	-0.146160	-0.090210	-0.159420	-0.140830	-0.253170
-0.075760	-0.072810	-0.068980	-0.066480	-0.065710	-0.066640	-0.069290	-0.073190	-0.075760	-0.075760	-0.075760	-0.075760	-0.075760	-0.075760	-0.075760	-0.075760	-0.075740	-0.072810	-0.068980	-0.066480	-0.065710	-0.066640	-0.069290	-0.079870	0.014040	-0.036160	-0.032290	-0.036140	-0.057540	-0.152310	-0.128590	-0.079980	-0.131420	-0.120850	-0.187330	-0.108350	-0.074440	-0.157960	-0.078270	-0.147370	-0.132770	-0.141900	-0.146170	-0.136740	-0.129520	-0.121460	-0.124380	-0.060470	-0.090990	-0.099530	-0.103900	-0.117100	-0.112890	-0.104610	-0.119380	-0.129260	-0.129750	-0.101340	-0.099000	-0.056280	-0.154980	-0.057130	-0.077010	-0.024220	-0.046620	-0.119430	0.000400	-0.038860	-0.054580	-0.000420	-0.043770	-0.103110	-0.051030	-0.046910	-0.075530	-0.085030	-0.033930	-0.096500	-0.065120	-0.008850	-0.080890	-0.082620	-0.114770	-0.066200	-0.020910	-0.018220	-0.099180	-0.046870	-0.075880	-0.090840	-0.103340	-0.089070	-0.036970	0.016270	-0.049420	-0.097200	-0.145000	0.018250	-0.110750	-0.071820	-0.125860	-0.085690	-0.048790	-0.094820	0.047880
-0.034990	-0.037490	-0.040760	-0.042920	-0.043580	-0.042780	-0.040500	-0.037170	-0.034990	-0.034990	-0.034990	-0.034990	-0.034990	-0.034990	-0.034990	-0.034990	-0.035000	-0.037490	-0.040760	-0.042920	-0.043580	-0.042780	-0.040500	-0.031710	-0.058560	-0.057860	0.138960	-0.061510	-0.008560	0.152070	0.113960	0.117960	0.120210	0.045110	0.133300	0.073000	0.105170	-0.038500	-0.183460	-0.116330	-0.089760	-0.022030	-0.066390	-0.089370	-0.088000	-0.068680	-0.079850	-0.172790	-0.157120	-0.155140	-0.113280	-0.076260	-0.098680	-0.084340	-0.116930	-0.138570	-0.054330	-0.089540	-0.186480	-0.210360	-0.057680	-0.047010	0.004780	-0.028460	-0.058410	0.051180	-0.092180	-0.072270	-0.069250	-0.110700	-0.025780	0.029300	-0.020620	-0.015700	-0.006620	0.007540	-0.020140	0.038490	-0.051080	-0.061000	-0.017090	0.000070	0.041710	0.008770	-0.037980	-0.100180	0.010880	-0.078150	0.023960	0.020230	0.026880	-0.023070	-0.012260	-0.075720	-0.071540	0.025960	0.083420	-0.074370	-0.024520	-0.040720	0.046080	-0.027930	-0.028440	0.016830	-0.104530
-0.105950	-0.104000	-0.101390	-0.099650	-0.099130	-0.099770	-0.101600	-0.104250	-0.105950	-0.105950	-0.105950	-0.105950	-0.105950	-0.105950	-0.105950	-0.105950	-0.105940	-0.104000	-0.101390	-0.099650	-0.099130	-0.099770	-0.101600	-0.108280	-0.099360	-0.069910	-0.205400	-0.045230	-0.000100	0.101410	0.154530	0.153310	0.178170	0.222640	0.122280	0.196770	0.071370	-0.032380	-0.236300	-0.248970	-0.281480	-0.344110	-0.356490	-0.342740	-0.346840	-0.344690	-0.349340	-0.299710	-0.322820	-0.332290	-0.279340	-0.266780	-0.257410	-0.237210	-0.182690	-0.117190	-0.231420	-0.237150	-0.264610	-0.211920	-0.383300	-0.170680	-0.137220	-0.158890	-0.059170	-0.180460	-0.066650	-0.061730	-0.049610	-0.021070	-0.104390	-0.152850	-0.103600	-0.120940	-0.127240	-0.150000	-0.144140	-0.169800	-0.079700	-0.093060	-0.092630	-0.083100	-0.122920	-0.134630	-0.123060	-0.022630	-0.125120	-0.039550	-0.172620	-0.157960	-0.141520	-0.082910	-0.151800	-0.097440	-0.053530	-0.155860	-0.205850	-0.078900	-0.027910	-0.087850	-0.169860	-0.093980	-0.085070	-0.129450	-0.093030
-0.054560	-0.055150	-0.056040	-0.056690	-0.056890	-0.056650	-0.055970	-0.055070	-0.054560	-0.054560	-0.054560	-0.054560	-0.054560	-0.054560	-0.054560	-0.054560	-0.054560	-0.055150	-0.056040	-0.056690	-0.056890	-0.056650	-0.055970	-0.054210	-0.024510	-0.093820	-0.064400	-0.124940	-0.017740	-0.023390	-0.014430	-0.025080	-0.022610	-0.069860	0.030060	-0.044370	0.035760	-0.185160	-0.018430	-0.043800	-0.003010	0.032880	-0.002560	0.014600	0.007120	0.016550	0.024680	0.025050	0.019080	0.017150	0.010910	0.018820	-0.001800	0.019030	-0.013360	-0.073250	0.093040	0.002200	0.001800	-0.014850	-0.012680	-0.041100	-0.034730	0.024600	-0.076520	0.008470	-0.058300	-0.081870	-0.090890	-0.104210	-0.056200	-0.035860	-0.067640	-0.042300	-0.014660	-0.002870	-0.022760	-0.011670	-0.054930	-0.031420	-0.046730	-0.057820	-0.046780	-0.033060	-0.009920	-0.108630	-0.056940	-0.100340	0.037240	-0.014670	-0.047100	-0.110830	-0.004390	-0.052570	-0.093780	-0.021130	0.007300	-0.058200	-0.139430	-0.147520	-0.131910	-0.188040	-0.094940	-0.066100	-0.023340
