2.416600	2.698900	2.785690	2.675470	2.706320	2.757420	2.635680	2.694260	2.574910	2.609140	2.649360	2.549830	2.570010	2.446670	2.446930	2.636940	2.895900	2.992630	2.958080	2.978400	2.937740	2.883190	2.879040	2.849370	2.728250	2.749140	2.727490	2.573580	2.572250	2.563840	2.538620	2.559600	2.672980	2.933170	3.147990	3.303250	3.349860	3.308740	3.225300	3.264240	3.302750	3.248850	3.162380	3.276580	3.305630	3.223450	3.248900	3.207960	3.360510	3.357420	3.338630	3.289470	3.110960	3.045420	2.936550	2.902190	2.916160	2.853270	2.749540	2.762290	2.709490	2.672830	2.562810	2.522060	2.560230	2.476810	2.542700	2.510960	2.404350	2.521220	2.562820	2.871850	2.966040
-0.111090	-0.222980	-0.250500	-0.129780	-0.170940	-0.226500	-0.122590	-0.161690	-0.089480	-0.148960	-0.149140	-0.102400	-0.092060	-0.047670	-0.023410	-0.089910	-0.117800	-0.125080	-0.120930	-0.149030	-0.159040	-0.078460	-0.089210	-0.155690	-0.076700	-0.163320	-0.129630	-0.062140	-0.080960	-0.053160	-0.033050	-0.055280	-0.098240	-0.093510	-0.215860	-0.291890	-0.256870	-0.131860	-0.117160	-0.015760	-0.014540	-0.021510	0.000670	-0.065320	-0.053680	0.001480	-0.000390	0.008610	-0.041360	-0.079990	-0.009890	-0.029940	0.042770	0.005660	0.014800	0.035510	-0.035850	-0.061000	0.013610	-0.019510	-0.012630	-0.042160	0.003250	0.030040	-0.025190	0.030820	-0.037800	-0.039200	0.012280	-0.060840	-0.123220	-0.192160	-0.205890
-0.189980	-0.168040	-0.146880	-0.211810	-0.192680	-0.148060	-0.211950	-0.156080	-0.220860	-0.175320	-0.165730	-0.169850	-0.197760	-0.207400	-0.252730	-0.241090	-0.278790	-0.304100	-0.245490	-0.243150	-0.222050	-0.252900	-0.230340	-0.231210	-0.267430	-0.199890	-0.185490	-0.238520	-0.258050	-0.213510	-0.215540	-0.207210	-0.160280	-0.252040	-0.286080	-0.245830	-0.234140	-0.299970	-0.207680	-0.220410	-0.153500	-0.206850	-0.198750	-0.128870	-0.126580	-0.175000	-0.168850	-0.172430	-0.113310	-0.105890	-0.179580	-0.107060	-0.195990	-0.115820	-0.213830	-0.190170	-0.134630	-0.095450	-0.209890	-0.106130	-0.184860	-0.160930	-0.192250	-0.267990	-0.238270	-0.230870	-0.185180	-0.206830	-0.215760	-0.166760	-0.184220	-0.254850	-0.293850
-0.163580	-0.123430	-0.141520	-0.149560	-0.117570	-0.131040	-0.110380	-0.166230	-0.132930	-0.137940	-0.138730	-0.191190	-0.125260	-0.187870	-0.111820	-0.145750	-0.120150	-0.043100	-0.167540	-0.102320	-0.140840	-0.119020	-0.123650	-0.106320	-0.105200	-0.133100	-0.150320	-0.142700	-0.067610	-0.172980	-0.177420	-0.159460	-0.166050	-0.125220	0.004280	-0.052280	-0.126680	-0.067870	-0.110320	-0.137820	-0.226150	-0.112830	-0.187020	-0.206450	-0.195580	-0.144820	-0.135980	-0.147080	-0.199500	-0.203000	-0.143340	-0.246150	-0.187120	-0.249210	-0.119930	-0.164140	-0.198830	-0.218860	-0.134930	-0.270710	-0.171000	-0.201150	-0.209550	-0.095030	-0.111780	-0.126800	-0.172510	-0.129000	-0.177670	-0.203840	-0.150550	-0.147490	-0.046620
-0.039600	-0.014460	-0.006500	0.045600	-0.055600	-0.044470	-0.058920	-0.030750	-0.040780	-0.056600	-0.082190	-0.020470	-0.103300	-0.011870	-0.088150	-0.002480	0.026340	-0.068820	0.089430	-0.022640	0.024110	-0.027220	-0.055890	-0.027680	-0.010260	-0.018140	-0.046760	-0.028950	-0.119280	-0.014480	-0.030620	-0.055280	-0.093160	0.003590	-0.075410	0.045430	0.138810	0.018690	-0.080870	-0.102060	-0.063930	-0.178290	-0.091840	-0.110870	-0.155100	-0.231360	-0.259500	-0.231850	-0.179370	-0.138240	-0.186400	-0.126590	-0.119600	-0.152850	-0.173430	-0.183330	-0.133400	-0.180510	-0.167760	-0.106300	-0.114840	-0.063940	-0.035110	-0.126320	-0.118600	-0.194680	-0.085770	-0.151510	-0.094500	-0.065040	-0.077740	0.089990	-0.014620
-0.157910	-0.177270	-0.185180	-0.277060	-0.131890	-0.174360	-0.143240	-0.144050	-0.154960	-0.120120	-0.111790	-0.124820	-0.093940	-0.125220	-0.112340	-0.144890	-0.137540	-0.086860	-0.227250	-0.129870	-0.153000	-0.140220	-0.102790	-0.146820	-0.197670	-0.159110	-0.102620	-0.134690	-0.098410	-0.151120	-0.108210	-0.118150	-0.075920	-0.188500	-0.129120	-0.251170	-0.304560	-0.201310	-0.083460	-0.103840	-0.113800	-0.055720	-0.125290	-0.108610	-0.056980	0.021390	0.063400	0.023110	0.001850	-0.058770	-0.017390	-0.002270	-0.057610	0.026370	-0.064110	-0.015610	-0.053580	0.043910	-0.020890	0.015300	-0.069920	-0.105820	-0.115060	-0.109410	-0.048070	0.054970	-0.088220	-0.002850	-0.043040	-0.057340	-0.068920	-0.156830	-0.098000
-0.164750	-0.181490	-0.168820	-0.023690	-0.217520	-0.181830	-0.157370	-0.163340	-0.141180	-0.174500	-0.174370	-0.216000	-0.148350	-0.155720	-0.098160	-0.106990	-0.147440	-0.116180	-0.105670	-0.185560	-0.202440	-0.176710	-0.195450	-0.114510	-0.063100	-0.126370	-0.166840	-0.143420	-0.121270	-0.109550	-0.199840	-0.143140	-0.092050	-0.030880	-0.109560	-0.029490	-0.027160	-0.029110	-0.137210	-0.133420	-0.074930	-0.114420	-0.128010	-0.094610	-0.115980	-0.129880	-0.153140	-0.104040	-0.079520	-0.075400	-0.030100	-0.104860	-0.107670	-0.147240	-0.064780	-0.115180	-0.106840	-0.156270	-0.098970	-0.216850	-0.089660	-0.127800	-0.116890	-0.055520	-0.227130	-0.200930	-0.166680	-0.192400	-0.188320	-0.187640	-0.164910	-0.183560	-0.188390
-0.047850	0.067910	0.014540	-0.084850	0.031620	0.022920	0.011760	-0.003160	-0.031860	0.016560	-0.010340	0.063770	-0.037140	0.012810	-0.052120	-0.046490	-0.068680	-0.130920	-0.027530	-0.027180	0.045030	0.036650	0.042540	-0.067410	-0.062690	-0.013870	-0.019040	-0.016500	-0.097530	-0.008610	0.082930	0.022810	0.009250	0.088450	0.117520	0.084860	0.159820	0.106900	0.016410	-0.031280	-0.100920	-0.089450	-0.084920	-0.059530	-0.049950	-0.104900	-0.066820	-0.112800	-0.063230	-0.029970	-0.086060	-0.072800	0.001190	-0.077290	-0.049010	-0.061370	-0.008650	-0.087220	-0.051260	-0.003730	-0.033500	0.042560	-0.003390	-0.079420	0.104530	-0.046170	0.052470	0.030420	-0.020520	-0.018160	-0.094200	-0.117520	-0.064340
-0.226300	-0.172970	-0.167780	-0.108340	-0.212280	-0.210050	-0.181230	-0.170030	-0.220420	-0.155150	-0.169590	-0.225780	-0.178620	-0.105460	-0.146180	-0.121980	0.040570	0.031990	-0.078880	-0.109040	-0.151110	-0.190400	-0.219760	-0.094180	-0.098200	-0.126480	-0.081120	-0.127290	-0.102530	-0.149260	-0.262800	-0.230490	-0.167160	-0.039490	0.118150	0.150810	0.059490	0.082790	0.024090	-0.228530	-0.202060	-0.233190	-0.270430	-0.378780	-0.400690	-0.310840	-0.332660	-0.286470	-0.290550	-0.348850	-0.214060	-0.213310	-0.333380	-0.275400	-0.298740	-0.343410	-0.342930	-0.219350	-0.211360	-0.253800	-0.250770	-0.325670	-0.177840	-0.168650	-0.286400	-0.180750	-0.334490	-0.221290	-0.234820	-0.180180	-0.134520	0.056910	0.084840
-0.182500	-0.170720	-0.169900	-0.113420	-0.192170	-0.225290	-0.126720	-0.144190	-0.023220	-0.173330	-0.183260	-0.152000	-0.098420	-0.115160	0.007720	0.052630	-0.124090	-0.029830	-0.023470	-0.119920	-0.065840	-0.050340	-0.014300	0.005320	-0.018010	-0.021920	-0.105480	-0.069770	-0.048770	-0.009250	0.012850	0.031750	0.084960	-0.016530	-0.157760	-0.131840	-0.051060	-0.098530	-0.199180	-0.063820	-0.016580	-0.060910	-0.176040	0.021810	0.042960	0.008830	0.055490	0.038310	0.139780	0.138920	0.132010	0.093630	0.082190	0.059670	0.058570	0.114570	0.074450	0.043330	0.017190	-0.018880	0.076360	0.069300	-0.078870	-0.072870	-0.029310	0.030690	0.037920	0.029660	0.007300	-0.031940	-0.046930	-0.063470	-0.027320
