1.802130	1.802130	1.802130	1.802130	1.802130	1.802150	2.070870	2.519880	2.668410	2.921160	2.825230	2.881350	2.974090	2.995300	2.997770	3.019010	3.097590	3.075940	3.028030	3.097810	3.101410	3.108140	3.198280	3.161940	3.156620	3.096340	3.116320	3.078950	3.076620	3.170890	3.119200	3.132630	3.159000	3.163070	3.191460	3.069770	3.096500	3.032530	3.077290	3.046790	3.105430	3.195230	3.112700	3.128170	3.153010	3.066150	3.129000	3.319660	3.153900	3.239720	3.289990	3.381440	3.408690	3.460030	3.527280	3.475210	3.746770	3.739070	3.688970	3.780460	3.693600	3.665260	3.656950	3.646460	3.656820	3.652100	3.609680	3.963430	3.995720	3.974440	3.965160	3.820290	3.666070	3.426490	3.372980	3.260420	3.147870	3.053640	3.090770	3.068290	3.086380	3.003370	3.074150	3.114470	3.142420	3.120750	3.097440	3.186460	3.224660	3.110220	3.107570	3.158560	3.119980	3.084350	3.133480	3.130090	3.141450	3.143990	3.127380	3.224970	3.188870
0.125710	0.125710	0.125710	0.125710	0.125710	0.125700	-0.040190	-0.081300	-0.084860	-0.129090	-0.084110	-0.009500	-0.104600	-0.001290	-0.014120	-0.051150	-0.071990	-0.035860	0.008400	-0.026450	-0.026490	-0.059770	-0.162580	-0.116960	-0.086120	-0.034730	-0.014260	-0.075550	-0.061200	-0.076730	-0.049290	-0.093280	-0.023800	-0.097760	-0.063600	-0.009510	-0.030930	-0.016820	-0.057510	-0.071690	-0.070530	-0.081400	-0.081430	-0.052910	-0.072920	-0.013250	-0.109420	-0.170770	-0.057670	-0.129180	-0.106710	-0.180360	-0.134280	-0.210140	-0.234060	-0.094240	-0.019080	0.025640	0.029190	-0.055780	-0.100400	-0.038760	-0.045570	-0.039890	-0.031800	-0.033920	0.018200	-0.074340	-0.068880	0.006470	-0.033230	0.005340	0.032690	-0.049660	-0.054910	-0.106360	-0.083980	0.011290	-0.051380	-0.033800	-0.076170	-0.033100	-0.091960	-0.056010	-0.064200	-0.039910	-0.074620	-0.068650	-0.117780	-0.056040	-0.062590	-0.073550	-0.127130	-0.043350	-0.058510	-0.038290	-0.124420	-0.095110	-0.069130	-0.127360	-0.101020
-0.561880	-0.561880	-0.561880	-0.561880	-0.561880	-0.561860	-0.348400	-0.277660	-0.265430	-0.215420	-0.199140	-0.253280	-0.205860	-0.287220	-0.271560	-0.295860	-0.204800	-0.282360	-0.293720	-0.269700	-0.274910	-0.274910	-0.190590	-0.210520	-0.223010	-0.298610	-0.282290	-0.263320	-0.251580	-0.224300	-0.262890	-0.272510	-0.272280	-0.273200	-0.255580	-0.271980	-0.283050	-0.298780	-0.312600	-0.220920	-0.258190	-0.213340	-0.222760	-0.262080	-0.267860	-0.246780	-0.226640	-0.317790	-0.277280	-0.282090	-0.314880	-0.316050	-0.334450	-0.290150	-0.247170	-0.247510	-0.241590	-0.285990	-0.222210	-0.097440	-0.100330	-0.232950	-0.139360	-0.191670	-0.189970	-0.193110	-0.189550	-0.129790	-0.135190	-0.317060	-0.188940	-0.198910	-0.255700	-0.199420	-0.223410	-0.189850	-0.210980	-0.292840	-0.241840	-0.249160	-0.255280	-0.296640	-0.184220	-0.245440	-0.297180	-0.253410	-0.242610	-0.208400	-0.184730	-0.282240	-0.278300	-0.211190	-0.193130	-0.269110	-0.269790	-0.267400	-0.207840	-0.214260	-0.231690	-0.267080	-0.273920
0.112070	0.112070	0.112070	0.112070	0.112070	0.112050	-0.082540	-0.119460	-0.156980	-0.179000	-0.304310	-0.269220	-0.272170	-0.170340	-0.179180	-0.106870	-0.282540	-0.132110	-0.179020	-0.203960	-0.212160	-0.146230	-0.199230	-0.234240	-0.189510	-0.105870	-0.178250	-0.175360	-0.203850	-0.210430	-0.182650	-0.156300	-0.178320	-0.111130	-0.156300	-0.252960	-0.187770	-0.174930	-0.098550	-0.264070	-0.182830	-0.227960	-0.269350	-0.159200	-0.144090	-0.255720	-0.179140	-0.020850	-0.211840	-0.131420	-0.102710	-0.045720	-0.128450	-0.120570	-0.129030	-0.178220	-0.133120	-0.104020	-0.206200	-0.317590	-0.277560	-0.121450	-0.300890	-0.207920	-0.223420	-0.213190	-0.288990	-0.276120	-0.254090	-0.009100	-0.200330	-0.254170	-0.107200	-0.154120	-0.136890	-0.220250	-0.224560	-0.174950	-0.206600	-0.259660	-0.188900	-0.189500	-0.289010	-0.229390	-0.118410	-0.212030	-0.198150	-0.238400	-0.237780	-0.169160	-0.128170	-0.220960	-0.264180	-0.191020	-0.177770	-0.198510	-0.216080	-0.235930	-0.231060	-0.157670	-0.138650
-0.217910	-0.217910	-0.217910	-0.217910	-0.217910	-0.217890	-0.091540	-0.154200	-0.106890	-0.091260	0.077010	0.020100	0.051760	-0.099340	-0.118570	-0.193550	0.036860	-0.179970	-0.087370	-0.044070	-0.008660	-0.120530	-0.092950	-0.020330	-0.136070	-0.210650	-0.088160	-0.076570	-0.061920	-0.066410	-0.085480	-0.060330	-0.098140	-0.167880	-0.141920	0.023630	-0.041470	-0.081710	-0.166700	0.010510	-0.083330	-0.056990	0.027750	-0.143820	-0.145600	-0.025350	-0.143980	-0.121900	0.054740	-0.034980	-0.046530	-0.094530	0.026420	0.023660	-0.013320	-0.088260	-0.228530	-0.254410	-0.202910	-0.151770	-0.172840	-0.275400	-0.115910	-0.196420	-0.176710	-0.186540	-0.108500	-0.137690	-0.158060	-0.342640	-0.212780	-0.103370	-0.327650	-0.271610	-0.251840	-0.102840	-0.072510	-0.104440	-0.115340	0.019530	-0.073260	-0.015660	0.002710	0.014340	-0.140720	-0.053860	-0.093790	-0.064590	-0.060020	-0.070710	-0.152740	-0.091620	0.012430	-0.064500	-0.062010	-0.046760	-0.071580	-0.043710	-0.004170	-0.041090	-0.072010
-0.141200	-0.141200	-0.141200	-0.141200	-0.141200	-0.141210	-0.177910	-0.069260	-0.069650	-0.112180	-0.192900	-0.128970	-0.186490	-0.096340	-0.050100	0.034980	-0.166410	0.020550	-0.074660	-0.113970	-0.161810	-0.079660	-0.048460	-0.108640	-0.026920	0.006300	-0.084960	-0.091410	-0.074110	-0.101520	-0.082250	-0.153510	-0.095210	-0.007290	-0.030340	-0.170330	-0.145910	-0.024000	-0.018030	-0.148020	-0.063980	-0.118340	-0.136760	-0.001620	-0.014210	-0.058950	0.018570	-0.192790	-0.255340	-0.216440	-0.191070	-0.136570	-0.244610	-0.231350	-0.201580	-0.116550	-0.106070	-0.023010	0.024920	0.016830	0.009700	0.013990	-0.040430	-0.013580	-0.017630	-0.014260	0.005400	-0.008030	-0.032220	0.015880	0.021520	-0.077750	0.036100	0.043920	0.034880	-0.054060	-0.091090	-0.084260	0.032650	-0.143960	-0.094070	-0.168200	-0.103290	-0.217360	-0.060510	-0.079050	-0.052650	-0.105260	-0.090300	-0.069180	-0.044960	-0.055150	-0.140610	-0.080900	-0.118050	-0.105590	-0.042050	-0.086200	-0.179630	-0.126780	-0.159300
-0.136990	-0.136990	-0.136990	-0.136990	-0.136990	-0.136980	-0.133430	-0.119170	-0.165540	-0.101410	-0.186190	-0.186630	-0.179300	-0.148720	-0.184460	-0.242780	-0.136440	-0.232660	-0.172800	-0.151710	-0.105570	-0.149900	-0.204640	-0.202000	-0.185910	-0.144590	-0.143100	-0.175740	-0.236290	-0.170580	-0.177300	-0.158440	-0.148590	-0.229420	-0.177230	-0.101600	-0.126990	-0.272370	-0.215950	-0.161140	-0.212860	-0.091990	-0.193650	-0.223860	-0.176060	-0.255140	-0.231930	-0.115930	-0.102520	-0.052020	-0.141000	-0.172420	-0.154960	-0.162450	-0.067330	-0.264230	-0.015700	-0.142510	-0.230520	-0.195380	-0.202060	-0.125780	-0.166930	-0.154070	-0.168510	-0.164550	-0.239830	-0.147020	-0.105040	-0.042890	-0.147700	-0.133370	-0.061460	-0.138610	-0.206970	-0.221420	-0.110010	-0.158590	-0.342120	-0.177870	-0.159990	-0.127210	-0.226550	-0.050310	-0.116880	-0.192540	-0.191210	-0.148230	-0.127050	-0.169470	-0.131690	-0.192460	-0.188260	-0.193150	-0.171450	-0.183140	-0.218330	-0.186580	-0.077310	-0.231470	-0.036340
-0.086040	-0.086040	-0.086040	-0.086040	-0.086040	-0.086030	-0.067090	-0.182890	-0.161900	-0.178190	-0.041410	-0.005590	-0.008670	-0.102230	-0.110280	-0.123540	-0.048620	-0.116740	-0.044780	-0.087210	-0.114480	-0.143720	-0.116650	-0.060400	-0.167010	-0.193280	-0.077070	-0.049000	-0.058230	-0.050950	-0.051680	-0.075680	-0.092570	-0.118240	-0.140530	-0.111430	-0.060050	-0.033610	-0.108770	-0.099380	-0.106790	-0.205640	-0.088350	-0.078410	-0.158730	0.031830	-0.106480	-0.029090	-0.006860	-0.207470	-0.037160	-0.029180	0.068920	0.068790	-0.074020	-0.001650	-0.250050	-0.106740	-0.016380	-0.061440	-0.096010	-0.180810	-0.093130	-0.115600	-0.105800	-0.097700	0.004540	-0.057580	-0.070260	-0.190760	-0.028310	-0.016420	-0.242060	-0.172660	-0.059050	-0.073290	-0.202510	-0.104900	-0.002240	-0.094140	-0.153050	-0.092240	-0.037480	-0.129180	-0.101680	-0.006040	-0.122440	-0.073120	-0.162530	-0.056230	-0.166600	-0.084110	-0.140740	-0.069750	-0.024910	0.013980	-0.072200	-0.045750	-0.100150	0.095650	-0.160250
-0.174710	-0.174710	-0.174710	-0.174710	-0.174710	-0.174710	-0.166700	-0.000670	0.036680	0.009560	-0.112090	-0.117360	-0.106940	-0.089780	-0.085410	0.018820	-0.069420	-0.024530	-0.108360	-0.018740	-0.041790	-0.065790	-0.013330	-0.065130	-0.020040	0.046840	-0.042500	-0.084970	-0.129320	-0.156410	-0.097550	-0.136950	-0.100420	-0.001830	0.000730	-0.008910	-0.084940	-0.012500	-0.040660	-0.050570	0.014070	0.026940	-0.003760	-0.040630	0.060330	-0.162360	0.020190	-0.077960	-0.176100	0.046700	-0.069130	-0.011150	-0.090400	-0.063260	0.087790	-0.228490	-0.238920	-0.316640	-0.373500	-0.290900	-0.259550	-0.162770	-0.211860	-0.215520	-0.213500	-0.222020	-0.202870	-0.198260	-0.281670	-0.134250	-0.280610	-0.286750	-0.207410	-0.185130	-0.270400	-0.132220	0.049240	-0.120990	-0.075640	-0.030210	0.041300	-0.058380	-0.058470	-0.065410	0.016440	-0.109210	0.020790	-0.152980	0.032180	0.019640	0.014650	-0.107630	-0.024670	-0.053530	-0.102740	-0.138860	0.003100	-0.035270	-0.056790	-0.140480	0.065260
-0.110490	-0.110490	-0.110490	-0.110490	-0.110490	-0.110480	-0.048480	-0.039240	-0.074260	-0.041100	-0.065360	0.030530	-0.035420	-0.060120	-0.016240	-0.076560	-0.029650	-0.063390	-0.003310	-0.089380	0.005200	-0.032620	-0.041550	-0.026160	-0.058700	-0.051550	-0.041240	-0.001010	-0.038700	0.023290	0.007540	-0.039550	-0.003940	-0.088520	-0.067600	-0.038940	-0.002990	-0.100140	-0.033640	-0.064590	-0.134630	-0.032550	-0.091350	-0.026580	-0.061490	0.060080	-0.032030	-0.163500	0.030050	-0.156720	-0.109690	-0.134390	-0.064550	-0.090220	-0.149220	-0.156800	-0.026680	0.068420	0.065670	0.080510	0.008670	0.000750	0.057050	0.049870	0.025730	0.041940	0.018800	0.121760	0.172840	0.007590	0.154100	0.062380	0.041130	0.059400	0.083580	-0.039020	-0.093490	-0.002320	-0.099180	-0.089990	-0.162290	-0.018280	-0.081520	-0.005960	0.004340	0.032390	-0.070240	0.085620	-0.038630	-0.019610	-0.023950	0.009850	-0.082180	-0.037520	-0.035540	0.046170	-0.065650	-0.025060	-0.041310	-0.039350	-0.105700
