0.032630	0.075940	0.069480	-0.227600	-0.883970	-1.051550	-0.950950	-1.028420	-0.624260	-1.094160	-0.902150	0.017790	0.610890	0.838780	1.468880	1.879450	1.840310	1.964970	1.466280	0.703400	0.427830	0.139040	0.007640	0.046810	-0.041860	-0.455840	-0.597530	-0.802190	-0.683330	-0.511360	-0.128840	-0.229550	-0.134330	0.675440	0.644580	0.276060	-0.764510	-1.277000	-1.551620	-1.491530	-1.831890
0.293140	0.282890	0.164850	0.069710	0.099610	-0.181870	0.066900	0.312610	0.396560	0.647150	0.642470	0.234380	0.055190	-0.010420	-0.517970	-0.840670	-0.731240	-0.821560	-0.702030	-0.483830	-0.494490	-0.368040	-0.196050	-0.176540	-0.373400	-0.296250	-0.308110	-0.383390	-0.466200	-0.516020	-0.784850	-0.770530	-0.610420	-0.726220	-0.662800	-0.332110	0.063670	0.284430	0.419420	0.284760	0.229900
-0.398270	-0.412220	-0.311490	-0.159660	0.064380	0.365260	-0.221660	-0.406120	-0.519550	-0.248500	-0.046640	0.039430	-0.142260	-0.406370	-0.381770	-0.550720	-0.809110	-0.899450	-0.682540	-0.329300	-0.014480	0.138300	0.016750	0.118300	0.393830	0.469900	0.475680	0.691870	0.725850	0.737360	0.846610	0.920450	0.740880	0.319620	0.195220	0.023360	0.108240	0.128460	0.173030	0.313100	0.637970
1.320780	1.599520	1.978370	1.208060	0.572240	-0.159030	-0.227860	0.005780	-0.046710	-0.461670	-0.750710	0.303230	0.458070	0.872720	0.930310	1.164170	1.406970	0.952460	0.811370	0.027610	-0.011780	-0.255730	-0.525170	-1.576670	-2.028390	-2.112650	-1.977880	-2.170180	-1.848800	-1.266320	-0.586670	-0.164780	-0.136050	0.366560	0.638650	0.818580	0.291090	-0.111660	-0.557050	-0.806130	-1.141200
0.073320	-0.143590	-0.240450	0.231910	1.816390	2.145240	1.249770	-0.153580	-1.710820	-2.328070	-2.829420	-3.263550	-2.649340	-1.271990	0.429130	1.514680	1.716200	0.922270	0.042010	-0.170090	-0.145680	-0.048340	0.103370	0.923490	2.160580	2.841640	1.356810	-1.312900	-2.724500	-2.240330	-0.625240	-0.567510	-2.013400	-3.192580	-2.464310	-0.739110	0.397690	0.634060	0.609390	0.768310	0.700540
0.262240	0.395250	0.357450	-0.662230	-1.530680	-2.117400	-1.609360	-0.015620	0.750910	1.940220	2.062610	1.993790	1.673440	-0.072610	-0.904900	-1.561690	-1.372850	-0.427510	0.011220	0.341850	0.420760	0.219430	-0.113460	-0.318020	-0.740940	-0.545160	-0.089240	0.127610	0.454550	0.003640	-0.107580	0.124990	0.172160	0.268450	-0.269040	-0.688560	-0.358640	0.182910	0.514940	0.416510	0.017470
-0.383010	-0.663900	-1.193130	-0.817430	-0.217650	0.071380	0.158720	-0.411260	-0.139640	0.201540	0.749920	0.842450	0.534840	0.488220	-0.075870	-0.083550	-0.259110	-0.671730	-0.782050	-0.886680	-0.682910	-0.280300	0.149940	0.258500	0.258760	-0.253970	-0.713220	-0.481200	0.048890	0.913720	1.055150	0.435600	-0.300880	-0.899430	-0.711010	-0.147010	-0.152570	-0.415740	-0.637170	-0.606660	-0.181890
0.033460	0.165710	0.972140	0.797640	0.205210	-0.133260	-0.438370	0.532690	0.532980	-0.459010	-1.522480	-1.874720	-1.225150	-0.197200	0.561450	0.399710	0.277380	0.331700	0.353490	0.511940	0.263840	-0.229670	-0.520030	-0.513180	-0.027300	0.743090	1.004850	0.387760	-0.833990	-1.629240	-1.324660	-0.389820	0.458000	0.602490	0.214900	-0.436270	-0.332470	0.164030	0.706440	0.922470	0.404240
-0.309230	-0.039020	-0.401540	0.492860	1.354800	1.904390	2.068800	-0.435680	-1.716320	-1.712790	-1.155990	-0.499510	-1.129280	-1.225890	-0.442340	0.618600	1.063410	0.686070	0.359020	0.120620	-0.049020	0.117480	0.341010	0.664680	0.580540	-0.310280	-0.889870	-0.788850	0.099620	0.438010	-0.219690	-0.940300	-1.023630	0.108370	1.130980	1.711010	0.831000	-0.498940	-1.492680	-1.763350	-0.950610
0.168480	-0.241750	-0.228400	-0.875840	-1.289720	-1.280940	-1.303480	0.378200	1.477170	1.028360	0.545100	0.096840	0.707260	1.512050	0.617440	-0.546800	-1.204510	-1.019400	-0.411880	-0.127980	0.081850	-0.027140	-0.163460	-0.573960	-0.806910	-0.367570	0.137330	0.461540	0.119420	0.211030	0.410930	0.401560	-0.007780	-1.181820	-1.475070	-1.243570	-0.126160	0.979190	1.470540	1.363120	0.632510
-0.616880	-0.060500	0.414180	0.679110	0.020300	-0.888920	-0.736680	-0.495760	-0.132550	0.688360	0.939190	0.997180	0.289190	-0.548460	-0.181960	0.234510	0.295940	-0.222780	-0.806420	-0.714250	-0.619160	-0.548360	-0.234880	0.474720	1.210100	1.347180	0.347530	-0.865490	-1.115500	-1.108120	-0.042400	0.367910	0.357350	0.450260	-0.207890	-0.574530	-0.927330	-0.743290	-0.294950	0.063490	0.101370
-0.030950	-0.690660	-0.975780	-0.705140	0.223880	1.070250	1.103450	0.692120	0.693350	0.054370	-0.679470	-1.124790	-1.432960	-0.755360	-0.503200	-0.310620	0.036840	0.345100	0.659750	0.596270	0.334390	0.279100	0.318350	0.386750	-0.019320	-1.207140	-1.561130	-1.255510	-0.033690	1.228540	0.432340	-0.554360	-1.566200	-0.901970	0.933360	2.013540	1.300010	-0.924950	-1.809210	-1.674780	-0.513240
-0.354740	0.518480	1.283760	2.154990	1.274200	1.404890	1.298190	-0.120540	-0.702360	-1.433150	-0.932970	-0.881580	-2.180720	-2.083090	-0.857780	1.248050	1.956560	1.496020	0.604170	0.205320	0.067460	-0.404820	0.324120	1.260850	2.325010	2.512790	0.593450	-1.185660	-2.384500	-2.590600	-1.307440	-0.919830	-0.218520	-0.589010	-1.090340	-0.732220	0.610410	3.110980	3.342230	2.338070	0.544310
-0.511450	-0.785770	-0.638570	-0.453470	-0.371080	-0.702400	-0.598950	0.048150	0.958380	0.452030	-0.244210	0.098740	0.662860	2.082930	1.767740	0.277470	-0.653530	-1.500020	-1.166330	-0.641070	-0.513210	-0.317630	-0.342830	-0.062420	0.042340	-0.400420	-0.680550	-1.000970	-0.299800	0.842210	1.284700	0.980400	-0.457980	-0.633760	-0.132480	0.360410	-0.490590	-2.466660	-2.336950	-1.368370	0.023640
-0.311560	-0.534050	-0.403310	-0.223760	0.045450	0.088050	-0.057320	0.182340	0.234510	0.594680	0.214990	-0.759710	-1.124510	-1.226030	-0.506580	0.209510	0.141750	0.084600	-0.079990	-0.113890	0.111110	0.292960	0.327070	0.082740	-0.401290	-0.574430	-0.398300	0.058890	0.381800	-0.001050	-0.593420	-0.830500	-0.355630	0.393680	0.825700	0.635700	0.298870	0.161640	0.001820	-0.057450	-0.132030
0.696080	1.067980	0.510440	-0.231260	-0.591870	-0.277030	0.144600	-0.180770	-0.628910	-0.511390	0.429930	0.996170	0.606470	-0.785880	-1.651880	-1.252020	-0.099420	0.982760	0.993970	0.559660	0.030120	-0.370630	-0.320140	-0.063570	0.439310	0.678900	0.353260	-0.127860	-0.582420	-0.343740	0.250500	0.473080	0.310810	-0.804660	-1.515220	-1.200940	0.025780	1.439790	1.216830	0.436750	-0.327090
-0.766890	-1.489130	-1.218360	-1.086080	-0.379820	-0.895330	-1.260660	0.157380	0.480100	0.732430	-0.447050	-0.846970	0.535880	1.463990	1.845350	0.212810	-1.067600	-1.715710	-1.261030	-0.372330	0.096430	0.350590	-0.521960	-1.794070	-2.475600	-1.527510	0.811270	2.289900	1.756730	0.233030	-0.809400	-0.109470	0.760900	1.508990	1.239220	-0.004500	-1.348110	-2.464120	-1.773740	-0.616890	0.259720
