2.262820	2.262820	2.523880	2.670740	3.076240	3.262410	3.156500	3.162360	3.288010	3.284420	3.117700	3.209080	3.106410	3.148680	3.115710	3.098750	3.130030	3.196990	3.094170	3.057800	3.222670	3.063170	3.118000	3.038530	3.063660	3.122940	3.135140	3.246120	3.072580	3.121750	3.209570	3.064140	3.035100	3.092740	3.038420	3.158490	3.190180	3.116140	3.126870	3.129460	3.122880	3.100940	3.094140	3.186160	3.175940	3.158420	3.150560	3.156110	3.204930	3.142850	3.129090	3.262900	3.060230	3.119560	3.135120	3.059530	3.075630	3.124950	3.123340	3.059550	3.179310	3.192160	3.109490	3.130200	3.165260	3.171140	3.081260	3.114560	3.119530	3.067100	3.146430	3.105540	3.225880	3.187320	3.196340	3.280960	3.196970	3.143170	3.147220	3.164730	3.167780	3.143850	3.147360	3.117880	3.126830	3.076750	3.129810	3.127980	3.155830	3.096590	3.122210	3.140760	3.086910	3.322230	3.438730	3.521980	3.672170	3.698280	3.762730	4.048090	4.148530	4.224400	3.974740	3.880390	3.849770	3.831030	3.920700	3.973520	4.133000	4.369210	4.385170	4.212330	4.142250	4.147130	4.024350	3.915890	3.833990	3.716340	3.490460	3.303660	3.220900	3.157150	3.146640	3.087250	3.024930	3.071660	3.123930	3.109190	3.169920	3.107480	3.069300	3.180370	3.049780	3.088440	3.118880	3.141870	3.162980	3.134470	3.095570	3.178090	3.013900	3.132570	3.128820	3.174860	3.178730	3.296040	3.177530	3.162130	3.104750	3.100070	3.028180	3.183350	3.154580	3.256480	3.219800	3.125490	3.167650	3.150410	3.112680	3.047050	3.676020	3.326890	3.290920	3.211970	3.253300	3.254100	3.108500	3.238210	3.183960	3.118100	3.150600	3.115890	3.077080
0.195480	0.195480	-0.032160	-0.110480	0.046530	-0.009670	0.010390	-0.041230	-0.071420	-0.013080	0.025000	-0.029830	0.007900	0.019360	0.023760	-0.004680	-0.007770	0.007820	0.044060	0.017650	-0.036620	0.022880	0.020390	0.020030	0.026110	-0.048650	-0.022420	-0.043560	-0.011140	0.023480	-0.004890	0.031190	0.011380	-0.023480	0.058890	-0.045780	-0.077390	-0.018830	-0.012250	-0.028860	-0.030020	-0.000220	-0.003440	-0.038360	-0.025180	-0.084610	-0.012710	-0.034650	-0.055250	-0.009180	-0.001370	-0.035820	0.041290	-0.005880	0.031000	0.076470	0.055140	-0.006150	-0.003190	0.051820	-0.022550	-0.039830	0.012850	0.001330	-0.028220	-0.044160	0.046520	0.003520	0.008810	0.012980	0.000110	-0.004490	-0.042490	-0.029650	-0.059450	-0.088820	-0.024440	0.033310	-0.045000	-0.006270	0.002810	0.012930	0.001050	-0.007490	-0.018940	0.026320	0.014670	0.050630	-0.048310	-0.004780	0.022160	0.004630	0.031440	-0.076280	-0.134670	-0.140670	-0.170500	-0.180960	0.064790	0.037340	0.027750	0.024920	0.020520	0.007470	0.014690	0.022960	-0.020610	0.024600	-0.087990	0.002710	-0.048190	0.019640	0.030300	-0.035310	0.024840	0.031300	0.017500	0.003200	-0.059500	0.004650	0.018850	-0.079050	0.008620	0.045110	0.053880	0.006640	-0.003570	0.013070	-0.056420	0.010590	0.043630	-0.034020	0.011620	0.021540	0.048350	0.010020	-0.040770	0.007040	0.058000	-0.031880	0.074160	0.008980	0.003180	-0.081270	-0.035380	-0.046730	0.026820	0.019540	0.050330	-0.040990	0.042510	-0.052850	-0.044660	-0.049110	-0.030570	0.015370	-0.034970	-0.021730	-0.041720	0.069540	0.050480	-0.003310	-0.067740	-0.006710	0.021470	-0.070350	-0.012190	-0.023440	0.015900	0.024730	0.004090	0.020510	0.042140
-0.652450	-0.652450	-0.374080	-0.312740	-0.292710	-0.211620	-0.291030	-0.252970	-0.187810	-0.197340	-0.303030	-0.257940	-0.243170	-0.258540	-0.238900	-0.338460	-0.214360	-0.248470	-0.272890	-0.285990	-0.175570	-0.275790	-0.338690	-0.285420	-0.299760	-0.216780	-0.188510	-0.245430	-0.226720	-0.292700	-0.297380	-0.268090	-0.283800	-0.261760	-0.320260	-0.251090	-0.175820	-0.313920	-0.209170	-0.284010	-0.280590	-0.338060	-0.260310	-0.193460	-0.261380	-0.233440	-0.275190	-0.279270	-0.193490	-0.226990	-0.292800	-0.233310	-0.314530	-0.268450	-0.320930	-0.313700	-0.309180	-0.307830	-0.319740	-0.285840	-0.301260	-0.295980	-0.299970	-0.256120	-0.211430	-0.196050	-0.236960	-0.229210	-0.271630	-0.294600	-0.282630	-0.264370	-0.319850	-0.293340	-0.208110	-0.169020	-0.188030	-0.245330	-0.211240	-0.229920	-0.342660	-0.288990	-0.250720	-0.248010	-0.212810	-0.321060	-0.285520	-0.311810	-0.262720	-0.255580	-0.283730	-0.262610	-0.270790	-0.226270	-0.266290	-0.295500	-0.287190	-0.248170	-0.299410	-0.208600	-0.199940	-0.243850	-0.165730	-0.180460	-0.186290	-0.171230	-0.111370	-0.203020	-0.115040	-0.271160	-0.142290	-0.250400	-0.270750	-0.243500	-0.218980	-0.211820	-0.241560	-0.177700	-0.164440	-0.207750	-0.262610	-0.173650	-0.237040	-0.305000	-0.321530	-0.267940	-0.278290	-0.299360	-0.254650	-0.333560	-0.293330	-0.278960	-0.285470	-0.285570	-0.284170	-0.287680	-0.202030	-0.246030	-0.359490	-0.281000	-0.305970	-0.259110	-0.272470	-0.160540	-0.264140	-0.242250	-0.331440	-0.250380	-0.258940	-0.262120	-0.274780	-0.269000	-0.238740	-0.171000	-0.294790	-0.334280	-0.243410	-0.299170	-0.193860	-0.317260	-0.410930	-0.229140	-0.220860	-0.313800	-0.274910	-0.218310	-0.326670	-0.207910	-0.214150	-0.259670	-0.259410	-0.233140	-0.272210
0.178660	0.178660	-0.079670	-0.126180	-0.177840	-0.241100	-0.186020	-0.182850	-0.234830	-0.289030	-0.159900	-0.171630	-0.262960	-0.230780	-0.261920	-0.054710	-0.259580	-0.215860	-0.242560	-0.208270	-0.293780	-0.228480	-0.077190	-0.218580	-0.187360	-0.255320	-0.294860	-0.144590	-0.260920	-0.192110	-0.098340	-0.232480	-0.211770	-0.196860	-0.201730	-0.173000	-0.280340	-0.080680	-0.307330	-0.123940	-0.134360	-0.084320	-0.237990	-0.279150	-0.165150	-0.202600	-0.193550	-0.145290	-0.278430	-0.258670	-0.126620	-0.167670	-0.186790	-0.172470	-0.104990	-0.200300	-0.179180	-0.118410	-0.083230	-0.223490	-0.105030	-0.108830	-0.158100	-0.240570	-0.262160	-0.271500	-0.320410	-0.265720	-0.210070	-0.175070	-0.186930	-0.229450	-0.055260	-0.126800	-0.212680	-0.241020	-0.294890	-0.256930	-0.281130	-0.281650	-0.053000	-0.143330	-0.258260	-0.237270	-0.306110	-0.158440	-0.172400	-0.156750	-0.149790	-0.204430	-0.150090	-0.225500	-0.250910	-0.214890	-0.183810	-0.183400	-0.129240	-0.181890	-0.149440	-0.191460	-0.202410	-0.164190	-0.267770	-0.208020	-0.214390	-0.274920	-0.323390	-0.196180	-0.233000	-0.084390	-0.245370	-0.143970	-0.159400	-0.125130	-0.174330	-0.227960	-0.177850	-0.233990	-0.246530	-0.248270	-0.156650	-0.295530	-0.264740	-0.155270	-0.185260	-0.207730	-0.156240	-0.156670	-0.171310	-0.094780	-0.186850	-0.119750	-0.195000	-0.207000	-0.213490	-0.193370	-0.268410	-0.246950	-0.067750	-0.123900	-0.217200	-0.216010	-0.191010	-0.306970	-0.143010	-0.155630	-0.105420	-0.263050	-0.270150	-0.173360	-0.247920	-0.154370	-0.187340	-0.307250	-0.092590	-0.103500	-0.199270	-0.102750	-0.301800	-0.196080	-0.055080	-0.249240	-0.177120	-0.084590	-0.206200	-0.165980	-0.088730	-0.265450	-0.271360	-0.205780	-0.204640	-0.262940	-0.230370
-0.228270	-0.228270	-0.035860	-0.008040	-0.114970	-0.095370	-0.060890	-0.125410	-0.081830	0.003910	-0.131660	-0.097760	0.004550	-0.042090	-0.042210	-0.201760	-0.086190	-0.055050	-0.023380	-0.041900	-0.029540	0.006460	-0.182950	-0.011100	-0.064050	0.008970	-0.028700	-0.158890	-0.004900	-0.057560	-0.203040	-0.054080	-0.023470	-0.072980	-0.024130	-0.115380	-0.012360	-0.187970	-0.002140	-0.133190	-0.149590	-0.136880	-0.001550	-0.040640	-0.108740	-0.029080	-0.055230	-0.096370	0.004970	-0.020260	-0.180290	-0.149660	-0.021850	-0.144320	-0.166990	-0.075610	-0.064730	-0.156590	-0.211090	-0.046410	-0.187700	-0.147940	-0.058070	-0.020950	-0.036950	-0.056540	0.057340	-0.031960	-0.024130	-0.122760	-0.086910	-0.016380	-0.216790	-0.111000	-0.125920	-0.116650	-0.012260	-0.062370	0.023110	0.026480	-0.235510	-0.163660	0.017830	-0.060540	0.044330	-0.075800	-0.122910	-0.120230	-0.163990	-0.072380	-0.169680	-0.000370	0.012490	-0.043070	0.002530	0.081710	0.004800	0.042550	-0.208010	-0.265700	-0.264380	-0.185360	-0.173320	-0.280060	-0.279150	-0.162720	-0.142130	-0.262940	-0.208260	-0.316160	-0.211100	-0.233880	-0.200260	-0.285220	-0.357100	-0.202190	-0.225610	-0.199640	-0.124140	-0.093950	-0.204040	-0.008570	0.001770	-0.143610	-0.071210	-0.075190	-0.129440	-0.122200	-0.094210	-0.155650	-0.096540	-0.162020	-0.053380	-0.053760	-0.054380	-0.051610	-0.018790	-0.039950	-0.196640	-0.148810	-0.033380	-0.056430	-0.084490	-0.005830	-0.133730	-0.153920	-0.140550	-0.006530	-0.015260	-0.101790	-0.006890	-0.094650	-0.108970	0.001060	-0.203100	-0.179130	-0.145950	-0.160970	0.015610	-0.071340	-0.144860	-0.066310	-0.143010	-0.211080	-0.050260	-0.169010	-0.176530	-0.031280	-0.068240	-0.123540	-0.077850	-0.058500	-0.051130
-0.133670	-0.133670	-0.223790	-0.196170	-0.046510	-0.052340	-0.144300	0.002380	-0.086190	-0.172200	-0.031100	-0.111810	-0.160770	-0.133530	-0.071000	-0.082380	0.025740	-0.141640	-0.150080	-0.099810	-0.109870	-0.228330	-0.091800	-0.163480	-0.095310	-0.171390	-0.044050	-0.092880	-0.149990	-0.114390	-0.090170	-0.074860	-0.139170	-0.075840	-0.149050	-0.055000	-0.132220	-0.055760	-0.059970	-0.131080	-0.051880	-0.145560	-0.154700	-0.089390	-0.116700	-0.181020	-0.132170	-0.151440	-0.120090	-0.143440	-0.008390	-0.059800	-0.175610	0.018250	-0.105000	-0.101070	-0.154050	-0.092030	-0.053220	-0.078290	-0.026700	-0.088480	-0.227450	-0.123920	-0.089770	-0.039730	-0.133850	-0.075620	-0.173170	0.000820	-0.077680	-0.148070	-0.035040	-0.161580	-0.019860	-0.031090	-0.114640	-0.020760	-0.181210	-0.150210	0.010770	-0.021740	-0.201680	-0.059340	-0.179510	-0.142200	-0.039880	-0.079030	0.045080	-0.098930	0.007010	-0.225750	-0.141670	-0.107440	-0.102210	-0.197940	-0.160720	-0.200270	0.000740	0.038900	0.105710	-0.055780	-0.000170	0.058380	0.039790	-0.089720	-0.057740	0.008310	-0.071940	-0.007630	0.048150	-0.019070	-0.080560	-0.063710	0.174150	-0.005230	-0.059100	-0.041930	-0.105340	-0.102260	-0.016070	-0.099520	-0.168430	-0.038300	-0.105000	-0.089720	-0.060790	-0.023650	-0.108720	-0.106460	-0.085210	-0.074260	-0.105450	-0.093900	-0.090820	-0.127340	-0.142940	-0.087670	-0.055690	-0.090820	-0.121360	-0.111560	-0.085310	-0.092120	-0.074040	-0.068430	-0.114910	-0.123350	-0.074800	-0.099420	-0.111660	-0.147370	-0.073350	-0.116600	-0.038060	-0.034790	0.020770	-0.102950	-0.114780	-0.067810	-0.191830	-0.208820	-0.105840	-0.055160	-0.163010	-0.013380	-0.073980	-0.140030	-0.052370	-0.046670	-0.101780	-0.042270	-0.085250
-0.128480	-0.128480	-0.105340	-0.136800	-0.148390	-0.144920	-0.067760	-0.269120	-0.120400	-0.097870	-0.203850	-0.069730	-0.029080	-0.106560	-0.221830	-0.071560	-0.293030	-0.051430	-0.156650	-0.164050	-0.110110	-0.023900	-0.048700	-0.135800	-0.184810	-0.136360	-0.276500	-0.032360	-0.069180	-0.123500	-0.054960	-0.170140	-0.149580	-0.190160	-0.119550	-0.155610	-0.129110	-0.108990	-0.218360	-0.062530	-0.157140	0.024740	-0.089530	-0.201490	-0.110990	-0.080540	-0.037020	-0.009970	-0.203570	-0.101630	-0.144750	-0.099640	-0.129400	-0.305610	-0.026090	-0.195870	-0.086580	-0.140680	-0.140850	-0.215430	-0.132810	-0.066730	0.035910	-0.130300	-0.180350	-0.232020	-0.159430	-0.215530	-0.104680	-0.283420	-0.209230	-0.182360	-0.067860	0.007050	-0.197210	-0.190440	-0.133450	-0.260080	-0.127920	-0.176860	-0.124780	-0.126750	-0.069080	-0.199640	-0.126900	-0.119780	-0.199390	-0.166060	-0.251060	-0.173760	-0.151500	-0.009890	-0.206630	-0.137040	-0.246950	-0.172620	-0.180710	-0.134540	-0.284910	-0.112220	-0.215510	-0.048880	-0.132710	-0.149200	-0.136860	-0.042890	-0.113260	-0.100430	-0.069050	-0.065350	-0.181290	-0.055700	-0.117710	-0.061630	-0.302990	-0.145750	-0.118340	-0.103140	-0.122610	-0.163540	-0.136630	-0.237550	-0.133300	-0.139220	-0.137060	-0.153920	-0.135240	-0.208490	-0.049280	-0.045210	-0.128200	-0.068730	-0.165390	-0.208140	-0.151100	-0.128260	-0.082060	-0.226390	-0.125150	-0.108810	-0.149510	-0.119900	-0.118950	-0.225710	-0.160150	-0.025010	0.009850	-0.181770	-0.210980	-0.102820	-0.215130	-0.036040	-0.101990	-0.145150	-0.103980	-0.154420	-0.350030	-0.083840	-0.200630	-0.273340	-0.094000	-0.064370	-0.115790	-0.093680	-0.104350	-0.171190	-0.078790	-0.125880	-0.198710	-0.153350	-0.134810	-0.290650	-0.165960
-0.065650	-0.065650	-0.059030	-0.042230	-0.079530	-0.073230	-0.098780	-0.052850	-0.074110	0.008140	0.013850	-0.121220	-0.151730	-0.095950	0.008150	-0.159710	0.059080	-0.090000	-0.024010	-0.002120	-0.000990	-0.133790	-0.199640	-0.023490	-0.016270	0.036700	0.141500	-0.128740	-0.080460	-0.022350	-0.196570	-0.003530	0.029730	0.022960	-0.054650	0.019950	-0.059000	-0.116970	-0.009580	-0.126050	-0.096100	-0.213460	-0.097200	0.017520	-0.052060	-0.091470	-0.181770	-0.176450	0.130340	-0.084410	-0.088100	-0.073930	0.011160	0.052110	-0.183020	-0.055440	-0.129060	-0.112160	-0.151960	0.043970	-0.133550	-0.152830	-0.184330	-0.060760	-0.019880	0.014640	0.028910	0.093610	-0.059820	0.108670	0.036470	0.031410	-0.221260	-0.221370	-0.028210	-0.094050	-0.040160	0.061820	-0.060480	0.096570	-0.188250	-0.111420	-0.058060	-0.050060	-0.033820	-0.033370	-0.058680	-0.012690	0.019450	0.080740	-0.089160	-0.143980	0.020130	-0.067260	0.088530	0.078890	0.054240	0.114930	0.005680	-0.190930	-0.061050	-0.114070	-0.121510	-0.195830	-0.217480	-0.226840	-0.093480	-0.166940	-0.059740	-0.256200	-0.117020	-0.223720	-0.131790	-0.251170	-0.132290	-0.159340	-0.148480	-0.130530	-0.068480	-0.005380	-0.213650	-0.029310	-0.035690	-0.117570	-0.093530	-0.059980	0.003560	0.087050	-0.210810	-0.131130	-0.116210	-0.140190	0.034890	0.036300	0.015650	-0.016660	-0.020550	0.004820	-0.071050	-0.043760	-0.060540	-0.030060	-0.067070	0.061740	0.025300	-0.107850	-0.158090	0.017050	0.024700	-0.210100	0.021150	-0.199070	-0.192810	0.069480	-0.129510	-0.147490	0.048500	-0.130500	0.071910	0.086880	-0.187190	-0.162280	-0.103420	-0.190220	-0.084800	-0.029160	-0.173050	-0.075880	-0.032230	-0.155820	-0.049450	0.067340	-0.059910
-0.175010	-0.175000	-0.152330	-0.091210	-0.132860	-0.167370	-0.112960	-0.071530	-0.206250	-0.314560	-0.157390	-0.132500	-0.001420	-0.136180	-0.206720	-0.108290	-0.141090	-0.132560	-0.261980	-0.160510	-0.237860	-0.160590	-0.057120	-0.198320	-0.148280	-0.266070	-0.308720	-0.146610	-0.068140	-0.206500	-0.174270	-0.197580	-0.249600	-0.195790	-0.125870	-0.221960	-0.156130	-0.133550	-0.085900	-0.185630	-0.136240	0.001460	-0.082820	-0.220540	-0.290620	-0.224390	-0.003400	-0.022660	-0.332000	-0.112330	-0.108500	-0.192280	-0.263930	-0.177120	-0.092360	-0.265400	-0.133600	-0.234620	-0.200610	-0.229590	-0.103950	-0.072810	-0.136220	-0.103980	-0.178390	-0.211050	-0.132140	-0.253550	-0.167880	-0.269020	-0.274900	-0.343970	-0.080030	-0.090810	-0.138370	-0.178130	-0.192380	-0.180150	-0.227130	-0.306210	-0.015900	-0.068440	-0.218270	-0.054750	-0.169520	-0.249390	-0.136420	-0.241020	-0.093310	-0.320690	-0.041020	-0.169140	-0.191820	0.050180	-0.070490	0.035260	0.114190	0.014120	-0.407400	-0.270200	-0.347940	-0.208100	-0.336190	-0.305890	-0.361250	-0.372380	-0.506950	-0.374300	-0.553350	-0.308380	-0.274520	-0.217660	-0.428690	-0.425080	-0.355010	-0.335780	-0.418590	-0.417180	-0.494920	-0.413450	-0.143000	-0.256090	-0.263910	-0.016490	-0.097900	-0.112740	-0.201280	-0.244960	-0.005320	-0.084990	-0.103840	-0.104840	-0.198420	-0.309130	-0.178800	-0.211780	-0.183150	-0.227400	-0.173800	-0.261330	-0.137170	-0.200910	-0.111230	-0.195090	-0.301540	-0.077140	-0.070010	-0.244130	-0.184050	0.020050	-0.210040	-0.047300	0.041800	-0.262740	-0.158070	-0.179670	-0.320070	-0.155990	-0.249010	-0.337290	-0.265050	-0.489210	-0.337140	-0.140140	-0.197730	-0.219400	-0.024160	-0.195170	-0.231200	-0.141980	-0.218540	-0.282830	-0.096610
-0.095800	-0.095800	-0.102130	-0.101840	0.035510	0.030380	0.049310	-0.152490	0.091640	0.097910	0.001560	0.001290	-0.019010	-0.052530	-0.031430	-0.033350	-0.049580	-0.025580	0.008860	0.007880	0.135040	-0.025970	-0.081630	-0.013980	-0.053420	0.055880	0.081210	0.090760	-0.024170	0.071270	-0.009600	0.080550	0.087920	0.007070	-0.041700	0.125180	0.000300	-0.009390	-0.057700	0.005450	-0.024340	-0.031430	-0.058810	-0.001690	0.126070	0.090620	-0.002950	-0.064750	0.103710	-0.087990	0.056390	0.029640	0.028760	-0.106280	-0.006860	-0.086510	-0.124460	0.016580	-0.053580	0.016150	0.014860	0.000470	0.024700	-0.070370	-0.017900	0.053830	-0.038910	0.076600	-0.077310	0.092260	0.023630	0.065010	0.007570	-0.004970	0.001560	-0.025200	0.062150	-0.037030	-0.003690	0.103940	-0.076850	-0.004690	0.060270	-0.120300	-0.030470	0.084000	-0.087990	0.022780	0.018170	0.107600	-0.032370	0.004930	-0.119250	-0.208140	0.003720	-0.072650	-0.231290	-0.090280	-0.140070	0.046420	0.165430	-0.001310	0.113840	0.017530	0.033910	0.066460	0.165710	0.090780	0.166400	0.037850	0.054490	0.081310	0.031220	0.067890	0.023590	0.040840	0.019450	0.089970	0.116440	0.015090	-0.073110	-0.032160	0.035210	-0.144520	-0.062840	-0.046670	0.087390	0.149900	-0.048540	0.010380	-0.039740	0.031400	0.056170	0.085960	0.033050	0.031810	0.099930	-0.041110	-0.050810	0.123510	-0.074710	0.059630	-0.028220	-0.035840	0.121070	0.071550	0.047550	0.021300	-0.012030	-0.159710	-0.052560	-0.074000	-0.152750	0.119040	0.054940	0.083910	-0.037020	-0.015540	0.075560	0.027780	-0.060520	0.048050	0.091160	-0.025830	-0.062120	0.079600	-0.077800	-0.043950	0.016880	-0.012130	0.073660	-0.003350	-0.077360
