-0.088530	0.006760	-0.104410	-0.120790	-0.067310	-0.083230	-0.053620	0.008120	0.007410	-0.104030	0.022750	0.007000	-0.128550	-0.084600	-0.046160	-0.077230	-0.095130	-0.089730	-0.093250	-0.094280	-0.092080	-0.088140	-0.079150	-0.047340	-0.132580	-0.218050	-0.170250	-0.182230	-0.117020	-0.155740	-0.163110	-0.101550	-0.026730	-0.052290	-0.071790	-0.080930	-0.104650	-0.129750	-0.057780	-0.110430	-0.082830	-0.074890	-0.142540	-0.109320	-0.083370	-0.205610	-0.187990	-0.066550	-0.067340	-0.022440	-0.039980	-0.081140	0.081700	0.003570	-0.113000	-0.025680
-0.111330	-0.126080	-0.073840	-0.014720	-0.057960	-0.061100	-0.164890	-0.187820	-0.151150	-0.093250	-0.146920	-0.185470	0.005440	-0.053840	-0.182020	-0.137930	-0.093550	-0.100690	-0.093480	-0.094940	-0.096000	-0.102240	-0.119120	-0.155010	-0.013250	0.070510	-0.024010	-0.038460	-0.037790	-0.020780	0.008350	-0.042650	-0.004010	-0.055300	-0.031980	-0.101260	-0.004780	-0.001170	-0.015880	0.042970	-0.061230	-0.085980	-0.013570	0.025640	-0.042090	0.014790	0.027590	-0.046810	-0.043620	-0.066840	0.016870	-0.022000	-0.165270	-0.087420	-0.010130	-0.066590
-0.013250	-0.025810	-0.161440	-0.110960	-0.047370	-0.070920	0.024780	-0.088390	-0.114360	-0.198160	-0.125990	-0.088570	-0.017540	-0.037590	0.126060	0.105630	0.096500	0.099800	0.097810	0.097790	0.096420	0.099790	0.104470	0.078910	-0.007250	-0.075670	-0.048080	-0.028200	0.008650	-0.049100	-0.085990	-0.081320	-0.103420	-0.092330	-0.088640	0.009460	-0.112150	-0.035710	-0.088740	-0.066890	-0.001640	-0.037930	-0.051240	-0.053310	0.001610	-0.049590	-0.094360	-0.080480	-0.055100	-0.071380	-0.098300	-0.033930	0.047570	-0.038170	0.036440	0.013620
5.602500	5.413170	5.367140	5.109070	4.664540	3.176480	3.783290	2.945190	2.483520	2.043000	1.695430	1.572420	1.346730	1.824140	2.093620	2.029040	0.766430	-0.182030	-0.643550	-0.471900	-0.544540	-0.877660	-1.060110	-1.370530	-2.098030	-2.835890	-4.144700	-4.676340	-4.500870	-4.323800	-3.971350	-3.073250	-2.081760	-0.985170	-0.431400	-0.867060	-0.897700	-0.830860	-0.638860	-0.702640	-0.515030	-0.319740	0.433690	0.156520	-0.156640	-0.212120	-0.302250	-0.295000	-0.436580	-0.838070	-0.830140	-1.153780	-1.846980	-2.307630	-2.428700	-2.150070
-0.847960	-0.748780	-0.990330	-1.147040	-1.491040	-1.460190	-1.242450	-0.766380	0.130850	1.042970	1.487820	1.354610	1.039890	0.231060	-0.578360	-1.062410	-1.199620	-0.780910	-0.257770	0.215830	0.797410	1.157840	1.598970	1.628430	1.511760	1.098620	0.485010	-0.138320	-0.384150	-0.534150	-0.515970	-0.292340	0.002970	0.073500	0.211300	0.227710	0.123320	0.028600	-0.011400	-0.051830	0.042120	0.097770	-0.189360	0.005660	0.222190	0.295950	0.037650	0.082100	-0.001100	0.185300	-0.128220	-0.491500	-0.565880	-0.580370	-0.475480	-0.462890
0.927590	0.940270	0.747890	0.309350	-0.059620	-0.505070	-0.447420	-0.217100	0.177340	0.463470	1.218210	1.680040	1.720050	1.708380	1.485370	1.077150	0.575440	0.303200	-0.081460	-0.166650	-0.482340	-0.756830	-0.819160	-0.673310	-0.799490	-0.821250	-0.698900	-0.507050	-0.306720	-0.121670	0.037710	0.153310	0.403740	0.126820	-0.044830	-0.231040	-0.593300	-0.543070	-0.361110	-0.021200	-0.106700	0.203750	0.156960	0.127140	-0.078370	-0.513630	-0.416930	-0.381150	-0.217530	-0.496460	-0.261800	-0.121720	0.001150	-0.004530	-0.137100	-0.137060
-0.405310	-0.353520	-0.078220	0.395680	0.949720	1.210930	1.061400	0.466320	-0.260450	-0.924180	-1.791150	-2.229900	-2.140430	-1.702660	-1.249120	-0.513520	-0.046220	-0.033350	0.083910	-0.054290	-0.079870	0.092450	-0.145850	-0.364550	0.081820	0.515720	0.677910	0.653510	0.377180	0.036920	-0.449160	-0.870260	-1.482580	-0.713970	-0.334220	0.076750	0.743000	0.638120	0.495810	-0.232690	-0.123530	-0.634950	0.006440	-0.283400	-0.206440	0.383270	0.282600	0.247250	-0.113500	0.062440	-0.011150	0.358270	0.221360	0.251080	0.440180	0.457160
-0.486060	-0.720440	-0.671710	-0.491170	-0.390660	-0.026830	-0.001710	0.317030	-0.346650	-0.911180	-1.364980	-1.764670	-2.014030	-2.153860	-1.804260	-1.606780	-0.991840	-0.775660	-0.519070	0.251210	0.720940	0.741450	1.071770	1.303000	0.427260	-0.060360	-0.147920	0.014490	0.366510	0.775260	1.259310	1.650330	2.103230	0.722440	0.041840	-0.607670	-0.916100	-0.659020	-0.630220	0.036730	-0.090180	0.324340	-0.360880	0.168800	0.057270	-0.274540	-0.060630	0.028330	0.365180	0.311100	0.244590	-0.311680	-0.087850	-0.037170	-0.147240	-0.361110
-0.214110	0.135380	0.024460	-0.295170	-0.625040	-0.996390	-0.909400	-0.823290	0.070020	0.488410	1.355920	1.811240	1.914860	1.730710	1.164770	0.650770	0.121000	0.199660	0.081900	-0.062160	-0.089180	0.061260	0.216390	0.122810	0.745840	0.555060	0.199990	-0.511000	-0.972920	-1.142490	-1.285260	-1.157800	-1.115030	-0.143100	0.145940	0.627360	0.344600	-0.040810	0.166240	-0.087540	0.116100	0.175330	0.537840	0.069440	0.079610	-0.075240	-0.303480	-0.374470	-0.697480	-0.866410	-0.930930	-0.413840	-0.516240	-0.552860	-0.461940	-0.099200
1.092660	0.912980	0.773810	0.810800	0.860270	0.771150	0.535500	0.478870	0.065130	0.167400	-0.250270	-0.617680	-0.699540	-0.590810	-0.410780	0.004370	0.256840	0.023600	-0.039920	-0.174850	-0.363970	-0.385190	-0.498460	-0.292810	-0.571200	-0.079530	0.147910	0.714330	0.636590	0.135710	-0.287980	-0.677230	-0.677960	-0.786270	-0.515460	-0.639560	0.105560	0.374000	0.099150	-0.278430	-0.525080	-0.703520	-0.368190	-0.158670	-0.134030	0.290310	0.216520	0.417960	0.448170	0.477060	0.436230	0.208790	0.083130	0.047860	0.131390	-0.274530
-1.861830	-1.761820	-1.239150	-0.720390	-0.339530	0.155770	0.515810	1.564240	0.748880	-0.439460	-0.803830	-1.046150	-1.359500	-1.721420	-1.931250	-1.928360	-0.947290	-0.820430	-0.556650	0.380410	0.770760	0.630930	0.886080	0.880310	0.517220	0.022960	-0.100550	-0.428540	-0.128110	0.620010	1.022240	1.650660	1.725960	0.864340	0.186660	-0.248610	-0.854520	-0.925240	-0.419790	0.057840	0.402620	0.837230	0.453680	0.436570	-0.079030	-0.697300	-0.608240	-0.693990	-0.823080	-0.855910	-0.509230	-0.121800	0.435070	0.673840	0.636090	0.678030
0.752950	0.777170	0.681540	0.865420	0.859700	0.498030	0.351390	-0.363020	-1.345810	-2.265080	-3.408490	-4.189890	-4.124610	-3.710680	-3.113440	-1.902450	-0.853310	-0.395230	-0.062460	0.108670	0.678400	1.484590	1.988720	2.124540	2.210290	1.999220	1.660450	1.332860	0.570370	-0.104940	-0.374800	-0.795480	-0.658430	-0.409840	-0.293550	-0.091270	0.284000	0.331750	0.100250	-0.357930	-0.860400	-0.934940	-0.373350	-0.112890	0.299650	0.757930	0.951130	1.058680	0.779590	0.392630	-0.811620	-1.030810	-1.427000	-1.584820	-1.261160	-0.959270
-0.874050	-0.786300	-0.454040	-0.343900	-0.229540	0.359660	-0.127240	0.750410	0.780830	0.550580	0.850020	1.129600	0.962430	0.606620	0.583130	0.095560	0.196520	-0.030420	-0.240320	-0.046370	-0.143850	-0.256380	-0.071960	0.265990	-0.129860	-0.123370	-0.139860	-0.292810	-0.792110	-0.936470	-0.994940	-0.436760	0.007710	-0.182790	-0.258430	-0.273750	-0.085070	-0.263060	0.022230	-0.049320	0.225670	0.771200	1.000220	0.525490	-0.190460	-0.783820	-1.292900	-1.099760	-1.581840	-1.719290	-0.526530	0.124650	0.516230	0.750250	0.718560	0.336770
-0.003280	-0.050470	0.015480	0.293520	0.472060	0.108840	0.744830	0.745870	0.011380	-0.272140	-0.464230	-0.669580	-0.614190	-0.437520	-0.735020	-0.413460	-0.044810	-0.239140	-0.218150	0.116860	-0.043250	-0.579380	-0.774430	-0.954480	-0.789880	-0.746410	-0.649060	-0.185570	0.758660	1.153850	0.963400	0.829150	0.450790	0.220510	0.097250	-0.371400	-0.474530	-0.190550	-0.256840	-0.197500	-0.042530	-0.492690	-0.896920	-0.397250	-0.155240	0.361320	0.787030	0.674920	1.318930	1.589110	0.694800	0.145290	0.040650	-0.108800	-0.075390	-0.126470
0.508580	0.536790	0.099590	-0.375730	-0.627910	-0.608690	-0.895950	-1.055380	-0.043940	0.494000	0.499430	0.283170	0.102810	-0.016990	0.131040	0.005120	-0.369760	0.095530	0.304530	-0.205630	0.044680	0.727260	0.832020	0.838310	0.784950	0.737160	0.699590	0.262960	-0.275070	-0.460460	-0.091660	-0.370130	-0.257690	-0.161150	-0.075000	0.387380	0.143260	0.011910	-0.004250	0.211310	-0.248130	-0.056740	0.184300	0.025400	0.204470	-0.143770	-0.275290	-0.303120	-0.699520	-0.932310	-0.526130	-0.256890	-0.265520	-0.238420	-0.304430	0.047890
-0.793580	-0.731670	-0.229250	-0.217580	-0.234660	-0.485840	-0.326200	-0.594870	-0.399900	-0.060620	0.805770	1.872020	2.255000	2.336430	1.776710	1.281830	0.744730	0.391280	-0.161020	-0.139350	-0.517350	-1.101790	-1.387220	-1.455180	-1.249750	-1.193100	-1.121630	-0.822300	-0.553330	-0.488530	-0.665950	-0.300060	-0.378780	0.116470	0.155210	0.136540	0.383110	0.294350	0.142270	-0.040670	0.451250	0.138130	-0.034450	-0.358000	-0.479040	-0.350690	-0.441770	-0.281530	0.177080	0.466430	0.838030	0.808430	0.740220	0.704810	0.519300	0.114150
-1.774640	-5.050430	-5.289050	-2.959660	1.361440	3.841260	1.253280	-2.532700	-4.916350	-3.538750	0.299380	3.785820	3.064340	-0.006630	-2.712930	-3.097600	-1.287060	-0.240380	0.150780	0.012940	-0.342650	-0.482020	-0.706940	-0.820740	-0.898350	-1.366930	-2.309990	-2.202640	-0.563230	1.512340	3.083060	2.350200	0.822890	0.392200	0.283490	0.220740	-0.132540	-0.909070	-0.280350	0.478510	0.712530	0.948440	0.561260	-0.028280	-0.801430	-1.321370	-0.874090	0.527810	0.982660	0.166380	-0.902630	-1.930720	-1.667900	-0.694700	-0.137210	0.364650
0.242430	0.831520	0.732900	0.048070	-1.216430	-1.629960	-0.229340	1.559510	3.260340	3.020910	0.853600	-1.574700	-3.263810	-2.696060	-0.807270	0.626020	1.121020	0.689950	0.173240	0.321560	0.884310	1.230410	1.174860	0.117980	-1.050290	-1.621450	-1.788770	-0.949130	-0.117020	0.385200	0.626060	0.157370	0.020700	0.070370	0.087340	0.251600	-0.157740	-0.403110	-0.498680	-0.386060	0.371840	0.546310	0.037780	-0.289600	-0.565860	0.109150	0.514160	0.038180	-0.259070	-0.550120	-0.446030	-0.369890	-0.405930	-0.198910	0.060530	0.163420
-0.549730	-1.109310	-1.276080	-1.075700	-0.596440	-0.162250	0.077010	0.408590	0.723790	0.872450	1.069080	0.946540	0.298330	-0.396110	-1.310730	-1.311190	-0.832160	-0.397230	0.065820	-0.096980	-0.531320	-0.882060	-0.781150	0.069390	0.747650	0.655260	0.013600	-0.604090	-0.222830	0.471500	0.939940	0.831940	0.049630	-0.885300	-1.227480	-0.862750	-0.253140	0.617200	0.702510	0.633890	0.133810	-0.465430	-0.346230	-0.213700	0.114800	-0.427540	-0.637290	-0.321910	0.240930	0.698920	0.268820	-0.111920	-0.290980	-0.138420	0.015760	0.035480
0.600120	0.926300	0.861360	0.534490	0.680700	0.444210	0.006510	-1.056740	-2.328990	-2.259070	-1.719680	-0.300410	1.119730	1.429210	1.535700	0.783580	0.108090	-0.110460	-0.373070	-0.249610	-0.049360	0.219430	0.102620	-0.381860	-0.259720	0.370640	1.277700	1.094760	-0.660980	-1.946640	-2.376110	-1.304120	0.252110	1.690640	2.176750	1.202130	0.281010	-1.301530	-1.167970	-0.978370	-0.532600	0.495370	0.656750	0.616060	-0.244670	-0.202360	-0.175360	0.347150	0.062990	-0.665130	-0.316260	0.022990	0.708210	0.650110	0.177990	-0.086740
-0.694880	-0.857560	-0.456120	0.616660	0.937050	1.079660	0.174710	-0.589560	-1.104330	-1.759500	-1.145300	-0.772440	0.201520	0.592470	0.243830	0.470380	0.492300	0.696720	0.733390	0.748530	0.868590	0.540000	0.147100	-0.288480	-1.117610	-1.401750	-1.366620	-0.035510	2.098980	2.167780	1.378490	-0.247930	-1.214070	-1.760190	-2.138210	-1.544250	-0.668150	1.350860	1.550220	1.325170	0.086010	-1.368040	-1.297100	-0.517990	1.097990	1.142450	0.440900	-0.986720	-0.999220	0.185950	0.622870	0.469360	-0.604570	-1.125590	-0.799360	-0.343690
-0.123980	0.187560	0.321430	-0.149390	-0.673500	-1.614050	-0.911740	0.547140	2.121890	2.857970	1.656000	0.126630	-1.464480	-1.533000	-0.906080	-0.388100	-0.116310	-0.320910	-0.304340	-0.231220	-0.105530	0.147800	0.423050	0.262210	0.475630	0.032490	-0.607410	-1.387860	-2.331360	-0.958890	0.408110	1.568720	1.551010	0.444640	0.128390	0.042600	-0.001380	-0.462770	-0.550910	-0.667750	0.251710	0.865130	0.750600	0.163400	-1.254180	-1.442640	-0.881850	0.422060	0.886590	0.025730	-0.818810	-0.833400	0.106730	1.019540	1.052820	0.538520
0.705750	0.322630	-0.770360	-1.468060	-1.132570	0.400130	1.224870	0.516640	-0.913500	-1.813580	-1.505560	-0.306930	0.921880	0.935410	0.546590	-0.034010	-0.299000	-0.129530	-0.167360	-0.276910	-0.399950	-0.335440	-0.205800	0.277750	0.181180	0.324620	0.481600	0.644080	0.824460	-0.750260	-1.768100	-2.194100	-0.938830	1.382700	1.981910	1.194510	-0.207440	-1.188030	-0.761960	-0.122780	-0.212330	-0.073910	-0.005720	0.327510	0.679810	0.626070	0.075420	-0.233390	-0.404870	-0.232930	0.387190	-0.068890	-0.359010	-0.610890	-0.586940	-0.104410
-1.378250	-0.926480	0.575680	2.656960	2.916700	0.870900	-1.049900	-1.076520	-0.502540	-0.391600	-1.051460	-2.028640	-0.737490	0.123690	0.346610	0.642480	0.401080	0.752040	0.838170	0.943910	0.939480	0.336110	-0.295860	-0.973960	-0.811540	-0.498790	-0.535050	-0.222330	0.204200	1.163900	1.686640	1.667450	0.382420	-2.128320	-3.225480	-2.800290	-0.556570	2.121690	2.446800	1.615790	-0.189630	-1.533500	-1.199690	-0.193570	0.475060	-0.189440	-0.861190	-1.244110	-0.434500	0.730010	1.037530	1.322670	0.763260	0.012340	-0.337710	-0.543620
0.565800	0.383450	-0.189620	-0.750640	-0.536560	-0.148950	0.039500	-0.768840	-2.079660	-2.774600	-3.006770	-1.468420	0.749210	2.193240	2.849790	1.900300	0.785410	0.241310	-0.137740	0.116970	0.803710	1.644540	1.919950	0.854630	-0.806740	-1.973310	-1.720210	-0.358510	0.162090	-0.267830	-1.280840	-2.037960	-0.577440	1.162600	2.056570	1.741200	-0.471050	-1.532340	-1.454780	-0.893970	0.253610	0.253660	0.588630	0.837010	0.621440	0.904240	0.159240	-0.053500	-0.524920	-1.395610	-1.754170	-1.805790	-0.819450	0.576370	1.248480	1.011390
-0.270730	0.083820	0.171240	0.587220	0.542440	0.147480	-0.104350	0.161200	0.507590	0.247580	0.388490	-0.396230	-0.168020	-0.232110	-0.867100	-0.566000	-0.455950	-0.048540	0.193760	0.068680	-0.145320	-0.331530	-0.186450	0.372650	0.404840	0.039130	-0.683260	-1.042020	-0.636750	-0.499920	0.057020	0.994890	1.425930	0.772860	-0.658890	-1.821840	-1.032340	0.497190	1.718880	1.466680	-0.171340	-0.729480	-0.619840	0.124000	-0.077600	-1.621950	-2.117150	-1.106250	0.272970	1.495560	1.999920	1.341090	0.976520	-0.245020	-1.021580	-0.759680
-0.496220	-0.616540	0.033700	0.873110	1.011330	0.371400	-0.504140	-0.772040	-0.864770	-0.520270	-0.720630	-0.321850	0.441680	0.355140	0.217380	-0.128230	-0.173330	0.180450	0.263680	0.255940	-0.035990	-0.764670	-1.249480	-1.196210	0.165080	1.346990	1.217630	0.764300	0.218100	0.469910	0.555270	-0.296050	-1.240550	-1.533450	-0.744250	0.092150	0.615620	0.573740	-0.184580	-0.342710	-0.394170	-0.530450	-0.306150	-0.129810	0.541500	1.681900	1.505780	0.148610	-0.407170	-0.782230	-0.682360	-0.519670	-1.279400	-0.527510	0.237920	0.443100
0.431230	0.274120	-0.717230	-1.869180	-1.716330	-0.532410	1.065530	1.312720	1.072670	0.599000	0.029140	-0.417140	-1.384680	-0.871320	0.337940	0.798300	0.602170	-0.269230	-0.692410	-0.573010	0.031160	1.030330	1.488320	0.979280	-0.825590	-1.924310	-1.140370	-0.183600	0.586750	0.138260	-0.525680	-0.560000	-0.305180	0.424600	0.676950	0.970010	0.044430	-0.956920	-1.060620	-0.639320	0.610350	0.995340	0.496730	-0.309830	-0.732390	-1.006210	-0.440140	0.338940	0.022090	-0.189560	-0.544340	-0.064280	1.067560	0.699630	0.073510	-0.449490
0.221390	0.766110	1.755380	1.432840	0.042460	-1.453870	-2.213600	-0.573490	1.236030	2.306090	2.319480	1.284920	0.183600	-0.607480	-1.576600	-1.581380	-1.061530	-0.488110	0.113240	-0.068200	-0.535380	-1.220970	-1.437940	-0.737190	0.767610	1.629060	1.035990	-0.122560	-1.037040	-0.642160	0.202820	0.979600	0.926730	0.432930	-0.219740	-0.836040	-0.063010	0.166140	0.455670	0.072870	-0.557520	-0.274100	-0.375970	-0.384410	-0.505740	-0.184440	0.258540	0.491070	0.773530	0.619820	0.635510	0.035640	-0.701100	-0.599390	-0.427200	0.035450
