3.752250	3.807410	3.751140	3.701860	3.772710	3.685530	3.662350	3.621850	3.630880	3.669010	3.604670	3.653300	3.658920	3.750210	3.875330	3.911470	4.087030	4.103770	4.067980	3.882260	4.120840	4.120120	4.128110	4.084780	4.143950	4.229850	4.133740	4.114310	4.140680	4.187900	4.221350	4.237400	4.083750	4.223350	4.071110	3.887170	3.816280	3.663150	3.709410	3.645450	3.589690	3.651600	3.700660	3.759130	3.664390	3.745440	3.739350	3.764300	3.756400	3.695600	3.678850	3.789050	3.875550	3.698550	3.657620	3.682240	3.650180	3.585570	3.520230	3.505670	3.538280	3.513860	3.577310	3.655240	3.785010	3.700190	3.761310	3.631650	3.614440	3.616020	3.670290	3.742820	3.734900	3.645500	3.730160	3.596940	3.621130	3.630680	3.513030	3.572290	3.567530	3.580220	3.626030	4.074220	4.049110	3.998210
0.007690	-0.052900	-0.069230	-0.028420	-0.063400	-0.061620	-0.013020	-0.034020	-0.011580	-0.079830	-0.043690	-0.104900	-0.081250	-0.106480	-0.108870	-0.154920	-0.163170	-0.165750	-0.113330	-0.021010	-0.121480	-0.065280	-0.100800	-0.083710	-0.105580	-0.159000	-0.072960	-0.043410	-0.042090	0.011480	-0.025880	-0.033890	0.061880	-0.084570	-0.020310	-0.000700	-0.107170	-0.063180	-0.062110	-0.020910	-0.011890	-0.072140	-0.032650	-0.089470	-0.024090	-0.038990	-0.036450	-0.018790	-0.060000	-0.055700	-0.006140	-0.005040	-0.135120	-0.060120	-0.007290	-0.011830	-0.023920	-0.010050	0.009660	-0.032710	-0.046390	-0.024640	0.013580	0.001330	-0.059820	0.006250	-0.099690	-0.027750	-0.020860	-0.049310	-0.046780	-0.034440	-0.085340	-0.127730	-0.112390	-0.021140	-0.027910	-0.062780	-0.035940	-0.005260	-0.070790	-0.006900	-0.015840	-0.086660	-0.095450	-0.076800
-0.294920	-0.253550	-0.252970	-0.286690	-0.215620	-0.263430	-0.279160	-0.309220	-0.282370	-0.222280	-0.265590	-0.264490	-0.295180	-0.246240	-0.310480	-0.314040	-0.342890	-0.321400	-0.295490	-0.285810	-0.167240	-0.129160	-0.147030	-0.242360	-0.234170	-0.189120	-0.257220	-0.275390	-0.288800	-0.273080	-0.176730	-0.186390	-0.256950	-0.145520	-0.261380	-0.280190	-0.217250	-0.259120	-0.197640	-0.293320	-0.292300	-0.235540	-0.260450	-0.191680	-0.284720	-0.218240	-0.284210	-0.299790	-0.256080	-0.243520	-0.252630	-0.319680	-0.205710	-0.333580	-0.285270	-0.267740	-0.262300	-0.285580	-0.260270	-0.256850	-0.230710	-0.252130	-0.240930	-0.254830	-0.199490	-0.279790	-0.197240	-0.264160	-0.263260	-0.226030	-0.221400	-0.255630	-0.207080	-0.243880	-0.193760	-0.282700	-0.258600	-0.250690	-0.285220	-0.268880	-0.302980	-0.295870	-0.282060	-0.185750	-0.260460	-0.212520
-0.074200	-0.136570	-0.156900	-0.146920	-0.235340	-0.159100	-0.203100	-0.160850	-0.208390	-0.232700	-0.202670	-0.133940	-0.123030	-0.212990	-0.141830	-0.105600	-0.039120	-0.095590	-0.130670	-0.156440	-0.203440	-0.324520	-0.284850	-0.205740	-0.185960	-0.179370	-0.156650	-0.151560	-0.115900	-0.155130	-0.245100	-0.226500	-0.179000	-0.226980	-0.082790	-0.090340	-0.170400	-0.179340	-0.257970	-0.133680	-0.188530	-0.228630	-0.256210	-0.274020	-0.168880	-0.227270	-0.091940	-0.079420	-0.133940	-0.146320	-0.198370	-0.130600	-0.160740	-0.062310	-0.166160	-0.164230	-0.186610	-0.176740	-0.248360	-0.199170	-0.225800	-0.197910	-0.228930	-0.183730	-0.216050	-0.183860	-0.219230	-0.192650	-0.205280	-0.235040	-0.245920	-0.169170	-0.207980	-0.177400	-0.215330	-0.154980	-0.191510	-0.170320	-0.159210	-0.205430	-0.079780	-0.143870	-0.202580	-0.245690	-0.145510	-0.280850
-0.290990	-0.191060	-0.155630	-0.160900	-0.081430	-0.171890	-0.110360	-0.093710	-0.071960	-0.033510	-0.066250	-0.101230	-0.109930	0.026980	-0.015660	-0.033980	-0.136920	-0.039040	-0.049790	-0.103060	-0.201630	-0.094240	-0.084650	-0.119390	-0.082130	-0.131110	-0.126090	-0.127980	-0.146500	-0.136930	-0.144860	-0.133570	-0.213220	-0.179590	-0.295410	-0.280100	-0.125270	-0.098690	-0.045120	-0.160850	-0.045870	-0.063580	-0.023330	-0.034800	-0.127890	-0.126920	-0.230860	-0.299920	-0.222030	-0.210000	-0.140430	-0.107890	-0.177100	-0.202760	-0.114320	-0.185010	-0.105060	-0.096020	-0.034220	-0.087300	-0.050420	-0.098840	-0.094960	-0.136960	-0.116850	-0.122450	-0.076560	-0.050820	-0.036010	-0.041380	-0.016230	-0.117650	-0.083930	-0.030950	-0.063890	-0.110160	-0.080230	-0.098240	-0.085610	-0.056430	-0.165370	-0.133690	-0.043130	-0.113250	-0.119070	0.039420
0.016200	-0.031700	-0.030240	-0.068730	-0.089690	-0.019920	-0.049250	-0.083700	-0.076740	-0.172390	-0.109580	-0.166560	-0.150430	-0.253110	-0.192340	-0.195550	-0.100030	-0.213340	-0.181020	-0.233100	-0.047140	-0.046690	-0.086870	-0.087980	-0.129150	-0.099750	-0.064500	-0.059250	-0.128000	-0.124550	-0.032710	-0.101980	-0.034740	-0.081760	-0.040880	-0.024490	-0.125070	-0.120640	-0.158450	-0.086410	-0.211860	-0.123900	-0.149540	-0.124090	-0.023170	-0.007430	-0.043280	0.020130	-0.072720	-0.059520	-0.092810	-0.129640	-0.030090	-0.008640	-0.103080	0.002150	-0.104380	-0.110690	-0.116420	-0.107620	-0.148640	-0.060470	-0.088630	-0.056960	-0.061080	-0.031980	-0.097550	-0.155120	-0.160900	-0.103870	-0.144670	-0.094140	-0.110400	-0.171680	-0.126710	-0.140070	-0.119580	-0.140410	-0.162160	-0.164850	-0.132210	-0.055990	-0.122930	-0.021280	-0.076380	-0.164640
-0.128900	-0.139440	-0.216190	-0.136460	-0.189440	-0.220920	-0.274990	-0.236760	-0.278190	-0.170320	-0.257410	-0.122060	-0.185140	-0.136640	-0.199160	-0.249820	-0.113490	-0.099340	-0.132950	-0.040770	-0.197350	-0.276280	-0.251990	-0.299690	-0.261640	-0.230530	-0.317810	-0.303520	-0.135520	-0.082080	-0.179830	-0.095050	-0.110170	-0.099100	-0.040980	-0.099560	-0.174700	-0.216340	-0.164000	-0.183730	-0.110840	-0.237300	-0.219670	-0.228770	-0.285820	-0.305110	-0.102470	-0.188060	-0.080940	-0.123850	-0.151190	-0.104830	-0.146490	-0.143040	-0.195970	-0.268030	-0.163480	-0.165510	-0.184950	-0.197580	-0.147730	-0.247730	-0.162070	-0.165000	-0.177410	-0.089220	-0.088280	-0.096160	-0.137580	-0.236160	-0.213600	-0.196620	-0.180410	-0.155860	-0.135570	-0.143080	-0.209760	-0.139620	-0.172290	-0.176910	-0.114530	-0.230670	-0.154800	-0.262320	-0.229360	-0.214710
-0.181960	-0.216690	-0.158390	-0.294020	-0.148810	-0.209870	-0.101830	-0.085680	-0.077810	-0.098500	-0.012010	-0.138930	-0.109590	-0.010360	-0.043630	0.075020	-0.043700	-0.054570	-0.059590	-0.196100	-0.166760	-0.053780	-0.063270	-0.084740	-0.033340	-0.102060	0.034670	0.022650	-0.131350	-0.067270	-0.027090	-0.074740	-0.115430	-0.083690	-0.218090	-0.223770	-0.081900	-0.039130	-0.021290	-0.132260	-0.150500	-0.059000	-0.157940	-0.096040	-0.106530	0.010520	-0.173930	-0.209440	-0.229000	-0.225740	-0.091470	-0.143700	-0.193330	-0.202690	-0.039520	-0.072550	-0.128510	-0.103480	-0.098520	-0.088370	-0.124100	0.013380	-0.091600	-0.004180	0.024170	-0.056860	-0.019420	-0.021480	-0.036590	0.010040	0.078590	0.030430	-0.025950	-0.081000	-0.072050	-0.152390	-0.017840	-0.159500	-0.076970	-0.047320	-0.191680	0.010210	-0.100870	-0.127750	-0.015340	0.032570
-0.178510	-0.109350	-0.146880	-0.066620	-0.196220	-0.100000	-0.210030	-0.200550	-0.197380	-0.200710	-0.288680	-0.140550	-0.136190	-0.226610	-0.159220	-0.236320	0.067210	0.004750	-0.003660	-0.284740	-0.356550	-0.360680	-0.361140	-0.345940	-0.321730	-0.255860	-0.330430	-0.301260	-0.243480	-0.293790	-0.345310	-0.361980	-0.364390	-0.418250	-0.279060	-0.243710	-0.334020	-0.184080	-0.260350	-0.099420	-0.160000	-0.306950	-0.260760	-0.265700	-0.079600	-0.241650	-0.164880	-0.220020	-0.144530	-0.198380	-0.277340	-0.191400	-0.192140	-0.063650	-0.313160	-0.238010	-0.232070	-0.198710	-0.182640	-0.178350	-0.117010	-0.196540	-0.191380	-0.239790	-0.289250	-0.033670	-0.110920	-0.152490	-0.148620	-0.157430	-0.282960	-0.300610	-0.156540	-0.096290	-0.075570	-0.092490	-0.225410	-0.083320	-0.209740	-0.300040	-0.092680	-0.212660	-0.041630	-0.088880	-0.189050	-0.197370
-0.016630	-0.026660	-0.051930	-0.121170	-0.040160	-0.134010	-0.083650	-0.060210	-0.184590	-0.125550	-0.055960	-0.144980	-0.273620	-0.048270	-0.119030	-0.111320	-0.065080	-0.098690	-0.199150	-0.077390	-0.053360	-0.087280	-0.080170	-0.162110	-0.126780	-0.143510	-0.093720	-0.086650	-0.006480	0.087780	0.094010	0.109940	0.134810	0.103760	0.062550	0.008000	-0.034820	-0.157730	-0.040630	-0.227320	-0.157700	-0.016750	-0.101940	-0.088390	-0.207110	-0.056670	0.032820	-0.028310	0.016790	-0.044520	0.023680	0.060540	0.073350	0.021520	-0.015680	-0.063610	0.010030	-0.055080	-0.033420	-0.108400	-0.182190	-0.080250	-0.039230	0.039710	0.082030	0.083390	0.076470	-0.002890	-0.106050	-0.159660	-0.025000	0.008160	-0.119330	-0.135790	-0.145310	-0.281980	-0.146640	-0.221060	-0.204270	-0.089220	-0.222070	-0.065960	-0.092830	-0.141940	-0.039260	-0.008350
