3.475530	3.674150	3.697940	3.667330	3.736620	3.778170	3.761520	3.700640	3.666820	3.593270	3.604020	3.628990	3.610340	3.556620	3.569020	3.706750	3.754230	3.800620	3.878250	3.723910	3.821140	3.913660	3.851220	3.893700	3.833250	3.882950	3.842910	3.835610	3.992280	3.982960	3.877010	3.936050	3.930390	3.813490	3.693940	3.560330	3.501990	3.474530	3.474020	3.503260	3.377700	3.454220	3.373060	3.354600	3.320210	3.409890	3.280260
-0.001560	-0.074200	-0.046530	-0.030300	-0.083280	-0.068990	-0.060040	0.014800	-0.023250	0.018800	-0.005630	-0.050660	-0.006160	-0.000650	-0.030460	-0.093600	-0.122380	-0.154390	-0.134770	-0.040380	0.050790	0.004220	0.038740	-0.063730	-0.018980	-0.052980	-0.031770	-0.038510	0.038600	-0.003370	0.055200	0.044400	0.016800	-0.001210	-0.009960	-0.025670	-0.063670	-0.095160	-0.110910	-0.109910	-0.071690	-0.067500	-0.080570	-0.041520	-0.002600	-0.071030	-0.007910
-0.293080	-0.212870	-0.253750	-0.249660	-0.167170	-0.237000	-0.155880	-0.232640	-0.225430	-0.217680	-0.239220	-0.182190	-0.221280	-0.233180	-0.242160	-0.256600	-0.291650	-0.332260	-0.319260	-0.265420	-0.227360	-0.221580	-0.215400	-0.229780	-0.268480	-0.253880	-0.283190	-0.266010	-0.275630	-0.214160	-0.189210	-0.246750	-0.195740	-0.249430	-0.235000	-0.215690	-0.240680	-0.307810	-0.213060	-0.233480	-0.277140	-0.243140	-0.239500	-0.249880	-0.275950	-0.200040	-0.239860
-0.075680	-0.141680	-0.114590	-0.114920	-0.187300	-0.208680	-0.212190	-0.200650	-0.131080	-0.195500	-0.115500	-0.157090	-0.112670	-0.146960	-0.161920	-0.127540	-0.089690	-0.063050	-0.083980	-0.155060	-0.162350	-0.120280	-0.226990	-0.099760	-0.092280	-0.096150	-0.088330	-0.085720	-0.058900	-0.077950	-0.194320	-0.079890	-0.156790	-0.085770	-0.128620	-0.182540	-0.173750	-0.026660	-0.174530	-0.102180	-0.081070	-0.097560	-0.112800	-0.105300	-0.114240	-0.153970	-0.173150
-0.137410	-0.099220	-0.058550	-0.107360	-0.093600	0.052040	-0.104150	-0.039510	-0.151290	-0.054550	-0.168440	-0.154010	-0.229310	-0.118750	-0.049250	-0.020980	0.002570	0.038680	0.009780	-0.032810	-0.179280	-0.225830	-0.069540	-0.182470	-0.178640	-0.168120	-0.177080	-0.199420	-0.253450	-0.288110	-0.186290	-0.282630	-0.189790	-0.184860	-0.143600	-0.054020	0.079470	-0.083600	0.049630	-0.068870	-0.063040	-0.112030	-0.080470	-0.108250	-0.085770	-0.076140	-0.054100
-0.083010	-0.127320	-0.179410	-0.112900	-0.030260	-0.099010	-0.018110	-0.088450	-0.032150	-0.123980	-0.008460	0.003130	0.058000	-0.034950	-0.074820	-0.116590	-0.174250	-0.179200	-0.178360	-0.035500	0.037490	0.049030	-0.055460	-0.127100	-0.097480	-0.101490	-0.057670	-0.024130	0.055920	0.024540	0.034950	0.056090	-0.003570	-0.065400	-0.067430	-0.107570	-0.328560	-0.187110	-0.265290	-0.151610	-0.143620	-0.089530	-0.120260	-0.114520	-0.138980	-0.120060	-0.074000
-0.153640	-0.097960	-0.066560	-0.157720	-0.189820	-0.300040	-0.182800	-0.111880	-0.030860	-0.089710	-0.124480	-0.124240	-0.193360	-0.165280	-0.233530	-0.129310	-0.161400	-0.151620	-0.050000	-0.193790	-0.221400	-0.158410	-0.162780	-0.018830	-0.124810	-0.134440	-0.184550	-0.227490	-0.127260	-0.040260	-0.139990	-0.101830	-0.124240	-0.128670	-0.167100	-0.213820	-0.016220	-0.065340	-0.049460	-0.112910	-0.116830	-0.162200	-0.160600	-0.098370	-0.057590	-0.054960	-0.193580
-0.081780	-0.165270	-0.049170	-0.032760	-0.029210	0.091510	0.000390	-0.048580	-0.195990	0.017240	-0.089040	-0.045490	-0.094520	0.065940	0.065540	-0.037040	-0.026690	0.053820	0.006800	0.167410	-0.026430	-0.158040	-0.106690	-0.305560	-0.148060	-0.169120	-0.180260	-0.122010	-0.030060	-0.207190	-0.111580	-0.178950	-0.080890	-0.016550	-0.022380	0.015720	-0.061110	-0.150400	-0.077760	-0.083620	-0.080790	0.007470	-0.054960	-0.104040	-0.139980	-0.086610	0.008800
-0.198540	-0.175830	-0.205560	-0.260660	-0.151430	-0.113250	-0.194620	-0.110230	0.070920	-0.301010	-0.088030	-0.127060	-0.132750	-0.251540	-0.231320	0.000860	-0.026720	-0.059860	-0.022820	-0.084330	-0.329450	-0.197680	-0.161940	-0.183980	-0.390560	-0.294920	-0.254050	-0.283620	-0.206100	-0.183110	-0.237070	-0.169580	-0.278140	-0.346250	-0.312490	-0.241880	-0.213750	-0.026430	-0.120600	-0.041420	-0.034410	-0.185360	-0.111360	-0.105770	-0.048410	-0.065630	-0.158220
-0.067780	-0.092180	-0.002200	-0.113620	0.000830	-0.052490	0.066840	0.063700	-0.029520	0.148630	-0.015490	0.090900	-0.063320	0.117100	0.000730	-0.042680	-0.089610	0.027410	0.097640	0.061260	0.046180	0.067500	-0.062100	-0.133990	0.025660	-0.090630	-0.081110	-0.099000	0.116570	0.051210	0.023290	0.001110	0.043610	0.001030	-0.021030	-0.142460	-0.096490	-0.182180	-0.112160	-0.230750	-0.195060	-0.059260	-0.208490	-0.118410	-0.101020	-0.040380	-0.030480
