4.225130	4.209350	4.082310	4.109180	4.171420	4.045430	4.140920	4.058920	4.046050	4.127530	4.087960	4.093710	4.161530	4.062030	4.103480	4.081340	4.136010	4.019770	4.138220	4.117850	4.139860	4.093100	4.097400	4.061290	4.130290	4.182950	4.165490	4.134250	4.164720	4.152380	4.176600	4.215650	4.321980	4.244750	4.299080	4.291660	4.230760	4.423610	4.461010	4.423880	4.247060	4.331210	4.268950	4.295690	4.208260	4.246230	4.266030	4.264210	4.297170	4.340600	4.161690	4.169440	4.159450	4.147930	4.105550	4.116940	4.107560	4.126170	4.122350	4.107110	4.142620	4.095650	4.184780	4.135050	4.127110	4.063830	4.115870	4.177880	4.131940	4.147730	4.143600	4.162510	4.126770	4.160090	4.056040	4.079460
-0.250640	-0.127910	-0.056370	-0.047870	-0.104840	-0.032400	-0.096340	-0.033840	0.003990	-0.037700	-0.034850	-0.051590	-0.047600	0.018430	-0.014200	-0.049550	-0.075730	-0.013760	-0.072530	-0.109670	-0.060720	-0.041860	-0.056950	-0.047650	-0.111540	-0.100770	-0.098790	-0.013460	-0.041500	-0.010540	-0.044010	-0.092770	-0.114930	-0.085050	-0.116630	-0.042000	-0.069780	-0.075480	-0.115700	-0.054760	0.000240	-0.093340	-0.032240	-0.071400	-0.059100	-0.078950	-0.022450	-0.015890	-0.042130	-0.009530	0.020580	0.026040	-0.069630	-0.043050	-0.012890	-0.080500	-0.080520	-0.055950	-0.048750	-0.039650	-0.048670	-0.054640	-0.079490	-0.042300	-0.032190	-0.021220	-0.071360	-0.077950	-0.080600	-0.038910	-0.040340	-0.018120	-0.045980	-0.084450	-0.007420	-0.001650
-0.344700	-0.295880	-0.281200	-0.263020	-0.266120	-0.248880	-0.273200	-0.319510	-0.335320	-0.280490	-0.292230	-0.336000	-0.305070	-0.286070	-0.291610	-0.325230	-0.313500	-0.325960	-0.305190	-0.242250	-0.291770	-0.300930	-0.275390	-0.287780	-0.240780	-0.222830	-0.217410	-0.350620	-0.285130	-0.316390	-0.281780	-0.278930	-0.276620	-0.347800	-0.321380	-0.331430	-0.226620	-0.196120	-0.213850	-0.229120	-0.301080	-0.239500	-0.317670	-0.277450	-0.291590	-0.198660	-0.229760	-0.285770	-0.266960	-0.278930	-0.301650	-0.301960	-0.259410	-0.283070	-0.348170	-0.301110	-0.327260	-0.218130	-0.278760	-0.349520	-0.312580	-0.274180	-0.252770	-0.237310	-0.274880	-0.331750	-0.332500	-0.314190	-0.263930	-0.314760	-0.325310	-0.346740	-0.237200	-0.243950	-0.393890	-0.285210
-0.112140	-0.157840	-0.224800	-0.256280	-0.186910	-0.277190	-0.166400	-0.192420	-0.161420	-0.217430	-0.225980	-0.129400	-0.131230	-0.261240	-0.240270	-0.149220	-0.110920	-0.196950	-0.139700	-0.234130	-0.138680	-0.198820	-0.246060	-0.226740	-0.242540	-0.267530	-0.282020	-0.108610	-0.215160	-0.179670	-0.197450	-0.210150	-0.207800	-0.157850	-0.117450	-0.170030	-0.299630	-0.247180	-0.160580	-0.191710	-0.205440	-0.179120	-0.108560	-0.161080	-0.164440	-0.289770	-0.288300	-0.199600	-0.166160	-0.153450	-0.223450	-0.200960	-0.236940	-0.205130	-0.148850	-0.163490	-0.069880	-0.303760	-0.221270	-0.101650	-0.146790	-0.230940	-0.216780	-0.298780	-0.227810	-0.194530	-0.106580	-0.113850	-0.205650	-0.134900	-0.122980	-0.099550	-0.294700	-0.229690	-0.057320	-0.296360
0.061740	-0.064500	-0.050690	-0.003660	-0.084110	-0.026180	-0.118950	-0.053400	-0.136970	-0.104670	-0.032330	-0.130680	-0.225860	-0.060450	-0.031800	-0.093510	-0.183050	-0.054330	-0.147340	-0.052290	-0.199020	-0.049960	-0.040720	-0.032390	-0.040210	-0.030150	-0.028370	-0.162560	-0.095090	-0.094800	-0.106850	-0.083720	-0.090110	-0.085690	-0.153700	-0.083340	-0.013600	-0.148080	-0.250150	-0.218830	-0.104220	-0.190960	-0.220920	-0.171250	-0.130500	-0.055270	-0.048850	-0.113540	-0.213210	-0.253270	-0.090800	-0.119950	-0.048650	-0.105140	-0.097780	-0.120450	-0.234980	-0.010600	-0.044140	-0.167460	-0.122090	-0.034380	-0.081220	-0.009830	-0.087500	-0.037090	-0.181420	-0.172160	-0.068160	-0.163830	-0.169010	-0.197250	0.005060	-0.085060	-0.183850	0.053940
-0.308660	-0.184640	-0.142000	-0.244030	-0.225920	-0.180030	-0.187110	-0.184700	-0.077380	-0.080080	-0.195390	-0.150650	0.007420	-0.083440	-0.170760	-0.183180	-0.105050	-0.168720	-0.116430	-0.178930	-0.063880	-0.268530	-0.134530	-0.208680	-0.154860	-0.160420	-0.145480	-0.154120	-0.108410	-0.178070	-0.137060	-0.119870	-0.097850	-0.126760	-0.072260	-0.173610	-0.200440	-0.117680	-0.070210	-0.046680	-0.159490	-0.125730	-0.158720	-0.186700	-0.193900	-0.141190	-0.142480	-0.168370	-0.074750	-0.010360	-0.154980	-0.177990	-0.201530	-0.093910	-0.217980	-0.084760	-0.046240	-0.173290	-0.202100	-0.155240	-0.195480	-0.184090	-0.166890	-0.130240	-0.085990	-0.208870	-0.090700	-0.108010	-0.215200	-0.128520	-0.121800	-0.095480	-0.217380	-0.171360	-0.135040	-0.226960
-0.151160	-0.152770	-0.234860	-0.053100	-0.002040	-0.142820	-0.033590	-0.159330	-0.248480	-0.226950	-0.157790	-0.086080	-0.185520	-0.246920	-0.167190	-0.074520	-0.131690	-0.182840	-0.191770	-0.176270	-0.189640	-0.000260	-0.201630	-0.106030	-0.194630	-0.205670	-0.194570	-0.060080	-0.239630	-0.148960	-0.146380	-0.233230	-0.230280	-0.174830	-0.184350	0.026250	-0.162250	-0.152360	-0.120530	-0.122720	-0.124970	-0.130790	-0.001220	-0.012060	-0.057440	-0.186620	-0.174290	-0.075410	-0.081510	-0.114900	-0.204610	-0.025340	-0.143230	-0.219980	-0.024810	-0.258070	-0.159420	-0.204690	-0.068010	-0.067210	-0.005460	-0.130540	-0.143190	-0.216730	-0.264710	-0.140070	-0.166670	-0.096450	-0.021150	-0.033630	-0.086140	-0.095840	-0.173770	-0.178440	-0.065990	-0.116340
0.073720	-0.060430	0.096730	-0.078400	-0.180070	-0.075810	-0.195100	-0.005000	0.051270	0.077950	-0.014760	-0.116020	-0.080550	0.060020	0.004920	-0.094820	-0.038070	0.037460	0.011980	-0.030070	-0.015360	-0.220280	0.049020	-0.088310	0.034640	0.039390	0.058380	-0.160630	0.058900	-0.003590	-0.058740	-0.018650	-0.040820	-0.124840	0.066550	-0.079560	-0.028140	-0.037170	-0.143940	-0.115160	-0.014970	-0.095950	-0.307100	-0.267510	-0.178100	0.068680	0.051620	-0.153360	-0.278290	-0.181070	0.004050	-0.240330	-0.077550	0.019250	-0.213330	0.125040	-0.022160	0.097840	-0.086520	-0.180520	-0.217000	-0.023640	-0.003680	0.111580	0.139910	-0.011730	-0.047410	-0.123210	-0.150040	-0.188760	-0.065020	-0.096540	0.058580	-0.045430	-0.115880	0.080510
-0.097770	-0.088740	-0.306480	-0.167690	-0.088940	-0.116320	-0.098860	-0.297960	-0.233700	-0.253060	-0.244380	-0.095020	-0.093670	-0.199020	-0.230510	-0.169380	-0.244880	-0.280500	-0.294820	-0.216100	-0.267470	-0.122950	-0.153590	-0.128360	-0.230420	-0.274110	-0.296240	-0.149260	-0.298030	-0.361530	-0.184760	-0.242680	-0.259260	-0.062530	-0.175950	-0.024250	-0.285770	-0.499260	-0.359200	-0.297320	-0.351350	-0.423340	-0.166360	-0.189180	-0.214120	-0.376780	-0.335330	-0.186510	-0.082380	-0.171530	-0.430830	-0.182430	-0.274840	-0.235220	-0.161250	-0.310170	-0.169860	-0.342900	-0.130840	-0.100910	-0.061400	-0.166820	-0.293500	-0.251690	-0.326540	-0.221660	-0.210080	-0.083180	-0.118170	-0.028910	-0.164730	-0.129010	-0.362630	-0.306530	-0.110950	-0.242220
-0.062480	-0.145330	-0.018220	-0.062670	-0.073600	-0.200830	-0.101560	0.053740	-0.118280	0.037370	-0.073890	-0.043300	-0.003370	-0.071050	-0.029160	-0.016860	0.079550	0.002090	-0.013580	-0.121330	0.000680	-0.135980	-0.110200	-0.133970	-0.033390	-0.041020	0.081130	-0.058450	-0.030660	0.022930	-0.117810	-0.045060	0.075360	-0.120730	0.079930	0.054280	-0.022140	0.104250	0.047980	0.103980	0.100900	0.093180	-0.102240	-0.046800	-0.045650	0.101010	0.058660	-0.092910	-0.110990	0.045330	0.018950	-0.008780	-0.119040	-0.030100	-0.021520	0.029540	0.003980	-0.009540	-0.074300	-0.124850	-0.116220	-0.117380	0.031070	0.004630	0.012660	-0.060360	0.017680	-0.075060	-0.049390	-0.067720	-0.030740	-0.033410	-0.018210	-0.107860	-0.043850	0.070580
