-0.864850	-0.829470	-0.698130	-0.578540	-0.593530	-0.351790	-0.369690	-0.625620	-0.941490	-0.662680	-0.667740	-0.734660	-0.407720	-0.464820	-0.224470	0.266930	0.572680	0.428270	0.485590	0.081000	-0.429110	-0.357150	-0.594890	-0.984800	-1.317820	-1.655590	-1.801570	-2.153880	-2.516370	-2.467390	-1.461600	0.204740	1.355880	1.911290	1.881660	1.869410	1.246630	0.612490	-0.351190	-0.840170	-0.556670	-0.330190	0.029420	-0.023900	0.256060	0.277320	0.365990	0.285130	0.233810	0.151120	-0.021050	-0.000880	-0.111590
0.443970	0.380860	0.401340	0.341800	0.218370	0.101520	0.166350	0.226920	0.359890	0.261660	-0.077670	0.058530	0.099010	0.059100	0.133110	0.000750	-0.151500	-0.089070	-0.015980	-0.189040	-0.038040	-0.034870	-0.228710	-0.391860	-0.777870	-1.137770	-1.436480	-1.242400	-1.041500	-0.678630	-0.379120	-0.016030	0.472900	0.928920	1.236970	1.474180	1.669300	1.242240	0.988940	0.272810	-0.373090	-0.570300	-0.536290	-0.398070	-0.419610	-0.221310	-0.145070	0.142710	0.107540	-0.034400	0.028590	0.161980	0.250050
-0.695600	-0.741150	-0.861150	-0.734540	-0.363720	-0.076970	-0.037000	0.002480	-0.030130	-0.018040	0.109070	-0.158940	-0.464440	-0.498350	-0.466160	-0.399550	-0.210330	-0.125330	-0.267320	0.132560	0.044630	0.009290	0.031850	0.287850	0.643010	1.108630	1.408340	1.125240	1.339640	0.932190	0.539310	-0.431920	-1.130780	-1.838500	-2.057750	-2.533620	-2.685890	-1.999820	-1.604440	-0.472170	0.181210	0.468380	0.421700	0.640120	0.836140	0.870460	0.814630	0.271790	0.287470	0.417630	0.127120	-0.215890	-0.439640
0.657830	0.851320	0.901380	0.643000	0.212350	-0.464600	-0.796560	-0.612750	-0.365550	-0.460200	0.028780	0.365480	0.579230	0.864950	0.391650	-0.286660	-0.719580	-0.836360	-0.721500	-0.977280	-0.667620	-0.578230	0.056640	0.439820	0.762860	0.861260	0.954900	1.691740	0.981560	0.997530	0.426950	0.094510	-0.544660	-0.598360	-0.747630	-0.433940	0.006400	-0.203210	0.272420	-0.034970	-0.262360	-0.524810	-0.474800	-0.724170	-1.104910	-1.545270	-1.711650	-1.291970	-1.427070	-1.569860	-1.083210	-0.642540	-0.199370
-0.940470	-1.111790	-0.968030	-0.520940	-0.372390	0.315310	0.489030	0.055290	0.006250	0.142060	-0.252420	-0.330790	-0.257230	-0.779630	-0.400100	0.208720	0.348850	0.414140	0.329910	0.451590	0.276610	0.214630	-0.380490	-0.782140	-0.825680	-0.800830	-0.828520	-1.372860	-0.903420	-0.874570	-0.483730	-0.233390	0.477980	0.852560	1.104660	1.226860	0.918710	0.955050	0.455600	0.144110	-0.200440	-0.135220	-0.261820	-0.417350	-0.026070	0.519640	0.766070	0.720180	0.883020	1.039090	0.726680	0.397320	-0.064370
0.478700	0.382230	-0.058760	-0.582390	-0.329730	-0.933590	-0.710860	-0.037400	-0.123430	-0.190090	-0.288510	-0.344170	-0.462430	0.117950	0.206250	-0.079890	0.180090	0.230630	0.219890	0.154410	0.033730	-0.023540	-0.418130	-0.382590	-0.568500	-0.915000	-0.967250	-0.888550	-0.463910	-0.353210	-0.211420	-0.417490	-0.687710	-0.673320	-0.616320	-0.685280	-0.689400	-0.670650	-0.732900	-0.358790	-0.128110	-0.045450	0.338030	1.221970	1.435810	1.251240	1.110390	0.612070	0.314780	-0.054900	-0.343850	-0.290740	0.015770
-0.904310	-0.752030	-0.232780	0.326420	-0.082320	0.463970	0.077720	-0.637170	-0.025990	-0.006860	0.356660	0.605480	0.746860	0.104040	0.289700	-0.187970	-0.800890	-0.517570	-0.205120	-0.168150	0.082340	0.190860	0.585540	0.670850	0.702510	1.139830	1.436400	1.307070	0.638590	0.847460	0.179470	-0.221380	-1.119430	-1.504900	-1.566490	-1.097600	-1.652280	-1.867720	-1.058180	-1.584200	-1.776900	-1.664070	-0.722140	-0.589570	0.155220	0.644970	0.790570	1.254910	0.922130	0.428630	0.119300	0.225000	-0.109960
0.305840	0.094150	-0.182600	-0.289060	0.153570	-0.718200	-0.894110	-0.361210	0.007310	-0.067600	0.193740	0.427990	0.411170	0.846000	0.004960	-0.666040	-0.987680	-1.255240	-1.459350	-0.630800	0.033120	-0.105500	-0.242040	0.499130	2.053510	2.212370	2.199560	2.329770	2.701300	2.195840	1.087220	-1.079150	-1.991500	-1.969020	-2.141710	-1.946140	-1.250160	-0.538090	-0.383230	0.572150	0.532410	0.291380	-0.190080	0.028260	0.274100	0.208700	0.139730	-0.462870	-0.586960	-0.546710	-0.799570	-1.081110	-0.797660
-0.148990	-0.239210	-0.551360	-0.827630	-1.103750	-0.878360	-0.475390	-0.413510	-0.471560	-0.356840	-0.498960	-0.212580	-0.183060	-0.292250	0.694960	0.892350	1.001930	1.618430	1.691560	1.287250	1.099680	0.899230	0.192990	-0.658660	-1.963410	-2.293160	-1.915130	-2.071390	-1.313210	-0.764460	-0.476620	-0.172810	-0.395050	-0.324760	0.310280	0.815490	0.324020	0.376160	0.529620	-0.174370	-0.867910	-0.886120	-0.074160	0.611960	1.121370	1.297140	1.212900	1.124510	0.834760	0.349700	0.157000	0.389900	0.352850
-0.680080	-0.522160	-0.087310	0.339040	0.458290	0.600880	0.290360	0.023780	0.448690	0.144940	0.383760	0.021000	0.145060	-0.068820	-0.425730	-0.885720	-0.923190	-1.232680	-1.060040	-0.754850	-0.816650	-0.469330	-0.054170	0.589840	1.370950	1.787490	1.483020	1.530110	0.651290	0.292860	0.012640	-0.384090	-0.648540	-0.908150	-1.432770	-1.582090	-1.695240	-1.985240	-1.871540	-1.561490	-1.065330	-0.729720	-0.383430	-0.448790	-0.116900	0.120280	0.372450	0.634650	0.548880	0.434930	0.133340	0.069320	-0.226040
0.488140	0.364650	0.216880	0.041110	0.003710	-0.202210	-0.222990	-0.154930	-0.525270	-0.088980	-0.437510	-0.172420	-0.345070	-0.140230	-0.272270	0.070680	-0.081980	-0.109100	-0.210570	-0.538700	-0.453070	-0.721390	-0.783420	-0.965470	-1.067100	-1.268950	-1.126670	-1.114490	-0.509700	-0.224130	0.053300	0.560930	0.932460	1.084340	1.207560	0.996720	1.174250	1.378580	1.270710	1.244250	1.287950	0.916280	0.211140	0.026450	-0.493590	-0.706650	-0.880450	-1.075320	-0.869570	-0.598170	-0.316980	-0.446400	-0.133350
-0.508370	-0.441290	-0.467990	-0.583760	-0.524540	-0.079320	0.333090	0.480700	0.306460	-0.076540	0.007730	-0.128260	-0.148050	-0.442530	-0.357770	0.019910	0.281160	0.185120	-0.047440	-0.299290	-0.399870	-0.010250	0.280060	-0.043040	-0.514190	-0.471790	-0.350870	-0.475460	-0.557680	-0.639660	-0.698510	0.096930	0.608280	0.631490	0.730370	0.776990	0.392980	0.480120	0.248850	-0.388450	-0.552460	-0.195140	-0.027360	-0.343090	-0.524230	-0.737680	-0.790460	-0.827550	-0.819930	-0.732250	-0.363720	-0.079810	-0.221460
-1.864610	-4.292440	-4.956170	-2.950740	-0.511110	1.073260	0.253710	-1.249730	-0.524640	0.578770	1.821030	2.475250	0.612040	-1.607870	-2.383210	-1.746720	0.756550	1.800990	0.324790	-0.131020	-0.498990	1.512230	2.868490	1.277480	-0.493860	-2.497420	-1.854350	0.098500	1.269520	1.100850	-0.906390	-3.187860	-3.285840	-1.122480	1.882520	2.779120	0.137740	-2.689880	-3.730870	-2.028420	0.342190	1.506640	2.144950	2.526060	2.449350	1.301110	-0.925200	-2.580260	-2.767940	-2.028060	-0.901070	-0.355310	-0.141170
0.347620	0.846750	1.025340	0.515160	-0.355800	-0.829310	-0.637880	-0.055180	0.065750	0.019480	-0.096420	-0.232520	0.202190	0.001690	0.359020	0.764690	0.451750	0.418390	-0.588360	-1.471610	-1.414850	-0.807260	0.346840	0.681540	-0.359360	-1.638970	-1.860910	-0.976680	0.275550	0.988610	1.479660	2.566760	3.008330	2.105530	-0.469440	-2.822890	-3.044410	-1.621180	0.049290	0.491510	0.313500	-0.175580	0.066400	0.255590	0.279130	0.317570	-0.253520	-0.367630	-0.560630	-0.426400	-0.050280	0.024280	0.085450
-0.380180	-0.716910	-0.716310	-0.353110	-0.094820	0.224430	0.017170	-0.219010	-0.057020	-0.213300	-0.401840	-0.347140	-0.346740	0.208640	0.448970	-0.190070	-0.519340	-0.824320	-0.387940	0.403870	0.511270	0.294500	-0.595850	-1.192590	-1.264310	-0.904010	-0.132190	0.439960	0.799400	0.815250	0.368610	0.055170	0.284170	0.713960	1.097280	0.724440	-0.118860	-1.170930	-1.636880	-1.587850	-1.180160	-0.146870	0.326850	0.843150	0.465690	-0.446040	-0.557370	-0.289520	0.496170	0.568920	-0.098740	-0.552090	-0.635510
-0.002250	0.169760	0.044020	-0.043780	0.315960	0.437970	0.587140	0.071170	-0.753870	-0.702350	-0.271550	0.191310	0.168510	-0.578430	-0.828650	-0.314450	0.497270	1.015440	0.332060	-0.298470	-0.872550	-0.698540	0.267900	0.587810	1.232980	0.975870	0.179290	-0.570060	-1.146780	-0.951840	-0.468820	-0.853070	-1.706490	-2.126200	-1.557460	-0.047250	0.807460	1.479970	1.070150	1.148930	1.213920	0.423250	0.124800	-0.979740	-0.648020	0.475680	0.556870	0.080730	-1.192080	-1.424310	-0.462350	0.255020	0.455520
-0.493140	-0.732820	-0.572430	-0.375200	-0.476600	-1.041210	-1.502170	-0.699770	0.731080	1.558580	1.431460	0.047960	-0.837530	-0.480180	-0.581420	-0.422610	-1.049940	-1.510020	-0.064340	0.397790	1.156090	0.786820	-0.214470	0.466150	0.150830	0.625510	0.485650	0.043370	-0.204150	-0.973780	-1.394710	-1.379540	-0.774630	-0.202800	0.307410	0.592140	0.813070	0.045060	-0.098250	-0.724200	-0.982020	-0.370920	-0.568460	0.326100	-0.111700	-1.294960	-1.204910	-0.637540	0.920330	1.446770	0.541990	-0.156820	-0.501190
0.740470	1.182110	1.075170	0.505210	-0.186300	0.072850	0.426200	0.126470	-0.227450	-1.076580	-1.015370	-0.130570	0.188870	0.165960	0.073540	0.025800	0.623450	0.873500	-0.195760	-0.701800	-1.058780	-0.653710	-0.073250	-0.655690	-0.518170	-0.551930	-0.044340	0.139530	-0.134220	0.049620	0.324680	0.854140	1.061240	1.020060	0.463180	-0.338910	-1.244870	-0.977390	-0.607240	-0.263070	-0.095990	-0.555530	-0.251490	-0.366760	0.163400	1.171580	1.175800	0.673090	-0.759190	-1.386100	-0.755230	-0.180370	0.217110
-1.549840	-2.346090	-2.223870	-1.008440	0.772050	1.103060	0.615730	-0.054070	-1.033180	-0.139180	-0.168800	-0.167360	0.354720	-0.057780	0.616620	0.095830	-0.481160	-0.314590	-0.485280	0.333730	0.063880	-0.384700	-0.654220	-1.165030	-0.384390	-0.108110	0.075160	0.160360	0.056410	0.551410	0.369120	-0.299780	-0.967220	-1.185860	-0.324640	0.681040	0.938930	0.259940	-0.947810	-0.867090	0.104760	1.112540	1.698860	1.185930	0.349750	-0.735230	-1.612270	-1.609920	-0.664880	0.110430	0.191060	-0.058120	-0.378770
1.033990	1.806330	2.093180	1.194860	-0.541170	-1.451870	-1.754190	-0.931070	1.174040	1.132600	1.547320	0.465930	-1.594580	-1.292230	-1.408110	-0.150940	0.617140	-0.068910	0.142870	-0.098330	0.208010	0.465810	0.238270	0.578570	-0.135770	-0.105660	0.365670	0.187810	-0.318740	-1.277960	-1.770500	-0.952520	-0.911620	-0.927980	-0.105280	0.248650	0.611830	-0.241530	-0.501650	-0.646080	-0.347880	0.176660	0.719480	1.771410	1.576960	0.713980	-0.436070	-0.592500	-0.619140	-0.561470	-0.476920	-0.593250	-0.182350
-0.822860	-1.525690	-1.570990	-0.787440	1.005120	0.985480	-0.257730	-1.085010	-1.196160	0.986090	1.726510	0.985450	0.005230	-1.348150	-1.805430	-1.525920	-0.929060	-0.021310	0.563820	0.978530	1.385850	0.672460	-0.574470	-1.077850	1.046860	3.125730	2.615420	-0.176530	-3.020460	-2.863040	-1.688560	-1.685460	-1.783060	-1.667970	-0.417780	1.899630	2.231920	1.856990	0.300980	-0.924670	-0.566810	-0.313120	0.094590	-0.194730	-0.102760	0.270270	0.037680	-0.868660	-1.398820	-0.967830	-0.074280	0.543080	0.325190
-0.840990	-1.065620	-0.924610	-0.341620	-0.253230	0.241510	0.716210	0.558720	0.232050	-0.748130	-1.089940	-0.069220	0.537510	0.897040	1.307010	0.276520	0.100890	0.146700	-0.412810	0.307130	-0.635050	-1.326310	-1.092620	-1.987610	-2.016370	-1.719070	-0.205630	1.881420	2.492660	1.541000	-0.267270	-1.233150	-1.568380	-0.237900	1.808680	2.381710	1.080800	-1.605300	-2.995490	-2.169950	-0.274340	1.216970	2.004640	1.921470	0.866600	-0.526250	-1.586650	-1.208850	-0.270010	0.182610	0.127370	-0.280990	-0.310590
0.729850	1.231840	1.470900	0.786830	0.238100	-0.728210	-1.395250	-0.859930	0.185580	0.874680	1.120810	-0.481800	-1.535070	-1.262350	-1.051320	0.398940	0.282980	-0.448870	-0.291830	-0.565520	0.334180	1.198700	0.720130	1.155870	0.924570	0.550260	0.195940	-1.208960	-1.998670	-1.769690	-0.862670	0.354790	0.789190	-0.356320	-1.636070	-1.991700	-1.042270	0.629760	1.513670	1.064160	0.289430	-0.359370	-0.227360	0.250030	0.613530	0.758230	0.329970	0.114980	-0.465530	-0.681460	-0.670420	-0.614840	-0.251590
-0.333690	-0.653250	-0.983850	-0.761610	-0.535740	0.151190	0.458460	0.016800	-0.587510	-0.579490	-0.545210	0.370010	0.627030	0.030480	-0.049270	-0.710380	-0.280110	0.155840	-0.031960	-0.292270	-0.710510	-0.883320	-0.258250	0.005030	0.014520	-0.132530	-0.615900	-0.273140	0.671050	1.323890	1.345690	0.587710	-0.403810	-0.391140	-0.119550	0.021730	0.400910	0.164920	-0.152560	-0.258410	-0.665000	-0.538630	-0.912800	-1.200070	-1.049430	-0.652750	0.156580	0.061750	0.219380	0.217970	0.175390	0.286460	-0.052300
-0.248520	-0.072330	0.009590	-0.012320	-0.065860	0.052100	0.762310	0.991860	0.196820	-1.249020	-1.838370	-1.000120	0.618570	1.293150	0.501800	-0.341680	-0.842650	-0.313260	0.153310	-0.172430	-0.414110	-0.330340	0.378870	0.669930	-0.376920	-1.323470	-1.296860	-0.129120	1.110540	0.737800	-0.259030	-0.390440	0.153870	1.239360	1.274360	-0.285930	-1.564350	-1.779570	-0.833460	0.346880	0.554640	0.149270	-0.111950	-0.541150	-0.778590	-0.858180	-0.420710	0.365980	0.417550	0.300640	0.091490	0.012400	0.129940
