1.948370	2.573820	2.568630	2.637050	2.704550	2.589970	2.627990	2.551590	2.565850	2.613080	2.616250	2.599630	2.569470	2.661610	2.627460	2.626310	2.767640	2.834020	2.739710	2.773310	2.807760	2.624560	2.673880	2.627820	2.661960	2.736270	2.722080	2.671430	2.758660	2.650040	2.603370	2.656480	2.649980	2.671460	2.666980	2.634270	2.661680	2.577720	2.576350	2.606460	2.631790	2.653250	2.643390	2.592570	2.642690	2.528710	2.553080	2.638500	2.621370	2.627030	2.624230	2.563150	2.667160	2.453840	2.475640	2.347140	2.260860	2.166240	2.092650	2.094730	2.144780	2.406820	2.800040	2.991020	3.105020	3.180760	3.280990	3.211800	3.202790	3.034470	3.215300	3.360450	3.302590	3.238350	3.223680	3.220890	3.159800	3.179160	3.209320	3.219110	3.218220	3.190620	3.147540	3.331720	3.403390	3.316620	3.418630	3.271650	3.113160	2.976040	2.897240	2.769330	2.748760	2.427500	2.269710	2.186300	2.268490	2.231010	2.184430	2.219990	2.330770	2.269680	2.359810	2.323990	2.317860	2.550770	2.535210	2.312510	2.205120	2.226940	2.307700	2.197730	2.199470	2.146400	2.133940	2.145580	2.118640	2.129680	2.141540	2.082780	2.076190
0.102070	0.050590	0.032470	-0.000440	-0.038230	0.034000	-0.025540	0.040900	0.001020	0.018450	-0.007510	0.017560	-0.006900	-0.041050	-0.029280	0.051650	0.017500	-0.035340	0.024670	-0.021760	-0.035300	0.035690	0.005670	0.027400	-0.016220	-0.031460	-0.007350	0.008950	-0.036960	-0.023330	0.030350	0.020220	0.013730	0.021180	-0.011160	-0.021790	-0.026030	0.035620	0.016710	0.011130	0.024590	-0.000310	-0.026110	0.007360	-0.001090	0.060970	0.018340	-0.010330	0.013170	-0.005370	0.043210	0.035990	0.010190	0.023100	-0.033780	-0.001010	-0.003000	-0.017210	0.009380	0.062710	0.055540	0.015240	-0.050850	-0.181820	-0.215760	-0.234770	-0.306700	-0.270280	-0.223700	0.035740	0.079470	-0.009170	0.068420	0.007800	0.023230	0.029160	0.072910	0.039740	0.008720	-0.007750	-0.023160	-0.016140	-0.013810	0.038550	-0.001980	0.055680	-0.021980	0.022690	0.029100	0.044650	-0.002780	-0.028370	-0.038650	-0.025540	0.002520	0.049990	-0.018620	-0.023890	0.043110	0.057470	0.062190	-0.003710	0.039300	0.041280	0.009210	-0.002300	-0.011310	0.031650	0.056930	-0.025190	-0.038370	0.067740	-0.008340	0.015600	0.021650	0.030400	0.028150	0.032620	-0.014400	0.066330	0.054800
-0.344960	-0.211720	-0.224030	-0.163210	-0.138970	-0.201560	-0.184450	-0.206000	-0.193960	-0.226490	-0.166690	-0.231750	-0.195620	-0.171090	-0.131380	-0.220120	-0.236260	-0.189880	-0.263850	-0.204930	-0.156460	-0.256530	-0.219030	-0.200310	-0.185630	-0.205930	-0.235060	-0.240560	-0.247090	-0.176230	-0.157300	-0.224630	-0.217920	-0.200400	-0.222280	-0.175220	-0.152090	-0.194190	-0.218070	-0.208800	-0.186860	-0.196580	-0.162970	-0.162370	-0.249380	-0.211760	-0.202350	-0.195610	-0.167180	-0.149980	-0.188300	-0.183730	-0.224500	-0.211570	-0.171360	-0.226330	-0.222450	-0.145220	-0.220310	-0.245320	-0.207580	-0.214620	-0.258640	-0.221210	-0.246920	-0.294790	-0.234910	-0.220360	-0.208760	-0.220080	-0.202250	-0.083220	-0.179090	-0.111490	-0.150050	-0.156640	-0.212670	-0.169360	-0.131420	-0.119400	-0.109360	-0.111170	-0.131770	-0.138140	-0.168590	-0.147370	-0.092600	-0.181070	-0.169280	-0.155870	-0.143820	-0.108320	-0.144450	-0.149570	-0.189650	-0.222200	-0.139810	-0.166230	-0.251300	-0.216100	-0.230090	-0.190330	-0.253420	-0.234990	-0.210530	-0.172720	-0.164550	-0.224030	-0.227710	-0.194560	-0.141080	-0.254760	-0.183250	-0.160470	-0.234190	-0.174890	-0.236970	-0.242560	-0.172890	-0.251220	-0.232090
-0.002590	-0.126180	-0.094350	-0.152500	-0.144200	-0.137330	-0.099840	-0.141870	-0.121790	-0.093400	-0.162820	-0.072980	-0.094400	-0.091820	-0.194920	-0.127680	-0.042080	-0.075280	-0.027070	-0.070290	-0.112360	-0.059360	-0.112130	-0.133430	-0.126410	-0.111250	-0.068750	-0.062870	-0.015520	-0.117390	-0.221580	-0.081810	-0.072730	-0.101600	-0.046450	-0.152270	-0.169350	-0.180520	-0.131790	-0.107610	-0.158150	-0.094640	-0.135280	-0.188820	-0.121170	-0.167050	-0.129970	-0.079870	-0.162870	-0.172550	-0.139320	-0.175340	-0.039890	-0.121340	-0.149670	-0.111380	-0.090000	-0.199000	-0.109090	-0.093030	-0.140250	-0.183580	-0.117000	-0.123570	-0.074970	0.012380	-0.026640	-0.079790	-0.034960	-0.135130	-0.117160	-0.237110	-0.122460	-0.192440	-0.153450	-0.148710	-0.093120	-0.138760	-0.174550	-0.182110	-0.185880	-0.184890	-0.164070	-0.158700	-0.053250	-0.152350	-0.175230	-0.051030	-0.076610	-0.103820	-0.100070	-0.144850	-0.102370	-0.101270	-0.097620	-0.115600	-0.178340	-0.140840	-0.063280	-0.152410	-0.102350	-0.132800	-0.054910	-0.103870	-0.103250	-0.191660	-0.184170	-0.088290	-0.120270	-0.085600	-0.147330	-0.098960	-0.103430	-0.209660	-0.054290	-0.187880	-0.082870	-0.092890	-0.184040	-0.103050	-0.155130
-0.088990	-0.098930	-0.103220	-0.089670	-0.107900	-0.074640	-0.109140	-0.066550	-0.075850	-0.071170	-0.042250	-0.103630	-0.133750	-0.146030	-0.028080	-0.096540	-0.220420	-0.228240	-0.254430	-0.208910	-0.178100	-0.145400	-0.030820	-0.062000	-0.088110	-0.030700	-0.071400	-0.096710	-0.099770	-0.113220	0.008400	-0.129290	-0.126540	-0.114870	-0.167000	0.001560	-0.028110	-0.005810	-0.020430	-0.099530	-0.038340	-0.118810	-0.079330	-0.021230	0.013960	-0.024020	-0.029840	-0.143390	-0.065170	-0.071680	-0.114070	-0.025480	-0.190230	-0.051160	-0.054770	-0.010660	-0.086760	-0.038380	-0.067500	-0.120840	-0.074920	-0.001440	0.030200	0.105280	0.045500	0.029290	0.035710	0.077180	-0.014180	-0.110580	-0.261870	-0.172050	-0.292330	-0.233570	-0.279230	-0.282980	-0.330070	-0.292390	-0.268210	-0.259850	-0.256170	-0.248530	-0.238520	-0.175550	-0.250180	-0.193500	-0.166310	-0.274180	-0.261850	-0.277270	-0.305190	-0.297880	-0.295210	-0.234440	-0.143570	-0.065850	-0.059740	-0.084770	-0.142290	-0.103770	-0.192260	-0.092050	-0.259150	-0.220910	-0.203640	-0.216030	-0.224370	-0.222900	-0.177400	-0.146980	-0.125280	-0.156600	-0.148020	-0.001580	-0.157220	-0.013090	-0.105440	-0.079360	0.012680	-0.068020	-0.003490
-0.128510	-0.035380	-0.055130	-0.043720	-0.035730	-0.048100	-0.059000	-0.060990	-0.055070	-0.161700	-0.087100	-0.062510	-0.008680	-0.006820	-0.095550	-0.099260	-0.086310	-0.060050	-0.072460	-0.058610	-0.076030	-0.107510	-0.227870	-0.119460	-0.104150	-0.172380	-0.132220	-0.120780	-0.153530	-0.069740	-0.092930	-0.097440	-0.091470	-0.089830	-0.037940	-0.181610	-0.103290	-0.132860	-0.145590	-0.061600	-0.129610	-0.069060	-0.074580	-0.090500	-0.125860	-0.102590	-0.157570	-0.041050	-0.041820	-0.059260	0.002450	-0.100890	-0.043660	-0.131990	-0.142980	-0.202830	-0.090870	-0.053880	-0.059760	-0.031590	-0.045340	-0.008390	-0.076670	-0.188460	-0.140740	-0.177270	-0.164380	-0.156930	-0.116240	-0.116810	0.060230	0.022850	0.097610	0.040780	0.053190	0.054920	0.089330	0.060170	0.047430	0.038880	0.036730	0.037310	0.000770	0.007350	0.011690	0.023320	-0.028930	0.008820	0.018710	0.080240	0.053160	0.075540	0.008540	0.016550	-0.055480	-0.115680	-0.072630	-0.062510	-0.083630	-0.051000	-0.030100	-0.065020	-0.010440	0.001820	-0.000080	-0.030420	-0.029550	0.040810	0.037000	-0.014320	-0.041200	-0.069870	-0.010420	-0.105700	-0.012340	-0.114160	-0.086710	-0.090110	-0.120730	-0.080040	-0.095070
-0.019500	-0.133980	-0.132530	-0.136740	-0.109420	-0.152640	-0.123290	-0.175540	-0.131210	-0.000530	-0.147900	-0.120070	-0.151010	-0.156520	-0.142170	-0.097330	0.009210	-0.053490	-0.024830	-0.073590	-0.020410	-0.040520	0.045500	-0.075020	-0.085170	-0.047720	-0.075600	-0.072600	-0.050090	-0.127520	-0.159500	-0.058310	-0.050850	-0.039500	-0.095580	-0.033920	-0.130860	-0.090500	-0.079220	-0.135910	-0.077990	-0.060350	-0.109040	-0.148130	-0.110310	-0.141860	-0.014220	-0.079350	-0.176550	-0.101980	-0.162130	-0.121300	-0.052990	-0.103450	-0.087150	-0.014970	-0.126920	-0.216400	-0.195500	-0.179770	-0.129870	-0.070930	-0.028480	-0.007550	-0.061790	0.020910	-0.068760	-0.060960	-0.006870	-0.100710	-0.129500	-0.138070	-0.106320	-0.094030	-0.091570	-0.092100	-0.112350	-0.094820	-0.092200	-0.096470	-0.103730	-0.108650	-0.099970	-0.081600	-0.004030	-0.053570	-0.038000	0.005340	-0.012780	-0.061880	-0.047180	-0.070350	-0.047010	-0.088110	-0.080340	-0.071080	-0.137560	-0.134810	-0.061940	-0.155010	-0.073800	-0.168990	-0.088540	-0.152560	-0.146260	-0.106200	-0.090230	-0.192700	-0.267000	-0.157200	-0.104390	-0.096640	-0.141860	-0.170470	-0.117890	-0.137660	-0.083600	-0.082660	-0.132530	-0.101600	-0.156880
-0.072430	-0.028970	-0.004310	-0.035020	-0.056960	-0.009950	0.025560	0.042120	-0.017150	-0.139030	0.038720	0.020440	-0.045590	0.006150	0.039130	-0.075420	-0.251290	-0.193310	-0.252770	-0.166260	-0.210470	-0.167360	-0.178000	-0.043040	-0.097460	-0.061460	-0.057650	-0.061310	-0.034370	-0.047620	0.035880	-0.136780	-0.077420	-0.069560	-0.097100	-0.032300	0.039560	-0.089890	-0.079410	-0.019680	-0.042530	-0.092070	-0.013550	0.016740	-0.024650	0.008000	-0.071880	-0.083780	0.068540	-0.122690	-0.019120	0.014520	-0.128070	0.015640	-0.115190	-0.030350	-0.029760	0.052980	0.075820	0.012140	0.006100	0.081580	0.078100	0.162620	0.214180	0.110840	0.235450	0.167640	0.083850	-0.115780	-0.161750	-0.144820	-0.254480	-0.199940	-0.233670	-0.234260	-0.227660	-0.234870	-0.233180	-0.221930	-0.214850	-0.201670	-0.179820	-0.099330	-0.154740	-0.118010	-0.072590	-0.172080	-0.166960	-0.200680	-0.242570	-0.276200	-0.243000	-0.172780	-0.079840	0.006430	0.022250	0.002360	-0.144360	-0.097080	-0.230120	-0.007330	-0.249090	-0.189500	-0.176370	-0.253800	-0.260840	-0.123050	-0.010230	-0.050660	-0.139870	-0.178930	-0.067580	0.049290	-0.052960	0.047260	-0.091840	-0.099360	0.026650	-0.050360	0.028420
-0.090550	-0.214860	-0.224920	-0.187440	-0.192600	-0.174660	-0.285330	-0.272410	-0.111650	-0.241040	-0.286160	-0.224170	-0.130120	-0.259500	-0.324690	-0.340270	-0.300880	-0.396460	-0.341060	-0.387120	-0.322580	-0.301650	-0.224450	-0.313970	-0.290130	-0.214050	-0.145420	-0.198050	-0.202480	-0.298860	-0.285820	-0.243520	-0.240420	-0.277620	-0.229010	-0.256130	-0.277220	-0.177270	-0.170300	-0.270900	-0.297460	-0.187490	-0.260660	-0.247740	-0.106240	-0.238560	-0.168160	-0.174540	-0.317100	-0.092050	-0.167660	-0.255680	-0.213130	-0.314660	-0.180540	-0.171610	-0.242800	-0.344090	-0.327410	-0.283800	-0.198360	-0.044770	0.037200	-0.003410	0.034460	0.141890	0.026710	0.017280	0.133360	-0.360930	-0.376140	-0.364020	-0.256410	-0.410060	-0.404420	-0.403480	-0.397370	-0.403460	-0.412390	-0.419380	-0.420350	-0.408760	-0.429530	-0.327860	-0.222400	-0.299970	-0.397040	-0.308330	-0.319320	-0.268550	-0.347690	-0.348070	-0.404270	-0.322670	-0.310690	-0.374810	-0.360710	-0.308990	-0.235950	-0.312110	-0.286510	-0.364480	-0.316780	-0.345890	-0.325910	-0.437690	-0.439740	-0.330070	-0.390820	-0.223720	-0.230970	-0.304350	-0.228240	-0.356200	-0.160240	-0.358390	-0.197560	-0.188900	-0.288140	-0.153070	-0.226710
-0.051100	0.009240	-0.030150	-0.042540	0.000780	-0.099410	0.055000	-0.051160	-0.119060	-0.016260	-0.011900	-0.023490	-0.092910	0.039080	-0.002210	0.000090	-0.028290	0.027870	-0.043920	0.017860	0.018110	0.009340	-0.067390	-0.004750	-0.004700	-0.034780	-0.183870	-0.137720	-0.127230	-0.046590	0.008330	-0.056370	-0.015900	0.064410	-0.017390	0.034210	-0.007930	-0.113090	-0.131390	-0.014430	0.020650	-0.019010	0.015530	-0.023540	-0.031950	-0.083630	-0.060560	0.004670	0.049790	-0.172120	-0.041240	0.004080	-0.023540	-0.043760	-0.229220	-0.070230	-0.111570	-0.013410	0.023400	-0.025380	0.015710	0.180110	0.088420	0.078800	-0.002200	-0.058990	-0.005520	0.029770	-0.102970	-0.107980	0.007530	0.023520	0.008680	0.061480	0.042110	0.040260	0.023180	0.036930	0.049050	0.044280	0.034770	0.029970	0.008150	0.055890	0.061510	0.115360	0.140810	0.104660	0.111200	0.073910	0.062430	0.058670	0.044160	0.028340	0.069300	0.165270	0.057490	0.046910	-0.045590	-0.067840	-0.044060	-0.016680	-0.070460	-0.080030	-0.072650	0.015800	0.026540	-0.075770	-0.062700	-0.029140	-0.033390	-0.049890	-0.011020	0.005410	-0.001020	0.030390	-0.022300	-0.013480	0.058490	-0.051770	-0.023770
