3.282820	3.067450	2.891020	3.239950	3.341330	3.378690	3.400650	3.454270	3.422100	3.431560	3.349580	3.260390	3.221200	3.392640	3.492160	3.546710	3.382860	3.452230	3.377940	3.291930	3.276120	3.257730	3.247210	3.280610	3.254940	3.274420	3.254960	3.256330	3.209830	3.317070	3.293770	3.202400	3.356650	3.396320	3.450880	3.464890	3.387440	3.433340
-0.224200	-0.255350	-0.260830	-0.305600	-0.275520	-0.285730	-0.303830	-0.284350	-0.227250	-0.184430	-0.130380	-0.096300	-0.044840	-0.041120	-0.084190	-0.079380	0.018500	-0.003930	0.041350	-0.009530	-0.019540	-0.016600	-0.012360	-0.032930	-0.004840	-0.058300	-0.062500	-0.062990	0.003460	-0.081210	-0.056870	0.030290	-0.027320	-0.018380	-0.030920	-0.090030	-0.025160	-0.081950
-0.303530	-0.300830	-0.394260	-0.340860	-0.354010	-0.365150	-0.338790	-0.299380	-0.342070	-0.296710	-0.273930	-0.267010	-0.248190	-0.197220	-0.120140	-0.109870	-0.221450	-0.203970	-0.236330	-0.175860	-0.174750	-0.180600	-0.189290	-0.169000	-0.189350	-0.146290	-0.166740	-0.131580	-0.199950	-0.132120	-0.111550	-0.266020	-0.156210	-0.182650	-0.206640	-0.103720	-0.218100	-0.137400
-0.096950	-0.053670	-0.022110	-0.040880	-0.059760	-0.070580	-0.109000	-0.126940	-0.040460	-0.130570	-0.097190	-0.112560	-0.164480	-0.195870	-0.252230	-0.259170	-0.154670	-0.155890	-0.151600	-0.221130	-0.217940	-0.228900	-0.218250	-0.213850	-0.227920	-0.289280	-0.252000	-0.287360	-0.236310	-0.245210	-0.287720	-0.182210	-0.244810	-0.171940	-0.154830	-0.253500	-0.094650	-0.180980
0.058950	-0.009570	0.019770	-0.001010	0.048260	0.085270	0.124810	0.073150	-0.066330	-0.015800	-0.091670	-0.113050	-0.124780	-0.241050	-0.232110	-0.255960	-0.316820	-0.270620	-0.263940	-0.210440	-0.235190	-0.204040	-0.206090	-0.220320	-0.169380	-0.080640	-0.159050	-0.158860	-0.161430	-0.215750	-0.162950	-0.161900	-0.157230	-0.254380	-0.193770	-0.160720	-0.322460	-0.258170
-0.276770	-0.211260	-0.147730	-0.171670	-0.153620	-0.223770	-0.238090	-0.189910	-0.066440	-0.191270	-0.123340	-0.096480	-0.153160	-0.026420	-0.007660	0.021100	0.035030	-0.005430	-0.003760	-0.004650	0.008770	-0.015300	0.007360	0.012520	-0.028060	-0.083410	-0.026390	-0.010890	-0.036330	0.002560	-0.040700	-0.096070	-0.049050	0.029620	-0.076870	-0.063310	0.020780	0.013950
-0.126110	-0.117440	-0.182790	-0.144880	-0.237760	-0.132890	-0.119730	-0.092750	-0.201140	0.010750	-0.076590	-0.084580	-0.152610	-0.212370	-0.186150	-0.188530	-0.145580	-0.085760	-0.106360	-0.182310	-0.191750	-0.203420	-0.227210	-0.192040	-0.179080	-0.216590	-0.265240	-0.278100	-0.191750	-0.216530	-0.171750	-0.111270	-0.116820	-0.091190	-0.060570	-0.086960	-0.031600	-0.082950
0.066590	-0.016570	-0.081790	-0.130000	0.037940	0.022040	0.021820	0.038480	0.078130	-0.015130	-0.020480	-0.017040	-0.113330	-0.137640	-0.159340	-0.178880	-0.255600	-0.233630	-0.197530	-0.122710	-0.154190	-0.117370	-0.108580	-0.152840	-0.100360	-0.033110	-0.080970	-0.071050	-0.151980	-0.152320	-0.101090	-0.223060	-0.148000	-0.195800	-0.069230	-0.060150	-0.235410	-0.174460
-0.075450	0.036530	0.082140	0.137740	0.051920	0.064430	0.023170	0.141800	0.104730	0.131470	0.049620	0.028910	-0.342630	-0.420890	-0.385460	-0.384540	-0.291460	-0.226060	-0.321120	-0.389010	-0.358070	-0.396400	-0.327050	-0.264850	-0.301120	-0.352590	-0.421840	-0.399530	-0.307910	-0.357100	-0.448370	-0.328560	-0.300660	-0.164630	-0.310700	-0.387470	-0.191960	-0.232990
-0.050260	-0.099930	-0.047760	-0.071240	-0.032250	0.017790	0.050830	-0.071080	-0.116000	-0.066250	-0.139880	-0.181440	-0.102490	-0.015630	-0.026490	-0.028920	-0.045540	-0.019520	0.000430	0.006030	-0.030930	-0.023080	-0.047900	-0.057680	-0.001150	-0.005440	-0.030960	-0.098510	-0.037660	-0.071140	0.027370	-0.039670	0.074610	0.046370	0.084140	0.154510	0.050450	0.078240
