3.259940	3.174150	3.168390	3.071820	3.082760	3.065490	3.069780	3.024070	2.968600	2.917210	3.048760	3.012600	3.058150	2.998370	3.064560	3.021140	3.047700	3.092260	3.387670	3.599740	3.637830	3.563700	3.610510	3.623660	3.498820	3.374140	3.331070	3.291260	3.130630	3.049930	3.060500	2.978440	3.033040	2.999460	3.056170	3.426530	3.461200	3.631910	3.883240	3.798960	3.906120	3.915470	3.870270	3.785800	3.911000	3.982740	4.008520	3.816520	3.724390	3.963120	4.063030	3.952290	3.761250	3.808920	3.672160	3.672130	3.671900	3.630140	3.770380	3.733670	3.704970	3.646180	3.479090	3.306310	3.206290	3.085320	2.974200	3.009160	3.068720	2.984060	3.009520	3.100250	3.027220	3.041600	3.090800	2.987200	2.951540	3.000170	3.068800	2.974080	3.048200	3.054930	3.059080	3.032220	3.036430	3.066710	3.005850	3.003070
-0.019060	-0.060420	-0.083190	-0.059680	-0.059150	-0.061010	-0.040590	-0.032770	-0.053790	-0.028780	-0.056410	-0.011870	-0.051650	-0.055280	-0.039470	-0.033680	-0.033120	-0.038890	0.002900	-0.001950	-0.056580	-0.050880	-0.059810	-0.110090	-0.044130	-0.016310	-0.082700	-0.119110	-0.055330	-0.033340	-0.054390	0.002140	-0.020370	-0.046770	-0.079260	-0.232530	-0.184780	-0.052910	-0.083310	-0.073350	-0.100380	-0.193070	-0.218200	-0.203570	-0.263610	-0.280190	-0.254720	-0.166110	-0.084110	-0.000990	-0.053670	0.011570	0.010190	-0.067470	-0.042140	-0.038810	-0.042910	-0.046810	-0.040880	-0.006400	-0.016520	-0.019260	0.001010	0.011260	0.007960	-0.031530	-0.019020	-0.045240	-0.005310	-0.021100	-0.046340	-0.091690	-0.049040	-0.046800	-0.094790	-0.006190	-0.041120	-0.026480	-0.072590	-0.055260	-0.071950	-0.022340	-0.055720	-0.056000	-0.019070	-0.025380	-0.035300	-0.019840
-0.219270	-0.218670	-0.158070	-0.214200	-0.249230	-0.219010	-0.214760	-0.218500	-0.240700	-0.258470	-0.235200	-0.257930	-0.181440	-0.241890	-0.176780	-0.245230	-0.252940	-0.247830	-0.219030	-0.207600	-0.244940	-0.274080	-0.298020	-0.211650	-0.263720	-0.256000	-0.227610	-0.172150	-0.176490	-0.268000	-0.242730	-0.302300	-0.241100	-0.201400	-0.218730	-0.281060	-0.241600	-0.224280	-0.146490	-0.190180	-0.243990	-0.252810	-0.317690	-0.301770	-0.293380	-0.274010	-0.255880	-0.279410	-0.240300	-0.182930	-0.127720	-0.206600	-0.198300	-0.175150	-0.191980	-0.178390	-0.152930	-0.214150	-0.170300	-0.215590	-0.208240	-0.219270	-0.244230	-0.202670	-0.234980	-0.204070	-0.245680	-0.224380	-0.241760	-0.267240	-0.220940	-0.207320	-0.257490	-0.202560	-0.192040	-0.252360	-0.268490	-0.239180	-0.215600	-0.237290	-0.213350	-0.254050	-0.216390	-0.194230	-0.262710	-0.206590	-0.233790	-0.219840
-0.173780	-0.133450	-0.209630	-0.133680	-0.070100	-0.153750	-0.141510	-0.164370	-0.138070	-0.139930	-0.096410	-0.107590	-0.166270	-0.099150	-0.213740	-0.104520	-0.088900	-0.097630	-0.151410	-0.221930	-0.110270	-0.084120	-0.022670	-0.171140	-0.114110	-0.151680	-0.123720	-0.163070	-0.243720	-0.087380	-0.113660	-0.087710	-0.140080	-0.190760	-0.141960	0.031040	-0.050410	-0.098420	-0.147300	-0.157020	-0.088640	-0.042860	0.028050	-0.055560	0.007770	-0.006290	0.021130	-0.024110	-0.083270	-0.170800	-0.196070	-0.122990	-0.186310	-0.164730	-0.191870	-0.164060	-0.223840	-0.150180	-0.200010	-0.164620	-0.129610	-0.098040	-0.102590	-0.175730	-0.113790	-0.166510	-0.138860	-0.152960	-0.102610	-0.086270	-0.147580	-0.129600	-0.070910	-0.168060	-0.139740	-0.139010	-0.084300	-0.167580	-0.112860	-0.134970	-0.160150	-0.136200	-0.144580	-0.180770	-0.085830	-0.152700	-0.127830	-0.179080
-0.031650	-0.076240	-0.025200	-0.076350	-0.128530	-0.025190	-0.086810	-0.048320	-0.011320	-0.023810	-0.118580	-0.094020	-0.104830	-0.126630	-0.026400	-0.106520	-0.118360	-0.105000	-0.139130	0.019550	-0.071170	-0.056620	-0.136150	0.062620	-0.040660	-0.001770	-0.061990	-0.052450	0.059430	-0.088240	-0.066230	-0.049340	-0.045950	-0.012420	-0.035010	-0.085280	-0.054150	-0.133480	-0.168550	-0.057760	-0.047420	-0.007800	-0.055470	0.073990	-0.012950	0.005750	-0.088540	-0.026920	-0.099150	-0.145750	-0.153390	-0.202340	-0.080590	-0.104060	-0.103470	-0.160740	-0.065120	-0.119980	-0.073500	-0.079030	-0.162030	-0.210750	-0.200280	-0.124160	-0.194760	-0.115780	-0.058270	-0.032330	-0.135520	-0.120340	-0.053180	-0.059970	-0.125490	-0.058820	-0.069500	-0.061210	-0.088900	0.029090	-0.115020	-0.011230	-0.013350	-0.031100	-0.069340	-0.050200	-0.114370	-0.093310	-0.090200	-0.011360
-0.095480	-0.070580	-0.073830	-0.116320	-0.080390	-0.118800	-0.067250	-0.100800	-0.168590	-0.122880	-0.073060	-0.117610	-0.035940	-0.034230	-0.159810	-0.086500	-0.140240	-0.126360	0.047000	-0.135210	-0.051590	-0.099630	-0.029000	-0.226090	-0.104870	-0.175250	-0.062770	-0.095650	-0.157270	-0.104850	-0.109490	-0.176110	-0.135270	-0.120000	-0.117550	-0.143870	-0.148140	-0.063520	0.005990	-0.084890	-0.133750	-0.239830	-0.150790	-0.228610	-0.193500	-0.205730	-0.142660	-0.207910	-0.196810	-0.034780	-0.005250	-0.010280	-0.065420	-0.105290	-0.061830	-0.008280	-0.071450	-0.034530	-0.048240	-0.146320	-0.028370	-0.008860	-0.017830	-0.092480	-0.007590	-0.089950	-0.109270	-0.156160	-0.064600	-0.075980	-0.103810	-0.142080	-0.112750	-0.081830	-0.126750	-0.075800	-0.131590	-0.220830	-0.066660	-0.209590	-0.187330	-0.156440	-0.088920	-0.093560	-0.109300	-0.086790	-0.050260	-0.151810
-0.093080	-0.103880	-0.156950	-0.072400	-0.076670	-0.137690	-0.175890	-0.152770	-0.090710	-0.187060	-0.147150	-0.090050	-0.192530	-0.210900	-0.099610	-0.140120	-0.052690	-0.071080	-0.293810	-0.101780	-0.196610	-0.133750	-0.135860	-0.064080	-0.125750	-0.110110	-0.191150	-0.148210	-0.127930	-0.102120	-0.110930	-0.079030	-0.102170	-0.201210	-0.169150	-0.192480	-0.138460	-0.079250	-0.093920	-0.175840	-0.140780	-0.017870	-0.134800	-0.116510	-0.086030	-0.173340	-0.146300	-0.037080	-0.037790	-0.081560	-0.095840	-0.052300	-0.169470	-0.129270	-0.265820	-0.236500	-0.210320	-0.239790	-0.165370	-0.060880	-0.199360	-0.124240	-0.172970	-0.123280	-0.199250	-0.160420	-0.163810	-0.115960	-0.163330	-0.159600	-0.192760	-0.136680	-0.131820	-0.198120	-0.076760	-0.211690	-0.061260	-0.064920	-0.193900	-0.039130	-0.094460	-0.131020	-0.212500	-0.223970	-0.078540	-0.111810	-0.210370	-0.114860
-0.030640	0.032200	0.026280	-0.116500	-0.060230	0.057740	0.032840	-0.037240	-0.043760	-0.023330	-0.011480	-0.083520	-0.001620	0.022480	-0.134060	-0.072990	-0.198720	-0.102480	0.046650	-0.099820	0.063710	0.029650	-0.033440	-0.019810	-0.011440	-0.081460	0.036710	-0.008650	-0.026520	-0.098050	-0.094280	-0.097450	-0.062100	0.063200	-0.050860	-0.004690	-0.063310	-0.116610	-0.059320	0.038340	0.094430	-0.065820	0.013130	0.035600	-0.013640	0.100990	0.005210	0.010620	-0.194630	-0.152870	-0.120090	-0.186060	-0.018510	-0.162770	0.001970	-0.023680	0.001720	-0.095320	-0.087030	-0.175480	0.018880	-0.182100	-0.158630	-0.126560	-0.091980	-0.134090	-0.044420	-0.027510	0.051510	-0.042530	0.071820	-0.026550	-0.051800	0.033770	-0.089970	0.043530	-0.137800	-0.032920	0.036480	-0.092270	-0.057640	-0.004730	0.062920	0.028540	-0.127350	-0.093320	0.046810	-0.007860
-0.012680	-0.111060	-0.069680	-0.023640	-0.050320	-0.136180	-0.180470	-0.092900	-0.088770	-0.107240	-0.185710	-0.135580	-0.182820	-0.224060	-0.175330	-0.099780	-0.092460	-0.149810	-0.206470	-0.008380	-0.065780	-0.039910	0.090880	-0.064270	0.027780	-0.082840	-0.042850	-0.071830	-0.027380	0.017940	-0.000690	-0.123580	-0.120390	-0.243490	-0.035410	-0.007350	0.012590	0.012090	-0.111960	-0.145330	-0.137300	0.019890	0.033360	-0.010160	0.129870	-0.060120	0.023340	0.002480	-0.139900	-0.206040	-0.190560	-0.156440	-0.184010	-0.116600	-0.423930	-0.352330	-0.328420	-0.198750	-0.063990	-0.172590	-0.378090	-0.154160	-0.182320	-0.268500	-0.289870	-0.215070	-0.141650	-0.189020	-0.358130	-0.152020	-0.273110	-0.157960	-0.205770	-0.226200	-0.080000	-0.189470	-0.028170	-0.224090	-0.278390	-0.135750	-0.127610	-0.176390	-0.266310	-0.228610	-0.075530	-0.102870	-0.205560	-0.150670
-0.063070	0.084420	-0.058450	-0.107410	-0.040410	-0.013730	-0.030790	-0.138480	-0.080780	-0.155430	0.009040	-0.029490	-0.017970	0.044690	-0.138420	-0.146620	-0.170150	-0.027470	-0.017640	-0.124230	-0.080930	-0.067070	-0.160360	-0.000980	-0.108160	-0.126700	-0.061900	-0.046990	-0.106160	-0.180060	-0.138940	-0.060480	-0.077910	-0.034630	-0.222970	-0.187760	-0.149650	-0.124090	0.057530	-0.096080	-0.072800	-0.131880	-0.105270	-0.050100	-0.158910	-0.084590	-0.176400	-0.083470	-0.214000	0.098320	0.102720	0.064490	-0.081260	-0.250940	-0.065810	-0.035640	-0.047190	-0.125340	-0.116670	-0.127520	0.028670	-0.094860	-0.162050	-0.172720	-0.111130	-0.196440	-0.143600	-0.050730	0.079790	-0.081800	-0.010190	-0.128380	-0.075180	-0.028280	-0.063830	-0.076990	-0.123580	0.039520	0.025990	-0.055100	-0.141630	-0.047610	0.001050	-0.152860	-0.111230	-0.100370	-0.026810	-0.086260
