1.912490	1.912490	1.912490	1.912490	2.512830	2.494210	2.497740	2.627500	2.534970	2.569830	2.516450	2.486510	2.533330	2.501590	2.499010	2.522070	2.497530	2.540300	2.522640	2.490680	2.510170	2.505470	2.628530	2.574890	2.878400	2.932460	2.946940	3.052280	3.006280	2.891140	2.651120	3.092410	3.322870	3.244430	3.237410	2.968330	3.010790	3.038640	3.014250	3.014900	3.018120	3.030440	3.005890	3.020800	3.009430	2.941900	3.158630	3.147610	3.206660	3.291550	3.252570	3.241400	3.306720	3.101150	3.055170	3.044660	2.857950	2.704350	2.589310	2.554940	2.560330	2.575940	2.882050	2.880470	2.879690	2.785050	2.685370	2.738590	2.613510	2.682890	2.653130	2.702690	2.577370	2.563100	2.578180	2.506340	2.543060	2.551550	2.574590	2.559050	2.544840	2.542130	2.491040	2.679800	2.635900	2.542750	2.586020
0.163870	0.163870	0.163870	0.163870	0.001650	-0.060440	-0.065070	-0.122790	-0.079890	-0.087660	-0.071870	-0.060790	-0.089050	-0.042190	-0.044130	-0.049290	-0.056680	-0.083690	-0.040100	-0.054320	-0.036950	-0.059750	-0.110810	-0.071800	-0.293250	-0.303580	-0.255300	-0.270030	-0.211450	-0.059210	-0.010180	-0.004440	-0.030220	-0.028790	-0.046630	-0.036890	-0.079510	-0.117170	-0.122200	-0.125450	-0.123670	-0.125940	-0.113950	-0.124320	-0.122690	-0.033320	-0.013260	0.044990	0.024970	-0.020870	0.009840	-0.015320	-0.069650	0.009270	-0.010420	-0.059420	0.017980	-0.007310	-0.037730	-0.049570	-0.065480	-0.077260	-0.155800	-0.224460	-0.238030	-0.167440	-0.144290	-0.203260	-0.102620	-0.131860	-0.071220	-0.155310	-0.089010	-0.108110	-0.082570	-0.036760	-0.092400	-0.071580	-0.046870	-0.053930	-0.017740	-0.035850	-0.004620	-0.109690	-0.035620	-0.072010	-0.110110
-0.553330	-0.553330	-0.553330	-0.553330	-0.269190	-0.244060	-0.261120	-0.250080	-0.250750	-0.190540	-0.225910	-0.254950	-0.192410	-0.250550	-0.268030	-0.236610	-0.298640	-0.184170	-0.238120	-0.224720	-0.247960	-0.290550	-0.309750	-0.278780	-0.276940	-0.286090	-0.348110	-0.354760	-0.319690	-0.275580	-0.228080	-0.180370	-0.184420	-0.217740	-0.200430	-0.252890	-0.231800	-0.194190	-0.166800	-0.172990	-0.180860	-0.169830	-0.187940	-0.165160	-0.171950	-0.245980	-0.283200	-0.228270	-0.206550	-0.155200	-0.223400	-0.207280	-0.117950	-0.189510	-0.230090	-0.114880	-0.202260	-0.256930	-0.233620	-0.238180	-0.201220	-0.215360	-0.332580	-0.295920	-0.225730	-0.253900	-0.312070	-0.239820	-0.270710	-0.248320	-0.307360	-0.291110	-0.287840	-0.260350	-0.232650	-0.257930	-0.211670	-0.208480	-0.259580	-0.242530	-0.249910	-0.232900	-0.303020	-0.349930	-0.279820	-0.249720	-0.254850
0.149640	0.149640	0.149640	0.149640	-0.155150	-0.171820	-0.128190	-0.088510	-0.118260	-0.219360	-0.163430	-0.136130	-0.215600	-0.139140	-0.097880	-0.144550	-0.063360	-0.244350	-0.148220	-0.201910	-0.152660	-0.077660	0.007230	-0.121480	-0.059920	-0.061440	-0.035210	0.014300	-0.081840	-0.175950	-0.226420	-0.174370	-0.091400	-0.063550	-0.099800	-0.071470	-0.077730	-0.109200	-0.160030	-0.144610	-0.126450	-0.125410	-0.110980	-0.141580	-0.132340	-0.077720	-0.074790	-0.155620	-0.148320	-0.203080	-0.126420	-0.123750	-0.218710	-0.228620	-0.107210	-0.244100	-0.171810	-0.113390	-0.195960	-0.146110	-0.218730	-0.170290	-0.010310	0.003320	-0.062590	-0.079410	-0.004550	-0.074580	-0.128380	-0.091140	-0.030070	-0.026680	-0.075420	-0.077070	-0.143760	-0.156750	-0.181900	-0.191260	-0.117820	-0.154090	-0.170360	-0.199190	-0.089510	0.023020	-0.124370	-0.156970	-0.102020
-0.194550	-0.194550	-0.194550	-0.194550	-0.038870	0.053810	-0.027760	-0.023640	-0.039620	0.035330	-0.013890	-0.024530	0.050730	-0.059350	-0.102040	-0.034970	-0.097910	0.077380	-0.073110	0.058070	-0.043460	-0.049640	-0.118070	0.009120	0.108150	0.126040	0.116020	-0.016770	0.070220	0.006140	0.057160	-0.131010	-0.260390	-0.252750	-0.208160	-0.230140	-0.261260	-0.236970	-0.184520	-0.199610	-0.237660	-0.238900	-0.246480	-0.199800	-0.217500	-0.227450	-0.088750	-0.134830	-0.174330	-0.090910	-0.147890	-0.170750	-0.146520	-0.054340	-0.180160	-0.084330	-0.152470	-0.153160	0.038290	-0.033180	0.035390	-0.007340	-0.045360	-0.044880	-0.014820	0.005510	-0.074290	-0.035300	0.049280	-0.032460	-0.144380	-0.054150	-0.050040	-0.055300	-0.001390	-0.005330	0.002120	-0.007540	-0.057800	-0.019540	0.000630	0.053150	-0.059080	-0.102900	-0.006860	0.018430	-0.042410
-0.114540	-0.114540	-0.114540	-0.114540	-0.082590	-0.233160	-0.126970	-0.219750	-0.114070	-0.171490	-0.167580	-0.159900	-0.198880	-0.074060	-0.078910	-0.144920	-0.105630	-0.204260	-0.076810	-0.236910	-0.089490	-0.150170	-0.164400	-0.178010	-0.279820	-0.273090	-0.258480	-0.124050	-0.130700	-0.092300	-0.179650	-0.057840	0.038640	0.006080	-0.043840	-0.066020	-0.005120	-0.030890	-0.075960	-0.061660	-0.037430	-0.026540	-0.021100	-0.059250	-0.049510	-0.004900	-0.177220	-0.052560	-0.019570	-0.109950	-0.067630	-0.047630	0.045060	-0.056970	-0.037930	-0.064970	-0.024910	-0.076270	-0.225770	-0.160260	-0.168470	-0.174970	-0.138720	-0.184330	-0.217910	-0.234250	-0.166120	-0.164860	-0.200780	-0.169220	-0.108970	-0.251000	-0.175020	-0.155390	-0.219100	-0.143920	-0.132960	-0.109270	-0.118900	-0.112710	-0.152310	-0.217340	-0.148800	-0.138200	-0.191090	-0.159150	-0.127890
-0.110140	-0.110140	-0.110140	-0.110140	-0.243680	-0.099480	-0.204870	-0.088810	-0.249210	-0.190380	-0.118590	-0.127360	-0.133580	-0.250880	-0.173780	-0.135870	-0.144400	-0.166410	-0.202910	-0.070190	-0.231050	-0.133300	-0.126720	-0.190790	-0.190720	-0.147280	-0.200850	-0.175660	-0.215550	-0.125070	-0.088010	-0.120840	-0.021600	-0.040030	-0.005560	-0.085920	-0.203310	-0.188550	-0.154360	-0.162860	-0.175430	-0.163200	-0.184620	-0.152230	-0.157620	-0.206620	-0.085780	-0.107210	-0.120450	-0.062410	-0.086930	-0.078630	-0.216040	-0.172250	-0.117020	-0.157770	-0.187180	-0.177410	-0.096150	-0.073730	-0.210750	-0.129930	-0.150860	-0.160340	-0.123250	-0.087840	-0.146910	-0.143300	-0.199010	-0.143350	-0.150360	-0.055230	-0.111250	-0.123640	-0.059080	-0.192090	-0.237030	-0.252500	-0.169070	-0.235770	-0.154160	-0.108400	-0.131880	-0.160500	-0.106110	-0.213390	-0.223310
-0.057000	-0.057000	-0.057000	-0.057000	0.025770	-0.033990	0.038910	-0.049810	0.087930	0.000780	-0.115090	-0.106490	-0.049590	0.039560	-0.109100	-0.044350	-0.114410	-0.001750	-0.074480	-0.135960	0.044430	0.013600	-0.043560	0.028000	-0.081610	-0.047070	-0.069950	-0.095400	-0.022630	0.097390	-0.005100	-0.027930	-0.168030	-0.169670	-0.192410	-0.218510	-0.103650	-0.121970	-0.134770	-0.137260	-0.136230	-0.150740	-0.118710	-0.134170	-0.141830	-0.035470	0.014270	-0.105750	-0.081000	-0.025130	-0.050470	-0.121710	-0.043510	-0.054740	-0.108110	0.003990	-0.043300	-0.101210	-0.101630	-0.173410	0.009010	-0.009140	-0.045410	-0.017740	-0.067620	-0.100650	-0.065950	-0.044770	0.046980	-0.055890	-0.150940	-0.172840	-0.047420	-0.056590	-0.105810	-0.020330	0.047240	0.043950	-0.029870	0.103100	-0.031720	-0.051740	-0.013970	-0.118180	-0.007570	0.080100	0.057530
-0.149500	-0.149500	-0.149500	-0.149500	-0.175020	-0.148920	-0.174140	-0.186550	-0.245680	-0.196740	-0.058070	-0.053710	-0.162700	-0.202770	-0.040430	-0.095310	-0.060700	-0.212940	-0.124640	-0.114580	-0.220400	-0.159120	-0.174080	-0.167210	-0.008820	-0.021010	-0.038330	0.046390	-0.117160	0.026060	-0.087320	-0.381660	-0.131580	-0.146510	-0.103420	-0.271480	-0.411170	-0.407410	-0.445690	-0.435630	-0.436160	-0.409390	-0.434940	-0.416210	-0.414680	-0.434850	-0.263960	-0.197030	-0.272980	-0.376750	-0.332300	-0.244120	-0.188970	-0.182790	-0.232710	-0.379190	-0.329170	-0.319850	-0.188900	0.042240	-0.245410	-0.207790	0.054130	0.008070	-0.058720	-0.027060	-0.042090	-0.020460	-0.180600	-0.064790	-0.074250	-0.133200	-0.112790	-0.061960	-0.113370	-0.147910	-0.209170	-0.222860	-0.159840	-0.291220	-0.099410	-0.134000	-0.176490	-0.016660	-0.151210	-0.215690	-0.191260
-0.082510	-0.082510	-0.082510	-0.082510	-0.138270	-0.090200	-0.110400	-0.103710	-0.121030	-0.145420	-0.217190	-0.202530	-0.072810	-0.127800	-0.211820	-0.197650	-0.120290	-0.071230	-0.183100	-0.086080	-0.035680	-0.040170	-0.167550	-0.074790	-0.121100	0.010170	-0.080000	0.003510	0.050660	-0.030870	-0.050790	0.101260	0.116680	0.059330	0.038900	-0.047680	0.024750	-0.014530	0.020720	0.009900	0.008100	0.003570	0.013730	0.005650	-0.003530	0.058490	-0.065640	-0.009140	0.028580	0.127130	0.129590	0.074430	0.002100	-0.000350	0.003900	0.063670	-0.029450	-0.079560	-0.083270	-0.255300	-0.157300	-0.015450	-0.154310	-0.193190	-0.170340	-0.177550	-0.196800	-0.185680	-0.138540	-0.179280	-0.243600	-0.189660	-0.077510	-0.158980	-0.104080	-0.155210	-0.137750	-0.103700	-0.114070	0.036620	-0.151610	-0.123870	-0.058850	-0.219680	-0.080270	-0.058000	-0.117900
