3.164840	3.244900	3.171790	3.132750	3.140830	3.129410	3.174020	3.127770	3.171660	3.214300	3.225480	3.243890	3.157400	3.139620	3.116940	3.194490	3.358580	3.476030	3.356390	3.252100	3.181220	3.116950	3.133080	3.341990	3.323240	3.411480	3.587690	3.777230	3.725550	3.732630	3.741120	3.766730	3.747690	3.593990	3.663190	3.671600	3.553760	3.464500	3.519410	3.468020	3.538550	3.582400	3.594840	3.628680	3.678420	3.686270	3.638580	3.563160	3.365660
-0.004840	-0.030980	-0.006510	-0.013280	0.002560	0.010640	-0.058870	-0.032380	-0.063560	-0.088780	-0.095380	-0.115690	-0.045450	-0.052440	-0.034940	-0.013870	-0.021360	-0.031830	-0.061670	-0.055730	-0.000760	-0.014260	-0.020170	-0.032370	0.011240	-0.102020	-0.176430	-0.301160	-0.236830	-0.297110	-0.298720	-0.280580	-0.169620	-0.051530	-0.076150	-0.050130	-0.014910	-0.006180	-0.040330	0.007690	-0.017920	-0.032070	-0.020390	0.008750	-0.034050	-0.053820	-0.048090	-0.040870	-0.011480
-0.249720	-0.227530	-0.225760	-0.204580	-0.238220	-0.254040	-0.198210	-0.218070	-0.250490	-0.169450	-0.244770	-0.234860	-0.276150	-0.248810	-0.268020	-0.281380	-0.211890	-0.205600	-0.200910	-0.225200	-0.221150	-0.217840	-0.210170	-0.195280	-0.240830	-0.249870	-0.282780	-0.225210	-0.272050	-0.267850	-0.267480	-0.255890	-0.269810	-0.157360	-0.156200	-0.201360	-0.161590	-0.201610	-0.153760	-0.222130	-0.223930	-0.153680	-0.174380	-0.210460	-0.230020	-0.185580	-0.227930	-0.205210	-0.231680
-0.092070	-0.140480	-0.166490	-0.227090	-0.168190	-0.156990	-0.182230	-0.190680	-0.082540	-0.241780	-0.149890	-0.170870	-0.116330	-0.156530	-0.140960	-0.111150	-0.135320	-0.106820	-0.109310	-0.106230	-0.173770	-0.185710	-0.156130	-0.158750	-0.138280	-0.094420	-0.042990	-0.062080	-0.080710	-0.043360	-0.065420	-0.061090	-0.069180	-0.225610	-0.170060	-0.119170	-0.259810	-0.231200	-0.255410	-0.200910	-0.136040	-0.249670	-0.193290	-0.203700	-0.117440	-0.130800	-0.141170	-0.160960	-0.131380
-0.184090	-0.094950	-0.093170	-0.002420	-0.080610	-0.069780	-0.064730	-0.019700	-0.159190	0.011880	-0.033480	0.010430	-0.058510	-0.009570	-0.030180	-0.065420	-0.169060	-0.228880	-0.199790	-0.156550	-0.102190	-0.040110	-0.136690	-0.159130	-0.135850	-0.070640	-0.056530	-0.026380	0.024310	0.026390	0.033560	0.011490	-0.025410	-0.066080	-0.180960	-0.226300	-0.035080	-0.052810	-0.046470	-0.080010	-0.190560	-0.068980	-0.123230	-0.062330	-0.159570	-0.206860	-0.093920	-0.105980	-0.141540
-0.060800	-0.151640	-0.065330	-0.130390	-0.111850	-0.119270	-0.113960	-0.167240	-0.055090	-0.116440	-0.088010	-0.142870	-0.127230	-0.166960	-0.150590	-0.147070	-0.030280	0.012340	0.001610	-0.031080	-0.088930	-0.148960	-0.038840	-0.066310	-0.076260	-0.119160	-0.133800	-0.146470	-0.210390	-0.251780	-0.219360	-0.166570	-0.168860	-0.095010	0.018000	0.080150	-0.081060	-0.095670	-0.098720	-0.047780	0.023300	-0.055570	-0.032340	-0.060050	-0.013080	0.020660	-0.122460	-0.116300	-0.097720
-0.092880	-0.041800	-0.146260	-0.170550	-0.156990	-0.152260	-0.180860	-0.127580	-0.163450	-0.214670	-0.245370	-0.206030	-0.161610	-0.167990	-0.164050	-0.137660	-0.160890	-0.070890	-0.119640	-0.149600	-0.179460	-0.113040	-0.174020	-0.148500	-0.154050	-0.201040	-0.252880	-0.268310	-0.134490	-0.059260	-0.064180	-0.173890	-0.145510	-0.165310	-0.210460	-0.236230	-0.165770	-0.177900	-0.159490	-0.228970	-0.198190	-0.153740	-0.105870	-0.180720	-0.212390	-0.200060	-0.172340	-0.134840	-0.119040
-0.125890	-0.135290	-0.064890	-0.024680	-0.090460	-0.050730	-0.042540	-0.077940	-0.104630	-0.055380	-0.065180	-0.082620	-0.090050	0.031430	-0.018490	-0.066280	-0.075370	-0.163280	-0.075980	-0.007420	-0.047890	-0.060950	-0.079720	-0.088500	-0.041850	0.098240	0.141370	0.131700	0.106810	-0.006150	0.029830	0.183810	0.129360	-0.071480	-0.094610	-0.090830	-0.052030	-0.132540	-0.110400	-0.050250	-0.111820	-0.065650	-0.127750	0.012590	-0.000890	-0.073850	-0.050900	-0.059790	-0.099650
-0.183760	-0.189750	-0.118560	-0.169240	-0.207500	-0.209220	-0.227610	-0.181490	-0.169780	-0.159470	-0.134140	-0.134610	-0.107930	-0.180770	-0.170010	-0.177710	-0.193800	-0.092360	-0.154450	-0.192950	-0.285300	-0.203520	-0.159070	-0.341450	-0.338030	-0.171090	-0.161150	-0.099580	0.023870	0.128300	0.158000	0.059080	-0.027070	-0.226280	-0.222720	-0.152450	-0.200660	-0.202370	-0.246480	-0.238320	-0.149840	-0.163170	-0.085010	-0.199510	-0.274410	-0.210740	-0.228930	-0.255990	-0.247810
-0.038830	0.011280	-0.027380	-0.108670	-0.061610	-0.097220	-0.097130	-0.115430	-0.050260	-0.090950	-0.097090	-0.039230	-0.120070	-0.065340	-0.074310	-0.117910	-0.070440	0.048740	0.089820	0.082630	-0.073230	-0.060460	-0.075190	-0.013380	0.034450	-0.064440	-0.103010	-0.141640	-0.103600	-0.119330	-0.127130	-0.110130	-0.116140	-0.062720	-0.029570	-0.004370	0.017530	-0.076020	-0.023210	-0.052310	-0.002120	0.037430	-0.038440	0.007850	0.062560	-0.048240	-0.122700	-0.096290	-0.073020
