3.219870	3.467520	3.165600	3.144060	3.193700	3.062300	3.170110	3.126250	3.187170	3.078120	3.112790	3.116010	3.275420	3.142550	3.055970	3.084070	3.107880	3.119140	3.038900	3.234170	3.087980	3.108410	3.347550	3.166760	3.082860	3.346810	3.301100	3.499660	3.745660	3.931750	3.828660	3.918500	4.022590	4.072930	4.135090	4.168390	4.045780	4.098300	4.137510	4.169360	4.172960	4.124350	4.085270	4.117820	4.167030	4.127820	4.118230	4.152950	4.174890	4.116340	4.028950	3.985110	3.854640	3.726970	3.674550	3.437430	3.435900	3.423340	3.477870	3.394290	3.329320	3.321670	3.283800	3.214000	3.236690	3.132640	3.193040	3.185020	3.168570	3.159780	3.215030	3.165520
-0.102090	-0.107180	-0.096750	-0.058860	-0.079120	-0.006870	-0.081220	-0.040690	-0.077230	-0.053130	-0.059810	-0.034820	-0.120240	-0.062180	0.032300	-0.019840	-0.012580	-0.038750	0.007520	-0.069730	-0.054010	-0.078140	-0.194180	-0.044250	-0.046090	-0.131880	-0.094050	-0.139670	-0.274010	-0.313020	-0.222530	-0.057150	0.003700	0.004940	0.000270	-0.020590	-0.007870	-0.065500	-0.089140	-0.124070	-0.137900	-0.111420	-0.084810	-0.108190	-0.140860	-0.115340	-0.125360	-0.078030	-0.010970	0.023900	0.065320	0.021210	-0.022700	-0.027990	-0.049280	0.016800	-0.016580	-0.035900	-0.129120	-0.088050	-0.067020	-0.120290	-0.050300	-0.081210	-0.086640	-0.040150	-0.105880	-0.029250	-0.058900	-0.021450	-0.078410	-0.018440
-0.234860	-0.421600	-0.259230	-0.276130	-0.243130	-0.301470	-0.248440	-0.298040	-0.200870	-0.265820	-0.179230	-0.259080	-0.377690	-0.238970	-0.303840	-0.323400	-0.263080	-0.348770	-0.334690	-0.230950	-0.270170	-0.261550	-0.341030	-0.205920	-0.244990	-0.306470	-0.331610	-0.358660	-0.337590	-0.285680	-0.332620	-0.254420	-0.238830	-0.160680	-0.235690	-0.204590	-0.266400	-0.244300	-0.250530	-0.189220	-0.164270	-0.191680	-0.239890	-0.191080	-0.150580	-0.246860	-0.196430	-0.220990	-0.249370	-0.210380	-0.236640	-0.229300	-0.217520	-0.233440	-0.162020	-0.269880	-0.254520	-0.302060	-0.234910	-0.271450	-0.304850	-0.211080	-0.302450	-0.251820	-0.285150	-0.297780	-0.236250	-0.271300	-0.242820	-0.276120	-0.203070	-0.296370
-0.146330	0.079490	-0.095740	-0.098830	-0.173290	-0.103990	-0.095500	-0.045640	-0.166330	-0.095610	-0.231210	-0.115750	-0.003000	-0.121800	-0.114260	-0.042970	-0.124670	-0.010370	-0.050610	-0.125260	-0.093360	-0.071210	0.025370	-0.211920	-0.139320	0.005250	-0.071000	-0.016230	0.044830	-0.029570	0.014820	-0.070340	-0.117270	-0.255850	-0.145790	-0.193730	-0.110300	-0.088110	-0.069790	-0.144140	-0.204400	-0.187230	-0.104030	-0.161790	-0.216880	-0.048070	-0.186600	-0.135810	-0.069260	-0.177400	-0.175200	-0.172030	-0.154980	-0.151620	-0.261460	-0.182860	-0.205270	-0.113240	-0.092450	-0.097450	-0.042070	-0.134900	-0.031000	-0.112930	-0.044150	-0.062620	-0.116340	-0.104830	-0.116730	-0.118420	-0.151060	-0.051660
-0.018150	-0.055660	-0.082140	-0.085430	0.022710	-0.041110	-0.103290	-0.154960	-0.086640	-0.103830	0.000330	-0.106170	-0.029000	-0.087090	-0.058390	-0.127340	-0.103970	-0.132220	-0.096730	-0.070980	-0.076510	-0.124430	-0.038170	-0.018360	-0.049470	-0.109310	-0.046010	-0.043010	-0.041270	0.049340	-0.047990	-0.219700	-0.198470	-0.073790	-0.151370	-0.072650	-0.189300	-0.227310	-0.244200	-0.184380	-0.106670	-0.102990	-0.208220	-0.162040	-0.087810	-0.285910	-0.061590	-0.147110	-0.262000	-0.186100	-0.155040	-0.140010	-0.160290	-0.136030	-0.008010	-0.017930	0.070730	-0.019350	-0.095060	-0.043320	-0.111170	-0.066600	-0.160840	-0.077010	-0.168850	-0.143940	-0.061020	-0.093060	-0.094320	-0.040020	-0.120770	-0.207270
-0.234460	-0.278570	-0.131260	-0.135680	-0.234270	-0.199370	-0.183560	-0.123010	-0.148570	-0.113970	-0.172070	-0.103880	-0.207340	-0.197630	-0.204430	-0.178730	-0.110220	-0.115680	-0.187250	-0.235180	-0.159080	-0.141830	-0.217550	-0.221610	-0.206680	-0.233900	-0.179080	-0.203200	-0.186260	-0.262440	-0.190470	-0.047120	-0.019710	-0.110640	-0.029860	-0.101100	0.008420	0.010740	0.029840	-0.025810	-0.070010	-0.077720	0.007540	-0.044850	-0.113410	0.030800	-0.124530	-0.040050	0.024350	0.060960	-0.033210	-0.010630	0.035430	0.003100	-0.096760	-0.108520	-0.239300	-0.191580	-0.136270	-0.211600	-0.162020	-0.123050	-0.158000	-0.148630	-0.063810	-0.096040	-0.204650	-0.228430	-0.197940	-0.227070	-0.140370	-0.086880
-0.136270	0.043940	-0.217360	-0.202870	-0.117060	-0.098840	-0.050960	-0.104520	-0.123530	-0.183640	-0.159050	-0.149970	-0.157120	-0.046760	-0.065980	-0.067320	-0.183460	-0.194330	-0.076940	0.005380	-0.168270	-0.098620	-0.192340	-0.095330	-0.062730	-0.081690	-0.176800	-0.166940	-0.179880	-0.154330	-0.155640	-0.199560	-0.198680	-0.103920	-0.146180	-0.087600	-0.248230	-0.226160	-0.235140	-0.226540	-0.229150	-0.231310	-0.273940	-0.225930	-0.179830	-0.232100	-0.189330	-0.212300	-0.103310	-0.267430	-0.092660	-0.193710	-0.256890	-0.197100	-0.213840	-0.228110	-0.128870	-0.126920	-0.135680	-0.095800	-0.125030	-0.230930	-0.055670	-0.152810	-0.226930	-0.153360	-0.069060	-0.004880	-0.008110	-0.032050	-0.068510	-0.131630
-0.044820	-0.094310	0.023170	-0.012260	-0.108430	-0.042980	-0.164090	-0.107670	-0.112160	0.036590	0.027730	-0.086410	-0.135980	-0.143010	-0.071000	-0.166560	-0.016150	-0.020310	-0.086320	-0.201670	0.060630	-0.104430	-0.068840	-0.107400	-0.121000	-0.019030	-0.155070	-0.151610	-0.101170	-0.073110	-0.068780	-0.038970	-0.027180	-0.103310	-0.154060	-0.154990	-0.081040	-0.129230	-0.172270	-0.120290	-0.113690	-0.075590	-0.059830	-0.082130	-0.106000	-0.163010	-0.107560	-0.074810	-0.209570	0.014730	-0.152940	-0.028630	-0.061170	-0.171620	0.010440	0.013640	0.034160	-0.090750	-0.063410	-0.094790	-0.073580	0.088770	-0.203550	-0.076980	-0.035070	-0.130910	-0.143630	-0.198600	-0.225060	-0.122840	-0.246660	-0.162070
-0.310030	0.010460	-0.327330	-0.208830	-0.172060	-0.228260	-0.188860	-0.200880	-0.235410	-0.331210	-0.301760	-0.192950	-0.140040	-0.233490	-0.290440	-0.180960	-0.263550	-0.218360	-0.204210	-0.173990	-0.320180	-0.150680	-0.001380	-0.268620	-0.187100	-0.335080	-0.202930	-0.127130	-0.009330	-0.068820	-0.029030	-0.468000	-0.392030	-0.367190	-0.181660	-0.165120	-0.325470	-0.313340	-0.272500	-0.375210	-0.377100	-0.433870	-0.427680	-0.450460	-0.433920	-0.330750	-0.373620	-0.357270	-0.175320	-0.351230	-0.225590	-0.340470	-0.179800	-0.011650	-0.260040	-0.233230	-0.268470	-0.127140	-0.105810	-0.169430	-0.180600	-0.268320	-0.137240	-0.237480	-0.300070	-0.173400	-0.164480	-0.283130	-0.147180	-0.224640	-0.175940	-0.286680
-0.157180	-0.080080	-0.087340	-0.216390	-0.213480	-0.111130	-0.127710	-0.108710	-0.177070	-0.002680	-0.069850	-0.117990	-0.102590	-0.141020	-0.073590	-0.184520	-0.155940	-0.109500	-0.117060	-0.176960	-0.089320	-0.178810	-0.285090	-0.199910	-0.190670	-0.045720	-0.092900	-0.139050	-0.146200	-0.088480	-0.114660	0.006260	-0.070060	0.047630	-0.046290	0.017550	-0.054510	-0.089120	-0.087350	-0.033570	-0.045710	-0.001180	0.015390	0.019260	0.016860	-0.050260	0.037810	0.036580	0.019920	0.052750	0.055540	0.124620	-0.054910	-0.151220	-0.006830	-0.062710	0.003370	-0.148910	-0.176930	-0.153030	-0.163900	-0.136150	-0.222720	-0.140740	-0.066770	-0.134710	-0.168580	-0.063520	-0.161580	-0.071290	-0.165770	-0.132280
