-0.158780	-0.147280	-0.153520	-0.044090	-0.088610	-0.087440	-0.008090	-0.029540	-0.034630	-0.120620	-0.026030	-0.070440	-0.073760	-0.049720	-0.056230	-0.036600	-0.126290	-0.151980	-0.143690	-0.193550	-0.202040	-0.217370	-0.156270	-0.111910	-0.133330	-0.018030	-0.135690	-0.211600	-0.198460	-0.154270	-0.095180	-0.026840	-0.092760	-0.049600	-0.151590	-0.088500	-0.092690	-0.169270	-0.066650	-0.094980	-0.190140	-0.116540	-0.096990	-0.073850	0.017140	-0.061700	-0.075890	-0.148790	-0.086080	-0.030060	-0.026740	-0.085540	-0.079920	-0.063200
-0.018490	-0.033200	-0.046500	-0.112090	-0.032570	-0.055120	-0.147500	-0.028090	-0.051520	-0.085930	-0.030700	-0.101340	-0.101130	-0.084420	-0.069760	0.004140	-0.072380	-0.027980	-0.053340	0.001690	0.058970	0.027890	0.009650	0.031340	-0.059730	-0.192470	-0.089220	0.021580	0.055850	0.081930	-0.035200	-0.130060	-0.037170	-0.121370	0.023760	-0.006170	-0.030790	0.066750	-0.082090	-0.031700	0.029950	-0.038810	-0.154660	-0.036380	-0.185020	-0.058500	-0.021450	-0.022670	-0.052110	0.008560	-0.133830	-0.087490	-0.102640	0.000330
-0.032530	0.009620	-0.003240	-0.097590	-0.181500	-0.138890	-0.052560	-0.261990	-0.207780	0.012800	-0.088510	-0.186830	-0.140800	-0.194400	-0.229740	-0.094000	-0.006130	-0.043730	-0.015780	-0.011120	-0.088180	-0.062700	-0.026100	-0.082350	-0.079340	-0.030950	-0.036710	-0.102300	-0.118520	-0.135070	-0.077160	0.040350	-0.091460	-0.017690	-0.144640	-0.188040	-0.141140	-0.199830	-0.092580	-0.125100	-0.101600	-0.089060	0.016490	-0.171910	0.032420	-0.125100	-0.159270	-0.106200	-0.067450	-0.200550	0.000550	-0.033450	-0.043430	-0.223280
0.225220	-0.030900	-0.188790	-0.279890	-0.823800	-0.516190	1.149700	2.890270	3.884690	4.636280	4.559280	3.519480	2.662390	1.015270	-0.724970	-1.571850	-1.767430	-1.739550	-1.184290	-0.608540	-0.355590	0.342940	1.212690	0.721430	-0.215930	-1.116430	-2.340610	-3.513190	-4.419820	-4.171430	-2.887280	-1.112440	-0.105860	0.474000	0.819590	0.964580	0.722320	-0.326450	-1.210880	-1.609090	-1.317520	-1.379020	-1.129260	-0.774000	-0.300510	0.115140	0.032200	-0.067380	-0.605400	-0.903360	-1.246870	-1.310120	-1.069730	-0.807340
-0.419740	-0.339550	-0.340950	-0.314550	-0.172880	-0.240040	-0.872040	-1.567920	-1.575350	-1.547730	-1.424370	-0.601620	0.126360	0.878830	1.666620	1.868560	1.513880	1.322250	0.912720	0.068200	0.184700	0.035810	-0.242640	0.049640	0.004680	-0.259210	-0.201300	-0.217770	-0.137880	0.030470	-0.128140	-0.391520	-0.187250	-0.222890	-0.214840	-0.389520	-0.270430	0.048220	0.367400	0.353370	0.115210	0.196900	-0.157780	-0.178170	-0.472250	-0.421090	-0.468560	-0.478460	-0.398720	-0.177310	0.140670	0.187500	0.250990	0.288020
0.279370	0.090280	-0.035540	-0.090750	-0.308710	-0.250190	-0.427470	-0.478960	-0.345980	-0.411030	-0.448700	-0.310750	0.286300	0.565650	0.850260	0.757040	0.681510	0.356800	-0.170750	-0.505260	-0.664930	-0.331320	-0.023500	-0.111900	0.136890	0.362150	0.127720	0.017380	-0.346420	-0.456760	-0.260710	0.084780	-0.070450	0.052070	0.296470	0.337440	0.269690	-0.060620	-0.480720	-0.685540	-0.525300	-0.741650	-0.838080	-0.899890	-0.405290	-0.234410	-0.005050	0.108760	0.081110	0.183750	0.135100	0.011980	-0.216490	-0.144640
-0.668500	-0.622910	-0.511630	-0.306140	0.015830	0.078790	0.646760	1.037130	0.374440	0.502430	0.584000	0.069480	-0.740680	-0.973220	-1.419000	-1.381740	-1.312120	-1.372680	-0.602720	0.278320	0.453390	0.266630	0.567530	0.827710	0.404740	-0.046750	-0.027070	-0.251470	-0.158780	-0.238320	-0.429730	-0.488950	-0.154640	-0.073190	-0.494800	-0.344030	-0.354510	-0.089200	0.283270	0.506050	0.296620	0.436320	0.936400	0.970880	0.244000	-0.037430	-0.275180	-0.249860	-0.160660	-0.417950	-0.514320	-0.201240	0.180330	-0.069230
0.994260	1.397230	1.544220	1.268700	0.875420	0.497860	-0.089800	-0.298870	0.767220	0.605520	0.539700	0.305470	0.057600	-0.794550	-1.253120	-1.598340	-1.359420	-0.293340	-0.214340	-0.241710	-0.198710	0.025920	-0.711430	-1.218240	-0.917390	-0.464760	-0.214360	0.275090	0.507330	0.748060	1.018610	0.871120	0.374420	-0.093680	0.182060	-0.022550	0.064570	-0.214450	-0.342820	-0.299920	0.112430	0.188030	-0.363330	-0.354630	0.287030	0.291590	0.322380	0.181810	0.093780	0.222310	0.203780	-0.189570	-0.583830	-0.319650
-0.335830	-0.672980	-0.838300	-0.713420	-0.646840	-0.539850	-0.557780	-0.526930	-1.224700	-0.990280	-0.746600	-0.281490	0.363010	1.231670	1.713980	1.770580	1.555710	0.298640	-0.033190	-0.151950	-0.207540	-0.397910	0.102590	0.448400	0.084390	-0.290040	-0.554240	-0.647390	-0.614320	-0.368770	-0.273170	0.043150	0.353740	0.610150	0.239530	0.093100	-0.348820	-0.136770	-0.271610	-0.396250	-0.564000	-0.796860	-0.392500	-0.275150	-0.491840	-0.505820	-0.245820	-0.144340	-0.119690	-0.011000	0.027560	0.267130	0.477460	0.362840
-0.568010	-0.428180	-0.297170	-0.002440	0.213550	0.226670	-0.002330	-0.134470	-0.010570	-0.091800	-0.115800	-0.454510	-0.442880	-0.422060	-0.373430	-0.570240	-0.754490	-0.188680	-0.105790	-0.091810	-0.032420	0.298840	0.840720	1.017630	1.257160	0.948110	0.817060	0.072230	-0.652360	-1.322180	-1.695620	-1.452970	-1.164720	-0.881830	-0.576760	-0.138440	0.592050	0.445340	0.635620	0.696990	0.379480	0.510200	0.313130	-0.052820	-0.507340	-0.350030	-0.722160	-0.594300	-0.177240	-0.187050	-0.010730	0.246310	0.311930	0.155830
1.156760	1.356460	1.357250	0.973550	0.467960	0.068110	-0.604520	-0.850250	-0.401550	-0.307400	0.129950	-0.061060	-0.074040	-0.411520	-0.485510	-0.884880	-0.914830	-0.898380	-0.693380	-0.273160	-0.123850	0.373460	-0.227790	-0.347250	-0.674520	-0.638010	-0.606150	0.005150	0.253780	1.200860	2.104850	1.971520	1.660840	0.978230	0.675040	0.032640	-0.808640	-0.911810	-0.711230	-0.716450	-0.119130	-0.276170	-0.637960	-0.208870	0.295070	-0.421080	-0.028400	0.371940	0.112610	0.125460	-0.169520	-0.793380	-1.018630	-0.850410
0.532910	0.924750	1.315130	1.988050	2.083210	1.248150	0.791080	0.941990	0.993030	1.387780	1.547140	0.796700	-0.064180	-0.866950	-2.511220	-3.567960	-3.267010	-2.929380	-1.795490	-0.132590	0.561210	0.349920	0.998240	0.859720	0.367740	-0.115090	-0.361570	-0.776230	-0.516320	-0.659750	-0.783050	0.094940	0.414780	0.694550	0.334010	0.421880	0.447620	0.325280	-0.415980	-0.022400	-0.114010	0.126930	0.919310	0.481550	-0.079680	0.454800	0.102820	-0.686990	-0.144900	0.234440	0.694550	1.694980	1.828900	1.505070
-0.357530	-0.455260	-0.705540	-1.093050	-1.284710	-0.764050	-1.310720	-1.106120	-0.767440	-0.765170	-0.366830	-0.631060	0.005760	0.471070	1.635410	1.505150	1.330780	1.460200	0.891620	0.069290	-0.603370	-0.286750	-0.089680	0.302120	0.500050	0.150760	0.143590	-0.158270	-0.961600	-0.818470	-0.596240	-0.536720	-0.217980	-0.021340	0.035090	-0.041630	0.051160	0.001320	0.551260	0.296230	-0.023930	-0.424520	-0.970530	-0.699110	-0.733890	-1.301960	-1.064000	0.027040	0.224720	-0.092820	-0.429510	-0.978720	-0.820350	-0.711970
0.570370	0.654100	0.983910	1.077220	1.020910	0.496480	0.369790	-0.086950	-0.092970	-0.195740	-0.357590	-0.075370	-0.230650	-0.417430	-0.883650	-1.053260	-1.311340	-1.515790	-1.211990	-0.656750	-0.033340	0.699520	0.725020	0.472050	0.090240	-0.152330	-0.282960	0.043050	0.197770	0.398900	0.684830	0.768340	0.408390	-0.311120	-0.428390	-0.451120	-0.513000	-0.446760	-0.062760	-0.048720	0.566980	0.740690	0.443760	0.274920	0.297430	0.059310	0.042410	-0.201790	-0.319200	0.091330	0.187950	0.215140	-0.134890	-0.256940
-0.484240	-0.480370	-0.809400	-0.531760	-0.338230	-0.249330	0.054350	0.006510	-0.313570	-0.180190	-0.049080	-0.069580	0.049170	0.272700	0.199180	0.589360	0.823090	0.773200	0.604910	0.502570	0.304360	-0.743590	-1.036450	-0.951590	-0.529400	0.229350	0.341170	0.045460	0.369480	-0.030190	-0.451410	-0.692370	-0.560740	0.184800	0.454420	0.503960	0.322320	0.170030	-0.865000	-0.667970	-1.155030	-1.080260	-0.341780	-0.264280	-0.112000	0.611710	0.443390	-0.023830	-0.027410	-0.295980	-0.117350	0.187720	0.464890	0.571830
-0.766740	-1.049590	-0.880780	-1.529640	-1.732210	-0.877170	-0.261970	-0.006260	0.145440	-0.293580	-0.648000	0.062960	0.119730	0.041260	1.013510	1.526380	1.162040	1.031140	0.700540	-0.200050	-0.557340	-0.296330	-0.221580	-0.276450	-0.286410	-0.640440	-0.588530	0.130900	-0.024650	0.139000	-0.024750	-0.277270	-0.518790	-1.037350	-1.128380	-1.102380	-0.346880	-0.058350	1.018870	0.673560	0.955800	0.622000	-0.157940	-0.229970	-0.295960	-0.834530	-0.407000	0.322690	0.120390	0.091850	-0.468590	-1.101700	-1.405450	-1.398380
-1.423870	-2.163900	-1.628010	0.032690	0.661220	1.237450	1.721240	2.787120	3.839340	2.143330	-0.943700	-4.001050	-4.885630	-3.338600	-1.372800	0.293320	0.225300	-0.058940	0.383930	0.637430	1.308250	1.472050	1.064460	-0.025690	-2.188360	-3.679670	-3.744380	-1.995680	-0.065820	1.307860	2.779680	3.562090	3.168920	1.135440	-1.463210	-2.257670	-1.181720	-0.251710	-0.206880	-1.237630	-1.281170	-0.014190	1.240220	1.984080	1.130230	0.080090	-1.001390	-1.380070	-0.893400	-0.445950	0.031340	-0.042630	-0.165100	-0.155990
0.596140	0.941050	0.520510	-0.350530	-0.568030	-0.760480	-0.543600	-0.890740	-1.096530	-0.249280	0.664800	2.014300	2.178070	1.525200	0.894770	-0.623040	-1.082140	-1.108890	-1.120540	-0.496430	-0.249160	-0.152630	0.053090	0.090570	-0.162300	-0.218320	-0.344450	-0.446440	0.198910	0.540420	0.248400	-0.371570	-0.974150	-0.628980	0.350300	0.616430	0.384740	0.057240	-0.132940	0.203200	-0.102920	-0.305210	-0.675260	-0.715510	-0.295960	-0.101650	0.412380	0.161110	-0.091700	-0.065800	0.150250	0.649500	0.638930	0.332750
-0.048000	-0.471070	-0.687900	-0.734330	-0.265240	0.419020	0.171600	-0.105720	-0.380900	-0.639320	0.077960	0.322190	0.940170	1.313070	0.544700	-0.231380	-1.356680	-1.448220	-0.839480	-0.381300	0.241250	0.566130	0.712820	0.347480	-0.202800	-0.360450	-0.394580	-0.063240	-0.447760	-0.661770	-0.086170	0.424620	0.989390	0.513310	-0.403970	-0.629600	-0.482990	-0.247760	-0.358140	-0.728280	-0.424120	-0.096280	0.224980	0.168640	0.069770	0.460660	0.535330	0.454400	-0.205630	-0.548840	-0.459480	-0.263140	-0.004290	-0.073390
-0.931730	-0.669280	-0.001820	1.290760	1.116660	0.365440	0.039870	-0.373240	-0.341740	-0.108210	-0.405320	-0.341060	-0.941660	-1.824810	-1.345090	-0.152240	1.261810	1.314190	0.900710	0.659330	0.252820	0.059730	-0.415950	-0.226320	0.085830	-0.493060	-0.776860	-0.950860	-0.090010	0.713550	0.236090	-0.056990	-0.676840	-0.398980	0.171970	0.116920	0.096970	0.031130	0.456420	0.711260	0.211180	-0.315690	-0.336280	0.127090	0.070240	-0.804260	-1.583530	-1.030330	0.547890	1.112490	0.713480	-0.400570	-0.944960	-0.558900
1.238580	1.396000	0.818360	-1.193310	-1.907530	-1.944290	-1.159540	0.746770	1.937130	1.786430	0.382790	-2.215670	-3.110960	-1.758900	-0.246110	1.238950	1.129700	1.133870	0.538580	-0.499710	-0.675410	-0.793140	-0.266650	-0.383710	-0.563410	0.390650	1.269110	1.709190	0.841030	-0.500720	-0.750680	-0.846330	-0.300340	-0.264490	-0.389690	-0.063760	0.071450	0.020370	-0.533510	-0.593670	0.126040	0.887510	0.422960	-0.628190	-0.853850	-0.157800	1.154490	0.876330	-0.437660	-0.962170	-1.269200	-0.312070	0.257520	0.184110
-0.444850	-0.754470	-0.956240	-0.259750	0.386440	0.932610	0.669490	-0.557410	-1.609180	-1.467250	0.024450	2.110270	3.200880	2.033770	0.210480	-1.586190	-2.098430	-1.945680	-0.949090	0.372530	0.813360	0.790640	-0.145010	-0.386940	-0.300820	-0.578910	-0.751230	-0.771420	-0.013420	0.863580	0.921130	0.716010	0.019420	-0.356270	-0.450660	-0.665330	-0.697660	-0.326260	0.199370	0.351700	-0.009990	-1.044140	-0.552760	0.306720	0.737110	0.803370	-0.480840	-0.645240	-0.243170	0.081430	0.929250	0.589040	0.224700	-0.057540
-0.120720	0.272900	0.690550	0.972890	0.575850	-0.249950	-0.999690	-1.223670	-0.305240	0.696170	1.039240	0.002270	-1.346730	-1.370740	-0.405010	0.958890	0.997460	0.478270	-0.310520	-0.744180	-0.207580	0.297130	1.543600	1.543050	0.400860	-1.049840	-2.241520	-1.824730	-1.083310	-0.395210	-0.138140	0.017830	0.439830	0.808450	0.909390	0.580830	0.620780	0.204490	-0.060300	-0.296280	-0.895050	0.000310	-0.152490	-0.333220	-0.445460	-1.257280	-0.492700	0.230320	1.020640	1.252320	0.194480	-0.520030	-0.773990	-0.442570
0.663340	0.361760	-0.400170	-1.720030	-1.645050	-1.174600	-0.588690	0.298190	0.495360	0.613980	0.874320	-0.192570	-0.748170	-1.114050	-1.133230	0.084090	0.187060	0.448570	0.366400	0.043520	0.435730	0.601900	-0.124040	-0.782400	-1.640020	-1.135120	0.767300	1.748650	2.189820	1.389650	0.384770	-0.384230	-1.068150	-1.712540	-1.467920	-0.776790	-0.655140	-0.229340	-0.203930	0.296070	1.351730	0.409890	-0.524790	-0.881430	-0.715200	0.679140	1.111850	0.587690	-0.175140	-0.892920	-1.432180	-1.200620	-0.805460	-0.446940
1.214970	1.813700	1.516130	0.609910	-0.541780	-1.811480	-2.045730	-1.068500	0.964030	2.792750	1.779670	-1.250720	-4.004270	-4.922240	-3.125650	-0.186440	2.104500	2.585850	2.163050	1.615690	0.840540	0.181190	-0.383610	-0.843500	-0.480120	-0.620830	-1.120810	-0.653930	-0.106430	0.513220	0.593550	0.694760	0.587240	0.659880	-0.110600	-1.119630	-0.766290	-0.411090	0.029930	0.302120	-0.305630	0.192710	1.119110	0.217720	-0.274030	-1.220530	-1.686070	-0.226290	0.470170	1.178700	2.026550	1.476880	0.978650	0.336720
-0.579000	-0.774190	-0.844980	-0.668110	-0.268860	0.451610	0.390730	0.208660	-0.125520	-0.572880	0.776000	0.275060	0.562750	1.079000	0.994400	1.728290	-0.395540	-1.470120	-1.974980	-2.110240	-0.478820	0.235100	1.503390	1.957700	0.227610	-1.146150	-2.043630	-1.675490	-0.195940	0.752900	1.081940	0.621450	-0.104280	-0.583290	-0.325750	0.206200	0.411310	0.248290	0.259790	-0.146050	-0.643550	-1.107730	-1.784790	-0.276690	0.770580	0.687640	0.561740	-0.330640	0.489740	0.887160	-0.647050	-1.713500	-2.208980	-1.401030
0.579140	0.470120	0.324420	-0.322470	-0.306670	-0.713030	-1.027930	-0.734920	-0.444590	0.396460	0.265440	0.228760	-0.213030	-0.866040	-0.937490	-1.107810	-0.335390	0.191750	0.548390	1.148350	1.193650	1.436960	0.504220	-1.005830	-1.833250	-2.049080	-0.203320	1.734850	2.057000	1.218100	-0.885320	-1.860770	-1.225570	-0.764040	0.374640	0.441930	-0.046580	0.038710	-0.450210	0.206610	1.232800	0.946780	0.285180	-1.236030	-2.044850	-0.765800	0.544920	1.291680	0.557100	-0.681710	-0.916920	-0.332670	0.313600	0.397300
-0.293520	-0.031100	-0.039780	0.422070	0.198900	0.186310	0.546480	-0.247300	-0.444040	-0.570360	-0.492030	0.713120	0.754760	0.486170	-0.084720	-0.678250	0.120110	0.442900	0.436520	-0.224900	-1.343290	-1.931050	-1.744170	-0.382000	1.743200	3.198550	1.846480	-1.044040	-2.851370	-2.847890	-0.174190	1.854420	1.692900	1.385490	-0.594230	-1.165280	-0.710310	-0.756210	-0.100100	-0.434990	-1.072460	-0.293000	0.840940	1.365390	1.642650	0.327320	-1.039610	-1.376300	-1.388760	-0.257470	1.249060	1.456890	1.139020	0.373890
-1.289740	-1.734320	-0.932200	-0.009270	0.657950	1.134750	0.957280	1.241040	0.264980	-1.574730	-1.798520	-0.646500	1.357770	2.566560	1.888150	0.150810	-1.447660	-1.956590	-1.443640	-0.490140	0.212510	0.234980	0.219030	0.121990	-0.379410	-0.856990	-0.656960	0.607480	1.298860	1.287850	-0.341300	-2.172300	-1.805380	-1.315570	0.643430	1.654440	1.305790	1.131610	0.285410	-0.275920	-0.201620	-0.682740	-1.274940	-0.735900	-0.812680	0.041550	0.984800	0.877290	0.988180	-0.147260	-2.104990	-2.475130	-2.095830	-0.938570
