2.082990	2.082990	2.082990	2.082990	2.082990	2.082990	2.082990	2.082990	2.082990	2.082990	2.082990	2.082990	2.082990	2.082990	2.082990	2.082990	2.099820	2.312640	2.491640	2.674250	2.643680	2.626470	2.698950	2.870090	2.841280	2.842870	2.911200	3.006340	3.034840	2.943700	2.975080	3.057080	3.009110	2.916740	2.967480	2.896970	2.999350	3.069450	3.185180	3.061440	3.023680	3.039190	3.095760	3.015000	3.110940	3.084800	3.054490	3.019830	3.040790	2.919570	3.021520	3.082790	3.043570	2.974080	3.046050	2.986350	2.939990	3.034070	2.984730	3.143410	2.972670	3.114580	2.943920	2.998740	3.060310	3.048910	3.017160	3.083990	3.112550	3.039670	3.026240	2.984770	3.033180	2.991570	3.017740	3.092150	3.063210	2.991510	3.084950	3.164420	3.007310	2.941610	2.998200	3.013780	3.117980	3.013450	3.029020	3.009810	3.052600	3.030960	3.115320	3.092380	3.073020	3.005210	3.078680	3.145810	3.068920	3.036170	3.335440	3.083330	3.029450	3.101590	3.300300	3.394820	3.225260	2.994290	3.173900	3.064280	3.155320	3.126440	3.145300	3.194200	3.567610	4.171330	4.181680	4.395630	4.406360	4.473610	4.314410	4.065860	4.075080	4.198120	4.207930	4.107800	4.056920	3.608910	3.611880	3.457800	3.517200	3.491250	3.570640	3.394380	3.356410	3.657340	3.669530	3.696790	3.495420	3.386600	3.529640	3.377070	3.315450	3.148700	3.256980	3.238240	3.178100	3.009510	3.163090	3.035260	3.017460	3.114600	3.105970	3.125770	3.011290	3.012210
0.180520	0.180520	0.180520	0.180520	0.180520	0.180520	0.180520	0.180520	0.180520	0.180520	0.180520	0.180520	0.180520	0.180520	0.180520	0.180520	0.164770	0.018740	0.027220	-0.062060	0.037680	0.074480	0.030350	-0.052290	0.002780	0.006960	0.018630	-0.063800	0.021550	0.061680	0.005560	0.006690	0.041630	0.036110	-0.007700	0.049610	0.053480	-0.054370	-0.066700	0.014250	-0.016380	-0.027440	-0.048050	-0.038470	-0.060640	-0.046070	-0.014770	-0.016330	0.008690	0.066440	0.060660	0.015940	0.043560	0.020410	0.047390	0.054660	0.078060	0.042470	0.104570	-0.071110	0.113440	0.003870	0.103420	0.015390	-0.015460	0.022480	-0.029850	0.022220	-0.056680	0.042440	0.053610	0.040650	0.021760	0.073210	0.031540	0.045410	0.010870	0.059420	-0.029510	-0.041540	0.025460	0.102020	0.061580	0.013460	-0.048690	0.029090	0.039120	0.039270	0.024290	0.008640	-0.034360	0.017980	-0.006930	0.035130	0.032760	-0.014720	0.009010	0.027350	-0.107390	0.023280	0.069070	0.015170	-0.108660	-0.113680	-0.086920	0.034450	-0.027500	0.010270	-0.023410	-0.057620	0.005200	0.021960	0.011330	-0.019180	-0.037230	-0.048550	-0.077370	-0.132160	-0.070130	0.066680	0.019020	-0.019970	-0.057660	0.002890	-0.029940	0.068990	-0.018350	0.038650	-0.065040	0.005580	-0.087980	0.030480	0.010950	-0.001800	-0.052710	-0.045040	-0.021770	0.038190	-0.030060	-0.050230	0.022960	0.056520	0.001230	0.066860	-0.012620	0.063380	-0.011800	0.053500	0.050740	-0.000590	0.040590	0.008350	0.041600	0.029600
-0.599790	-0.599790	-0.599790	-0.599790	-0.599790	-0.599790	-0.599790	-0.599790	-0.599790	-0.599790	-0.599790	-0.599790	-0.599790	-0.599790	-0.599790	-0.599790	-0.578700	-0.359500	-0.352200	-0.216730	-0.328930	-0.309000	-0.252680	-0.195670	-0.228170	-0.249460	-0.204190	-0.171190	-0.266700	-0.295310	-0.209870	-0.292340	-0.160790	-0.223770	-0.175890	-0.162160	-0.242610	-0.167770	-0.190560	-0.263270	-0.216640	-0.137400	-0.176020	-0.135800	-0.128980	-0.150300	-0.145120	-0.195870	-0.222030	-0.211130	-0.258570	-0.148600	-0.227850	-0.158950	-0.196830	-0.222160	-0.220410	-0.175740	-0.217120	-0.144970	-0.291910	-0.170820	-0.230120	-0.231270	-0.205660	-0.234450	-0.117420	-0.236090	-0.121040	-0.255520	-0.270360	-0.227320	-0.194390	-0.262350	-0.179420	-0.225190	-0.140420	-0.203960	-0.169500	-0.143200	-0.239180	-0.280790	-0.257230	-0.172010	-0.170450	-0.279380	-0.213410	-0.184860	-0.260720	-0.237110	-0.206070	-0.253070	-0.269520	-0.220430	-0.267360	-0.137700	-0.275900	-0.242110	-0.330840	-0.271420	-0.314470	-0.260200	-0.279090	-0.369540	-0.248800	-0.243660	-0.278480	-0.221250	-0.293660	-0.244050	-0.329730	-0.241260	-0.274070	-0.238530	-0.283430	-0.301760	-0.235310	-0.222400	-0.256280	-0.285200	-0.194110	-0.198160	-0.224160	-0.245780	-0.214930	-0.221670	-0.153500	-0.275930	-0.126900	-0.252560	-0.169630	-0.241260	-0.226520	-0.215360	-0.190960	-0.157680	-0.174560	-0.228860	-0.230250	-0.165640	-0.235320	-0.222630	-0.274490	-0.274710	-0.115130	-0.243300	-0.170930	-0.257260	-0.280430	-0.255590	-0.199020	-0.236490	-0.175400	-0.247500
0.165040	0.165040	0.165040	0.165040	0.165040	0.165040	0.165040	0.165040	0.165040	0.165040	0.165040	0.165040	0.165040	0.165040	0.165040	0.165040	0.143580	-0.074900	-0.010530	-0.153340	-0.037520	-0.126000	-0.161240	-0.168450	-0.138360	-0.122790	-0.191310	-0.165460	-0.103660	-0.097150	-0.238270	-0.061000	-0.302190	-0.163510	-0.187170	-0.342080	-0.222820	-0.221870	-0.137760	-0.094190	-0.135600	-0.260600	-0.126570	-0.256060	-0.198810	-0.206700	-0.238220	-0.145190	-0.158850	-0.236960	-0.108940	-0.289250	-0.149150	-0.269700	-0.203190	-0.216240	-0.224940	-0.266170	-0.240930	-0.170160	-0.112610	-0.211100	-0.249300	-0.140130	-0.130880	-0.125900	-0.279920	-0.108150	-0.210030	-0.104030	-0.096870	-0.163110	-0.193340	-0.151830	-0.238880	-0.154680	-0.261570	-0.235900	-0.160480	-0.205550	-0.119590	-0.138030	-0.146610	-0.209320	-0.183050	-0.082440	-0.214940	-0.253750	-0.126630	-0.122550	-0.175430	-0.106560	-0.075640	-0.190320	-0.141070	-0.283930	-0.066850	-0.115980	-0.060200	-0.179930	-0.087280	-0.167250	-0.049850	0.070280	-0.114010	-0.184240	-0.123130	-0.186130	-0.074050	-0.121810	-0.029150	-0.109330	-0.060550	-0.182600	-0.186350	-0.122780	-0.187150	-0.138960	-0.110300	-0.133980	-0.245590	-0.210660	-0.162180	-0.139250	-0.116770	-0.224890	-0.258660	-0.124110	-0.270250	-0.140900	-0.156030	-0.206260	-0.196290	-0.157080	-0.168780	-0.188050	-0.173420	-0.191750	-0.127200	-0.189170	-0.161180	-0.225430	-0.041260	-0.089550	-0.313310	-0.174150	-0.200930	-0.195470	-0.085480	-0.113900	-0.235710	-0.113970	-0.280920	-0.116430
-0.209440	-0.209440	-0.209440	-0.209440	-0.209440	-0.209440	-0.209440	-0.209440	-0.209440	-0.209440	-0.209440	-0.209440	-0.209440	-0.209440	-0.209440	-0.209440	-0.191700	-0.061480	-0.248510	-0.176280	-0.271210	-0.213000	-0.222430	-0.223460	-0.252520	-0.269720	-0.235010	-0.294880	-0.296290	-0.299600	-0.064650	-0.313990	-0.119470	-0.259950	-0.218100	-0.060550	-0.096090	-0.119930	-0.273640	-0.293850	-0.263680	-0.127210	-0.326090	-0.151320	-0.247610	-0.177390	-0.229290	-0.292830	-0.220490	-0.151080	-0.312620	-0.180040	-0.276290	-0.172600	-0.246070	-0.220180	-0.185540	-0.174200	-0.198530	-0.281240	-0.324420	-0.202660	-0.173980	-0.232080	-0.275000	-0.256670	-0.132970	-0.312660	-0.257070	-0.268730	-0.303850	-0.265930	-0.202250	-0.193180	-0.135510	-0.314350	-0.180960	-0.181090	-0.278890	-0.259920	-0.272140	-0.206070	-0.231280	-0.254890	-0.206350	-0.265140	-0.168780	-0.152410	-0.225290	-0.235290	-0.140700	-0.266560	-0.272290	-0.205420	-0.158000	-0.112410	-0.281210	-0.268190	0.000730	-0.061560	-0.214870	-0.126050	-0.107010	-0.126550	-0.073460	-0.099410	-0.121120	-0.162480	-0.140940	-0.065350	-0.175640	-0.289060	-0.306300	-0.101260	0.057410	-0.052560	0.008770	-0.050410	-0.095650	-0.145240	-0.073720	-0.070910	-0.058990	-0.120870	-0.222260	-0.141070	-0.132770	-0.261080	-0.184280	-0.252610	-0.259370	-0.142930	-0.195590	-0.170190	-0.099630	-0.172590	-0.198760	-0.090520	-0.121260	-0.199760	-0.147760	-0.102810	-0.329210	-0.262210	-0.123450	-0.175160	-0.225840	-0.088550	-0.265300	-0.277530	-0.151080	-0.299970	-0.145550	-0.274700
-0.122380	-0.122380	-0.122380	-0.122380	-0.122380	-0.122380	-0.122380	-0.122380	-0.122380	-0.122380	-0.122380	-0.122380	-0.122380	-0.122380	-0.122380	-0.122380	-0.133620	-0.188180	-0.056640	-0.087810	-0.073980	-0.041610	-0.006480	-0.067050	-0.014480	-0.006070	0.030590	0.026970	-0.080270	0.003870	-0.159700	-0.067390	-0.022980	0.075120	0.024400	-0.084710	-0.152470	-0.147200	-0.055440	-0.059290	-0.032950	-0.093100	0.049060	-0.061790	0.024060	-0.086220	0.060430	0.042670	-0.100840	-0.026530	0.034240	-0.005880	0.017090	0.016330	0.055450	-0.003700	0.008340	-0.010630	0.045710	0.023420	0.060520	-0.050390	-0.012950	-0.048810	0.000690	-0.039450	-0.005580	0.028200	0.048250	-0.044610	-0.023900	0.033920	-0.034040	-0.077760	-0.073770	0.091820	0.030110	-0.000290	0.034730	0.017740	0.025870	-0.037160	-0.055710	0.097590	-0.053050	-0.004360	-0.048810	0.007010	-0.063300	-0.020700	-0.120480	-0.027630	-0.021830	0.014680	-0.152350	-0.026440	-0.001640	0.039960	-0.334140	-0.134570	-0.099750	-0.063390	-0.187240	-0.285510	-0.231670	-0.139140	-0.198470	-0.060870	-0.242770	-0.281350	-0.202950	0.037590	0.123720	0.011270	-0.198020	-0.075850	-0.149840	-0.149100	-0.138800	-0.081770	-0.072860	-0.174370	-0.265200	-0.189270	-0.066090	-0.069730	-0.073650	0.012810	-0.009180	0.017340	-0.036420	-0.120930	-0.043260	-0.038030	-0.166520	-0.042110	-0.006340	-0.118190	-0.156960	0.024880	-0.092410	-0.042800	-0.018240	-0.038320	-0.014810	-0.028730	0.002770	-0.171750	-0.018000	-0.047500	-0.081550	-0.002250	0.012090	0.041700
-0.117600	-0.117600	-0.117600	-0.117600	-0.117600	-0.117600	-0.117600	-0.117600	-0.117600	-0.117600	-0.117600	-0.117600	-0.117600	-0.117600	-0.117600	-0.117600	-0.113840	-0.167800	-0.150570	-0.168000	-0.091530	-0.211120	-0.219110	-0.118410	-0.126800	-0.164380	-0.223050	-0.173330	-0.018270	-0.135350	-0.131300	-0.034100	-0.240630	-0.252100	-0.177780	-0.194280	-0.157350	-0.135530	-0.092540	-0.045970	-0.106190	-0.113990	-0.106470	-0.123920	-0.132200	-0.074820	-0.238550	-0.138030	-0.023160	-0.175990	-0.105830	-0.176050	-0.107610	-0.235150	-0.188960	-0.171240	-0.197250	-0.191450	-0.239240	-0.124730	-0.137270	-0.080520	-0.187500	-0.092390	-0.102620	-0.068710	-0.201080	-0.124470	-0.134740	-0.042730	-0.063000	-0.155440	-0.081440	-0.079430	-0.086860	-0.208100	-0.175720	-0.179150	-0.122760	-0.104920	-0.125140	-0.098800	-0.086770	-0.236090	-0.083870	-0.108600	-0.165240	-0.218440	-0.082460	-0.085830	-0.063400	-0.093030	-0.091380	-0.197270	-0.009050	-0.228430	-0.134480	-0.136960	-0.083330	-0.237310	-0.076660	-0.225250	-0.183350	-0.056480	-0.050620	-0.081530	-0.090190	-0.232790	0.002140	0.066270	0.002470	-0.129580	-0.111420	-0.140180	-0.075770	-0.122730	-0.102890	-0.055530	0.013850	-0.044470	-0.148170	-0.085870	-0.029050	-0.057390	-0.113960	-0.140170	-0.183960	-0.256300	-0.251710	-0.254410	-0.141850	-0.149720	-0.207310	-0.201780	-0.060690	-0.067120	-0.092200	-0.099080	-0.032570	-0.234470	-0.112310	-0.212660	-0.067140	-0.015400	-0.196390	-0.138810	-0.136010	-0.063600	-0.118270	-0.071820	-0.101550	-0.092140	-0.222720	-0.166510
-0.059790	-0.059790	-0.059790	-0.059790	-0.059790	-0.059790	-0.059790	-0.059790	-0.059790	-0.059790	-0.059790	-0.059790	-0.059790	-0.059790	-0.059790	-0.059790	-0.056780	0.032890	-0.145990	-0.108020	-0.210120	-0.112530	-0.157730	-0.193410	-0.201430	-0.185590	-0.088120	-0.193800	-0.318230	-0.262160	-0.135670	-0.341970	-0.044720	-0.093400	-0.085350	-0.130020	-0.071200	-0.064160	-0.217930	-0.281080	-0.205970	-0.067270	-0.251510	-0.131900	-0.189250	-0.123520	-0.111500	-0.237500	-0.262590	-0.129500	-0.254320	-0.171560	-0.241690	-0.093610	-0.152680	-0.213520	-0.138180	-0.119480	-0.078510	-0.203900	-0.290930	-0.175530	-0.173650	-0.175320	-0.200690	-0.202670	-0.054510	-0.192890	-0.212330	-0.232210	-0.260340	-0.244970	-0.210650	-0.156990	-0.122380	-0.173660	-0.146910	-0.168670	-0.207870	-0.263860	-0.216220	-0.129760	-0.187370	-0.165920	-0.205160	-0.245870	-0.113870	-0.097890	-0.222930	-0.211010	-0.224700	-0.220730	-0.258430	-0.158580	-0.274290	-0.043970	-0.175090	-0.200450	-0.121450	0.024310	-0.173520	-0.093820	0.083390	-0.027400	-0.132640	-0.171120	-0.128830	0.000590	-0.199570	-0.212720	-0.175450	-0.219380	-0.111370	0.117720	0.056720	0.113290	0.033810	-0.008040	-0.074750	-0.158680	-0.106720	-0.119480	-0.139670	-0.063770	-0.081050	-0.138830	-0.043150	-0.070420	-0.091340	-0.107320	-0.152120	-0.101540	-0.136350	0.047500	-0.029160	-0.108810	-0.126380	0.028990	-0.073550	-0.078330	-0.068840	-0.030970	-0.248330	-0.242560	-0.111540	-0.124780	-0.190370	-0.147060	-0.127270	-0.289120	-0.150930	-0.253330	-0.173660	-0.172600
-0.160420	-0.160420	-0.160420	-0.160420	-0.160420	-0.160420	-0.160420	-0.160420	-0.160420	-0.160420	-0.160420	-0.160420	-0.160420	-0.160420	-0.160420	-0.160420	-0.168170	-0.398120	-0.289140	-0.479450	-0.371850	-0.422190	-0.360930	-0.485470	-0.362870	-0.422150	-0.483470	-0.468200	-0.439460	-0.354280	-0.321720	-0.355010	-0.505380	-0.385390	-0.371810	-0.431820	-0.433210	-0.446270	-0.453690	-0.423340	-0.440110	-0.533750	-0.361570	-0.529060	-0.353070	-0.503380	-0.425920	-0.348680	-0.442320	-0.384700	-0.356490	-0.508900	-0.380970	-0.453280	-0.405500	-0.431500	-0.379780	-0.502640	-0.493400	-0.417910	-0.321260	-0.496710	-0.435410	-0.434300	-0.393890	-0.407180	-0.378600	-0.426530	-0.349480	-0.370090	-0.409960	-0.316210	-0.359850	-0.410670	-0.464440	-0.442260	-0.314540	-0.389500	-0.382780	-0.398190	-0.285060	-0.392090	-0.471410	-0.296050	-0.411660	-0.238050	-0.457970	-0.390200	-0.408890	-0.266240	-0.253520	-0.362200	-0.309670	-0.312270	-0.286360	-0.383760	-0.328840	-0.229650	-0.209330	-0.361780	-0.429700	-0.221530	-0.383120	-0.252600	-0.233780	-0.186010	-0.436900	-0.473190	-0.324180	-0.197030	-0.285390	-0.303650	-0.039390	-0.119500	-0.037920	-0.023300	0.003260	-0.069370	-0.015970	-0.211730	-0.171570	-0.273020	-0.287950	-0.442250	-0.406940	-0.380580	-0.539190	-0.463720	-0.484140	-0.441120	-0.498270	-0.565710	-0.450380	-0.410620	-0.280660	-0.223410	-0.206230	-0.411290	-0.251040	-0.277880	-0.408640	-0.280870	-0.352910	-0.287950	-0.433210	-0.318140	-0.380530	-0.438550	-0.431440	-0.397140	-0.529550	-0.414780	-0.290140	-0.332310
-0.087530	-0.087530	-0.087530	-0.087530	-0.087530	-0.087530	-0.087530	-0.087530	-0.087530	-0.087530	-0.087530	-0.087530	-0.087530	-0.087530	-0.087530	-0.087530	-0.078020	0.062110	-0.123310	0.012370	-0.041000	-0.108440	-0.146370	0.035640	0.016740	-0.032540	0.021310	0.001320	-0.005130	-0.144100	-0.171870	-0.116050	-0.001250	-0.035160	0.015480	-0.065420	-0.197020	-0.115380	-0.033950	-0.004290	0.023530	0.107970	0.030160	0.119340	0.026470	0.112100	-0.031270	0.004920	0.056110	0.002710	0.026910	0.040450	0.052030	-0.016740	0.007690	-0.026020	0.007560	0.016750	0.066650	0.047480	-0.039540	0.114530	-0.030660	0.073950	0.076900	0.065790	0.021230	0.071830	0.057780	0.049600	0.047410	-0.027780	0.067120	0.013600	0.143350	-0.028940	0.028210	0.009310	0.061380	0.066140	-0.034950	0.078250	0.042810	-0.078690	0.074850	-0.048240	-0.001360	0.004190	0.036760	0.043920	-0.090690	0.033910	-0.029910	-0.087980	-0.082430	-0.038830	-0.008390	0.011760	-0.326650	-0.127010	0.039690	-0.253110	-0.158160	-0.217090	-0.177920	-0.168780	-0.045970	-0.042250	-0.161020	-0.150080	-0.110900	0.025050	0.104910	0.176550	-0.035220	0.003960	-0.125740	0.025330	0.013070	0.098750	-0.107730	-0.203060	-0.252690	-0.024260	0.002070	-0.059530	-0.004620	-0.104620	-0.107150	-0.157280	0.001380	-0.005580	-0.102880	-0.028890	-0.114280	0.060880	0.014320	0.115920	-0.077110	-0.102850	0.039530	-0.130760	-0.052710	0.044590	0.035660	0.010420	0.012160	-0.012740	0.098760	0.007870	0.069830	0.034240	-0.170060	0.031720
-0.077420	-0.077420	-0.077420	-0.077420	-0.077420	-0.077420	-0.077420	-0.077420	-0.077420	-0.077420	-0.077420	-0.077420	-0.077420	-0.077420	-0.077420	-0.077420	-0.085630	-0.221440	-0.106660	-0.197720	-0.182550	-0.092930	-0.096560	-0.215300	-0.238630	-0.166930	-0.129780	-0.169950	-0.164080	-0.055260	-0.067910	-0.098070	-0.126170	-0.128940	-0.107370	-0.129550	0.050880	-0.029920	-0.125650	-0.164940	-0.193250	-0.122990	-0.204130	-0.192220	-0.207150	-0.157080	-0.106620	-0.216700	-0.206710	-0.181430	-0.218000	-0.168280	-0.239000	-0.137580	-0.130610	-0.174780	-0.210380	-0.124440	-0.185000	-0.187600	-0.210890	-0.193360	-0.149540	-0.210450	-0.241550	-0.200220	-0.136950	-0.228760	-0.236970	-0.204010	-0.226270	-0.243230	-0.223010	-0.100470	-0.187520	-0.078180	-0.226980	-0.207300	-0.225110	-0.257870	-0.147110	-0.145940	-0.133410	-0.137200	-0.218040	-0.205110	-0.123170	-0.157270	-0.185940	-0.262560	-0.138340	-0.242920	-0.157500	-0.115630	-0.124790	-0.125650	-0.189550	-0.264030	0.006100	-0.124130	-0.192440	0.001030	0.028590	-0.025370	-0.036740	-0.103380	-0.148630	-0.152980	-0.085850	-0.067970	-0.077620	-0.244050	-0.226700	-0.271570	-0.067480	-0.048270	-0.034300	-0.186670	-0.192130	-0.223260	-0.099200	0.026580	0.030670	-0.090840	-0.144610	-0.105560	-0.062530	-0.063490	-0.046740	0.008700	-0.127400	-0.096170	-0.098790	-0.023490	0.004960	-0.222200	-0.157920	-0.108820	-0.015620	-0.135710	-0.114780	-0.018380	-0.106750	-0.166020	-0.177420	-0.155030	-0.166620	-0.074130	-0.213670	-0.202060	-0.115910	-0.201910	-0.031110	-0.238790
-0.133310	-0.133310	-0.133310	-0.133310	-0.133310	-0.133310	-0.133310	-0.133310	-0.133310	-0.133310	-0.133310	-0.133310	-0.133310	-0.133310	-0.133310	-0.133310	-0.128490	-0.013700	-0.038150	0.005880	0.001480	-0.033540	-0.005720	0.002730	0.020190	-0.015390	-0.114740	-0.043380	-0.048660	-0.066570	-0.010720	-0.048860	-0.049090	-0.077660	-0.135250	-0.006700	-0.087490	-0.049400	-0.048960	-0.044680	-0.017330	-0.164690	-0.042900	-0.092060	-0.009440	-0.127340	-0.091160	0.003760	-0.032520	-0.017170	-0.020240	-0.054660	-0.003770	-0.046910	-0.107530	-0.001940	0.006550	-0.082400	-0.056140	-0.068820	0.021390	-0.082680	-0.016760	-0.046510	-0.018780	-0.058010	-0.085660	-0.026610	-0.013790	-0.039940	-0.018350	0.062370	-0.033760	-0.133550	-0.124580	-0.149880	0.017230	0.004480	-0.021880	0.007310	-0.068020	-0.143070	-0.120230	-0.029450	-0.048890	0.014910	-0.075680	-0.059750	-0.065270	0.018730	-0.018710	0.015120	-0.065850	-0.050040	-0.043960	-0.038590	-0.024080	0.054440	-0.034390	0.051510	-0.035770	-0.058430	-0.105310	-0.000320	-0.054890	0.036170	0.022130	0.056710	0.041920	-0.022920	-0.028450	0.019970	-0.085440	-0.009300	-0.131420	-0.180910	-0.094740	0.001030	0.010180	-0.083530	-0.044980	-0.086350	-0.033480	-0.038290	-0.014820	-0.039890	-0.121720	-0.079270	-0.085080	-0.132390	-0.087910	-0.071700	-0.008730	-0.143440	-0.070580	0.028840	-0.041820	-0.144550	-0.123100	0.025430	-0.116280	-0.105680	-0.083190	-0.100000	-0.052560	-0.071520	-0.061600	-0.126360	-0.068060	-0.016470	-0.135940	-0.032640	-0.098560	0.003690
-0.075550	-0.075550	-0.075550	-0.075550	-0.075550	-0.075550	-0.075550	-0.075550	-0.075550	-0.075550	-0.075550	-0.075550	-0.075550	-0.075550	-0.075550	-0.075550	-0.076220	-0.072930	-0.030940	0.035700	-0.018170	-0.009100	-0.021560	0.037070	-0.029250	0.027430	0.073330	0.069280	0.038450	0.049620	-0.058200	0.047300	0.006720	0.039710	0.033200	-0.034430	-0.097030	-0.156760	0.008930	0.038350	0.021040	0.069450	0.055660	0.115150	-0.012240	0.059730	0.040300	0.021410	0.018390	-0.033920	0.021770	0.072390	0.017920	0.019220	0.064890	0.026320	-0.051740	0.047170	0.043630	0.055410	0.008600	0.065950	0.011150	0.008530	0.001290	-0.002710	-0.028220	0.016540	0.017290	-0.024800	0.007540	-0.042510	0.003750	0.003950	0.070040	0.130470	-0.078900	-0.017750	0.039820	0.041680	0.000180	0.026710	0.060480	-0.012400	0.028820	-0.046820	-0.008230	0.017530	0.059800	-0.068720	-0.051760	-0.021900	0.045230	-0.028590	-0.004290	-0.041900	-0.032790	-0.091520	0.017840	-0.119470	0.025620	-0.103890	-0.020980	-0.098450	-0.066690	-0.197740	-0.075590	-0.133590	-0.111850	-0.106490	-0.098980	-0.023860	-0.126560	-0.291940	-0.214930	-0.157140	-0.275480	-0.252000	-0.293650	-0.023720	-0.105730	-0.103190	-0.128770	-0.101520	-0.080720	-0.034060	0.023610	0.036030	0.040950	0.099090	0.059070	0.045370	-0.006040	-0.073070	-0.277390	-0.197810	-0.126410	-0.082970	-0.098730	-0.116430	-0.005320	-0.087650	0.030690	-0.017270	0.030480	-0.045490	0.024870	0.038140	0.024290	0.043090	0.106890	0.051880	0.027690	-0.023270
-0.072750	-0.072750	-0.072750	-0.072750	-0.072750	-0.072750	-0.072750	-0.072750	-0.072750	-0.072750	-0.072750	-0.072750	-0.005430	0.896330	2.284450	3.994370	4.990740	5.357600	5.470900	5.652780	4.932320	3.544080	2.750190	2.633290	3.028770	2.546210	1.803140	1.401880	1.306300	0.558180	-0.054490	-0.732190	-0.510440	0.141210	0.765460	0.810160	1.027460	1.100390	0.907680	0.466600	0.009160	-0.254870	-0.375120	-0.040350	-0.075150	-0.762960	-0.861290	-0.414010	-0.514440	-0.441710	-0.074960	-0.059830	-0.335260	-0.049750	-0.560970	0.007130	0.076690	0.627960	0.078130	0.137560	0.192090	-0.104730	-0.167090	-0.191920	0.591630	0.260810	0.518830	-0.153940	-0.399850	-0.538800	-0.561320	-0.413780	-0.122870	0.044810	0.342930	0.846480	0.376080	-0.137600	-0.541430	-0.758730	-0.183190	-0.196290	-0.455870	-0.362580	0.374350	0.350990	0.312900	0.292280	0.177950	0.254110	0.214300	0.455630	0.176590	-0.078600	0.771460	0.730460	0.391190	0.306640	0.649280	1.442240	1.576530	0.323020	-0.301160	-0.005220	-0.334490	-1.120680	-1.567740	-0.869350	1.901350	6.066370	8.171840	10.843760	11.788830	12.116010	10.343670	6.483490	1.984140	-1.036880	-1.630590	-2.609680	-2.648660	-4.087310	-4.380380	-5.224050	-6.216220	-6.717460	-5.702100	-4.715260	-3.567380	-0.718800	0.338030	1.458130	0.917460	0.200900	0.057350	-0.337910	-1.667390	-3.774740	-3.736660	-3.312250	-2.560790	-2.971850	-2.826800	-2.254330	-2.021540	-1.348680	-1.343220	-0.674440	-0.426090	-0.247800	-0.746580	-0.480170	-0.702020	-0.989810
-0.072750	-0.072750	-0.072750	-0.072750	-0.072750	-0.072750	-0.072750	-0.072750	-0.072750	-0.072750	-0.072750	-0.072750	-0.135730	-0.767090	-1.202760	-1.842290	-1.840250	-1.548170	-1.326560	-1.285370	-0.791030	-0.180990	-0.096590	-0.299450	-0.516300	-0.157500	0.136790	0.283890	0.181180	0.237860	0.106790	0.278040	0.021630	-0.356730	-0.507840	-0.487320	-0.592400	-0.543910	-0.536410	-0.625530	-0.485990	-0.158480	-0.145550	-0.240130	0.119850	0.563200	0.845320	0.757380	0.763790	0.484700	0.305360	0.218120	0.147240	-0.035190	0.285710	-0.163140	0.034370	-0.165780	-0.043810	-0.222080	-0.455450	-0.349880	-0.575980	-0.210970	-0.957680	-0.399530	-0.273530	0.248630	0.317860	0.432220	0.480940	0.314400	0.194810	-0.113770	-0.398580	-0.603690	-0.510380	-0.190070	0.145470	0.091800	-0.123110	-0.105460	0.176830	0.035350	-0.294990	-0.418720	-0.314850	-0.067400	-0.116630	-0.288030	-0.163750	-0.182970	-0.052610	0.106470	-0.354720	-0.392240	-0.042490	-0.084030	-0.432700	-0.669470	-0.890250	-0.434630	-0.160560	-0.354240	-0.146980	0.199120	0.653740	0.566160	0.280370	-0.118780	-0.050940	-0.266500	-0.387410	-0.808290	-1.043310	-0.404380	0.066190	0.330570	0.322870	0.505700	0.460450	0.648220	0.066250	-0.091350	-0.088420	0.090450	-0.286530	-0.310050	-0.197020	-0.307300	-0.154660	-0.286370	-0.013280	0.041610	0.073370	-0.407740	-0.041440	0.368960	0.448820	0.533600	0.219190	0.292760	0.280280	0.237730	-0.000270	-0.178640	-0.000860	-0.212570	0.029730	-0.148100	0.011860	-0.170320	-0.067380	0.045650
