0.162340	0.318380	-0.365560	-0.898050	-0.585830	0.273900	1.689790	1.635180	0.224730	-1.040470	-1.607590	-1.197430	-0.116280	0.450110	0.548020	0.864820	0.243000	-0.235520	-0.454240	-0.492540	0.213910	0.041500	-0.555360	-0.760120	-0.750740	0.142280	0.691950	0.536170	-0.191310	-1.125270	-1.293160	-0.653850	0.556940	0.806110	0.931000	0.551050	0.256880	0.262270	-0.095150	-0.095340
-0.026470	-0.024100	0.427280	0.502540	0.750580	0.662070	0.011870	-0.158390	-0.779380	-1.083820	-1.228980	-1.669440	-1.555970	-1.145970	-0.258390	0.615370	1.073410	1.159700	0.791950	0.356640	-0.136470	-0.108020	0.228420	0.335340	0.461100	0.045180	-0.295650	-0.561140	-0.222400	0.695960	1.153440	0.690410	-0.874740	-1.409770	-1.144450	-0.163330	0.448760	0.140750	0.003340	-0.205520
-0.499260	-0.713000	-0.601940	-0.094940	-0.138610	-0.095020	-0.075920	0.002830	0.370870	0.268600	0.003800	0.240020	0.411740	0.362000	0.292680	-0.264990	-0.511230	-0.732780	-0.814290	-0.670080	-0.163250	0.246870	0.295480	0.435640	-0.008330	0.038090	0.091890	0.159600	-0.053430	-0.754960	-0.876580	-0.335630	0.823200	0.902410	0.152600	-0.570920	-0.626560	0.009260	0.272760	0.206220
0.544200	0.576190	-0.411560	-1.569290	-1.506500	0.013090	1.548430	1.902190	0.851300	0.248200	0.471310	0.043410	-0.396040	-1.094330	-0.973910	-0.135820	-0.036020	-0.180200	-0.440970	0.082850	0.313330	0.139350	-0.214880	-0.797590	-0.275940	-0.010650	0.306120	0.503760	0.120080	-0.121960	-0.743990	-1.046840	-0.665760	0.040250	0.973280	1.000780	0.364370	-0.266860	-0.605560	-0.369230
-0.402460	-0.861630	-0.553080	-0.248850	0.350680	0.933950	0.962190	1.195830	0.839300	-0.238450	-1.440960	-2.320620	-2.136950	-1.001100	0.440060	1.145810	0.931940	0.515230	0.073320	-0.657050	-0.583010	-0.090520	0.661540	1.449300	0.955010	0.472370	-0.301980	-1.096500	-0.863690	-0.312170	0.700590	0.711250	-0.500670	-0.872130	-0.942640	0.006340	0.729030	0.453090	0.296710	-0.109120
0.077000	0.076150	-0.466490	-0.738530	0.024470	1.843680	2.893980	2.176250	-0.647300	-2.238090	-2.433490	-2.619860	-2.348900	-2.643280	-0.978640	1.519830	2.305610	1.461200	-0.179540	-0.242190	0.692930	0.961720	0.231310	-0.682410	-0.518460	0.397750	1.274500	1.354920	-0.021330	-1.157740	-1.734800	-0.940830	0.801490	0.673410	0.875020	0.523560	0.379310	0.529430	-0.159200	-0.258140
0.092300	-0.425990	-1.039710	-1.775340	-1.519230	0.795190	2.501450	3.113490	1.605430	-0.593560	-1.473420	-1.838020	-1.361820	-0.708630	0.141790	0.769510	0.388380	-0.206690	-0.677640	-0.891460	-0.469470	0.105860	0.752170	1.062940	0.785320	0.251800	-0.352060	-0.611480	-0.389160	-0.322870	-0.198380	-0.463680	-0.692260	0.009300	0.309550	0.587920	0.500320	0.086730	0.038960	-0.071860
-0.070380	0.039400	0.242990	0.446810	0.783560	-0.037190	-0.770180	-1.082640	-0.623740	0.130930	0.472220	0.508860	0.554910	0.687650	0.423020	-0.222520	-0.752600	-0.615880	-0.043680	0.475870	0.283980	-0.194070	-0.611120	-0.569200	-0.372670	-0.180300	0.056770	0.084240	0.256970	0.329980	0.174430	-0.153220	-0.626610	-0.577030	-0.373140	-0.044600	0.005290	-0.138410	-0.056220	-0.102340
-0.194620	0.011800	0.198950	0.431980	-0.361650	-0.935360	-1.088190	-0.857240	-0.105550	0.318070	0.373080	0.550780	0.209690	-0.495880	-0.887220	-0.763530	0.274070	0.811880	0.459680	-0.102260	-0.434170	-0.240760	0.025640	-0.101020	-0.087150	-0.090880	-0.163590	-0.170580	-0.526270	-0.332380	0.122840	0.726780	1.111650	0.267610	-0.216250	-0.674680	-0.621180	-0.258490	-0.353510	-0.149510
-0.107500	0.035890	0.472510	0.653900	0.108490	-1.256090	-1.954120	-1.748360	-0.229540	0.363750	0.692900	1.411690	1.746370	2.410520	1.094050	-0.675130	-1.792960	-1.719660	-0.475020	0.076670	0.077540	-0.304580	-0.488210	-0.147850	-0.372910	-0.617840	-0.549440	-0.257050	0.688030	0.571430	0.021940	-0.399900	-0.654330	0.018770	-0.257220	-0.481400	-0.416670	-0.095500	0.511740	0.392670
