3.299190	3.492820	3.425660	3.453580	3.382670	3.452740	3.384250	3.444620	3.500100	3.587140	3.690850	3.691970	3.835270	3.845420	3.706990	3.708920	3.707530	3.735830	3.829130	3.903880	3.876160	4.078010	4.050010	4.001770	3.983830	4.038990	3.890460	3.667610	3.821500	3.861910	3.899430	3.822440	3.816530	3.803950	3.758660	3.776630	3.894270	3.997720	3.942060	3.883940	3.831380	3.857490	3.782110	3.669570	3.595590	3.389260	3.313490	3.351110	3.322880	3.360560	3.421880	3.445860	3.539090	3.515470	3.491360	3.521280	3.507930	3.466600	3.566650	3.532680	3.485870	3.464560	3.457500
-0.031360	-0.042840	-0.031960	-0.070690	0.007180	-0.070010	-0.012650	-0.092940	-0.029060	-0.029720	-0.080560	-0.020880	-0.072480	-0.095130	-0.064140	-0.043270	-0.054860	-0.016310	-0.001870	-0.083770	-0.107480	-0.241160	-0.332970	-0.312730	-0.280880	-0.278020	-0.183910	-0.046510	-0.034070	-0.045660	-0.058510	-0.056390	-0.093670	-0.065670	-0.047280	-0.029210	-0.055040	-0.094860	-0.053020	-0.033040	-0.005420	-0.058470	-0.083330	-0.097720	-0.145470	-0.050730	-0.045320	-0.036160	-0.011700	-0.064340	-0.007220	-0.019580	-0.109810	-0.075340	-0.088330	-0.082050	-0.072800	-0.019310	-0.026280	-0.120790	-0.100850	-0.074120	-0.040040
-0.303460	-0.294520	-0.298130	-0.217870	-0.277980	-0.214650	-0.276620	-0.209740	-0.238870	-0.259530	-0.206260	-0.260360	-0.199830	-0.208390	-0.221900	-0.261380	-0.266100	-0.260120	-0.221930	-0.215550	-0.267900	-0.209690	-0.247710	-0.263470	-0.273990	-0.256600	-0.255910	-0.233830	-0.232770	-0.203660	-0.187840	-0.217940	-0.212340	-0.210210	-0.218320	-0.270220	-0.249580	-0.173730	-0.215690	-0.197340	-0.218320	-0.200750	-0.232870	-0.244340	-0.213290	-0.275590	-0.280440	-0.207010	-0.237630	-0.243650	-0.230020	-0.259700	-0.188560	-0.233640	-0.193190	-0.171230	-0.213530	-0.285110	-0.283730	-0.191850	-0.215890	-0.197670	-0.231770
-0.099940	-0.070240	-0.101110	-0.179660	-0.166140	-0.182800	-0.134890	-0.167680	-0.151590	-0.146840	-0.163640	-0.127770	-0.141810	-0.153240	-0.155600	-0.094320	-0.079760	-0.086550	-0.212400	-0.152830	-0.099740	-0.136480	-0.052790	-0.036240	-0.050320	-0.003800	-0.089980	-0.173140	-0.109810	-0.140640	-0.167010	-0.168660	-0.209760	-0.200040	-0.230040	-0.143870	-0.134850	-0.181540	-0.121850	-0.222450	-0.231650	-0.175970	-0.137920	-0.129020	-0.151180	-0.141340	-0.131210	-0.212470	-0.200350	-0.170220	-0.228250	-0.198320	-0.241510	-0.184020	-0.282530	-0.266790	-0.238660	-0.166120	-0.106070	-0.207840	-0.194910	-0.222480	-0.175560
-0.140050	-0.202530	-0.120010	-0.140820	-0.089320	-0.114660	-0.113370	-0.128100	-0.178560	-0.143590	-0.147070	-0.162420	-0.226920	-0.154980	-0.129220	-0.178330	-0.206700	-0.263700	-0.095970	-0.147010	-0.132290	0.014980	-0.009520	-0.018390	0.013920	-0.111330	-0.028180	-0.131360	-0.262000	-0.245050	-0.204860	-0.140050	-0.039800	-0.107180	-0.067660	-0.137560	-0.132680	-0.154550	-0.245220	-0.092230	-0.061970	-0.175350	-0.157100	-0.132740	-0.089440	-0.085310	-0.082270	-0.111770	-0.075170	-0.077430	-0.065560	-0.066360	-0.015450	-0.120140	0.029520	-0.050800	-0.023260	-0.079010	-0.186970	-0.082740	-0.085300	-0.076900	-0.144710
-0.142800	-0.092240	-0.167830	-0.063360	-0.192430	-0.130820	-0.152240	-0.109690	-0.073140	-0.035680	-0.102020	-0.062010	0.007890	-0.074920	-0.164100	-0.137570	-0.101870	-0.029100	-0.105820	-0.074350	-0.098760	-0.290160	-0.241380	-0.243330	-0.301530	-0.221580	-0.304570	-0.115010	-0.028100	-0.019440	-0.029870	-0.051890	-0.239690	-0.138760	-0.142200	-0.094760	-0.098320	-0.078570	0.014580	-0.132770	-0.154310	-0.066380	-0.154190	-0.197780	-0.209220	-0.100240	-0.141340	-0.025480	-0.126220	-0.108710	-0.070970	-0.059250	-0.116350	0.021790	-0.123040	-0.076180	-0.146810	-0.099590	-0.020210	-0.066070	-0.084970	-0.063980	0.002140
-0.121300	-0.135990	-0.082240	-0.249050	-0.088060	-0.161270	-0.113040	-0.146040	-0.152600	-0.234600	-0.107360	-0.113090	-0.185030	-0.165120	-0.027890	-0.051470	-0.093130	-0.097880	-0.109320	-0.188890	-0.263660	-0.147820	-0.238370	-0.222000	-0.157300	-0.138320	-0.082080	-0.180240	-0.085620	-0.101740	-0.126450	-0.255600	-0.070540	-0.123940	-0.175330	-0.183900	-0.162300	-0.096110	-0.163460	-0.132790	-0.146720	-0.188970	-0.117030	-0.089460	-0.107860	-0.249380	-0.190460	-0.302360	-0.164610	-0.202590	-0.191220	-0.163710	-0.175700	-0.323800	-0.198630	-0.208910	-0.133150	-0.226220	-0.217750	-0.143690	-0.168300	-0.221260	-0.218300
-0.182820	-0.158390	-0.139170	-0.063470	-0.171920	-0.117700	-0.079980	-0.116940	-0.162560	-0.054210	-0.183330	-0.132880	-0.103100	-0.088520	-0.218750	-0.139730	-0.145830	-0.192240	-0.130160	-0.032240	0.050990	-0.001170	0.083170	0.100210	0.124690	-0.018930	-0.066080	-0.147120	-0.240510	-0.217430	-0.156510	0.029360	-0.237560	-0.229400	-0.180320	-0.137990	-0.072040	-0.174990	-0.108940	-0.080930	-0.095980	-0.125170	-0.174210	-0.197520	-0.183960	0.003930	-0.040220	0.070900	-0.038820	0.056680	-0.014790	-0.101230	-0.075170	-0.054320	-0.109260	-0.108650	-0.190860	-0.059340	-0.022670	-0.214290	-0.121130	-0.014520	-0.055720
-0.127800	-0.185710	-0.170940	-0.256960	-0.246280	-0.266690	-0.290600	-0.191840	-0.236920	-0.133610	-0.192950	-0.107750	-0.226100	-0.216410	-0.187870	-0.274290	-0.227820	-0.202870	-0.159450	-0.270120	-0.304530	-0.211660	-0.155310	-0.145910	-0.162870	-0.088320	-0.191750	-0.221680	-0.211380	-0.208640	-0.222770	-0.306100	-0.191430	-0.123830	-0.179810	-0.262480	-0.216160	-0.140620	-0.196530	-0.279970	-0.208040	-0.209540	-0.239010	-0.321420	-0.174610	-0.166040	-0.183450	-0.296780	-0.257510	-0.305790	-0.183760	-0.056900	-0.132290	-0.127020	-0.121400	-0.232500	-0.148870	-0.259480	-0.316480	-0.058420	-0.151560	-0.197470	-0.128420
-0.220680	-0.146110	-0.090050	-0.171730	-0.158810	-0.156030	-0.006600	-0.102000	-0.085670	-0.133010	-0.025510	0.001540	0.004550	-0.032820	-0.053120	0.026660	-0.051610	-0.023840	-0.046570	-0.037450	-0.097130	-0.195240	-0.156820	-0.170260	-0.116920	-0.246590	-0.201750	-0.201700	-0.018600	-0.013940	0.011150	-0.046410	-0.169850	-0.212790	-0.224600	-0.066040	-0.063370	-0.057310	-0.012180	-0.082850	-0.200340	-0.186880	-0.212190	-0.140520	-0.239550	-0.190410	-0.189770	-0.054900	-0.051380	0.081650	0.031660	0.007880	0.007770	-0.064620	-0.009630	0.016620	-0.048790	-0.013680	0.119170	-0.013660	0.015310	0.009290	0.000220
-0.059180	-0.123430	-0.150680	-0.084630	-0.076950	-0.080600	-0.181260	-0.135630	-0.200530	-0.150640	-0.267140	-0.284430	-0.244880	-0.195040	-0.178470	-0.222580	-0.193810	-0.214730	-0.161110	-0.144960	-0.093840	-0.043590	-0.068570	-0.029510	-0.081210	-0.054280	-0.091410	-0.138000	-0.226310	-0.239440	-0.241930	-0.179930	-0.197120	-0.163160	-0.102120	-0.201860	-0.126070	-0.196530	-0.214610	-0.095490	-0.060030	-0.160100	-0.081000	-0.137370	-0.115590	-0.047830	-0.023820	-0.148730	-0.115930	-0.182840	-0.218350	-0.237280	-0.243260	-0.260490	-0.261620	-0.249890	-0.219650	-0.227890	-0.267110	-0.294190	-0.237080	-0.221570	-0.224940
