-1.000870	-1.233810	-1.683200	-1.629870	-1.559540	-1.275780	-0.447800	0.789340	1.521480	1.652050	1.685170	1.258480	1.225480	0.664500	0.162160	-0.111350	-0.058430	-0.028570	0.107680	-0.002760	-0.238470	0.070640	-0.015970	-0.067930	-0.075200	-0.148760	-0.072310	-0.032920	0.010110	-0.168970	-0.227600	-0.174510	-0.234080	-0.222340	-0.302910	-0.235670	-0.130690
0.475370	0.236390	0.119570	-0.182850	-0.360340	-0.293880	0.201340	0.500550	0.630740	0.833250	0.853570	0.735740	0.066410	-0.166270	-0.280900	-0.066250	-0.172740	-0.161280	0.017910	0.320930	0.626010	0.118360	0.205210	0.168160	0.348710	0.130580	-0.059150	-0.098720	-0.168710	-0.080230	-0.223740	-0.215850	-0.416680	-0.374520	-0.433720	-0.387740	-0.446860
-0.900600	-0.800530	-0.539860	-0.330570	-0.126150	0.121530	-0.447580	-0.636370	-0.696890	-0.898280	-1.042920	-0.817150	-0.199270	-0.011530	0.232290	0.017450	0.311030	0.349540	0.072240	-0.288810	-0.694930	-0.119380	-0.266810	-0.217820	-0.471260	-0.100990	-0.007110	0.057770	0.032560	-0.105200	0.118180	-0.140730	0.126220	0.045690	0.222210	0.152100	0.301930
1.197930	1.560660	1.465530	1.396490	1.243620	0.486140	0.226110	-0.899830	-1.481440	-1.306470	-1.032270	-0.957130	-1.132840	-0.675490	-0.544040	-0.256470	-0.731860	-0.864560	-0.544310	-0.219330	0.400600	-0.115770	0.127770	0.152040	0.160860	-0.255590	-0.370350	-0.578270	-0.381860	0.049690	-0.063000	0.432570	0.349230	0.327600	0.172800	0.088910	-0.300770
-0.716520	-0.656450	-0.439560	-0.369900	-0.322920	0.185380	0.101510	0.547030	0.485380	0.112890	-0.161150	-0.387630	-0.192920	-0.476120	-0.300800	-0.240540	0.256690	0.585480	0.528130	0.346030	-0.347820	-0.045800	-0.516820	-0.803890	-0.541250	-0.083880	0.226640	0.574390	0.447080	-0.088930	-0.026790	-0.464080	-0.526880	-0.259850	-0.076350	0.124880	0.566620
-0.209150	-0.631460	-0.529960	-0.177170	-0.034070	-0.041150	0.244700	-0.066210	0.127810	0.194540	-0.144870	0.120330	0.146840	0.439050	0.511250	0.421110	-0.085840	-0.321350	-0.177660	-0.229430	0.246700	0.008200	0.478240	0.891250	0.615480	0.135600	-0.273440	-0.541920	-0.528370	-0.180740	-0.332490	-0.014940	0.242740	0.088760	0.001660	-0.119770	-0.526530
0.421520	1.010990	0.995160	1.024240	0.711280	0.657890	0.774370	0.621230	-0.416940	-0.855110	-0.849240	-1.472240	-1.374510	-1.742310	-1.519460	-0.703820	-0.170200	-0.172900	0.211050	0.736690	0.909550	1.042880	0.612650	0.121860	0.247480	0.202390	-0.031910	-0.125230	0.023870	0.108350	0.294020	-0.094810	-0.645900	-0.764670	-0.879650	-0.979530	-0.766030
-0.243080	-0.302340	0.254940	0.968150	1.211960	1.552820	0.808060	-1.099270	-1.518800	-2.077890	-3.179690	-2.950810	-2.403990	-1.673860	-0.467240	-0.180560	-0.672470	-0.110460	0.178000	-0.353280	-0.728970	-0.811520	-0.689170	-0.420910	-0.583720	-0.480560	-0.215600	0.071890	-0.003150	-0.160390	-0.173770	0.486220	1.275570	1.701210	2.111840	2.185620	1.936140
0.408170	0.767560	0.906750	0.913110	0.762670	0.327100	0.301830	-0.250360	-0.997640	-1.091350	-0.869810	-0.917510	-0.757790	-0.622000	-0.643460	-0.061610	0.123750	-0.132190	0.241500	0.640520	0.953300	0.777300	0.532890	0.158480	0.302130	0.069620	-0.212500	-0.407620	-0.106770	0.125170	0.133950	-0.260040	-0.588180	-0.591700	-0.752940	-0.747600	-0.886820
0.093580	0.085840	0.201270	0.165650	0.205550	0.222730	0.335660	0.681400	0.516450	0.432810	0.215850	0.222100	0.096180	0.047300	0.081410	0.005940	0.014610	-0.104840	-0.267070	-0.387710	-0.155030	-0.029610	0.079520	0.398770	0.450720	0.390350	0.248650	0.213250	-0.019100	-0.017700	-0.089790	-0.199940	-0.460530	-0.746580	-0.896790	-1.072960	-0.852480
-0.505250	-0.644560	-0.713330	-0.676590	-0.579210	-0.395080	-0.517560	-0.558790	-0.149170	-0.084450	-0.018800	0.032030	-0.002140	0.051920	0.023050	-0.267500	-0.374820	-0.080640	0.014700	0.117940	-0.261320	-0.306390	-0.229120	-0.435340	-0.680680	-0.606630	-0.455460	-0.390950	-0.306120	-0.417390	-0.341200	0.088120	0.578010	0.892690	1.189650	1.399770	1.227040
-0.141270	-0.306450	-0.428080	-0.801860	-0.869330	-1.005000	-0.693450	0.409620	0.810260	1.167980	1.711040	1.915220	1.734990	1.400010	0.773180	0.514140	0.677440	0.294720	-0.408100	-0.689210	-0.699530	-0.775800	-1.023450	-0.997680	-0.525090	-0.117580	0.259380	0.361070	0.337470	0.259690	0.157960	-0.393310	-1.031740	-1.266090	-1.530330	-1.554000	-1.305300
3.377610	5.533600	6.173390	2.987800	-1.492580	-3.942230	-4.900460	-2.682020	-0.714010	0.363090	0.750380	-0.989170	-2.061830	-2.048600	-1.018840	0.148360	0.527290	0.283880	0.839680	1.585040	1.968380	1.132590	-0.888370	-1.619000	-1.830770	-1.684210	-2.378890	-3.462920	-3.008250	-1.229890	1.105110	2.309900	1.971460	0.814540	-0.062640	-0.285410	-0.130550
-1.356660	-1.730430	-1.561010	-0.060180	1.444660	1.510830	1.600520	1.115310	1.106810	0.953370	-0.432800	-1.448670	-1.565690	-1.106040	-0.065200	0.191180	-0.112100	0.005890	-0.218860	-0.080510	-0.209460	-0.182800	0.078960	0.034410	0.064240	-0.420710	-0.312220	0.014200	0.144170	0.262530	-0.375120	-0.571980	-0.383880	-0.033480	0.422230	0.347900	0.190040
-0.284790	-0.736420	-0.876660	-0.780890	-0.608100	0.405520	1.006600	1.285740	0.793610	-0.499320	-1.027630	-0.863080	-0.692260	-0.241370	-0.288100	0.075740	0.469780	-0.042480	0.050780	-0.030870	0.450700	0.281470	-0.550470	-0.743640	-0.547500	0.343980	0.379420	-0.132440	-0.632800	-0.718160	-0.177410	0.327470	0.266520	-0.120490	-0.597620	-0.735510	-0.448810
0.315150	0.821470	0.994550	0.659610	0.241910	-0.467710	-1.021430	-0.945710	-0.605420	0.070930	0.595610	0.245420	0.527590	0.559970	0.474680	-0.009180	-0.705960	-0.297080	-0.235440	-0.194070	-0.742850	-0.470600	0.339670	0.666320	0.421450	-0.507490	-0.478750	-0.099700	0.386150	0.334620	-0.016160	-0.575820	-0.460170	-0.027470	0.426590	0.735810	0.342040
0.621010	0.725780	0.381240	-0.632060	-1.348370	-1.501090	-1.047960	-1.032470	-1.150260	-0.403970	0.306200	1.554560	0.873840	-0.380510	-0.741160	-0.612270	0.307820	0.209040	0.083910	0.268430	0.820790	0.447550	-0.234020	-0.770920	-0.897050	-0.031200	-0.132730	-0.140220	-0.008500	0.193740	0.596460	0.794290	0.097680	-0.487440	-0.856690	-0.944580	-0.382960
-0.676620	-0.472950	-0.010870	0.810530	0.726690	0.337750	-0.124910	-0.219660	0.101900	-0.338860	-0.500400	-1.109070	-0.577030	0.323370	0.622200	0.801580	0.172170	0.222480	0.056210	-0.454650	-1.166450	-1.070750	-0.513530	0.053130	0.807290	0.595220	0.937370	0.638900	-0.513460	-1.133750	-1.491020	-0.984870	0.480420	1.179870	1.062370	0.575880	-0.170440
0.066620	-0.354840	-0.172870	0.133960	0.804630	1.060700	-0.013840	-0.865920	-1.005650	-0.357060	0.443770	0.957020	0.295410	-0.111380	-0.314030	-0.620830	-0.339090	-0.806510	-0.435550	0.270380	0.917670	0.863360	0.129190	-0.014260	-0.584750	-0.683120	-1.174280	-1.292920	0.024100	0.912530	1.250090	0.816810	-0.602260	-1.106330	-0.746550	-0.290020	0.270120
-0.531900	-0.185050	0.011910	0.422480	-0.243350	-0.991300	-0.429760	-0.343070	-0.404550	-1.156440	-1.711790	-0.945690	0.346750	0.561080	0.600180	0.765960	0.533530	0.898660	0.335620	-0.018060	0.384770	0.254430	-0.186920	-1.268220	-1.469450	-0.406290	0.645660	1.072880	0.192450	-0.664060	-0.633430	-0.685680	-0.454240	-0.379490	-0.641870	-0.430510	-0.382160
0.879660	1.151260	1.463500	1.111380	0.580390	0.245160	-1.545500	-3.428610	-3.466960	-2.315540	0.390920	2.391470	1.515420	1.238680	0.850990	0.031570	0.104040	-0.521790	-0.226180	0.379630	-0.423560	-0.941310	-0.861030	0.255040	1.240960	0.806180	0.078310	-0.619820	-0.609300	-0.152790	0.083170	0.961360	1.701940	1.622820	1.058210	0.088530	-0.322010
0.045670	0.297970	0.538880	0.309310	-0.406270	-1.232350	-1.252940	-0.865130	-0.642590	-0.207930	-0.078180	0.417560	0.712900	0.063820	-0.253230	0.049170	0.369360	0.624010	0.398160	-0.090220	0.356970	0.243730	-0.452110	-1.015580	-1.214580	-0.250090	0.403650	0.266470	0.033520	-0.163450	0.024220	-0.173880	-0.921250	-0.863710	-0.607260	-0.087030	0.169290
-0.362250	-0.483260	-0.309890	0.070610	0.218020	0.231080	0.000520	0.106910	0.013570	-0.198260	-0.522160	-0.745390	-0.232860	0.079620	0.385370	0.154730	-0.376910	-0.592220	-0.746830	-0.295200	0.417770	0.735960	0.740260	0.218250	-0.468800	-0.516610	-0.517880	-0.182750	0.095200	-0.076620	-0.150590	-0.503440	-0.616350	-0.632590	-0.577250	-0.365030	-0.217150
-0.066220	-0.042760	-0.059190	-0.040190	0.082150	0.240530	0.081090	-0.221020	-0.069080	0.139760	0.569330	0.383600	-0.421770	-0.459670	-0.564310	-0.321800	0.101230	0.110850	0.488920	0.424830	-0.518880	-0.932380	-0.887890	-0.258200	0.622400	0.268340	0.016700	-0.174670	-0.363370	-0.028990	0.010330	0.558410	1.124930	1.000900	0.730170	0.178230	-0.089030
-0.496340	-0.740090	-0.897250	-0.686920	-0.324270	-0.008940	0.634670	1.638750	1.798610	1.321690	0.086220	-1.096160	-0.728350	-0.614610	-0.642500	-0.443510	-0.495340	-0.139570	-0.521590	-1.284920	-1.027000	-0.251040	0.662590	0.750940	0.291530	0.294960	0.454180	0.475090	0.106800	-0.538500	-0.865310	-1.099980	-1.176960	-0.759890	-0.448160	-0.094870	0.003720
