-0.080230	-0.080230	-0.070490	-0.096100	-0.124660	-0.266630	-0.158060	-0.162120	-0.096490	-0.147810	-0.206470	-0.069240	-0.164160	-0.234310	-0.043660	-0.038820	-0.064520	-0.180100	-0.006670	-0.085250	-0.043200	-0.009570	-0.122190	-0.137200	-0.068830	-0.041560	-0.087980	-0.051590	-0.100280	-0.206870	-0.081870	0.071760	0.026110	0.051420	0.046180	-0.003600	0.043260	-0.014640	-0.137720	-0.222020	-0.242470	-0.109480	-0.228350	-0.210860	-0.165340	-0.125040	-0.055530	-0.109250	-0.083610	-0.012850	-0.118220	-0.213740	-0.179320	-0.095330	-0.093940	-0.026210	-0.038570	-0.109070	-0.064520	-0.136570	-0.103440	-0.073870	-0.137370	-0.125080	-0.070060	-0.116190	-0.159310	-0.176540	-0.124850	-0.030320	-0.094390	-0.056780	-0.080150	-0.069850	-0.030580	-0.004830	-0.167710	-0.156790
-0.128210	-0.128210	-0.116830	-0.097100	-0.064860	0.034980	-0.042730	-0.056050	-0.130750	0.004550	-0.015310	-0.136750	-0.057490	-0.016180	-0.185230	-0.116020	-0.055450	-0.043270	-0.156910	-0.097670	-0.112150	-0.158970	-0.060670	-0.033800	-0.065950	-0.132280	-0.103530	-0.086990	-0.053890	-0.019840	-0.185560	-0.215330	-0.205200	-0.206430	-0.194360	-0.141750	-0.220740	-0.146150	-0.096650	-0.000690	-0.027390	-0.100770	0.033210	0.012250	-0.053200	-0.049370	-0.109780	-0.076560	-0.064030	-0.132970	-0.146950	-0.015030	-0.094080	-0.052320	-0.039150	-0.113720	-0.149450	-0.098030	-0.142220	-0.089970	-0.115000	-0.124760	-0.067090	-0.066460	-0.086030	-0.074380	0.000200	-0.023290	-0.040680	-0.131140	-0.138640	-0.094720	-0.133170	-0.122900	-0.174500	-0.173870	-0.083320	-0.019640
-0.078630	-0.078630	-0.089810	-0.154270	-0.163400	-0.266800	-0.128740	-0.146800	-0.117210	-0.197330	-0.142750	-0.122840	-0.197520	-0.202180	-0.070650	-0.029420	-0.204170	-0.219930	-0.077490	-0.115890	-0.122990	-0.071840	-0.173230	-0.256100	-0.227320	-0.049010	-0.086800	-0.223020	-0.171730	-0.126330	-0.100880	-0.193240	-0.168680	-0.141610	-0.108490	-0.304530	-0.143690	-0.275910	-0.065270	-0.131750	-0.119740	-0.105690	-0.098200	-0.068730	-0.058600	-0.109800	-0.107640	-0.057370	-0.064680	-0.084440	-0.000840	-0.076060	0.005870	-0.133090	-0.024870	-0.067210	-0.122650	-0.135020	-0.128160	-0.150610	-0.130280	-0.120730	-0.148550	-0.189370	-0.187300	-0.168300	-0.174470	-0.244870	-0.200120	-0.116160	-0.118020	-0.143130	-0.038030	-0.069470	0.018620	-0.092580	-0.195440	-0.241810
3.078060	4.845600	5.890570	5.893950	5.454200	4.403510	3.004980	1.579780	0.706620	0.579670	0.903580	0.935370	0.534540	0.082490	-0.483490	-0.539650	-0.591830	-0.387950	-0.050150	0.223560	0.125090	-0.082530	-0.627790	-0.745660	-0.830480	-0.548540	1.164640	3.263480	5.696220	7.392510	8.192540	8.267200	7.946560	6.191100	3.800710	2.594450	1.684940	0.722130	0.143920	-0.659680	-0.877090	-0.987630	-1.502180	-1.782220	-1.684260	-1.179510	-0.490640	-0.175740	-0.115930	-1.042190	-2.414020	-4.268750	-5.273560	-6.440640	-6.884700	-5.800120	-4.660340	-2.985040	-2.081370	-1.556580	-1.460210	-0.930310	-0.666220	-0.581030	-0.572110	-0.812460	-1.186920	-1.364820	-0.479680	0.007810	0.196530	0.491550	1.816650	2.352120	2.314710	1.776140	1.087580	1.312420
-1.890240	-2.373970	-2.757760	-2.480490	-2.273460	-1.534270	-0.711090	-0.216790	-0.092380	-0.123710	-0.115330	-0.230500	-0.012230	-0.156510	0.108790	0.086320	0.052470	-0.037140	-0.286560	-0.326150	-0.353350	-0.033720	0.151730	0.293360	0.438580	0.561610	0.098280	-0.666370	-1.614600	-2.482240	-2.695340	-2.681160	-2.177550	-1.295410	0.811030	2.203710	3.159980	3.407780	2.720750	2.001140	0.890250	0.150670	-0.542240	-0.295230	-0.304490	0.239380	0.710630	0.744540	0.421000	0.231250	-0.395350	-0.487350	-0.854340	-0.904890	-1.076450	-0.971490	-0.617220	-0.350710	0.245020	0.203240	0.339040	0.215270	0.357760	0.109780	-0.146360	-0.286330	-0.176710	-0.097180	-0.523660	-0.596450	-0.654840	-0.496790	-0.207830	0.002820	0.438580	0.821430	1.096290	0.714530
1.846100	2.451510	2.845380	2.551600	2.318720	1.473370	0.563270	0.037600	0.013330	-0.382960	-0.359550	-0.181870	-0.324680	-0.205880	-0.348140	-0.230980	-0.250110	-0.020520	-0.043910	0.005810	0.167840	0.066220	-0.064870	0.033680	0.083920	-0.166640	-0.383750	-0.621900	-0.423730	-0.213780	-0.378090	-0.400980	-0.254640	0.091580	0.262450	0.744690	0.702570	0.904920	1.250710	1.020420	1.121000	0.562330	0.062950	-0.640450	-0.394540	-0.609690	-0.819510	-0.671200	-0.542180	-0.074970	0.137170	0.085860	0.058780	-0.174100	-0.042880	-0.164930	-0.357680	-0.420130	-0.501530	-0.527910	-0.370010	0.187290	0.049990	0.317810	0.273600	0.168700	-0.029730	-0.094940	-0.598580	-0.776450	-0.577680	-0.554480	-0.351970	-0.110330	0.006340	0.172180	0.455000	0.410780
-1.682330	-2.239320	-2.552520	-2.454110	-2.343980	-1.557210	-0.739970	-0.275150	-0.341030	0.234200	0.275380	0.140540	0.250010	0.140480	0.286400	0.346080	0.351590	-0.045820	0.097050	0.121590	-0.206800	-0.187690	-0.263920	-0.446870	-0.434210	-0.350280	-0.106800	0.110080	0.082060	-0.054640	0.112550	0.098750	-0.028230	-0.067980	-0.252580	-0.848090	-0.846740	-1.111460	-1.310470	-0.994360	-1.280870	-0.836970	-0.253940	0.670280	0.157410	0.222120	0.436660	0.311670	0.340910	-0.331610	-0.303600	-0.395660	-0.056960	0.200330	0.043350	0.399800	0.707200	0.590310	0.416840	0.577340	0.170280	-0.509620	-0.303360	-0.681330	-0.534230	-0.325200	-0.387620	-0.531720	0.483260	0.757230	0.455320	0.603790	0.507500	0.428620	0.241510	-0.215250	-0.834870	-0.579310
1.089980	1.326310	1.498440	1.538900	1.491180	0.805010	0.207430	0.028670	0.290150	0.096470	-0.060210	0.001240	-0.270330	-0.135280	-0.427620	-0.754580	-0.662600	-0.143400	-0.078210	-0.170590	0.166260	-0.230610	0.080910	0.032050	-0.251230	-0.180670	-0.161320	0.349260	0.646360	1.078430	1.085300	1.306330	1.128310	0.412970	-0.825490	-1.534620	-2.000130	-1.942760	-1.794190	-1.701490	-0.680380	-0.106890	0.355060	-0.256190	0.273230	0.222620	0.023460	-0.088410	-0.090650	0.549470	0.552130	1.015450	0.791420	0.700650	0.825110	0.309040	-0.513660	-0.463560	-0.481230	-0.836040	-0.415440	-0.069080	-0.339370	0.033200	0.125840	-0.070260	0.236820	0.697040	0.121440	0.143200	0.448670	0.065360	-0.553100	-1.128630	-1.486890	-1.394380	-1.029680	-1.127150
-0.578860	-0.508520	-0.519340	-0.538470	-0.290610	-0.011550	0.244070	0.147450	-0.125690	-0.303510	-0.145460	-0.478620	-0.275960	-0.225700	-0.056190	0.278830	0.300280	0.186530	-0.035840	0.166010	-0.271330	0.173810	-0.276590	-0.100150	0.089940	-0.092210	0.234110	0.104350	0.097080	0.066800	0.217500	-0.203260	-0.287110	-0.189060	0.139360	0.726180	1.144610	1.067660	1.262070	1.460390	0.865720	0.363480	-0.274750	-0.416770	-0.765010	-0.949020	-0.982590	-0.738300	-0.682940	-1.204540	-1.148750	-1.353270	-1.122160	-1.052610	-0.910440	-0.557760	0.535030	0.579920	0.319640	0.443260	0.131320	0.279950	0.179050	0.248220	-0.117750	0.117970	-0.059870	-0.731910	-0.568440	-0.843110	-0.839710	-0.701080	0.273680	0.962260	1.474820	1.812390	1.699040	1.743520
0.074510	0.029010	-0.005790	-0.179380	-0.673730	-0.707530	-0.870810	-0.646500	-0.477760	-0.140130	-0.200250	0.184530	0.078700	-0.096400	-0.120510	-0.263150	-0.425490	-0.536430	-0.059790	-0.080000	0.237660	-0.043180	0.357620	0.214710	0.335810	0.234340	-0.193190	0.060830	0.065790	0.004330	-0.170740	0.154010	0.197620	0.377320	0.295470	-0.183250	-0.104670	-0.177900	-0.714270	-1.276240	-1.382090	-1.368380	-0.904550	-0.409210	-0.385550	0.386560	0.975940	0.909470	0.802740	1.003800	0.544370	0.315750	0.304980	0.349040	0.183880	0.531690	-0.113730	-0.081510	0.453900	0.268960	0.033740	-0.485860	-0.243780	-0.873910	-0.347280	-0.718820	-0.771540	-0.135780	-0.223010	-0.032830	-0.405150	-0.120810	-0.276540	-0.014280	0.038360	-0.090440	0.133180	-0.121930
-0.204620	-0.202410	-0.328600	-0.343580	0.137950	-0.240730	-0.014760	0.109640	0.546580	0.401040	0.911900	0.330870	-0.121960	0.324840	-0.100150	-0.216970	-0.053490	0.410800	-0.018460	0.359360	-0.192350	-0.503930	-0.497430	-0.512580	-0.801670	-0.775060	0.277750	0.318010	1.062440	1.398790	1.634890	1.538320	1.706730	0.848320	-0.882790	-1.444330	-2.361710	-2.278270	-2.145120	-1.819750	-1.136800	0.044110	0.572390	0.041150	0.064840	-0.279020	-0.095780	-0.194630	-0.145350	-0.079760	0.080470	0.426360	0.718390	0.530320	0.560110	0.267700	0.364800	0.263020	-0.397690	-0.872890	-0.854280	0.031780	-0.319990	0.380030	-0.202900	0.004380	0.407000	-0.082240	0.101340	0.133220	0.797630	0.502410	0.747260	0.020510	-0.459100	-0.352480	-0.920160	-0.715840
0.417930	0.576740	0.588230	0.501200	0.131560	0.150830	-0.453880	-0.471810	-0.641720	-0.315540	-0.208920	-0.196450	0.182400	-0.010540	0.123020	-0.241160	-0.276740	-0.288650	0.122690	0.251790	0.253720	0.350210	0.183200	0.200850	0.113520	-0.450500	-0.187680	0.790020	1.133010	1.439370	1.516160	1.730310	1.638440	1.446370	-0.305590	-1.443440	-1.591630	-1.859520	-2.372390	-2.477750	-2.143710	-1.493790	-0.377290	-0.317450	-0.550230	-0.178450	-0.348630	-0.620060	-0.934680	-1.204770	-1.166990	-0.564820	0.002610	0.710390	1.414230	1.603300	1.547500	1.313840	1.070070	0.564810	0.264110	-0.330110	-0.430140	-0.895780	-0.333020	-0.343950	-0.342980	-0.047340	0.105680	0.149030	-0.378590	-0.412990	-0.483060	0.293590	0.657560	0.720720	1.072670	1.076150
-0.144680	0.288710	0.322800	0.234780	0.247020	-0.161580	0.095720	-0.130680	0.030290	0.096150	0.299990	-0.188440	-0.802570	-0.410960	-1.041960	-0.738820	-0.936770	-0.678020	-0.067040	0.352900	-0.057650	-0.483320	0.117900	-0.179720	-0.043700	0.311490	0.700980	0.597190	0.950280	0.926320	0.847710	0.623150	0.094980	-0.563910	-0.473790	0.077210	0.219970	0.131330	0.276080	0.272010	0.134870	-0.290040	-1.033220	-1.297430	-1.351290	-1.084590	-0.353120	0.281000	0.903310	0.982320	0.540090	-0.126680	-0.135130	-0.387890	-0.903430	-0.338780	0.085630	0.605210	0.634120	0.324300	-0.381690	-0.228150	-0.299200	-0.126210	-0.272580	-0.538940	-0.323060	-0.517220	-0.411550	-0.606950	-0.411920	-0.436410	0.570570	0.597750	0.379490	0.722730	0.404040	0.372610
-0.282070	-0.977090	-1.051450	-1.064210	-0.732570	-0.589960	-0.614430	0.084950	0.275390	0.110510	0.108030	0.444770	0.539170	0.401810	0.785160	0.419740	0.787460	0.789070	-0.165110	-0.338190	-0.120090	0.108580	-0.449260	-0.086530	-0.266550	-0.647640	-0.196900	0.377600	0.500530	0.903200	1.300970	1.179750	1.343590	0.937460	-0.579600	-1.878010	-2.349830	-2.203690	-2.270880	-2.014550	-1.568040	-0.564230	0.596360	0.967550	0.991330	1.057500	1.137550	0.249900	-0.427230	-0.572350	-0.580420	-0.001130	0.230830	0.238300	0.803230	0.604790	0.079610	-0.265530	-0.550140	-0.736610	-0.333250	-0.132320	-0.378720	-0.421040	-0.504860	-0.056610	0.210030	0.330180	0.337710	0.616560	0.821650	0.828560	-0.056650	-0.648580	-0.735900	-1.017140	-1.047910	-1.095540
0.293270	0.840210	0.913120	0.847230	0.410400	0.517350	0.412010	-0.235060	-0.446540	-0.371180	-0.521450	-0.563230	-0.356070	-0.474250	-0.457920	-0.142540	-0.409930	-0.492880	0.125390	0.050410	0.041400	0.019870	0.251050	0.040470	0.188540	0.356630	-0.464520	-0.886690	-0.979290	-1.066200	-1.295960	-1.109470	-1.118020	-0.529010	0.520540	1.202140	1.443220	1.253490	1.489160	1.461720	1.228840	0.527770	-0.213370	-0.610500	-0.497810	-0.731020	-1.281480	-0.588110	-0.267480	-0.000780	0.336860	0.063950	-0.181820	-0.086400	-0.478440	-0.722120	-0.463310	-0.538800	-0.144130	0.333680	0.387660	0.281930	0.656550	0.617980	0.652160	0.150080	-0.414660	-0.501510	-0.711380	-0.911300	-1.222480	-1.058100	-0.474930	0.336070	0.673740	0.862390	1.151650	1.173560
-0.664630	-1.245720	-1.086380	-0.949180	-0.625420	-0.583600	-0.204750	0.261940	0.140640	-0.001710	-0.096130	0.468520	0.144540	-0.037130	0.053020	0.142640	0.276570	0.241840	-0.347430	-0.639480	-0.424780	-0.172710	-0.305730	-0.404620	-0.344770	-0.083000	0.539630	0.314950	-0.205820	-0.561840	0.020430	-0.310880	-0.462230	-0.965330	-0.294690	0.176160	0.264180	0.457680	0.753510	1.289400	0.845860	0.755810	-0.020630	0.288940	0.228990	0.082980	0.306330	0.161410	0.469450	0.197630	0.177190	-0.086740	-0.361530	-0.657060	-0.953600	-0.878200	-0.947820	-0.515300	-0.762320	-0.616070	-0.508750	-0.482550	-0.497230	-0.719720	-0.758780	-0.310840	0.163310	0.395250	0.838020	1.014040	1.519600	1.362530	0.360160	-0.653360	-1.205380	-1.641040	-2.078450	-1.891700
2.367170	3.807300	3.255500	0.134250	-3.518450	-5.324050	-3.872510	-1.192320	0.817210	1.375540	0.436010	-0.581990	-1.492480	-1.724020	-1.109450	-0.063160	0.860090	1.047430	0.674850	-0.094190	-0.645170	-0.835980	-1.052170	-0.613670	-0.024310	0.694660	2.728050	4.295060	5.796240	4.930300	0.780930	-2.527460	-4.515470	-3.941190	-2.384880	-1.865580	-1.128770	-1.018480	-1.116700	-1.397410	-1.211090	-0.082070	0.098430	0.080410	-0.448250	-0.345950	1.371700	1.831130	1.341730	-1.358630	-4.870340	-5.747930	-4.102790	-0.257570	2.764710	3.533730	2.432360	1.447670	0.737390	0.361040	0.431910	0.151380	0.506920	0.448810	0.001160	-0.595950	-1.372350	-1.098960	0.695960	2.362190	2.688970	0.849240	-0.746430	-0.323050	0.603780	0.765910	-0.138250	-0.783390
-1.242550	-1.247420	-0.424160	1.218520	1.657230	1.674860	1.029190	0.110300	0.033390	-0.580410	-0.411860	-0.021900	0.137390	0.512180	0.176950	-0.161250	-0.370230	-0.516880	-0.479740	-0.188670	0.007220	0.512750	0.718260	0.407280	0.119110	-0.487530	-0.855640	-1.330920	-2.156330	-2.231490	-1.121530	0.592430	2.344540	2.757540	3.022860	2.788820	1.681190	0.274540	-2.497520	-3.288110	-2.942510	-1.477700	0.850180	1.201380	0.994800	0.227590	-0.454180	-0.014220	-0.078810	-0.442480	-1.052610	-1.379640	-0.749800	0.026740	0.694840	0.512490	0.203330	0.004610	0.522420	0.715200	0.387480	-0.293970	-0.979570	-0.664500	-0.411490	0.041530	0.333710	0.210530	-0.302830	-0.930350	-1.002720	-0.041590	1.261860	1.499550	1.077410	-0.010320	-0.588950	-0.494050
1.080400	1.101520	0.203100	-1.492580	-1.792560	-2.019200	-1.318310	-0.403460	-0.207590	0.338660	-0.048420	-0.326410	-0.234130	-0.137010	0.094110	0.118020	0.011070	0.060930	0.032370	-0.030040	0.152630	-0.143120	-0.231920	-0.267090	-0.254360	0.084830	-0.282560	-0.772370	-0.438660	0.204820	0.760480	0.556460	-0.407680	-0.418410	0.087350	1.002920	1.269890	0.340570	-0.275570	-1.179870	-0.538930	-0.207870	-0.683810	-0.877920	-1.339480	-0.319660	0.591330	0.763840	0.472460	0.039820	0.031200	0.000600	-0.047140	-0.447260	-0.413090	-0.202940	-0.186270	0.080150	-0.347070	-0.315310	0.080040	0.615910	0.987900	0.520080	-0.450150	-1.167300	-0.963700	-0.333130	0.147760	0.053340	-0.236530	-0.355310	0.232500	0.674390	0.649260	0.442120	-0.003820	-0.095830
-1.033780	-1.061580	-0.278530	1.015760	1.040900	1.419130	1.042860	0.620380	0.330400	-0.424230	-0.129580	0.049400	0.182320	0.004810	-0.214030	-0.030560	-0.086230	-0.268290	-0.333220	-0.329670	-0.225860	0.040220	-0.283310	-0.329600	-0.191610	-0.234790	0.566640	0.789440	0.351220	-0.276420	-1.084400	-0.606850	0.206250	0.533450	0.284400	-1.158430	-1.619360	-1.255810	-0.143720	1.716600	0.871500	0.323540	-0.157100	0.013030	1.295870	0.277260	-0.324140	-0.986550	-0.833980	-0.249520	-0.299070	0.144370	0.326560	0.662920	0.309310	-0.043980	-0.032970	-0.174480	0.058490	-0.161140	-0.649430	-1.033510	-1.003880	-0.597310	0.650310	1.217190	0.405560	-0.330780	-0.553240	0.415540	1.266330	0.766410	-0.793460	-1.477370	-1.202930	-0.580130	-0.012930	-0.111790
0.655980	0.506470	-0.171590	-0.990410	-0.734820	-0.841000	-0.813820	-0.707230	-0.286080	0.706700	0.464410	-0.168410	-1.018490	-1.001360	-0.277270	-0.034720	0.506430	0.501140	0.403230	0.207220	-0.381070	-0.777930	-0.149110	0.233250	0.190860	0.230620	-0.768840	0.079730	0.974050	1.231040	1.358890	-0.539970	-1.392730	-1.902370	-2.535070	-1.504910	-0.971500	0.575410	1.834500	0.628520	0.986430	0.330680	0.443630	0.548120	-0.957430	-0.292690	-0.432950	-0.050680	0.399710	0.299460	0.944290	0.683470	-0.253480	-0.795750	-0.952820	-0.803810	-0.550620	-0.573530	-0.342610	0.003470	0.549660	0.685030	0.232250	0.099500	-0.592820	-0.516930	0.426510	0.681140	0.640330	-0.314920	-1.244320	-0.975880	-0.568820	-0.723470	-0.870020	-0.518800	0.072560	0.497580
