3.469970	3.688720	3.592200	3.518260	3.498270	3.429120	3.446460	3.615780	3.728050	3.716670	3.646040	3.545000	3.520780	3.634440	3.592860	3.714670	3.770510	3.914750	3.784210	3.837200	3.802420	3.683310	3.759480	3.880570	3.973240	4.021380	3.999380	4.021640	3.922620	3.824490	3.831260	3.821350	3.862980	3.817690	3.744290	3.773330	3.738760	3.681770	3.783780	3.754440	3.790480	3.878660	3.889770	3.986500	4.043170	3.963970	3.904900	3.886850	3.655030	3.502930	3.534000	3.396300	3.458020	3.523580	3.599780	3.650040	3.674350	3.766870	3.718810	3.668120	3.555740	3.550900	3.554220	3.424600	3.506660	3.610090	3.452380	3.450460	3.466650	3.468740	3.622460
-0.010960	-0.157280	-0.093830	-0.057900	-0.018640	0.003800	0.016590	-0.062310	-0.049040	-0.099340	0.017760	-0.001800	0.013590	-0.040140	-0.000040	-0.002180	-0.020570	-0.081250	-0.006960	-0.064460	-0.045570	-0.012690	-0.080750	-0.154780	-0.215460	-0.201650	-0.204360	-0.215980	-0.109940	-0.099240	-0.021120	-0.014390	-0.032060	-0.007350	-0.077120	-0.100360	-0.058160	0.006530	-0.081240	-0.028970	-0.044360	0.010650	-0.011840	-0.050190	-0.081680	-0.034020	-0.011490	-0.017960	0.009360	-0.003650	-0.028540	-0.043370	-0.029820	0.009800	-0.027330	0.011350	-0.010250	-0.072290	0.013020	-0.021340	-0.013050	-0.065690	-0.110640	-0.038670	-0.053780	-0.102970	-0.006940	-0.025140	-0.028790	-0.030080	-0.079130
-0.302770	-0.225000	-0.270460	-0.270980	-0.255670	-0.257290	-0.277020	-0.182850	-0.240990	-0.244700	-0.294150	-0.229520	-0.289660	-0.252900	-0.242280	-0.225410	-0.238570	-0.183670	-0.213280	-0.171970	-0.157030	-0.233800	-0.219130	-0.273160	-0.293120	-0.260180	-0.282640	-0.252940	-0.323740	-0.256150	-0.246940	-0.230650	-0.161370	-0.200680	-0.141700	-0.150350	-0.153120	-0.218880	-0.130490	-0.199630	-0.200040	-0.234390	-0.212240	-0.147930	-0.146990	-0.218310	-0.212080	-0.186070	-0.251990	-0.263760	-0.238930	-0.226590	-0.206240	-0.273590	-0.231130	-0.210730	-0.203420	-0.183960	-0.234360	-0.223250	-0.225000	-0.202430	-0.199570	-0.262360	-0.258110	-0.261080	-0.287330	-0.233010	-0.223600	-0.243420	-0.145110
-0.092410	-0.126280	-0.121050	-0.135070	-0.175510	-0.181850	-0.168790	-0.307440	-0.203810	-0.108500	-0.149420	-0.260260	-0.150260	-0.133420	-0.179590	-0.175950	-0.158150	-0.158500	-0.225840	-0.203720	-0.262650	-0.171390	-0.195680	-0.080200	-0.062920	-0.104970	-0.079130	-0.081850	-0.054760	-0.124660	-0.099970	-0.128550	-0.205730	-0.158600	-0.218990	-0.214340	-0.223710	-0.157670	-0.218360	-0.141640	-0.126480	-0.182160	-0.192450	-0.230540	-0.222660	-0.118380	-0.142260	-0.200940	-0.136730	-0.181470	-0.166210	-0.215670	-0.202820	-0.093770	-0.134820	-0.239970	-0.225050	-0.181530	-0.172430	-0.180870	-0.224710	-0.210450	-0.171270	-0.183750	-0.135300	-0.107050	-0.178470	-0.223790	-0.213990	-0.153030	-0.221430
-0.154680	-0.068550	-0.041950	-0.071310	-0.066380	-0.083080	-0.076350	0.057750	-0.015980	-0.189140	-0.096540	-0.018480	-0.113850	-0.159470	-0.128410	-0.157150	-0.128000	-0.201570	-0.074410	-0.139120	-0.076710	-0.119290	-0.010200	-0.070430	-0.007240	0.014040	0.013690	-0.033370	-0.041920	-0.060470	-0.231080	-0.225460	-0.195440	-0.241380	-0.212640	-0.168990	-0.173800	-0.242090	-0.191120	-0.258630	-0.266380	-0.099830	-0.130620	-0.153420	-0.102020	-0.245760	-0.241770	-0.162600	-0.203880	-0.075000	-0.087150	-0.058280	-0.097830	-0.244090	-0.190600	-0.036320	-0.057220	-0.123600	-0.129840	-0.114210	-0.027200	-0.030920	-0.069680	0.003120	-0.125250	-0.167620	-0.053530	-0.033980	-0.105100	-0.165560	-0.170690
-0.058200	-0.157530	-0.206210	-0.124530	-0.111810	-0.088120	-0.113000	-0.143460	-0.195040	0.024100	-0.110420	-0.084550	-0.044900	-0.052870	-0.026810	-0.013640	-0.063850	0.027640	-0.096730	-0.045040	-0.072400	-0.104130	-0.195920	-0.156320	-0.234100	-0.247350	-0.279450	-0.207080	-0.208880	-0.163100	-0.048270	-0.038210	0.004160	0.036030	0.012900	-0.062050	-0.037120	0.046140	-0.007240	0.014930	0.003480	-0.148090	-0.083370	-0.006060	-0.105530	-0.000910	0.001870	-0.068050	-0.030810	-0.145880	-0.194040	-0.136690	-0.101990	0.019660	-0.015200	-0.139490	-0.132730	-0.102270	-0.092300	-0.115070	-0.154590	-0.154610	-0.160450	-0.216860	-0.117400	-0.072060	-0.141890	-0.123450	-0.041420	-0.052060	0.007990
-0.181270	-0.151840	-0.141500	-0.158080	-0.145030	-0.188530	-0.148090	-0.226840	-0.076570	-0.233010	-0.135140	-0.244250	-0.189410	-0.204400	-0.189550	-0.211370	-0.181490	-0.224620	-0.151770	-0.160700	-0.184450	-0.081980	-0.088230	-0.135500	-0.134920	-0.125090	-0.040480	-0.118240	-0.137510	-0.187940	-0.085410	-0.088830	-0.125060	-0.111960	-0.203000	-0.176080	-0.180000	-0.235250	-0.145910	-0.111210	-0.103010	-0.046320	-0.138160	-0.152840	-0.096930	-0.105790	-0.106280	-0.093190	-0.153000	-0.167330	-0.013550	-0.195430	-0.115940	-0.158070	-0.133130	-0.089650	-0.055460	-0.093810	-0.090230	-0.100000	-0.125730	-0.108970	-0.094320	-0.122600	-0.125640	-0.097160	-0.172580	-0.232040	-0.213580	-0.166210	-0.208840
-0.115720	-0.015880	-0.003260	-0.006230	0.008500	-0.006520	-0.062620	-0.010420	-0.139050	-0.059530	-0.091540	-0.024930	-0.081330	-0.021760	-0.115830	-0.020540	0.031620	-0.052340	-0.101210	-0.093060	-0.052500	-0.152320	-0.065830	-0.021280	0.011930	0.028190	-0.084760	-0.012310	0.033410	0.028650	-0.177080	-0.195630	-0.160530	-0.175200	-0.155170	-0.122970	-0.090740	-0.062160	-0.173350	-0.231800	-0.226720	-0.096080	-0.030790	-0.060180	0.013480	-0.161780	-0.178190	-0.147360	-0.174360	-0.084580	-0.227100	-0.095550	-0.136650	-0.161470	-0.107670	-0.051040	-0.088920	-0.057480	-0.077100	-0.103010	0.039000	0.045020	-0.017610	-0.030080	-0.141520	-0.248090	-0.101610	0.011960	-0.124980	-0.177270	-0.109730
-0.018700	-0.119840	-0.168320	-0.075280	-0.167490	-0.184040	-0.210330	-0.209670	-0.152580	-0.129840	-0.166620	-0.161220	-0.101590	-0.315910	-0.042830	-0.261400	-0.308670	-0.218360	-0.151550	-0.186930	-0.240680	-0.144020	-0.145510	-0.021800	-0.084330	-0.099910	0.002410	-0.027100	-0.123070	-0.177180	-0.227200	-0.249640	-0.189490	-0.129120	-0.352840	-0.424310	-0.445610	-0.408310	-0.267010	-0.220160	-0.219340	-0.276630	-0.403170	-0.218540	-0.365620	-0.183360	-0.193900	-0.261600	-0.195460	-0.315410	-0.164140	-0.245480	-0.162620	-0.122120	-0.124260	-0.160720	-0.127430	-0.257400	-0.204430	-0.176150	-0.243440	-0.237790	-0.163860	-0.197070	-0.192400	-0.065490	-0.222590	-0.296360	-0.109920	-0.201570	-0.224280
-0.236620	-0.097990	-0.157030	-0.155580	0.018060	-0.045450	-0.017870	-0.008860	0.017790	0.009750	-0.038600	-0.067370	-0.037590	0.034860	-0.138180	0.013200	0.079570	0.021720	-0.107330	-0.029770	-0.019780	0.001700	-0.056980	-0.177330	-0.104660	-0.099020	-0.101710	-0.169580	-0.139400	-0.225370	-0.022590	0.016350	0.024880	0.029950	-0.012790	0.003830	0.039500	0.042200	0.025630	0.019000	-0.005550	0.047600	0.154550	0.041910	0.127300	0.015270	-0.001130	0.016180	-0.078070	-0.063150	-0.087080	-0.098920	-0.037990	-0.042190	0.001760	-0.024560	-0.017580	0.056450	-0.023910	-0.081100	0.026290	0.035190	-0.062280	-0.094660	-0.035410	-0.074430	-0.084890	-0.068570	-0.125970	-0.087760	-0.029580
-0.093300	-0.132050	-0.049520	-0.013370	-0.190810	-0.150850	-0.132040	-0.203490	-0.252890	-0.217360	-0.138170	-0.178980	-0.199230	-0.141880	-0.164950	-0.199390	-0.190440	-0.262550	-0.132980	-0.206950	-0.168200	-0.266830	-0.136350	-0.003430	-0.042930	-0.056810	-0.144140	-0.028790	-0.001960	0.079850	-0.142950	-0.189090	-0.243680	-0.244510	-0.185180	-0.152020	-0.130090	-0.137370	-0.230300	-0.251050	-0.229600	-0.149010	-0.213900	-0.187220	-0.119120	-0.250350	-0.221210	-0.202970	-0.216740	-0.137020	-0.156980	-0.201100	-0.204500	-0.230720	-0.246150	-0.165250	-0.167750	-0.182910	-0.118820	-0.093890	-0.133350	-0.108010	-0.069710	-0.087340	-0.227880	-0.150660	-0.096460	-0.092520	-0.144650	-0.167200	-0.197640
-0.005340	-0.064590	-0.107760	-0.168540	-0.057320	-0.066660	-0.131790	-0.049150	-0.030970	-0.071290	-0.125040	-0.045890	-0.053360	-0.178850	-0.005890	-0.040650	-0.093510	0.020670	-0.050940	0.004750	-0.062040	0.038350	-0.081980	-0.181470	-0.192100	-0.182540	-0.076620	-0.152300	-0.175630	-0.208930	-0.109320	-0.088640	0.006590	-0.013110	-0.068070	-0.127320	-0.165870	-0.173970	-0.038630	-0.015330	-0.008250	-0.116680	-0.141150	-0.064030	-0.204330	0.021470	-0.010290	-0.035400	0.032560	-0.080870	-0.048190	0.040670	-0.014690	0.004270	0.024570	-0.017640	-0.029420	-0.078710	-0.090490	-0.107330	-0.098950	-0.118730	-0.126900	-0.096140	0.019130	-0.101430	-0.144030	-0.122500	-0.046350	-0.042230	-0.032150
-0.234510	-0.146080	-0.140260	-0.167730	-0.210750	-0.159210	-0.082250	-0.130470	-0.124390	-0.118750	-0.111610	-0.185250	-0.169420	0.034470	-0.194240	-0.109560	-0.106430	-0.119780	-0.122740	-0.155930	-0.099380	-0.202660	-0.186930	-0.210930	-0.069490	-0.098270	-0.257150	-0.246240	-0.090800	-0.084110	-0.069630	-0.049630	-0.176570	-0.175140	0.038760	0.088620	0.095640	0.113810	-0.003830	-0.040570	-0.083810	-0.157780	-0.000490	-0.162920	-0.055040	-0.184940	-0.163330	-0.147300	-0.138980	-0.052530	-0.090530	-0.185440	-0.091360	-0.129810	-0.182890	-0.232680	-0.224930	-0.107410	-0.170150	-0.133620	-0.226880	-0.196250	-0.157840	-0.160920	-0.179850	-0.119740	-0.073440	-0.091940	-0.217250	-0.080100	-0.094250
0.633680	0.052710	-0.418030	-0.188010	0.345310	0.575040	1.369280	1.319430	0.850210	0.733150	-0.032140	-0.387260	0.059350	1.489590	2.154030	2.609790	2.230050	0.995350	0.471110	0.098270	0.417460	0.949840	1.864570	2.130980	2.028840	1.274860	-0.069640	-1.220900	-1.662060	-1.803450	-1.842180	-1.597670	-1.154050	-1.150640	-0.988970	-0.870130	-0.579860	0.302170	0.986490	1.618650	2.380480	2.382830	1.638740	1.109380	-0.597060	-2.632290	-3.814780	-5.147850	-5.256930	-4.291900	-2.898510	-1.235240	0.689910	2.038530	2.322560	2.343270	1.091870	-0.029740	-0.903150	-1.944710	-2.231540	-1.839710	-1.551840	-1.197440	-0.763400	-0.681450	0.078200	0.782890	0.771230	0.972010	1.574120
