2.083580	2.083650	2.224220	2.196370	2.199280	2.217350	2.313530	2.531540	2.624520	2.714900	2.908780	3.084770	3.086120	3.050410	3.176200	3.047120	3.060370	3.164900	3.142420	3.332360	3.412850	3.407020	3.429770	3.309180	3.288990	3.240150	3.328790	3.431540	3.289410	3.284760	3.285330	3.361780	3.408030	3.304260	3.415150	3.322830	3.277740	3.388560	3.235090	3.334030	3.337150	3.268360	3.270600	3.388330	3.309680	3.396740	3.307130	3.390330	3.321040	3.280610	3.373480	3.329690	3.413100	3.294520	3.290690	3.344350	3.249170	3.283820	3.312750	3.421130	3.350070	3.315760	3.373380	3.372650	3.279850	3.316060	3.360810	3.380300	3.385740	3.317100	3.368210	3.434000	3.419920	3.413510	3.277070	3.364040	3.335480	3.300580	3.324040	3.229270	3.388530	3.401990	3.470670	3.467990	3.302920	3.389070	3.213330	3.410220	3.330930	3.275720	3.312960	3.282050	3.417090	3.494700	3.245490	3.458330	3.414230	3.361040	3.352040	3.319290	3.300740	3.247420	3.263470	3.186290	3.418370	3.413660	3.402330	3.500310	3.435500	3.389290	3.372720	3.400860	3.371670	3.366940	3.331700	3.296780	3.381690	3.363400	3.404160	3.551750	3.733200	3.699370	3.758650	3.653670	4.093000	4.235640	4.183790	3.993500	4.018330	4.039230	4.012730	4.060920	4.067290	4.299090	4.598730	4.601160	4.606470	4.746690	4.664910	4.743450	4.729730	4.548720	4.581380	4.555060	4.495490	4.502230	4.434120	4.166490	4.098630	3.944580	3.663610	3.474770	3.420650	3.414820	3.424220	3.318180	3.280140	3.251140	3.261480	3.374910	3.417460	3.631430	3.429950	3.366850	3.330410	3.349030	3.268240
0.161690	0.161650	0.029270	0.057890	0.055420	0.051670	0.017470	-0.059640	-0.044330	-0.008830	0.004700	-0.076430	-0.050850	0.005610	-0.020660	0.066260	0.059360	0.015760	0.071130	-0.021240	-0.014500	0.023610	-0.043340	0.027580	0.026610	0.072740	-0.000120	-0.072440	0.024570	0.060130	-0.005890	-0.023520	-0.020920	0.033000	-0.042890	0.039070	-0.004330	-0.067760	0.017650	-0.000430	-0.019310	0.029250	0.078220	-0.055650	0.031430	-0.040040	0.007740	-0.032650	0.043560	0.018850	-0.053730	-0.003670	-0.071660	0.020740	0.068060	-0.022940	0.050730	0.086180	0.036690	-0.037840	0.056870	-0.059570	-0.010370	-0.048410	-0.000990	-0.059320	-0.004740	-0.042400	0.010680	0.001450	-0.020360	-0.018540	-0.048000	-0.076260	0.018690	-0.004030	-0.022520	-0.013500	-0.003770	0.026770	-0.050600	-0.057170	-0.073910	-0.067940	-0.033920	-0.081230	0.048090	-0.060690	-0.023850	0.020780	0.012560	0.038570	-0.071590	0.089750	0.083810	-0.037740	0.027430	-0.038880	-0.030690	0.015600	0.021500	0.018820	0.035190	0.052480	-0.044310	-0.035760	-0.053910	-0.051090	-0.031390	-0.025790	-0.030210	-0.050110	-0.036920	-0.033810	-0.021550	-0.002950	-0.056760	-0.052080	-0.009940	-0.081540	-0.215560	-0.188620	-0.210910	-0.071620	-0.107080	-0.064310	-0.082150	-0.112800	-0.114680	-0.111540	-0.076170	-0.108650	-0.111090	-0.025800	-0.106840	-0.067560	-0.031500	-0.112060	-0.011610	-0.066380	-0.049960	0.023110	-0.035880	-0.041950	0.018510	0.007020	-0.068300	0.065670	0.010260	0.016730	-0.037720	-0.051710	-0.033130	-0.006710	-0.003060	0.071230	0.064000	0.059650	0.086040	0.060450	-0.015470	-0.024300	-0.008550	-0.040670	0.026980	-0.065000	0.081250
-0.626670	-0.626740	-0.453880	-0.479330	-0.461310	-0.449410	-0.372580	-0.244150	-0.198380	-0.264330	-0.215340	-0.186230	-0.136640	-0.205070	-0.145400	-0.266150	-0.248190	-0.210990	-0.308020	-0.161230	-0.192760	-0.190900	-0.144310	-0.209700	-0.241050	-0.246840	-0.228920	-0.158890	-0.260340	-0.260390	-0.189440	-0.184620	-0.185020	-0.252360	-0.153680	-0.258830	-0.160460	-0.200600	-0.275180	-0.210130	-0.254370	-0.265270	-0.303460	-0.157520	-0.274070	-0.167960	-0.201010	-0.189680	-0.200570	-0.255070	-0.204470	-0.200010	-0.184140	-0.234940	-0.258210	-0.188270	-0.251500	-0.283410	-0.252610	-0.119400	-0.291310	-0.164650	-0.239440	-0.171460	-0.216850	-0.120920	-0.175200	-0.175070	-0.192670	-0.197360	-0.167660	-0.180230	-0.123130	-0.135760	-0.233950	-0.163490	-0.145490	-0.204250	-0.256150	-0.265870	-0.164080	-0.132980	-0.129770	-0.134360	-0.164590	-0.134290	-0.276180	-0.163580	-0.144100	-0.244320	-0.291250	-0.262530	-0.134620	-0.225090	-0.251070	-0.167990	-0.234090	-0.149020	-0.174940	-0.239080	-0.253920	-0.268550	-0.267060	-0.301320	-0.140010	-0.169600	-0.157480	-0.119100	-0.165070	-0.266730	-0.223310	-0.128570	-0.128160	-0.242050	-0.191610	-0.201970	-0.156040	-0.154080	-0.203770	-0.170510	-0.228370	-0.314820	-0.330800	-0.265460	-0.177310	-0.240810	-0.239290	-0.159530	-0.175050	-0.197090	-0.238270	-0.198180	-0.193410	-0.310040	-0.243020	-0.269470	-0.292770	-0.164370	-0.239470	-0.146860	-0.236680	-0.226230	-0.190720	-0.135720	-0.238000	-0.309920	-0.175450	-0.283630	-0.161600	-0.226690	-0.172370	-0.133610	-0.143700	-0.231470	-0.226070	-0.281250	-0.260210	-0.265020	-0.299140	-0.208000	-0.249190	-0.259750	-0.259860	-0.149730	-0.260060	-0.131640	-0.325150
0.145860	0.145830	-0.024380	-0.014640	-0.053140	-0.056810	-0.137440	-0.211190	-0.285440	-0.184870	-0.242350	-0.206370	-0.325940	-0.294580	-0.335800	-0.233530	-0.273130	-0.259220	-0.148640	-0.297540	-0.232080	-0.274920	-0.284120	-0.249690	-0.236860	-0.286670	-0.202650	-0.250570	-0.204200	-0.202300	-0.284940	-0.262780	-0.250500	-0.225170	-0.280160	-0.218910	-0.344420	-0.209620	-0.200220	-0.240910	-0.138440	-0.210870	-0.144230	-0.275330	-0.166480	-0.276150	-0.283190	-0.247230	-0.314550	-0.199920	-0.190350	-0.283310	-0.213920	-0.252940	-0.232500	-0.266030	-0.237050	-0.220800	-0.252660	-0.348620	-0.183700	-0.303020	-0.156680	-0.255360	-0.247130	-0.348220	-0.301020	-0.276530	-0.270630	-0.276090	-0.298190	-0.251220	-0.325060	-0.280140	-0.235760	-0.311360	-0.349840	-0.246610	-0.186890	-0.204280	-0.266900	-0.316030	-0.285830	-0.298950	-0.305080	-0.287310	-0.200780	-0.277770	-0.338670	-0.228350	-0.135830	-0.215800	-0.311800	-0.272030	-0.253940	-0.287470	-0.239270	-0.328830	-0.299260	-0.211840	-0.215470	-0.188990	-0.224160	-0.175140	-0.326700	-0.287700	-0.285250	-0.323860	-0.284300	-0.105260	-0.174470	-0.313070	-0.347450	-0.170980	-0.270750	-0.280110	-0.278040	-0.296850	-0.244470	-0.327490	-0.241680	-0.155810	-0.104630	-0.170460	-0.233760	-0.121970	-0.119900	-0.174720	-0.164920	-0.143970	-0.122860	-0.176020	-0.187860	-0.113860	-0.104600	-0.093170	-0.082320	-0.217660	-0.198000	-0.279490	-0.139640	-0.222360	-0.252730	-0.288260	-0.188660	-0.075590	-0.224020	-0.170460	-0.338400	-0.194200	-0.246830	-0.366110	-0.317150	-0.191200	-0.227480	-0.187560	-0.244160	-0.241440	-0.187490	-0.284600	-0.134360	-0.146480	-0.155570	-0.305630	-0.192430	-0.328790	-0.150750
-0.232330	-0.232220	-0.097360	-0.090390	-0.039080	-0.060060	-0.013980	-0.064080	-0.041330	-0.141930	-0.134630	-0.198790	-0.101580	-0.081150	-0.072290	-0.150730	-0.075000	-0.162730	-0.250070	-0.135070	-0.220180	-0.184810	-0.197240	-0.206030	-0.150940	-0.092090	-0.217160	-0.185860	-0.173560	-0.232450	-0.113870	-0.156540	-0.194930	-0.150010	-0.175720	-0.168660	-0.090000	-0.175090	-0.143640	-0.173570	-0.297200	-0.176490	-0.274630	-0.166560	-0.224550	-0.123750	-0.120390	-0.165010	-0.106660	-0.184240	-0.231530	-0.079480	-0.196150	-0.123540	-0.167030	-0.151680	-0.137590	-0.154240	-0.076750	-0.112080	-0.137430	-0.086660	-0.272910	-0.164340	-0.171670	-0.112540	-0.115490	-0.144330	-0.149330	-0.122270	-0.105060	-0.202420	-0.147250	-0.187890	-0.152730	-0.154410	-0.062670	-0.186570	-0.164370	-0.158090	-0.144400	-0.140860	-0.158630	-0.143320	-0.089500	-0.153910	-0.168670	-0.116820	-0.105990	-0.156900	-0.232660	-0.138930	-0.098900	-0.205590	-0.180860	-0.123770	-0.133300	-0.087150	-0.075130	-0.189160	-0.168420	-0.177640	-0.121190	-0.178110	-0.084620	-0.118980	-0.131160	-0.143360	-0.140010	-0.321440	-0.250030	-0.137870	-0.099370	-0.204770	-0.131360	-0.106380	-0.153870	-0.096270	-0.146350	-0.005890	0.065280	0.025940	-0.039650	-0.154510	-0.151790	-0.289460	-0.267670	-0.305700	-0.287770	-0.293680	-0.293110	-0.224530	-0.213470	-0.188660	-0.258050	-0.251310	-0.278400	-0.201970	-0.194700	-0.164060	-0.244500	-0.198600	-0.122680	-0.188000	-0.238110	-0.293170	-0.185880	-0.235230	-0.081670	-0.252830	-0.197490	-0.048620	-0.144840	-0.209730	-0.154720	-0.237280	-0.140280	-0.142970	-0.169940	-0.159840	-0.328590	-0.274590	-0.242590	-0.146190	-0.184950	-0.087270	-0.194180
-0.144340	-0.144260	-0.226750	-0.239770	-0.289370	-0.234600	-0.249460	-0.121920	-0.099630	-0.066940	-0.076700	-0.028620	-0.028000	-0.074350	-0.083140	-0.010640	-0.086540	0.020920	0.066530	0.003280	0.058680	0.039610	0.046110	0.070630	-0.008870	-0.034640	0.003670	-0.013870	-0.008700	0.057960	-0.048780	0.012900	0.057330	-0.022900	0.039860	0.000950	0.023500	-0.043620	-0.054530	0.015040	0.114440	0.060310	0.095370	0.038990	0.052400	-0.068100	-0.004190	-0.009490	-0.007090	-0.035740	0.015130	-0.115450	-0.034600	-0.038090	-0.002810	0.011440	-0.042080	-0.043310	-0.137420	0.033670	-0.118250	-0.066980	0.011010	-0.037110	0.019850	0.041230	-0.014340	0.025800	-0.021220	-0.032020	-0.066390	0.028820	0.026310	0.038970	-0.019430	0.047530	-0.025440	0.067790	-0.059630	-0.026050	-0.038750	0.038490	-0.021390	0.016090	-0.056310	0.013260	-0.026980	-0.071980	0.037670	-0.018970	0.010380	-0.078820	-0.047080	0.003750	0.069800	-0.009240	-0.101750	-0.046310	-0.092660	0.030560	0.042670	-0.028210	-0.044600	-0.003090	-0.071170	-0.041180	-0.023140	0.027960	-0.020280	0.072650	0.054630	-0.001180	0.025110	-0.008540	-0.009160	-0.053540	0.003790	-0.087010	-0.055340	-0.058790	-0.109940	-0.129580	-0.087880	-0.043070	-0.118320	-0.070690	-0.019620	-0.013810	-0.013480	-0.013310	-0.003040	-0.060030	-0.063020	-0.048890	0.022850	-0.018050	0.033870	0.032630	0.010900	-0.003990	-0.015490	0.038510	-0.077710	0.048680	0.027250	0.008820	-0.008960	0.053790	-0.063610	0.068300	0.031170	-0.029090	0.037190	-0.012950	-0.032420	0.011830	-0.015360	0.001690	-0.062410	-0.009270	0.115330	-0.037690	-0.034010	0.029540	-0.050500	-0.030130	-0.048710
-0.139530	-0.139710	-0.113800	-0.100820	-0.069330	-0.135020	-0.121440	-0.158490	-0.184870	-0.135970	-0.099050	-0.083160	-0.181740	-0.119540	-0.118710	-0.157740	-0.135640	-0.155340	-0.120840	-0.147120	-0.206210	-0.221890	-0.185950	-0.271170	-0.167310	-0.173170	-0.165010	-0.146510	-0.162260	-0.195280	-0.084220	-0.189410	-0.190790	-0.134510	-0.154540	-0.169840	-0.260500	-0.085140	-0.187960	-0.180250	-0.208140	-0.258690	-0.214040	-0.166400	-0.195450	-0.122610	-0.158180	-0.148220	-0.230880	-0.153880	-0.133440	-0.104810	-0.110120	-0.151450	-0.177160	-0.152520	-0.099050	-0.095210	-0.043500	-0.232760	-0.045330	-0.194820	-0.058890	-0.146220	-0.192410	-0.269790	-0.156560	-0.178100	-0.138550	-0.129090	-0.138150	-0.168500	-0.172700	-0.218380	-0.154610	-0.259620	-0.197520	-0.278670	-0.045200	-0.106930	-0.125340	-0.186560	-0.115630	-0.140110	-0.161570	-0.178420	-0.087980	-0.134910	-0.263640	-0.152020	-0.107930	-0.085490	-0.187660	-0.164580	-0.271950	-0.173840	-0.070030	-0.204040	-0.101750	-0.196290	-0.272310	-0.178070	-0.198010	-0.166970	-0.162750	-0.180250	-0.171470	-0.174660	-0.154530	-0.210550	-0.161800	-0.131750	-0.253640	-0.138060	-0.208770	-0.118470	-0.135480	-0.138580	-0.097740	-0.217540	-0.288850	-0.283140	-0.266070	-0.191900	-0.156350	-0.059490	-0.150010	-0.127100	-0.140080	-0.156880	-0.191490	-0.150590	-0.154520	-0.149710	-0.131460	-0.041440	-0.086200	-0.110340	-0.089130	-0.079220	-0.014290	-0.089950	-0.048590	-0.124980	-0.050760	0.031920	-0.048390	-0.095980	-0.041520	-0.069720	-0.179780	-0.281380	-0.233030	-0.106950	-0.192000	-0.165770	-0.160480	-0.248510	-0.096810	-0.159680	-0.257250	-0.110350	-0.109900	-0.243940	-0.101510	-0.193820	-0.097730
-0.081090	-0.081120	-0.056430	-0.064460	-0.063390	0.002950	0.050970	0.062070	0.051340	-0.006500	-0.093130	-0.134290	-0.024860	-0.050650	-0.036790	-0.039470	-0.032720	-0.127200	-0.178760	-0.094190	-0.071920	-0.060310	-0.146640	-0.046070	-0.047110	-0.089680	-0.148420	-0.099690	-0.087130	-0.154840	-0.194710	-0.012320	-0.051850	-0.094610	-0.068110	-0.134520	0.017060	-0.178180	-0.062690	-0.026650	-0.137240	0.031300	-0.128490	-0.075000	-0.035880	-0.049380	-0.045710	-0.086470	-0.044340	-0.157230	-0.167370	-0.066230	-0.155530	-0.085460	-0.116520	-0.059720	-0.105880	-0.221250	-0.177570	-0.015420	-0.114440	-0.008340	-0.319510	-0.126480	-0.165490	-0.086430	-0.041440	-0.038280	-0.118230	-0.132350	-0.079090	-0.145840	-0.086990	-0.136500	-0.119750	-0.089660	-0.005840	-0.028000	-0.144390	-0.074500	-0.081830	-0.053540	-0.098400	-0.046290	-0.021930	-0.123660	-0.142280	-0.053980	0.003220	-0.133370	-0.162930	-0.187590	-0.018600	-0.206620	-0.087430	-0.064340	-0.199950	-0.070480	-0.069210	-0.028480	0.063730	-0.099590	-0.009030	-0.121310	-0.057460	-0.035880	-0.056030	-0.056750	-0.101850	-0.117490	-0.090840	-0.092890	0.004680	-0.118940	-0.014860	-0.147930	-0.127620	-0.073650	-0.118240	-0.066890	-0.077280	-0.147090	-0.194480	-0.258180	-0.097870	-0.263210	-0.141400	-0.179030	-0.173680	-0.162550	-0.106610	-0.143210	-0.142670	-0.156840	-0.075460	-0.155220	-0.105660	-0.114910	-0.096610	-0.081930	-0.128800	-0.093330	0.012430	-0.059460	-0.126270	-0.162340	-0.031710	-0.040250	-0.042280	-0.158180	-0.045370	-0.062050	-0.118100	-0.177200	-0.046210	-0.245140	-0.153930	-0.085390	-0.096420	-0.167980	-0.170020	-0.276030	-0.224650	-0.062000	-0.136520	-0.067760	-0.160780
-0.182680	-0.182490	-0.246010	-0.233680	-0.256900	-0.282740	-0.326920	-0.236350	-0.245530	-0.238080	-0.275090	-0.195720	-0.269160	-0.209400	-0.333590	-0.190850	-0.271960	-0.125610	-0.029770	-0.189940	-0.257310	-0.314030	-0.207300	-0.327610	-0.225000	-0.217900	-0.227610	-0.292180	-0.189910	-0.168960	-0.104120	-0.266110	-0.210450	-0.197460	-0.192040	-0.149780	-0.210110	-0.134690	-0.278450	-0.270870	-0.080870	-0.190900	-0.153290	-0.150960	-0.232920	-0.339840	-0.175370	-0.218740	-0.268080	-0.243040	-0.176380	-0.323230	-0.241830	-0.190020	-0.228060	-0.178660	-0.212030	-0.086010	-0.140800	-0.217700	-0.254750	-0.348150	-0.076650	-0.319130	-0.104470	-0.136530	-0.237360	-0.167830	-0.243190	-0.169180	-0.285780	-0.212150	-0.195950	-0.261860	-0.196370	-0.233130	-0.233330	-0.218600	-0.116560	-0.169820	-0.270890	-0.157620	-0.274150	-0.188360	-0.300870	-0.181630	-0.168570	-0.318510	-0.204310	-0.135820	-0.061930	-0.133420	-0.335320	-0.366380	-0.193920	-0.198050	-0.269300	-0.278930	-0.252560	-0.253180	-0.274430	-0.240870	-0.258250	-0.186760	-0.366850	-0.298170	-0.263400	-0.214950	-0.236520	-0.288500	-0.237550	-0.220630	-0.239190	-0.175860	-0.296220	-0.149660	-0.160120	-0.357180	-0.243490	0.016630	0.110250	0.093960	0.156320	0.028110	-0.488470	-0.354080	-0.296400	-0.473320	-0.428650	-0.424940	-0.474440	-0.426850	-0.425890	-0.088530	-0.129650	-0.098530	-0.137580	-0.060990	-0.113380	-0.193770	-0.158380	-0.142460	-0.312200	-0.226090	-0.146840	-0.076930	-0.221890	-0.218610	-0.254970	-0.095330	-0.284080	-0.206280	-0.150680	-0.152010	-0.344930	-0.228830	-0.100450	-0.218550	-0.337240	-0.251570	-0.267700	-0.319340	-0.281850	-0.272520	-0.291900	-0.219230	-0.194860
-0.109080	-0.109000	-0.023630	-0.041980	-0.005420	-0.005040	0.083270	0.064900	0.071660	0.087840	0.121220	0.151810	0.119920	0.128550	0.194240	0.078210	0.127390	0.081590	0.067410	0.152140	0.121290	0.116280	0.085490	0.086120	0.144690	0.147250	0.034310	0.159180	0.106040	0.028700	0.086880	0.152750	0.165580	0.147810	0.166180	0.059670	0.074480	0.083310	0.078910	0.159970	0.030120	0.085510	0.035250	0.144560	0.139390	0.177340	0.117450	0.124360	0.067730	0.010420	0.091760	0.163960	0.114220	0.091600	0.049250	0.151000	0.180720	-0.018730	0.033740	0.077920	0.090110	0.166770	0.003390	0.117680	-0.014150	-0.017310	0.164580	0.158300	0.117360	0.091310	0.092710	0.088920	0.135420	0.070880	0.105300	0.013810	0.134010	0.048260	0.113760	0.160330	0.144230	0.137210	0.197510	0.174690	0.159550	0.083170	0.197590	0.149860	0.068890	0.040300	0.032820	-0.035940	0.142460	0.036960	0.004570	0.111460	0.075870	0.057210	0.169980	0.155140	0.104830	0.002430	0.057440	0.122980	0.160380	0.107040	0.131270	0.132810	0.095630	0.067160	0.193480	0.174150	0.073790	0.080570	0.135490	0.095810	0.155710	0.133470	0.134240	-0.049500	-0.084310	-0.107840	-0.129370	-0.171410	0.067130	0.034370	0.048760	0.066330	0.068450	0.060380	0.121060	0.097220	0.098790	-0.046820	0.092460	0.110160	0.175570	0.083260	0.129220	0.215830	0.156530	0.161470	0.242380	0.176810	0.122370	0.128300	0.201420	0.232190	0.263160	0.136540	0.170670	-0.049780	-0.011970	0.009760	0.137830	-0.009760	-0.006970	-0.006010	0.235480	0.015410	0.003860	0.015530	0.077690	0.101020	0.177520	0.083800	0.060910
