3.016180	3.105110	3.088510	3.063140	3.150470	3.143690	3.098300	3.041420	3.025190	3.113190	3.074480	3.098370	3.080890	3.057000	3.091760	3.117750	3.059960	3.030480	3.049710	3.096340	3.081540	3.060940	3.050210	3.011860	3.104620	3.091970	3.065010	3.153310	3.522940	3.770090	3.734050	3.863370	3.687130	3.860680	4.006320	3.918250	3.835550	3.879330	3.966520	3.945900	3.965520	3.855610	3.910610	4.055730	3.984630	3.932800	3.771210	3.481870	3.429320	3.204730	3.141240	3.110900	3.119600	3.119070	3.050740	3.132550	3.152750	3.040170	3.126950	3.019870	3.036200	3.042260	3.103530	3.046220	3.064210	3.089710	3.434400	3.055590	3.026980	3.045780	3.180410	3.048260
-0.019890	-0.096460	-0.091780	-0.059320	-0.067800	-0.059560	-0.078400	-0.039320	-0.050150	-0.065480	-0.082350	-0.115370	-0.087070	-0.053600	-0.093070	-0.090090	-0.066790	-0.028970	-0.083490	-0.070240	-0.090460	-0.111080	-0.071710	-0.035910	-0.107860	-0.067310	-0.077680	-0.124560	-0.221140	-0.363170	-0.296310	-0.345270	-0.175560	0.002640	-0.082280	-0.020350	-0.032890	-0.047950	-0.105460	-0.086690	-0.091090	-0.073310	-0.008410	-0.040970	-0.091940	-0.109710	-0.068560	-0.057660	-0.133670	-0.040680	-0.054300	-0.034570	-0.069790	-0.093000	-0.050700	-0.113570	-0.116090	-0.055010	-0.100260	-0.040360	-0.035200	-0.031720	-0.106520	-0.078780	-0.051100	-0.040540	-0.046850	-0.033210	-0.035900	-0.049850	-0.118550	-0.025100
-0.290800	-0.273870	-0.279300	-0.249430	-0.249910	-0.235950	-0.241200	-0.265560	-0.269020	-0.293940	-0.283800	-0.228840	-0.239250	-0.226910	-0.242800	-0.191350	-0.250600	-0.270080	-0.204900	-0.261700	-0.263800	-0.183820	-0.242250	-0.245520	-0.211330	-0.191190	-0.285520	-0.221560	-0.327950	-0.272150	-0.403490	-0.269830	-0.285460	-0.221100	-0.191100	-0.186190	-0.180570	-0.223880	-0.168030	-0.218160	-0.206980	-0.198410	-0.286760	-0.239660	-0.176690	-0.255540	-0.221370	-0.241370	-0.167840	-0.245580	-0.260760	-0.234630	-0.226970	-0.180170	-0.248570	-0.177210	-0.192630	-0.258600	-0.195280	-0.279050	-0.262880	-0.290310	-0.212830	-0.264060	-0.238560	-0.276140	-0.397410	-0.235220	-0.254350	-0.267300	-0.220570	-0.273150
-0.123920	-0.054770	-0.096130	-0.162240	-0.107380	-0.159790	-0.123220	-0.156720	-0.141350	-0.104540	-0.110400	-0.130840	-0.144480	-0.215420	-0.104370	-0.185420	-0.110890	-0.098750	-0.197410	-0.087070	-0.080360	-0.217380	-0.141890	-0.178270	-0.141950	-0.217380	-0.050360	-0.183780	-0.051480	-0.067310	0.042650	-0.038610	-0.033630	-0.205320	-0.198910	-0.214380	-0.236850	-0.147600	-0.174150	-0.114230	-0.116380	-0.180190	-0.066840	-0.097010	-0.244630	-0.054230	-0.156830	-0.153200	-0.169120	-0.153030	-0.116290	-0.161880	-0.150990	-0.213630	-0.149340	-0.205680	-0.174600	-0.108910	-0.192250	-0.134620	-0.163270	-0.103100	-0.182250	-0.146550	-0.158780	-0.110950	-0.026560	-0.190080	-0.156460	-0.143810	-0.184650	-0.127040
-0.050200	-0.122610	-0.058420	0.013960	-0.093120	0.006550	-0.078880	0.003320	-0.022640	-0.018000	-0.016410	-0.040730	-0.060290	0.037840	-0.104970	-0.048620	-0.085720	-0.128990	0.011670	-0.131830	-0.133120	0.023310	-0.039570	-0.029340	-0.078520	-0.018360	-0.131640	0.027350	0.045420	0.131610	0.061790	0.080860	-0.073440	-0.120990	-0.079310	-0.085280	-0.072560	-0.142880	-0.153800	-0.190260	-0.205600	-0.070330	-0.215230	-0.158570	0.040620	-0.179060	-0.055890	-0.032830	-0.061020	-0.026670	-0.069730	-0.096800	-0.065740	-0.014010	-0.078500	-0.008320	-0.028440	-0.115710	-0.020120	-0.012430	0.002270	-0.062920	-0.011200	-0.002640	-0.063190	-0.100460	-0.038210	-0.015080	-0.043130	-0.013990	0.027860	-0.060500
-0.125180	-0.085630	-0.151020	-0.201910	-0.113680	-0.264160	-0.118330	-0.182760	-0.164620	-0.183870	-0.180080	-0.172830	-0.074370	-0.168050	-0.099210	-0.109540	-0.116430	-0.062730	-0.158330	-0.085840	-0.096810	-0.159440	-0.177170	-0.116950	-0.110900	-0.126240	-0.098010	-0.147440	-0.225530	-0.294270	-0.227100	-0.230980	-0.153070	-0.077630	-0.161270	-0.095460	-0.101850	-0.034950	-0.050620	-0.021710	-0.034140	-0.142620	-0.019990	-0.037620	-0.184910	-0.039110	-0.194740	-0.190120	-0.165330	-0.223260	-0.182480	-0.083800	-0.102400	-0.169820	-0.074790	-0.156200	-0.167820	-0.052660	-0.130900	-0.176980	-0.200830	-0.121030	-0.140720	-0.178910	-0.071730	-0.053500	-0.084330	-0.154150	-0.102110	-0.145810	-0.146180	-0.124660
-0.193540	-0.155320	-0.183710	-0.111550	-0.143290	0.003320	-0.170670	-0.168500	-0.172320	-0.141600	-0.128440	-0.090720	-0.294300	-0.163690	-0.180650	-0.184850	-0.147760	-0.203120	-0.162180	-0.111580	-0.147660	-0.184180	-0.086480	-0.228080	-0.157420	-0.228870	-0.155950	-0.209530	-0.177130	-0.144040	-0.193570	-0.129220	-0.200150	-0.193850	-0.094890	-0.180030	-0.194140	-0.255590	-0.211870	-0.242190	-0.189740	-0.100720	-0.186470	-0.168840	-0.149870	-0.202840	-0.064930	-0.148100	-0.095810	-0.048680	-0.064230	-0.207560	-0.208110	-0.094650	-0.179540	-0.172540	-0.104180	-0.189600	-0.207810	-0.082880	-0.126560	-0.160280	-0.171770	-0.138420	-0.234960	-0.229030	-0.212550	-0.151210	-0.196130	-0.178360	-0.225140	-0.166240
-0.055600	-0.066280	-0.081340	-0.023790	-0.041910	-0.131630	-0.055950	-0.011050	-0.010300	-0.020670	-0.032020	-0.157270	0.062220	-0.045610	-0.060460	-0.049080	-0.017080	-0.051730	-0.034140	-0.130600	-0.125320	-0.016880	-0.149060	-0.031700	-0.100530	0.016310	-0.117630	0.054990	0.103040	0.050140	0.218430	0.115220	0.019350	-0.141840	-0.240590	-0.011750	-0.054020	-0.010050	-0.083600	-0.067130	-0.110880	-0.198620	-0.104200	0.004670	-0.121150	-0.147150	-0.190760	-0.054170	-0.147610	-0.167970	-0.206330	-0.115970	-0.015840	-0.168750	-0.120350	-0.037910	-0.100940	-0.105130	-0.013560	-0.149790	-0.093920	-0.066600	-0.135720	-0.098650	-0.030290	-0.067030	0.143030	-0.113480	0.000890	-0.031000	0.084510	0.008160
-0.087910	-0.056360	-0.126730	-0.143650	-0.128910	-0.173070	-0.114460	-0.204650	-0.152940	-0.121350	-0.071580	-0.053520	-0.234830	-0.117790	-0.173780	-0.111380	-0.166700	-0.100220	-0.069750	0.000500	-0.040830	-0.128110	-0.042900	-0.168850	-0.071800	-0.277590	-0.059390	-0.099040	-0.003970	0.108190	0.073070	0.154920	-0.067200	-0.298790	-0.207600	-0.397050	-0.428330	-0.402930	-0.366760	-0.363690	-0.363610	-0.195870	-0.219720	-0.253830	-0.105750	-0.072170	-0.183420	-0.274040	-0.130310	-0.211230	-0.063780	-0.149470	-0.227150	-0.064070	-0.027530	-0.250600	-0.127170	0.003820	-0.210270	-0.039720	-0.136920	-0.078610	-0.039310	-0.115550	-0.126810	-0.053970	-0.065950	-0.150160	-0.127430	-0.111090	-0.134360	-0.198520
-0.220210	-0.127230	-0.175290	-0.052580	-0.115120	-0.003120	-0.168030	-0.089730	-0.114620	-0.101890	-0.108720	-0.132860	-0.111710	-0.097510	-0.106730	-0.150320	-0.045510	-0.209290	-0.193020	-0.160490	-0.187770	-0.130530	-0.171330	-0.157990	-0.154200	-0.071760	-0.190790	-0.119870	-0.123990	-0.142320	-0.028040	-0.135030	-0.158280	-0.113190	-0.108960	0.036440	0.012650	0.004020	-0.031970	-0.031560	0.023380	-0.067480	-0.024370	0.072280	-0.108320	-0.190500	-0.095690	-0.086020	-0.149250	-0.055080	-0.161220	-0.192940	-0.054890	-0.138870	-0.139420	-0.027480	-0.051380	-0.188110	-0.087120	-0.060290	-0.134250	-0.114860	-0.146010	-0.074410	-0.117290	-0.183150	0.039970	-0.073190	-0.081910	-0.104310	-0.079330	-0.010230
-0.028160	-0.091670	-0.101910	-0.137700	-0.062890	-0.213150	-0.093800	-0.109460	-0.106240	-0.076850	-0.072250	-0.173970	-0.072050	-0.124460	-0.109040	-0.128800	-0.119960	-0.043890	-0.018630	-0.081210	-0.097610	-0.087670	-0.107730	-0.099350	-0.159000	-0.149420	-0.106940	-0.014560	0.007860	-0.100980	-0.165420	-0.091130	-0.097950	-0.142670	-0.222520	-0.143470	-0.137310	-0.131050	-0.154160	-0.164570	-0.217510	-0.204890	-0.222040	-0.203470	-0.254810	-0.154810	-0.199920	-0.159250	-0.148860	-0.207690	-0.176690	-0.135250	-0.155620	-0.167500	-0.169960	-0.174280	-0.193110	-0.151210	-0.121610	-0.237950	-0.128170	-0.148920	-0.234810	-0.172210	-0.149920	-0.099860	-0.113630	-0.255840	-0.103010	-0.147540	-0.080250	-0.146810
-0.085870	-0.087060	-0.049790	-0.062470	-0.110070	0.003730	-0.023530	-0.069780	-0.053690	-0.124780	-0.135340	0.029650	-0.112760	-0.053420	-0.069350	0.016250	-0.087850	-0.058370	-0.125460	-0.072900	-0.032860	-0.076610	-0.033540	-0.037980	0.049140	-0.005630	-0.015380	-0.188270	-0.224260	-0.122820	-0.100650	-0.126670	-0.069930	-0.017340	0.059740	-0.094110	-0.104730	-0.131870	-0.062760	-0.071560	-0.046200	-0.001390	-0.007000	-0.065680	0.102400	0.002250	0.013690	-0.009170	0.027070	0.015340	0.036330	0.033400	-0.046180	0.023550	0.019470	-0.045250	-0.008950	0.045620	-0.071550	0.035180	-0.038640	-0.027000	0.107550	-0.041460	-0.016480	-0.048440	-0.177620	0.094860	-0.102210	-0.021990	-0.122260	-0.093300
-0.139830	-0.102980	-0.121570	-0.147020	-0.084990	-0.150010	-0.231140	-0.098550	-0.151240	-0.094850	-0.094700	-0.229760	-0.053140	-0.189550	-0.055940	-0.243870	-0.059750	-0.187010	-0.114350	-0.165000	-0.178330	-0.140940	-0.145230	-0.138610	-0.271490	-0.124140	-0.153580	-0.071890	-0.025430	-0.179270	-0.168570	-0.215630	-0.115760	-0.047810	-0.125530	-0.015840	0.070760	0.108710	0.022320	0.092830	0.052040	0.031340	-0.048520	-0.052390	-0.201310	-0.096430	-0.022310	-0.035050	-0.148400	-0.062240	-0.111700	-0.152760	-0.036590	-0.200710	-0.248970	-0.020880	-0.118950	-0.261080	-0.053530	-0.190120	-0.113900	-0.152300	-0.262690	-0.117970	-0.117130	-0.162730	-0.112280	-0.196990	-0.122980	-0.180320	-0.136820	-0.070770
