1.836210	1.855120	1.875560	1.909510	1.893080	1.867000	1.992870	2.025430	2.131650	2.275970	2.441900	2.531620	2.529120	2.651770	2.628830	2.652590	2.770940	2.738820	2.794790	2.771770	2.937540	3.041920	3.238750	3.286530	3.393200	3.463510	3.356240	3.445910	3.288920	3.449620	3.564520	3.658710	3.619110	3.655630	3.664390	3.624500	3.565640	3.504530	3.459870	3.525230	3.634390	3.646570	3.582410	3.519530	3.547300	3.437250	3.626040	3.418810	3.353740	3.166160	3.066150	2.961150	2.937890	2.839400	2.899290	2.831930	2.830660	2.947820	2.896860	2.847670	2.861850	2.816450	2.817020
0.056580	0.037500	0.018960	-0.012100	-0.003950	0.026560	-0.077180	-0.093030	-0.121880	-0.145700	-0.153700	-0.162200	-0.111060	-0.138870	-0.102740	-0.102890	-0.086590	-0.116440	-0.081360	-0.116090	-0.139520	-0.176220	-0.260600	-0.270650	-0.259860	-0.247270	-0.146610	-0.204450	-0.147730	0.032680	-0.000730	-0.034030	-0.092900	-0.114860	-0.149560	-0.119000	-0.082860	-0.055470	-0.054230	-0.033450	-0.035460	-0.042580	-0.042780	-0.000060	-0.043340	0.026340	-0.093680	-0.047940	-0.041710	-0.080260	-0.021200	-0.066100	-0.077730	-0.034570	-0.115030	-0.070270	-0.089480	-0.127040	-0.094110	-0.085930	-0.139740	-0.068340	-0.100560
-0.450720	-0.413550	-0.395240	-0.356490	-0.342610	-0.390090	-0.266010	-0.235520	-0.209840	-0.189430	-0.186240	-0.162220	-0.212110	-0.180680	-0.256110	-0.257420	-0.254470	-0.207350	-0.224910	-0.242760	-0.239480	-0.277200	-0.290400	-0.243280	-0.265320	-0.268530	-0.361650	-0.170520	-0.159960	-0.239040	-0.228890	-0.205590	-0.242970	-0.188200	-0.156710	-0.198960	-0.253010	-0.239400	-0.236020	-0.220320	-0.210320	-0.196740	-0.146130	-0.195810	-0.122630	-0.198710	-0.149370	-0.146080	-0.250120	-0.129570	-0.207220	-0.190840	-0.172590	-0.249140	-0.206700	-0.241590	-0.233720	-0.211870	-0.261210	-0.279210	-0.237450	-0.275710	-0.255440
0.035890	-0.016350	-0.032170	-0.066430	-0.121620	-0.053830	-0.151700	-0.190050	-0.185240	-0.199980	-0.184710	-0.205490	-0.190980	-0.215650	-0.144440	-0.149760	-0.112790	-0.190860	-0.170260	-0.114660	-0.144050	-0.109330	-0.015710	-0.135850	-0.072480	-0.078240	-0.014390	-0.182000	-0.197520	-0.189050	-0.178100	-0.197820	-0.111400	-0.223790	-0.222580	-0.197240	-0.096950	-0.164460	-0.128120	-0.120870	-0.142780	-0.148080	-0.256630	-0.213320	-0.302920	-0.206190	-0.162920	-0.241650	-0.085470	-0.264090	-0.202160	-0.176860	-0.205030	-0.153550	-0.153670	-0.154270	-0.149420	-0.194960	-0.105310	-0.101000	-0.131130	-0.123360	-0.133380
-0.154530	-0.099160	-0.078580	-0.054250	0.037230	-0.048250	0.001920	0.027090	-0.012850	-0.006880	-0.047630	-0.037490	-0.036370	-0.011710	-0.079000	-0.022370	-0.125100	-0.065870	-0.104980	-0.136750	-0.023430	0.039630	-0.092820	0.065600	-0.052060	-0.040060	-0.040590	-0.007750	-0.054440	-0.218160	-0.214300	-0.187870	-0.221830	-0.128010	-0.126090	-0.145330	-0.276710	-0.205380	-0.295570	-0.287020	-0.239710	-0.253670	-0.143840	-0.195300	-0.094560	-0.221330	-0.263930	-0.178200	-0.316330	-0.164050	-0.241750	-0.171090	-0.171580	-0.141850	-0.149490	-0.132920	-0.122680	-0.043100	-0.122000	-0.126770	-0.102410	-0.076820	-0.092000
-0.144360	-0.179470	-0.221540	-0.234580	-0.340640	-0.241030	-0.249420	-0.237540	-0.203910	-0.192710	-0.155600	-0.153270	-0.130260	-0.147470	-0.070790	-0.201350	-0.107470	-0.073630	-0.073680	-0.032660	-0.192560	-0.304660	-0.094360	-0.237710	-0.098920	-0.129740	-0.183050	-0.164440	-0.112170	0.003860	-0.009740	0.008330	0.021280	-0.070190	-0.087290	-0.081340	-0.017520	-0.080700	0.011710	-0.017700	-0.020450	0.008450	0.003210	0.062550	-0.034210	0.059960	-0.035320	-0.006360	0.001280	-0.036290	-0.017900	-0.112300	-0.044400	-0.104120	-0.099770	-0.096710	-0.074000	-0.147340	-0.104150	-0.067520	-0.099020	-0.161770	-0.127540
-0.148780	-0.141560	-0.076810	-0.069910	0.011960	-0.078780	-0.085750	-0.127500	-0.140300	-0.165250	-0.158700	-0.190720	-0.211550	-0.195310	-0.272480	-0.080400	-0.112350	-0.244700	-0.253370	-0.271370	-0.063470	-0.069040	-0.260890	-0.145760	-0.206840	-0.120840	-0.111470	-0.118900	-0.171350	-0.216790	-0.176340	-0.222730	-0.243360	-0.228020	-0.178570	-0.193690	-0.152360	-0.128730	-0.145240	-0.073970	-0.113440	-0.127090	-0.244780	-0.309020	-0.234140	-0.253950	-0.098150	-0.204750	-0.182080	-0.230480	-0.210780	-0.089120	-0.191900	-0.191050	-0.166220	-0.199620	-0.248360	-0.207990	-0.210520	-0.219420	-0.240120	-0.136490	-0.207540
-0.031710	-0.011900	-0.090360	-0.096140	-0.129590	-0.064610	-0.052620	-0.003870	-0.046300	-0.008150	-0.066090	-0.003770	-0.037450	-0.003680	0.003050	-0.166620	-0.174730	-0.021130	-0.031340	0.054790	-0.036060	-0.035620	0.219920	0.096010	0.192350	0.072160	0.093020	0.107140	0.052340	-0.192120	-0.204740	-0.183220	-0.174780	-0.181440	-0.191670	-0.178200	-0.293260	-0.262290	-0.335280	-0.304030	-0.227380	-0.255000	-0.081090	-0.062280	-0.066770	-0.069080	-0.175880	-0.118780	-0.152810	-0.092440	-0.178630	-0.205260	-0.173170	-0.100670	-0.149430	-0.024480	0.018290	-0.031180	-0.014460	0.004870	-0.018900	-0.053390	-0.035540
-0.217420	-0.235050	-0.177360	-0.167060	-0.192730	-0.205340	-0.198320	-0.226300	-0.180720	-0.167320	-0.134260	-0.194730	-0.111010	-0.135410	-0.148970	-0.081940	-0.042630	-0.079270	-0.172490	-0.180950	-0.002050	-0.093050	-0.106280	0.001510	-0.052030	0.094980	-0.024180	-0.079150	-0.113890	-0.315180	-0.362060	-0.293850	-0.289930	-0.347590	-0.374800	-0.427950	-0.302850	-0.419870	-0.298670	-0.305010	-0.309410	-0.203120	-0.303130	-0.290330	-0.316630	-0.343620	-0.399400	-0.350490	-0.424340	-0.471580	-0.457140	-0.346270	-0.301540	-0.365610	-0.275360	-0.292160	-0.269630	-0.208930	-0.200720	-0.117640	-0.219150	-0.182650	-0.223840
-0.052450	-0.044910	-0.066000	-0.079960	-0.023250	-0.054310	-0.060130	-0.053850	-0.128650	-0.142690	-0.140090	-0.134730	-0.216780	-0.145180	-0.136410	-0.085040	-0.138230	-0.169400	-0.204700	-0.064550	-0.101230	-0.107720	-0.048290	-0.129000	-0.022380	-0.133130	-0.044440	-0.088470	-0.144690	-0.098410	0.018900	-0.017310	-0.000660	-0.062580	0.026260	0.050880	-0.058620	0.059550	-0.028730	0.010630	0.065130	-0.037070	-0.018740	-0.049960	-0.040620	0.032120	0.049320	0.005910	0.004700	-0.021730	-0.015370	-0.016390	-0.067480	-0.036330	-0.065980	0.015270	-0.046970	-0.135540	-0.133310	-0.082700	-0.095340	-0.051310	-0.090270
