1.948100	1.948100	1.948100	1.948100	1.948100	1.948100	1.948100	1.948100	1.948100	1.948100	1.948100	1.948100	1.948100	1.948100	1.948100	1.948100	1.948100	1.948100	1.948100	1.948100	1.948100	1.948100	1.948100	1.948100	1.948100	1.948100	1.948100	1.948100	1.898530	2.313370	2.788950	2.844340	2.977520	3.108820	3.126880	3.134970	3.169370	3.280380	3.244560	3.235660	3.298560	3.306020	3.270220	3.400000	3.458520	3.400020	3.297300	3.418620	3.380420	3.393040	3.367720	3.365420	3.426730	3.447680	3.465440	3.383570	3.394290	3.433390	3.353650	3.431340	3.442140	3.343880	3.371350	3.289070	3.364660	3.309060	3.304550	3.419430	3.390160	3.346150	3.424830	4.135080	4.409280	4.425230	4.403700	4.429730	4.378380	4.444400	4.363960	4.462720	4.507390	4.423400	4.428480	4.431980	4.371430	4.281770	4.207930	4.183730	4.223480	4.209610	4.180690	4.007440	3.936090	3.825420	3.757690	3.587640	3.560340	3.482420	3.443490	3.333380	3.314040	3.477760	3.352210	3.327930	3.512430	3.293590	3.403360	3.415450	3.458920	3.495090	3.565100	3.543620	3.359770	3.356430	3.426550	3.389870	3.401370	3.449020	3.392040	3.379770	3.290760	3.384340	3.399140	3.373460	3.414860	3.380330	3.331370	3.339620	3.399650	3.330160	3.244010	3.481710	3.284930
0.150100	0.150100	0.150100	0.150100	0.150100	0.150100	0.150100	0.150100	0.150100	0.150100	0.150100	0.150100	0.150100	0.150100	0.150100	0.150100	0.150100	0.150100	0.150100	0.150100	0.150100	0.150100	0.150100	0.150100	0.150100	0.150100	0.150100	0.150100	0.197540	0.049210	-0.061710	-0.013020	-0.053090	-0.091070	-0.041580	-0.076520	-0.046870	-0.050690	-0.067510	-0.024620	0.024490	-0.011880	0.003330	-0.062340	-0.040840	-0.036140	-0.019170	-0.030380	-0.020020	-0.012880	-0.012150	0.016080	-0.088300	-0.080680	-0.041210	-0.102490	-0.079360	-0.073890	-0.047450	-0.029290	-0.024320	-0.037100	-0.049570	-0.031730	-0.035640	-0.031480	0.002990	-0.038830	0.004720	0.010090	-0.056220	0.006350	-0.129280	-0.125910	-0.109340	-0.110880	-0.065210	-0.111360	-0.076310	-0.126210	-0.138940	-0.088510	-0.133960	-0.116530	-0.110490	-0.121620	-0.047920	-0.064400	-0.079430	-0.087890	-0.101700	-0.030030	-0.046940	-0.014360	-0.015870	0.009420	-0.010320	0.018810	-0.034750	0.008490	-0.000590	-0.046650	-0.033410	-0.001770	-0.039200	0.002350	-0.021130	-0.019980	-0.057060	-0.019680	-0.000340	0.023110	-0.015630	0.010320	0.013990	0.000910	-0.011140	-0.019870	0.008920	-0.003180	0.043580	0.000480	-0.007860	-0.035210	-0.022840	-0.002910	0.014950	-0.003390	0.002530	-0.006620	0.038100	-0.036890	0.041890
-0.587360	-0.587360	-0.587360	-0.587360	-0.587360	-0.587360	-0.587360	-0.587360	-0.587360	-0.587360	-0.587360	-0.587360	-0.587360	-0.587360	-0.587360	-0.587360	-0.587360	-0.587360	-0.587360	-0.587360	-0.587360	-0.587360	-0.587360	-0.587360	-0.587360	-0.587360	-0.587360	-0.587360	-0.648670	-0.373510	-0.165640	-0.231770	-0.205200	-0.208490	-0.224080	-0.234030	-0.299370	-0.243520	-0.275910	-0.290660	-0.305690	-0.284900	-0.266230	-0.195370	-0.216940	-0.286910	-0.208820	-0.213040	-0.223840	-0.173870	-0.265020	-0.282300	-0.206250	-0.237250	-0.270930	-0.260190	-0.228600	-0.226340	-0.247690	-0.258140	-0.241480	-0.189790	-0.264250	-0.226580	-0.241840	-0.288580	-0.303230	-0.196500	-0.257060	-0.254380	-0.173560	-0.330710	-0.324160	-0.332470	-0.301780	-0.294650	-0.312980	-0.297980	-0.263750	-0.266890	-0.302360	-0.364610	-0.317570	-0.340030	-0.213950	-0.205970	-0.317340	-0.316520	-0.255590	-0.206110	-0.234540	-0.281060	-0.256510	-0.288470	-0.257470	-0.257080	-0.250100	-0.250380	-0.229610	-0.261670	-0.261440	-0.203010	-0.192270	-0.316650	-0.163800	-0.295950	-0.212670	-0.264620	-0.205540	-0.239410	-0.190740	-0.249570	-0.259810	-0.294910	-0.260630	-0.263150	-0.237670	-0.218140	-0.271320	-0.255470	-0.271950	-0.208330	-0.254850	-0.191970	-0.253720	-0.282340	-0.270840	-0.247780	-0.245330	-0.250410	-0.292360	-0.172400	-0.278680
0.135470	0.135470	0.135470	0.135470	0.135470	0.135470	0.135470	0.135470	0.135470	0.135470	0.135470	0.135470	0.135470	0.135470	0.135470	0.135470	0.135470	0.135470	0.135470	0.135470	0.135470	0.135470	0.135470	0.135470	0.135470	0.135470	0.135470	0.135470	0.193830	-0.117240	-0.283720	-0.254240	-0.248050	-0.241950	-0.244910	-0.247650	-0.104350	-0.195780	-0.125030	-0.147470	-0.142030	-0.142130	-0.206960	-0.252010	-0.226270	-0.098250	-0.285820	-0.236020	-0.199020	-0.288540	-0.143870	-0.195690	-0.248030	-0.199450	-0.164880	-0.157930	-0.222140	-0.202010	-0.225970	-0.185400	-0.198830	-0.302680	-0.163490	-0.268860	-0.175170	-0.122200	-0.143000	-0.258440	-0.201600	-0.201130	-0.290510	-0.125630	-0.157480	-0.087040	-0.128870	-0.119060	-0.114190	-0.108530	-0.203500	-0.199030	-0.070040	-0.115910	-0.143200	-0.083440	-0.176930	-0.197170	-0.081770	-0.096950	-0.162090	-0.245000	-0.173780	-0.193210	-0.204260	-0.148950	-0.153860	-0.200690	-0.149150	-0.176450	-0.171330	-0.194940	-0.210480	-0.201510	-0.306690	-0.083630	-0.269030	-0.150290	-0.245700	-0.133920	-0.221320	-0.177810	-0.254740	-0.181250	-0.154390	-0.137730	-0.180290	-0.166820	-0.200610	-0.219170	-0.167950	-0.195230	-0.218630	-0.282730	-0.178870	-0.315810	-0.198390	-0.162020	-0.202630	-0.214840	-0.216550	-0.193260	-0.189260	-0.278560	-0.216790
-0.218440	-0.218440	-0.218440	-0.218440	-0.218440	-0.218440	-0.218440	-0.218440	-0.218440	-0.218440	-0.218440	-0.218440	-0.218440	-0.218440	-0.218440	-0.218440	-0.218440	-0.218440	-0.218440	-0.218440	-0.218440	-0.218440	-0.218440	-0.218440	-0.218440	-0.218440	-0.218440	-0.218440	-0.259840	-0.037330	-0.061950	0.000170	-0.031980	-0.008490	-0.032670	0.049550	-0.160700	-0.055510	-0.124990	-0.094640	-0.131950	-0.157650	-0.070780	-0.041220	-0.071410	-0.189250	-0.014470	-0.077040	-0.165690	-0.079690	-0.182370	-0.044360	0.001340	-0.049440	-0.088360	-0.070990	-0.011080	-0.060190	0.021390	-0.061050	-0.094860	0.019720	-0.071470	0.012080	-0.127600	-0.133930	-0.103440	-0.051500	-0.086120	-0.104950	-0.019280	-0.078840	-0.040110	-0.112960	-0.060450	-0.112320	-0.129180	-0.142230	-0.050940	0.012470	-0.142460	0.001450	-0.073620	-0.135650	-0.113560	-0.130990	-0.225230	-0.191900	-0.158980	-0.079570	-0.159170	-0.111990	-0.137460	-0.182010	-0.210590	-0.150270	-0.266090	-0.205320	-0.198890	-0.118920	-0.071620	-0.146050	0.012180	-0.202090	-0.104820	-0.117670	-0.065150	-0.210500	-0.091330	-0.187940	-0.146520	-0.239270	-0.184430	-0.177070	-0.106530	-0.161050	-0.114260	-0.135980	-0.153560	-0.091010	-0.081000	-0.007160	-0.118140	0.066170	-0.065600	-0.101700	-0.067140	-0.083470	-0.068730	-0.106890	-0.077100	-0.062120	-0.068490
-0.136170	-0.136170	-0.136170	-0.136170	-0.136170	-0.136170	-0.136170	-0.136170	-0.136170	-0.136170	-0.136170	-0.136170	-0.136170	-0.136170	-0.136170	-0.136170	-0.136170	-0.136170	-0.136170	-0.136170	-0.136170	-0.136170	-0.136170	-0.136170	-0.136170	-0.136170	-0.136170	-0.136170	-0.118860	-0.196280	-0.028440	-0.176720	-0.127250	-0.139460	-0.090640	-0.201620	-0.003860	-0.138540	-0.107900	-0.086590	-0.049410	0.010360	-0.069500	-0.076260	-0.074780	-0.040190	-0.088200	-0.057820	0.041960	-0.022660	0.007950	-0.132990	-0.141370	-0.107110	-0.076920	-0.090220	-0.129450	-0.121300	-0.197360	-0.140620	-0.067490	-0.114390	-0.161930	-0.132250	-0.055090	-0.097990	-0.100810	-0.098100	-0.085210	-0.052010	-0.128460	-0.191090	-0.146990	-0.172260	-0.234900	-0.174330	-0.144750	-0.119940	-0.094060	-0.188050	-0.078860	-0.203520	-0.068410	-0.070010	-0.106940	-0.092870	-0.028670	-0.117210	-0.083830	-0.122360	-0.087260	-0.087720	-0.042320	-0.043350	-0.021290	-0.070580	0.023360	0.009890	0.050760	-0.000340	-0.069100	-0.036770	-0.090540	-0.017430	-0.025160	-0.059010	-0.082460	0.043190	-0.139420	-0.023840	-0.049820	0.007950	0.028860	-0.017010	-0.147640	-0.029270	-0.075750	-0.035030	-0.041750	-0.092510	-0.060360	-0.123490	-0.057280	-0.190940	-0.128880	-0.097260	-0.098310	-0.049970	-0.098670	-0.083120	-0.092660	-0.076670	-0.085370
-0.131650	-0.131650	-0.131650	-0.131650	-0.131650	-0.131650	-0.131650	-0.131650	-0.131650	-0.131650	-0.131650	-0.131650	-0.131650	-0.131650	-0.131650	-0.131650	-0.131650	-0.131650	-0.131650	-0.131650	-0.131650	-0.131650	-0.131650	-0.131650	-0.131650	-0.131650	-0.131650	-0.131650	-0.122850	-0.075790	-0.218130	-0.103290	-0.139050	-0.147470	-0.233690	-0.136460	-0.254240	-0.118280	-0.125770	-0.123200	-0.175420	-0.261070	-0.188540	-0.207060	-0.207720	-0.167080	-0.246580	-0.208450	-0.290090	-0.208260	-0.166300	-0.133440	-0.161900	-0.157350	-0.157250	-0.202660	-0.145610	-0.096470	-0.074070	-0.100360	-0.174710	-0.174320	-0.037960	-0.151130	-0.123680	-0.096610	-0.151340	-0.122550	-0.181690	-0.185690	-0.130930	-0.023020	-0.243750	-0.182280	-0.122350	-0.102560	-0.143100	-0.175730	-0.312650	-0.200040	-0.202890	-0.156800	-0.304450	-0.221150	-0.188820	-0.235710	-0.263440	-0.151430	-0.217990	-0.247330	-0.198240	-0.251730	-0.285010	-0.237720	-0.206800	-0.194370	-0.215130	-0.219670	-0.277120	-0.264010	-0.191760	-0.118940	-0.256310	-0.181930	-0.154170	-0.218140	-0.208060	-0.256270	-0.146360	-0.234130	-0.210440	-0.206490	-0.263140	-0.240130	-0.044630	-0.172230	-0.172610	-0.255000	-0.220510	-0.172730	-0.192240	-0.118940	-0.228260	-0.166590	-0.099820	-0.175270	-0.188980	-0.187570	-0.162570	-0.077760	-0.141310	-0.191570	-0.168820
-0.077010	-0.077010	-0.077010	-0.077010	-0.077010	-0.077010	-0.077010	-0.077010	-0.077010	-0.077010	-0.077010	-0.077010	-0.077010	-0.077010	-0.077010	-0.077010	-0.077010	-0.077010	-0.077010	-0.077010	-0.077010	-0.077010	-0.077010	-0.077010	-0.077010	-0.077010	-0.077010	-0.077010	-0.105490	-0.009790	0.011460	-0.104560	-0.039380	-0.001800	-0.064390	-0.026500	-0.028610	-0.046330	-0.102400	-0.039130	-0.039630	-0.022260	-0.059890	0.056070	0.047600	-0.036760	-0.035810	-0.000600	0.001000	-0.021990	-0.092670	0.005960	-0.020660	-0.107830	-0.013640	-0.110150	-0.049080	-0.132290	-0.070160	-0.051320	-0.055600	-0.029220	-0.160680	-0.079260	-0.159740	-0.158160	-0.052850	-0.086110	-0.013790	-0.034220	-0.060120	-0.127720	-0.219220	-0.196210	-0.168950	-0.265480	-0.182590	-0.172520	-0.014810	-0.113850	-0.150550	-0.222170	-0.201290	-0.243710	-0.046850	-0.067080	-0.073270	-0.253710	-0.171440	-0.073800	-0.197710	-0.153780	-0.127850	-0.142330	-0.170870	-0.150400	-0.186010	-0.115240	-0.025560	0.020020	-0.050190	-0.125480	0.071970	-0.092130	-0.028540	-0.057310	0.047670	-0.056300	-0.077400	-0.093270	-0.080710	-0.227820	-0.087840	-0.085730	-0.193940	-0.131770	-0.089270	-0.023260	-0.088300	-0.005070	-0.038090	-0.056280	0.059520	0.069510	-0.172610	-0.034300	-0.022050	-0.069620	0.016420	-0.216990	-0.073720	0.004060	-0.087500
-0.172110	-0.172110	-0.172110	-0.172110	-0.172110	-0.172110	-0.172110	-0.172110	-0.172110	-0.172110	-0.172110	-0.172110	-0.172110	-0.172110	-0.172110	-0.172110	-0.172110	-0.172110	-0.172110	-0.172110	-0.172110	-0.172110	-0.172110	-0.172110	-0.172110	-0.172110	-0.172110	-0.172110	-0.133320	-0.202920	-0.145600	-0.124180	-0.179100	-0.123730	-0.046940	-0.115900	-0.041780	-0.174810	-0.113570	-0.077650	-0.119680	-0.093790	-0.088270	-0.195770	-0.268930	-0.234920	-0.158530	-0.203860	-0.237300	-0.149410	-0.098610	-0.201700	-0.117160	0.006250	-0.056030	-0.016000	-0.004640	-0.055330	-0.070470	-0.147410	-0.101060	-0.114150	-0.070220	-0.026750	0.008560	-0.043370	-0.200140	-0.119550	-0.268370	-0.194540	-0.153460	-0.082280	-0.162480	-0.167730	-0.238300	-0.042310	-0.150300	-0.103480	-0.228180	-0.148920	-0.130770	-0.125900	-0.180770	-0.143170	-0.343290	-0.435930	-0.436320	-0.337570	-0.267010	-0.395640	-0.306040	-0.278640	-0.374900	-0.342000	-0.279730	-0.383770	-0.355520	-0.267990	-0.196880	-0.170370	-0.152240	-0.137940	-0.256450	-0.118040	-0.187860	-0.153270	-0.308160	-0.177230	-0.393070	-0.384240	-0.393880	-0.265610	-0.136420	-0.206060	-0.138120	-0.128210	-0.190180	-0.307150	-0.229650	-0.289410	-0.172000	-0.115530	-0.343430	-0.257480	-0.040810	-0.261710	-0.230380	-0.090650	-0.251600	-0.014050	-0.116210	-0.254820	-0.124880
-0.103230	-0.103230	-0.103230	-0.103230	-0.103230	-0.103230	-0.103230	-0.103230	-0.103230	-0.103230	-0.103230	-0.103230	-0.103230	-0.103230	-0.103230	-0.103230	-0.103230	-0.103230	-0.103230	-0.103230	-0.103230	-0.103230	-0.103230	-0.103230	-0.103230	-0.103230	-0.103230	-0.103230	-0.136880	0.064350	0.042620	-0.073920	0.022260	0.016470	-0.214720	-0.034270	-0.182390	0.052040	-0.028350	0.000110	-0.031680	-0.096240	-0.052760	0.025920	0.079310	0.097310	-0.125370	0.030920	0.049060	-0.026290	0.046770	0.039240	-0.037960	-0.156100	-0.078690	-0.169600	-0.122800	-0.021750	-0.060850	-0.001890	-0.062500	-0.002260	0.012910	-0.114320	-0.127080	-0.082530	0.011270	0.013800	0.068850	0.042290	0.028660	-0.045680	-0.068460	-0.182620	-0.115820	-0.194760	-0.072040	-0.101500	-0.144230	-0.074770	-0.061610	-0.110420	-0.054120	-0.057480	0.018940	0.002530	0.038030	-0.049660	-0.158220	-0.088700	-0.148680	-0.156660	-0.067410	-0.047010	-0.089130	-0.001220	-0.087490	-0.002750	-0.022250	-0.019270	0.020480	0.050020	0.049620	-0.070330	0.100210	-0.090050	0.085400	0.006240	0.050220	0.005280	-0.044430	-0.094230	-0.096050	-0.083530	-0.084400	-0.017820	-0.076530	-0.019520	-0.049210	0.093060	0.001510	-0.029550	0.066800	0.025890	-0.098190	-0.019700	0.002680	-0.035100	0.057370	-0.043030	-0.003570	0.031130	-0.035200
