1.917510	1.917510	1.917510	1.917510	1.917510	1.917510	1.917510	1.917510	1.917510	1.917510	1.917510	1.917510	1.917510	1.917510	1.917510	1.917510	1.917510	1.917510	1.917510	1.917510	1.917510	1.917510	1.917510	1.917510	1.917510	1.917510	1.917510	1.917510	1.916910	2.265650	2.552000	2.660920	2.718090	2.778290	2.776790	2.971790	3.273510	3.621050	3.894460	3.950940	3.871540	3.939870	3.912100	3.908530	3.835860	3.713210	3.723850	3.701330	3.625920	3.552690	3.496150	3.327860	3.180820	3.120220	3.097560	3.106770	3.112290	3.018810	3.123600	2.969440	2.974360	2.949910	2.923650	2.875780	2.960100	2.897820	2.921590	2.876080	2.965610	2.929390	2.888470	2.877780	2.895290	2.912110	2.896080	2.825640	2.864060	2.855270	2.921400	2.843940	2.814820	2.884360	2.930910	2.892370	3.084520
0.155040	0.155040	0.155040	0.155040	0.155040	0.155040	0.155040	0.155040	0.155040	0.155040	0.155040	0.155040	0.155040	0.155040	0.155040	0.155040	0.155040	0.155040	0.155040	0.155040	0.155040	0.155040	0.155040	0.155040	0.155040	0.155040	0.155040	0.155040	0.154800	-0.011940	-0.032510	0.019260	0.003650	-0.039500	0.005620	-0.087210	-0.088770	-0.135370	-0.144740	-0.134690	-0.050260	-0.118660	-0.106510	-0.106990	-0.088910	-0.121480	-0.116340	-0.125390	-0.064540	-0.029430	-0.031260	-0.022260	-0.047640	-0.013530	-0.005460	-0.040590	-0.067110	-0.057390	-0.083890	-0.045600	-0.057940	-0.048240	-0.059230	-0.028450	-0.055830	-0.047960	-0.049580	-0.014430	-0.055910	-0.095840	-0.082630	-0.021560	-0.032410	-0.074150	-0.034430	-0.030330	-0.033150	-0.048930	-0.050970	-0.023870	-0.006120	-0.065960	-0.067040	-0.074760	-0.047090
-0.567850	-0.567850	-0.567850	-0.567850	-0.567850	-0.567850	-0.567850	-0.567850	-0.567850	-0.567850	-0.567850	-0.567850	-0.567850	-0.567850	-0.567850	-0.567850	-0.567850	-0.567850	-0.567850	-0.567850	-0.567850	-0.567850	-0.567850	-0.567850	-0.567850	-0.567850	-0.567850	-0.567850	-0.560940	-0.291310	-0.236490	-0.300910	-0.306830	-0.276520	-0.260340	-0.190270	-0.351840	-0.215070	-0.216120	-0.245490	-0.336880	-0.231400	-0.286880	-0.318820	-0.284830	-0.211950	-0.194730	-0.170180	-0.266830	-0.285640	-0.216350	-0.245400	-0.265930	-0.290660	-0.298280	-0.284440	-0.234150	-0.295060	-0.263460	-0.229540	-0.243020	-0.245780	-0.265540	-0.290710	-0.247980	-0.281230	-0.235450	-0.313780	-0.195930	-0.236830	-0.174520	-0.266160	-0.239770	-0.230210	-0.255400	-0.276520	-0.238370	-0.217850	-0.272470	-0.279220	-0.266810	-0.186430	-0.231490	-0.203050	-0.224630
0.140690	0.140690	0.140690	0.140690	0.140690	0.140690	0.140690	0.140690	0.140690	0.140690	0.140690	0.140690	0.140690	0.140690	0.140690	0.140690	0.140690	0.140690	0.140690	0.140690	0.140690	0.140690	0.140690	0.140690	0.140690	0.140690	0.140690	0.140690	0.120720	-0.133420	-0.180570	-0.119420	-0.108630	-0.127980	-0.182640	-0.179220	0.006200	-0.217010	-0.220470	-0.194460	-0.139220	-0.250430	-0.186080	-0.147880	-0.188720	-0.181130	-0.150350	-0.182820	-0.079900	-0.065840	-0.196700	-0.119320	-0.081350	-0.059060	-0.063350	-0.069960	-0.118500	-0.077390	-0.148690	-0.182770	-0.126010	-0.141970	-0.119370	-0.118380	-0.172940	-0.092120	-0.170990	-0.080220	-0.212940	-0.131490	-0.268410	-0.159710	-0.219990	-0.165100	-0.140200	-0.154650	-0.199740	-0.222130	-0.090170	-0.151500	-0.193400	-0.273850	-0.191490	-0.267650	-0.174120
-0.206220	-0.206220	-0.206220	-0.206220	-0.206220	-0.206220	-0.206220	-0.206220	-0.206220	-0.206220	-0.206220	-0.206220	-0.206220	-0.206220	-0.206220	-0.206220	-0.206220	-0.206220	-0.206220	-0.206220	-0.206220	-0.206220	-0.206220	-0.206220	-0.206220	-0.206220	-0.206220	-0.206220	-0.163290	-0.040740	-0.062890	-0.093730	-0.087440	-0.074620	-0.057510	-0.117200	-0.137680	-0.031150	-0.052930	-0.098990	-0.091350	-0.022000	-0.073240	-0.063410	-0.031530	-0.143830	-0.227500	-0.156760	-0.212020	-0.245230	-0.089860	-0.218380	-0.224740	-0.245370	-0.214660	-0.240540	-0.182610	-0.137350	-0.018420	-0.062370	-0.143580	-0.098340	-0.099490	-0.054660	-0.014080	-0.133480	-0.038320	-0.108430	-0.054610	-0.070950	0.032710	-0.048610	0.012570	-0.063670	-0.103740	-0.034070	-0.005400	0.002550	-0.162650	-0.016210	0.013600	0.064420	-0.014130	0.076660	-0.093090
-0.125580	-0.125580	-0.125580	-0.125580	-0.125580	-0.125580	-0.125580	-0.125580	-0.125580	-0.125580	-0.125580	-0.125580	-0.125580	-0.125580	-0.125580	-0.125580	-0.125580	-0.125580	-0.125580	-0.125580	-0.125580	-0.125580	-0.125580	-0.125580	-0.125580	-0.125580	-0.125580	-0.125580	-0.190210	-0.156160	-0.101810	-0.136410	-0.174440	-0.155260	-0.079900	-0.038110	-0.103710	-0.140710	-0.119270	-0.061010	-0.155970	-0.208740	-0.111100	-0.110170	-0.142090	-0.076730	-0.045700	-0.123550	-0.139210	-0.073220	-0.117100	-0.077380	-0.085220	-0.079760	-0.109900	-0.107180	-0.104100	-0.125180	-0.149900	-0.072280	-0.056740	-0.100250	-0.113040	-0.164950	-0.158340	-0.079870	-0.170810	-0.135210	-0.098750	-0.167730	-0.117570	-0.135840	-0.178750	-0.147470	-0.091100	-0.161470	-0.172640	-0.127250	-0.066710	-0.188110	-0.201550	-0.178900	-0.144260	-0.219590	-0.085590
-0.121150	-0.121150	-0.121150	-0.121150	-0.121150	-0.121150	-0.121150	-0.121150	-0.121150	-0.121150	-0.121150	-0.121150	-0.121150	-0.121150	-0.121150	-0.121150	-0.121150	-0.121150	-0.121150	-0.121150	-0.121150	-0.121150	-0.121150	-0.121150	-0.121150	-0.121150	-0.121150	-0.121150	-0.037340	-0.156200	-0.199300	-0.099640	-0.063540	-0.109460	-0.207910	-0.195810	-0.188970	-0.290640	-0.273950	-0.346750	-0.221370	-0.201410	-0.275790	-0.286990	-0.262730	-0.249250	-0.216660	-0.128030	-0.043350	-0.104900	-0.126200	-0.087190	-0.120600	-0.095480	-0.044300	-0.069900	-0.114780	-0.145390	-0.127910	-0.217540	-0.139320	-0.183740	-0.130720	-0.059970	-0.128030	-0.127360	-0.024250	-0.088410	-0.177000	-0.034100	-0.258070	-0.143570	-0.118570	-0.154170	-0.197490	-0.152010	-0.122110	-0.230280	-0.167390	-0.125420	-0.130280	-0.161120	-0.142490	-0.163580	-0.078310
-0.067580	-0.067580	-0.067580	-0.067580	-0.067580	-0.067580	-0.067580	-0.067580	-0.067580	-0.067580	-0.067580	-0.067580	-0.067580	-0.067580	-0.067580	-0.067580	-0.067580	-0.067580	-0.067580	-0.067580	-0.067580	-0.067580	-0.067580	-0.067580	-0.067580	-0.067580	-0.067580	-0.067580	-0.151360	0.022760	0.011800	-0.096630	-0.154410	-0.111440	-0.021380	-0.053270	0.010530	-0.059470	-0.159430	-0.122700	-0.218120	-0.209250	-0.200290	-0.202640	-0.150400	-0.093650	-0.101990	-0.142710	-0.265590	-0.207210	-0.108580	-0.225880	-0.165120	-0.180550	-0.221190	-0.260810	-0.143090	-0.130920	-0.033050	0.111680	-0.126850	0.037980	-0.044800	-0.114070	-0.072970	-0.139350	-0.157090	-0.128510	-0.045430	-0.184950	0.087590	-0.027210	-0.041380	-0.038510	0.004350	-0.066390	-0.066830	0.102190	-0.047760	-0.034610	-0.045760	-0.018820	-0.059750	-0.067160	-0.201060
-0.160810	-0.160810	-0.160810	-0.160810	-0.160810	-0.160810	-0.160810	-0.160810	-0.160810	-0.160810	-0.160810	-0.160810	-0.160810	-0.160810	-0.160810	-0.160810	-0.160810	-0.160810	-0.160810	-0.160810	-0.160810	-0.160810	-0.160810	-0.160810	-0.160810	-0.160810	-0.160810	-0.160810	-0.088940	-0.213370	-0.250050	-0.180770	-0.181200	-0.168310	-0.154500	-0.152240	-0.091190	-0.220510	-0.277930	-0.335370	-0.279080	-0.323990	-0.322660	-0.224200	-0.322520	-0.456030	-0.492630	-0.433400	-0.231790	-0.284910	-0.107260	-0.259070	-0.346050	-0.305630	-0.212460	-0.307100	-0.362760	-0.188850	-0.003020	-0.232610	-0.071130	-0.291520	-0.162610	-0.047700	-0.067490	-0.043800	-0.053410	-0.099030	-0.150310	-0.030340	-0.223810	-0.157430	-0.086350	-0.239030	-0.222140	-0.163980	-0.111090	-0.286080	-0.226700	-0.200840	-0.178330	-0.092250	-0.046060	-0.146570	0.011350
-0.093290	-0.093290	-0.093290	-0.093290	-0.093290	-0.093290	-0.093290	-0.093290	-0.093290	-0.093290	-0.093290	-0.093290	-0.093290	-0.093290	-0.093290	-0.093290	-0.093290	-0.093290	-0.093290	-0.093290	-0.093290	-0.093290	-0.093290	-0.093290	-0.093290	-0.093290	-0.093290	-0.093290	-0.128330	-0.090040	-0.052470	-0.034430	-0.014390	-0.036130	-0.070580	-0.028850	-0.143910	-0.293650	-0.143090	-0.105020	-0.184370	-0.154520	-0.075550	-0.144330	-0.076920	-0.013700	-0.023280	-0.020810	-0.132080	-0.037020	-0.197230	-0.037340	-0.022370	-0.023670	-0.051490	-0.068460	0.039880	-0.092770	-0.059540	0.052540	-0.082410	0.062480	0.035670	-0.082430	-0.115010	-0.119250	0.013440	-0.094880	-0.110070	-0.084440	-0.062870	-0.062830	-0.091740	-0.015390	-0.099740	-0.113840	-0.126660	0.019170	0.026790	-0.057930	-0.114510	-0.108560	-0.127770	-0.128760	-0.086750
