3.502560	3.589820	3.606720	3.616040	3.647730	3.750580	3.801250	3.736800	3.735820	3.771470	3.753230	3.835660	3.693700	3.715700	3.705400	3.771130	3.821280	3.839510	3.905920	3.808650	3.706080	3.877980	3.876960	3.834980	3.834460	3.799050	4.129450	4.122740	4.113200	4.149780	4.239900	4.235990	4.201180	4.100800	4.178360	4.226340	4.105130	3.994800	3.907430	3.993100	3.915400	3.891150	3.889510	3.902850	3.914310	3.868510	3.810210	3.798060	3.635950	3.660640	3.659000	3.654970	3.585760	3.693350	3.583280	3.710540	3.736830	3.853300	4.013370
-0.060750	-0.067250	-0.086370	-0.113470	-0.055310	-0.068890	-0.094840	-0.052790	-0.032590	-0.066590	-0.162360	-0.166050	-0.118860	-0.160980	-0.120390	-0.091560	-0.082980	-0.093600	-0.105650	-0.057460	-0.035920	-0.044360	-0.047060	-0.097540	-0.036560	-0.137760	-0.186800	-0.169240	-0.138580	-0.149090	-0.212360	-0.199060	-0.184870	-0.105020	-0.161270	-0.171180	-0.093060	-0.071260	0.020120	-0.036790	-0.004620	-0.031990	0.000520	-0.062350	-0.087400	-0.072580	-0.061200	-0.048130	-0.013840	-0.052780	-0.070080	-0.056870	-0.073750	-0.148510	-0.065400	-0.079520	-0.079170	-0.025710	-0.090980
-0.296050	-0.281110	-0.267800	-0.197780	-0.300280	-0.283900	-0.209990	-0.290920	-0.330850	-0.278680	-0.299070	-0.308350	-0.332290	-0.291200	-0.307620	-0.281820	-0.289870	-0.231030	-0.239820	-0.308440	-0.241480	-0.217300	-0.246100	-0.184700	-0.277720	-0.269160	-0.337910	-0.240930	-0.261690	-0.320110	-0.248410	-0.278520	-0.231870	-0.292260	-0.309270	-0.325430	-0.297560	-0.244530	-0.353370	-0.258440	-0.302150	-0.251840	-0.235170	-0.173110	-0.190720	-0.182910	-0.245530	-0.290960	-0.290190	-0.283730	-0.300350	-0.289690	-0.313840	-0.246000	-0.299010	-0.263860	-0.239430	-0.284020	-0.221280
-0.143270	-0.147570	-0.135510	-0.277630	-0.108730	-0.109630	-0.265770	-0.151010	-0.108090	-0.176790	-0.143980	-0.097000	-0.104180	-0.109320	-0.126230	-0.140560	-0.093450	-0.186270	-0.132890	-0.089670	-0.243300	-0.205770	-0.135110	-0.253260	-0.122500	-0.147380	-0.123690	-0.184240	-0.208730	-0.108400	-0.202550	-0.177540	-0.249520	-0.177480	-0.170220	-0.135480	-0.211180	-0.261160	-0.159910	-0.229150	-0.159860	-0.219890	-0.231420	-0.291160	-0.293460	-0.265010	-0.191010	-0.143840	-0.222140	-0.183070	-0.109750	-0.143460	-0.114610	-0.152200	-0.170820	-0.145570	-0.187030	-0.145890	-0.167520
-0.125810	-0.165990	-0.230180	-0.016910	-0.221130	-0.233430	-0.049700	-0.170180	-0.170620	-0.102830	0.005450	-0.086930	-0.040820	-0.092770	-0.060680	-0.128130	-0.238130	-0.128470	-0.229110	-0.196940	-0.026700	-0.175350	-0.268890	-0.088550	-0.221420	-0.065260	0.018290	-0.122800	-0.070680	-0.146450	0.023750	0.012690	0.024750	-0.068760	-0.032740	-0.018850	-0.005820	-0.078040	-0.149720	-0.151300	-0.206720	-0.114690	-0.157590	-0.107550	-0.057670	-0.108940	-0.165590	-0.151620	-0.056620	-0.096870	-0.181350	-0.130970	-0.139360	-0.093910	-0.053310	-0.152420	-0.118720	-0.169200	-0.192040
-0.144950	-0.069870	-0.036810	-0.184820	-0.097400	-0.061190	-0.142690	-0.126450	-0.133660	-0.187690	-0.260950	-0.188550	-0.274620	-0.171070	-0.229680	-0.212610	-0.097150	-0.168740	-0.079380	-0.149080	-0.271610	-0.122700	-0.039190	-0.139140	-0.102430	-0.184130	-0.256660	-0.141920	-0.145450	-0.101980	-0.255770	-0.251800	-0.213730	-0.207420	-0.218270	-0.229010	-0.183740	-0.088550	-0.077000	-0.044570	-0.010620	-0.157550	-0.095720	-0.073070	-0.126740	-0.095400	-0.023290	-0.148380	-0.134590	-0.112790	-0.071640	-0.127000	-0.136200	-0.198520	-0.169770	-0.073780	-0.106770	-0.095380	-0.111930
-0.237790	-0.244470	-0.297030	-0.251800	-0.156500	-0.141430	-0.206230	-0.126270	-0.164540	-0.149450	-0.216820	-0.261020	-0.149980	-0.257400	-0.180490	-0.081860	-0.155110	-0.138460	-0.175090	-0.095440	-0.002810	-0.104280	-0.115960	-0.201130	-0.141240	-0.231740	-0.228020	-0.284320	-0.333770	-0.303550	-0.222590	-0.231130	-0.317120	-0.240250	-0.254100	-0.222010	-0.304590	-0.330720	-0.257710	-0.234540	-0.239360	-0.080770	-0.128650	-0.182090	-0.174440	-0.150870	-0.260480	-0.088010	-0.204090	-0.205530	-0.192690	-0.196400	-0.168640	-0.109910	-0.188260	-0.210950	-0.237240	-0.182130	-0.134180
-0.012830	-0.115890	-0.077330	0.003800	-0.217050	-0.194940	-0.044180	-0.173690	-0.137180	-0.180970	-0.036350	-0.029330	-0.091240	0.005150	-0.060520	-0.187800	-0.181160	-0.088180	-0.102150	-0.148730	-0.143360	-0.111770	-0.219260	0.040490	-0.055780	0.074500	-0.008440	-0.145780	-0.062590	-0.207610	-0.139350	-0.137390	-0.038930	-0.097640	-0.208340	-0.196870	-0.035040	-0.015130	-0.107950	-0.100120	-0.148950	-0.168260	-0.107460	-0.078600	0.005950	-0.097980	-0.024930	-0.191050	-0.107070	-0.087010	-0.073230	-0.029920	-0.157220	-0.170200	-0.053500	-0.024770	0.050520	-0.104310	-0.122880
-0.334990	-0.136030	-0.327300	-0.300190	-0.186550	-0.200810	-0.357800	-0.204630	-0.278140	-0.284500	-0.169800	-0.222270	-0.202160	-0.244410	-0.200570	-0.158880	-0.228260	-0.346390	-0.395870	-0.239770	-0.280930	-0.397700	-0.213410	-0.356800	-0.424530	-0.252120	-0.153100	-0.183190	-0.298770	-0.087050	-0.167250	-0.172570	-0.271570	-0.284570	-0.113100	-0.062650	-0.302180	-0.340870	-0.247070	-0.176710	-0.211250	-0.167710	-0.323070	-0.263350	-0.254290	-0.262680	-0.280110	-0.222680	-0.152420	-0.128790	-0.187240	-0.316340	-0.120200	-0.121500	-0.174430	-0.178030	-0.359840	-0.185090	-0.379970
-0.177850	-0.247680	-0.159130	-0.182630	-0.173440	-0.038540	0.049650	-0.019190	-0.047400	-0.089850	-0.223980	-0.253770	-0.239610	-0.174560	-0.217490	-0.144050	-0.120800	-0.026510	0.031640	-0.069720	0.069580	0.043010	-0.052600	-0.029490	0.066960	-0.138110	-0.174420	-0.388920	-0.259900	-0.332670	-0.194310	-0.218190	-0.245230	-0.229610	-0.350280	-0.339220	-0.129520	-0.075980	-0.066150	-0.012730	-0.023270	-0.055210	0.093000	0.078850	0.076660	0.066390	0.070000	0.044870	-0.071990	-0.112650	-0.029630	0.004520	-0.197790	-0.186690	-0.112860	-0.103300	-0.004840	-0.207900	0.032400
