1.897560	1.897560	1.897560	1.897560	1.897560	1.897560	1.897560	1.897560	1.897560	1.897560	1.897560	1.897560	1.897560	1.897560	1.897560	1.897560	2.121020	2.668180	2.765210	2.917480	3.052840	3.080710	3.170070	3.196510	3.260600	3.345700	3.324830	3.332140	3.430400	3.378860	3.444820	3.473560	3.486000	3.504700	3.474240	3.584600	3.451360	3.455130	3.439020	3.554640	3.517640	3.552000	3.501900	3.506830	3.488290	3.473630	3.537030	3.530700	3.477740	3.490620	3.405690	3.445440	3.509800	3.444370	3.599550	3.430830	3.530700	3.460490	3.575450	3.490710	3.510220	3.513040	3.540530	3.478220	3.490060	3.499780	3.419510	3.677570	4.157480	4.172450	4.225870	4.182350	4.208130	4.255310	4.305350	4.304780	4.199930	3.912150	3.906880	3.773210	3.667420	3.654640	3.559140	3.623770	3.602170	3.505600	3.424220	3.567780	3.472480	3.487070	3.470050
0.132580	0.132580	0.132580	0.132580	0.132580	0.132580	0.132580	0.132580	0.132580	0.132580	0.132580	0.132580	0.132580	0.132580	0.132580	0.132580	-0.019490	-0.042150	-0.042220	-0.016680	-0.054100	-0.001300	-0.023350	-0.021220	-0.026890	-0.040360	-0.016610	-0.039220	-0.050630	-0.013540	-0.037100	-0.054290	-0.003060	-0.069480	-0.020550	-0.072560	0.027230	-0.015420	-0.024450	-0.081550	-0.009910	-0.047540	-0.035850	-0.015640	-0.021170	-0.010350	-0.055320	-0.030100	-0.030920	-0.007820	-0.014220	0.009800	-0.009250	-0.020140	-0.073060	0.034990	-0.094980	0.001840	-0.080050	-0.047900	-0.001730	-0.005610	-0.066530	0.003510	0.000580	-0.008190	0.000680	-0.053580	-0.082690	-0.082730	-0.120400	-0.096740	-0.094500	-0.114040	-0.108130	-0.159280	-0.101450	-0.087880	-0.059990	-0.031310	-0.009700	-0.023400	0.010240	-0.049450	-0.056990	-0.030820	0.018670	-0.028130	0.027070	0.009110	-0.014760
-0.591330	-0.591330	-0.591330	-0.591330	-0.591330	-0.591330	-0.591330	-0.591330	-0.591330	-0.591330	-0.591330	-0.591330	-0.591330	-0.591330	-0.591330	-0.591330	-0.379280	-0.252370	-0.273640	-0.245360	-0.183030	-0.273830	-0.241200	-0.240230	-0.259040	-0.272120	-0.257900	-0.231130	-0.286840	-0.256680	-0.256040	-0.186090	-0.261110	-0.183510	-0.242490	-0.187810	-0.264420	-0.250860	-0.213100	-0.221290	-0.252580	-0.242620	-0.237380	-0.227600	-0.249060	-0.235510	-0.182390	-0.237360	-0.258040	-0.257930	-0.249840	-0.272280	-0.256750	-0.247380	-0.213450	-0.304040	-0.191840	-0.261900	-0.202280	-0.210390	-0.249970	-0.285930	-0.177380	-0.245540	-0.298860	-0.217900	-0.300300	-0.263540	-0.278170	-0.281520	-0.288180	-0.313420	-0.324910	-0.280720	-0.300870	-0.226190	-0.313790	-0.222820	-0.226700	-0.256140	-0.276280	-0.223480	-0.276520	-0.304880	-0.270540	-0.269310	-0.237360	-0.247120	-0.275010	-0.278890	-0.203110
0.118220	0.118220	0.118220	0.118220	0.118220	0.118220	0.118220	0.118220	0.118220	0.118220	0.118220	0.118220	0.118220	0.118220	0.118220	0.118220	-0.077620	-0.185380	-0.171140	-0.236250	-0.300270	-0.202640	-0.232410	-0.214900	-0.185580	-0.132200	-0.202940	-0.234660	-0.096170	-0.227030	-0.181620	-0.290760	-0.194760	-0.290150	-0.208500	-0.229340	-0.252660	-0.214590	-0.310200	-0.222560	-0.211400	-0.203240	-0.204070	-0.257030	-0.216390	-0.257120	-0.298750	-0.181710	-0.208950	-0.232060	-0.244050	-0.213530	-0.215880	-0.228940	-0.229220	-0.191400	-0.242980	-0.225850	-0.235530	-0.281420	-0.230520	-0.135490	-0.290460	-0.261830	-0.124530	-0.280550	-0.176670	-0.217550	-0.212990	-0.238930	-0.208110	-0.179930	-0.126980	-0.184460	-0.145510	-0.235290	-0.115810	-0.169240	-0.187640	-0.153570	-0.157410	-0.222890	-0.200800	-0.135370	-0.124910	-0.185960	-0.277070	-0.190020	-0.239850	-0.186540	-0.325830
-0.229190	-0.229190	-0.229190	-0.229190	-0.229190	-0.229190	-0.229190	-0.229190	-0.229190	-0.229190	-0.229190	-0.229190	-0.229190	-0.229190	-0.229190	-0.229190	-0.114180	-0.142420	-0.155580	-0.082410	-0.073390	-0.114520	-0.088630	-0.160000	-0.145020	-0.228060	-0.144290	-0.126740	-0.252350	-0.097550	-0.181530	-0.086300	-0.174480	-0.068170	-0.184360	-0.193350	-0.063730	-0.120950	0.003020	-0.080830	-0.146520	-0.133290	-0.190010	-0.104670	-0.153280	-0.097830	-0.069980	-0.246600	-0.103840	-0.100690	-0.083840	-0.112450	-0.117530	-0.134130	-0.092500	-0.127630	-0.102090	-0.109680	-0.125330	-0.077220	-0.127210	-0.249680	-0.092240	-0.056340	-0.242170	-0.108660	-0.126760	-0.053590	-0.115000	-0.051810	-0.069880	-0.102850	-0.195080	-0.127410	-0.186050	-0.044310	-0.177370	-0.270410	-0.231310	-0.281110	-0.232960	-0.193520	-0.129340	-0.154470	-0.229160	-0.124730	-0.090650	-0.192730	-0.085800	-0.148700	0.002850
-0.148430	-0.148430	-0.148430	-0.148430	-0.148430	-0.148430	-0.148430	-0.148430	-0.148430	-0.148430	-0.148430	-0.148430	-0.148430	-0.148430	-0.148430	-0.148430	-0.169780	-0.111680	-0.026710	-0.142380	-0.049810	-0.082430	-0.131790	-0.023800	-0.074310	-0.025050	-0.051510	-0.054040	-0.003750	-0.080470	0.000690	-0.055180	-0.014510	-0.073720	0.024470	0.010700	-0.127080	-0.082510	-0.172700	-0.135090	-0.014010	-0.059280	0.019590	-0.025120	0.032780	-0.036140	-0.062070	0.110000	-0.089830	-0.051940	-0.096670	-0.095770	-0.100310	-0.010670	-0.146340	-0.057270	-0.075190	-0.054970	-0.072470	-0.048600	-0.081010	0.039110	-0.035250	-0.149000	-0.014440	-0.057180	-0.095700	-0.154900	-0.065340	-0.125950	-0.098080	-0.066850	-0.019050	-0.086110	-0.057630	-0.167830	-0.100260	0.053730	-0.086970	-0.014580	-0.016900	-0.046380	-0.097220	-0.107920	-0.026940	-0.141310	-0.021110	0.010960	-0.075890	-0.060750	-0.156040
-0.144000	-0.144000	-0.144000	-0.144000	-0.144000	-0.144000	-0.144000	-0.144000	-0.144000	-0.144000	-0.144000	-0.144000	-0.144000	-0.144000	-0.144000	-0.144000	-0.171080	-0.080730	-0.233720	-0.087830	-0.240720	-0.174840	-0.105340	-0.170730	-0.152560	-0.183180	-0.198310	-0.215510	-0.159880	-0.174100	-0.256060	-0.192760	-0.224730	-0.236070	-0.291860	-0.254450	-0.169600	-0.140440	-0.112610	-0.113590	-0.262220	-0.256800	-0.246650	-0.295210	-0.295960	-0.245440	-0.255160	-0.307540	-0.171260	-0.222980	-0.202610	-0.153230	-0.136070	-0.328050	-0.115270	-0.184560	-0.192020	-0.238660	-0.184480	-0.288740	-0.209860	-0.245680	-0.252510	-0.104710	-0.183270	-0.257440	-0.145600	-0.120630	-0.279050	-0.294710	-0.301440	-0.340260	-0.328400	-0.284770	-0.283780	-0.246470	-0.197490	-0.292680	-0.087910	-0.154950	-0.229650	-0.181990	-0.207290	-0.222380	-0.184080	-0.094300	-0.276210	-0.250580	-0.200790	-0.162200	-0.130230
-0.090360	-0.090360	-0.090360	-0.090360	-0.090360	-0.090360	-0.090360	-0.090360	-0.090360	-0.090360	-0.090360	-0.090360	-0.090360	-0.090360	-0.090360	-0.090360	-0.008700	-0.246960	-0.037200	-0.238320	-0.051880	-0.121570	-0.163240	-0.229790	-0.119670	-0.152390	-0.134050	-0.184880	-0.124050	-0.131220	-0.117360	-0.191380	-0.069280	-0.039890	-0.082890	-0.103090	-0.109750	-0.145300	-0.143390	-0.096980	-0.005920	0.028940	-0.159000	0.046900	-0.023510	-0.065660	-0.016530	-0.043110	-0.098070	-0.123890	-0.134680	-0.161530	-0.169210	0.009450	-0.113220	-0.126330	-0.025630	-0.058000	-0.154910	-0.083060	-0.144130	-0.118220	-0.070680	-0.216360	-0.181010	-0.130920	-0.213730	-0.177180	-0.258050	-0.170520	-0.239150	-0.192290	-0.227350	-0.198350	-0.226320	-0.111060	-0.268750	-0.173720	-0.352500	-0.304300	-0.148120	-0.193150	-0.069360	-0.113240	-0.178100	-0.201420	-0.044410	-0.108050	-0.067210	-0.127410	-0.146590
-0.183720	-0.183720	-0.183720	-0.183720	-0.183720	-0.183720	-0.183720	-0.183720	-0.183720	-0.183720	-0.183720	-0.183720	-0.183720	-0.183720	-0.183720	-0.183720	-0.256380	-0.073920	-0.179580	-0.079830	-0.164170	-0.135150	-0.135490	-0.007320	-0.157940	-0.214810	-0.164580	-0.083730	-0.150770	-0.134540	-0.090750	-0.016480	-0.263380	-0.208940	-0.132990	-0.236590	-0.199090	-0.146760	-0.116180	-0.147100	-0.279600	-0.355430	-0.050250	-0.244110	-0.092400	-0.156690	-0.220190	-0.132060	-0.144740	-0.077690	-0.169120	-0.135820	-0.127870	-0.311690	-0.269180	-0.101990	-0.235430	-0.230760	-0.158340	-0.193650	-0.255540	-0.153820	-0.147930	-0.092110	-0.218830	-0.251210	-0.062970	-0.094140	-0.133290	-0.252180	-0.116030	-0.160200	-0.162540	-0.231530	-0.204780	-0.376660	-0.196290	-0.307850	-0.226190	-0.269500	-0.364300	-0.323880	-0.335450	-0.329290	-0.185840	-0.187060	-0.139900	-0.180510	-0.193300	-0.135100	-0.101930
-0.116100	-0.116100	-0.116100	-0.116100	-0.116100	-0.116100	-0.116100	-0.116100	-0.116100	-0.116100	-0.116100	-0.116100	-0.116100	-0.116100	-0.116100	-0.116100	-0.011760	-0.086000	0.039650	-0.090640	-0.026340	-0.054810	-0.047100	-0.152700	-0.021110	-0.012510	-0.033250	-0.147730	0.031270	0.023760	-0.157940	-0.163020	0.101730	0.003160	-0.144850	-0.035970	-0.026060	0.042860	-0.030940	0.013450	0.077780	0.078170	-0.163560	-0.059490	-0.087070	-0.032580	-0.039920	-0.011560	-0.023330	-0.090450	-0.089320	-0.044300	-0.048160	0.004870	0.069260	-0.059160	0.057850	-0.020490	-0.049770	-0.069870	-0.071430	-0.041380	-0.081210	-0.076100	0.002510	-0.114740	-0.079390	-0.023350	-0.150200	-0.091330	-0.161390	-0.127170	-0.117720	-0.097540	-0.144240	0.004760	-0.087330	-0.042320	-0.095490	-0.056320	0.021240	-0.006150	-0.018340	-0.046840	-0.043800	0.043900	-0.105340	-0.052390	0.060500	-0.026130	-0.070150
