3.833140	3.937130	4.103350	3.951230	4.041810	4.086670	4.038240	3.903920	3.778830	3.896500	3.777160	3.829770	3.757000	3.824950	3.726730	3.696330	3.866490	3.786630	3.768820	3.707900	3.707100	3.699690	3.759590	4.022580	4.029810	4.128990	4.201290	4.207230	4.206580	4.197590	4.310720	4.238700	4.248690	4.075200	4.035790	4.029210	3.897460	3.946380	3.991480	3.974180	3.956220	4.066430	4.031760	3.910180	3.842400	3.868050	3.783920	3.733600	3.846880	3.976290	3.969490
-0.006190	-0.069680	-0.055690	-0.003990	-0.049680	-0.041570	-0.054250	-0.022470	0.021930	-0.044410	-0.042460	-0.033790	-0.035870	-0.054220	0.013800	0.031300	-0.043950	-0.025080	-0.017560	0.018310	-0.015290	-0.008350	-0.044340	-0.124030	-0.035120	-0.040620	-0.086370	-0.080890	-0.066830	-0.048750	-0.130470	-0.099540	-0.115960	-0.065760	-0.042230	-0.079020	0.021420	-0.032050	-0.034270	-0.026360	-0.039920	-0.060360	-0.001330	0.015670	0.031010	-0.012760	-0.056070	0.008720	-0.037680	-0.080570	-0.059930
-0.230640	-0.197290	-0.225520	-0.265480	-0.189950	-0.156680	-0.183760	-0.184460	-0.288690	-0.201560	-0.239950	-0.167560	-0.201590	-0.190770	-0.201890	-0.270680	-0.185250	-0.240330	-0.242070	-0.251400	-0.236540	-0.232330	-0.223640	-0.304120	-0.305500	-0.288220	-0.242870	-0.257350	-0.296630	-0.297960	-0.266490	-0.270880	-0.276600	-0.248360	-0.307760	-0.192060	-0.300580	-0.235910	-0.217890	-0.247550	-0.247650	-0.197050	-0.256770	-0.221400	-0.235450	-0.259850	-0.262340	-0.268890	-0.195060	-0.185730	-0.242790
-0.229820	-0.245770	-0.149370	-0.156730	-0.224130	-0.275400	-0.200860	-0.264010	-0.128300	-0.260860	-0.144610	-0.258600	-0.253360	-0.254910	-0.263920	-0.159390	-0.231780	-0.163420	-0.184790	-0.193300	-0.160720	-0.214800	-0.215100	-0.083650	-0.193280	-0.168160	-0.217900	-0.201690	-0.146340	-0.157670	-0.103510	-0.152990	-0.182300	-0.236900	-0.119850	-0.249060	-0.155340	-0.173050	-0.192240	-0.174690	-0.203310	-0.231010	-0.156820	-0.237710	-0.256940	-0.149480	-0.158550	-0.230430	-0.284660	-0.211690	-0.111670
-0.074760	-0.019980	-0.120920	-0.102870	-0.081240	-0.065180	-0.184480	-0.046270	-0.191180	-0.024920	-0.165820	-0.113710	-0.025090	-0.021500	-0.075440	-0.183770	-0.127050	-0.197160	-0.122830	-0.121620	-0.195820	-0.105900	-0.100770	-0.118590	-0.051160	-0.112690	-0.022540	-0.022260	-0.075060	-0.035980	-0.145340	-0.067400	-0.015910	-0.031090	-0.180480	-0.123200	-0.193660	-0.221270	-0.179030	-0.170020	-0.059100	-0.052400	-0.164830	-0.119330	-0.070320	-0.173440	-0.073660	0.001240	-0.029670	-0.146250	-0.235950
-0.073180	-0.161880	-0.149990	-0.111130	-0.117940	-0.104030	-0.037000	-0.125240	-0.018810	-0.138730	-0.064130	-0.049760	-0.185440	-0.162100	-0.109660	-0.003560	-0.049350	0.019010	-0.057470	-0.049450	-0.014360	-0.067080	-0.058170	-0.036180	-0.219820	-0.088160	-0.166460	-0.168550	-0.111180	-0.137480	-0.068710	-0.113420	-0.190370	-0.174280	-0.101850	-0.058930	-0.081100	-0.017120	-0.032050	-0.064180	-0.175710	-0.143930	-0.085220	-0.033700	-0.031900	-0.065390	-0.167980	-0.154340	-0.128940	-0.066490	-0.049140
-0.268100	-0.149460	0.018620	-0.121620	-0.164160	-0.169340	-0.170270	-0.160660	-0.166830	-0.198960	-0.159060	-0.208510	-0.104400	-0.152530	-0.173480	-0.220030	-0.137180	-0.223210	-0.223430	-0.190540	-0.161340	-0.232300	-0.273770	-0.387010	-0.156640	-0.281300	-0.191200	-0.192240	-0.258050	-0.267260	-0.256290	-0.281730	-0.200400	-0.208970	-0.197130	-0.289880	-0.189160	-0.232220	-0.225510	-0.233760	-0.131290	-0.132000	-0.108270	-0.274210	-0.331370	-0.175960	-0.117100	-0.183350	-0.183060	-0.184890	-0.141940
0.004440	-0.148630	-0.141950	-0.026130	0.009060	-0.009440	-0.160880	-0.018610	-0.180510	-0.085880	-0.101250	-0.044270	-0.148390	-0.077380	-0.070920	-0.112810	-0.225290	-0.175010	-0.043430	-0.083490	-0.166840	-0.020390	-0.036830	0.065130	-0.201460	-0.081190	-0.182670	-0.175130	-0.121870	-0.006780	-0.077980	-0.011560	-0.163470	-0.185760	-0.185590	-0.070280	-0.184880	-0.146890	-0.120500	-0.094570	-0.167070	-0.020580	-0.168910	0.009760	0.091120	-0.151850	-0.144700	-0.023230	-0.163720	-0.125600	-0.145810
-0.243110	-0.041620	-0.136500	-0.201710	-0.339000	-0.330740	-0.235090	-0.294920	-0.139750	-0.231860	-0.296950	-0.328800	-0.161410	-0.131000	-0.315480	-0.200030	-0.101940	-0.132070	-0.200190	-0.201600	-0.151430	-0.326340	-0.317410	-0.221180	-0.347650	-0.366920	-0.204760	-0.189720	-0.176600	-0.293980	-0.262980	-0.363470	-0.301090	-0.259170	-0.383820	-0.449780	-0.417650	-0.410340	-0.339570	-0.395490	-0.149550	-0.290090	-0.238410	-0.344970	-0.289120	-0.194320	-0.098440	-0.128340	-0.168500	-0.352030	-0.327880
-0.162370	-0.274080	0.007780	-0.025600	-0.001300	0.002230	-0.090950	-0.020140	-0.053870	-0.095600	0.060570	0.005010	-0.167520	-0.219630	-0.058470	-0.121870	-0.070600	-0.092160	-0.119480	-0.052870	-0.054340	-0.031660	-0.105770	-0.161390	-0.119160	-0.071720	-0.147800	-0.151540	-0.162810	-0.093930	-0.053080	-0.014240	-0.028190	-0.183920	-0.038570	-0.056790	-0.011210	-0.042230	-0.072100	-0.084950	-0.205500	0.071740	0.027910	-0.060340	-0.122340	-0.129570	-0.215820	-0.136320	-0.146000	0.023720	0.020180
-0.079840	-0.091600	-0.147610	-0.113080	-0.104650	-0.143560	-0.205560	-0.137800	-0.270340	-0.210800	-0.299540	-0.191110	-0.106860	-0.051710	-0.152400	-0.117580	-0.271390	-0.249590	-0.123350	-0.147510	-0.227950	-0.131800	-0.089820	-0.130890	-0.171760	-0.200320	-0.174980	-0.175700	-0.197220	-0.120800	-0.214970	-0.186970	-0.268670	-0.178910	-0.245360	-0.161870	-0.255430	-0.186920	-0.164870	-0.146490	-0.091260	-0.185380	-0.277950	-0.098980	-0.028940	-0.200610	-0.054080	-0.079040	-0.178030	-0.234500	-0.230130
-0.054530	0.023720	-0.087170	-0.106750	-0.128590	-0.068210	0.048420	-0.064820	0.061690	0.034470	0.033240	-0.038450	-0.030900	-0.044050	-0.027270	-0.076340	0.085810	0.059930	-0.039100	-0.081510	0.017410	-0.106320	-0.118090	-0.057840	-0.029640	-0.027140	-0.029630	-0.031910	0.010230	-0.120100	-0.041190	-0.113840	-0.014320	0.043740	-0.000710	-0.055690	0.011690	-0.034870	-0.035540	-0.038550	-0.050710	-0.110940	0.017120	-0.123340	-0.161070	0.059920	-0.086480	-0.105400	0.011480	-0.049000	-0.051470
-0.123620	-0.245470	-0.201040	-0.149150	-0.068510	-0.109330	-0.159370	-0.154300	-0.174710	-0.116390	-0.065390	-0.082230	-0.134130	-0.199890	-0.119490	-0.086090	-0.218880	-0.173780	-0.130420	-0.098130	-0.159390	-0.071160	0.011920	-0.115180	-0.041910	-0.008500	-0.041780	-0.033280	-0.115480	0.029740	-0.035510	0.084630	-0.020000	-0.106300	0.014370	0.028960	0.012090	0.022520	-0.017570	-0.018210	-0.113130	-0.042150	-0.100250	-0.021800	-0.065140	-0.169010	-0.159290	-0.145200	-0.168320	0.016470	-0.020560
1.747510	2.060670	1.926580	1.050120	-0.397490	-1.320080	-2.263490	-2.005370	-2.525390	-2.126400	-1.679180	-1.235770	-0.441380	-0.554470	-0.158240	-0.474720	-0.462110	-0.720310	-0.341810	0.662850	1.248600	2.748390	3.875620	4.522860	4.424500	3.787480	3.075450	1.763840	1.328010	0.008260	-1.018610	-1.617070	-2.540780	-2.962320	-2.988180	-2.311500	-1.730220	-0.375660	0.154980	0.045750	-0.241870	-0.898840	-1.618360	-2.151190	-2.059500	-1.412680	-0.262060	0.812110	1.340690	1.471060	1.602580
-0.415750	-0.402970	-0.405540	-0.232930	0.133580	0.206570	0.008110	-0.112910	-0.005620	-0.168360	-0.013850	0.091860	-0.030080	0.166910	0.109270	0.178050	0.094970	0.010760	-0.336670	-0.672620	-0.427600	-0.514420	-0.693230	-0.751220	-0.510260	-0.279850	-0.308220	-0.270650	-0.642030	-0.376130	-0.012950	-0.024070	0.386640	0.551420	0.762970	0.583040	0.399400	-0.007710	0.016710	0.162390	0.127580	0.309860	0.085680	0.133640	-0.007500	-0.376710	-0.724890	-0.778340	-0.688160	-0.445680	-0.331110
0.015940	0.267470	0.336700	0.356260	-0.087250	-0.124210	-0.177060	-0.038830	-0.294500	-0.193130	0.030920	-0.110370	0.173470	-0.283340	-0.359860	-0.625110	-0.457530	-0.374270	-0.171450	-0.313280	-0.702310	-0.560260	-0.409220	-0.322250	-0.423780	-0.411110	-0.190090	0.090920	-0.006090	-0.024520	-0.251330	0.230980	0.156020	0.186580	0.221830	0.215720	0.168300	0.271440	0.197340	-0.023840	0.190930	-0.191090	-0.300490	-0.319540	-0.140600	0.022680	0.148800	0.022040	0.058170	0.045470	-0.081880
0.301180	-0.024420	-0.006260	-0.269680	0.043920	-0.274230	-0.176140	-0.153110	-0.036710	-0.166890	-0.558660	-0.171100	-0.430300	0.230260	0.177650	0.596150	0.623780	0.363370	0.055430	0.188470	0.225340	0.034630	-0.076810	-0.175830	-0.079120	0.088260	0.198810	-0.001330	0.276400	-0.113760	0.133470	-0.433080	-0.512590	-0.432540	-0.459180	-0.110250	-0.052010	-0.200810	-0.277160	-0.171900	-0.671710	-0.265230	0.010590	-0.111570	-0.324700	-0.279120	0.036440	0.603600	0.721160	0.616540	0.903940
-0.233590	-0.169310	-0.591800	-0.351740	-0.719790	-0.306420	-0.232550	-0.309100	0.051830	0.457530	0.668020	-0.141050	-0.032900	-0.848970	-0.530450	-0.813630	-1.177290	-0.656070	-0.015560	0.363260	0.513290	0.568180	0.618730	0.867450	0.810480	0.492260	0.026340	-0.062710	-0.068310	0.099850	-0.657220	-0.666660	-0.855900	-1.248160	-1.129840	-1.379210	-0.770520	0.114070	0.509530	0.473830	0.859400	0.427290	0.236010	0.407940	0.321010	0.182040	-0.195100	-0.950850	-1.407960	-1.503430	-1.948840
