-0.084950	-0.084950	-0.084950	-0.084950	-0.084950	-0.278240	-0.293330	-0.330100	-0.456930	-0.834710	-0.906710	-0.972970	-0.699090	-0.255210	-0.070610	0.408850	0.553190	0.733300	0.203600	0.074250	-0.126250	0.106090	0.195500	0.147910	0.129900	-0.061290	0.272600	0.177300	0.081140	0.106280	-0.002440	0.007140	-0.324280	-0.454560	-0.890410	-1.143180	-0.896910	-0.745980	-0.417740	-0.416250	-0.245130	-0.339640	0.312220	0.393040	0.192730	0.108570	-0.008230	-0.107090	-0.120640	-0.265790
-0.084950	-0.084950	-0.084950	-0.084950	-0.084950	-0.091460	-0.230130	-0.190070	0.013710	0.294830	0.409960	0.394000	0.405450	0.032080	-0.112580	-0.387420	-0.483250	-0.541320	-0.061580	-0.001610	-0.495970	-0.862200	-1.499180	-1.585740	-1.632860	-1.349020	-1.218120	-0.436040	0.403160	0.563620	0.978720	1.013390	1.325760	1.058840	1.000210	1.011950	0.665780	0.402840	0.223660	0.136640	-0.187790	-0.094370	-0.666100	-0.865650	-0.769850	-0.706810	-0.697910	-0.324800	-0.218380	-0.177530
-0.084950	-0.084950	-0.084950	-0.084950	-0.084950	-0.063200	-0.156680	-0.581050	-0.805840	-0.851790	-1.004010	-0.666900	-0.571810	0.096770	0.577790	0.764320	0.654840	0.655360	0.402870	0.189710	-0.209020	-1.119700	-1.059350	-1.304050	-1.314330	-1.247400	-0.987630	-0.481410	0.332370	0.783920	0.460210	0.396290	-0.038960	0.098100	0.061340	-0.276350	0.025720	0.609890	1.098390	1.220890	0.901310	0.587580	0.676950	0.523110	0.436580	0.240090	0.426550	0.367790	0.399280	0.061030
-0.084950	-0.084950	-0.084950	-0.084950	-0.084950	-0.387120	-0.785930	-0.919100	-0.722120	-0.756500	-0.450780	-0.308660	0.309950	0.582190	0.881800	1.093070	0.891750	1.005920	0.861190	0.861610	0.251100	0.301830	-0.413370	-0.495720	-0.462910	-0.591220	-0.434950	-0.920400	-1.268150	-1.887190	-1.669740	-1.552530	-1.271530	-0.881650	-0.290140	0.713530	0.939990	1.144970	1.109430	1.047940	0.570090	0.376270	0.076540	-0.372150	-0.693780	-0.768740	-0.598420	-0.186770	0.086520	-0.169030
-0.084950	-0.084950	-0.084950	-0.084950	-0.084950	0.004060	-0.024870	-0.341540	-0.517700	-0.332700	-0.376700	-0.231020	-0.393830	-0.190240	0.074990	0.077160	-0.045910	-0.233260	-0.033260	-0.172580	-0.114730	-0.644710	-0.664150	-0.659430	-0.810150	-0.746990	-0.756870	-0.231330	0.178200	0.735180	0.760080	0.685110	0.657350	0.460880	0.225140	0.005900	-0.006220	0.082240	0.523470	0.518960	0.197760	0.136170	-0.200990	-0.401150	-0.032960	-0.079440	-0.022870	0.248230	0.273970	0.112050
-0.084950	-0.084950	-0.084950	-0.084950	-0.084950	-0.212680	-0.264580	-0.188620	-0.192620	-0.368610	-0.447140	-0.305090	-0.043990	0.141960	0.013250	0.100620	0.293320	0.481090	0.192640	0.082970	-0.234330	-0.689160	-0.998520	-1.560220	-1.631170	-1.540330	-1.053550	-0.596510	0.266620	0.663350	0.720980	0.771500	0.497590	0.391730	0.230530	-0.056410	-0.006470	0.293120	0.177900	0.358920	0.280990	0.295320	0.566080	0.534410	-0.040560	-0.213600	-0.210860	-0.450780	-0.390570	-0.514970
-0.084950	-0.084950	-0.084950	-0.084950	-0.084950	0.073230	0.264820	0.531430	0.719850	0.832090	0.891590	0.532770	0.177280	-0.361760	-0.530460	-0.694720	-0.817260	-0.862610	-0.593560	-0.293740	-0.181920	0.512160	0.767950	1.411820	1.641160	1.553680	1.117930	0.572560	-0.158240	-0.830510	-0.857280	-0.890640	-0.575950	-0.398270	-0.270670	-0.052720	-0.272590	-0.715070	-0.836260	-1.101720	-0.745990	-0.768410	-0.828050	-0.642750	-0.142390	0.098430	0.041980	0.192380	0.057440	0.362360
-0.084950	-0.084950	-0.084950	-0.084950	-0.084950	-0.036850	0.335400	0.339840	0.052330	-0.031740	-0.242530	-0.109440	-0.305160	-0.252750	-0.662260	-0.513820	-0.164630	-0.421920	-0.564270	-0.826290	-0.268920	-0.354650	0.097840	-0.223850	-0.404090	-0.092800	0.017540	0.545530	0.780440	1.380650	1.318620	1.213260	0.996250	0.309050	-0.190750	-0.986160	-0.955300	-1.056900	-1.083820	-0.793880	-0.657170	-0.270730	0.008330	0.335270	0.054600	0.150440	0.061760	-0.234900	-0.197060	-0.187100
-0.084950	-0.084950	-0.084950	-0.084950	-0.084950	0.276040	4.065600	8.036050	9.117200	4.775320	-4.613840	-9.214880	-8.392160	-4.095030	-0.483530	-0.089160	-0.396840	-0.445250	-0.011090	0.759720	2.157690	3.582110	3.240060	0.982460	-1.755680	-3.860610	-3.531020	-3.078350	-2.311550	-1.454540	-0.781110	0.518890	0.586430	0.502440	0.108570	-0.193910	-0.148650	-0.209240	0.199310	0.497020	1.110620	0.956030	0.576370	0.331690	-0.415980	-0.005040	-0.097280	-0.013210	0.193100	-0.157090
-0.084950	-0.084950	-0.084950	-0.084950	-0.084950	-0.339380	-0.828490	-1.415180	-1.567390	-0.586610	0.560620	1.468110	1.326640	0.453460	0.104840	-0.156170	-0.032540	-0.010850	-0.165640	-0.245100	-0.316090	-0.459050	-0.341930	-0.251680	-0.237000	0.154510	0.265600	0.573440	0.412170	0.050940	0.056940	0.039720	0.250460	-0.050460	-0.275910	-0.336610	-0.328520	-0.169500	-0.264690	-0.151050	-0.100130	-0.080880	-0.195800	-0.432590	-0.358910	-0.318820	-0.112000	0.166650	0.198000	0.212420
-0.084950	-0.084950	-0.084950	-0.084950	-0.084950	0.317710	1.043060	1.578800	1.475770	0.159980	-1.141450	-1.745580	-1.566090	-0.751410	-0.435480	-0.289390	-0.134550	-0.101920	0.215850	0.273630	-0.199730	-0.424740	-0.692650	-0.095930	0.883370	0.800980	0.340150	-0.514240	-0.481570	0.116130	0.220570	-0.252590	-0.952880	-0.837580	-0.512670	0.076330	0.230710	0.190340	0.216540	-0.091020	0.084450	-0.093360	0.006140	0.207830	-0.038920	0.293190	0.084480	-0.113690	-0.114560	-0.323950
-0.084950	-0.084950	-0.084950	-0.084950	-0.084950	-0.524870	-1.217160	-1.516980	-1.119130	0.043090	0.889080	0.883030	0.781680	0.635770	0.636050	0.662480	-0.001890	-0.300150	-0.731060	-0.820540	-0.298520	-0.056230	0.320810	-0.153290	-0.801940	-0.806050	-0.108070	0.973800	1.235390	0.566200	-0.429500	-0.670120	-0.325680	0.102100	0.350350	-0.227150	-0.361370	-0.632650	-0.431040	0.101920	-0.267280	0.042880	-0.086290	-0.062630	0.305980	-0.388140	-0.511130	-0.509880	-0.438460	0.000740
-0.084950	-0.084950	-0.084950	-0.084950	-0.084950	0.217740	0.494390	0.382170	0.051450	-0.258590	-0.098000	0.422380	0.019000	-0.740420	-1.143580	-1.331180	-0.256050	0.270100	0.698160	0.905270	0.296980	-0.240020	-0.874490	-0.715130	0.045740	0.796550	0.275480	-1.011700	-1.974410	-1.642780	0.150360	1.273710	1.447950	0.616760	-0.219300	0.282500	0.401810	0.769610	0.162860	-0.795320	-0.645910	-0.804640	-0.421950	-0.280870	-0.350250	0.184370	0.625080	0.585230	0.367760	-0.050610
-0.084950	-0.084950	-0.084950	-0.084950	-0.084950	-0.278240	-0.341650	-0.297630	-0.224700	-0.301060	-0.553280	-0.503840	0.162800	1.127450	1.282660	0.995500	-0.120940	-0.843160	-1.080270	-1.014710	-0.087640	0.584830	1.046880	0.409790	-0.724740	-1.379100	-0.697340	0.581360	1.178220	0.714740	-0.920940	-1.462120	-1.251450	-0.282820	0.646680	0.008090	-0.188160	-0.516430	0.124850	1.025150	0.523770	0.082580	-0.290470	-0.217120	0.315900	0.078780	-0.567210	-0.628350	-0.582020	-0.191470
-0.084950	-0.084950	-0.084950	-0.084950	-0.084950	-0.091460	-0.231760	-0.223520	0.057760	0.527620	0.791220	0.252490	-0.513250	-1.295560	-1.183110	-0.450220	0.237810	0.770260	0.634420	0.176930	-0.798210	-1.634730	-2.037670	-0.927830	0.770730	1.699310	1.564790	0.427390	0.143690	0.176590	0.745850	0.689680	0.162060	-0.359460	-1.169200	-0.627010	-0.281160	0.082240	0.035100	-0.788950	-0.735110	-0.515630	-0.535420	-0.099200	-0.178410	-0.094990	0.473620	0.330840	0.374010	0.158470
-0.084950	-0.084950	-0.084950	-0.084950	-0.084950	-0.063200	-0.151240	-0.608500	-0.921260	-0.773780	-0.226310	0.914430	1.031060	1.047280	0.829850	-0.137140	-0.305370	-0.907550	-0.793000	-0.057840	-0.442050	-1.028310	-1.223590	-1.204270	0.355350	1.285330	0.893730	0.942420	0.246590	0.572460	0.417120	-0.751310	-1.256060	-1.247670	0.051540	0.861520	0.935750	0.692290	0.297600	0.349830	-0.461500	-1.211900	-0.904630	-0.419440	0.738510	0.630770	-0.193900	-0.480830	-0.733620	-0.295990
-0.084950	-0.084950	-0.084950	-0.084950	-0.084950	-0.387120	-0.861470	-0.962140	-0.307640	0.653930	1.308070	0.801840	0.235480	-0.019440	-0.029000	0.636250	0.145000	-0.085590	-0.616710	-0.954550	-0.476640	-0.460030	-0.550180	-0.553810	-0.400950	-0.117270	0.611920	-0.179040	-0.981020	-1.822490	-1.592990	0.794640	2.002020	2.364570	1.010410	-0.299660	-0.196090	0.008980	0.604080	0.287960	-0.853340	-1.428370	-1.596930	-0.727150	0.351670	0.265240	0.407120	0.291000	0.246540	0.326800
-0.084950	-0.084950	-0.084950	-0.084950	-0.084950	0.004060	-0.002610	-0.365470	-0.701330	-0.530280	0.019290	0.815360	0.499200	-0.164720	-0.293920	-0.463510	0.161480	-0.031810	-0.160370	-0.028840	-0.367480	-0.482630	-0.723700	-0.454800	0.054840	0.467790	0.272610	0.320670	0.565210	0.924820	0.907360	-0.266190	-1.026290	-1.398540	-0.758260	0.305070	0.515900	0.575110	0.263430	-0.251850	-0.515140	-0.810980	-0.894730	-0.315750	0.475890	0.728160	0.657860	-0.050730	-0.523990	-0.406280
-0.084950	-0.084950	-0.084950	-0.084950	-0.084950	-0.212680	-0.296510	-0.177650	-0.006240	0.036940	-0.216800	-0.322150	0.117790	0.660060	0.537380	-0.050750	-0.565770	-0.358550	0.038100	0.046870	-0.412670	-1.238260	-1.354630	-1.289110	-0.276600	0.869660	1.326750	1.590290	0.997590	0.395670	-0.180310	-0.681990	-0.779610	-0.426730	-0.076500	-0.082430	-0.061800	-0.026470	0.057690	0.380320	-0.055170	-0.334010	0.014510	-0.129170	-0.174830	-0.759940	-1.150960	-0.400380	0.152590	0.413620
-0.084950	-0.084950	-0.084950	-0.084950	-0.084950	0.073230	0.304370	0.549670	0.555310	0.150890	-0.255320	-0.891220	-1.157780	-1.179090	-0.747500	0.160260	0.382370	0.305220	-0.066740	-0.132950	0.340310	1.022190	1.182030	1.190310	0.458480	-0.809010	-1.355570	-1.971930	-1.497830	-0.789110	-0.122880	0.746690	0.826620	0.560980	-0.099050	-0.489860	-0.555030	-0.684320	-0.479810	-0.544670	0.245470	0.735770	0.279490	0.162430	-0.343640	0.315160	0.774850	0.220870	-0.149310	-0.570140
-0.084950	-0.084950	-0.084950	-0.084950	-0.084950	-0.036850	0.347420	0.423890	-0.075720	-0.698300	-1.338570	-0.484610	0.422260	0.744750	0.248880	-1.015030	-0.698200	-0.287350	0.480280	0.362310	-0.200960	0.008920	0.187490	0.243190	-0.339220	-0.398190	-0.238960	0.947930	1.526510	1.230510	0.348370	-1.464150	-1.734710	-1.656770	-0.746070	-0.159750	-0.346740	0.018220	-0.276260	0.260960	0.514470	0.596570	0.913300	0.204310	-0.348620	-0.723530	-0.909790	-0.250700	0.155180	0.216720
