3.567570	3.811490	3.662210	3.697180	3.739360	3.807220	3.795950	3.732330	3.777450	3.753540	3.858510	3.900560	3.886900	3.871590	3.799630	3.780050	3.702690	4.072640	4.134410	4.197080	4.158090	4.161820	4.174090	4.204360	4.242600	4.224720	4.152610	4.125860	4.163010	4.153640	4.067210	4.004110	3.958530	3.954390	3.861840	3.762580	3.900020	3.877630	3.803660	3.847840	3.791670	3.726340	3.765460	3.792260	3.726560	3.704070	3.829020	3.834820	3.838610
0.053480	-0.083850	0.053690	-0.030000	-0.051040	-0.066570	-0.060370	-0.027980	-0.067030	-0.071600	-0.078430	-0.085060	-0.079990	-0.048110	-0.019580	-0.080150	-0.032460	-0.066210	-0.074020	-0.102500	-0.086240	-0.072370	-0.059360	-0.095670	-0.120990	-0.094440	-0.048080	-0.089420	-0.162220	-0.117980	-0.087720	-0.054010	-0.080560	-0.071260	-0.075980	-0.058810	-0.047740	-0.093000	-0.074350	-0.042460	-0.016180	-0.022030	-0.039790	-0.062780	-0.025370	0.017150	-0.089230	-0.055280	-0.059220
-0.366270	-0.210590	-0.307360	-0.247020	-0.213590	-0.264870	-0.223310	-0.270650	-0.204630	-0.226270	-0.190040	-0.172990	-0.205920	-0.234760	-0.238670	-0.195510	-0.260830	-0.412030	-0.271490	-0.244210	-0.255780	-0.285080	-0.303830	-0.311480	-0.280470	-0.295200	-0.325480	-0.233420	-0.193960	-0.222870	-0.259120	-0.299650	-0.279180	-0.252700	-0.263800	-0.237480	-0.203380	-0.175950	-0.195420	-0.232150	-0.315050	-0.247750	-0.269610	-0.175610	-0.303820	-0.286480	-0.216050	-0.220800	-0.251090
-0.098920	-0.197690	-0.177310	-0.217710	-0.249240	-0.144270	-0.214200	-0.192560	-0.242870	-0.206930	-0.251120	-0.263230	-0.184510	-0.151820	-0.208120	-0.227590	-0.168790	-0.054450	-0.216630	-0.233300	-0.244550	-0.188450	-0.188620	-0.180520	-0.195520	-0.160530	-0.192630	-0.172820	-0.189520	-0.116940	-0.124320	-0.092450	-0.098510	-0.196800	-0.173830	-0.255310	-0.265410	-0.250410	-0.267140	-0.227300	-0.127170	-0.229960	-0.173330	-0.283410	-0.116620	-0.165900	-0.205400	-0.207390	-0.140920
-0.184400	-0.146440	-0.119120	-0.058930	-0.086260	-0.144440	-0.151120	-0.083570	-0.111280	-0.138890	-0.141000	-0.143050	-0.244650	-0.276530	-0.168690	-0.138120	-0.177840	-0.092020	-0.094860	-0.074930	-0.047660	-0.106160	-0.083830	-0.095970	-0.094700	-0.196890	-0.092800	-0.238070	-0.219560	-0.277740	-0.249770	-0.293980	-0.294840	-0.096670	-0.127140	-0.067600	-0.114030	-0.123540	-0.069840	-0.097110	-0.144260	-0.070470	-0.102400	-0.079880	-0.195830	-0.187090	-0.085250	-0.085380	-0.173890
-0.086260	-0.078120	-0.130030	-0.176950	-0.105020	-0.182920	-0.065540	-0.181770	-0.060420	-0.044280	-0.055180	-0.054100	0.002150	0.047350	-0.031050	-0.020110	-0.057940	-0.102870	-0.191780	-0.197290	-0.212580	-0.153560	-0.160960	-0.171680	-0.150550	-0.040840	-0.193560	-0.073640	-0.124840	-0.069170	-0.139760	-0.074810	-0.080860	-0.226910	-0.134980	-0.090310	-0.070530	-0.057940	-0.099950	-0.164180	-0.154770	-0.132760	-0.197640	-0.068800	-0.126370	-0.069700	-0.153720	-0.212100	-0.117440
-0.223610	-0.201610	-0.133030	-0.116170	-0.277860	-0.056010	-0.261860	-0.170920	-0.309020	-0.313380	-0.280850	-0.257810	-0.255880	-0.283920	-0.233300	-0.286510	-0.207430	-0.263890	-0.212790	-0.151900	-0.200560	-0.238680	-0.241990	-0.230140	-0.224580	-0.312250	-0.170850	-0.258070	-0.193230	-0.145850	-0.077090	-0.158850	-0.144730	-0.075420	-0.215630	-0.353050	-0.282630	-0.286360	-0.311920	-0.143230	-0.154080	-0.243460	-0.108310	-0.304160	-0.143990	-0.170460	-0.155490	-0.003310	-0.025880
-0.075330	-0.079700	-0.125490	-0.128310	0.024910	-0.244190	-0.082620	-0.025410	0.022460	0.013600	-0.041020	-0.053650	-0.123630	-0.092100	-0.034780	0.009240	-0.136860	-0.106180	-0.165920	-0.272940	-0.173700	-0.150130	-0.139810	-0.224500	-0.241620	-0.209920	-0.281920	-0.044060	-0.131330	-0.171330	-0.294140	-0.221150	-0.257120	-0.255580	-0.096180	0.039930	-0.029470	0.003170	0.046260	-0.192860	-0.116270	-0.005160	-0.127380	0.038240	-0.169360	-0.220600	-0.044480	-0.168980	-0.219630
-0.319120	-0.321250	-0.201700	-0.162020	-0.374770	-0.190590	-0.269580	-0.440470	-0.353680	-0.362350	-0.402920	-0.387310	-0.350410	-0.297360	-0.250470	-0.256520	-0.145780	-0.070220	-0.370300	-0.241760	-0.352880	-0.319790	-0.349080	-0.300620	-0.275270	-0.252780	-0.278710	-0.580640	-0.550520	-0.424050	-0.369140	-0.433850	-0.397110	-0.262000	-0.204220	-0.404610	-0.360690	-0.311080	-0.404290	-0.241010	-0.309590	-0.322870	-0.345790	-0.312540	-0.307740	-0.161480	-0.307150	-0.275320	-0.073330
-0.133580	-0.013360	-0.138050	-0.169900	-0.149690	-0.129370	-0.174170	-0.014500	-0.133920	-0.075640	-0.062150	-0.029590	-0.079930	-0.086510	-0.054150	-0.060760	-0.210870	-0.269450	-0.231730	-0.221130	-0.208540	-0.239420	-0.153550	-0.180180	-0.152050	-0.231280	-0.211040	-0.039610	-0.051340	-0.032150	-0.104760	-0.037050	-0.104400	-0.177550	-0.274360	-0.107260	-0.094610	-0.118380	-0.105910	-0.196900	-0.076030	-0.114180	-0.059870	-0.166220	-0.093690	-0.204680	-0.018310	0.089490	-0.060280
-0.093630	-0.204940	-0.105130	-0.081900	-0.036280	-0.207190	-0.150380	-0.122330	-0.076760	-0.162160	-0.154700	-0.173330	-0.200480	-0.204620	-0.109970	-0.174070	-0.113950	0.014690	-0.098210	-0.149250	-0.102690	-0.079120	-0.151440	-0.198310	-0.211950	-0.164240	-0.125540	-0.118410	-0.136130	-0.174790	-0.191700	-0.236470	-0.194860	-0.152400	-0.016180	-0.146440	-0.150550	-0.136280	-0.125310	-0.144740	-0.203820	-0.152360	-0.157590	-0.042790	-0.215180	-0.161910	-0.164960	-0.281290	-0.176270
-0.111310	-0.061500	-0.073610	-0.083340	-0.132380	0.045870	0.022580	-0.129760	-0.100610	-0.040560	-0.073330	-0.082300	0.001450	0.008070	-0.163360	-0.042610	-0.017380	-0.142380	-0.002780	0.018560	-0.034020	-0.041500	-0.027130	0.033440	0.024890	0.032640	-0.041490	-0.103190	-0.091070	-0.059920	0.011470	0.005770	0.014420	0.008640	-0.085240	-0.032840	-0.036250	-0.024060	-0.045240	0.033070	0.001390	0.006010	-0.060540	-0.112210	0.036640	0.033580	-0.090720	-0.023590	-0.074500
-0.036040	-0.022580	-0.155710	-0.161020	-0.074060	-0.208750	-0.188870	-0.015980	-0.101280	-0.091530	-0.040810	-0.049030	-0.082680	-0.109060	-0.044990	-0.161360	-0.206280	-0.214460	-0.059660	-0.119820	-0.039850	-0.064590	-0.043550	-0.110070	-0.129440	-0.160590	-0.088360	0.046940	0.105440	0.017020	-0.031080	-0.006590	-0.023320	-0.047940	-0.124750	-0.107150	-0.092610	-0.153170	-0.086460	-0.130430	-0.085550	-0.184940	-0.052270	-0.083930	-0.148140	-0.178630	-0.075510	-0.114810	-0.148230
1.415060	1.733700	1.767630	1.318700	0.885460	0.146710	0.861500	0.951020	0.922430	0.853750	0.704310	0.427820	-0.460320	0.386540	1.065760	2.139660	2.929260	3.407980	3.584270	3.219380	2.504820	0.869370	0.273180	-0.201120	-0.204900	-0.407040	-0.931810	-1.553060	-2.035250	-2.096970	-2.330060	-2.957900	-2.779720	-2.279470	-1.836570	-1.299120	-1.082490	-1.142670	-0.834850	-0.693640	-1.241940	-1.157000	-0.488280	-0.117580	0.458000	0.761990	0.692370	0.706080	0.780640
-0.899630	-1.054730	-1.064930	-0.831720	-0.673270	-0.412550	-0.740800	-0.413230	-0.345120	-0.204690	-0.030730	-0.115030	0.173180	0.135580	0.043120	-0.195010	-0.377200	-0.477380	-0.373710	-0.261390	-0.477140	-0.307360	-0.058960	-0.033080	-0.425400	-0.499730	-0.351950	0.011100	0.081080	0.046500	0.076100	0.387680	0.547540	0.120720	-0.079520	-0.044550	0.218870	0.288330	0.274670	0.113980	0.175580	0.429210	-0.033880	-0.271730	-0.384940	-0.349970	-0.301220	-0.304090	-0.402500
