1.915920	1.915920	1.915920	1.915920	1.915920	1.915920	1.915920	1.915920	1.915920	1.915920	1.940780	2.108450	2.120840	2.144460	2.241050	2.307940	2.294290	2.325880	2.364690	2.398680	2.498820	2.569530	2.620170	2.650080	2.678940	2.711370	2.672140	2.730070	2.680930	2.690310	2.644240	2.599090	2.709260	2.621930	2.590720	2.644640	2.625670	2.703280	2.707850	2.729320	2.784160	2.804400	2.734240	2.763290	2.830830	2.716770	2.781250	2.859270	2.744650	2.745550	2.691500	2.762640	2.720170	2.684660	2.609330	2.642680	2.941940	3.825630	3.994040	4.026490	3.930040	3.874750	3.866580	3.804010	3.755320	3.304290	3.224940	3.315660	3.273250	3.266340	3.202140	3.076330	2.871590	2.794910	2.726320	2.770050	2.693870	2.673470	2.688050	2.749500	2.715300	2.681670	2.709310	2.662670	2.653880	2.646800	2.652960	2.599990	2.614730	2.684320	2.618740	2.573810	2.583410	2.628520	2.586340	2.530180	2.567930	2.544860	2.562470	2.543530	2.551150
0.165650	0.165650	0.165650	0.165650	0.165650	0.165650	0.165650	0.165650	0.165650	0.165650	0.142050	-0.014470	-0.020560	-0.034770	-0.078500	-0.107960	-0.072600	-0.085190	-0.083730	-0.095890	-0.103980	-0.128290	-0.095130	-0.126460	-0.104270	-0.088230	-0.097660	-0.157160	-0.108540	-0.114760	-0.129600	-0.071700	-0.147930	-0.097250	-0.013410	-0.059380	-0.092340	-0.099190	-0.109080	-0.106810	-0.100100	-0.088320	-0.086070	-0.075210	-0.118280	-0.074760	-0.097550	-0.121670	-0.044220	-0.145390	-0.051970	-0.133820	-0.107670	-0.121540	-0.113370	-0.130590	-0.191840	-0.182480	-0.146960	-0.179030	-0.116740	-0.096710	-0.116630	-0.154460	-0.158070	-0.140110	-0.055490	-0.067520	-0.008820	-0.060890	-0.067760	-0.025840	-0.013670	-0.085090	-0.044850	-0.118380	-0.068850	-0.080960	-0.077260	-0.106810	-0.130250	-0.090960	-0.125970	-0.080580	-0.112450	-0.085540	-0.104440	-0.135130	-0.105750	-0.126440	-0.075120	-0.061410	-0.082780	-0.118820	-0.117430	-0.082930	-0.119860	-0.132930	-0.143940	-0.124230	-0.106430
-0.552230	-0.552230	-0.552230	-0.552230	-0.552230	-0.552230	-0.552230	-0.552230	-0.552230	-0.552230	-0.522800	-0.320280	-0.330240	-0.312100	-0.322170	-0.228250	-0.280540	-0.287400	-0.282400	-0.231090	-0.260140	-0.243010	-0.256650	-0.222650	-0.207640	-0.245660	-0.261950	-0.220910	-0.263030	-0.260750	-0.216660	-0.302480	-0.191640	-0.242230	-0.319930	-0.296760	-0.273690	-0.257820	-0.207910	-0.255800	-0.232360	-0.242770	-0.254600	-0.244900	-0.226560	-0.240400	-0.264320	-0.231020	-0.308790	-0.191550	-0.266390	-0.234310	-0.262530	-0.289570	-0.263050	-0.217700	-0.211500	-0.257950	-0.279760	-0.214880	-0.310770	-0.333600	-0.319080	-0.224840	-0.254980	-0.233080	-0.215430	-0.148960	-0.211760	-0.159260	-0.147480	-0.209900	-0.268800	-0.231750	-0.259240	-0.275740	-0.278570	-0.303290	-0.285910	-0.198560	-0.260290	-0.228480	-0.245030	-0.272700	-0.285980	-0.258840	-0.315470	-0.269520	-0.260360	-0.189130	-0.268540	-0.299690	-0.278770	-0.239350	-0.235090	-0.232620	-0.257800	-0.258660	-0.221220	-0.257220	-0.255020
0.151410	0.151410	0.151410	0.151410	0.151410	0.151410	0.151410	0.151410	0.151410	0.151410	0.124400	-0.074600	-0.040910	-0.066590	-0.011020	-0.173880	-0.128820	-0.087790	-0.099520	-0.169800	-0.114370	-0.106020	-0.097240	-0.137930	-0.171760	-0.136930	-0.130550	-0.104980	-0.087410	-0.062740	-0.181630	-0.088560	-0.146100	-0.144400	-0.079760	-0.058090	-0.121730	-0.103160	-0.208770	-0.093510	-0.116170	-0.103490	-0.099450	-0.118790	-0.104220	-0.155860	-0.069520	-0.101150	-0.080990	-0.185240	-0.123120	-0.088570	-0.073040	-0.013960	-0.100270	-0.156640	-0.162320	-0.130790	-0.107080	-0.236890	-0.157080	-0.122670	-0.122070	-0.262150	-0.165300	-0.144540	-0.219620	-0.255510	-0.214460	-0.237300	-0.252190	-0.214770	-0.163080	-0.176310	-0.177970	-0.041340	-0.148440	-0.069290	-0.094170	-0.190630	-0.064890	-0.184280	-0.126700	-0.123240	-0.053710	-0.145300	-0.004360	-0.075660	-0.115290	-0.192420	-0.117750	-0.095190	-0.090730	-0.131950	-0.142140	-0.194930	-0.103640	-0.127120	-0.172000	-0.103980	-0.106570
-0.193100	-0.193100	-0.193100	-0.193100	-0.193100	-0.193100	-0.193100	-0.193100	-0.193100	-0.193100	-0.176440	-0.019720	-0.066760	-0.047630	-0.090220	0.094630	0.057070	-0.016150	-0.013390	0.060300	-0.009060	-0.042280	-0.078700	-0.019750	-0.000510	-0.016570	-0.001560	-0.045920	-0.012900	-0.080870	0.089660	0.016130	-0.014900	0.039390	-0.045520	-0.092250	-0.000590	-0.044540	0.085510	-0.056420	-0.040850	-0.055510	-0.058980	-0.028450	-0.072930	0.010750	-0.081690	-0.061120	-0.033500	0.061080	-0.027940	-0.052030	-0.055020	-0.109840	0.011040	0.045220	0.070410	0.078030	-0.087440	0.047420	-0.003650	-0.083300	-0.067310	0.065150	-0.063680	-0.134870	-0.050750	-0.079700	-0.101960	-0.118120	-0.105570	-0.082960	-0.036790	0.012030	0.037670	-0.105620	0.048870	-0.027230	-0.003870	0.053570	-0.057850	0.084540	-0.004080	0.027390	-0.081290	0.044490	-0.115700	-0.034570	0.008140	0.039660	-0.012850	0.005530	-0.020350	0.031090	0.018430	0.060550	-0.029840	0.053610	0.093630	0.018620	0.009120
-0.113020	-0.113020	-0.113020	-0.113020	-0.113020	-0.113020	-0.113020	-0.113020	-0.113020	-0.113020	-0.114800	-0.186900	-0.159950	-0.135930	-0.137750	-0.259590	-0.195410	-0.138330	-0.126850	-0.174930	-0.142600	-0.076030	-0.057970	-0.130490	-0.135730	-0.157170	-0.113900	-0.095720	-0.205950	-0.099050	-0.222860	-0.196780	-0.147210	-0.194340	-0.128760	-0.105600	-0.121790	-0.110590	-0.193310	-0.102220	-0.108570	-0.096700	-0.059740	-0.133230	-0.062410	-0.103290	-0.079710	-0.092060	-0.112710	-0.180410	-0.081380	-0.110690	-0.104500	-0.068300	-0.170910	-0.167530	-0.153810	-0.238020	-0.098500	-0.101800	-0.100860	-0.011300	-0.024160	-0.108580	-0.047770	-0.030280	-0.142110	-0.066690	-0.003130	-0.003660	-0.000990	-0.021880	-0.148950	-0.132330	-0.159990	-0.065030	-0.186560	-0.138100	-0.168960	-0.180860	-0.111420	-0.212750	-0.121580	-0.174470	-0.073660	-0.148590	-0.052600	-0.104510	-0.161480	-0.170410	-0.104420	-0.145480	-0.132700	-0.221450	-0.155900	-0.162750	-0.117560	-0.232260	-0.265500	-0.180440	-0.179340
-0.108620	-0.108620	-0.108620	-0.108620	-0.108620	-0.108620	-0.108620	-0.108620	-0.108620	-0.108620	-0.123840	-0.119710	-0.117320	-0.196610	-0.108490	-0.087880	-0.180280	-0.207820	-0.223440	-0.209220	-0.129490	-0.255850	-0.211100	-0.112130	-0.141530	-0.113040	-0.138180	-0.219230	-0.002160	-0.153350	-0.127890	-0.092880	-0.077360	-0.078420	-0.067680	-0.062250	-0.158120	-0.044120	-0.058420	-0.048690	-0.032390	-0.047670	-0.174980	-0.089190	-0.079370	-0.125620	-0.070500	-0.020660	-0.055130	-0.127680	-0.156070	-0.090240	-0.175790	-0.136300	-0.147220	-0.155580	-0.177600	-0.108830	-0.195780	-0.318590	-0.285220	-0.348010	-0.344650	-0.353150	-0.293350	-0.291080	-0.177460	-0.197240	-0.282020	-0.259140	-0.305650	-0.297550	-0.187060	-0.251580	-0.240080	-0.199770	-0.201660	-0.210770	-0.128910	-0.148450	-0.124040	-0.118530	-0.163160	-0.104230	-0.193410	-0.196070	-0.155380	-0.176560	-0.043070	-0.082560	-0.205990	-0.152580	-0.177480	-0.089810	-0.203150	-0.265840	-0.214600	-0.139760	-0.099160	-0.155700	-0.142360
-0.055430	-0.055430	-0.055430	-0.055430	-0.055430	-0.055430	-0.055430	-0.055430	-0.055430	-0.055430	-0.028810	-0.012400	-0.032490	0.078950	-0.117780	-0.002560	0.062300	0.036440	0.046190	0.094250	-0.017170	0.156050	0.126330	0.003450	-0.015630	-0.012850	0.008490	0.095450	-0.176800	-0.048340	0.068800	-0.021600	-0.050300	0.004270	0.011100	-0.030840	0.166220	-0.047110	0.021340	-0.065390	-0.016930	0.044170	0.086560	0.044630	0.044690	0.154980	-0.014610	-0.001700	0.067870	0.076090	0.041830	-0.046780	-0.003500	-0.009360	0.004090	0.065740	0.072910	-0.169830	-0.307770	-0.150670	-0.246070	-0.272530	-0.222860	-0.138060	-0.287790	-0.167170	-0.199560	-0.192530	-0.120630	-0.159380	-0.079110	-0.067520	-0.101840	0.002000	0.073010	-0.047410	0.028740	0.060080	-0.074960	0.033920	-0.062560	0.011380	0.048750	0.015170	-0.001960	0.083050	0.009810	-0.022540	-0.025470	0.008100	0.066620	0.059310	0.017550	-0.092290	0.036180	0.066200	-0.057700	-0.037650	-0.047010	0.028960	-0.011020
-0.148010	-0.148010	-0.148010	-0.148010	-0.148010	-0.148010	-0.148010	-0.148010	-0.148010	-0.148010	-0.180290	-0.154720	-0.157540	-0.254680	0.009100	-0.128120	-0.141080	-0.166010	-0.119000	-0.170600	-0.044380	-0.173120	-0.134370	-0.078600	-0.117130	-0.124890	0.020040	-0.177620	0.079740	-0.030460	-0.107880	-0.034990	0.014280	-0.003750	0.047040	0.031640	-0.075960	0.135050	0.062190	0.132020	0.040840	-0.055650	-0.041920	-0.108640	-0.005630	-0.129960	0.065640	0.026630	-0.044270	-0.065370	0.021340	0.062020	0.007540	0.065220	-0.054960	-0.105070	-0.026320	-0.051950	-0.125340	-0.259670	-0.176320	-0.086580	-0.163380	-0.270160	-0.118160	-0.304480	-0.284410	-0.266220	-0.283740	-0.271710	-0.306450	-0.271580	-0.249890	-0.207000	-0.217120	-0.044380	-0.120310	-0.154830	-0.023520	-0.117460	0.042600	-0.062410	0.001080	-0.023110	0.040420	-0.060760	0.044560	0.042710	0.114070	-0.045770	-0.110860	-0.024420	-0.049930	-0.031450	-0.144390	-0.205050	-0.048340	-0.085660	-0.102920	-0.076760	-0.074240
-0.080960	-0.080960	-0.080960	-0.080960	-0.080960	-0.080960	-0.080960	-0.080960	-0.080960	-0.080960	-0.054230	-0.112610	-0.074540	0.002700	-0.183840	-0.035420	-0.078060	-0.042800	-0.100500	-0.098160	-0.036300	0.010220	0.048520	0.002660	-0.037620	0.007930	-0.066830	0.006040	-0.151050	-0.145450	-0.052300	-0.041500	-0.059000	-0.091560	-0.087620	-0.029690	0.049280	-0.101120	-0.044840	-0.071380	0.020910	0.134300	-0.040750	0.082900	0.071560	0.170660	-0.053880	0.086330	0.129460	-0.031610	-0.113590	-0.068800	-0.190530	-0.138330	-0.122440	-0.048350	-0.080420	-0.165770	-0.132020	-0.053480	-0.057080	-0.174740	-0.129080	-0.053230	-0.110670	-0.068610	-0.128570	-0.119880	-0.072330	-0.109210	-0.155800	-0.194450	-0.133150	-0.147150	-0.075790	-0.143700	-0.108300	-0.050690	-0.151040	-0.060090	-0.137790	-0.096180	-0.109270	-0.070150	-0.153130	-0.113250	-0.106840	-0.146140	-0.124020	0.008730	-0.065470	-0.095060	-0.144890	-0.155630	-0.070690	-0.137020	-0.209200	-0.148990	-0.090780	-0.111340	-0.119050
