3.257040	3.083580	3.127550	3.058150	3.033230	3.008990	3.294890	3.732990	3.843910	3.880970	3.913010	3.917170	4.023510	3.958810	3.815960	3.476290	3.390110	3.432210	3.508540	3.439380	3.360710	3.207730	3.122140	3.106240	3.033410	3.195840	3.173210	3.044830	3.144690	3.147400	3.186460	3.064980	3.070070	3.128300	3.203290	3.102160	3.199810	3.143840	3.044140	3.113390	3.045020	3.006030	3.165700	3.117810	3.065860	2.989100	3.023790	3.014470	3.024990	3.080740	3.098720	3.086700	3.038320	3.080260	3.134290	3.068800	3.111440	3.091190	3.033060	3.023740	3.057430	3.027020	2.885920
-0.123410	-0.079850	-0.059470	0.020890	-0.040550	-0.019400	0.013690	-0.034650	-0.094950	-0.062870	-0.092520	-0.097160	-0.163410	-0.083380	-0.088080	0.000930	0.006870	-0.041680	-0.079200	-0.000790	-0.012490	0.014710	0.059660	-0.028260	0.031160	-0.045230	-0.032170	0.035730	-0.004400	-0.008920	-0.031490	-0.025200	-0.008230	-0.058750	-0.069700	-0.041750	-0.033200	-0.025280	0.002390	-0.060180	-0.012770	-0.016910	-0.058470	-0.047730	-0.020130	0.028120	-0.008390	0.002980	0.000860	-0.008690	-0.009230	-0.049710	-0.027790	-0.039830	-0.058670	-0.007400	-0.020000	-0.051830	-0.006900	-0.049790	-0.059140	-0.025000	0.033690
-0.232380	-0.143340	-0.211470	-0.241980	-0.223350	-0.196190	-0.263170	-0.265700	-0.234710	-0.273280	-0.264670	-0.276230	-0.198990	-0.283430	-0.258080	-0.261920	-0.195870	-0.160330	-0.118040	-0.237470	-0.150230	-0.215350	-0.244230	-0.181590	-0.214100	-0.219270	-0.174680	-0.268250	-0.225640	-0.244220	-0.257090	-0.217600	-0.259940	-0.227010	-0.215320	-0.223900	-0.256420	-0.218830	-0.241580	-0.204260	-0.237880	-0.240190	-0.213840	-0.218890	-0.234520	-0.232370	-0.279600	-0.256270	-0.262940	-0.223140	-0.251880	-0.161460	-0.258190	-0.144520	-0.186910	-0.225490	-0.180630	-0.195430	-0.260660	-0.191220	-0.247240	-0.299280	-0.306530
-0.063540	-0.242410	-0.118500	-0.155920	-0.156590	-0.204200	-0.123220	-0.103190	-0.188320	-0.136670	-0.143610	-0.127340	-0.180820	-0.091170	-0.163200	-0.150620	-0.168160	-0.166270	-0.193420	-0.047980	-0.201380	-0.155960	-0.183580	-0.181300	-0.216720	-0.121770	-0.205960	-0.122500	-0.136120	-0.120790	-0.053690	-0.171470	-0.112100	-0.133360	-0.099840	-0.144310	-0.046760	-0.157690	-0.155900	-0.139740	-0.136640	-0.141120	-0.085080	-0.130220	-0.119260	-0.185350	-0.059820	-0.117100	-0.125210	-0.148840	-0.095510	-0.234800	-0.097150	-0.250070	-0.182600	-0.130890	-0.190750	-0.119020	-0.068870	-0.198040	-0.085110	-0.027930	-0.092070
-0.055550	0.071340	-0.063500	-0.025260	-0.027190	0.013670	-0.057130	-0.167170	-0.040960	-0.088290	-0.073060	-0.093700	-0.043060	-0.125280	-0.026760	-0.078570	-0.151410	-0.190930	-0.165540	-0.274160	-0.186530	-0.113790	-0.052610	-0.061500	0.021750	-0.101600	-0.011140	-0.087770	-0.089410	-0.079740	-0.169940	-0.044250	-0.047640	-0.043950	-0.118750	-0.046600	-0.158770	0.003780	-0.007510	-0.043050	-0.025510	-0.030240	-0.155090	-0.060940	-0.074020	-0.000620	-0.105930	-0.066590	-0.036810	-0.062320	-0.102310	0.011960	-0.052950	0.003050	-0.003980	-0.079120	-0.021410	-0.114060	-0.132780	0.036400	-0.061190	-0.115330	-0.046780
-0.173350	-0.159060	-0.098450	-0.128950	-0.087770	-0.119960	-0.073710	-0.067330	-0.077450	-0.056600	-0.067970	-0.049430	-0.137590	-0.094730	-0.097840	-0.067670	-0.066220	-0.030740	-0.051740	-0.030750	0.047670	-0.026150	-0.051590	-0.035340	-0.133520	-0.100590	-0.138840	-0.056970	-0.046660	-0.075430	-0.015690	-0.029070	-0.113830	-0.088960	-0.058730	-0.070960	-0.049190	-0.179930	-0.106560	-0.107470	-0.119680	-0.056710	-0.024850	-0.045240	-0.096400	-0.132310	-0.100440	-0.086190	-0.097970	-0.084080	-0.050500	-0.074270	-0.130960	-0.055270	-0.087700	-0.071580	-0.112860	-0.057620	-0.069980	-0.190680	-0.147120	-0.079910	-0.100580
-0.036430	-0.148520	-0.157040	-0.145350	-0.208490	-0.148290	-0.162790	-0.122400	-0.275440	-0.292430	-0.287730	-0.281510	-0.187350	-0.180270	-0.252970	-0.241610	-0.114910	-0.163190	-0.122250	-0.033650	-0.212220	-0.194670	-0.213680	-0.235140	-0.156650	-0.088000	-0.111010	-0.193880	-0.160060	-0.073530	-0.122040	-0.205610	-0.095500	-0.188860	-0.152240	-0.181340	-0.071120	-0.048680	-0.161350	-0.136810	-0.157520	-0.213880	-0.159600	-0.215890	-0.089250	-0.114560	-0.078380	-0.171840	-0.166690	-0.142190	-0.191280	-0.212240	-0.070590	-0.212980	-0.202110	-0.092380	-0.123090	-0.124490	-0.072670	-0.079930	-0.065570	-0.068240	-0.198600
-0.081870	0.108670	0.055240	0.006070	-0.004480	-0.020420	-0.016880	-0.310190	-0.135520	-0.105920	-0.151410	-0.181200	-0.219850	-0.244470	-0.183100	-0.086790	-0.169120	-0.088710	-0.104910	-0.257060	-0.164860	-0.045010	-0.034890	0.068970	-0.028450	-0.127270	-0.058280	-0.021050	0.017080	-0.087320	-0.117200	0.010260	-0.094520	0.009910	-0.062140	-0.067270	-0.147130	-0.075640	0.003960	-0.017620	0.023520	0.045790	-0.022410	0.082610	-0.081360	-0.069020	-0.129790	0.003050	-0.023910	-0.034480	0.064960	0.035350	-0.049460	0.075440	0.126730	-0.130730	0.022820	-0.034770	-0.110080	-0.057010	-0.124180	-0.100960	-0.019550
-0.074130	-0.183910	-0.250120	-0.228640	-0.212800	-0.121510	-0.097880	-0.175160	-0.313270	-0.306210	-0.239590	-0.250460	-0.270810	-0.233980	-0.190010	-0.324370	-0.332450	-0.462800	-0.488440	-0.282940	-0.296210	-0.288330	-0.241590	-0.269090	-0.158450	-0.185090	-0.272060	-0.213460	-0.239620	-0.098690	-0.096530	-0.089480	-0.108520	-0.206140	-0.202420	-0.160210	-0.088630	-0.179310	-0.131530	-0.182040	-0.172240	-0.116540	-0.195730	-0.217970	-0.136020	-0.148010	-0.044670	-0.197080	-0.135450	-0.152230	-0.308120	-0.156720	-0.109100	-0.153180	-0.221990	0.017300	-0.235400	-0.180400	-0.096390	-0.116660	-0.103650	0.005570	-0.155830
-0.075360	-0.011540	0.015130	-0.015460	-0.073130	-0.060700	-0.086450	-0.087690	-0.006590	-0.081530	-0.113340	-0.082690	-0.061920	-0.081530	-0.120770	-0.081220	-0.068140	0.012610	0.071360	-0.018550	-0.050890	-0.024720	-0.048260	0.014720	-0.129060	0.057230	0.050940	-0.016170	0.114040	0.092720	-0.006430	-0.017520	-0.023030	-0.029650	0.014850	-0.024240	-0.002870	0.023140	-0.069200	-0.022310	-0.075600	-0.058160	0.033720	0.023180	0.027200	-0.023430	-0.105100	-0.026920	-0.068740	-0.046980	0.077870	-0.007070	0.034220	-0.009250	0.043230	-0.150500	0.042160	-0.010230	-0.010150	-0.076240	-0.057550	-0.060950	-0.169690
