-0.795050	-0.937330	-0.950790	-1.120420	-0.973660	-0.946210	-0.651740	-0.517280	-0.628390	-0.578310	-0.582250	-0.338070	-0.316600	-0.020270	0.085270	0.168290	0.230840	0.135660	0.098690	-0.230150	-0.352250	-0.703190	-0.602830	-0.621290	-0.751020	-0.795100	-0.956000	-0.712300	-0.642840	-0.165640	-0.098090	0.513550	0.817180	0.950870	0.973440	0.580570	0.247230	-0.117210	-0.153720	-0.307780	-0.265530	-0.345410	-0.956010	-0.643150	-0.409340	-0.293880	-0.110100	0.136860
0.909300	1.131390	1.158600	1.360480	1.278910	1.182770	1.045970	1.014430	1.004840	0.937440	0.855210	0.491310	0.366100	0.026100	-0.235280	-0.191930	-0.178910	-0.355330	-0.240610	0.003730	0.042140	-0.124440	-0.322740	-0.267100	-0.219290	-0.243310	-0.221380	-0.111530	0.068220	0.139770	0.018990	-0.194010	-0.047030	0.053910	-0.098040	0.061310	0.276070	0.308470	0.271870	0.233320	0.035050	-0.157630	-0.924510	-0.940660	-0.841840	-0.542790	-0.293330	-0.016020
-1.156290	-1.454190	-1.486260	-1.636260	-1.602710	-1.295110	-1.108990	-1.002670	-0.696490	-0.502360	-0.413250	-0.101440	-0.064730	-0.082860	0.087150	-0.121590	-0.240690	0.032050	-0.172120	-0.273610	-0.176310	0.130990	0.048820	-0.406060	-0.499160	-0.320320	-0.169150	-0.372250	-0.251660	-0.281870	0.244350	0.459200	0.027220	-0.174410	0.051590	-0.005040	-0.151650	-0.103930	-0.232560	-0.035670	-0.048300	0.056750	0.954510	0.867430	0.737680	0.489420	0.124710	-0.180820
0.869240	1.218990	1.250060	1.307720	1.194020	0.640770	0.137270	-0.152470	-0.696620	-0.984920	-0.899840	-1.010980	-0.785910	-0.320770	-0.198750	-0.039970	0.064010	-0.048660	0.149550	0.250030	0.125370	0.108540	0.171670	0.785040	0.713630	0.263900	0.001940	0.287230	0.094630	0.189540	-0.150370	-0.774280	-0.535040	-0.602320	-0.994900	-1.149730	-0.982380	-0.826340	-0.446740	-0.404420	0.101290	0.409940	0.817210	0.666060	0.421280	0.150280	0.072560	-0.333800
-0.735490	-1.098720	-1.132130	-1.100980	-0.867110	-0.224860	0.489800	0.813380	1.320620	1.400450	0.990070	0.835850	0.362900	-0.161530	-0.372440	-0.222910	-0.106970	-0.027440	-0.085310	-0.225800	-0.267980	-0.336460	-0.416450	-0.978630	-0.795100	-0.421810	-0.199640	-0.220590	0.087470	-0.065110	0.163230	0.582020	0.394240	0.546060	0.684280	0.732620	0.554220	0.454080	0.070080	-0.048190	-0.486380	-0.775220	-1.301230	-1.081330	-0.684860	-0.309970	-0.053570	0.328530
0.190760	0.503370	0.530140	0.460130	0.214530	-0.239300	-0.719580	-0.681360	-1.134570	-0.988620	-0.479550	-0.185590	0.207200	0.421510	0.476200	0.156080	0.008690	-0.236580	-0.298580	-0.277830	-0.059110	-0.245390	-0.567120	-0.509240	-0.818190	-0.961380	-1.037140	-0.856640	-0.686660	-0.100850	0.045270	0.156070	0.286080	0.232790	0.326610	0.171740	0.200510	0.090210	0.019470	0.071470	0.128480	0.163230	0.170110	0.249820	0.088960	0.011380	-0.142620	-0.265320
0.002930	-0.212470	-0.214520	-0.129550	0.196780	0.440260	0.717750	0.578620	0.811460	0.632670	0.034370	-0.403480	-0.869460	-0.852760	-0.679330	-0.439300	-0.308990	-0.248010	0.054900	0.220170	-0.084440	-0.232510	-0.370410	-0.455570	-0.727840	-1.186140	-1.520070	-1.192260	-0.660400	-0.165090	0.477780	0.417170	0.627510	0.589610	0.135540	-0.041510	0.047130	0.059390	0.458560	0.768350	0.775510	0.770210	0.550970	0.285280	0.339790	0.382620	0.355900	0.259370
-0.368040	-0.297990	-0.330410	-0.380000	-0.437050	-0.535650	-0.370300	0.141910	-0.333580	-0.458680	-0.200690	0.146970	0.299920	0.354410	-0.011640	0.233390	0.597200	0.631950	0.278850	-0.070860	0.163310	0.014540	-0.690940	-1.391030	-1.095400	-0.618470	0.156630	0.373130	0.554920	0.633590	0.505440	0.090800	-0.733020	-0.798100	-0.590400	-0.718810	-0.980370	-0.928600	-1.556320	-1.670180	-0.971030	-0.426740	0.891370	1.382330	1.353980	1.184960	0.883300	0.069550
0.270170	0.316550	0.366980	0.401030	0.430710	0.480420	0.224510	-0.163410	-0.076120	0.045350	-0.182030	-0.461890	-0.704640	-0.660680	-0.233960	-0.354790	-0.535350	-0.876060	-0.511780	-0.254470	-0.393000	-0.284660	-0.047570	0.338990	0.098370	-0.301960	-1.095840	-0.885370	-0.608070	-0.444320	-0.004140	0.179320	0.812910	0.841210	0.608860	0.466770	0.785590	0.798400	1.002310	1.179440	0.351700	0.193940	-0.583600	-0.814380	-0.772210	-0.582780	-0.467820	-0.177490
-0.341940	-0.463530	-0.521050	-0.533750	-0.384710	-0.346120	-0.166860	0.217490	0.325050	0.321830	0.168530	0.155090	0.236860	0.119450	0.003820	-0.251190	-0.217700	0.188670	0.294970	0.193610	0.159150	-0.063350	-0.546730	-0.860000	-1.331280	-1.619530	-1.301200	-1.151050	-0.683520	-0.060940	0.308580	0.505420	0.254130	0.313790	0.268860	0.272660	0.022900	0.004090	0.069940	0.159020	0.642710	0.189330	0.435240	0.408140	0.516150	0.462930	0.422910	0.327350
0.075150	0.167890	0.210870	0.252160	0.115540	0.057650	0.161010	0.010510	-0.233520	-0.347390	-0.000370	0.145220	0.099470	0.207590	-0.025250	0.461180	0.557050	0.127610	-0.339600	-0.321090	-0.193350	-0.264360	-0.040390	-0.068330	0.529970	1.113600	1.268130	1.076170	0.514720	0.035080	-0.539280	-0.743270	-0.679340	-0.785190	-0.609840	-0.623930	-0.556130	-0.696220	-0.849080	-1.091480	-1.042310	-0.303580	-0.195020	-0.008000	-0.242070	-0.318210	-0.409820	-0.467020
-0.060160	-0.169220	-0.195990	-0.238680	-0.312250	-0.282420	-0.731580	-0.835630	-0.183620	0.053080	-0.323530	-0.553630	-0.364750	-0.507280	-0.174710	-0.809060	-1.048670	-0.530910	0.009480	-0.024200	-0.284670	0.116270	0.635320	1.125190	0.764780	0.378560	-0.060500	-0.305140	-0.243480	-0.410940	-0.087250	0.312580	0.465160	0.542070	0.318860	0.422220	0.247240	0.467850	0.634650	0.945110	0.780120	-0.019610	-0.284260	-0.780540	-0.665870	-0.712830	-0.530520	-0.267550
0.391300	0.311450	-0.181170	-0.533510	-0.362560	0.364330	1.276400	1.816520	2.407460	2.472140	2.107560	0.781570	-1.092550	-2.910040	-3.650420	-3.045510	-2.105950	-1.077700	-0.747120	-0.198960	0.513780	2.683910	5.239080	6.281880	4.673700	-0.509760	-4.353110	-5.680240	-4.417540	-2.855790	-2.594910	-2.598440	-2.622430	-1.479350	-0.265560	1.283630	1.921640	1.017490	-0.595430	-1.927120	-2.067970	-0.261220	3.072900	3.659740	2.035610	-1.475860	-3.579430	-2.419690
-0.525200	-0.459990	0.021710	0.383200	0.370860	0.039630	-0.194910	0.093350	0.009680	0.114790	-0.149260	-0.137630	0.259150	0.362070	0.573680	0.146900	-0.282760	-0.560480	-0.576000	-0.330010	-0.224440	-0.402150	-0.336330	-0.117880	-0.034370	0.143620	-0.424160	-0.246800	0.131230	0.655940	1.159170	0.774510	0.481250	-0.180760	-0.481420	-0.807270	-0.981460	-0.735010	-0.375120	0.224460	0.424350	0.053530	-1.012490	-1.076440	-0.246850	1.051630	1.750540	1.050620
0.507310	0.452020	-0.190690	-0.703660	-0.652430	-0.247300	0.335330	0.131070	-0.083460	-0.448500	-0.690580	-0.540660	-0.444130	-0.381320	-0.449830	-0.306010	-0.056790	0.097440	0.169760	0.093530	0.102700	-0.082820	-0.651460	-0.644620	-0.191660	0.393460	0.685000	0.134530	-0.191070	-0.321760	-0.389700	-0.174770	-0.067120	0.191000	0.178930	0.001470	-0.025940	-0.023780	0.116310	-0.130310	-0.529780	-0.659320	-1.309490	-0.936860	-0.020390	0.979380	1.655540	0.983470
-0.662140	-0.686000	-0.047970	0.508500	0.583550	0.408300	-0.229640	-0.095290	0.203860	0.431180	0.783070	0.348160	-0.207620	-0.436820	-0.407730	-0.103220	0.099790	0.224090	-0.105530	-0.352830	-0.431030	-0.050360	0.675260	0.037490	-0.787550	-1.065610	-0.365740	0.898330	0.928690	0.144530	-0.221110	-0.316770	-0.264020	-0.149840	-0.376490	-0.075880	0.160870	-0.056620	-0.260720	-0.238920	-0.048210	0.310360	1.212780	0.922060	0.182480	-1.234330	-2.152060	-1.455530
0.308370	0.444060	-0.041220	-0.476790	-0.871990	-1.131200	-0.787710	-0.858770	-0.699710	-0.382150	-0.300550	0.143520	0.535430	0.714760	0.623270	0.190470	-0.369530	-0.721400	-0.201050	0.407200	0.591260	0.263270	-0.680310	-0.171140	0.415710	0.191870	-0.290770	-1.259800	-0.725780	0.475470	0.410360	-0.327470	-1.061440	-1.391730	-0.280730	0.463130	0.475040	0.621670	0.128750	-0.081800	0.342860	0.520070	1.128400	0.573960	-1.026980	-1.615260	-1.674180	-0.710800
-0.144260	-0.398190	-0.200890	-0.074980	0.683510	1.364480	1.350790	1.260670	0.323400	-0.617290	-1.130400	-1.158970	-0.752440	-0.418020	-0.238240	-0.106460	0.272960	0.498080	0.128920	-0.528740	-0.893170	-0.669380	0.048220	0.003180	-0.081720	0.049570	0.279210	0.819520	0.359660	-0.382440	-0.408090	-0.042690	0.448890	0.866650	0.119860	-0.447930	-0.675150	-0.905880	-0.352880	-0.178200	-0.394530	-0.582650	-1.325020	-0.750950	0.769540	1.743930	2.051710	0.979520
-0.389720	-0.089300	0.003770	0.285300	-0.562490	-1.343840	-1.359830	-0.996150	0.147280	0.909940	1.105190	0.790950	0.330820	-0.206090	-0.376350	-0.440880	-0.562720	-0.487030	-0.345300	0.101410	0.491130	0.261890	-0.509440	-1.044210	-1.203620	-0.292120	0.501930	0.669860	0.758670	0.344660	0.129970	0.046770	-0.101730	-0.131900	0.005010	-0.202180	-0.150410	-0.224830	-0.412800	0.022770	0.038940	0.262160	0.203740	-0.295340	-0.344660	-0.574410	-0.507300	-0.299140
0.503770	0.232570	-0.070440	-0.684710	0.143830	0.919670	0.990570	0.620170	-0.752590	-1.244730	-1.365580	-1.044090	-0.426870	0.020170	0.662200	0.752160	0.434260	-0.184960	-0.489920	-0.023710	0.133590	0.005900	-0.597420	-0.940700	-0.548450	-0.629640	-0.477890	0.046360	0.784810	1.830950	1.806420	0.282030	-0.942000	-1.742290	-1.327690	0.303730	0.761240	0.976440	0.617090	-0.413920	-0.305040	-0.315990	-0.335440	-0.102690	-0.470980	-0.103740	0.229890	0.232650
-0.726800	-0.600670	-0.286620	0.441640	0.209140	-0.294910	-0.291440	0.016770	0.327800	0.100490	-0.410970	-0.216040	0.670990	0.785950	-0.041370	-0.782210	-0.711410	0.277550	0.824740	-0.177210	-0.849390	-1.189250	-1.076160	-0.711480	-0.478440	0.901490	2.327780	1.980270	0.388600	-1.592650	-2.342810	-1.112150	-0.324310	0.598280	0.709330	-0.282070	-0.540040	-1.226420	-1.253240	-0.123330	0.823590	2.086180	3.132700	1.726340	-0.314360	-2.304120	-2.999840	-1.687380
0.437610	0.446500	0.205410	-0.399170	-0.480830	-0.173510	-0.129450	-0.260910	-0.522270	-0.370270	0.068010	-0.034800	-0.592660	-0.758670	0.038060	0.737470	0.702120	-0.551620	-1.307180	-0.429150	0.525070	1.474370	0.800220	-0.155070	-0.717090	-1.618080	-1.560160	-0.613310	0.896830	2.072940	1.713520	-0.094470	-0.804660	-0.845460	-0.198010	0.720890	0.352700	0.306450	-0.012050	-0.380040	-0.784190	-1.140810	-1.574990	-1.116810	0.241260	0.966570	1.356480	0.666860
-0.341660	-0.471630	-0.403560	-0.094620	0.396440	0.458450	0.307670	0.245970	0.009520	0.060130	-0.306620	-0.596450	-0.149170	-0.060330	0.197040	-0.261420	-0.780800	0.059680	0.501580	0.899350	0.289060	-1.374600	-1.704730	-1.580660	-0.690300	0.604240	0.829130	0.759100	0.482630	0.259140	0.651020	0.737450	-0.094790	-0.721010	-1.084530	-0.445090	0.484120	0.384710	0.255820	-0.375970	-0.110860	-0.009210	0.070760	0.230650	-0.277030	0.079270	0.006350	0.084680
-0.050940	0.047790	0.054860	0.062120	-0.328440	-0.475780	-0.216470	-0.133600	0.027140	-0.348710	-0.285300	0.391660	0.487910	0.478470	-0.567530	-0.578680	0.148440	-0.029680	-0.043900	-1.151330	-0.968820	0.337000	0.849320	1.154550	0.561720	0.137510	0.258680	-0.176880	-0.963920	-1.646700	-1.920190	-0.793290	0.721810	1.274700	1.078290	-0.583330	-1.468390	-1.025840	-0.389170	0.819160	0.655270	0.596920	0.448440	-0.106410	-0.283840	-0.974520	-0.926700	-0.637800
0.050110	-0.119840	-0.269490	-0.463730	-0.188330	0.077130	-0.335360	-0.507060	-0.038290	0.707300	1.041180	-0.256370	-1.465300	-1.329540	0.158970	0.945790	0.352180	-0.166120	-0.502870	0.445200	0.551990	0.147520	0.470830	0.571070	0.478040	-0.688640	-2.127810	-1.892560	-0.292730	1.254960	2.114750	1.087020	-0.552910	-1.276210	-1.550780	0.049340	1.090420	1.052890	0.731770	-0.713010	-0.904810	-1.378090	-1.346640	-0.559030	-0.014660	0.964310	0.939590	0.598890
