-0.316690	-0.352750	-0.339890	-0.335810	-0.322160	-0.291440	-0.265540	-0.330200	-0.296460	-0.287310	-0.225280	-0.239200	-0.251660	-0.219880	-0.274820	-0.320290	-0.305850	-0.301090	-0.302000	-0.300900	-0.329130	-0.260680	-0.159920	-0.179770	-0.251400	-0.307930	-0.214590	-0.251750	-0.284890	-0.269440	-0.260800	-0.180700	-0.138480	-0.174490	-0.048390	-0.145510	-0.170750	-0.213040	-0.193170	-0.139230	-0.093080	-0.139490	-0.222400	-0.264280	-0.170060	-0.158500	-0.260080	-0.206270	-0.123250	-0.234370	-0.226590	-0.259400	-0.262830	-0.197410	-0.292200	-0.247440	-0.283010	-0.241210	-0.189470	-0.034580	-0.256150	-0.261730	-0.291220	-0.246440	-0.307760	-0.319900	-0.322000	-0.143430	-0.224700	-0.182110	-0.014500	-0.087400	-0.146030	-0.078680	-0.096160	-0.107850	-0.064220	-0.101700	-0.121980	-0.179340	-0.102560	-0.108750	-0.165780	-0.248870	-0.195620	-0.226880	-0.240530	-0.195330	-0.045920	-0.187480	-0.104100	-0.153800	-0.225070	-0.161550	-0.248230	-0.194590	-0.158090	-0.160020	-0.137680	-0.194680	-0.131890	-0.145710
-0.006020	0.056000	0.060470	0.041710	0.078760	0.023910	0.007080	0.056420	-0.000840	0.005610	-0.052750	-0.020770	-0.026720	0.006270	0.035380	0.019520	0.036390	0.006650	0.039950	0.019110	0.045710	0.027380	-0.094610	-0.077510	-0.016340	0.006330	-0.035470	0.017550	0.007820	-0.018260	-0.018430	-0.134840	-0.124810	-0.009540	-0.153190	-0.131150	-0.140610	-0.027460	-0.025240	-0.048980	-0.124710	-0.030800	-0.072500	-0.009450	-0.052000	-0.111170	-0.011850	-0.027460	-0.081840	-0.012460	-0.012620	-0.070370	-0.039210	-0.120150	0.020390	-0.025890	0.041140	-0.030860	-0.008740	-0.239280	-0.013510	0.005330	0.020020	-0.030500	0.032060	0.025520	0.078110	-0.141610	-0.048660	-0.045740	-0.188240	-0.205540	-0.130820	-0.137940	-0.035410	-0.076710	-0.013050	-0.081820	-0.130310	-0.061840	-0.130410	-0.168230	-0.068950	0.004050	-0.024910	-0.040620	0.015450	-0.079640	-0.138960	-0.037310	-0.068430	-0.009210	-0.006900	-0.080790	-0.013540	0.027220	-0.024890	-0.063950	-0.058010	-0.006390	-0.136540	-0.172430
-0.206130	-0.184950	-0.158610	-0.197970	-0.246480	-0.212190	-0.230640	-0.196970	-0.254340	-0.235090	-0.180820	-0.138470	-0.157520	-0.136370	-0.153250	-0.218060	-0.246000	-0.194040	-0.153650	-0.186000	-0.182520	-0.236020	-0.117750	-0.073270	-0.137280	-0.198140	-0.107720	-0.178140	-0.188780	-0.195320	-0.121920	-0.156110	-0.192300	-0.218530	-0.137930	-0.087860	-0.051990	-0.171120	-0.229630	-0.170450	-0.077290	-0.163100	-0.169130	-0.211990	-0.216790	-0.136990	-0.247500	-0.164630	-0.114390	-0.179470	-0.218410	-0.006510	-0.149570	-0.107940	-0.216600	-0.166340	-0.230000	-0.139860	-0.246610	0.001770	-0.021410	0.008850	-0.003830	0.083540	-0.079030	-0.084830	-0.088030	0.122690	0.068630	0.047490	0.068570	0.143850	0.115470	0.046890	-0.082920	-0.126910	-0.175930	-0.105110	-0.096990	-0.145150	-0.123250	-0.086010	-0.157940	-0.168630	-0.156060	-0.178170	-0.244010	-0.169750	-0.153920	-0.186390	-0.109240	-0.186570	-0.168550	-0.025150	-0.094690	-0.244050	-0.187100	-0.071260	-0.126220	-0.106710	-0.083040	-0.041820
-0.103980	-0.359900	-0.673420	-0.711960	-0.798680	-0.739990	-0.667990	-0.509850	-0.725840	-1.022480	-0.927100	-0.582340	0.036360	0.379420	0.357860	0.561940	0.559610	0.058170	-0.339320	-0.648970	-0.597020	-0.268390	-0.314690	-0.855330	-0.693470	-0.778820	-0.955380	-0.201030	0.297550	0.837090	0.848760	1.064580	0.999980	1.199070	0.732590	-0.092460	-0.527990	-0.845560	-0.775250	-1.316820	-1.408330	-1.034950	-0.522330	-0.196520	-0.266790	-0.822990	-0.880250	-0.741210	-0.001890	0.316730	0.611780	0.497230	0.749050	0.605470	-0.167020	0.709020	2.524900	5.934220	8.143540	8.441680	7.358620	5.377120	2.648980	-1.015740	-3.684300	-5.061060	-4.693460	-3.578840	-2.740560	-2.014130	-1.804540	-2.034480	-2.109070	-2.184000	-2.591940	-3.095000	-3.148710	-2.972760	-2.177890	-1.526730	-1.104420	-0.454450	0.159310	0.047820	0.040220	-0.207220	-0.559410	-0.799190	-0.923120	-0.526180	-0.215860	-0.195890	-0.220170	0.157850	0.244820	0.399850	0.462630	0.750490	1.309170	1.513430	1.201510	0.947690
0.414160	0.427900	0.514110	0.385610	0.102450	-0.210310	-0.360670	-0.160960	0.092800	0.217530	0.194840	0.137470	0.044920	-0.176620	-0.221270	-0.455270	-0.495000	-0.299920	-0.137440	0.094890	0.086370	-0.067490	0.117950	0.391450	0.245470	0.155750	0.195130	0.039390	-0.045040	-0.317930	-0.403710	-0.295360	-0.275810	-0.516190	-0.479470	-0.242940	0.008440	0.205030	-0.015140	0.222700	0.409640	0.538150	0.328490	0.184130	0.128010	0.166290	0.124240	-0.023510	-0.311740	-0.208220	0.059180	-0.033500	-0.093530	0.043740	0.174410	-0.254740	-0.157700	-0.871800	-1.241990	-1.258400	-1.438210	-1.045340	-0.241670	0.371910	0.607010	1.203810	1.355770	0.808380	0.168260	-0.543630	-0.664360	-0.678930	-0.615680	-0.492050	-0.446310	0.103460	0.426110	0.308200	0.184660	0.403810	0.169090	-0.011400	-0.127590	-0.265760	-0.219140	0.142330	0.070710	0.200510	0.443070	0.182440	-0.119200	-0.211180	-0.225560	-0.139710	-0.072740	-0.026550	0.161340	0.345420	0.164370	0.075610	0.085260	0.061720
0.042190	-0.023310	0.023300	-0.020990	-0.283750	-0.451980	-0.498780	-0.483850	-0.630930	-0.530780	-0.379750	-0.043940	0.201590	0.120080	0.107560	0.130410	0.131400	-0.156520	-0.337520	-0.599930	-0.647230	-0.474300	-0.370780	-0.275180	0.013450	0.189420	0.108310	0.045460	-0.513170	-0.518850	-0.345520	-0.285390	-0.215450	-0.067680	0.078140	0.164670	0.227240	-0.187050	-0.223260	-0.090380	0.161730	0.085710	-0.052450	-0.002450	0.120930	0.239320	0.157700	-0.084140	-0.016380	0.074540	-0.004100	-0.021570	0.017410	-0.063380	-0.036610	-0.349600	-0.697990	-0.545900	-0.290080	-0.223110	-0.157620	-0.211550	-0.071580	0.870590	1.112580	1.023400	0.736250	1.219820	1.214330	0.902480	-0.117320	-1.057990	-0.994720	-0.787480	-0.674920	-1.018990	-0.772560	-0.430030	0.125390	0.015880	-0.185110	-0.162570	0.143020	0.042960	-0.060230	-0.328100	-0.250570	-0.269200	-0.472570	-0.256910	-0.021790	0.232400	0.154300	0.087910	-0.051930	-0.024530	-0.434410	-0.777020	-0.699260	-0.645060	-0.607110	-0.459450
-0.480210	-0.408340	-0.551170	-0.406570	-0.006320	0.349730	0.508820	0.507240	0.519810	0.379490	0.277500	-0.169140	-0.433080	-0.331910	-0.363650	-0.303550	-0.266810	-0.030920	0.142330	0.486770	0.562650	0.395270	0.140490	-0.030600	-0.297790	-0.570970	-0.426220	-0.623300	0.054290	0.116350	-0.288800	-0.433160	-0.331100	-0.101360	-0.008460	0.156180	-0.199310	0.349630	0.586540	0.137950	-0.566420	-0.814570	-0.430280	-0.289990	-0.313390	-0.737410	-0.486480	-0.020410	0.270850	0.218460	-0.026450	0.012120	0.133370	0.204540	-0.197200	0.090550	-0.230100	-0.083580	-0.251760	-0.302220	-0.209570	-0.218980	-0.535330	-1.375820	-1.291800	-1.484460	-0.818480	-1.184580	-0.782880	-0.020540	0.568400	1.266890	0.953130	0.553930	0.328380	0.620610	0.147030	-0.043320	-0.480120	-0.573330	0.046650	0.219390	-0.141300	0.014600	0.006290	0.102270	0.056460	-0.144240	0.058810	0.126230	0.279380	-0.083180	-0.077080	-0.234430	-0.146010	-0.182180	-0.153860	0.238720	0.287310	0.507320	0.477070	0.258970
-0.104660	-0.096780	0.035990	0.008680	0.172370	0.199640	0.163960	-0.106820	-0.050910	-0.149040	-0.443980	-0.357910	-0.403360	-0.261360	-0.068400	0.031020	-0.069020	0.119190	0.293600	-0.200220	-0.309390	-0.227220	-0.045000	-0.061090	-0.032730	0.093110	-0.038600	0.748650	0.510350	0.623620	1.228180	1.337400	1.075050	0.455430	-0.042360	-0.674010	-0.456960	-1.029790	-1.354780	-0.902880	-0.231410	0.384180	0.014650	-0.245700	-0.339040	0.361770	0.024690	-0.388730	-0.956150	-1.119030	-0.611840	-0.454740	-0.662900	-0.704820	-0.043380	0.502290	1.045940	0.516050	0.566810	0.530390	0.532640	0.333700	0.157250	-0.318730	-0.648030	-1.008660	-1.964000	-1.530440	-1.499460	-1.339890	-0.047160	0.775190	1.333820	1.636940	1.658570	1.111740	1.029360	0.469220	0.158150	0.250870	-0.296230	-0.644730	-0.433390	-0.452050	-0.269420	-0.204740	-0.261550	0.028760	-0.186520	-0.439880	-0.953450	-0.616960	-0.512980	-0.031210	-0.054750	-0.123040	0.395150	0.119860	0.125700	-0.366170	-0.406350	-0.180520
0.253220	0.149080	0.037090	-0.087110	-0.505080	-0.782230	-0.815890	-0.762140	-0.985050	-0.884250	-0.290430	0.120760	0.528230	0.442330	0.242720	0.311380	0.437300	-0.208580	-0.924920	-0.582120	-0.415440	-0.225690	-0.510730	-0.617580	-0.383500	-0.037930	-0.002820	-0.421660	-0.284720	-0.645190	-0.932820	-1.121420	-1.020830	-0.624090	-0.247210	-0.060300	0.126730	0.637270	0.843080	0.631760	0.402780	-0.102660	0.061550	0.153310	0.133210	-0.611880	-0.460430	-0.007880	0.494050	0.903670	0.547170	0.435430	0.595570	0.511530	-0.070870	-0.609600	-1.243510	-0.856340	-0.880060	-0.800950	-0.683510	-0.141520	0.158990	0.818020	0.863140	0.769640	1.387290	0.687030	0.276860	-0.048130	-1.113930	-1.517100	-1.524610	-1.373650	-1.251410	-0.404610	-0.344740	0.329710	0.570690	0.087410	0.071360	0.026590	-0.028330	-0.094550	-0.163850	-0.459770	-0.039390	-0.153490	-0.145870	-0.020490	0.587740	0.480300	0.343470	-0.261370	-0.022750	0.041840	-0.351510	-0.264960	-0.357660	0.285460	0.458180	0.170810
-0.339930	-0.365250	-0.323430	-0.211950	0.063870	0.234660	0.323250	0.342340	0.594060	0.504980	-0.046450	-0.283620	-0.544640	-0.527070	-0.521870	-0.489150	-0.560000	-0.140520	0.271000	-0.022710	-0.040420	-0.066530	0.279740	0.381710	0.378550	0.382660	0.303100	-0.058580	-0.338340	-0.312510	-0.449100	-0.428980	-0.483680	-0.546590	-0.155950	0.121530	-0.287960	-0.348500	-0.077190	0.157580	-0.004710	0.007960	0.081460	0.263870	0.073420	0.075110	0.082220	-0.225180	-0.113880	-0.259960	-0.090880	0.114110	0.306360	0.297080	0.106460	-0.182370	-0.780860	-1.314660	-1.517130	-1.480130	-1.346450	-1.397790	-0.874100	-0.528030	0.116470	0.425520	0.179860	0.519800	0.696440	0.732500	0.631600	0.580440	0.421780	0.164790	0.306990	-0.133780	0.010770	-0.384070	-0.553020	-0.148170	0.376490	0.867550	0.465760	0.469770	0.305310	0.580820	-0.107640	-0.423870	-0.252770	-0.243800	-0.313810	-0.328390	-0.233880	0.164190	-0.174740	-0.261220	-0.356910	-0.242630	-0.226210	-0.545980	-0.629620	-0.377160
-0.218750	0.074260	0.473330	0.454700	0.702440	0.752800	0.591300	0.253580	0.054850	-0.298240	-0.381750	-0.301260	-0.500440	-0.462710	-0.304420	-0.308120	-0.412530	-0.051280	0.452270	0.285270	0.129910	0.053760	-0.147270	-0.017780	-0.233810	-0.594990	-0.405220	0.894420	1.056800	0.591980	1.015190	1.204850	1.509640	0.920510	0.183300	-0.231530	0.171860	-0.139330	-0.961900	-0.984480	-0.399440	0.444870	0.141840	-0.458450	-0.363810	0.061140	-0.454720	-0.371970	-0.951930	-0.503730	-0.051900	-0.006800	-0.279810	-0.326820	0.142720	0.856900	0.439620	-0.548980	-0.641600	-0.823380	-1.288570	-1.313250	-1.608420	-0.917020	0.276850	0.188170	0.368560	0.753530	0.886000	0.827120	0.766620	0.339380	0.136370	0.553090	0.472950	0.812900	0.923720	1.184560	1.431280	0.724690	-0.225450	-1.554530	-1.126020	-1.021790	-0.861030	-0.983470	-0.345430	0.019480	-0.243980	-0.375440	-0.435660	-0.256680	-0.207930	-0.343010	0.133560	0.055240	0.212430	0.497860	0.974660	1.436140	1.545940	1.349610
0.141400	-0.054450	-0.099470	-0.210030	-0.290680	-0.400500	-0.292630	-0.736310	-0.995660	-1.069890	-1.008540	-0.432670	-0.023150	0.139490	-0.071030	0.464910	0.539590	0.052770	-0.669130	-0.904800	-0.652830	-0.238880	-0.367960	-0.860570	-0.446110	0.517500	0.396260	0.268740	0.739800	0.836270	0.846450	0.272840	-0.569030	-0.720430	-0.219850	-0.875280	-1.246660	-0.599410	0.105600	0.469140	0.352990	-0.392000	-0.161320	0.227410	-0.203760	-1.229980	-0.826490	-1.004540	-0.389160	-0.164500	-0.234500	0.112750	0.775560	0.747410	0.233210	0.484700	-0.836540	-0.816720	-1.363010	-1.541890	-1.027210	-0.508190	-0.170660	-1.130780	-1.783180	-2.641390	-2.743330	-3.666530	-3.829940	-2.710430	-0.807900	2.194620	3.439490	3.281670	3.533030	3.630520	2.457930	1.228170	-0.319250	-0.856480	-0.135590	0.875380	0.243170	0.425960	0.803170	0.712000	0.464800	0.145820	-0.253980	-0.702130	-0.507690	-0.604890	-0.617450	-0.479530	-0.432860	-0.373310	0.225230	0.132190	-0.396750	-0.493060	-0.319090	-0.335700
-0.499560	-0.518560	-0.502010	-0.383740	-0.083930	0.061570	-0.001770	-0.162320	0.008740	-0.412910	-0.604920	-0.460940	-0.391930	-0.089810	0.106100	0.113720	0.058800	0.108770	-0.161040	-0.686760	-0.601540	-0.314400	-0.277060	-0.140950	0.074530	0.277910	0.330020	0.426090	-0.205010	-0.973830	-1.099400	-0.990660	-0.506450	-0.432210	-0.292500	-0.107040	0.097760	-0.160670	-0.163960	-0.181200	-0.040590	0.698940	0.932830	0.682390	0.183190	0.207060	-0.462100	0.064940	0.294030	0.424840	0.725060	0.943870	0.709350	0.144620	-0.254830	-0.891170	-1.167830	-1.728280	-1.558670	-1.290280	-1.130120	-0.707090	-0.309930	0.295080	1.039970	1.073030	0.493420	0.837680	0.881340	0.412120	-0.465320	-1.368930	-2.119360	-1.542530	-0.985320	-0.712420	0.054010	0.993090	1.658860	1.624120	1.212590	0.235480	0.109170	0.028570	-0.616880	-0.802530	-1.095080	-1.282460	-0.820190	-0.630430	0.011530	0.307360	0.520680	0.147310	0.249560	-0.120750	-0.593490	-0.036970	0.469680	1.139310	1.226010	1.121590
