2.554660	2.909080	2.894410	2.894540	2.989220	2.955610	2.900030	2.910720	3.087680	3.024980	3.002900	2.879940	2.958870	2.911620	2.943310	2.915140	2.923970	2.915440	2.961410	2.950070	3.008440	3.049150	3.042890	3.049840	2.985310	2.895670	2.853350	2.848440	2.836650	2.655390	2.757370	2.901870	2.855440	2.936310	2.931330	3.507050	3.513020	3.315570	3.700590	3.805760	3.914160	3.979840	3.960910	3.987720	4.048220	4.007600	3.950920	4.029060	3.995940	4.054390	3.833830	3.737770	3.710050	3.704960	3.608880	3.476560	3.343480
0.043590	-0.037130	-0.043600	-0.036290	-0.105050	-0.080410	-0.040270	-0.063730	-0.069040	-0.034700	-0.065860	0.000040	-0.007030	-0.008070	-0.038290	-0.052300	-0.032070	-0.019810	-0.094460	-0.110210	-0.088690	-0.096210	-0.096160	-0.044170	-0.076500	-0.075420	-0.037540	-0.015420	-0.138990	-0.028160	-0.095200	-0.100740	-0.084020	-0.124060	-0.147440	-0.054860	-0.019250	-0.013140	-0.086770	-0.086050	-0.064210	-0.094090	-0.074570	-0.083880	-0.151740	-0.127050	-0.083270	-0.150300	-0.095160	-0.165600	-0.116700	-0.141110	-0.105690	-0.112710	-0.069690	-0.060330	-0.062630
-0.291800	-0.162890	-0.179610	-0.222380	-0.150380	-0.176540	-0.252530	-0.161040	-0.168050	-0.226810	-0.184490	-0.244210	-0.250260	-0.248610	-0.225170	-0.219360	-0.235350	-0.285750	-0.265840	-0.269560	-0.219300	-0.240140	-0.235490	-0.216200	-0.259760	-0.228240	-0.246950	-0.259780	-0.194000	-0.249570	-0.246920	-0.243160	-0.292730	-0.267570	-0.218930	-0.199640	-0.228230	-0.225810	-0.294040	-0.247800	-0.253670	-0.224520	-0.243750	-0.248950	-0.213310	-0.266920	-0.297750	-0.200460	-0.299550	-0.201690	-0.201570	-0.167190	-0.234610	-0.218500	-0.226880	-0.197200	-0.213250
-0.093750	-0.252630	-0.227400	-0.168460	-0.222920	-0.225740	-0.174520	-0.243490	-0.200120	-0.156540	-0.186660	-0.184870	-0.109990	-0.123580	-0.137390	-0.130320	-0.161220	-0.091150	-0.068200	-0.073370	-0.167100	-0.113280	-0.156310	-0.189220	-0.081390	-0.115010	-0.148400	-0.181610	-0.147610	-0.188340	-0.152050	-0.106890	-0.096030	-0.075850	-0.172000	-0.194920	-0.131920	-0.140900	-0.112800	-0.173730	-0.082200	-0.117480	-0.104310	-0.102260	-0.202500	-0.124160	-0.109660	-0.232040	-0.103120	-0.174540	-0.228570	-0.257170	-0.185760	-0.192610	-0.162820	-0.170830	-0.178580
-0.147090	-0.022900	-0.027780	-0.064210	-0.010180	0.005100	0.005360	-0.015800	-0.082950	-0.094230	-0.056160	-0.017910	-0.142720	-0.121020	-0.105910	-0.125950	-0.053520	-0.082780	-0.114030	-0.078990	-0.016570	-0.066730	0.009460	-0.038380	-0.130020	-0.124220	-0.103670	-0.046610	-0.089960	0.016210	-0.039240	-0.110820	-0.001070	-0.071210	0.013640	-0.005080	-0.122280	-0.140780	-0.003200	-0.039510	-0.206700	-0.145430	-0.153930	-0.123440	0.058230	-0.014250	-0.025980	0.098390	-0.011700	0.003440	0.039720	-0.003130	-0.046540	-0.038320	-0.118070	-0.182540	-0.229180
-0.055000	-0.086570	-0.140520	-0.083050	-0.119820	-0.145020	-0.150690	-0.107990	-0.131130	-0.078660	-0.129060	-0.124290	-0.076970	-0.090810	-0.108880	-0.058930	-0.122890	-0.143510	-0.092680	-0.110420	-0.156330	-0.119270	-0.201430	-0.150280	-0.050340	-0.068330	-0.086760	-0.182120	-0.116870	-0.152720	-0.099760	-0.117790	-0.164260	-0.151020	-0.217110	-0.140750	-0.057930	-0.025360	-0.111150	-0.151080	-0.077420	-0.125520	-0.103540	-0.133140	-0.230480	-0.139980	-0.118470	-0.183440	-0.145020	-0.122700	-0.097440	-0.092340	-0.064510	-0.059610	-0.005730	0.000800	0.008150
-0.151020	-0.221880	-0.139550	-0.208630	-0.178830	-0.184120	-0.166470	-0.173760	-0.124910	-0.201630	-0.126300	-0.129770	-0.104150	-0.127960	-0.094420	-0.144310	-0.172070	-0.110770	-0.153690	-0.163470	-0.172950	-0.202540	-0.136240	-0.158070	-0.212310	-0.211120	-0.263930	-0.178250	-0.230560	-0.229180	-0.291470	-0.193370	-0.217990	-0.215990	-0.197350	-0.120750	-0.185060	-0.218300	-0.208300	-0.187790	-0.121490	-0.094790	-0.139350	-0.123060	-0.164080	-0.195820	-0.221390	-0.216540	-0.163390	-0.165380	-0.254910	-0.225410	-0.231540	-0.245880	-0.259880	-0.247250	-0.260700
-0.126430	0.005890	-0.113960	-0.013780	0.009390	-0.024110	-0.056250	-0.076460	-0.080370	-0.072660	-0.063200	-0.108020	-0.145900	-0.084090	-0.171070	-0.126590	-0.051500	-0.073300	-0.132130	-0.095510	-0.097320	-0.040280	-0.109460	-0.122050	-0.072930	-0.096300	-0.028680	-0.133680	-0.065710	-0.031260	-0.034050	-0.090360	0.027460	-0.078440	-0.118280	-0.016870	0.013050	0.006020	-0.064820	-0.199310	-0.235300	-0.244170	-0.184900	-0.201400	-0.162340	-0.193880	-0.148840	-0.092520	-0.191320	-0.173880	-0.101470	-0.230400	-0.267490	-0.217450	-0.178680	-0.126330	-0.158100
-0.078580	-0.264390	-0.168070	-0.165900	-0.180810	-0.177250	-0.187070	-0.099500	-0.374030	-0.219830	-0.224230	-0.108990	-0.199350	-0.286370	-0.119190	-0.109690	-0.214060	-0.164380	-0.004410	-0.048520	-0.086200	-0.182750	-0.110130	-0.186810	-0.072350	-0.103620	-0.348380	-0.287760	-0.274480	-0.169420	-0.196090	-0.227300	-0.149430	-0.110500	-0.160520	-0.135640	-0.292980	-0.326790	-0.033940	-0.220230	-0.273710	-0.224900	-0.278390	-0.221310	-0.135210	-0.026460	-0.076470	-0.153990	-0.025190	-0.099110	-0.140170	-0.133080	-0.082460	-0.112840	-0.184280	-0.374050	-0.450270
-0.203950	-0.041450	-0.153570	-0.114170	-0.086230	-0.132890	-0.090690	-0.151580	0.011060	-0.122820	-0.040270	-0.068220	-0.025170	0.045650	-0.109750	-0.088980	-0.092930	-0.064370	-0.188740	-0.103500	-0.250820	-0.119120	-0.178930	-0.148120	-0.158960	-0.248150	-0.145020	-0.201670	-0.165430	-0.185430	-0.168820	-0.127080	-0.142680	-0.319420	-0.283260	-0.037790	0.023300	0.082030	-0.126820	-0.182120	-0.076310	-0.094700	-0.076710	-0.107870	-0.130150	-0.199250	-0.134760	-0.042810	-0.110530	0.009890	-0.042500	-0.036670	-0.067310	-0.068460	-0.071260	-0.059310	-0.042780
