1.835470	2.542590	2.615340	2.602960	2.552340	2.728510	2.586880	2.583460	2.660300	2.714840	2.717740	2.708190	2.665010	3.021950	3.016550	2.840620	2.888660	2.761650	2.795370	2.741690	2.676580	2.629880	2.665350	2.650870	2.675970	2.643590	2.709630	2.630630	2.641650	2.630890	2.612850	2.593110	2.628440	2.683730	2.636450	2.585350	2.644270	2.603750	2.569340	2.671790	2.639810	2.653540	2.620140	2.608630	2.641850	2.682920	2.617000	2.593340	2.609390	2.638540	2.589580	2.627920	2.607420	2.439770	2.442160	2.418070	2.216140	2.277710	2.165690	2.085350	2.083890	2.017570	2.073970	2.152470	2.157180	2.091670	2.146580	2.111640	2.205330	2.122770	2.141510	2.165740	2.114040	2.095050	2.173030	2.119510	2.129210	2.180900	2.010590	2.134130	2.951470	3.293190	3.453170	3.502830	3.467800	3.487310	3.427640	3.426080	3.405360	3.310960	3.157130	2.987650	3.034920	2.984310	2.958450	2.897600	2.979890	2.942540	2.788550	2.449360	2.240830	2.160340	2.120140	2.104290	2.092620	2.046160	2.119920	2.124540	2.034120	2.111870	2.076360	2.151220	2.174070	2.044280	2.078470	2.089870	2.142620	2.155180	2.090580	2.070660	2.106290
0.081060	0.046280	0.012680	0.033280	0.020150	-0.048160	0.016540	0.010020	-0.037450	-0.058530	-0.076390	-0.028170	-0.023820	-0.042890	-0.080020	-0.006450	-0.016200	0.039560	-0.008760	0.019400	-0.011380	0.053190	0.046360	-0.001270	0.000220	0.030560	0.000440	0.040990	-0.032950	-0.014940	0.022390	0.045680	0.030300	-0.028080	-0.011670	0.044220	0.024250	0.011180	0.032110	0.012910	0.002000	0.037830	0.042460	0.046950	0.034390	-0.004930	0.032800	0.038240	0.021250	0.018670	0.033710	-0.027110	0.044300	-0.030130	-0.009670	-0.003780	0.015030	0.013620	-0.007980	0.078360	0.022180	0.087030	0.044230	-0.020590	-0.021540	0.059120	0.057250	0.059070	-0.046660	0.027000	0.048240	-0.010650	0.052280	-0.013970	-0.034030	0.039800	0.029280	-0.005780	0.061380	0.033500	0.002690	-0.006010	-0.071050	-0.099860	-0.071870	-0.115780	-0.055360	-0.071160	-0.054440	-0.022930	0.018830	0.043610	-0.019110	-0.036400	-0.041570	-0.042870	-0.095630	-0.082460	-0.105010	-0.064600	-0.023170	0.026190	0.019090	0.058550	-0.001310	0.050000	0.026070	-0.001050	0.038360	0.030340	0.012140	0.043290	0.021500	0.053900	0.029560	0.047860	0.021920	0.012500	0.034340	0.023280	0.011750
-0.363380	-0.209590	-0.168680	-0.205410	-0.198380	-0.156650	-0.183860	-0.192280	-0.174790	-0.189770	-0.199840	-0.204960	-0.208180	-0.285050	-0.231570	-0.202930	-0.180630	-0.271070	-0.204920	-0.240830	-0.231360	-0.249100	-0.241430	-0.148730	-0.149100	-0.211970	-0.216510	-0.220820	-0.116030	-0.169760	-0.178380	-0.203540	-0.185850	-0.161070	-0.189350	-0.213420	-0.198360	-0.207910	-0.224620	-0.194780	-0.183360	-0.206750	-0.175030	-0.219740	-0.180350	-0.208920	-0.184320	-0.198730	-0.193560	-0.197280	-0.174420	-0.119300	-0.200190	-0.170070	-0.185310	-0.213940	-0.146470	-0.213650	-0.156900	-0.262190	-0.230310	-0.251350	-0.245460	-0.202240	-0.178040	-0.227130	-0.252190	-0.284400	-0.153450	-0.205240	-0.273340	-0.178400	-0.252460	-0.220080	-0.176340	-0.211060	-0.226220	-0.153930	-0.262700	-0.240060	-0.292790	-0.240720	-0.239500	-0.194540	-0.268380	-0.191110	-0.256700	-0.163130	-0.175960	-0.241240	-0.166210	-0.129040	-0.121240	-0.117380	-0.129420	-0.155460	-0.110630	-0.127550	-0.102090	-0.152460	-0.106160	-0.173930	-0.229610	-0.208790	-0.172660	-0.228610	-0.261930	-0.236190	-0.227520	-0.250980	-0.178200	-0.206270	-0.158020	-0.271740	-0.197070	-0.236960	-0.244240	-0.180490	-0.226220	-0.200080	-0.172520
0.008080	-0.125930	-0.157800	-0.126240	-0.132880	-0.092780	-0.137610	-0.135620	-0.112040	-0.070180	-0.045630	-0.097690	-0.096510	-0.024910	-0.045330	-0.094990	-0.085860	-0.018110	-0.064200	-0.037920	-0.039720	-0.079870	-0.076620	-0.181050	-0.179640	-0.109810	-0.037550	-0.097360	-0.215360	-0.110840	-0.167130	-0.141590	-0.144020	-0.118510	-0.079850	-0.120160	-0.115680	-0.106590	-0.106780	-0.102390	-0.112330	-0.125320	-0.176160	-0.109780	-0.152530	-0.050430	-0.152110	-0.138270	-0.110670	-0.111890	-0.170940	-0.208480	-0.137820	-0.151570	-0.127150	-0.084800	-0.218850	-0.070770	-0.179810	-0.082030	-0.092980	-0.119700	-0.073500	-0.079520	-0.109170	-0.102690	-0.054740	-0.000180	-0.113920	-0.117870	0.001520	-0.133630	-0.066270	-0.076840	-0.100320	-0.123250	-0.070510	-0.144590	-0.091930	-0.048800	-0.039970	-0.097290	-0.099760	-0.133630	-0.060280	-0.144210	-0.083450	-0.208440	-0.171350	-0.027480	-0.177220	-0.237530	-0.162380	-0.158120	-0.135580	-0.094350	-0.121540	-0.106570	-0.130040	-0.077530	-0.219170	-0.163860	-0.060160	-0.145030	-0.168120	-0.129800	-0.012150	-0.032490	-0.137880	-0.032640	-0.170560	-0.117070	-0.176330	-0.030850	-0.143940	-0.070360	-0.033950	-0.154710	-0.096130	-0.161080	-0.170470
-0.036590	-0.059270	-0.056590	-0.051750	-0.035220	-0.133460	-0.080480	-0.037170	-0.061840	-0.064360	-0.087050	-0.010860	-0.047550	-0.050480	-0.082700	-0.089130	-0.184570	-0.233450	-0.216870	-0.231050	-0.187450	-0.089970	-0.132430	-0.039000	-0.060620	-0.075850	-0.193370	-0.098840	-0.002020	-0.129900	-0.027270	-0.073060	-0.070370	-0.112950	-0.150050	-0.066710	-0.085070	-0.049090	-0.053450	-0.104890	-0.114490	-0.065040	-0.037630	-0.073470	-0.080120	-0.186900	-0.050580	-0.051060	-0.150820	-0.124220	-0.020940	-0.024530	-0.055010	-0.005340	-0.049320	-0.088890	0.000310	-0.138260	-0.019690	-0.090040	-0.067860	-0.037540	-0.089840	-0.101160	-0.073900	-0.096510	-0.139610	-0.194180	-0.104690	-0.071370	-0.194520	-0.045740	-0.097770	-0.079550	-0.091430	-0.053540	-0.127420	-0.118070	-0.027470	-0.150430	-0.004170	-0.122640	-0.016980	-0.036720	-0.038000	0.016750	-0.044740	0.040110	-0.016680	-0.200620	-0.144160	-0.138150	-0.266090	-0.289680	-0.306510	-0.310660	-0.298900	-0.308620	-0.290500	-0.259160	-0.052120	-0.058530	-0.131440	-0.053250	-0.026710	-0.038270	-0.178080	-0.161510	0.026980	-0.165610	-0.007650	-0.074460	-0.041390	-0.145210	-0.039580	-0.146400	-0.177180	-0.021620	-0.082180	0.011480	-0.023810
-0.169620	-0.093270	-0.041430	-0.109460	-0.099150	-0.064920	-0.055590	-0.107000	-0.111100	-0.169960	-0.136550	-0.213040	-0.112910	-0.079160	-0.046290	-0.116730	-0.072680	-0.084290	-0.063950	-0.066740	-0.046800	-0.125850	-0.096330	-0.109680	-0.067230	-0.094890	-0.048890	-0.090550	-0.086200	-0.025650	-0.083930	-0.093100	-0.073860	-0.063280	-0.024210	-0.085650	-0.098070	-0.185390	-0.132430	-0.112750	-0.026300	-0.144450	-0.089950	-0.139560	-0.037680	-0.034850	-0.136910	-0.102380	0.014870	-0.032690	-0.131070	-0.071860	-0.139120	-0.157400	-0.115610	-0.117200	-0.090940	-0.101340	-0.073230	-0.054820	-0.085740	-0.082420	-0.071730	-0.071450	-0.081390	-0.023430	-0.042650	-0.012970	-0.028060	-0.064000	-0.024340	-0.126000	-0.091630	-0.095550	-0.088820	-0.075370	-0.054960	0.024590	-0.143360	-0.047960	-0.109700	-0.057090	-0.138490	-0.097880	-0.178790	-0.157670	-0.111580	-0.119500	-0.132560	-0.031010	0.029340	0.037740	0.062910	0.061440	0.038100	-0.004730	-0.003010	-0.001220	-0.004070	-0.007000	-0.031520	-0.051520	-0.071470	-0.050560	-0.075450	-0.067610	-0.042990	0.004500	-0.182130	-0.000110	-0.085150	-0.077880	-0.049760	-0.019280	-0.060710	0.003640	0.018030	-0.121680	-0.085250	-0.133010	-0.078850
-0.069880	-0.086250	-0.181810	-0.075880	-0.126830	-0.056110	-0.127200	-0.124540	-0.075840	0.036970	-0.069480	0.021750	-0.086300	-0.065650	-0.119350	-0.042710	-0.030730	0.002430	-0.015500	-0.028230	-0.108280	-0.028620	-0.061540	-0.079080	-0.116040	-0.095760	-0.039680	-0.077650	-0.144270	-0.105010	-0.130220	-0.123790	-0.112980	-0.077750	-0.119610	-0.112070	-0.043200	0.042030	-0.051350	-0.005290	-0.163570	-0.025840	-0.098980	-0.021750	-0.168500	-0.070940	-0.044430	-0.085370	-0.188330	-0.126520	-0.031610	-0.163830	-0.017710	-0.073170	-0.116360	-0.071460	-0.173470	0.000980	-0.160060	-0.167010	-0.120750	-0.152050	-0.096930	-0.083470	-0.048760	-0.157670	-0.098350	-0.105990	-0.128810	-0.155550	-0.085780	-0.077740	-0.069540	-0.100570	-0.077650	-0.116040	-0.098980	-0.204030	-0.076960	-0.086950	-0.195630	-0.189510	-0.226800	-0.225010	-0.111950	-0.190700	-0.184280	-0.230380	-0.124560	-0.095990	-0.211790	-0.208310	-0.103050	-0.092160	-0.067540	-0.036370	-0.065780	-0.061340	-0.072430	-0.080880	-0.212910	-0.175520	-0.060770	-0.185970	-0.193520	-0.197420	-0.085120	-0.153280	-0.053890	-0.170220	-0.192470	-0.105230	-0.165690	-0.144460	-0.187560	-0.156090	-0.174770	-0.104430	-0.062740	-0.125990	-0.169110
0.001740	-0.016190	0.084330	-0.061060	0.023210	-0.090200	-0.074100	0.030840	-0.056960	-0.127200	-0.017220	-0.079720	-0.038500	0.012130	0.068770	-0.114310	-0.176620	-0.267290	-0.252030	-0.229850	-0.121030	-0.117620	-0.117600	-0.065310	-0.090660	-0.029900	-0.167600	-0.059480	0.030820	-0.101140	-0.007710	-0.041530	-0.048700	-0.122500	-0.088110	-0.010810	-0.108620	-0.176030	-0.081110	-0.174100	0.000690	-0.101410	-0.049090	-0.112340	0.003580	-0.152580	-0.073120	-0.053340	-0.061600	-0.125140	-0.120390	0.002790	-0.142820	-0.054150	0.008260	-0.099870	0.001820	-0.197140	0.028580	0.052130	0.003410	0.040160	0.003510	-0.037580	-0.066250	0.030140	-0.039830	-0.100850	0.004670	0.063960	-0.082510	-0.015150	-0.046900	-0.033640	-0.040390	0.014420	-0.053090	0.007950	-0.004750	-0.100750	0.170080	-0.158790	0.006130	-0.061700	-0.150750	-0.054710	-0.117450	-0.026280	-0.156530	-0.214010	-0.139370	-0.093900	-0.253270	-0.277840	-0.281290	-0.267190	-0.223150	-0.232340	-0.214980	-0.176450	0.056250	0.041900	-0.129460	0.063130	0.053730	0.074840	-0.108930	0.046370	0.028950	0.020540	0.104870	0.032080	0.102370	-0.009960	0.102490	-0.063740	-0.012980	0.028280	-0.123480	0.029620	0.047890
-0.197270	-0.233530	-0.277700	-0.201540	-0.242820	-0.219400	-0.149780	-0.262670	-0.112610	-0.090820	-0.227030	-0.184570	-0.131540	0.058800	-0.053140	-0.238030	-0.340800	-0.309400	-0.309870	-0.333060	-0.340700	-0.247470	-0.348110	-0.289550	-0.222080	-0.288220	-0.224460	-0.259220	-0.226310	-0.200100	-0.215650	-0.299760	-0.223630	-0.214500	-0.198120	-0.261240	-0.153950	-0.178060	-0.262610	-0.162450	-0.234730	-0.298890	-0.194900	-0.284840	-0.305620	-0.209620	-0.302020	-0.225620	-0.207870	-0.145390	-0.112150	-0.254650	-0.185460	-0.156870	-0.226450	-0.214100	-0.244370	-0.182120	-0.250840	-0.344460	-0.243510	-0.224610	-0.195110	-0.194500	-0.139320	-0.194860	-0.223240	-0.179100	-0.223620	-0.319480	-0.213600	-0.324810	-0.234070	-0.232700	-0.250310	-0.222070	-0.227520	-0.192440	-0.231950	-0.198830	-0.184940	-0.115690	-0.291590	-0.221380	-0.190350	-0.247400	-0.172350	-0.249890	-0.180490	-0.185270	-0.217790	-0.360700	-0.355130	-0.368040	-0.397160	-0.423750	-0.469810	-0.460690	-0.466190	-0.392100	-0.351140	-0.293610	-0.140810	-0.278270	-0.282580	-0.298920	-0.193270	-0.216660	-0.271200	-0.269990	-0.315250	-0.316900	-0.304280	-0.173370	-0.284790	-0.120890	-0.218480	-0.332150	-0.091680	-0.275830	-0.290230
0.006400	0.008090	0.023730	-0.096230	-0.055010	0.000770	-0.101190	-0.054000	-0.192100	-0.103550	-0.077910	-0.040590	-0.097480	-0.028480	-0.006140	-0.009060	0.020310	-0.044810	-0.052910	-0.026330	-0.005500	0.000720	0.040920	0.034800	-0.044750	0.006220	-0.038000	-0.009060	-0.015090	0.009090	-0.029320	-0.028300	-0.052030	-0.055310	-0.062420	-0.020690	-0.068160	-0.040030	0.005320	-0.082730	-0.074230	0.035590	-0.069370	-0.018130	-0.011760	-0.043540	-0.000240	-0.052630	-0.080140	-0.123350	-0.111950	-0.063210	-0.083230	-0.161390	-0.137850	-0.155650	-0.100290	-0.068680	0.008170	0.038570	0.019920	-0.049070	0.032450	0.029560	0.045610	-0.023530	0.011680	-0.050570	0.041610	0.021820	-0.018750	0.076270	0.021830	-0.003650	0.050760	0.017920	0.009570	-0.047460	0.015890	-0.028360	-0.030760	-0.296250	-0.121910	-0.149990	-0.094510	-0.062990	-0.109490	-0.077460	-0.112990	-0.077890	-0.092970	-0.032980	0.047160	0.042680	0.042670	0.038680	0.030630	0.025550	0.029730	0.010800	-0.027130	-0.020080	-0.074810	-0.048100	-0.060160	-0.017420	-0.047320	0.055590	0.094270	0.013850	-0.004680	0.077660	0.044740	-0.044530	0.000170	-0.100980	-0.026710	0.060820	-0.080450	0.004540	0.007260
