-0.087950	-0.087950	-0.088760	-0.100450	-0.173630	-0.107970	-0.110210	-0.115140	-0.134620	-0.121470	-0.084300	-0.138590	-0.104460	-0.128200	-0.154770	-0.119920	-0.169290	-0.095440	-0.059630	-0.167620	-0.058950	-0.074990	-0.114790	-0.164460	-0.036710	-0.058530	-0.072850	-0.081720	-0.080030	-0.047530	-0.125560	-0.124000	-0.156310	-0.209440	-0.081740	-0.106700	-0.127910	-0.091880	-0.029970	-0.201270	-0.210870	-0.092270	-0.120020	-0.187850	-0.111800	-0.117390	-0.151990	-0.155390	-0.088360	-0.168240	-0.086830	-0.088340	-0.110410	-0.126290	-0.172890	-0.166590	-0.140620	-0.138410	-0.035740	-0.151980	-0.147390	-0.270650	-0.200860	-0.264150	-0.249940	-0.222660	-0.253720	-0.260940	-0.222630	-0.214160	-0.094920	-0.122320	-0.134290	-0.186300	-0.074440	-0.089220	-0.077130	-0.062380	-0.153510	-0.140390	-0.117040	-0.054300	-0.189800	-0.098070	0.009190	-0.091520	-0.207920	-0.096100	-0.067500	-0.112640	-0.136760	-0.166740	-0.130250	-0.233760	-0.171160	-0.136450	-0.165130	-0.060870	-0.162950	-0.122550	-0.178570	-0.189840	-0.047160	-0.155530	-0.068910	-0.138300	-0.224970
-0.136590	-0.136590	-0.142270	-0.080420	-0.063650	-0.120210	-0.100000	-0.055710	-0.080330	-0.102800	-0.100780	-0.064240	-0.104860	-0.071650	-0.073360	-0.106520	-0.045800	-0.043670	-0.119930	-0.051020	-0.168370	-0.083510	-0.106570	0.007720	-0.103010	-0.072900	-0.097310	-0.146630	-0.067460	-0.143790	-0.109680	-0.083320	-0.094930	-0.003440	-0.037190	-0.038520	-0.064700	-0.068570	-0.162030	-0.015460	-0.041570	-0.113830	-0.120750	-0.039300	-0.092970	-0.100850	-0.066090	-0.051840	-0.077990	-0.042140	-0.091130	-0.101140	-0.071770	-0.108500	-0.037720	-0.092210	-0.118240	-0.048930	-0.177330	-0.068320	-0.043290	-0.000870	-0.091520	0.002320	-0.019860	-0.015630	0.013670	0.024660	-0.002570	0.038120	-0.013120	-0.029930	-0.095200	-0.065180	-0.081390	-0.055810	-0.060860	-0.074880	-0.045620	-0.009090	-0.080390	-0.092750	-0.018480	-0.121270	-0.119580	-0.100880	-0.005890	-0.158630	-0.101010	-0.116080	-0.063540	-0.045530	-0.071370	0.001430	-0.063660	-0.104020	-0.074270	-0.119950	-0.058360	-0.079620	-0.031810	-0.043770	-0.176600	-0.106340	-0.157610	-0.096270	-0.027790
-0.086320	-0.086320	-0.082240	-0.139150	-0.158850	-0.103390	-0.094400	-0.186260	-0.097220	-0.063120	-0.106450	-0.058690	-0.078300	-0.124910	-0.106610	-0.044500	-0.144020	-0.143090	-0.036670	-0.067300	-0.016960	-0.098440	-0.035490	-0.162010	-0.072960	-0.162390	-0.026610	-0.046560	-0.103500	-0.032040	-0.060950	-0.092080	-0.055180	-0.188510	-0.152580	-0.187330	-0.141000	-0.106720	0.026850	-0.151370	-0.122880	-0.023270	-0.050470	-0.131800	-0.129450	-0.051930	-0.137190	-0.210660	-0.138360	-0.179310	-0.123180	-0.115640	-0.091600	-0.077640	-0.160770	-0.042580	-0.012590	-0.124570	-0.079530	-0.171200	-0.107790	-0.016770	0.076240	-0.046710	-0.050210	0.012600	-0.028230	-0.020960	0.004900	-0.040590	-0.069480	-0.060270	-0.040240	-0.077170	-0.100570	-0.200360	-0.187450	-0.170180	-0.120750	-0.223540	-0.105990	-0.177690	-0.175580	-0.110490	-0.160370	-0.110290	-0.212870	-0.043270	-0.121970	-0.064110	-0.146240	-0.165130	-0.148950	-0.207660	-0.155510	-0.109110	-0.124650	-0.141290	-0.163700	-0.141920	-0.124230	-0.075050	-0.013490	-0.103900	-0.056010	-0.183140	-0.217050
6.573650	9.458670	11.487050	12.314010	11.880550	10.134270	6.952960	2.785550	0.626720	0.294700	-0.082810	0.001860	0.101400	0.013350	0.081210	-0.164930	-0.235330	-0.363700	-0.284950	-0.052330	0.267640	0.380390	0.700390	1.128690	0.618740	-0.031000	-0.454670	-1.014080	-0.869330	-0.870010	-1.157600	-0.764920	0.014780	-0.057370	0.037730	0.416250	0.240380	0.597870	0.767030	0.611670	0.422140	0.281850	-0.348840	-0.667450	-0.585260	-0.842960	-0.801370	-0.936640	-0.782320	-0.717060	-0.503820	-0.446280	-0.386230	-0.300440	-0.389360	0.212210	2.377510	5.519940	6.900070	7.744230	7.835310	5.964410	3.312100	-0.193400	-3.503570	-4.777260	-4.514880	-4.806810	-4.464070	-3.015750	-3.013500	-2.710720	-2.433170	-1.976350	-1.374560	-0.749490	-0.635940	-0.831710	0.059060	0.122300	0.027820	0.014650	0.172340	0.158340	0.176280	-0.018880	0.035720	0.426270	0.403670	0.265230	0.066860	0.252670	0.295790	0.099460	-0.101190	-0.137850	0.126320	0.064380	0.016350	-0.132050	-0.236870	-0.253710	-0.006960	0.358120	0.385680	0.695480	0.803410
-0.969720	-1.538520	-2.123480	-2.466610	-2.284690	-2.253570	-1.581340	-0.956570	-0.364450	-0.140800	-0.059470	-0.113820	-0.397290	-0.127530	-0.287380	-0.152620	-0.110150	0.162020	0.266320	0.072790	0.065210	-0.193540	-0.340920	-0.611680	-0.746820	-0.548660	-0.176090	0.220610	0.211940	0.270170	0.431140	0.301380	-0.092330	-0.098990	-0.187630	-0.488810	-0.321130	-0.315010	-0.332770	-0.105460	-0.074780	0.011350	0.391490	0.417940	0.112970	0.035000	-0.008560	-0.032480	-0.105710	-0.137760	-0.105290	0.074130	0.185830	0.381480	0.357710	-0.015850	-0.188210	-0.898910	-1.011190	-1.000210	-0.793430	-0.213760	0.500150	1.215220	1.376080	1.422280	0.893490	0.480670	0.042800	-0.436780	-0.456710	-0.665010	-0.511890	-0.423080	-0.288800	-0.126560	0.090770	0.262920	0.072810	0.235210	0.210060	0.252660	-0.180150	-0.365610	-0.382180	-0.417330	-0.251120	-0.408560	-0.344200	-0.324060	-0.167540	-0.369400	-0.626300	-0.442100	-0.483780	-0.304620	-0.147560	0.210460	0.126150	0.293830	0.374600	0.141730	0.002950	-0.214090	-0.372580	-0.522590	-0.416970
1.718530	2.587710	3.020710	3.246470	2.926580	2.481510	1.275170	0.113450	-0.350270	-0.663900	-0.505210	-0.514640	-0.161120	-0.141700	0.292360	0.181570	0.305840	0.136260	-0.160880	-0.014260	-0.305570	-0.296120	-0.686900	-0.515040	-0.382000	-0.162900	-0.160660	-0.434450	0.212110	0.179960	0.242730	0.118140	0.049420	-0.161960	-0.170130	-0.064430	-0.399050	-0.210560	-0.191430	-0.168970	0.179290	0.213810	-0.033310	-0.289180	-0.156010	-0.174960	-0.248830	-0.316310	-0.096670	0.099610	0.280870	0.294940	0.079050	-0.007010	-0.079130	-0.053290	-0.426460	-0.129860	-0.174040	-0.368290	-0.278940	-0.208270	-0.054560	0.045670	0.258810	0.191050	0.435250	0.322030	-0.027370	-0.336330	-0.490770	-0.388330	-0.264130	-0.190710	-0.144110	0.042200	-0.074070	0.054820	0.084940	0.008060	-0.156670	-0.064990	0.126710	0.139470	-0.121440	-0.445220	-0.601250	-0.517370	-0.490410	-0.552640	-0.612440	-0.391090	0.007450	-0.100360	-0.084740	-0.203180	0.055110	-0.072570	0.208180	0.038930	0.077140	0.155570	0.101790	0.087060	-0.053390	0.133950	0.006070
-1.743050	-2.638250	-2.830980	-2.947410	-2.669050	-2.241110	-1.010850	0.148280	0.448560	0.897340	0.488670	0.613090	0.279520	0.075850	-0.602080	-0.538960	-0.686710	-0.548360	-0.106360	-0.183020	0.314160	0.428710	0.973850	0.786420	0.605390	0.154380	-0.026080	0.034800	-0.978160	-0.844680	-1.008010	-0.853180	-0.512530	-0.245460	-0.063520	0.113600	0.398030	0.049390	0.152090	-0.082380	-0.572060	-0.500920	-0.419160	0.165490	0.295690	0.346280	0.556500	0.642760	0.120860	-0.292970	-0.602220	-0.894240	-0.504540	-0.448420	-0.383280	-0.231780	0.143780	-0.136110	-0.307530	-0.017260	-0.360020	-0.049800	0.002420	-0.067570	-0.054700	0.092030	-0.204140	-0.285610	0.053060	-0.138450	0.179580	0.263990	-0.071840	-0.052880	-0.014590	-0.181550	0.083340	-0.215010	-0.291120	-0.255630	0.040150	-0.365670	-0.363600	-0.382550	0.115240	0.667380	0.753240	0.885150	0.759120	0.764330	0.550430	0.314300	-0.119450	-0.057520	-0.097460	-0.009490	-0.279120	-0.252300	-0.653690	-0.567260	-0.824910	-0.887880	-0.731500	-0.525310	-0.186790	-0.179430	0.023540
0.471360	1.014610	1.185570	1.334910	1.305070	1.356540	0.641800	0.000510	-0.222070	-0.789510	-0.485460	-0.641080	-0.483390	-0.354800	0.305120	0.230990	0.241430	0.118740	-0.245290	-0.196540	-0.523420	-0.564360	-0.541340	-0.178040	-0.032320	0.204340	0.135830	0.139650	0.810850	0.443700	0.258720	0.308340	0.182250	0.073830	-0.047050	-0.210830	-0.179720	0.354190	0.131710	0.278890	0.506620	0.090690	-0.051220	-0.593900	-0.789620	-0.846480	-0.973950	-1.031290	-0.448380	0.068240	0.294850	0.647290	0.154470	-0.069550	-0.139620	0.044270	-0.182900	-0.066630	0.112730	-0.202180	0.209850	-0.785830	-1.595670	-1.898680	-1.813080	-1.885620	-1.282360	-0.478490	0.024080	1.531790	1.453410	1.372050	1.526740	1.076680	0.595210	0.181000	-0.528350	-0.436700	-0.165580	-0.125630	-0.374530	0.116420	0.175580	0.482130	0.047190	-0.432880	-0.543950	-0.881840	-0.740200	-0.813120	-0.459450	-0.209710	0.085100	0.065520	0.134400	0.078550	0.059480	-0.038270	0.274910	0.335990	0.679730	0.685940	0.616350	0.364680	0.129190	-0.049680	-0.259040
-0.107350	-0.084080	-0.288700	-0.334600	-0.408440	-0.652680	-0.526770	-0.325010	-0.321670	0.082660	0.229630	0.225750	0.295470	0.147260	-0.260520	-0.308480	-0.245670	-0.257290	-0.100200	-0.071540	-0.144010	-0.097430	-0.598180	-0.740220	-0.718770	-0.347130	0.050980	-0.026470	-0.128050	0.100660	0.331620	-0.055300	-0.030250	-0.197330	0.019840	0.272490	-0.037810	-0.469660	-0.260350	-0.460640	-0.563890	-0.092230	-0.039560	0.163270	0.218870	0.364240	0.339950	0.328270	-0.124960	-0.292320	-0.395440	-0.485280	-0.070630	0.355230	0.659610	0.270470	0.021320	0.008760	0.093150	-0.011140	-0.414370	0.156320	1.027420	1.369930	1.194600	0.964060	0.512890	0.064940	-0.216160	-1.089620	-1.291250	-1.292830	-1.427510	-0.935930	-0.673530	-0.356720	0.279450	0.464270	0.475530	0.314980	0.394020	-0.134400	-0.290950	-0.759490	-0.701230	-0.334140	-0.117960	0.279470	0.268570	0.621620	0.378650	0.190070	0.152520	-0.086500	-0.190130	-0.331990	-0.391680	-0.558060	-0.499820	-0.529450	-0.656140	-0.339710	-0.214550	0.128390	0.267200	0.316090	0.186310
0.258400	-0.318860	-0.121920	-0.238640	-0.278750	-0.265060	-0.073010	-0.204030	0.194260	0.375830	-0.216040	-0.058110	-0.380150	-0.169310	-0.325290	-0.233380	-0.328580	-0.084080	-0.007700	-0.015540	0.288780	0.083590	0.500920	0.233630	0.123560	-0.380460	-0.558510	-0.296650	-0.439070	-0.142820	-0.285260	-0.223870	-0.291870	-0.165290	-0.548690	-0.648080	-0.311690	-0.206110	-0.124120	0.060110	0.093600	-0.076290	0.045080	0.327120	0.640590	0.505080	0.560190	0.477710	0.390170	0.136810	0.043890	-0.230250	-0.468470	-0.747480	-1.086740	-0.663420	-0.298060	-0.729730	-1.290850	-0.714480	-0.419970	-0.023400	-0.019890	0.128260	0.661060	1.016120	0.935330	0.354730	-0.095450	-0.586060	-0.079080	0.174230	0.214830	-0.007340	0.119870	0.317600	0.049610	-0.286270	-0.544820	-0.197640	-0.091520	-0.092140	-0.000800	0.117300	0.444580	0.168640	0.147240	0.112810	0.146780	-0.077560	-0.132250	0.018240	-0.514080	-0.136790	-0.247370	-0.083080	-0.098090	-0.008950	-0.231480	-0.113130	-0.148890	-0.694210	-0.361600	-0.245530	-0.042190	0.065590	0.322270
-0.527690	0.262240	0.033880	0.184670	0.372330	0.468610	-0.033030	-0.044060	-0.571330	-1.104860	-0.370150	-0.570790	-0.234830	-0.494800	0.038770	-0.135700	0.183350	0.060070	-0.014190	-0.092140	-0.431630	-0.284680	-0.582940	0.002340	-0.174710	0.565520	0.687620	0.431150	0.654910	-0.202140	-0.684500	-0.626180	-0.449380	-0.825400	-0.130550	0.096120	0.276700	0.818710	0.875860	0.535640	0.603070	0.487440	0.010620	-0.371180	-1.277950	-1.185350	-1.318650	-1.121330	-0.995630	-0.332460	-0.049540	0.496240	0.864000	0.772190	1.022120	0.768800	-0.545770	-1.069620	-0.874600	-2.028810	-2.073270	-2.017110	-1.710790	-0.929900	-0.258570	-0.492050	-0.498880	0.288540	0.923270	1.764380	1.363610	1.150200	1.103540	1.011810	0.681260	-0.014730	-0.143250	0.262700	0.696400	0.567680	0.118810	0.194080	0.049620	0.382680	-0.294280	-0.188930	-0.596870	-0.758130	-0.745930	-1.067710	-0.978720	-1.045100	-0.101640	-0.586360	-0.428600	-0.527380	0.007510	0.101770	0.411940	0.528670	0.663620	0.993740	0.310710	-0.242620	-0.709060	-0.737550	-0.973200
-0.194950	-0.910530	-0.803790	-0.668510	-0.858640	-0.848800	-0.265150	-0.085750	0.557840	1.116910	0.533140	0.441230	0.227730	0.289330	-0.493930	-0.673470	-0.907570	-0.627720	-0.554080	-0.409200	-0.212680	-0.252700	0.121100	-0.344310	-0.161630	-0.230190	-0.024420	-0.000340	-0.454710	0.293530	0.703510	0.459850	0.504910	0.795940	0.473660	0.519670	0.301970	-0.463250	-0.369060	-0.419520	-0.647910	-0.569820	-0.275880	0.132640	0.806840	0.729920	0.752650	0.602280	0.038550	-0.403500	-0.838460	-1.435290	-1.729430	-1.113960	-0.828460	-0.210330	0.412190	0.139960	-0.377530	0.305270	-0.107270	-0.796580	-0.742590	-1.056670	-0.893290	-0.576710	-0.213600	-0.355180	0.027320	0.698650	1.202500	1.675870	1.159320	0.854130	0.253630	0.414400	0.078980	-0.359870	-0.382950	-0.353150	0.352470	-0.407140	-0.354990	-1.115550	-0.516620	-0.581220	0.114140	0.408150	0.534460	1.282880	1.106760	1.047470	0.006060	0.486290	0.116820	0.243490	-0.525460	-1.186730	-1.214860	-1.165310	-1.076020	-1.165680	-0.145750	0.539570	1.310180	1.151870	0.768110
