-0.081670	-0.058050	-0.128330	-0.099430	-0.054150	-0.119220	-0.095850	-0.109270	-0.105180	-0.052270	-0.173230	-0.067790	-0.129420	-0.190550	-0.185090	-0.155010	-0.231180	-0.174670	-0.167210	-0.184270	-0.143700	-0.196540	-0.204060	-0.227720	-0.194590	-0.231500	-0.190110	-0.214170	-0.112430	-0.133700	-0.112340	-0.131240	-0.148580	-0.094560	-0.132940	-0.063660	-0.156500	-0.124260	-0.084080	-0.106370	-0.091750	-0.059440	-0.070600	-0.127130	-0.051700	-0.134420	-0.133410	-0.080890	-0.118070	-0.171770	-0.034850	-0.137960	-0.111060	-0.129020	-0.080370	-0.114950	-0.123830	-0.084280	-0.035220	-0.074390	-0.038050	-0.099850	-0.088220	-0.167610	-0.108230
-0.109200	-0.094080	-0.061290	-0.083560	-0.125900	-0.077990	-0.083340	-0.096000	-0.091350	-0.114510	-0.022090	-0.053720	-0.035320	0.025670	0.045410	0.001670	0.074710	0.085190	-0.059680	-0.036930	-0.105380	-0.016010	-0.020200	-0.010960	-0.025910	0.023460	-0.023060	-0.026950	-0.112240	-0.107330	-0.069570	-0.082550	0.003680	-0.125030	-0.037290	-0.082130	0.007860	-0.040570	-0.068110	-0.033740	-0.064660	-0.086850	-0.060130	-0.049420	-0.044530	-0.021130	0.003710	-0.072810	-0.042940	-0.066880	-0.098190	-0.022470	-0.004240	-0.048040	-0.057150	-0.019580	-0.038670	-0.052520	-0.130310	-0.075210	-0.107440	-0.077450	-0.050830	0.010660	-0.075340
-0.071640	-0.083100	-0.121030	-0.092650	-0.041430	-0.094540	-0.102420	-0.075820	-0.080730	-0.075540	-0.117990	-0.088870	0.040870	-0.028860	-0.066740	-0.003270	-0.113660	-0.135360	0.090650	0.036620	0.125610	0.060320	0.056080	0.069490	0.052980	0.028170	0.028100	0.045860	0.085160	0.071250	-0.016390	0.057940	-0.009480	0.093070	0.020930	0.071830	0.010980	0.038890	0.068560	0.004330	0.042950	0.043450	0.017630	0.012640	-0.138200	-0.105430	-0.144040	-0.067480	-0.016140	-0.110610	-0.161260	-0.146470	-0.194490	-0.188800	-0.189740	-0.215910	-0.128110	-0.102160	-0.050570	-0.113650	-0.056530	-0.087380	-0.146190	-0.198230	-0.117710
0.892410	0.875690	0.835400	0.633450	0.599890	1.102700	2.013600	5.366440	9.085690	12.271010	13.937770	13.910830	12.309730	9.736250	6.551280	2.846410	0.755630	-0.262290	-0.663890	-1.055970	-1.573450	-2.113470	-2.277750	-2.400770	-2.181710	-1.703990	-2.110290	-2.392520	-3.103560	-2.842090	-3.199390	-3.361280	-3.356520	-3.147890	-2.123860	-1.667530	-1.133410	-0.981480	-0.355910	-0.447720	-0.442210	-0.584190	-0.860780	-0.958820	-0.724340	-0.254460	-0.165280	-0.191010	-0.372190	-0.360690	-0.323740	-0.458310	-0.375920	-0.064400	0.500470	0.302430	0.347960	0.279880	0.010630	-0.073940	-0.488950	-0.615780	-0.600530	-0.491720	-0.577220
-0.983800	-0.973620	-0.912920	-0.689130	-0.510630	-0.532690	-0.554380	-0.951940	-0.923730	-1.107550	-1.149030	-0.907380	-0.635810	-0.369820	-0.314890	-0.387250	-0.365630	-0.029740	0.275710	0.370110	0.643600	0.670820	0.595560	0.499360	0.261290	-0.199810	-0.124520	0.044240	0.252830	0.073570	0.173690	0.264630	0.307430	0.443560	-0.188590	-0.314960	-0.419020	-0.292660	-0.523010	-0.415990	-0.196000	-0.138230	-0.018940	-0.075270	-0.191730	-0.169060	-0.205470	-0.226930	-0.200420	-0.114240	-0.221590	-0.238730	-0.243430	-0.440740	-0.406700	-0.151990	0.029040	0.107940	0.132350	0.088880	0.321450	0.411210	0.271820	0.089680	0.153630
1.177640	1.192190	1.085190	0.904110	0.682250	0.582800	0.536820	0.647960	0.608380	0.654380	0.707780	0.423580	0.133740	0.007810	0.129900	0.423340	0.337400	0.192810	-0.129250	0.011740	-0.127640	-0.160820	0.010590	0.141670	0.190000	0.512700	0.396700	0.146740	-0.004980	0.067330	0.011400	-0.015590	-0.020560	-0.390300	-0.026970	-0.016760	0.064650	-0.066740	0.027700	-0.067840	-0.285130	-0.316030	-0.637460	-0.576690	-0.586210	-0.467520	-0.377290	-0.372840	-0.331180	-0.249500	0.126380	0.100080	0.215680	0.288700	0.238320	0.076750	-0.039680	-0.191320	-0.303330	-0.237130	-0.334850	-0.349380	-0.245860	-0.189850	-0.216980
-1.389330	-1.453250	-1.306060	-1.263420	-1.041460	-0.685540	-0.615200	-0.474020	-0.456010	-0.689610	-0.961390	-0.868610	-0.716540	-0.564040	-0.372670	-0.374660	0.069430	0.367310	0.704710	0.386380	0.325380	0.318150	0.201000	0.047060	0.156170	-0.207490	-0.438010	-0.379550	-0.627750	-0.704260	-0.679650	-0.655100	-0.697390	-0.112830	-0.166450	-0.101810	-0.123650	-0.122440	-0.093720	0.004210	0.124510	-0.044090	0.459870	0.389360	0.660730	0.396020	0.269510	0.311170	0.335770	0.030740	-0.525880	-0.303120	-0.335910	-0.179770	-0.173180	-0.170190	-0.083610	0.199950	0.211190	0.175390	0.076410	0.029090	-0.146440	-0.136780	-0.240680
1.124620	1.226660	1.060360	1.098180	0.852660	0.190160	0.095170	-0.179870	-0.797100	-0.691330	-0.399430	-0.318720	-0.100200	-0.100840	-0.329790	-0.241180	-0.356060	-0.936320	-1.370250	-1.151220	-1.205080	-1.273350	-1.479730	-1.358340	-1.437060	-0.822820	-0.010190	0.327220	0.842180	0.827910	0.741500	0.415540	0.300860	-0.248420	-0.177210	0.134030	0.506090	0.703660	0.690970	0.698390	0.838930	1.118890	0.612650	0.594570	0.193770	0.442780	0.340150	-0.000250	-0.377420	0.050690	0.594900	0.229080	0.088290	-0.044140	0.047590	0.135840	-0.047060	-0.380170	-0.306040	-0.364910	-0.267830	-0.300040	0.037920	0.062620	0.284760
-0.973260	-1.079420	-0.943810	-0.935150	-0.619710	0.170110	0.261940	0.673330	1.250400	1.364830	1.054290	0.866520	0.463200	0.171710	0.217930	-0.075530	-0.107280	0.075350	0.359780	0.183180	0.301630	0.543810	0.684320	0.680040	0.817260	0.497900	-0.049490	-0.248570	-0.426540	-0.485740	-0.242450	0.040690	0.059690	0.350530	0.188300	-0.007600	-0.330730	-0.357670	-0.481370	-0.421830	-0.587880	-1.087810	-0.922600	-1.013670	-0.817490	-0.769790	-0.537680	-0.221420	0.295470	0.033490	-0.346890	-0.060700	0.021780	-0.286500	-0.150570	-0.181060	-0.126510	0.020700	-0.168150	-0.030980	0.089360	0.255580	-0.129460	-0.043850	-0.195960
0.522820	0.571980	0.496190	0.343530	0.006780	-0.609760	-0.661920	-1.225470	-1.685400	-2.078980	-1.944150	-1.925300	-1.518560	-0.930150	-0.481910	0.223250	0.498140	0.905120	0.935690	1.158010	0.938200	0.713140	0.739440	0.643280	0.444720	0.159500	0.110310	-0.066710	-0.424460	-0.513560	-0.720290	-0.788620	-0.639420	-0.514010	-0.393050	-0.460990	-0.256980	-0.477610	-0.473900	-0.623730	-0.260900	0.314070	0.609860	0.907410	0.916300	0.887490	0.578450	0.282940	-0.291830	0.014280	0.126410	-0.188620	-0.374840	-0.058010	-0.344250	-0.412730	-0.431650	-0.315050	0.209820	0.405720	0.141590	-0.152350	0.050270	-0.221960	-0.202340
-0.379510	-0.342460	-0.327250	0.006500	0.298930	0.606080	0.460920	0.493650	-0.072350	-0.523190	-1.025220	-1.107670	-1.188840	-1.343250	-0.949890	-0.536420	0.060540	-0.207360	-0.422770	-0.653280	-0.523390	-0.672110	-1.044560	-0.887840	-0.748830	-0.121990	0.154470	0.539070	0.805420	0.899740	0.815700	0.506410	0.116700	-0.245400	-0.256970	0.186890	0.481030	0.717570	0.987110	1.365160	1.101990	0.528780	0.017090	-0.459610	-0.606300	-0.309040	-0.210790	-0.224330	0.036930	-0.133870	-0.040250	0.186790	0.358780	-0.023000	0.616500	0.744620	0.742440	0.520420	-0.201130	-0.580850	-0.168480	0.200130	0.138460	0.485690	0.538470
0.094630	-0.031700	-0.006520	-0.324100	-0.523870	-0.414770	-0.365910	-0.347080	-0.696190	-0.587170	-0.467260	-0.451240	-0.316560	-0.011270	-0.148100	-0.512560	-0.642500	-0.996370	-1.051340	-1.111210	-1.236040	-0.781910	-0.254450	-0.442340	-0.325980	-0.689880	-0.337980	-0.414710	-0.294930	-0.675230	-0.321960	-0.104710	-0.044630	0.324230	0.288440	0.531040	0.512170	0.697260	0.247830	-0.035080	1.002300	1.179190	1.477280	1.604400	1.315730	1.280630	1.119040	0.865300	0.318590	0.972910	0.873720	0.601880	-0.065060	-0.603510	-0.967100	-0.988670	-1.249810	-1.020620	-0.266040	0.395750	0.350950	-0.036410	-0.078540	-0.226140	-0.244530
-0.098570	0.054800	0.031890	0.275810	0.390620	0.181360	0.170060	-0.250470	-0.540890	-0.914130	-1.113080	-1.324840	-1.062600	-1.065940	-0.570520	0.433070	0.703750	0.962450	1.162070	1.317770	1.176700	1.018370	0.409550	0.526600	0.254520	0.250790	-0.158680	-0.171710	-0.361860	-0.305760	-0.429840	-0.720520	-0.496810	-0.587420	-0.533540	-0.609760	-0.360220	-0.556200	-0.384980	-0.001550	-0.578340	-0.386480	-0.291590	-0.337330	-0.186160	0.424810	0.103270	0.029430	0.101740	-0.177610	-0.238390	-0.316350	-0.220260	-0.321980	0.233960	0.027380	0.067170	0.056150	0.006370	0.008070	0.199430	0.536760	0.549840	0.551830	0.518820
-0.082440	-0.219370	-0.225260	-0.270670	-0.272090	-0.038360	-0.199760	-0.175620	-0.314060	-0.440660	-0.734330	-0.724940	-1.028210	-0.963090	-0.534070	-0.663160	-0.091690	0.036130	-0.104660	-0.299260	-0.168290	-0.526220	-0.435760	-0.388780	0.026780	0.488320	0.761110	0.836430	0.651290	0.768740	0.448110	0.512990	-0.040220	-0.013470	0.079520	0.140510	0.159500	0.181520	0.339890	0.056240	0.414910	-0.033400	-0.338580	-0.223630	-0.372060	-0.650440	-0.139640	-0.121640	-0.211360	-0.011850	0.046010	-0.083410	-0.004240	0.090180	0.078600	0.458340	0.507430	0.343910	0.125870	-0.207280	-0.388590	-0.620990	-0.671260	-0.452250	-0.356060
0.051520	0.104410	0.104680	0.028450	-0.042390	-0.223720	0.045560	0.280240	0.469600	0.643000	0.983380	0.998630	1.157740	1.211280	0.392960	0.072920	-0.664280	-0.900310	-0.867410	-0.652980	-0.660650	-0.078020	0.422120	0.290590	-0.101070	-0.740080	-0.779240	-0.837670	-0.442610	-0.651810	-0.164060	-0.027540	0.508580	0.389710	0.113550	0.124410	-0.089100	0.021930	-0.313250	-0.231790	-0.342820	0.052130	0.333300	0.126390	0.215450	0.063390	-0.322620	-0.260860	-0.110290	-0.155650	-0.116900	0.232360	0.145970	0.119350	-0.328550	-0.649160	-0.743090	-0.540920	-0.378070	-0.012000	0.130050	0.232440	0.302260	0.005930	-0.069860
-0.121890	-0.161850	-0.210410	-0.121820	-0.048670	0.054300	-0.065870	-0.224380	0.245850	0.559710	0.443910	0.514820	0.178030	-0.232270	0.342080	0.321900	0.648630	1.148460	1.263180	1.157140	1.166210	0.467830	-0.481170	-0.392530	-0.371990	-0.010720	-0.272120	-0.180660	-0.293710	-0.000080	-0.159200	-0.107770	-0.254710	-0.058610	0.232880	-0.168110	-0.063670	-0.279370	-0.138490	-0.302850	-0.807810	-1.275880	-1.642430	-1.371420	-1.080170	-0.953210	-0.872820	-0.657640	-0.495360	-0.857470	-1.008850	-1.373670	-0.932580	-0.070380	0.611860	0.728470	1.099870	1.017850	0.621920	-0.029440	-0.481110	-0.591950	-0.583460	-0.301460	-0.267710
0.018430	-0.349840	-0.852210	-1.043570	-0.648140	0.835260	2.445500	5.457660	8.239290	8.396880	5.064000	-2.646960	-8.521200	-9.812940	-6.970140	-2.306970	-0.264640	-0.474600	-1.342160	-1.930560	-1.289880	-0.379750	0.241070	0.460120	0.133520	0.299350	-0.200600	-0.685420	-1.520580	-1.385420	0.029410	0.626080	1.011050	-0.001610	0.330100	1.163390	1.397450	1.426650	0.049040	-0.761060	-0.876380	-0.681340	0.086220	0.337630	0.210910	0.610900	0.401640	0.129410	-0.532470	-1.100440	-0.262660	0.178000	0.722080	0.854080	0.432370	0.161220	-0.571010	-0.847430	-0.661550	-0.130860	-0.067760	-0.272000	-0.354660	-0.353910	-0.044240
-0.151120	0.190870	0.681950	0.901140	0.687550	-0.256340	-0.960370	-1.214240	-0.631300	0.345900	0.650650	0.737150	0.103310	-0.066200	0.020070	-0.253730	0.051140	0.211420	0.601410	0.868390	0.324780	-0.203660	-0.714470	-0.745120	-0.372340	-0.383090	-0.087410	0.127660	0.448740	0.507760	-0.254770	-0.484270	-0.411870	0.235510	0.052330	-0.619530	-0.927380	-0.740970	0.346890	0.745640	0.704900	0.156620	-0.515880	-0.643380	-0.491860	0.149060	0.443090	0.217390	-0.112300	-0.537720	-0.420400	-0.039670	0.162710	0.097410	-0.212780	-0.233530	0.214820	0.632110	0.468320	-0.229590	-0.519960	-0.299370	0.103640	0.300780	0.076380
0.055470	-0.365970	-1.018520	-1.229650	-0.976750	0.106070	0.859950	0.663540	0.076040	-0.872790	-0.850640	-0.376910	-0.064900	0.128550	-0.131700	0.196880	0.255130	-0.151360	-0.640090	-0.937960	-0.357610	0.357040	0.825230	0.593030	-0.059170	-0.324530	-0.508210	-0.302360	-0.141190	-0.242420	0.113330	0.044750	-0.094920	-0.515110	-0.404060	0.148600	0.527840	0.563920	-0.311030	-0.751970	-0.909410	-0.441190	0.098840	0.287570	0.231740	-0.156230	-0.127020	-0.148070	0.045500	0.267090	0.422270	0.414770	0.074640	-0.263180	-0.510720	-0.350290	-0.235910	-0.196060	-0.127980	-0.126380	-0.127940	-0.065180	0.017020	0.088020	0.114850
-0.182980	0.211840	0.855760	0.941690	0.703990	-0.064720	-0.627720	-0.085770	0.103440	0.208400	-0.186030	-0.932560	-0.342160	0.441320	1.127630	0.927350	0.003570	-0.256950	-0.036460	0.164970	0.091170	-0.372820	-0.691480	-0.407180	-0.073380	0.059760	-0.168440	-0.564100	-0.796640	-0.287130	0.164410	0.400150	0.405610	0.260500	0.070520	-0.013620	-0.177500	-0.413350	0.009220	0.140200	0.413290	0.180050	-0.008270	0.002510	0.133490	0.132510	-0.523330	-0.465610	-0.404930	-0.087040	-0.300110	-0.647530	-0.315430	0.306450	0.807760	0.317850	-0.240420	-0.433900	-0.240500	0.363360	0.278840	-0.193200	-0.633750	-0.871480	-0.532850
-0.057040	-0.402200	-0.880440	-0.811130	-0.614560	-0.395560	-0.184700	-0.737160	-0.967720	-0.541650	0.012880	1.246100	1.418320	0.049880	-1.145990	-1.700140	-0.818260	0.354900	0.264800	-0.034070	-0.652560	-0.614030	-0.147340	-0.023870	0.453860	0.756030	1.287450	1.424910	0.998160	-0.242400	-1.319100	-1.409730	-0.822930	0.087100	0.573110	0.644760	0.544480	0.397630	-0.186900	-0.479250	-0.341110	0.301680	0.387580	-0.123910	-1.137430	-1.143690	0.001360	0.342610	0.372800	-0.292680	-0.098540	0.352150	0.030260	-0.512230	-0.843400	-0.116150	0.345940	0.110580	-0.236840	-0.856050	-0.363030	0.324990	0.774680	1.020450	0.484890
0.116780	0.435650	0.629920	0.408650	0.232160	0.497120	0.638980	1.035800	0.866190	0.106850	-0.395890	-1.427950	-1.529330	-0.594060	0.329080	0.838900	0.300410	-0.538890	-0.531880	-0.183800	0.470470	0.840450	0.415260	0.029470	-0.610170	-0.952390	-0.875940	-0.775720	-0.318380	0.270910	0.652370	0.727570	0.247270	-0.099100	-0.580140	-0.740300	-0.541670	-0.425430	0.149620	0.311180	0.015310	-0.782200	-1.087790	-0.630890	0.613260	1.418460	0.828330	0.216890	-0.343910	-0.528330	-0.430500	-0.208690	0.251250	0.410670	0.083090	-0.587270	-0.521590	0.136700	0.209120	0.536300	0.103640	-0.251440	-0.365440	-0.690350	-0.404170
-0.452690	-0.798750	-0.688680	-0.384210	-0.159970	-0.505550	-0.919570	-1.216850	-1.093570	-0.578220	-0.011570	0.804000	1.063790	1.044900	0.724080	0.693630	0.526830	0.438570	0.246740	-0.161500	-0.341760	-0.770170	-0.443090	-0.087640	0.111980	-0.037100	-0.739850	-0.802650	-0.723650	-0.284380	0.099020	0.013170	0.190390	-0.017150	0.113090	0.142480	-0.076400	-0.161490	-0.403380	-0.393020	0.132780	1.117430	1.561710	1.192960	-0.367370	-1.549670	-1.518690	-0.856140	0.094510	0.760700	0.679100	-0.157420	-1.065780	-1.198490	-0.301480	0.799850	0.823060	0.090800	0.011240	-0.124410	0.037330	-0.192840	-0.657120	-0.498820	-0.345220
0.414750	0.785530	0.464020	0.205950	-0.066440	0.080420	0.431310	-0.035710	-0.796370	-1.620210	-1.836910	-0.738380	0.755760	1.235520	1.021410	-0.023480	-0.058730	0.012910	-0.469060	-0.468230	-0.689800	-0.061550	0.084660	-0.087380	0.121510	0.547930	1.179320	1.147290	0.505780	-0.458530	-0.985010	-1.013560	-0.681270	-0.308820	-0.020010	0.630400	0.990400	0.913780	0.376020	-0.268300	-0.566600	-1.041610	-1.370950	-1.350240	-0.509950	0.895000	1.396830	0.900760	-0.289210	-1.587460	-1.003470	0.387230	1.526430	1.377710	-0.057360	-1.039210	-0.947650	-0.116340	-0.306240	-0.601210	-0.526520	0.173950	1.349890	1.420970	0.851910
-0.446380	-0.792500	-0.402200	-0.226110	-0.034700	0.248380	-0.253550	0.146500	-0.390720	-0.665810	0.117600	0.063870	0.881150	0.634850	-0.357180	-0.661490	-1.637650	-1.118500	0.275980	0.604270	0.841990	0.225690	-0.123800	0.158500	-0.051290	-0.415400	-0.216340	-0.081140	0.333340	0.211790	-0.339320	0.056920	0.079780	0.888470	0.581880	-0.060180	-0.174400	-0.714420	-0.337640	-0.448950	0.578310	1.541340	1.510830	0.750610	-1.784010	-1.956330	-1.113120	0.154670	1.447130	0.648410	-0.162480	-1.049730	-2.066040	-1.763740	-0.775170	0.510470	1.229390	0.522120	0.312500	0.471370	0.614540	0.105860	-1.157050	-1.571180	-1.150580
0.070610	0.275440	-0.023840	0.004610	0.052500	-0.340480	-0.001550	-0.826140	-0.992190	-0.731070	-0.941420	0.235360	0.532420	0.483940	0.915880	0.830780	1.153800	1.017950	-0.269700	-0.638900	-0.720520	-0.473650	-0.179220	-0.375960	-0.324970	-0.248630	-0.423690	-0.436800	-0.347250	-0.166330	0.213080	-0.272920	-0.169780	-0.320170	-0.138380	0.406980	0.081820	0.098600	-0.147940	-0.025360	-0.136250	-0.151050	-0.115620	-0.190380	0.538660	0.709880	0.376210	-0.120270	-1.133120	-1.192440	-0.099120	0.321380	0.897790	0.334150	-0.253500	-0.275310	-0.540360	0.151000	0.079290	0.140310	0.244060	0.041350	0.453880	0.398240	0.208050
0.084690	0.056880	0.194200	0.003550	-0.294270	0.138680	-0.169390	0.077460	-0.122960	-0.750460	-0.414680	-0.642060	-0.274760	0.345880	0.471390	0.585590	0.616860	0.067960	-0.299280	-0.626240	-0.793220	-0.196980	0.237480	0.445270	0.651740	0.755450	0.595950	0.253540	-0.679860	-0.837920	-0.674540	-0.034470	0.209080	-0.299890	-0.219980	-0.375080	0.265090	0.450590	0.138950	-0.157780	-0.481870	-0.637060	-0.593760	-0.152490	-0.110870	0.127550	0.338580	0.032490	0.212940	0.009320	-0.405990	0.015810	-0.120650	0.074620	0.305980	0.249020	0.440040	-0.169030	-0.778150	-1.195200	-1.051370	-0.151830	0.431960	0.669910	0.441580
-0.348950	-0.490110	-0.500060	-0.248130	0.128580	-0.077160	0.116750	0.255600	0.408840	0.695700	0.264610	0.047490	-0.098630	-0.325410	-0.794890	-1.198630	-1.786370	-1.218160	0.347080	1.210180	1.608430	0.637350	-0.275770	-0.537350	-0.946090	-1.169360	-0.795370	-0.098660	1.172150	1.137800	0.427840	-0.247270	-0.558290	0.312100	0.100420	-0.018960	-0.641760	-0.794080	-0.213630	-0.063730	0.424550	0.517610	0.490660	0.065410	-0.467460	-0.844440	-0.916940	-0.131020	0.454690	0.789730	0.525450	-0.319930	-0.572670	-0.410580	-0.484400	-0.519950	-0.521670	-0.123550	0.778390	1.110000	0.810940	-0.060580	-0.901760	-1.083710	-0.758970
