1.615750	1.615750	1.615750	1.615750	2.318170	2.355980	2.369040	2.297780	2.262370	2.269630	2.219730	2.243430	2.345430	2.256430	2.291800	2.194640	2.224320	2.143140	2.174930	2.232740	2.742720	2.757290	2.710330	2.676260	2.628340	2.489160	2.497940	2.478110	2.448380	2.387890	2.312660	2.357980	2.303750	2.328200	2.320350	2.338800	2.206660	2.218750	2.218730	2.213650	2.168080	2.175390	2.152420	2.311750	2.256720	2.156680	2.230060	2.244830	2.304240	2.244700	2.174910	2.513670	2.310850	2.189520	2.392240	3.054500	3.209380	3.264010	3.283680	3.313640	3.253040	3.215790	3.160470	2.977350	2.918520	2.788990	2.657720	2.660310	2.508150	2.441950	2.398090	2.315300	2.228010	2.179670	2.167760	2.200120	2.165770	2.192290	2.212900	2.228610	2.121450	2.154290	2.124480	2.103390	2.109580	2.164790	2.227990
0.136490	0.136490	0.136490	0.136490	-0.061760	-0.087840	-0.119650	-0.096880	-0.093730	-0.119650	-0.038760	-0.082150	-0.106170	-0.039670	-0.069860	-0.042810	-0.083980	-0.036190	-0.069710	-0.064070	-0.044200	-0.133620	-0.120050	-0.157290	-0.115500	-0.096060	-0.082630	-0.124670	-0.146400	-0.120990	-0.082810	-0.125040	-0.084260	-0.122120	-0.119950	-0.114430	-0.088620	-0.071710	-0.112810	-0.092020	-0.062780	-0.044000	-0.041290	-0.093690	-0.122170	-0.059740	-0.103980	-0.110590	-0.117620	-0.094100	-0.086930	-0.207540	-0.170110	-0.084030	-0.051160	-0.077720	-0.030960	-0.068180	-0.071280	-0.110900	-0.079760	-0.057270	-0.080490	-0.083850	-0.103600	-0.053050	-0.008070	-0.065300	0.002000	-0.067720	-0.097550	-0.075090	-0.031230	-0.047280	-0.064760	-0.032760	-0.048210	-0.040620	0.013650	-0.026380	-0.018280	-0.062710	-0.035410	-0.028270	-0.035270	-0.064040	-0.044020
-0.470230	-0.470230	-0.470230	-0.470230	-0.225680	-0.246330	-0.201340	-0.203700	-0.203510	-0.185120	-0.233520	-0.200800	-0.217700	-0.225490	-0.246250	-0.224690	-0.189140	-0.248260	-0.206860	-0.232750	-0.291370	-0.237950	-0.256830	-0.227930	-0.280700	-0.251770	-0.274390	-0.262660	-0.185890	-0.222030	-0.250570	-0.214340	-0.242650	-0.252930	-0.258740	-0.332500	-0.192860	-0.227510	-0.176450	-0.202900	-0.227610	-0.195970	-0.263520	-0.312300	-0.264500	-0.167840	-0.197230	-0.208420	-0.203650	-0.248280	-0.252590	-0.301760	-0.221280	-0.238380	-0.267450	-0.232030	-0.243650	-0.247640	-0.268060	-0.178550	-0.227470	-0.247510	-0.227690	-0.219420	-0.183040	-0.237230	-0.244980	-0.142300	-0.275250	-0.229890	-0.203930	-0.235830	-0.248380	-0.232750	-0.212310	-0.231990	-0.196180	-0.192310	-0.216900	-0.226090	-0.228140	-0.220540	-0.234190	-0.245170	-0.218410	-0.255290	-0.210870
0.124450	0.124450	0.124450	0.124450	-0.151900	-0.073260	-0.089160	-0.102910	-0.116110	-0.132170	-0.061970	-0.111940	-0.068310	-0.131580	-0.049430	-0.142330	-0.122120	-0.086290	-0.137310	-0.106240	-0.072230	-0.106430	-0.099540	-0.141120	-0.016700	-0.115380	-0.059940	-0.020660	-0.157090	-0.113520	-0.097150	-0.116710	-0.101950	-0.054320	-0.016940	0.019300	-0.164410	-0.107790	-0.150740	-0.124660	-0.094780	-0.162450	-0.047070	0.000110	-0.043680	-0.188770	-0.117430	-0.130430	-0.145460	-0.089270	-0.055450	0.067980	-0.057540	-0.101200	-0.080930	-0.092500	-0.148050	-0.076360	-0.054950	-0.216680	-0.129960	-0.118900	-0.146000	-0.075760	-0.097810	-0.069160	-0.074110	-0.241110	-0.088820	-0.097970	-0.112250	-0.075220	-0.079260	-0.121660	-0.119350	-0.105210	-0.156850	-0.183380	-0.153180	-0.090080	-0.145920	-0.097170	-0.122780	-0.082320	-0.125800	-0.078330	-0.125790
-0.166720	-0.166720	-0.166720	-0.166720	0.082420	-0.028180	-0.028550	-0.018300	-0.003370	0.016570	-0.094900	-0.035320	-0.069150	0.010430	-0.094040	0.033270	-0.027800	-0.032210	0.010850	-0.031440	0.035540	0.062260	0.068800	0.109450	-0.061550	0.083060	-0.010890	-0.066500	0.061110	0.005880	0.020460	0.026670	0.043020	-0.028120	-0.085060	-0.024680	0.073270	-0.018910	0.024150	-0.016770	-0.057690	-0.003260	-0.078860	0.000640	0.044760	0.038080	0.015530	0.042300	0.073060	0.040520	-0.034910	-0.070700	0.031420	0.017190	0.029380	-0.096460	-0.052730	-0.143250	-0.136960	0.043710	-0.084070	-0.084590	-0.025560	-0.159260	-0.158480	-0.154820	-0.181910	-0.014310	-0.089140	-0.116470	-0.088580	-0.118500	-0.092550	-0.012760	-0.023140	-0.020200	-0.006320	0.027030	0.001420	-0.082240	0.038090	-0.042310	0.011250	-0.065760	-0.018000	0.003330	-0.028360
-0.099030	-0.099030	-0.099030	-0.099030	-0.191220	-0.103060	-0.115800	-0.159860	-0.163180	-0.160400	-0.072960	-0.112910	-0.096880	-0.128740	-0.094180	-0.148290	-0.106300	-0.108490	-0.165740	-0.097630	-0.176870	-0.182690	-0.187390	-0.202660	-0.049200	-0.221950	-0.118960	-0.084340	-0.146750	-0.108150	-0.129760	-0.153450	-0.219810	-0.124970	-0.069340	-0.112260	-0.194640	-0.111840	-0.177490	-0.150950	-0.086820	-0.156260	-0.112100	-0.264560	-0.271430	-0.151300	-0.171050	-0.157630	-0.217240	-0.208430	-0.148720	-0.122000	-0.261840	-0.222500	-0.220540	-0.073670	-0.034360	-0.013460	-0.029150	-0.110600	-0.034760	-0.046690	-0.111460	0.004650	-0.050310	-0.067300	-0.014170	-0.078350	-0.131690	-0.148490	-0.134790	-0.093230	-0.109260	-0.114540	-0.103400	-0.167560	-0.107730	-0.144480	-0.152480	-0.073180	-0.184950	-0.133020	-0.180850	-0.081160	-0.089190	-0.167180	-0.088040
-0.095310	-0.095310	-0.095310	-0.095310	-0.079970	-0.156400	-0.081210	-0.087320	-0.087970	-0.128450	-0.103300	-0.105440	-0.074950	-0.098320	-0.040700	-0.089060	-0.116970	-0.144350	-0.062240	-0.172090	0.001700	-0.084080	-0.048740	-0.062750	-0.150170	-0.011820	-0.069220	-0.073710	-0.132510	-0.171700	-0.150310	-0.091800	-0.074690	-0.144820	-0.172390	-0.146290	-0.117370	-0.206020	-0.097470	-0.136210	-0.201090	-0.124560	-0.075010	-0.010220	-0.029270	-0.132310	-0.104730	-0.148310	-0.105530	-0.135360	-0.054230	-0.161930	0.011810	-0.079660	-0.024580	-0.105380	-0.215080	-0.171770	-0.130530	-0.187340	-0.196480	-0.180700	-0.163410	-0.204180	-0.158580	-0.097760	-0.156230	-0.213130	-0.106630	-0.060200	-0.108530	-0.123660	-0.093870	-0.168320	-0.165250	0.002060	-0.195760	-0.163280	-0.103300	-0.137400	-0.070210	-0.102770	-0.084360	-0.169540	-0.173460	-0.145890	-0.156740
-0.050360	-0.050360	-0.050360	-0.050360	0.024500	0.017740	-0.039920	-0.051330	-0.105660	0.005120	-0.038210	-0.020490	-0.065000	0.003870	-0.107010	0.021690	0.027580	0.050970	-0.050160	-0.043820	-0.026660	0.039420	0.061030	0.105230	0.054570	0.011170	0.054300	-0.055290	0.084420	0.112230	0.046000	-0.019870	-0.026230	0.016870	0.083920	-0.077400	0.015300	0.034840	-0.002520	-0.051380	0.069490	-0.092450	-0.152270	-0.094240	0.038000	-0.023880	-0.010150	-0.007320	-0.039800	0.008660	-0.127450	0.056930	-0.066150	-0.074910	0.007210	-0.230820	-0.174570	-0.245890	-0.316400	-0.154970	-0.223550	-0.235310	-0.194760	-0.127700	-0.126080	-0.241150	-0.165980	-0.110880	-0.144650	-0.241200	-0.158420	-0.171900	-0.160760	-0.034370	-0.012400	-0.165480	0.058290	-0.001930	-0.009770	0.011690	-0.065890	-0.054830	-0.030420	-0.006410	0.034300	0.078450	0.000260
-0.128600	-0.128600	-0.128600	-0.128600	-0.097040	-0.119620	-0.043830	-0.135080	-0.090090	-0.152400	-0.065970	-0.109700	-0.049160	-0.033320	0.028110	-0.107440	-0.123370	-0.153850	-0.087740	-0.124520	0.058690	0.003910	0.038170	-0.069560	0.018510	0.006160	-0.021630	0.093650	-0.048230	-0.067910	-0.063830	0.034280	-0.082010	-0.063800	-0.109750	0.112670	-0.143090	-0.168340	-0.122750	-0.243520	-0.174420	-0.131660	0.027070	-0.111910	-0.142470	-0.107490	-0.115230	-0.079920	-0.076060	-0.120260	0.012470	-0.089740	-0.074850	-0.171210	-0.136930	-0.138360	-0.171510	-0.109860	-0.034660	-0.236860	-0.175720	-0.173240	-0.205650	-0.289150	-0.341250	-0.215580	-0.278100	-0.262580	-0.260510	-0.269350	-0.291110	-0.202020	-0.063340	-0.172520	-0.134750	-0.009970	-0.215650	-0.198570	-0.191830	-0.184200	-0.105440	-0.115350	-0.108610	-0.111290	-0.108820	-0.194700	-0.103060
-0.071930	-0.071930	-0.071930	-0.071930	0.032540	-0.018580	0.001720	-0.057300	-0.102800	-0.064440	-0.077010	0.024370	0.034800	-0.073480	-0.035810	0.055740	0.000530	-0.010900	0.009800	-0.096270	-0.024840	-0.042330	0.001890	0.103300	-0.009250	0.010520	0.059570	-0.060620	-0.002790	-0.016480	-0.003840	-0.085750	-0.112090	-0.078930	0.015820	-0.105000	-0.026700	-0.132940	-0.031020	-0.020500	-0.077570	-0.196800	-0.174460	-0.058550	0.015380	-0.107570	-0.067370	-0.109940	-0.079320	-0.090840	-0.103430	-0.018490	-0.023770	-0.086820	0.044530	-0.006010	-0.027490	-0.064270	-0.120880	0.053300	-0.018730	0.000170	-0.026140	0.025750	0.018220	-0.058180	-0.001110	-0.055990	-0.030300	-0.050510	-0.047170	-0.056330	-0.182350	-0.060650	-0.078300	-0.050960	-0.027790	-0.064970	-0.048650	0.051750	-0.076700	-0.069590	-0.086130	-0.133270	-0.112140	-0.022490	-0.048620
-0.064070	-0.064070	-0.064070	-0.064070	-0.109340	-0.070020	-0.155500	-0.059730	-0.088970	-0.038650	-0.067190	-0.185140	-0.191750	-0.010500	-0.130930	-0.153620	-0.077880	-0.069540	-0.160820	-0.050670	-0.048940	-0.032670	-0.088850	-0.107990	-0.087240	-0.073350	-0.107020	-0.099330	-0.070360	-0.038140	-0.121290	-0.071800	-0.003830	-0.033730	-0.103190	-0.118370	-0.113490	0.024950	-0.098190	-0.128070	-0.021530	-0.002880	-0.057770	-0.075580	-0.128110	-0.086150	-0.065200	-0.018720	-0.127640	-0.103060	-0.087550	-0.067960	-0.106250	-0.078250	-0.102440	-0.209380	-0.189890	-0.219760	-0.157820	-0.228340	-0.229630	-0.268480	-0.204250	-0.152140	-0.179820	-0.139780	-0.174770	-0.168730	-0.136600	-0.162460	-0.118950	-0.152510	-0.022780	-0.068870	-0.065920	-0.138450	-0.099450	-0.074410	-0.071210	-0.200180	-0.057470	-0.094660	-0.034040	-0.011060	0.020430	-0.069390	-0.128820
