1.541280	1.541280	1.562360	1.541280	1.541280	1.545720	1.626390	1.666760	1.648850	1.691950	1.679110	1.800840	1.915540	2.022000	2.032150	2.127790	2.091770	2.322290	2.324450	2.328770	2.300470	2.318450	2.273890	2.243010	2.207810	2.240760	2.201600	2.183580	2.165250	2.199730	2.208960	2.148910	2.200380	2.140830	2.125730	2.189470	2.155280	2.179910	2.153720	2.125950	2.169890	2.169260	2.227290	3.185100	3.606160	3.708500	3.681710	3.631360	3.656860	3.563700	3.383450	3.154940	3.155230	3.027080	2.825950	2.810670	2.705030	2.562330	2.441580	2.375730	2.363370	2.464200	2.403550	2.271420	2.203310	2.158630	2.143110	2.138280	2.264560	2.377640	2.417160	2.446150	2.320860	2.245880	2.247400	2.208120	2.151990	2.171230	2.109910	2.131550	2.109530	2.135970	2.091510	2.162160	2.289940	2.228840	2.169730	2.154890	2.088440	2.133400	2.159280	2.135160	2.131730	2.145820	2.168950	2.081460	2.097280	2.112300	2.113410	2.157200	2.143770	2.140770	2.122130	2.100600	2.155720	2.128340	2.125580	2.131840	2.130110	2.108060	2.091720	2.056730	2.123180
0.132350	0.132350	0.112640	0.132350	0.132350	0.127200	0.049440	0.016440	0.033060	-0.002300	0.014660	-0.049430	-0.089690	-0.101790	-0.073860	-0.114110	-0.095790	-0.145390	-0.145910	-0.096430	-0.109670	-0.061310	-0.045130	-0.061910	-0.071510	-0.037910	-0.039360	-0.015590	-0.016380	0.002190	-0.048750	-0.042710	-0.068680	-0.051550	-0.031210	-0.034400	-0.051230	-0.020120	-0.037560	-0.058110	-0.034640	-0.065200	-0.052050	-0.142490	-0.163790	-0.271590	-0.233400	-0.209650	-0.222470	-0.171850	-0.132640	-0.038660	-0.058640	-0.047900	0.008080	-0.058790	-0.033910	-0.074910	-0.065490	-0.033630	-0.098820	-0.066740	-0.112550	-0.056780	-0.055740	-0.051260	-0.060640	-0.075710	-0.131520	-0.184180	-0.210790	-0.213500	-0.183710	-0.134930	-0.167180	-0.174720	-0.068620	-0.121970	-0.077620	-0.096310	-0.057280	-0.027660	-0.071170	-0.098500	-0.028410	-0.078640	-0.096400	-0.083600	-0.064440	-0.091370	-0.108040	-0.096300	-0.071520	-0.097550	-0.085220	-0.076770	-0.090130	-0.096100	-0.064340	-0.075980	-0.094350	-0.067070	-0.066030	-0.076510	-0.083760	-0.081210	-0.073820	-0.073450	-0.083810	-0.073270	-0.105900	-0.065250	-0.021040
-0.445520	-0.445520	-0.419560	-0.445520	-0.445520	-0.430880	-0.324160	-0.296790	-0.311170	-0.276710	-0.275310	-0.218790	-0.216920	-0.193760	-0.228880	-0.179270	-0.229350	-0.204590	-0.182110	-0.219430	-0.216620	-0.247030	-0.227020	-0.231110	-0.184660	-0.169640	-0.223690	-0.198420	-0.211610	-0.193080	-0.161480	-0.188750	-0.183800	-0.186620	-0.166240	-0.156390	-0.198430	-0.168970	-0.193790	-0.214640	-0.177990	-0.132150	-0.198080	-0.355140	-0.269940	-0.189620	-0.197650	-0.225070	-0.243120	-0.224030	-0.187790	-0.205640	-0.220840	-0.169730	-0.176440	-0.141200	-0.175770	-0.135420	-0.194160	-0.215150	-0.164150	-0.292230	-0.153520	-0.234930	-0.260100	-0.206280	-0.180100	-0.182720	-0.178310	-0.189820	-0.244840	-0.191900	-0.195790	-0.213380	-0.213500	-0.209390	-0.244210	-0.166520	-0.190630	-0.155890	-0.189560	-0.210930	-0.189860	-0.169200	-0.275920	-0.233970	-0.198840	-0.223660	-0.245090	-0.198670	-0.189240	-0.161750	-0.199600	-0.193800	-0.199020	-0.218680	-0.180280	-0.173340	-0.180670	-0.171600	-0.187100	-0.176990	-0.216010	-0.202010	-0.175620	-0.198740	-0.200420	-0.180420	-0.177520	-0.199400	-0.207890	-0.229160	-0.242190
0.120890	0.120890	0.095360	0.120890	0.120890	0.092260	-0.021810	-0.022630	-0.019130	-0.034320	-0.084140	-0.111220	-0.066250	-0.120690	-0.065830	-0.104810	-0.076550	-0.068170	-0.106560	-0.075980	-0.117860	-0.065720	-0.118880	-0.076640	-0.156560	-0.162050	-0.055190	-0.107320	-0.077310	-0.106010	-0.122220	-0.101640	-0.082860	-0.094530	-0.162480	-0.159380	-0.083750	-0.161590	-0.095890	-0.068790	-0.112710	-0.175890	-0.074770	0.045000	-0.067150	-0.082100	-0.090890	-0.073020	-0.003010	-0.096360	-0.162660	-0.132870	-0.041620	-0.190990	-0.225310	-0.199690	-0.148210	-0.190990	-0.055840	-0.084190	-0.101290	-0.022800	-0.164070	-0.047980	-0.009420	-0.079190	-0.138040	-0.155630	-0.092010	-0.029650	0.051920	-0.024350	-0.052310	-0.036590	-0.013560	-0.031320	-0.059500	-0.099550	-0.096590	-0.138310	-0.120060	-0.096560	-0.116920	-0.149690	-0.028630	-0.043350	-0.102740	-0.060720	-0.026950	-0.081370	-0.102110	-0.149040	-0.103180	-0.079930	-0.083040	-0.104500	-0.126500	-0.114540	-0.127180	-0.113470	-0.095010	-0.130800	-0.075700	-0.080940	-0.130510	-0.069200	-0.092390	-0.133810	-0.132170	-0.082990	-0.065330	-0.064080	-0.096840
-0.156440	-0.156440	-0.137080	-0.156440	-0.156440	-0.108960	-0.012240	-0.043060	-0.035350	-0.047580	0.051830	0.025820	-0.030910	0.018230	-0.038310	-0.016630	-0.019870	-0.083570	0.001880	-0.049850	0.070410	-0.035600	0.034500	-0.034640	0.046350	0.021580	-0.071790	-0.069510	-0.074250	-0.069910	-0.052900	-0.063010	-0.085730	-0.075390	0.026450	0.014440	-0.051140	0.009260	-0.050720	-0.040570	-0.064690	0.004780	-0.063320	0.021820	-0.006600	-0.024970	-0.020530	0.013680	-0.075650	0.023490	0.008410	-0.085950	-0.206570	-0.032540	-0.052970	-0.066150	-0.164870	-0.097490	-0.210940	-0.119630	-0.129440	-0.028860	0.076000	-0.044910	-0.110640	-0.050470	0.002250	0.053790	-0.010090	-0.028870	-0.060290	0.004270	0.016260	-0.026370	-0.047300	-0.012560	0.013360	-0.010730	-0.037990	0.015060	-0.015250	-0.073570	0.020490	0.052010	-0.064460	-0.045420	0.037200	-0.020060	-0.079580	-0.024790	0.010360	0.045250	0.008730	-0.036600	-0.037460	0.031880	0.010950	-0.008980	-0.009390	-0.048350	-0.021080	-0.007870	-0.044090	-0.061150	0.011470	-0.086100	-0.031310	0.023360	0.033460	-0.032040	-0.034920	-0.018180	0.038040
-0.091970	-0.091970	-0.102020	-0.091970	-0.091970	-0.154470	-0.213110	-0.161460	-0.172280	-0.137370	-0.247820	-0.149870	-0.121030	-0.128980	-0.098920	-0.144210	-0.086490	-0.003100	-0.128540	-0.040050	-0.180150	-0.081080	-0.140950	-0.078460	-0.159150	-0.133680	-0.111270	-0.066230	-0.121180	-0.096680	-0.102680	-0.104640	-0.115640	-0.082150	-0.183040	-0.174950	-0.167430	-0.164900	-0.122300	-0.153330	-0.046510	-0.111520	-0.122230	-0.122030	-0.028370	-0.036550	-0.035000	-0.087850	-0.044400	-0.153100	-0.075740	-0.045740	0.023990	-0.119560	-0.022160	-0.062500	-0.030280	-0.062680	0.019700	-0.082050	-0.057180	-0.118490	-0.200930	-0.111100	-0.083100	-0.144650	-0.123520	-0.207750	-0.179250	-0.183590	-0.200630	-0.242820	-0.239040	-0.175620	-0.140290	-0.178220	-0.240860	-0.155250	-0.105610	-0.171190	-0.129290	-0.096750	-0.192030	-0.203850	-0.144820	-0.119440	-0.207070	-0.176310	-0.096080	-0.128840	-0.195270	-0.189690	-0.211250	-0.104350	-0.136640	-0.167150	-0.142800	-0.149450	-0.134590	-0.119070	-0.177930	-0.122800	-0.122440	-0.084410	-0.163410	-0.060370	-0.115890	-0.162110	-0.212060	-0.134180	-0.104720	-0.136010	-0.178070
-0.088430	-0.088430	-0.089060	-0.088430	-0.088430	-0.014450	-0.007750	-0.058260	-0.051370	-0.090920	-0.014960	-0.147120	-0.119420	-0.136100	-0.169240	-0.081000	-0.162230	-0.147550	-0.095320	-0.162920	-0.093920	-0.122500	-0.109480	-0.158130	-0.131540	-0.129180	-0.043300	-0.149810	-0.068880	-0.102660	-0.112680	-0.132600	-0.100020	-0.143620	-0.057200	-0.037650	-0.034860	-0.073530	-0.081340	-0.054980	-0.139160	-0.129720	-0.062120	-0.187670	-0.274860	-0.246190	-0.298140	-0.242180	-0.236670	-0.178900	-0.297200	-0.213150	-0.203200	-0.116750	-0.283780	-0.200230	-0.139070	-0.169270	-0.181220	-0.110740	-0.144090	-0.141040	-0.099820	-0.092880	-0.146250	-0.041580	-0.161300	-0.083000	-0.119220	-0.134310	-0.102410	-0.060550	-0.064500	-0.108810	-0.180220	-0.157470	-0.041270	-0.128970	-0.174180	-0.107310	-0.150850	-0.137860	-0.070840	-0.091910	-0.094880	-0.125490	-0.035970	-0.065490	-0.149070	-0.144390	-0.066160	-0.113430	-0.012710	-0.172750	-0.119700	-0.119710	-0.148250	-0.104900	-0.135790	-0.102740	-0.057830	-0.178680	-0.158350	-0.175810	-0.119610	-0.199530	-0.153530	-0.123210	-0.071440	-0.125310	-0.174860	-0.116400	-0.102560
-0.045610	-0.045610	-0.036450	-0.045610	-0.045610	-0.116520	-0.078990	-0.048350	-0.048640	-0.027810	-0.043170	0.065350	-0.040740	-0.054470	0.024770	-0.064060	0.014880	0.029860	-0.085190	-0.037550	-0.095800	-0.064260	-0.025300	-0.046070	-0.049400	0.034240	-0.103380	-0.033740	-0.056680	0.008110	-0.000070	-0.020010	-0.084610	-0.047330	-0.050840	-0.041890	-0.120000	-0.049000	-0.047000	-0.094830	0.041170	0.041090	-0.050750	-0.011520	-0.218050	-0.235810	-0.159350	-0.172320	-0.195900	-0.179770	-0.063390	-0.111860	-0.110650	-0.209570	-0.059950	-0.060770	-0.192670	-0.111390	-0.125070	-0.148670	-0.143850	-0.124530	-0.031120	-0.072960	-0.104920	-0.147740	-0.008450	-0.090760	-0.021520	0.031970	-0.068070	-0.038860	-0.098780	-0.005430	0.067160	0.045850	-0.054850	0.049000	0.044730	0.018090	-0.008640	-0.099390	-0.063510	-0.067310	-0.137160	0.000940	-0.022440	-0.067500	-0.016970	0.024510	-0.098200	-0.020520	-0.130550	0.032870	-0.030830	-0.057960	-0.009030	-0.040210	-0.010110	-0.103430	-0.122250	0.043740	-0.007320	-0.035900	-0.025110	0.001310	-0.027960	-0.022640	-0.061620	0.000200	0.044460	0.001040	0.037360
-0.120140	-0.120140	-0.135080	-0.120140	-0.120140	-0.061810	-0.124420	-0.130340	-0.128250	-0.124100	-0.156590	-0.217720	-0.030650	-0.131620	-0.110950	-0.031570	-0.045010	-0.017140	0.022930	0.043910	-0.014320	-0.118420	-0.115670	-0.110050	-0.196450	-0.250230	-0.068340	-0.127790	-0.209190	-0.234210	-0.207180	-0.207250	-0.200360	-0.110230	-0.136500	-0.140760	-0.150120	-0.159070	-0.131750	-0.100580	-0.146410	-0.161270	-0.089870	-0.123920	-0.002920	-0.056510	-0.054120	-0.023950	-0.007930	-0.102780	-0.190270	-0.254290	-0.300850	-0.201640	-0.275740	-0.393300	-0.348170	-0.394640	-0.300540	-0.304650	-0.243700	-0.007100	-0.099020	0.040840	-0.086130	-0.020100	-0.152540	-0.128940	-0.230610	-0.201240	-0.068760	-0.091090	-0.091930	-0.165380	-0.194970	-0.168080	-0.105260	-0.187200	-0.185220	-0.189820	-0.179980	-0.107660	-0.137940	-0.145370	-0.127630	-0.056940	-0.054290	-0.059450	-0.160170	-0.191370	-0.105190	-0.176070	-0.111130	-0.171940	-0.185210	-0.084710	-0.150830	-0.173970	-0.162750	-0.153310	-0.119470	-0.275360	-0.241920	-0.120340	-0.192330	-0.183300	-0.168790	-0.150780	-0.173430	-0.155250	-0.170490	-0.088860	-0.156020
-0.066160	-0.066160	-0.051560	-0.066160	-0.066160	-0.093450	-0.038080	-0.049020	-0.053260	-0.077610	-0.016460	0.000310	-0.166010	-0.061240	-0.122310	-0.083750	-0.064630	0.061550	-0.071900	-0.105710	-0.073350	0.061780	-0.003880	-0.040610	-0.017000	0.032910	-0.060470	-0.149740	-0.018850	-0.032470	-0.041580	-0.083360	-0.111250	-0.190480	-0.124530	-0.093950	-0.115730	-0.126450	-0.119030	-0.090560	0.023960	-0.042400	-0.105850	0.020320	-0.093760	-0.027480	-0.097510	-0.095330	-0.133230	-0.091350	-0.117810	-0.069750	-0.001230	-0.080050	-0.132530	0.000760	0.013670	0.001220	-0.020060	0.003860	-0.064000	-0.145600	-0.111340	-0.201700	-0.178730	-0.195890	-0.129220	-0.101050	-0.088300	-0.131650	-0.242750	-0.161670	-0.158560	-0.093710	-0.101040	-0.128750	-0.163950	-0.072750	-0.073670	-0.049200	-0.142040	-0.203650	-0.100710	-0.090500	-0.158860	-0.133070	-0.014510	-0.103150	-0.056930	-0.022740	-0.111780	-0.094680	-0.042700	-0.082080	-0.033080	-0.079160	-0.073760	-0.034900	-0.104700	-0.067380	-0.112590	-0.030500	-0.057270	-0.147500	-0.054780	-0.098660	-0.122990	-0.124010	-0.113520	-0.113020	-0.038220	-0.102760	-0.018140
