2.947470	2.821030	2.857660	2.804860	2.811520	2.809940	2.786220	2.759840	2.861580	2.863480	2.847520	2.828150	2.802620	2.887980	2.881060	2.885960	2.891550	2.878920	2.843470	2.882470	2.929760	2.889650	2.906890	2.966540	3.266200	3.105830	2.912080	2.848030	2.808640	2.850990	3.431790	3.673400	3.851300	3.943360	3.998160	4.030710	4.049060	4.050700	3.939980	3.638170	3.549890	3.506980	3.511200	3.492770	3.395210	3.291550	3.202310	3.053460	2.939550	2.962070	2.854490	2.805700	2.808520	2.802140	2.862840	2.811840	2.799230	2.789880	2.842980	2.873300	2.838100	2.760380	2.823730	2.797350	2.770550	2.789760	2.755710	2.795080	2.852940	2.760410	2.845780	2.775420	2.809440	2.729910	2.807080	2.789910	2.769840	2.832370	2.833950	2.869400	2.900890	3.005540	3.157600	3.136340
-0.133110	-0.087900	-0.105420	-0.094490	-0.107290	-0.124370	-0.071790	-0.038570	-0.069290	-0.051970	-0.031650	-0.029430	-0.029450	-0.102460	-0.092030	-0.083960	-0.082790	-0.092040	-0.039780	-0.093360	-0.072890	-0.029420	-0.025840	-0.049130	-0.243570	-0.140640	-0.051820	-0.017930	-0.047600	-0.058770	-0.147140	-0.029440	-0.064590	-0.082050	-0.077350	-0.086440	-0.105470	-0.115210	-0.075170	-0.002220	0.010380	0.009010	-0.013400	-0.064980	-0.047600	-0.034360	-0.029400	-0.014730	-0.033990	-0.089880	-0.053210	-0.020380	-0.040520	-0.053750	-0.076560	-0.081420	-0.037300	-0.050920	-0.021980	-0.106100	-0.052250	-0.048440	-0.099660	-0.041710	-0.075470	-0.078000	-0.047670	-0.074380	-0.055620	-0.045440	-0.068530	-0.055630	-0.069800	-0.045620	-0.015840	-0.050490	-0.044200	-0.113140	-0.052300	-0.058450	-0.061340	-0.040800	-0.055190	-0.050230
-0.280780	-0.232490	-0.246260	-0.258080	-0.258220	-0.207270	-0.277510	-0.291840	-0.242610	-0.252420	-0.224990	-0.238970	-0.239670	-0.262100	-0.268330	-0.253570	-0.241490	-0.260580	-0.266220	-0.206520	-0.205940	-0.235970	-0.251780	-0.207450	-0.252700	-0.256500	-0.226170	-0.268840	-0.264610	-0.242540	-0.362290	-0.273380	-0.242030	-0.240320	-0.216840	-0.266750	-0.256820	-0.217340	-0.240850	-0.220800	-0.227650	-0.230650	-0.209840	-0.162420	-0.173570	-0.217790	-0.227260	-0.252110	-0.289470	-0.216100	-0.260620	-0.288800	-0.288700	-0.252690	-0.226910	-0.207850	-0.264720	-0.250650	-0.314840	-0.258340	-0.287390	-0.258230	-0.234410	-0.268270	-0.207700	-0.213020	-0.225350	-0.270210	-0.229840	-0.227940	-0.255490	-0.275130	-0.235650	-0.239430	-0.274900	-0.230230	-0.261400	-0.239070	-0.224940	-0.236580	-0.279900	-0.276420	-0.224590	-0.218490
-0.022060	-0.127960	-0.072780	-0.096850	-0.064170	-0.142630	-0.058930	-0.056790	-0.120280	-0.110310	-0.156580	-0.163900	-0.177340	-0.065590	-0.088300	-0.085090	-0.085830	-0.065170	-0.113770	-0.140760	-0.156600	-0.138220	-0.113320	-0.181920	0.036810	-0.038080	-0.146030	-0.108940	-0.081080	-0.109700	0.039230	-0.170770	-0.179710	-0.199200	-0.236820	-0.167030	-0.149100	-0.182330	-0.103290	-0.167400	-0.145320	-0.152520	-0.181300	-0.215970	-0.219900	-0.186630	-0.165500	-0.182970	-0.089490	-0.159210	-0.126730	-0.107730	-0.064580	-0.129260	-0.144860	-0.179440	-0.116460	-0.129210	-0.033690	-0.048050	-0.047930	-0.104900	-0.093580	-0.068080	-0.179220	-0.128530	-0.168380	-0.047690	-0.133210	-0.203230	-0.045300	-0.057740	-0.133800	-0.168850	-0.102380	-0.176130	-0.115290	-0.112730	-0.166790	-0.142570	-0.037520	-0.035550	-0.077900	-0.092710
-0.107000	-0.047940	-0.088270	-0.052610	-0.105050	-0.028470	-0.131250	-0.164180	-0.130790	-0.128230	-0.067440	-0.058350	-0.019080	-0.093240	-0.053630	-0.081770	-0.100810	-0.072220	-0.031200	-0.060940	-0.038240	-0.040810	-0.081290	-0.021560	-0.104100	-0.043450	-0.049130	-0.047480	-0.104680	-0.059050	-0.071320	-0.130740	-0.138400	-0.072150	-0.027010	-0.074690	-0.081680	-0.071020	-0.183430	-0.187460	-0.264750	-0.246660	-0.210710	-0.180730	-0.161890	-0.195140	-0.236480	-0.136070	-0.164590	-0.024590	-0.036080	-0.063320	-0.075350	-0.028240	-0.041630	0.008610	-0.008910	-0.031250	-0.090390	-0.129670	-0.104240	-0.046840	-0.070220	-0.112860	0.034000	-0.069040	-0.013120	-0.139760	-0.059410	0.063410	-0.166350	-0.110010	-0.007700	0.000540	-0.072380	0.047660	-0.061200	-0.040100	0.028720	-0.029700	-0.178300	-0.213420	-0.247310	-0.224110
-0.159150	-0.132720	-0.194390	-0.166070	-0.158870	-0.203500	-0.149030	-0.100160	-0.128920	-0.083520	-0.123400	-0.124330	-0.176060	-0.149530	-0.226000	-0.166510	-0.101050	-0.194440	-0.235160	-0.159090	-0.205050	-0.211810	-0.103280	-0.150320	-0.233370	-0.283890	-0.117970	-0.217050	-0.103460	-0.165000	-0.176380	-0.037810	-0.030630	-0.110090	-0.133880	-0.084020	-0.070860	-0.088370	-0.079040	-0.016520	0.041430	0.026150	0.026390	0.000510	-0.053420	-0.016960	-0.016270	-0.087730	-0.091490	-0.227550	-0.168020	-0.157340	-0.182010	-0.181770	-0.181330	-0.217670	-0.260650	-0.175380	-0.217120	-0.166710	-0.198590	-0.137050	-0.219310	-0.136600	-0.268530	-0.136840	-0.180400	-0.130520	-0.230250	-0.308280	-0.110890	-0.163360	-0.256390	-0.207030	-0.168820	-0.255170	-0.147190	-0.185190	-0.260070	-0.230200	-0.082580	-0.067320	-0.029300	-0.049740
-0.136770	-0.254880	-0.065460	-0.173650	-0.124730	-0.155070	-0.108880	-0.190200	-0.152110	-0.207130	-0.167870	-0.201070	-0.154520	-0.130590	-0.066410	-0.094230	-0.197280	-0.039020	-0.069070	-0.110990	-0.048020	-0.055520	-0.169150	-0.163040	-0.084070	-0.021470	-0.179830	-0.013870	-0.155660	-0.104020	-0.203430	-0.288300	-0.285140	-0.213700	-0.226460	-0.277020	-0.263860	-0.253500	-0.151740	-0.229820	-0.217440	-0.231230	-0.265410	-0.246650	-0.174140	-0.221610	-0.213450	-0.217960	-0.174000	-0.065620	-0.188160	-0.175560	-0.076690	-0.151400	-0.141410	-0.113170	-0.034290	-0.169400	-0.066420	-0.110440	-0.064020	-0.210130	-0.055920	-0.116130	-0.050900	-0.187500	-0.170670	-0.136080	-0.030310	-0.035680	-0.105320	-0.109230	-0.031570	-0.116600	-0.113390	-0.095580	-0.168920	-0.088440	-0.034150	-0.063180	-0.115980	-0.104390	-0.088980	-0.080670
-0.112360	0.068050	-0.150820	-0.059800	-0.140510	-0.028180	-0.186550	-0.119540	-0.204080	-0.112600	-0.061320	-0.083290	-0.094820	-0.145730	-0.205580	-0.167910	0.008880	-0.174480	-0.103690	-0.169690	-0.163660	-0.084410	-0.001010	-0.018230	-0.044460	-0.073390	-0.013480	-0.183450	-0.072790	-0.058150	-0.026600	-0.194500	-0.172210	-0.236250	-0.141470	-0.150140	-0.151300	-0.111110	-0.197370	-0.143830	-0.225700	-0.180940	-0.113060	-0.134450	-0.201110	-0.219740	-0.201790	-0.163320	-0.203700	-0.184530	-0.011220	-0.079860	-0.114710	-0.053090	-0.107600	-0.121520	-0.115900	-0.029390	-0.076580	-0.120830	-0.131200	0.088620	-0.135770	-0.068640	-0.088550	0.049590	-0.026260	-0.102110	-0.185430	-0.164400	-0.119700	-0.077650	-0.143960	-0.122180	-0.080610	-0.007490	-0.059980	-0.168120	-0.116360	-0.136090	-0.194510	-0.167290	-0.217660	-0.208650
-0.129960	-0.303390	-0.107860	-0.224680	-0.141760	-0.286610	-0.188230	-0.219570	-0.210970	-0.211680	-0.272170	-0.250510	-0.283460	-0.124340	-0.141720	-0.093900	-0.241090	-0.081640	-0.260470	-0.097720	-0.185920	-0.294320	-0.237130	-0.306940	-0.144930	-0.195230	-0.199090	-0.136760	-0.106760	-0.197580	-0.138650	-0.236180	-0.288610	-0.246910	-0.390480	-0.317950	-0.312180	-0.370830	-0.299500	-0.312380	-0.276710	-0.342700	-0.439860	-0.426030	-0.391390	-0.358320	-0.416670	-0.378710	-0.272390	-0.180840	-0.363400	-0.266340	-0.161620	-0.191180	-0.211010	-0.143050	-0.221150	-0.234430	-0.293780	-0.205090	-0.214440	-0.246290	-0.194130	-0.213620	-0.200650	-0.357870	-0.258970	-0.221550	-0.230000	-0.220730	-0.213500	-0.288400	-0.213720	-0.199910	-0.262980	-0.259090	-0.179410	-0.089800	-0.178030	-0.287030	-0.171200	-0.255210	-0.266960	-0.268250
-0.220920	-0.195220	-0.258320	-0.181720	-0.241760	-0.182810	-0.209990	-0.300720	-0.265980	-0.194110	-0.128280	-0.164950	-0.169040	-0.234820	-0.229250	-0.251200	-0.108150	-0.156930	-0.086470	-0.251760	-0.083340	-0.030060	-0.058180	-0.002650	-0.252840	-0.208280	-0.108950	-0.164720	-0.218010	-0.095090	-0.180380	-0.179770	-0.113770	-0.117760	0.005930	-0.067980	-0.050950	-0.019330	-0.129580	-0.154980	-0.162560	-0.133140	-0.074530	-0.060920	-0.079910	-0.085650	-0.089050	-0.153500	-0.144600	-0.190260	-0.070840	-0.194910	-0.117810	-0.206610	-0.253710	-0.253060	-0.098930	-0.207450	-0.121530	-0.220930	-0.166300	-0.149990	-0.180510	-0.113570	-0.151490	-0.045670	-0.212670	-0.181790	-0.187810	-0.195960	-0.150760	-0.114090	-0.153880	-0.198250	-0.087180	-0.074790	-0.227640	-0.179300	-0.110760	-0.072050	-0.127090	-0.050850	0.016400	0.013000
