0.270130	-0.707810	-1.214590	-1.497310	-1.630690	-1.762040	-0.929910	-0.200460	0.342250	0.646430	-0.211850	-0.098080	-0.696410	-1.013680	-1.378090	-1.856890	-1.270530	-0.321350	-0.026870	-0.197270	0.690170	0.938590	1.673730	1.057930	1.418230	0.529210	0.574840	0.791850	0.187760	-0.207600	-0.396550	0.086310	-0.516060
0.644780	1.043590	1.150890	0.866970	0.774540	-0.016950	-0.564080	-1.153450	-1.294230	-1.103060	-0.320350	-0.307450	-0.016200	0.717630	0.477300	0.504120	0.644930	0.131230	0.328240	0.953590	0.589950	0.346750	-0.120170	0.124780	-0.697180	-0.262650	-0.631060	-0.919480	-0.255270	0.299520	0.547170	0.223460	0.823820
-1.389480	-1.181700	-0.972610	-0.680570	-0.381430	0.602350	0.711070	1.032280	0.982900	0.926730	0.548370	0.725420	0.690980	-0.133380	0.158230	0.292010	-0.194680	-0.195210	-0.411890	-1.264860	-1.373450	-1.237090	-1.378320	-1.279240	-0.475750	-0.412680	0.161840	0.390260	-0.080030	-0.581830	-0.933380	-0.964140	-1.268520
1.628500	1.412870	1.149850	0.674890	0.435950	-0.292030	-0.166740	-0.446120	-0.552220	0.147550	0.313750	0.521640	0.406070	0.973340	0.759560	0.453560	-0.016140	-0.366880	0.258320	0.054110	0.156890	0.285350	0.695760	0.331510	-0.327780	-0.818650	-1.196550	-0.510530	-0.936860	-1.050570	-0.803300	-0.420970	-0.269770
-0.266930	0.395690	1.637480	2.785110	1.785570	0.166320	-2.322960	-3.960960	-4.010170	-2.422680	0.196620	2.024480	3.090070	2.008680	1.210280	0.221980	-1.367930	-1.563620	-1.576100	-1.239350	-0.480600	-0.869660	-0.838720	0.191020	0.458990	0.661040	-0.025530	-0.554330	-0.372490	-0.057690	0.203290	0.086810	0.066010
-0.291030	-0.645720	-0.601930	-0.722580	-0.543890	-0.375270	-0.156410	0.929750	1.523780	1.549010	0.298070	-0.947170	-1.380320	-0.920760	-0.401910	-0.408900	0.118310	0.273750	0.389460	0.143780	-0.203490	0.287560	0.168160	-0.258580	-0.818200	-0.600140	0.581560	0.949870	0.772330	-0.347140	-1.107260	-0.976850	-0.695190
0.412250	0.667220	0.605060	-0.136670	-0.542230	-0.069960	0.483430	1.116800	0.303290	-0.294270	-0.628530	-0.819770	0.126200	-0.039520	0.368530	0.320820	-0.527030	-0.336550	-0.643870	-0.085860	0.636160	0.163980	-0.029400	-0.216690	0.122990	0.409400	-0.320830	-1.000960	-1.283350	-0.762740	-0.058570	0.167510	0.175480
-0.724720	-0.830790	-0.615810	0.564460	0.722710	-0.201080	-1.568090	-2.857470	-1.500170	-0.282440	1.540120	2.017640	0.348600	-0.002210	-1.309430	-0.675690	0.721920	0.777530	1.284980	0.040570	-1.374740	-1.342230	-0.720600	0.130320	0.161990	-0.432150	-0.302680	0.388110	0.863990	0.907410	0.490840	0.171230	-0.014740
0.203340	0.239880	0.129510	-0.495260	-0.420910	0.047790	1.122000	1.908010	0.863130	-0.429460	-2.232030	-2.396410	-0.761730	0.192300	1.448910	0.683750	-0.646510	-1.094750	-1.616330	-0.109270	1.160550	1.687200	1.309320	-0.368640	-0.826470	-0.915310	-0.522100	-0.116260	-0.310770	-0.180150	-0.215750	-0.160900	-0.109570
0.332040	0.135360	-0.598530	-0.918270	-0.121550	0.496020	0.510920	-0.365350	-0.720070	-0.090720	0.627640	0.765250	0.105350	-0.109450	-0.267400	-0.014900	0.219440	-0.187000	0.050660	-0.177360	-0.108750	-0.437840	-1.087200	0.036020	0.846810	1.696020	0.708690	-1.066640	-1.167960	-0.634700	0.415640	0.545830	0.148630
-1.036790	-0.603230	0.816850	1.999730	0.437980	-1.077800	-2.170230	-0.914780	1.147120	0.937310	1.151010	0.081170	-0.452780	-0.690710	-1.737090	-0.688590	0.361020	1.572750	1.222810	-0.187580	-1.024470	-0.505940	1.105910	-0.092400	-1.112820	-2.230420	-0.923130	1.284690	0.815090	0.277780	-0.640000	-0.394240	0.125020
0.593640	-0.611460	-2.073510	-3.466430	-1.174660	1.094990	2.179240	2.095160	-0.029390	0.001100	-1.306950	-1.808210	-1.158140	-0.203990	1.635870	0.605510	-0.123740	-0.712960	0.093880	1.628960	1.156230	0.216980	-1.253560	-0.682990	0.721740	1.103320	-0.249090	-1.827150	-1.381900	0.441680	1.309070	0.837560	-0.035150
-0.097850	1.119960	1.410080	1.969460	0.962670	-1.149340	-1.314250	-1.353520	0.333450	0.050160	0.419390	-0.011620	-0.215400	0.405900	-0.710000	0.937470	0.744500	-0.143110	-1.601800	-2.131610	-0.043750	1.826810	2.038300	-0.205830	-0.967610	-0.241820	0.978330	0.323260	-0.904990	-0.993430	0.523510	1.862600	1.362110
-1.069330	-2.515200	-2.434480	-1.246260	0.523310	2.367420	1.576370	0.937200	0.192010	-0.441870	-0.826730	-1.111010	-1.095810	-0.572800	-0.109320	-0.735590	0.235620	1.289690	1.913620	1.552870	-0.421720	-1.077990	0.228420	0.625920	1.062990	-0.667420	-2.363340	-0.915080	-0.886870	1.124390	0.662240	-0.459460	-0.205890
0.820080	1.176970	0.806430	-0.687400	-1.572140	-2.196510	-1.580430	-0.381720	0.094950	1.096640	1.226280	0.623990	0.244440	-0.223430	-0.294510	0.358470	0.042170	-0.601040	-0.325440	-0.056100	0.572960	0.619960	-1.280970	-1.513290	-1.484350	-0.107230	1.465070	0.208680	0.611870	-0.340950	0.085680	0.799700	0.087750
-0.276250	0.456560	0.896920	1.300470	0.810610	0.251100	0.387960	0.282250	0.214080	-0.434920	-0.951090	-0.672390	-0.112020	-0.142930	0.092860	-0.371740	-0.623530	-0.058320	-0.862120	-1.009100	-0.817480	-0.816150	0.693440	1.037460	1.071760	0.803200	-0.057110	0.069900	-0.771310	-1.105500	-1.288390	-1.182680	-0.343570
-0.483890	-1.409070	-1.557900	-1.369560	-0.845990	0.281550	0.074890	-0.211970	-0.644310	-0.087090	0.914800	1.418370	0.637750	-0.536420	-1.069230	-1.128280	-0.591810	-0.533990	0.640310	0.810320	0.422940	0.044230	-0.895680	-0.241340	-0.724270	-1.379700	-1.173940	-0.149080	1.167880	1.082730	0.035340	-0.848910	-0.727730
