3.564650	3.759930	3.713600	3.743280	3.744070	3.701330	3.679250	3.660880	3.638730	3.689850	3.629630	3.724170	3.687050	3.734210	3.726910	3.646500	3.613550	3.817780	4.146280	4.372810	4.444310	4.452960	4.440290	4.422290	4.448700	4.395330	4.355760	4.083560	3.952090	4.026350	3.965400	3.833260	3.840450	3.714140	3.689050	3.707310	3.681370	3.701650	3.697600	3.638160	3.770980	3.876010	3.879580	3.795450	3.824240	3.660260	3.783710	3.745010	3.922610	3.988160	3.943920	3.905210	3.881570	3.808040	3.850720	3.725610	3.781660	3.846910	3.826820	3.851950	3.707290	3.741350	3.839620	3.787320	3.809740	3.868050	3.809950	3.831300	3.774800
0.084310	-0.049720	-0.038740	-0.017700	-0.028340	0.018120	-0.015710	-0.050910	-0.023220	0.015390	0.000350	-0.005870	-0.015820	-0.020220	-0.018080	-0.040020	-0.018850	-0.123740	-0.237580	-0.191650	-0.240310	-0.249080	-0.227080	-0.193570	-0.205510	-0.150630	-0.146440	-0.032050	-0.003780	-0.083950	-0.064800	-0.039640	-0.097300	-0.063450	-0.087390	-0.059940	-0.023660	-0.043710	-0.019040	-0.023120	0.006910	-0.072520	-0.085940	-0.057300	-0.098270	-0.016840	-0.067210	-0.023180	-0.026140	-0.112060	-0.026990	-0.019440	-0.026600	-0.010220	-0.017190	-0.018870	-0.037870	-0.036250	0.000170	-0.034340	0.001490	-0.048450	-0.071890	0.001520	-0.004960	-0.005930	-0.055180	-0.064250	-0.042240
-0.374950	-0.274780	-0.264900	-0.258610	-0.246770	-0.291860	-0.264890	-0.212160	-0.274680	-0.310510	-0.266290	-0.265380	-0.282850	-0.240790	-0.267300	-0.279250	-0.261260	-0.294420	-0.237070	-0.282750	-0.299690	-0.289780	-0.291480	-0.319280	-0.287960	-0.340900	-0.254340	-0.253480	-0.254460	-0.160260	-0.158960	-0.204850	-0.167330	-0.217640	-0.252480	-0.236830	-0.251560	-0.305480	-0.259660	-0.289730	-0.257080	-0.258100	-0.294260	-0.278420	-0.297580	-0.280760	-0.246320	-0.260000	-0.266770	-0.210760	-0.254580	-0.272870	-0.174330	-0.238960	-0.231910	-0.223650	-0.244520	-0.280800	-0.259740	-0.226210	-0.242220	-0.217500	-0.172450	-0.252510	-0.266760	-0.300470	-0.244440	-0.234980	-0.299970
-0.066810	-0.119310	-0.177660	-0.196930	-0.200070	-0.164280	-0.196210	-0.278330	-0.171800	-0.116470	-0.204090	-0.177380	-0.167390	-0.198540	-0.152780	-0.141570	-0.177860	-0.113200	-0.157430	-0.154050	-0.084690	-0.125370	-0.136750	-0.070120	-0.094330	-0.051910	-0.171260	-0.203430	-0.183270	-0.246410	-0.289830	-0.252380	-0.279890	-0.200200	-0.170840	-0.232280	-0.206670	-0.093650	-0.163240	-0.176650	-0.217680	-0.152130	-0.076140	-0.174340	-0.077970	-0.205270	-0.142120	-0.199920	-0.178980	-0.176170	-0.198390	-0.179850	-0.309150	-0.252340	-0.191570	-0.262110	-0.181870	-0.124510	-0.184690	-0.183600	-0.201560	-0.189580	-0.243700	-0.182160	-0.158230	-0.102990	-0.180750	-0.169590	-0.096340
-0.183110	-0.160770	-0.070170	-0.064260	-0.087110	-0.136700	-0.093520	0.017100	-0.072220	-0.150400	-0.040970	-0.074300	-0.058920	-0.070620	-0.109190	-0.067890	-0.087790	-0.051690	-0.012090	-0.022870	-0.084040	-0.063860	-0.042440	-0.139940	-0.107040	-0.114020	-0.026810	-0.056670	-0.202890	-0.184320	-0.125580	-0.119250	-0.073150	-0.148670	-0.039600	-0.012270	-0.067780	-0.161830	-0.170330	-0.069860	-0.047500	-0.073190	-0.152160	-0.010850	-0.136400	-0.000660	-0.174610	-0.060780	-0.114040	-0.115220	-0.066350	-0.086810	-0.006490	-0.003290	-0.151420	-0.002660	-0.111020	-0.133090	-0.102920	-0.144490	-0.079590	-0.135350	-0.052330	-0.108120	-0.124830	-0.147260	-0.069840	-0.101820	-0.135680
-0.095970	-0.078590	-0.166600	-0.170670	-0.104240	-0.067470	-0.102120	-0.185570	-0.139400	-0.072370	-0.106540	-0.138990	-0.130440	-0.137490	-0.156530	-0.204570	-0.119070	-0.148010	-0.188430	-0.139290	-0.102620	-0.121290	-0.125590	-0.115920	-0.124070	-0.184130	-0.229750	-0.221140	-0.032640	-0.008660	-0.059200	-0.092020	-0.102140	-0.039280	-0.219230	-0.178410	-0.107380	-0.131340	-0.041360	-0.124450	-0.145690	-0.164400	-0.117100	-0.205760	-0.119270	-0.209950	0.003410	-0.135530	-0.132930	-0.115680	-0.170740	-0.143110	-0.134020	-0.190850	-0.057170	-0.170510	-0.119010	-0.129110	-0.122400	-0.052700	-0.148420	-0.038200	-0.137740	-0.127310	-0.056570	-0.139440	-0.116410	-0.175200	-0.167580
-0.136390	-0.215770	-0.170950	-0.134310	-0.223840	-0.234690	-0.255920	-0.186620	-0.165770	-0.119210	-0.253550	-0.137810	-0.148290	-0.098950	-0.064860	-0.046030	-0.132820	-0.197280	-0.260900	-0.310170	-0.326050	-0.313640	-0.360830	-0.290230	-0.325100	-0.190780	-0.150340	-0.076800	-0.226230	-0.241050	-0.263560	-0.230250	-0.249090	-0.281550	-0.068050	-0.152180	-0.247990	-0.113370	-0.282430	-0.170050	-0.197960	-0.177010	-0.163250	-0.141130	-0.109160	-0.142470	-0.289800	-0.183520	-0.194080	-0.217870	-0.138350	-0.164370	-0.206410	-0.128800	-0.218750	-0.166360	-0.172150	-0.135760	-0.166330	-0.238030	-0.090040	-0.248710	-0.174210	-0.128480	-0.235170	-0.053750	-0.191820	-0.017540	-0.072310
-0.117630	-0.037470	-0.036920	-0.111160	-0.041530	-0.084530	-0.018430	-0.044420	-0.072980	-0.117810	0.142490	-0.016580	-0.029670	-0.106200	-0.126100	-0.123720	-0.128580	-0.037470	-0.098540	-0.084060	-0.081980	-0.192230	-0.083010	-0.176070	-0.053080	-0.208330	-0.163130	-0.208560	-0.152920	-0.169110	-0.074600	-0.091730	-0.077590	-0.048020	-0.167860	-0.128610	0.014670	-0.208320	-0.003520	-0.131320	-0.012560	0.027240	-0.097600	-0.076980	-0.138170	-0.060480	-0.026330	-0.088820	-0.095950	-0.028590	-0.100470	-0.096830	-0.014370	-0.116000	-0.052910	-0.052580	-0.115320	-0.097930	-0.051020	0.015450	-0.113560	0.041020	0.074110	-0.108820	0.120580	-0.118010	0.091280	-0.228410	-0.118990
-0.188060	-0.227690	-0.294100	-0.222510	-0.279290	-0.257550	-0.346060	-0.217070	-0.138120	-0.123810	-0.294250	-0.255360	-0.118050	-0.091560	-0.209020	-0.144700	-0.038160	-0.087800	-0.180970	-0.242890	-0.234020	-0.118210	-0.236080	-0.153160	-0.282030	-0.141890	-0.277330	-0.247470	-0.392620	-0.256470	-0.460780	-0.458290	-0.404480	-0.313850	-0.156660	-0.124550	-0.285330	-0.144740	-0.381480	-0.056730	-0.257040	-0.311150	-0.147710	-0.171320	-0.101370	-0.200840	-0.207190	-0.256780	-0.299060	-0.333300	-0.279200	-0.337080	-0.299200	-0.207000	-0.320480	-0.199720	-0.233060	-0.228930	-0.273800	-0.327440	-0.141170	-0.287990	-0.353600	-0.159400	-0.305750	-0.118850	-0.283730	-0.069840	-0.216460
-0.155280	-0.167410	-0.078070	-0.113870	-0.092770	-0.155490	-0.092600	-0.138260	-0.198550	-0.009110	-0.034520	0.015500	-0.125960	-0.155280	-0.000370	-0.060320	-0.268470	-0.128390	-0.165610	-0.187720	-0.166650	-0.262460	-0.221240	-0.316910	-0.214430	-0.283030	-0.098670	-0.169910	-0.057380	-0.144550	-0.054030	-0.030440	-0.068350	-0.117990	-0.101010	-0.174650	-0.133140	-0.188410	-0.098820	-0.205800	-0.187010	-0.042950	-0.193310	-0.159270	-0.068330	-0.115630	-0.111060	-0.054830	-0.153710	-0.083640	-0.110570	-0.012530	-0.064510	-0.085520	-0.059000	-0.123790	-0.152160	-0.087480	-0.037860	-0.041930	-0.144320	-0.026460	-0.023020	-0.218990	-0.008300	-0.161480	0.030670	-0.123450	-0.049600
