2.126370	2.126370	2.118560	2.594250	3.238390	3.344280	3.214870	3.085630	3.214850	3.186110	3.154090	3.121870	3.131160	3.175950	3.169520	3.210560	3.216800	3.407890	3.392250	3.299820	3.281780	3.411530	3.448300	3.356600	3.274980	3.169450	3.190170	3.166660	3.118210	3.022920	3.000720	2.998770	2.937950	2.880730	3.103650	3.130690	3.147370	3.241220	3.260280	3.111720	3.088520	3.229620	3.204050	3.328750	3.056030	2.985290	3.064280	3.004690	3.014750	3.048070	3.033740	3.018920	3.154680	3.195590	3.066580	3.064370	3.091670	2.982760	2.948580	3.089840	2.982170	3.037350	3.060490	2.937040	2.962090	3.034480	2.987830	2.972300	3.186250	3.204860	3.184350	3.095090	3.119130	3.071820	3.030840	3.050270	3.054790	3.047880	2.987820	3.003030	3.052060	3.058280	3.064700	2.977010	3.048290	3.061480	2.990350	3.081900	3.088230	3.107850	3.119690	3.170280	3.013680	3.025260	2.918330	3.008410	2.965490	2.896860	2.835580	3.294860	3.143390	3.745910	3.895990	4.228460	4.199260	4.103680	4.103890	4.132890	4.233780	4.172590	4.142880	4.046840	3.984470	3.876090	3.770190	3.686350	3.653330	3.679370	3.654310	3.573410	3.408310	3.337630	3.317320	3.199580	3.080890	3.141190	3.172440	3.020750	3.043580	3.013040	3.125030	3.078620	3.023710	3.049480	3.074060	3.161270	3.092910	3.118490	3.107690	2.967800	3.043650	2.971480	2.950900	2.996830	2.988640	3.007770	3.010280	3.114830	3.017870	3.069460	2.998840	3.127350	3.250520	3.223470	3.214300	3.151840	3.117850	3.047410	3.084980	3.026490	3.015870	2.964050	2.980480	2.971510	2.978150	2.975670	2.962190	2.950180	2.978040	2.937070	3.019230	3.024550	3.040120	3.012390	3.151560	3.162960	3.080110	3.106910	3.113790	3.104270	3.099170	3.030690	3.054210	3.029660	3.101580	3.134760	3.007780	3.056620	3.026820	3.080090	3.005570	2.975380	3.049480	3.054350	3.045570	3.036990	3.081260	3.075640	2.967610	2.916580	3.007100	3.065550	3.207040	3.198710	3.128890	3.131460	3.101660	3.046590	2.993850	2.943040	3.073760	2.938570
0.186310	0.186310	0.193830	0.119050	0.009830	-0.034480	0.020030	0.021180	-0.078570	-0.002830	-0.000290	0.036830	0.014370	0.043250	-0.022270	0.042780	-0.006600	-0.084450	-0.068280	-0.072990	-0.073700	-0.073490	-0.076690	-0.074290	-0.059860	-0.064410	-0.101920	-0.074390	-0.088610	-0.013670	0.007730	-0.025530	0.032260	0.069950	-0.052920	-0.015480	-0.029000	-0.067830	-0.084170	0.049140	0.059130	-0.041000	0.000490	-0.042620	0.086860	0.057400	0.021250	0.087220	0.081000	-0.020120	-0.010820	0.010980	0.021600	-0.007420	0.050740	-0.003710	-0.016220	-0.005610	0.062730	-0.012180	0.066760	-0.042210	-0.015390	0.049570	0.013220	0.026580	0.070010	0.078920	-0.043010	-0.049910	-0.063190	0.016950	-0.057420	-0.039910	-0.002200	-0.037530	-0.014850	-0.058460	0.027300	-0.031750	-0.040650	-0.023010	-0.027950	0.012750	-0.004650	0.012410	0.020270	-0.028770	-0.031570	-0.042400	-0.088140	-0.077210	-0.022860	-0.058760	0.045640	-0.020130	-0.030530	0.031170	0.046900	-0.110540	-0.082730	-0.113750	-0.102660	-0.062820	-0.111430	-0.117220	-0.108950	-0.085160	-0.133330	-0.062920	-0.064430	-0.093590	-0.031820	-0.043850	-0.044640	-0.008570	0.027140	-0.059930	-0.069970	-0.004840	0.025790	0.011030	-0.068920	0.002320	0.019160	-0.006560	-0.055050	0.038410	0.015070	0.059220	-0.047120	0.050950	0.071460	0.056360	0.031050	-0.014700	0.021260	-0.053470	0.016840	0.102850	0.049940	0.061500	0.013940	0.055100	0.016500	0.030520	0.004120	-0.053290	-0.029130	0.004270	0.053700	-0.008190	-0.046210	-0.030290	-0.046310	-0.019660	-0.033450	0.023450	-0.015280	0.026150	-0.015520	0.005290	0.031540	0.001220	0.053230	0.016700	0.025350	0.050360	0.028110	0.006870	-0.000810	-0.003940	0.020180	0.018470	-0.040790	-0.043960	-0.043650	0.068620	0.001490	0.042210	-0.020770	0.023590	0.052870	0.042440	0.035470	0.003130	0.099730	0.049870	0.027360	-0.001900	0.044690	0.057680	0.033440	0.023420	0.006060	0.000080	-0.032740	-0.023420	0.051440	0.068760	-0.038000	-0.008290	-0.046970	-0.023440	0.008550	0.001830	-0.049090	-0.012530	0.044640	0.014970	-0.027540	0.078430
-0.609420	-0.609420	-0.620230	-0.328220	-0.214540	-0.214480	-0.241290	-0.257030	-0.114950	-0.216350	-0.186540	-0.181010	-0.251580	-0.193950	-0.159730	-0.213260	-0.169450	-0.139360	-0.125440	-0.152550	-0.144850	-0.149790	-0.149190	-0.181700	-0.188840	-0.233450	-0.195720	-0.200330	-0.181850	-0.201680	-0.193970	-0.127260	-0.165050	-0.205780	-0.168900	-0.228950	-0.182570	-0.162570	-0.135720	-0.222080	-0.209820	-0.088780	-0.207390	-0.179430	-0.272030	-0.242860	-0.177140	-0.221060	-0.222840	-0.152710	-0.115370	-0.140870	-0.266130	-0.235460	-0.293580	-0.216490	-0.257840	-0.275270	-0.208920	-0.232620	-0.248280	-0.144360	-0.200160	-0.243570	-0.157510	-0.178660	-0.232860	-0.224750	-0.170110	-0.157400	-0.213730	-0.283090	-0.166520	-0.223020	-0.287720	-0.187270	-0.177830	-0.188130	-0.240700	-0.151290	-0.147380	-0.183390	-0.179280	-0.240300	-0.265630	-0.293660	-0.238510	-0.193800	-0.202850	-0.186740	-0.108960	-0.113290	-0.102310	-0.116960	-0.217190	-0.155790	-0.217450	-0.254110	-0.239690	-0.395780	-0.249280	-0.347630	-0.283310	-0.281160	-0.254650	-0.266820	-0.217240	-0.282430	-0.196210	-0.240010	-0.242720	-0.271860	-0.295430	-0.313620	-0.278770	-0.244770	-0.275050	-0.166670	-0.147500	-0.209290	-0.269170	-0.282900	-0.131010	-0.215080	-0.253460	-0.229080	-0.196480	-0.217680	-0.154430	-0.218390	-0.185950	-0.210420	-0.229480	-0.194590	-0.169770	-0.230310	-0.226480	-0.143620	-0.209190	-0.309150	-0.215330	-0.287230	-0.182210	-0.248520	-0.141470	-0.253080	-0.260680	-0.226900	-0.284490	-0.223810	-0.247410	-0.218150	-0.231760	-0.244440	-0.210430	-0.266120	-0.207610	-0.255060	-0.198190	-0.215410	-0.162850	-0.251010	-0.219890	-0.176530	-0.250650	-0.201620	-0.225960	-0.249900	-0.223370	-0.245400	-0.231950	-0.149900	-0.247850	-0.241450	-0.216670	-0.223590	-0.153350	-0.325270	-0.244740	-0.290520	-0.204180	-0.226670	-0.228400	-0.251560	-0.229390	-0.172120	-0.289490	-0.239970	-0.236830	-0.218480	-0.244530	-0.213340	-0.216450	-0.213470	-0.204960	-0.225000	-0.186030	-0.172890	-0.237100	-0.255380	-0.200440	-0.270240	-0.269940	-0.291280	-0.308230	-0.293520	-0.297410	-0.287590	-0.289520	-0.214540	-0.196570	-0.302270
0.170520	0.170520	0.182820	-0.177900	-0.195250	-0.095440	-0.118690	-0.104990	-0.211280	-0.114990	-0.177640	-0.216600	-0.082930	-0.208450	-0.190040	-0.173690	-0.218870	-0.169310	-0.233820	-0.221580	-0.228200	-0.223180	-0.209510	-0.160000	-0.179640	-0.107450	-0.152500	-0.160400	-0.158390	-0.186620	-0.193720	-0.278200	-0.266480	-0.242370	-0.137190	-0.067190	-0.166490	-0.138560	-0.180440	-0.235800	-0.172580	-0.288550	-0.152750	-0.185690	-0.123700	-0.176940	-0.226910	-0.192780	-0.174460	-0.200610	-0.300500	-0.292300	-0.092160	-0.152000	-0.117550	-0.164680	-0.080290	-0.052320	-0.234540	-0.087110	-0.128790	-0.206770	-0.135030	-0.124500	-0.232560	-0.193950	-0.141600	-0.182490	-0.169490	-0.190070	-0.126850	-0.122870	-0.255870	-0.155580	-0.072560	-0.211660	-0.211910	-0.162430	-0.167070	-0.246510	-0.224380	-0.214690	-0.209570	-0.165420	-0.076330	-0.044300	-0.124810	-0.169050	-0.176500	-0.173770	-0.243640	-0.233750	-0.315880	-0.234750	-0.183830	-0.254620	-0.114800	-0.128370	-0.164010	0.056810	-0.141020	-0.061080	-0.120940	-0.187250	-0.223070	-0.200620	-0.287480	-0.160360	-0.216910	-0.137370	-0.187900	-0.170610	-0.177950	-0.042070	-0.087160	-0.198070	-0.167920	-0.286510	-0.284510	-0.216740	-0.134970	-0.146190	-0.268850	-0.184230	-0.122320	-0.096000	-0.159040	-0.176510	-0.264520	-0.182760	-0.143950	-0.193140	-0.217640	-0.256530	-0.273170	-0.106580	-0.162890	-0.228570	-0.180740	-0.088060	-0.225440	-0.099630	-0.249550	-0.158820	-0.311430	-0.131720	-0.130700	-0.128980	-0.094530	-0.202440	-0.194240	-0.191420	-0.175890	-0.168750	-0.213240	-0.122110	-0.237160	-0.197410	-0.212460	-0.197970	-0.217290	-0.087290	-0.182380	-0.221700	-0.131080	-0.186190	-0.153600	-0.160560	-0.190850	-0.152310	-0.153150	-0.285430	-0.133840	-0.181590	-0.141930	-0.120770	-0.257880	-0.095060	-0.198380	-0.130620	-0.200250	-0.184520	-0.218380	-0.176310	-0.185870	-0.227140	-0.136800	-0.114830	-0.167890	-0.139770	-0.153130	-0.206530	-0.143490	-0.168180	-0.184110	-0.176870	-0.185330	-0.199560	-0.162000	-0.145870	-0.115670	-0.087810	-0.059080	-0.104840	-0.111290	-0.115570	-0.049150	-0.108190	-0.143030	-0.215970	-0.172180	-0.104990
-0.211350	-0.211350	-0.224140	-0.023480	-0.098540	-0.292090	-0.244790	-0.203240	-0.202470	-0.267130	-0.223560	-0.196780	-0.250760	-0.201540	-0.232830	-0.214940	-0.138730	-0.235700	-0.172290	-0.134790	-0.137950	-0.134910	-0.161380	-0.200880	-0.151310	-0.153540	-0.109970	-0.088760	-0.133870	-0.132000	-0.171660	-0.111080	-0.138610	-0.127900	-0.294320	-0.354340	-0.225720	-0.289040	-0.237600	-0.086250	-0.299070	-0.210890	-0.320460	-0.158260	-0.260660	-0.202910	-0.190510	-0.242340	-0.257760	-0.236690	-0.131490	-0.121350	-0.235550	-0.144180	-0.142410	-0.137420	-0.289260	-0.251920	-0.135800	-0.318450	-0.295650	-0.218070	-0.283540	-0.321760	-0.198860	-0.253740	-0.293800	-0.260630	-0.247000	-0.205590	-0.196580	-0.119330	-0.057480	-0.160280	-0.203510	-0.104880	-0.125260	-0.133030	-0.131890	-0.151020	-0.151030	-0.171170	-0.194800	-0.120450	-0.269200	-0.292330	-0.229600	-0.243680	-0.167910	-0.243590	-0.205690	-0.219980	-0.109020	-0.209080	-0.188820	-0.135830	-0.234470	-0.197880	-0.217530	-0.089140	-0.102040	0.015030	-0.134710	-0.066320	-0.001280	-0.020400	0.042860	-0.114010	-0.108470	-0.289320	-0.187440	-0.104820	-0.105700	-0.284880	-0.274280	-0.153380	-0.194420	-0.052150	-0.104450	-0.200470	-0.250230	-0.185720	-0.110950	-0.152980	-0.192090	-0.277730	-0.173620	-0.216800	-0.124680	-0.255870	-0.213470	-0.192100	-0.134710	-0.116130	-0.108790	-0.241990	-0.162810	-0.155110	-0.170380	-0.267840	-0.082080	-0.294560	-0.100250	-0.187890	-0.052420	-0.194710	-0.109260	-0.137990	-0.088280	-0.044190	-0.068050	-0.099710	-0.034320	-0.058120	-0.032380	-0.137950	0.037930	-0.014030	-0.097560	-0.133750	-0.174860	-0.263590	-0.187240	-0.148910	-0.217130	-0.168950	-0.196750	-0.151470	-0.115590	-0.123330	-0.115090	-0.045900	-0.141000	-0.053540	-0.125390	-0.180510	-0.057590	-0.121750	-0.017720	-0.089190	-0.079840	-0.123250	-0.071600	-0.107670	-0.120060	-0.137470	-0.172420	-0.301960	-0.161400	-0.197540	-0.178530	-0.130870	-0.240280	-0.163190	-0.135350	-0.076670	-0.126080	-0.125790	-0.186640	-0.184390	-0.253110	-0.169590	-0.192370	-0.068880	-0.062080	-0.075550	-0.129310	-0.072980	-0.071130	-0.038030	-0.125200	-0.165110
-0.122580	-0.122580	-0.110860	-0.127940	-0.080910	0.101510	0.025080	-0.029120	0.049230	0.056550	0.071200	0.029390	-0.007530	0.020750	0.047890	-0.030140	-0.096200	-0.030000	-0.070060	-0.104240	-0.074250	-0.090040	-0.102210	-0.079180	-0.115430	-0.145840	-0.143810	-0.233300	-0.128240	-0.073080	-0.017470	-0.051890	-0.014060	-0.039960	-0.007860	-0.004830	-0.096280	-0.026920	-0.032400	-0.158680	0.095630	0.062950	0.159960	0.002760	0.042220	0.019190	-0.021640	0.060940	0.071290	0.040400	-0.012010	-0.029420	-0.054340	-0.076050	-0.133960	-0.101040	-0.043620	-0.093780	-0.052310	-0.015790	0.037640	0.006550	-0.006950	0.107430	0.023200	0.039130	0.053400	0.052190	-0.056540	-0.026750	-0.101640	-0.231430	-0.137480	-0.076080	-0.092180	-0.167470	-0.061170	-0.141390	-0.154220	-0.000260	-0.080780	-0.071730	-0.001910	-0.152860	-0.046680	-0.051030	-0.015970	0.011560	-0.070760	0.048280	0.040960	0.025930	-0.002030	0.027330	-0.014280	-0.090250	-0.057710	-0.102590	0.006680	-0.239550	-0.179150	-0.196830	-0.160580	-0.181730	-0.231980	-0.187150	-0.246190	-0.093930	-0.127030	-0.006170	-0.017570	-0.115280	-0.177300	-0.090770	-0.072790	-0.058070	-0.017360	-0.136450	-0.067320	0.041560	0.025110	-0.021950	-0.074630	-0.032440	-0.135310	-0.028570	-0.060740	0.000340	-0.050820	0.088070	-0.062840	-0.016390	-0.029200	-0.014660	-0.003080	-0.007670	-0.042740	-0.009060	-0.020180	0.109650	-0.075610	0.189320	-0.063880	-0.018860	-0.055830	-0.064670	-0.123660	-0.097230	-0.210330	-0.192800	-0.178260	-0.129820	-0.180350	-0.124200	-0.156130	-0.080400	-0.244130	-0.187330	-0.094850	-0.071670	0.051620	0.001430	-0.022400	-0.030650	-0.036030	-0.071830	-0.055330	-0.104650	-0.149660	-0.136340	-0.148480	-0.085450	-0.133040	-0.168090	-0.151850	-0.008540	-0.082130	-0.126650	-0.178020	-0.165080	-0.124730	-0.057030	-0.148970	-0.085890	-0.050840	-0.007770	-0.029450	0.127540	-0.039150	-0.032500	-0.081010	-0.065960	0.031550	-0.044670	-0.102320	-0.197720	-0.105070	-0.091750	-0.061230	-0.027050	-0.017510	-0.133280	-0.092210	-0.208260	-0.208240	-0.147720	-0.190570	-0.199140	-0.174790	-0.195040	-0.116470	-0.100720
-0.117700	-0.117700	-0.127970	-0.202070	-0.109120	-0.185750	-0.114860	-0.133480	-0.142720	-0.072950	-0.093500	-0.121300	-0.037850	-0.126650	-0.144750	-0.092260	-0.078290	-0.067980	-0.108920	-0.129390	-0.189090	-0.129200	-0.109400	-0.145290	-0.139180	-0.082140	-0.162460	0.000070	-0.137530	-0.216250	-0.202950	-0.173820	-0.218850	-0.201960	-0.077110	-0.025650	-0.023700	-0.041160	-0.076040	-0.029320	-0.153670	-0.184310	-0.259770	-0.209780	-0.115210	-0.147020	-0.116370	-0.155390	-0.161280	-0.138690	-0.175120	-0.205070	-0.100030	-0.166870	-0.059970	-0.061720	-0.130500	-0.070610	-0.197820	-0.083340	-0.124670	-0.161770	-0.094140	-0.263320	-0.170710	-0.136330	-0.104990	-0.153720	-0.056360	-0.139670	-0.102840	0.034020	-0.213550	-0.214910	-0.111250	-0.083680	-0.180430	-0.084920	-0.057280	-0.272330	-0.120860	-0.162550	-0.206890	-0.071880	-0.085660	-0.088850	-0.135450	-0.202430	-0.178790	-0.285460	-0.268820	-0.201320	-0.243540	-0.199450	-0.174820	-0.155970	-0.116640	-0.090600	-0.224190	-0.236120	-0.176310	-0.190600	-0.174140	-0.232070	-0.214580	-0.261880	-0.199720	-0.319820	-0.217720	-0.165330	-0.339570	-0.278170	-0.166450	-0.090460	-0.115390	-0.232620	-0.268230	-0.173440	-0.232250	-0.320400	-0.243550	-0.272920	-0.189900	-0.231180	0.006450	-0.054040	-0.194760	-0.127120	-0.127110	-0.237450	-0.029600	-0.097440	-0.122500	-0.153810	-0.185810	-0.032270	-0.058490	-0.119910	-0.112760	-0.215770	-0.092520	-0.298900	-0.114830	-0.122510	-0.183410	-0.085460	-0.127930	-0.157970	-0.071800	-0.098460	-0.069510	-0.129930	-0.061690	-0.168840	-0.129430	-0.183240	-0.070100	-0.104340	-0.156270	-0.156860	-0.255850	-0.089470	-0.152290	-0.165770	-0.118930	-0.119690	-0.128680	-0.112410	-0.072530	-0.113290	-0.077680	-0.177320	-0.007660	-0.071880	-0.033900	-0.211420	-0.209660	-0.102110	-0.077000	-0.033020	-0.087180	-0.160560	-0.016810	-0.127810	-0.076260	-0.131200	-0.112570	-0.192060	-0.153900	-0.149490	-0.081690	-0.117260	-0.086930	-0.116760	-0.095540	-0.014110	-0.089220	-0.110250	-0.128970	-0.155100	-0.116050	-0.079110	-0.091170	-0.043000	-0.054860	-0.114290	0.017760	-0.041820	-0.073920	-0.021140	-0.072860	-0.082840
-0.058740	-0.058740	-0.051590	0.079100	-0.034290	-0.067050	-0.199240	-0.009750	-0.085420	-0.170080	-0.171360	-0.120300	-0.086490	-0.107710	-0.124570	-0.103050	-0.023900	-0.135850	-0.057060	-0.035540	0.007810	-0.049270	-0.041310	-0.010980	0.019810	-0.053700	0.044720	-0.117890	0.007890	0.077310	0.013180	-0.018890	-0.028840	0.001940	-0.193650	-0.267950	-0.181710	-0.196240	-0.134430	-0.166130	-0.231480	-0.159260	-0.180410	-0.013920	-0.223010	-0.205740	-0.177420	-0.178980	-0.168910	-0.164180	-0.088720	-0.034610	-0.142210	-0.007350	-0.147760	-0.123760	-0.145430	-0.105820	-0.030490	-0.214450	-0.243080	-0.131880	-0.206220	-0.075660	-0.108490	-0.171660	-0.241360	-0.195090	-0.188360	-0.111510	-0.111670	-0.248480	0.011100	-0.019160	-0.110360	-0.161490	0.027980	-0.012920	-0.121920	0.031890	-0.038320	-0.065470	-0.167280	-0.093770	-0.214820	-0.181040	-0.156100	-0.128810	-0.045510	-0.041410	-0.073980	-0.116860	-0.003990	-0.098660	-0.058490	-0.069040	-0.087340	-0.090520	-0.049650	0.110830	-0.092780	0.088610	-0.230010	-0.135220	-0.176150	-0.153370	-0.195960	-0.065040	-0.129170	-0.312740	-0.069130	-0.144370	-0.211410	-0.310690	-0.271470	-0.168910	-0.109520	-0.172470	-0.144920	-0.065780	-0.162650	-0.156660	-0.095760	0.061410	-0.231890	-0.179230	-0.013980	-0.191300	-0.105750	-0.100830	-0.157230	-0.157440	-0.135670	-0.135680	-0.065220	-0.203910	-0.122710	-0.118540	-0.092670	-0.047290	-0.012380	-0.092160	-0.172820	-0.111970	0.045590	-0.140700	0.039680	-0.027530	-0.080990	-0.037910	-0.072440	-0.100350	-0.096150	-0.032510	-0.092050	-0.078830	-0.065660	-0.041230	-0.051680	-0.040790	0.026370	-0.148880	-0.130030	-0.057730	-0.052810	-0.046380	-0.055340	-0.035180	-0.073450	-0.082560	-0.030450	0.045540	-0.092710	-0.010190	-0.134840	0.066010	0.018790	-0.022320	-0.108790	-0.124720	-0.099130	0.016910	-0.176050	-0.059140	-0.081670	-0.067060	-0.091570	-0.110290	-0.068310	0.031800	-0.131390	0.003810	-0.146370	0.026640	-0.032680	-0.104470	-0.040660	0.034120	-0.067970	-0.021330	-0.086450	-0.053850	-0.095580	-0.142030	-0.080690	-0.001680	-0.164580	-0.061160	-0.049590	-0.071010	-0.000880	-0.056900
-0.161370	-0.161370	-0.165330	-0.285360	-0.222320	-0.203230	-0.142010	-0.358290	-0.204580	-0.144280	-0.088680	-0.285310	-0.268830	-0.289480	-0.223440	-0.380330	-0.516950	-0.412070	-0.514660	-0.496460	-0.492310	-0.504470	-0.516010	-0.503800	-0.554820	-0.405490	-0.453550	-0.357750	-0.452640	-0.434180	-0.444480	-0.433420	-0.418340	-0.442790	-0.425180	-0.359800	-0.501570	-0.425630	-0.453710	-0.452730	-0.303600	-0.359600	-0.287380	-0.240130	-0.206500	-0.246940	-0.420090	-0.293120	-0.312160	-0.297440	-0.431350	-0.449750	-0.351220	-0.413630	-0.323130	-0.228620	-0.467340	-0.418370	-0.414220	-0.423540	-0.289520	-0.380040	-0.420070	-0.436100	-0.363290	-0.373470	-0.272870	-0.312880	-0.470320	-0.395810	-0.406520	-0.303030	-0.466040	-0.388210	-0.280930	-0.265790	-0.369250	-0.476300	-0.330900	-0.431260	-0.497740	-0.533830	-0.251250	-0.412820	-0.347490	-0.383400	-0.216930	-0.359320	-0.466160	-0.435640	-0.356600	-0.401810	-0.424800	-0.376030	-0.337840	-0.501700	-0.374440	-0.466830	-0.414700	-0.374520	-0.274510	-0.109840	-0.230390	-0.318330	-0.253470	-0.252930	-0.265660	-0.427160	-0.478180	-0.353570	-0.480650	-0.308600	-0.345200	-0.288490	-0.395720	-0.344920	-0.425520	-0.374320	-0.372620	-0.464130	-0.315080	-0.209220	-0.417740	-0.473340	-0.335790	-0.357400	-0.345170	-0.285110	-0.386020	-0.371460	-0.363220	-0.339570	-0.286510	-0.239130	-0.315140	-0.186260	-0.272500	-0.264040	-0.304390	-0.271070	-0.314960	-0.172990	-0.197570	-0.273890	-0.371770	-0.293780	-0.356350	-0.193960	-0.183270	-0.310510	-0.270450	-0.239680	-0.144230	-0.178240	-0.137080	-0.204450	-0.229580	-0.237620	-0.301840	-0.405100	-0.323500	-0.237830	-0.310630	-0.353400	-0.402860	-0.450700	-0.415140	-0.469780	-0.451520	-0.297480	-0.330030	-0.293980	-0.271320	-0.264350	-0.219310	-0.279150	-0.289520	-0.314700	-0.154510	-0.180930	-0.231910	-0.334800	-0.138440	-0.276460	-0.193370	-0.262160	-0.252550	-0.238850	-0.346650	-0.481790	-0.352340	-0.446190	-0.201040	-0.408300	-0.427210	-0.313920	-0.387590	-0.430720	-0.412530	-0.337690	-0.415730	-0.384610	-0.207510	-0.158500	-0.306540	-0.269460	-0.148960	-0.284250	-0.324750	-0.270820	-0.407270	-0.317720
-0.087040	-0.087040	-0.088160	-0.106250	-0.000670	0.042400	-0.060020	0.034390	0.061040	0.117050	0.119120	0.121260	0.143530	0.110130	0.022520	0.070710	0.191470	0.131270	0.127800	0.080270	0.027470	0.122380	0.093230	0.046630	0.099360	0.016730	-0.025500	-0.061310	-0.022760	-0.059730	0.064290	0.056220	-0.026280	-0.005470	0.058260	0.024160	0.135210	0.111200	0.129360	0.136050	0.069700	0.046650	0.028040	-0.048130	0.027320	0.015390	0.086810	0.033290	0.015060	0.061270	0.094260	0.035020	0.003730	0.025710	-0.003670	-0.048380	-0.028280	0.006510	-0.101080	0.009100	-0.057170	0.001350	0.046150	-0.016560	0.033850	0.048340	0.042500	0.020720	0.107740	0.036010	-0.021520	-0.065790	-0.095450	-0.137510	-0.095070	-0.228380	-0.033960	0.081140	-0.104370	-0.025260	0.080650	0.037150	-0.136980	-0.001100	-0.035550	-0.022600	-0.152380	-0.075390	-0.037550	-0.025370	-0.108960	-0.012720	-0.006530	-0.018770	-0.039940	-0.002910	-0.052710	0.032120	-0.026640	-0.200450	-0.330140	-0.081040	-0.314470	-0.246360	-0.264450	-0.250680	-0.228420	-0.096010	-0.031260	-0.058850	-0.088170	-0.226990	-0.189250	-0.189230	-0.065840	-0.163840	-0.091590	-0.084760	-0.129010	-0.030370	-0.193360	-0.309400	-0.063280	0.069590	-0.016770	0.080430	-0.094750	-0.030680	0.073920	0.068960	0.147660	0.088450	0.073390	0.012110	0.063410	0.094000	0.151150	0.109680	0.087930	0.111200	0.132130	0.006100	-0.042230	0.043370	0.094260	0.014790	-0.029790	-0.219230	-0.319330	-0.181010	-0.178430	-0.241070	-0.131220	-0.149930	-0.149600	-0.179370	-0.106270	-0.085110	-0.023620	0.014720	0.028000	0.062160	-0.029520	0.028730	0.046710	0.036830	0.002830	0.027640	-0.014130	-0.212400	-0.063850	-0.065400	0.038470	-0.044350	-0.089750	0.000350	-0.075030	0.007700	-0.105980	-0.102210	-0.042280	0.046880	-0.101760	0.019230	0.098130	0.130240	0.028130	0.085830	0.050940	0.152150	-0.005590	0.129430	0.064150	0.131310	0.086380	-0.058140	0.082750	0.081230	-0.000650	-0.039170	0.067920	0.012540	-0.093030	-0.190180	0.013260	-0.054260	-0.103100	-0.009350	-0.017330	0.002230	0.092590	-0.018710
