3.550080	3.739060	3.806870	3.828020	3.906590	3.981860	3.815900	3.738430	3.793330	3.827220	3.865940	3.870620	4.117180	4.146810	4.292240	4.347390	4.227630	4.136750	4.045040	3.984830	3.905190	3.838550	3.928490	4.069910	4.155030	4.329080	3.986810	4.020800	3.952150	3.830360	3.820790	3.767170	3.815670	3.875990	3.823910	3.963760	3.978070	3.798010	3.820960	3.896570	3.798270	3.864310	3.876680	3.964030	3.981060	4.058490	4.038840	4.151900	4.199760	4.010820	3.874600	4.014720	3.861140	3.952140	3.928500	3.896250	3.878620	3.942420	4.036090	3.965610	3.845480	3.837100	3.915740	3.860880	3.686970	3.730440	3.838120	3.691460	3.792100	3.725970	3.735640	3.861670	3.850900	3.920330	3.954870	3.830580	3.712470	3.837990	3.849610	3.667280	3.804500	3.706170	3.732180	3.892190	3.952970	4.014870	4.311110	4.283220	4.390270	4.370490	4.367420	4.437050	4.327970	4.323630	4.454000	4.332580	4.144440	4.080080	4.163900	3.977300	3.762700	3.746880	3.752060	3.732590	3.788080	3.740230	3.741890	3.797180	3.780020	3.777720	3.708730	3.756590	3.677630	3.651880	3.599850	3.682250	3.667630	3.605660	3.696260	3.649810	3.777490	3.711600
0.038070	-0.066050	-0.020950	0.010820	-0.023920	-0.014130	-0.008300	0.010390	-0.011550	0.011890	-0.032050	0.008310	-0.007870	0.026560	-0.015370	-0.064810	-0.026930	-0.055300	0.022530	-0.062660	-0.025290	-0.011700	-0.104180	-0.018080	-0.023230	-0.040010	0.013350	-0.045020	0.004190	-0.042420	0.002450	0.032950	0.009170	0.000360	0.016620	-0.119260	-0.079350	0.027930	-0.010450	-0.045250	-0.022680	-0.070810	-0.044390	-0.114880	-0.082550	-0.099050	-0.015870	-0.052260	-0.052630	-0.047390	0.022140	-0.042710	-0.054780	-0.058900	-0.035110	-0.023220	-0.067840	-0.042040	-0.107910	-0.058850	-0.046850	-0.017000	-0.036030	-0.076370	0.006540	-0.059340	-0.082410	-0.030310	-0.121380	-0.039370	-0.010680	-0.087640	-0.084940	-0.035410	-0.103240	-0.038740	-0.022930	-0.040230	-0.067970	0.016680	-0.056090	-0.051650	-0.003110	-0.038670	-0.055040	-0.119220	-0.184760	-0.125620	-0.176600	-0.186590	-0.168880	-0.196690	-0.109150	-0.106500	-0.219020	-0.180410	-0.089110	-0.036270	-0.099750	-0.016350	0.043370	-0.043330	-0.074870	-0.078310	-0.072640	-0.107940	-0.061710	-0.033350	-0.032450	-0.045080	-0.031610	-0.075420	0.007980	-0.021180	-0.048860	-0.054060	-0.056800	-0.027090	-0.033170	-0.015500	-0.107970	-0.080340
-0.360800	-0.289320	-0.293520	-0.210050	-0.236700	-0.228620	-0.231630	-0.240670	-0.237230	-0.226160	-0.286310	-0.270810	-0.222800	-0.297330	-0.222950	-0.159440	-0.262440	-0.174170	-0.275070	-0.174050	-0.244360	-0.249620	-0.184680	-0.273480	-0.227110	-0.184960	-0.235550	-0.208990	-0.213020	-0.235270	-0.268630	-0.245210	-0.225690	-0.216150	-0.268370	-0.178770	-0.178590	-0.283360	-0.221240	-0.229190	-0.198350	-0.186430	-0.237390	-0.169130	-0.208910	-0.162350	-0.241860	-0.214830	-0.188480	-0.196370	-0.257160	-0.233550	-0.225420	-0.191390	-0.187080	-0.187630	-0.170170	-0.267340	-0.222240	-0.248780	-0.192600	-0.234680	-0.218690	-0.196330	-0.299690	-0.229480	-0.264800	-0.262480	-0.233250	-0.271660	-0.303450	-0.247960	-0.243150	-0.266620	-0.202240	-0.264930	-0.265430	-0.246920	-0.187570	-0.283780	-0.232350	-0.258880	-0.261790	-0.210610	-0.204390	-0.218780	-0.305010	-0.318090	-0.361560	-0.232840	-0.300590	-0.254180	-0.363220	-0.338120	-0.270400	-0.229520	-0.255650	-0.316660	-0.269990	-0.265300	-0.276280	-0.221910	-0.255130	-0.240580	-0.289760	-0.323010	-0.322950	-0.248480	-0.274270	-0.239170	-0.271720	-0.238950	-0.256330	-0.295600	-0.306500	-0.264510	-0.305360	-0.319560	-0.242420	-0.282310	-0.243650	-0.244230
-0.091210	-0.121640	-0.132830	-0.259110	-0.173950	-0.166140	-0.203610	-0.217300	-0.169790	-0.241390	-0.088530	-0.189130	-0.241430	-0.161710	-0.230070	-0.244320	-0.129710	-0.226300	-0.108860	-0.207510	-0.142740	-0.151520	-0.186120	-0.081820	-0.200580	-0.203370	-0.231260	-0.185720	-0.219440	-0.161510	-0.149260	-0.229540	-0.225840	-0.202860	-0.168550	-0.157180	-0.209220	-0.169750	-0.259850	-0.162470	-0.276070	-0.231470	-0.132830	-0.156190	-0.134960	-0.220220	-0.157470	-0.166520	-0.235020	-0.222620	-0.185570	-0.105660	-0.158330	-0.184190	-0.190760	-0.214450	-0.189650	-0.108770	-0.161130	-0.152480	-0.296640	-0.210810	-0.191120	-0.205510	-0.151360	-0.227910	-0.093490	-0.190500	-0.125750	-0.167140	-0.134100	-0.150520	-0.184830	-0.176170	-0.211220	-0.112420	-0.178190	-0.151060	-0.220210	-0.201570	-0.187570	-0.171310	-0.193920	-0.246110	-0.209830	-0.179700	-0.150760	-0.235470	-0.068780	-0.314480	-0.185180	-0.226240	-0.109340	-0.153620	-0.113610	-0.176030	-0.203990	-0.097640	-0.160150	-0.233840	-0.245230	-0.264030	-0.148540	-0.171650	-0.128350	-0.103190	-0.063720	-0.209360	-0.205100	-0.225810	-0.213330	-0.188670	-0.236200	-0.133250	-0.144870	-0.161360	-0.114240	-0.116770	-0.217030	-0.214720	-0.148380	-0.182440
-0.143390	-0.080900	-0.095250	-0.107600	-0.167660	-0.214080	-0.123900	-0.101270	-0.165970	-0.047740	-0.191080	-0.122600	-0.052240	-0.108170	-0.061050	-0.138750	-0.165190	-0.149280	-0.258410	-0.193900	-0.193780	-0.195630	-0.145050	-0.293240	-0.128430	-0.192770	-0.081980	-0.173010	-0.158410	-0.169110	-0.192210	-0.128770	-0.119920	-0.169150	-0.093670	-0.191990	-0.119560	-0.094360	-0.002200	-0.167590	-0.031190	-0.094560	-0.204410	-0.216810	-0.198070	-0.125090	-0.194870	-0.193750	-0.090890	-0.111710	-0.141060	-0.298590	-0.172710	-0.211960	-0.223330	-0.202370	-0.235740	-0.183870	-0.086180	-0.097210	0.045460	-0.088430	-0.141970	-0.098980	-0.109470	-0.010190	-0.232040	-0.072750	-0.173990	-0.104590	-0.095630	-0.094790	-0.077180	-0.121720	-0.082280	-0.210780	-0.084770	-0.174350	-0.105490	-0.035380	-0.086970	-0.046590	-0.094530	-0.027650	-0.124010	-0.072670	-0.020740	0.030850	-0.170620	0.106530	-0.037350	0.020440	-0.075530	-0.005420	-0.125720	-0.073760	-0.058940	-0.210460	-0.116940	-0.079790	-0.068690	-0.031150	-0.159460	-0.143170	-0.149690	-0.091560	-0.204700	-0.074120	-0.050440	-0.061580	-0.024690	-0.088820	-0.041020	-0.126700	-0.081460	-0.123810	-0.123150	-0.089080	-0.071020	-0.006400	-0.106960	-0.060510
-0.100120	-0.221650	-0.215900	-0.068070	-0.082280	-0.050420	-0.098850	-0.066640	-0.042350	-0.165000	-0.071130	-0.046590	-0.166030	-0.060050	-0.135520	-0.015730	-0.108070	-0.042300	0.008690	0.026320	-0.048920	-0.008910	-0.083840	-0.006270	-0.061620	-0.027960	-0.103500	-0.054880	-0.030200	-0.036270	-0.045350	-0.039160	-0.066100	-0.053890	-0.221800	-0.044910	-0.094360	-0.126590	-0.186970	-0.043010	-0.090360	-0.067970	-0.027070	-0.051860	-0.074850	-0.074970	-0.007960	0.004630	-0.131770	-0.106920	-0.106710	-0.002390	-0.060180	0.037720	0.005120	0.052850	0.024090	-0.078970	-0.150970	-0.183190	-0.193780	-0.074340	-0.069160	-0.134910	-0.131960	-0.187770	-0.029270	-0.118940	-0.072000	-0.122490	-0.163290	-0.186710	-0.148510	-0.087120	-0.141160	-0.038320	-0.125840	-0.070060	-0.097070	-0.180090	-0.169450	-0.229830	-0.084510	-0.142110	-0.100210	-0.168220	-0.187070	-0.165740	-0.037960	-0.220080	-0.113280	-0.180280	-0.109860	-0.178220	-0.054740	-0.146310	-0.136600	-0.055320	-0.118780	-0.048110	-0.086780	-0.118980	-0.034880	-0.001630	-0.041800	-0.077160	-0.045450	-0.118020	-0.145650	-0.111130	-0.130360	-0.104530	-0.174360	-0.075270	-0.133650	-0.076880	-0.142560	-0.166120	-0.116080	-0.223120	-0.173050	-0.174710
-0.185050	-0.053620	-0.049590	-0.252190	-0.182990	-0.164510	-0.188780	-0.201400	-0.124930	-0.090570	-0.140700	-0.205930	-0.055800	-0.190450	-0.046630	-0.189900	-0.069830	-0.151530	-0.124450	-0.226470	-0.138220	-0.165180	-0.136000	-0.142330	-0.133350	-0.136300	-0.153210	-0.191760	-0.211980	-0.174290	-0.165630	-0.255860	-0.200190	-0.136930	0.071640	-0.145080	-0.087400	-0.111060	-0.104940	-0.159240	-0.266020	-0.199220	-0.161550	-0.114950	-0.007470	-0.181490	-0.252790	-0.225040	-0.142740	-0.145930	-0.128680	-0.138290	-0.114960	-0.207200	-0.129020	-0.247520	-0.169420	-0.068350	-0.131690	-0.017930	-0.161840	-0.194240	-0.129040	-0.139230	-0.165050	-0.156150	-0.210510	-0.200280	-0.217910	-0.217800	-0.110330	-0.050350	-0.175970	-0.250370	-0.175730	-0.199130	-0.157650	-0.212110	-0.179690	-0.130720	-0.115430	-0.005700	-0.224600	-0.154130	-0.171580	-0.190920	-0.183180	-0.330580	-0.317940	-0.300030	-0.292280	-0.256240	-0.305590	-0.253830	-0.310190	-0.204840	-0.183410	-0.151790	-0.127160	-0.267780	-0.252800	-0.232200	-0.237540	-0.315860	-0.213160	-0.209560	-0.168320	-0.194230	-0.196650	-0.211740	-0.249090	-0.144190	-0.155670	-0.174090	-0.236270	-0.218360	-0.130540	-0.147540	-0.235480	-0.152990	-0.090700	-0.096080
-0.084270	-0.155150	-0.116060	-0.012160	-0.049950	-0.061720	0.037690	-0.000640	-0.081880	-0.033770	-0.008990	-0.112850	-0.159480	0.045650	-0.142190	0.003570	-0.048960	-0.045070	-0.151250	-0.046850	-0.038450	-0.092790	-0.064950	-0.189900	-0.061040	-0.019220	0.036420	0.010540	0.031680	-0.031070	-0.162380	-0.031510	-0.010020	-0.112690	-0.225390	-0.039880	-0.057490	-0.008310	0.021800	-0.039600	0.111540	-0.029960	-0.009910	-0.088100	-0.159080	-0.031980	0.040760	0.033860	-0.011870	-0.115160	-0.080570	-0.117460	-0.119490	-0.039770	-0.183080	-0.031040	-0.137950	-0.155220	-0.001460	-0.185410	0.057200	0.056170	-0.082700	-0.004740	-0.074320	-0.042250	-0.121780	-0.032930	-0.065490	-0.037360	-0.106630	-0.200040	-0.155270	-0.074040	-0.069360	-0.024900	-0.020790	0.010290	0.032550	-0.062200	-0.097670	-0.175950	-0.040780	0.013590	-0.042790	0.017100	-0.282140	-0.181840	-0.297070	-0.163080	-0.265290	-0.223010	-0.175680	-0.174880	-0.182930	-0.155250	-0.147260	-0.259220	-0.257740	-0.109860	-0.021550	-0.044300	-0.181890	-0.021890	-0.218100	-0.225550	-0.235580	-0.100270	-0.132740	-0.125150	-0.003960	-0.187760	-0.106230	-0.086600	-0.037360	-0.110380	-0.202560	-0.058120	-0.014610	-0.109590	-0.196070	-0.140860
-0.124850	-0.185840	-0.245210	-0.371130	-0.392750	-0.404420	-0.471910	-0.255590	-0.178290	-0.283810	-0.262140	-0.114570	-0.119320	-0.203860	-0.052830	-0.270380	-0.276360	-0.270720	-0.169760	-0.222650	-0.286620	-0.144090	-0.293080	-0.274540	-0.145990	-0.335670	-0.302240	-0.354850	-0.404190	-0.262010	-0.219080	-0.350580	-0.355660	-0.267500	-0.169750	-0.266230	-0.204970	-0.227900	-0.272580	-0.208930	-0.324290	-0.159680	-0.293520	-0.320000	-0.121110	-0.241770	-0.336590	-0.264840	-0.339880	-0.133110	-0.315250	-0.394220	-0.113490	-0.191670	-0.155290	-0.227880	-0.229160	-0.081550	-0.237410	-0.100670	-0.249390	-0.257540	-0.197480	-0.354560	-0.235340	-0.196370	-0.260530	-0.242420	-0.282190	-0.295300	-0.209910	-0.076780	-0.115980	-0.295610	-0.329690	-0.348210	-0.196830	-0.456580	-0.340510	-0.172700	-0.251020	-0.102390	-0.200950	-0.220620	-0.344760	-0.387700	-0.202600	-0.261680	-0.169730	-0.310960	-0.204720	-0.236420	-0.231110	-0.203590	-0.177570	-0.297890	-0.304740	-0.207560	-0.094680	-0.218630	-0.286710	-0.215810	-0.010280	-0.157540	-0.069190	0.047520	-0.086430	-0.263630	-0.264030	-0.203050	-0.310950	-0.052660	-0.263110	-0.098360	-0.244290	-0.157330	-0.138050	-0.232420	-0.348940	-0.225580	-0.159450	-0.084200
-0.213310	-0.083820	-0.077750	-0.086950	-0.024860	0.014130	0.099030	-0.017240	0.017440	0.009140	0.010730	-0.128070	-0.100400	0.019920	-0.096760	0.069920	0.112100	0.075670	-0.014830	-0.012950	0.085660	-0.032150	0.080870	-0.028350	0.006720	0.139610	0.093380	0.017500	0.099430	0.072680	-0.053710	-0.048290	0.009560	-0.033770	-0.003900	0.038110	0.035830	-0.032910	0.033130	0.021970	-0.003620	-0.094570	0.099260	0.059790	0.036270	-0.074360	-0.010950	0.010230	-0.001050	-0.218940	-0.000960	0.102630	-0.070000	0.030890	-0.063350	-0.014140	0.004780	-0.046830	0.002930	-0.065640	-0.006000	0.047690	0.016280	0.049610	-0.119740	-0.118940	-0.089950	-0.068800	-0.068910	-0.131080	-0.077900	-0.149290	-0.264760	-0.114170	-0.001050	0.039020	-0.041760	0.077360	0.029300	-0.138360	-0.104360	-0.099330	-0.126750	-0.027130	0.006670	-0.015300	-0.063920	-0.165740	-0.094480	-0.063360	-0.059100	-0.052130	-0.073840	-0.121990	-0.084680	-0.017910	0.055710	-0.008430	-0.030160	-0.036600	0.000940	-0.061120	-0.276640	-0.132420	-0.082770	-0.130340	-0.114310	-0.039020	-0.062290	-0.108090	0.010570	-0.122370	-0.118440	-0.103210	-0.118210	-0.137880	-0.133080	-0.096190	-0.039110	-0.227350	-0.126400	-0.117240
