1.852590	1.941900	1.982230	1.954270	1.962600	1.983090	2.053710	2.191460	2.210030	2.359860	2.398780	2.570820	2.615850	2.743650	2.856950	2.833910	2.832070	3.609220	3.919800	3.923230	3.944500	3.950790	4.001010	3.878440	3.829620	3.581820	3.285700	3.208380	3.015070	3.139840	2.925740	3.099040	3.431120	3.157090	3.109360	3.077530	3.005850	3.062040	3.029540	3.015670	3.029770	3.006460	3.229560	2.933980	2.913090	2.911940	2.788300	2.808640	2.792980	2.835580	2.863020	2.833890	2.857160	2.844830	2.809750	2.850490	2.850820	2.866110	2.757020	2.797610	2.834710	2.827180	2.826150	2.858550	2.822340	2.891300	2.898610	2.850600	2.879710	2.927610	2.945650	2.824500	2.820930	2.868670	2.797870	2.851970	2.823740	2.795680	2.787350	2.762020	2.798050	2.863150	2.816620	2.809550	2.856520	2.869710	2.873470	2.893970	2.922080	2.948160	2.870810	2.961030	2.927380	2.856270	2.919660
0.110910	0.024400	-0.009970	0.018830	0.006250	-0.013090	-0.073560	-0.122400	-0.122280	-0.156490	-0.119620	-0.164860	-0.142040	-0.120520	-0.114880	-0.101410	-0.055440	0.037020	-0.027630	0.028650	0.000430	0.018790	-0.035210	0.015170	-0.019910	0.001680	-0.042200	0.008030	-0.003270	-0.051580	-0.013750	-0.100010	-0.059860	-0.028210	-0.104220	-0.101020	-0.104290	-0.155070	-0.130220	-0.156260	-0.198200	-0.151370	-0.197580	-0.126650	-0.086320	-0.123620	-0.052490	-0.066960	-0.069000	-0.093330	-0.103240	-0.110750	-0.079690	-0.068030	-0.054160	-0.064230	-0.050440	-0.088730	-0.022590	-0.043160	-0.054100	-0.056790	-0.060450	-0.069940	-0.020380	-0.060890	-0.067880	-0.058130	-0.088530	-0.093920	-0.117740	-0.049260	-0.018500	-0.123080	-0.058650	-0.089580	-0.059220	-0.025760	-0.039100	-0.033910	-0.060700	-0.069660	-0.021340	-0.038900	-0.035410	-0.013900	-0.055350	-0.068300	-0.050790	-0.067300	-0.010890	-0.026240	-0.056610	-0.060690	-0.075890
-0.505280	-0.387230	-0.354940	-0.398240	-0.358670	-0.340970	-0.269850	-0.283070	-0.257600	-0.284780	-0.269350	-0.253540	-0.291120	-0.256380	-0.213100	-0.241620	-0.312070	-0.283130	-0.243890	-0.254210	-0.232830	-0.230380	-0.157670	-0.279430	-0.172560	-0.214910	-0.144260	-0.218460	-0.206820	-0.153450	-0.233750	-0.195880	-0.303530	-0.265600	-0.273470	-0.243580	-0.263750	-0.262280	-0.262370	-0.271570	-0.258790	-0.275980	-0.302750	-0.258380	-0.268530	-0.287930	-0.327450	-0.297930	-0.283940	-0.204390	-0.227800	-0.205040	-0.251550	-0.258650	-0.260220	-0.266260	-0.249500	-0.211300	-0.288250	-0.245570	-0.254690	-0.253380	-0.225750	-0.279480	-0.270190	-0.253290	-0.207830	-0.276870	-0.254270	-0.238260	-0.225380	-0.270540	-0.271360	-0.220930	-0.257430	-0.198850	-0.224470	-0.229700	-0.237460	-0.250580	-0.240070	-0.219100	-0.251710	-0.205270	-0.252890	-0.262270	-0.254610	-0.253130	-0.199740	-0.228100	-0.199000	-0.250530	-0.231180	-0.279300	-0.202740
0.078110	-0.049190	-0.059410	-0.015630	-0.081540	-0.096760	-0.152210	-0.086340	-0.144010	-0.094040	-0.131730	-0.082050	-0.103630	-0.141320	-0.152800	-0.167220	-0.075600	-0.138030	-0.128800	-0.180440	-0.151640	-0.171520	-0.258390	-0.116250	-0.262230	-0.196290	-0.271950	-0.169340	-0.238030	-0.233950	-0.170580	-0.231040	-0.101250	-0.177680	-0.100230	-0.139830	-0.142450	-0.084230	-0.108880	-0.086290	-0.062330	-0.104810	-0.060320	-0.130340	-0.148480	-0.061220	-0.072370	-0.087460	-0.130340	-0.230400	-0.199060	-0.217040	-0.121470	-0.115020	-0.133970	-0.097610	-0.135540	-0.176400	-0.138770	-0.182400	-0.127880	-0.127350	-0.177840	-0.055240	-0.133020	-0.127630	-0.212570	-0.107500	-0.171450	-0.149570	-0.148210	-0.137340	-0.143950	-0.142610	-0.127430	-0.187190	-0.191830	-0.202200	-0.203280	-0.170330	-0.169650	-0.172370	-0.180920	-0.247720	-0.155000	-0.149440	-0.121360	-0.119890	-0.248620	-0.155800	-0.267570	-0.210400	-0.159650	-0.075200	-0.181690
-0.150450	-0.035510	-0.054960	-0.080040	-0.011060	0.012810	0.029020	-0.071780	0.028510	0.010200	0.012000	-0.067770	0.017220	0.006470	-0.072870	0.008900	-0.099600	-0.111400	-0.163500	-0.095880	-0.158610	-0.142850	-0.049650	-0.115010	-0.042790	-0.121120	-0.070380	-0.162470	-0.055200	-0.111080	-0.129940	0.043600	-0.092320	-0.034270	-0.087080	-0.051580	0.037750	-0.051410	-0.011950	-0.017160	-0.060260	-0.009080	-0.050970	-0.016430	0.028370	-0.081240	-0.034960	-0.088800	-0.022660	0.070660	0.050010	0.040610	-0.082870	-0.083660	-0.057810	-0.104780	-0.086010	-0.038020	-0.021540	-0.001090	-0.097370	-0.111970	-0.055110	-0.176590	-0.080410	-0.104150	0.022710	-0.090370	0.017780	-0.026490	-0.065940	-0.048340	-0.074720	-0.073890	-0.090620	-0.083410	-0.011570	-0.034180	0.034220	-0.053260	-0.047470	-0.049390	-0.019350	0.015020	-0.077530	-0.093990	-0.124370	-0.095290	0.042340	-0.087950	0.048090	0.016930	-0.067900	-0.180260	-0.081620
-0.177720	-0.265320	-0.220370	-0.227550	-0.261290	-0.316810	-0.258220	-0.125460	-0.247370	-0.236560	-0.231680	-0.194330	-0.291110	-0.196970	-0.087220	-0.194800	-0.123710	-0.053360	0.007260	-0.025440	-0.018420	-0.007880	-0.081260	-0.120180	-0.065750	-0.029990	-0.020370	-0.053020	-0.040480	-0.047870	0.006650	-0.185280	-0.055220	-0.118120	-0.101730	-0.153070	-0.261860	-0.186930	-0.220540	-0.189140	-0.185490	-0.186620	-0.154220	-0.193450	-0.261720	-0.162660	-0.220440	-0.100490	-0.164750	-0.245620	-0.217610	-0.221600	-0.122280	-0.176920	-0.167240	-0.141730	-0.118820	-0.157450	-0.184430	-0.185160	-0.093680	-0.065970	-0.111000	-0.083950	-0.178770	-0.139530	-0.280110	-0.156180	-0.226000	-0.215050	-0.145250	-0.160570	-0.105640	-0.142100	-0.074940	-0.061280	-0.180320	-0.126030	-0.261220	-0.110100	-0.117070	-0.156300	-0.166230	-0.128380	-0.072580	-0.075330	-0.066250	-0.101150	-0.187490	-0.082140	-0.204420	-0.124110	-0.119900	-0.016970	-0.073880
-0.073690	-0.025870	-0.082380	-0.038200	-0.061680	0.028310	-0.103360	-0.191100	-0.102820	-0.107680	-0.135260	-0.067950	-0.066610	-0.148430	-0.235820	-0.191930	-0.137640	-0.135570	-0.192590	-0.189480	-0.123170	-0.184570	-0.174940	-0.072520	-0.223580	-0.234700	-0.230130	-0.093290	-0.241830	-0.160010	-0.251810	-0.182780	-0.205320	-0.174170	-0.160170	-0.120290	-0.043850	-0.133670	-0.120760	-0.189910	-0.137870	-0.149590	-0.208900	-0.186230	-0.107230	-0.064050	-0.109890	-0.245530	-0.159410	-0.114580	-0.128710	-0.074690	-0.128310	-0.050810	-0.106050	-0.073080	-0.138960	-0.129680	-0.117920	-0.142220	-0.168030	-0.223610	-0.236910	-0.145390	-0.100720	-0.118870	-0.031780	-0.102820	-0.116050	-0.040680	-0.178040	-0.129540	-0.171740	-0.141180	-0.185280	-0.222260	-0.097850	-0.140350	0.000010	-0.174610	-0.138520	-0.060110	-0.093640	-0.221200	-0.176620	-0.142050	-0.136640	-0.084320	-0.085580	-0.084120	-0.078760	-0.177980	-0.129100	-0.223690	-0.151870
-0.112110	-0.121710	-0.069270	-0.144760	-0.064590	-0.179000	-0.011820	-0.018220	-0.004950	-0.080060	-0.030120	-0.123150	0.008550	0.088010	0.088460	0.086320	-0.020690	-0.015380	-0.055730	-0.007190	-0.099430	0.024810	0.056400	-0.046760	0.050600	0.029600	0.055700	-0.162520	0.007730	-0.048330	-0.023160	-0.009070	0.081580	0.042070	0.038270	-0.021160	-0.019520	-0.015910	0.043230	0.126800	-0.020880	0.006320	-0.170160	0.036120	-0.040840	-0.122080	-0.005870	0.025850	-0.047510	-0.012610	-0.013890	-0.040190	-0.080800	-0.136600	-0.061300	-0.086530	-0.004910	0.009450	-0.021320	-0.002540	0.020040	-0.038510	0.054890	-0.080610	-0.058430	-0.106430	-0.121000	-0.110790	-0.068300	-0.097820	-0.040720	-0.062930	-0.042270	-0.093650	0.042790	-0.021670	-0.064160	-0.030620	-0.103220	-0.033250	-0.082840	-0.092730	-0.054080	0.050460	0.000740	0.004460	-0.077540	-0.081930	0.033450	-0.097200	-0.014140	0.012980	-0.023120	0.014820	-0.045700
-0.126250	-0.149720	-0.186800	-0.097570	-0.193250	-0.098170	-0.229100	-0.070200	-0.144290	-0.067410	-0.155500	-0.001390	-0.082930	-0.123560	-0.183630	-0.254940	-0.077280	-0.129020	-0.074280	-0.153110	-0.120250	-0.258080	-0.317200	-0.244110	-0.306720	-0.349360	-0.302460	-0.189980	-0.207440	-0.297980	-0.187550	-0.171570	-0.083430	-0.083070	-0.065290	-0.007500	-0.041160	-0.015230	-0.109070	-0.160790	-0.010630	0.004920	-0.022270	-0.117780	-0.160520	0.065820	-0.152220	-0.183280	-0.040580	-0.197420	-0.154490	-0.056390	-0.041450	-0.072260	-0.115950	-0.104210	-0.173110	-0.170960	-0.131760	-0.152370	-0.153800	-0.110910	-0.245090	-0.152670	-0.246420	-0.172370	-0.240330	-0.099620	-0.109540	-0.094780	-0.201870	-0.082250	-0.091450	-0.155450	-0.127310	-0.124560	-0.148520	-0.104360	-0.144390	-0.138470	-0.051010	-0.063240	-0.143930	-0.230330	-0.153740	-0.139380	-0.063340	-0.037070	-0.174320	0.008580	-0.172970	-0.118490	-0.116520	-0.161250	-0.079660
-0.112350	-0.076110	-0.053540	-0.131110	-0.056160	-0.114360	-0.041520	-0.153370	-0.050960	-0.119370	-0.125810	-0.191710	-0.138100	-0.076400	-0.123430	-0.041840	-0.087080	-0.018600	-0.068650	0.009140	0.018850	0.071470	0.065690	0.042670	0.049240	0.069360	0.066940	-0.033930	-0.022150	0.074590	-0.018610	-0.079070	-0.012510	-0.106500	-0.039510	-0.199940	-0.146600	-0.245920	-0.137260	-0.071650	-0.223290	-0.182350	-0.248240	-0.178100	-0.138750	-0.191990	-0.086050	-0.158750	-0.202420	-0.056190	-0.033910	-0.084890	-0.173890	-0.118270	-0.140310	-0.083050	-0.055440	-0.066070	-0.084150	-0.130620	-0.086190	-0.209850	-0.116050	-0.103660	-0.059610	-0.106260	-0.091010	-0.115760	-0.135540	-0.058920	-0.127900	-0.161370	-0.149160	-0.061130	-0.069900	-0.112310	-0.081300	-0.083650	-0.007600	-0.085380	-0.106930	-0.097550	-0.025780	-0.034700	0.006440	0.009690	-0.064180	-0.066490	0.052830	-0.066890	-0.022300	-0.030780	-0.106990	-0.020980	-0.054900
