3.053800	3.139140	3.210520	3.287580	3.260990	3.259860	3.269260	3.296810	3.270110	3.191590	3.559490	3.784810	3.784850	3.825950	3.769840	3.806020	3.565050	3.255420	3.155190	3.163340	3.121690	3.082540	3.073310	3.154300	3.248320	3.304630	3.232270	3.324470	3.288470	3.186080	3.173860	3.117230	3.141790	3.100000	3.174610	3.396930	3.434880	3.350740	3.278720	3.213070	3.190860	3.179300	3.151410	3.063350	3.123990	3.126730	3.075230
-0.018470	-0.000210	-0.019340	-0.044130	0.003230	-0.041240	-0.033660	-0.086550	-0.056210	-0.054360	-0.048960	-0.121760	-0.148300	-0.148860	-0.119940	-0.163550	-0.048800	-0.092470	-0.022860	-0.025900	-0.046520	-0.030150	-0.021400	0.031640	0.042800	0.008290	0.017240	-0.003300	0.022680	0.009480	-0.044370	-0.011220	-0.011700	-0.005870	-0.043160	-0.057000	-0.096530	-0.055350	-0.024310	-0.037480	-0.034900	-0.015330	-0.002780	-0.001790	-0.014040	-0.016720	0.031830
-0.229180	-0.178610	-0.207490	-0.167850	-0.230550	-0.167260	-0.230550	-0.160250	-0.189510	-0.226670	-0.245330	-0.196130	-0.210540	-0.224050	-0.212760	-0.174330	-0.326480	-0.190030	-0.187170	-0.185720	-0.153700	-0.184290	-0.182650	-0.223780	-0.199620	-0.179860	-0.207800	-0.209180	-0.242440	-0.237710	-0.189570	-0.248070	-0.254650	-0.234860	-0.201420	-0.220900	-0.180590	-0.205560	-0.204500	-0.210660	-0.189570	-0.187030	-0.230060	-0.178880	-0.195900	-0.179350	-0.240730
-0.103510	-0.195590	-0.134520	-0.171770	-0.129740	-0.215670	-0.081810	-0.153090	-0.148250	-0.113960	-0.069000	-0.127390	-0.130700	-0.083900	-0.153990	-0.158340	-0.046580	-0.127920	-0.168230	-0.141500	-0.201180	-0.198690	-0.196980	-0.127340	-0.181320	-0.190050	-0.202610	-0.110660	-0.105250	-0.131580	-0.167970	-0.104290	-0.072920	-0.103350	-0.129320	-0.123320	-0.151870	-0.126810	-0.172680	-0.124800	-0.172740	-0.162900	-0.106810	-0.198500	-0.144140	-0.189170	-0.117280
-0.118330	-0.072000	-0.095040	-0.076590	-0.082760	0.033430	-0.147960	-0.079610	-0.062790	-0.076050	-0.151910	-0.068200	-0.023370	-0.093740	0.006800	-0.037210	-0.117470	-0.114870	-0.091120	-0.144820	-0.060950	-0.028000	-0.027190	-0.147540	-0.079840	-0.060650	0.004990	-0.156100	-0.104450	-0.093570	-0.037430	-0.049780	-0.118360	-0.095440	-0.094210	-0.021990	-0.016890	-0.076910	-0.019140	-0.088790	-0.024110	-0.083730	-0.120250	-0.040710	-0.106250	-0.041860	-0.124660
-0.076070	-0.029910	-0.066070	-0.069560	-0.064120	-0.216750	-0.059760	-0.133590	-0.159830	-0.073090	-0.025120	-0.071780	-0.045560	-0.016300	-0.075810	-0.024210	0.009210	-0.064100	-0.030110	0.023790	-0.037690	-0.066220	-0.110130	-0.050700	-0.089400	-0.109210	-0.136860	-0.029020	-0.111450	-0.070130	-0.146890	-0.159020	-0.128230	-0.135580	-0.103610	-0.158440	-0.125360	-0.082460	-0.133080	-0.072760	-0.160850	-0.064310	-0.075060	-0.136450	-0.080400	-0.159600	-0.054870
-0.108570	-0.187470	-0.097940	-0.100850	-0.129470	-0.038970	-0.149330	-0.121910	-0.089870	-0.241050	-0.123050	-0.078410	-0.166820	-0.148150	-0.167170	-0.208160	-0.187710	-0.120210	-0.199400	-0.220380	-0.236380	-0.242830	-0.175660	-0.132520	-0.114160	-0.085060	-0.065470	-0.049750	-0.017200	-0.167110	-0.094830	-0.044750	-0.054540	-0.069010	-0.136680	-0.124290	-0.149910	-0.174870	-0.151700	-0.176520	-0.073630	-0.179260	-0.156980	-0.079310	-0.117760	-0.074090	-0.150630
-0.114670	-0.002420	-0.043150	-0.107260	-0.053110	-0.080000	-0.054410	-0.030280	-0.093130	0.049790	-0.140980	-0.171000	-0.138720	-0.153680	-0.112420	-0.099180	-0.242490	-0.179780	-0.010000	-0.048050	0.069110	0.042470	-0.027320	-0.103540	-0.052770	-0.062800	-0.045120	-0.179910	-0.156810	-0.062610	-0.082820	-0.083380	-0.149570	-0.085390	-0.042710	0.039750	0.069980	0.058470	0.009570	0.000140	-0.095800	0.002770	0.000950	-0.136740	-0.088210	-0.103190	-0.067300
-0.155060	-0.162810	-0.111270	-0.054850	-0.091150	-0.217550	-0.239900	-0.355490	-0.230250	-0.242220	-0.116830	-0.005230	0.061150	0.011510	-0.029790	-0.083060	-0.009730	-0.182770	-0.266740	-0.181170	-0.261990	-0.264020	-0.207990	-0.270930	-0.304230	-0.255900	-0.101080	-0.049140	-0.128560	-0.243770	-0.179750	-0.142490	-0.204260	-0.245190	-0.310350	-0.246680	-0.158900	-0.196520	-0.219000	-0.198960	-0.143070	-0.249290	-0.351730	-0.187580	-0.229090	-0.254510	-0.207170
-0.031050	-0.009570	0.025350	-0.089560	-0.054650	0.010010	-0.026640	-0.001200	-0.107730	-0.098790	0.032760	0.046890	-0.039070	0.006880	-0.055010	0.001630	-0.029770	0.030770	0.059560	-0.050400	-0.013920	-0.025590	-0.134360	-0.053200	0.024310	0.030610	0.032690	0.001670	0.036120	-0.019720	-0.040170	-0.008480	-0.022170	-0.019320	-0.020010	0.022610	-0.030460	-0.031310	-0.020880	-0.075930	-0.084510	-0.030510	0.060380	-0.075220	-0.039270	-0.051980	-0.069430
