1.312140	1.312140	1.312980	1.439820	1.442200	1.312140	1.312140	1.312140	1.312140	1.312140	1.312140	1.312140	1.312410	2.379650	2.366820	2.358400	2.353720	2.335020	2.299430	2.275290	2.254480	2.239820	2.215560	2.218950	2.200910	2.172070	2.132090	2.129540	2.086310	2.060200	2.069420	2.043370	2.049210	2.034510	2.045600	2.041500	1.986640	1.993160	2.033460	1.996730	1.987060	1.998190	1.950980	1.990910	2.009800	1.996640	2.002920	1.906350	2.005090	1.969250	2.002480	1.939860	2.000980	2.112900	2.544270	2.761390	2.745500	2.764470	2.890520	2.899270	2.715210	2.747280	2.432680	2.325850	2.238830	2.133230	2.099590	2.045930	1.959390	1.963870	2.120490	2.384620	2.539810	2.501180	2.333860	2.144600	2.080700	2.000820	1.953990	1.893960	1.844540	1.916360	2.121860
0.107190	0.107190	0.106440	-0.004370	0.000490	0.107190	0.107190	0.107190	0.107190	0.107190	0.107190	0.107190	0.106950	0.028350	-0.031190	-0.019280	-0.023260	-0.028440	-0.009340	-0.005740	-0.009800	-0.007910	-0.016760	-0.031220	-0.042170	-0.040740	-0.016790	-0.037030	-0.017240	-0.012320	-0.030090	-0.010330	-0.045010	-0.027850	-0.039410	-0.053290	-0.022500	-0.051920	-0.059590	-0.037140	-0.051530	-0.064030	-0.046010	-0.070320	-0.082960	-0.055690	-0.083560	-0.035410	-0.064850	-0.041160	-0.044030	-0.026790	-0.056650	-0.026550	-0.001880	-0.040250	0.005390	-0.011980	-0.067560	-0.076930	0.018350	-0.025490	0.037040	-0.055020	-0.062570	-0.025740	-0.060010	-0.048170	-0.033980	-0.078500	-0.012970	-0.079200	-0.027820	-0.070550	-0.029040	-0.066750	-0.066590	-0.036440	-0.083520	-0.073780	-0.055010	-0.164060	-0.120930
-0.387020	-0.387020	-0.385930	-0.234090	-0.252230	-0.387030	-0.387020	-0.387020	-0.387020	-0.387020	-0.387020	-0.387020	-0.386700	-0.253630	-0.183710	-0.198410	-0.192520	-0.185480	-0.218000	-0.220880	-0.217380	-0.222590	-0.216780	-0.198740	-0.188330	-0.188890	-0.222430	-0.192570	-0.226120	-0.229720	-0.208340	-0.226980	-0.178580	-0.202690	-0.195400	-0.170530	-0.202680	-0.191430	-0.158630	-0.188160	-0.180180	-0.159110	-0.201080	-0.153290	-0.133410	-0.158770	-0.122560	-0.207310	-0.178660	-0.193130	-0.174030	-0.203610	-0.183960	-0.208790	-0.176010	-0.127360	-0.164820	-0.156270	-0.147860	-0.125940	-0.198590	-0.138820	-0.194300	-0.110120	-0.141940	-0.159900	-0.172430	-0.140110	-0.185860	-0.189520	-0.169960	-0.201460	-0.166170	-0.141160	-0.165970	-0.109500	-0.135320	-0.169600	-0.134640	-0.180010	-0.215060	-0.197280	-0.283090
0.097390	0.097390	0.096060	-0.059520	-0.037500	0.097390	0.097390	0.097390	0.097390	0.097390	0.097390	0.097390	0.097060	-0.036180	-0.078350	-0.065340	-0.071040	-0.078770	-0.043320	-0.041290	-0.046480	-0.040580	-0.048780	-0.073070	-0.087340	-0.078860	-0.038260	-0.077920	-0.048270	-0.048350	-0.054720	-0.033600	-0.097080	-0.079360	-0.050820	-0.082370	-0.053470	-0.053640	-0.093680	-0.066590	-0.076200	-0.101410	-0.056530	-0.117130	-0.121250	-0.098010	-0.140710	-0.060610	-0.062700	-0.066130	-0.084330	-0.066120	-0.048730	-0.095840	-0.086230	-0.110780	-0.131400	-0.127260	-0.070210	-0.104080	-0.080210	-0.136020	-0.120770	-0.178550	-0.108100	-0.134320	-0.083290	-0.165530	-0.095970	-0.066680	-0.132690	-0.069870	-0.118750	-0.143880	-0.107490	-0.188440	-0.135590	-0.111550	-0.140240	-0.065930	-0.027990	0.008300	0.043700
-0.139790	-0.139790	-0.138230	-0.009870	-0.018240	-0.139790	-0.139790	-0.139790	-0.139790	-0.139790	-0.139790	-0.139790	-0.139520	-0.102690	-0.226780	-0.235970	-0.232310	-0.223740	-0.253790	-0.257130	-0.246810	-0.249960	-0.234830	-0.204190	-0.178470	-0.184990	-0.216650	-0.158930	-0.188220	-0.172290	-0.150280	-0.155690	-0.086010	-0.073720	-0.119890	-0.089390	-0.096790	-0.105380	-0.062540	-0.090490	-0.051400	-0.028250	-0.050250	-0.009070	-0.026760	-0.024140	-0.006080	-0.032220	-0.064800	-0.064540	-0.067730	-0.040770	-0.083480	-0.019490	-0.117180	-0.121890	-0.079590	-0.062430	-0.155020	-0.122190	-0.139050	-0.102320	-0.075820	-0.026260	-0.075430	-0.019690	-0.063540	0.028090	-0.022060	-0.038600	-0.018250	-0.011810	-0.064090	-0.010540	-0.081190	0.016130	-0.024290	-0.034420	0.010190	-0.048420	-0.097930	-0.071760	-0.087500
-0.084650	-0.084650	-0.086220	-0.158610	-0.177600	-0.084650	-0.084650	-0.084650	-0.084650	-0.084650	-0.084650	-0.084650	-0.084810	-0.103370	-0.089430	-0.086640	-0.087230	-0.095500	-0.070150	-0.066030	-0.074090	-0.069330	-0.085300	-0.112510	-0.122040	-0.106410	-0.072710	-0.144320	-0.097360	-0.127060	-0.131550	-0.120950	-0.174200	-0.155260	-0.058360	-0.133930	-0.111340	-0.130680	-0.143430	-0.108280	-0.130080	-0.165140	-0.162490	-0.162780	-0.123830	-0.147600	-0.124220	-0.140280	-0.125090	-0.072660	-0.045110	-0.118000	-0.080310	-0.063410	0.006990	-0.007090	-0.000200	-0.063100	0.022270	0.004300	0.060820	0.044900	0.014770	-0.048340	-0.038130	-0.095210	-0.062190	-0.103120	-0.109160	-0.103520	-0.066120	-0.104420	0.014830	-0.066370	0.009760	-0.065800	-0.063150	-0.060760	-0.095330	-0.107510	-0.122180	-0.160400	-0.159090
-0.081620	-0.081620	-0.080050	-0.058580	-0.029590	-0.081620	-0.081620	-0.081620	-0.081620	-0.081620	-0.081620	-0.081620	-0.081590	-0.086110	-0.008180	-0.004120	-0.005850	0.002810	-0.028140	-0.030260	-0.023700	-0.035140	-0.026470	-0.002540	-0.016620	-0.032510	-0.068050	0.014660	-0.069330	-0.011350	-0.008900	-0.015320	0.003590	-0.028330	-0.130960	-0.038340	-0.069800	-0.032610	-0.030770	-0.072200	-0.072870	-0.037960	-0.015600	-0.051820	-0.095420	-0.020540	-0.091220	-0.076130	-0.033710	-0.117120	-0.120170	-0.076380	-0.063180	-0.118810	-0.159020	-0.053020	-0.086890	-0.032960	-0.035330	-0.032880	-0.142320	-0.133200	-0.161690	-0.121800	-0.072510	-0.070950	-0.021830	-0.118760	-0.057140	-0.073810	-0.054880	0.028870	-0.125220	-0.055070	-0.046780	-0.074150	-0.053690	-0.104340	-0.103480	-0.076360	-0.060630	-0.063720	-0.135310
-0.045000	-0.045000	-0.046390	-0.027390	-0.053890	-0.045000	-0.045000	-0.045000	-0.045000	-0.045000	-0.045000	-0.045000	-0.044930	-0.101010	-0.264880	-0.275140	-0.271230	-0.278330	-0.251360	-0.251560	-0.257860	-0.244590	-0.250850	-0.274980	-0.246730	-0.225420	-0.190180	-0.269910	-0.177900	-0.250560	-0.236040	-0.215060	-0.207730	-0.160290	-0.032860	-0.141080	-0.095830	-0.173780	-0.095000	-0.094680	-0.067780	-0.059120	-0.118480	-0.085000	-0.027660	-0.038450	0.003280	-0.003720	-0.103460	0.021760	0.076200	0.010920	0.005460	-0.063690	0.025680	-0.108400	-0.061050	-0.049900	-0.134540	-0.137410	-0.073960	-0.097110	-0.048730	-0.072510	-0.116360	-0.045140	-0.147620	0.044370	-0.055840	-0.057950	0.048430	-0.034760	0.089270	0.047030	0.010340	0.049100	0.030340	0.071260	0.086700	-0.002180	-0.133310	-0.071570	-0.100910
-0.108740	-0.108740	-0.107620	-0.105130	-0.115680	-0.108740	-0.108740	-0.108740	-0.108740	-0.108740	-0.108740	-0.108740	-0.108890	-0.215100	-0.331830	-0.321660	-0.325430	-0.317870	-0.334590	-0.334390	-0.323820	-0.332730	-0.318020	-0.291480	-0.315570	-0.324450	-0.335440	-0.251110	-0.344390	-0.258540	-0.222110	-0.217710	-0.231490	-0.205780	-0.240330	-0.211980	-0.224480	-0.143290	-0.174570	-0.214390	-0.149670	-0.154880	-0.083090	-0.100550	-0.165310	-0.122070	-0.124270	-0.168110	-0.051430	-0.079820	-0.114230	-0.123170	-0.133020	0.005640	-0.206750	-0.081740	-0.057210	-0.125560	-0.018690	-0.024250	-0.073780	-0.045240	-0.134610	-0.133770	-0.014500	-0.115640	0.035570	-0.145440	-0.047590	-0.059060	-0.063740	0.094840	-0.059490	0.001100	0.008280	-0.021840	-0.030710	-0.091960	-0.086230	-0.080890	-0.095340	-0.103140	-0.159410
-0.062580	-0.062580	-0.062940	-0.081400	-0.054980	-0.062580	-0.062580	-0.062580	-0.062580	-0.062580	-0.062580	-0.062580	-0.062410	-0.059830	-0.026360	-0.036240	-0.033360	-0.037640	-0.031330	-0.031250	-0.038600	-0.037480	-0.048700	-0.066230	-0.042450	-0.030250	-0.023700	-0.093740	-0.011650	-0.087670	-0.108150	-0.100250	-0.060670	-0.063280	-0.006100	-0.033950	-0.024640	-0.135370	-0.021890	-0.041830	-0.084760	-0.066340	-0.119000	-0.109830	-0.052760	0.016480	-0.046020	-0.011670	-0.106420	-0.050180	0.022550	-0.020090	0.062900	-0.032250	0.055350	0.073170	0.101600	0.130560	0.096310	0.106980	0.080390	0.050080	0.053580	0.033770	0.003770	0.025040	-0.012160	0.013150	-0.034200	-0.036460	0.063340	0.036690	0.107250	0.040800	0.081070	0.034010	0.034790	0.034650	0.013390	-0.017060	-0.139120	-0.134410	-0.196650
