1.620950	2.244090	2.307750	2.268470	2.260240	2.235310	2.237710	2.263370	2.238260	2.235650	2.235840	2.242140	2.308470	2.249100	2.230170	2.358050	2.458320	2.473970	2.389820	2.390540	2.321440	2.349170	2.373950	2.288480	2.265560	2.353360	2.321380	2.329590	2.291220	2.325330	2.395930	2.278690	2.408770	2.335170	2.303620	2.325150	2.335960	2.249950	2.296520	2.295470	2.280810	2.273460	2.333380	2.315900	2.277970	2.250580	2.315300	2.343080	2.256890	2.302230	2.250900	2.304360	2.266460	2.201100	2.145100	2.053690	2.002980	1.953380	1.852550	1.837250	1.820320	1.801910	1.895480	1.852880	1.821150	1.794850	1.917470	1.887430	1.829660	1.777660	1.970290	1.868230	1.824980	1.842460	1.802800	1.837840	2.029920	3.036450	3.264470	3.286610	3.281760	3.201170	3.230780	3.138880	3.123260	2.940580	2.482770	2.358300	2.180570	2.051640	1.983720	1.847880	1.809280	1.870460	1.806870	1.844770	1.816530	1.809540	2.448670	2.622490	2.479650	2.463480	2.291100	2.199920	2.150030	2.016270	1.929280	1.899900	1.798180	1.802240	1.850750	1.890870	1.839230	1.814730	1.776280	1.837090	1.890650	1.841690	1.838400	1.888600	1.865080	1.933800	1.886050	1.828350	1.849920	1.860970	1.937480	1.887030	1.882450	1.830320	1.935400	1.824190	1.812360	1.838640	1.820810	1.830810	1.807970
0.068980	0.054290	-0.032780	0.032980	-0.025710	0.023790	0.011570	0.030100	0.052820	0.051510	0.049280	0.020670	-0.010360	0.035540	0.025430	-0.008500	-0.039080	-0.024990	0.016580	0.001950	0.023110	-0.011040	-0.042100	0.021530	0.055780	-0.021180	-0.034210	-0.003820	0.028480	-0.003880	-0.022400	0.042630	-0.033930	0.004130	0.037560	0.022790	-0.007930	0.073290	-0.007110	0.011370	0.033700	0.010340	-0.030880	0.004440	0.005450	0.002850	0.021120	-0.013080	0.050480	0.001620	0.034850	0.016690	0.036570	0.006640	-0.055630	-0.019090	-0.036100	0.019350	0.061140	0.033950	0.021290	0.064970	-0.014470	0.019130	0.033990	0.033460	0.010930	0.013700	0.026970	0.063110	-0.014200	0.016000	0.067870	0.015570	0.048480	0.059070	-0.011800	0.039770	-0.070420	-0.079050	-0.067520	-0.001420	-0.035510	0.028960	0.001750	0.016430	0.035040	0.007950	0.023590	0.015270	-0.008790	0.073770	0.057590	-0.010370	0.048720	0.020880	0.010240	0.028430	0.050710	-0.037930	-0.137510	-0.152880	-0.157530	-0.131340	-0.121690	-0.105040	0.001690	0.024530	0.055200	0.051040	0.056530	-0.004200	0.065370	0.080050	0.078260	0.050010	0.049100	0.064470	0.036770	0.046660	0.054020	0.016760	0.042990	0.058910	0.018400	0.046720	0.039650	0.021300	0.037320	0.051750	0.002570	0.029670	0.045570	0.010330	0.051290	0.051860	0.043280
-0.309880	-0.205270	-0.109750	-0.173250	-0.111080	-0.173550	-0.117730	-0.160820	-0.194530	-0.191380	-0.186230	-0.169060	-0.109610	-0.176420	-0.159180	-0.147260	-0.141840	-0.148890	-0.197760	-0.174560	-0.179130	-0.173450	-0.114310	-0.190470	-0.201220	-0.122090	-0.119720	-0.121580	-0.176880	-0.184060	-0.153370	-0.204280	-0.136160	-0.178200	-0.180560	-0.178730	-0.098850	-0.158460	-0.146530	-0.177050	-0.169210	-0.194530	-0.117500	-0.127300	-0.166270	-0.128910	-0.183420	-0.165750	-0.166430	-0.164190	-0.158460	-0.158240	-0.146810	-0.199770	-0.148880	-0.188870	-0.156940	-0.121320	-0.205190	-0.190570	-0.159700	-0.200780	-0.170890	-0.168630	-0.195300	-0.167140	-0.132860	-0.158260	-0.174090	-0.231460	-0.116610	-0.162270	-0.196950	-0.219450	-0.220690	-0.200050	-0.157120	-0.249490	-0.161790	-0.121470	-0.132980	-0.166060	-0.109010	-0.176670	-0.191510	-0.170890	-0.143280	-0.149210	-0.159150	-0.162770	-0.124360	-0.202270	-0.182950	-0.174060	-0.247090	-0.186260	-0.183710	-0.212870	-0.275130	-0.168200	-0.246690	-0.252300	-0.220010	-0.231770	-0.227160	-0.188490	-0.203010	-0.213810	-0.191020	-0.201240	-0.224850	-0.174740	-0.224100	-0.211810	-0.222150	-0.183840	-0.188920	-0.216510	-0.220140	-0.182320	-0.173200	-0.135110	-0.144060	-0.238010	-0.119700	-0.201010	-0.206850	-0.144930	-0.217060	-0.209730	-0.134620	-0.181900	-0.185040	-0.180950	-0.232820	-0.174270	-0.237560
0.007820	-0.075940	-0.140610	-0.091310	-0.165250	-0.105980	-0.184310	-0.128340	-0.081650	-0.100790	-0.106560	-0.111810	-0.175160	-0.128480	-0.134590	-0.106850	-0.084000	-0.081920	-0.043240	-0.059110	-0.098210	-0.045730	-0.116590	-0.064290	-0.087490	-0.140970	-0.148730	-0.177010	-0.084790	-0.061400	-0.116340	-0.079190	-0.122730	-0.087330	-0.110070	-0.072610	-0.183310	-0.159040	-0.112280	-0.080960	-0.107750	-0.047730	-0.146210	-0.144490	-0.103840	-0.175980	-0.061920	-0.069420	-0.114060	-0.083490	-0.125830	-0.097680	-0.144860	-0.033290	-0.107390	-0.044510	-0.070420	-0.172590	-0.087080	-0.102320	-0.147190	-0.105840	-0.071540	-0.126040	-0.090000	-0.143800	-0.153420	-0.118360	-0.103530	-0.057640	-0.136710	-0.094420	-0.110290	-0.011740	-0.067250	-0.102020	-0.155720	-0.033140	-0.034840	-0.097340	-0.093620	-0.101420	-0.177230	-0.133560	-0.083330	-0.125170	-0.143210	-0.123050	-0.121780	-0.101580	-0.143200	-0.110610	-0.131540	-0.066150	-0.004870	-0.080560	-0.081600	-0.050550	0.014300	-0.110700	0.036010	0.061360	-0.004720	0.017440	0.033070	0.004380	-0.075580	-0.050200	-0.119880	-0.098460	-0.046400	-0.074890	-0.048390	-0.080670	-0.092070	-0.104600	-0.107550	-0.078730	-0.043010	-0.091900	-0.134110	-0.155610	-0.173530	-0.030800	-0.204280	-0.082340	-0.039440	-0.156700	-0.027870	-0.066240	-0.129040	-0.117860	-0.102370	-0.101040	-0.038080	-0.143990	-0.031940
-0.025840	-0.069600	-0.076050	-0.111730	-0.024320	-0.053210	-0.030210	-0.048240	-0.083440	-0.052090	-0.056500	-0.039080	-0.019030	-0.008890	-0.027700	-0.092200	-0.176790	-0.167710	-0.178620	-0.154530	-0.054420	-0.161470	-0.097810	-0.115630	-0.068290	-0.030150	-0.018220	-0.005840	-0.098720	-0.095110	-0.008180	-0.050570	-0.016130	-0.039900	-0.043400	-0.123860	-0.047090	-0.060490	-0.070800	-0.075200	-0.093050	-0.111360	-0.028930	-0.068590	-0.059500	-0.024230	-0.126500	-0.107840	-0.105700	-0.108720	-0.063010	-0.103840	-0.044570	-0.136380	-0.020170	-0.091830	-0.093640	-0.041970	-0.075880	-0.028710	-0.017000	-0.063560	-0.099790	-0.025970	-0.062100	-0.017160	-0.022850	-0.041820	-0.081740	-0.068840	-0.090690	-0.097820	-0.044350	-0.154400	-0.062240	-0.060190	0.029640	-0.081900	-0.136840	-0.073200	-0.069980	-0.076230	-0.019260	-0.049340	-0.115060	-0.086970	-0.089040	-0.097630	-0.084360	-0.093130	-0.053210	-0.066820	-0.036980	-0.108300	-0.120640	-0.094380	-0.079460	-0.099490	-0.118820	0.006750	0.012240	-0.012950	0.040300	-0.005910	-0.068650	-0.100250	-0.014030	-0.076390	-0.036350	-0.036200	-0.114270	-0.098910	-0.099000	-0.097730	-0.061360	-0.072310	-0.110620	-0.115730	-0.097040	-0.123280	-0.058540	-0.049460	-0.002230	-0.110370	0.011770	-0.093240	-0.156690	-0.023360	-0.138020	-0.098130	-0.071130	-0.012780	-0.078770	-0.052050	-0.121280	-0.024100	-0.114910
-0.181520	-0.099570	-0.016880	-0.017070	-0.059520	-0.073370	-0.015800	-0.064910	-0.038780	-0.073990	-0.057120	-0.093370	-0.064480	-0.161640	-0.108380	-0.112740	-0.048760	-0.072990	-0.075070	-0.080640	-0.155700	-0.014530	-0.044690	-0.044640	-0.107430	-0.092910	-0.091160	-0.095260	-0.028920	-0.062280	-0.137180	-0.097190	-0.130650	-0.133610	-0.072920	-0.022590	-0.022830	-0.013600	-0.029070	-0.105810	-0.030810	-0.082300	-0.098890	-0.002690	-0.077660	-0.022630	-0.050760	-0.072490	0.007580	-0.022710	-0.045650	-0.030550	-0.065780	-0.057080	-0.151890	-0.078410	-0.057360	-0.041980	-0.057670	-0.099060	-0.030550	-0.025540	-0.041400	-0.094860	-0.050510	-0.053440	-0.067130	-0.084160	-0.025090	-0.063560	-0.026440	-0.025480	-0.050860	0.014590	-0.080820	-0.074280	-0.099390	-0.023900	0.011360	-0.049690	-0.051430	0.012960	-0.008380	-0.029140	0.018450	-0.052250	-0.010540	0.006640	-0.028390	-0.034310	-0.063550	-0.045890	-0.055690	-0.034240	-0.086280	-0.024930	-0.068090	-0.042270	-0.034480	-0.161340	-0.201150	-0.210910	-0.269590	-0.203820	-0.153510	-0.087630	-0.136390	-0.076270	-0.066820	-0.088840	-0.030940	-0.053210	-0.058310	-0.027010	-0.053570	-0.033620	-0.044330	-0.013860	-0.083270	-0.000480	-0.042080	-0.058720	-0.078970	-0.058190	-0.043130	-0.052930	-0.029870	-0.082100	-0.058250	-0.045120	-0.043950	-0.113840	-0.022900	-0.075930	-0.041250	-0.093000	-0.072330
0.032720	-0.023280	-0.141200	-0.083730	-0.102320	-0.089310	-0.209020	-0.101110	-0.098200	-0.090330	-0.107150	-0.071370	-0.149300	-0.011920	-0.036460	-0.003430	-0.047450	-0.014880	-0.003520	0.002070	0.033110	-0.087770	-0.080290	-0.091560	-0.013430	-0.084330	-0.117990	-0.100820	-0.083280	-0.083740	-0.064530	-0.070720	-0.056170	-0.015270	-0.084150	-0.081720	-0.161800	-0.151770	-0.146030	-0.011140	-0.093260	-0.020120	-0.074420	-0.163840	-0.080190	-0.218780	-0.034750	-0.024820	-0.108150	-0.100180	-0.097570	-0.086450	-0.059590	-0.043990	-0.044690	-0.088370	-0.046150	-0.138820	-0.077640	-0.070960	-0.190720	-0.159590	-0.095220	-0.099460	-0.129080	-0.170440	-0.094820	-0.061680	-0.142180	-0.114440	-0.129420	-0.099800	-0.135580	-0.150400	-0.090500	-0.114480	-0.090140	-0.089990	-0.052910	-0.007690	-0.006430	-0.118410	-0.136710	-0.074820	-0.125670	-0.079550	-0.094600	-0.090860	-0.118710	-0.082400	-0.097610	-0.150150	-0.146090	-0.118290	0.003830	-0.172010	-0.088460	-0.098320	-0.078290	-0.062500	-0.065730	-0.042020	0.026500	-0.052190	-0.076240	-0.089420	-0.092130	-0.098770	-0.138480	-0.104460	-0.120340	-0.074780	-0.037080	-0.105670	-0.137190	-0.132000	-0.125700	-0.136260	-0.037670	-0.128190	-0.134790	-0.124810	-0.125600	-0.047650	-0.212640	-0.118640	-0.063310	-0.116200	-0.046220	-0.087610	-0.106910	-0.075310	-0.139990	-0.128120	-0.114360	-0.099070	-0.065370
-0.122630	-0.077980	-0.007430	-0.088510	-0.040060	0.007880	0.075680	0.020380	0.015450	0.024080	-0.013490	-0.023340	0.070670	-0.092500	-0.110010	-0.150380	-0.166800	-0.178380	-0.196870	-0.178690	-0.159710	-0.088930	-0.064820	-0.037770	-0.126490	0.024460	0.037730	-0.023740	-0.065440	-0.043320	0.012720	0.011230	0.009280	-0.043290	-0.023300	-0.088940	0.017920	0.004830	0.044060	-0.116170	-0.100460	-0.129310	-0.016120	0.026560	-0.041820	0.099300	-0.123310	-0.120510	-0.099730	-0.040670	-0.029630	-0.069790	-0.067960	-0.127470	-0.065700	0.026410	-0.032760	0.027780	-0.033160	0.015320	0.092660	0.031200	-0.027900	0.006870	0.027550	0.067820	0.044330	0.016700	-0.008810	0.050020	-0.015310	-0.043820	0.064680	0.025570	0.006370	0.000960	-0.079070	-0.076830	-0.137600	-0.148410	-0.150770	-0.033460	-0.014770	-0.140400	-0.144980	-0.107510	-0.065820	-0.183380	-0.028670	-0.040510	0.016630	0.034390	0.025140	-0.011730	-0.137330	0.073330	-0.051870	-0.036740	-0.030050	-0.040090	0.056500	-0.002310	-0.049520	-0.040700	-0.047860	-0.037940	0.038000	-0.002790	0.015170	0.041290	0.005020	-0.067620	-0.065250	-0.052750	-0.008480	0.014300	-0.072170	-0.087340	-0.076900	-0.076610	-0.013800	0.007550	0.069750	-0.060040	0.116570	0.004750	-0.090930	0.026970	-0.072410	-0.057270	0.026340	0.016630	-0.007120	0.027100	-0.032510	-0.039780	-0.109600
-0.024620	-0.175320	-0.196890	-0.129220	-0.088430	-0.207500	-0.246180	-0.220800	-0.192040	-0.221870	-0.164800	-0.180560	-0.281980	-0.177420	-0.116680	-0.262150	-0.327830	-0.324970	-0.275480	-0.257710	-0.227440	-0.216930	-0.215260	-0.227960	-0.181750	-0.272890	-0.229990	-0.166210	-0.092710	-0.185910	-0.239270	-0.234580	-0.256800	-0.198660	-0.141420	-0.171490	-0.261650	-0.260360	-0.252480	-0.157960	-0.103770	-0.141930	-0.268220	-0.187500	-0.183050	-0.255370	-0.140120	-0.151000	-0.060460	-0.188660	-0.163420	-0.145740	-0.124080	-0.130130	-0.182730	-0.236860	-0.157750	-0.265360	-0.171160	-0.231170	-0.219980	-0.169550	-0.186670	-0.255050	-0.213830	-0.227790	-0.220600	-0.211500	-0.175370	-0.247500	-0.282930	-0.145410	-0.241560	-0.217660	-0.228110	-0.269530	-0.047870	-0.071810	-0.025730	-0.053100	-0.042520	-0.104320	-0.138080	-0.051450	-0.080510	-0.276630	-0.225250	-0.018670	-0.232310	-0.164850	-0.321900	-0.294320	-0.227270	-0.230120	-0.087500	-0.327590	-0.168560	-0.132620	-0.109880	-0.153010	-0.120750	-0.114950	-0.056760	-0.125760	-0.097720	-0.084170	-0.188860	-0.140440	-0.195730	-0.255460	-0.252090	-0.175960	-0.147280	-0.119940	-0.189370	-0.208020	-0.282810	-0.157760	-0.165090	-0.152860	-0.204760	-0.284280	-0.289470	-0.137030	-0.261700	-0.280270	-0.231670	-0.280360	-0.213460	-0.150360	-0.252070	-0.243360	-0.150980	-0.294240	-0.248850	-0.201620	-0.170630
-0.096210	-0.035850	-0.009450	-0.016660	-0.083790	-0.004360	-0.062910	0.012650	-0.002550	0.014890	-0.078660	-0.061700	-0.014630	-0.087970	-0.072050	0.000800	0.005820	0.027040	0.001570	-0.011120	-0.000650	-0.014500	-0.005590	0.012300	-0.036410	0.030210	-0.048540	-0.095200	-0.075850	-0.027120	-0.006540	0.005550	0.020270	0.005240	-0.068240	-0.003020	-0.002580	0.054960	0.023450	-0.035400	-0.095000	-0.046080	0.025850	-0.047780	-0.049360	-0.030500	-0.027080	-0.018600	-0.098670	0.060520	-0.048800	-0.040020	-0.045760	-0.086000	-0.065780	0.004500	0.043600	0.012300	0.010380	0.064810	0.010120	-0.071510	0.029690	0.022740	0.003090	-0.025530	0.063710	0.075660	-0.034460	0.033150	-0.000010	-0.013830	0.026920	0.026010	0.027430	-0.009550	-0.045540	0.020860	0.035410	0.074340	0.069140	0.069980	0.088850	0.015300	-0.002780	0.099280	0.065580	-0.088960	0.018760	-0.018330	0.086610	0.026600	-0.029730	0.001910	-0.051590	0.036150	-0.019830	-0.041830	0.014560	-0.121350	-0.002970	-0.054700	-0.038120	-0.096010	-0.154370	-0.156360	-0.103100	-0.132820	-0.093470	0.027890	0.003210	0.006970	0.032250	-0.081550	-0.088920	-0.013290	-0.048720	-0.129330	-0.005270	-0.057910	-0.030360	0.012220	0.036180	-0.000260	-0.029750	0.010710	0.032540	0.030520	0.021040	-0.033520	0.039170	0.037530	-0.054470	0.027900	0.002530	-0.061070	-0.058470
