-0.095040	-0.102200	-0.111820	-0.014960	-0.058020	-0.153420	-0.105590	-0.050400	-0.150770	-0.089410	-0.085100	-0.059830	-0.118250	-0.084440	-0.060450	-0.167430	-0.029630	-0.091460	-0.079900	-0.077620	-0.084000	-0.024860	0.016140	-0.051900	-0.093810	-0.082040	-0.039220	-0.061740	-0.204200	-0.121390	-0.147010	-0.095860	-0.141970	-0.172770	-0.076270	-0.139580	-0.135160	-0.109600	-0.111500	-0.090910	-0.057550	-0.070430	0.004760	-0.047500	-0.127680	-0.075220	-0.103120	-0.076980	-0.116290	-0.027440	-0.105470	-0.134130	-0.073660	-0.070550	-0.097360	-0.083140	-0.139480	-0.176600	-0.193510	-0.177610	-0.209910	-0.192490	-0.143590	-0.132090	-0.179220	-0.142190	-0.106340	-0.017170	0.012480	-0.085990	-0.080360	-0.023390	-0.143610	-0.066790
-0.038940	-0.033640	-0.054440	-0.092370	-0.097180	0.016280	-0.033280	-0.064940	0.033160	0.007950	-0.013740	-0.034350	0.021090	-0.044080	0.000720	0.032950	-0.097900	-0.057670	-0.021610	-0.021410	-0.016120	-0.009800	-0.073110	-0.069430	-0.057860	-0.008200	-0.068800	-0.086800	0.028090	0.012240	0.037990	-0.033150	0.013860	-0.026950	-0.059510	-0.039100	0.013870	-0.056330	-0.014790	0.011980	-0.071180	-0.100570	-0.124550	-0.111480	-0.060280	-0.102080	-0.093000	-0.060130	0.005330	-0.062920	-0.024350	-0.003140	-0.065490	-0.096520	-0.063780	-0.061960	-0.000240	0.026360	0.056690	0.086840	0.119030	0.077260	-0.016740	0.044850	0.062790	-0.000990	0.024010	-0.088770	-0.063420	-0.006810	-0.036270	-0.063180	0.058140	-0.096020
-0.056280	-0.073360	0.027750	-0.058170	-0.039920	-0.117050	-0.100180	-0.155760	-0.121670	0.008350	-0.031570	-0.117230	-0.166250	-0.036030	-0.066680	-0.152580	-0.085680	-0.088540	-0.030690	-0.069840	-0.078060	-0.132390	-0.085010	-0.153870	-0.021160	-0.081670	-0.087730	-0.085240	-0.104600	-0.064580	-0.094510	-0.111370	-0.066230	-0.046020	-0.029790	0.014590	-0.095390	-0.131430	-0.093180	-0.068110	-0.059680	-0.138990	-0.007940	-0.147590	-0.204940	-0.202280	-0.103040	-0.143370	-0.032480	-0.033540	-0.039480	-0.051090	-0.118630	-0.054260	-0.085350	-0.097920	-0.171540	-0.129700	-0.146590	-0.050100	-0.087560	-0.061790	-0.031080	-0.097240	0.008410	0.055600	-0.012200	-0.003290	-0.048530	-0.083500	-0.133530	-0.080810	-0.192140	-0.086000
0.472610	0.024270	-0.425960	-0.820850	-1.069780	-0.550510	-0.992480	0.227290	0.503850	1.553370	1.711930	1.137790	0.372260	-0.543870	-0.482340	-1.162610	-0.992790	0.842550	3.753820	5.905490	7.223490	7.480460	6.368180	4.237270	1.406760	-2.769860	-5.113980	-6.909330	-7.523130	-7.186190	-6.386460	-4.931920	-3.417790	-0.919350	-0.054900	0.606430	0.806520	3.913530	5.451990	6.099220	6.290400	5.316380	3.746330	1.109290	-2.123110	-5.757680	-5.589100	-5.278120	-4.580100	-3.362130	-2.063430	-0.924520	-0.218760	0.142670	-0.004340	-0.046730	0.458440	0.320470	-0.105960	-0.406720	-0.340080	-0.707890	-0.655780	-0.717830	-0.537240	0.161900	0.289210	0.337040	0.271540	0.425700	0.209390	0.039860	-0.265000	-0.285220
-0.801380	-0.543430	-0.268190	-0.042090	0.294630	0.179310	0.597710	0.048910	-0.090040	-0.572590	-0.612900	-0.238670	0.040200	0.452730	0.264120	0.309710	0.579820	0.184050	-0.453780	-1.026330	-1.172530	-0.965350	-0.719130	-0.360230	-0.315100	0.367170	0.512960	0.801870	0.768360	0.575800	0.650450	0.489370	0.423660	-0.259470	-0.401940	-0.488660	-0.291480	-0.277380	-0.916510	-1.149560	-1.365470	-1.249980	-0.992640	-0.553280	0.010220	0.654740	1.471430	1.261720	1.228970	0.911810	0.388860	0.164100	-0.199540	-0.617040	-0.949340	-0.816940	-0.932980	-0.567880	-0.166000	-0.022790	0.153000	0.440880	0.391330	0.280470	0.345950	-0.070530	-0.052120	0.095020	-0.150140	-0.354860	-0.303820	-0.228950	-0.228200	-0.088790
-0.255840	-0.168620	-0.100160	0.011290	0.070610	-0.008500	0.105180	-0.186910	-0.034310	-0.430980	-0.242790	-0.119380	0.011730	0.084710	-0.032080	0.063260	0.050540	0.193370	-0.297290	-0.100310	0.068350	0.071890	0.039370	0.065030	0.118460	-0.083560	-0.136760	-0.204010	-0.170290	-0.026120	-0.008350	0.078300	0.097600	0.063590	-0.054740	0.041830	-0.135130	-0.568370	-0.418460	-0.550330	-0.457170	-0.468740	-0.504640	-0.244310	0.312400	0.459620	0.285980	0.671440	0.546370	0.426310	0.361650	0.171950	-0.023350	0.055960	-0.093730	-0.216560	0.068130	-0.010440	-0.290370	-0.395000	-0.207810	-0.344940	-0.325650	-0.330930	-0.396770	0.049290	-0.010190	-0.070410	0.019640	0.160800	0.095300	-0.015590	0.004510	-0.071500
0.223010	-0.009450	-0.219100	-0.388790	-0.482350	-0.200900	-0.497880	0.087040	0.063980	0.843920	0.434700	0.182070	-0.149590	-0.482920	-0.260400	-0.395060	-0.589530	-0.484810	0.457680	0.172740	0.121220	0.026390	-0.048410	-0.270250	-0.391690	-0.386840	-0.057170	-0.056680	0.066910	0.101800	-0.041160	-0.045940	-0.223940	-0.336090	-0.319070	-0.304630	-0.382400	0.287600	0.797040	1.196500	1.302370	1.340230	1.104660	0.462570	-0.488010	-1.062180	-1.294470	-1.490640	-1.218530	-0.826230	-0.512670	-0.283650	0.066510	0.082630	0.361520	0.196820	-0.173160	-0.378960	-0.253300	-0.007680	-0.375890	-0.224310	-0.063060	0.170060	0.230730	-0.071260	0.154280	0.075730	0.193260	0.074950	0.128630	0.219180	0.141360	0.171500
0.821170	0.822060	0.721250	0.478280	0.095110	-0.173860	-0.441600	-0.453690	-0.543090	-0.496480	-0.049370	-0.196730	-0.055420	0.034560	0.076420	-0.149470	-0.224630	-0.505080	-0.463000	0.348330	0.368470	0.515570	0.613380	0.588860	0.531980	0.118790	-0.743110	-0.877130	-1.239900	-1.394560	-1.112290	-1.000850	-0.570570	0.409810	0.818520	0.744670	1.372360	0.973410	0.446340	0.172830	-0.099090	-0.484370	-0.345460	-0.263900	-0.385120	-0.314370	-0.303830	-0.306590	-0.266910	-0.392950	-0.344280	-0.042380	0.073290	0.091380	-0.091620	-0.093700	-0.092900	0.201090	0.228820	-0.041660	0.122340	0.040330	-0.071560	-0.108440	-0.127220	0.050580	-0.089140	0.202330	-0.045940	-0.038580	-0.170230	-0.368330	-0.314420	-0.374480
-1.118030	-1.047370	-0.747490	-0.255560	0.150180	0.152980	0.428130	0.195450	0.252180	-0.343650	-0.715220	-0.266990	0.006280	0.256330	-0.158670	0.108590	0.371460	0.766110	0.058200	-0.749490	-0.784890	-0.842870	-0.757730	-0.671130	-0.517220	-0.129860	0.835610	1.099610	1.549330	1.822890	1.506210	1.271910	0.755300	-0.028920	-0.748500	-1.023120	-1.846690	-1.691980	-1.309050	-1.104930	-0.729240	-0.333900	-0.117990	0.256130	0.478020	0.606220	0.561290	0.442550	0.244010	0.400740	0.456200	0.003960	-0.070620	0.002030	0.295510	0.143880	0.158790	-0.348770	-0.267090	0.010480	-0.218800	-0.243090	-0.259060	-0.128000	-0.284440	-0.316480	-0.400790	-0.491830	-0.020660	-0.057120	0.090750	0.119990	0.172410	0.111060
0.096370	0.364710	0.346650	0.164390	0.103620	-0.105940	-0.148040	-0.318610	-0.342400	0.009810	0.169310	0.234110	0.279900	0.210520	0.333990	0.037970	-0.311350	-0.818680	-0.453530	-0.247090	-0.059470	0.233680	0.172800	0.380160	0.437610	0.369710	-0.337250	-0.642740	-0.810510	-1.066970	-0.873790	-0.843570	-0.575490	-0.449100	-0.055350	0.393120	0.899120	1.266550	0.843160	0.881720	0.808890	0.854910	0.699230	0.127890	-0.146960	-0.719910	-0.385870	-0.714980	-0.379180	-0.475770	-0.522140	-0.036630	0.157900	-0.072730	-0.580890	-0.605070	-0.712950	-0.129360	-0.360730	-0.526010	-0.433130	-0.251040	-0.090130	-0.177720	0.046280	0.045210	0.659510	0.561630	0.272110	0.542620	0.564780	0.713350	0.471550	0.546030
0.441590	-0.019420	-0.304770	-0.287400	-0.509390	-0.238270	-0.482330	-0.393670	-0.282110	-0.168610	-0.270920	-0.446760	-0.238930	-0.065600	-0.092550	-0.194270	-0.146790	-0.091050	-0.249410	-0.102270	-0.097030	-0.205850	0.285820	-0.003170	-0.337380	-0.627250	-0.539210	-0.247130	-0.272180	0.178470	0.120470	0.462260	0.473130	0.534160	0.235940	-0.382090	-0.206200	-0.102230	0.587630	0.844420	1.040360	0.791370	0.682520	0.465970	-0.576960	-0.864940	-1.254800	-1.041460	-0.906810	-0.438230	0.107600	0.359200	0.272860	-0.093320	-0.352460	-1.100750	-1.546370	-1.864240	-1.267050	-0.831260	-0.417510	0.077040	0.260570	0.784250	0.622820	0.630680	0.180650	0.605010	0.312700	-0.110610	-0.210110	-0.613860	-0.308610	-0.414580
0.123440	0.444750	0.774000	1.161660	1.001230	0.253770	-0.481090	-0.269450	-0.358410	-0.225900	-0.414930	-0.121060	0.564100	0.511790	-0.010260	-0.532160	-0.712140	-0.278740	0.301620	0.609150	0.413740	0.799590	0.384040	0.034330	-0.094850	-0.522180	-0.473300	-0.631190	-0.131550	-0.377380	-0.248700	-0.728260	-0.746170	-0.165560	-0.133920	0.088530	-0.004310	0.881710	0.757420	1.302520	1.348420	1.730330	1.948040	1.532420	0.187700	-1.113490	-1.478510	-2.674820	-2.397470	-2.198900	-1.569890	-1.020550	0.436730	0.927800	1.572890	1.317800	0.924490	0.757360	0.334130	0.239600	-0.819220	-1.289510	-1.179730	-0.722440	-0.515990	-0.389900	0.270100	0.300960	1.113520	1.321690	1.109340	1.017280	0.723020	0.641290
-0.306920	-0.212860	-0.285510	-0.454810	-0.332460	-0.364440	-0.185260	-0.450640	-0.525310	-0.614960	-0.524680	-0.041620	-0.041670	0.469900	0.347990	0.286880	0.075730	-0.546670	-1.224320	-1.455020	-0.781190	-0.699730	-0.084400	0.389000	1.022680	1.172520	0.751760	0.415930	0.234150	0.701310	0.346490	0.386110	0.238870	0.366010	0.010030	-0.469010	-0.557000	-0.512390	-0.430240	-0.447610	0.136300	0.196570	0.502980	0.345790	0.066540	-0.328380	-0.092290	-0.177070	-0.143410	0.190820	0.362420	0.663770	0.401120	0.149570	-0.550190	-0.964570	-1.064070	-0.998870	-0.808450	-0.831440	-0.445620	-0.007230	-0.026150	-0.144780	-0.569090	-0.493680	-0.284580	-0.106450	-0.307730	0.040030	0.546600	0.646770	0.690590	0.385520
0.286860	-0.039800	-0.116780	0.037550	-0.254220	-0.244840	-0.259650	-0.238590	-0.018910	0.224010	0.112350	-0.281070	0.214470	-0.059890	-0.040540	-0.000020	0.133830	0.236310	0.578480	0.667850	0.046110	0.086810	0.042080	-0.087190	-0.793060	-1.073000	-1.122330	-0.639850	-0.570040	-0.742910	-0.392000	-0.085950	0.225500	0.000270	0.086910	0.117920	0.482060	0.525780	0.644790	0.859650	0.408520	0.177440	-0.097440	-0.283730	-0.558800	-0.286310	-0.420490	-0.258230	0.023430	-0.057180	-0.039830	-0.083010	-0.240790	-0.681090	-0.684490	-0.848390	-1.212630	-1.129090	-0.715550	-0.317030	-0.001190	0.277170	0.516030	0.956750	1.419250	1.136220	0.838900	0.901860	0.421220	0.023760	-0.300940	-0.521820	-0.336420	0.046880
-0.479660	-0.136870	-0.047570	-0.090600	0.284820	0.487290	0.582540	0.471470	0.372450	-0.124770	0.071440	0.164320	-0.490780	-0.461450	-0.323110	-0.262900	-0.276870	-0.006590	-0.284500	-0.294670	-0.027230	-0.124610	-0.352970	-0.461890	-0.045020	0.285410	0.722070	0.509810	0.464030	0.229510	0.082160	-0.235260	-0.460480	-0.492710	-0.353590	0.048460	-0.211880	-0.316680	-0.607050	-0.910340	-0.854830	-0.680470	-0.704850	-0.353380	0.439210	0.549530	0.658940	0.657090	0.349770	0.128320	-0.134900	-0.383730	-0.252400	0.252830	0.517050	0.975120	1.556790	1.537440	0.844140	0.481180	0.090440	-0.371620	-0.599840	-1.125200	-1.252970	-0.843090	-0.634060	-0.889140	-0.304500	-0.260140	-0.375890	-0.271550	-0.611110	-0.816690
0.150010	-0.174490	-0.370720	-0.745390	-0.884210	-0.437520	-0.300660	-0.042580	-0.265250	0.232280	0.217690	-0.106500	-0.388620	-0.581770	0.073470	0.411510	0.326630	-0.259790	-0.039510	-0.198900	-0.169770	-0.179660	-0.232060	0.013940	0.041320	0.222420	-0.001300	-0.093480	-0.323010	0.104220	0.318670	0.628490	0.408480	-0.042350	-0.113240	-0.204940	-0.373590	-0.685500	-0.299390	-0.428780	-0.447830	-0.786630	-0.801790	-0.815410	-0.209940	0.397840	0.559130	1.229710	0.975070	0.662160	0.087530	-0.158100	-0.905010	-0.901900	-0.874450	-0.377710	-0.078260	0.023100	0.512290	0.558230	0.975830	1.107770	0.950500	0.626940	0.461510	-0.032620	-0.602080	-0.735410	-1.595100	-1.407000	-0.888540	-0.567550	-0.128180	0.167650
-1.347400	-2.454760	-3.451470	-2.024750	0.103540	2.272740	2.652710	0.913150	-0.502720	-0.642660	0.836420	0.802350	-0.467230	-3.139230	-3.230370	-1.057020	1.511460	5.050140	6.343980	6.039490	2.912030	-2.506380	-5.462210	-6.400740	-5.281170	-4.441160	-4.430490	-3.616300	-1.660560	2.140680	4.083060	4.339750	2.752530	1.451390	1.363900	1.019370	0.751130	2.484070	4.428010	4.402330	1.506580	-4.999710	-7.233330	-6.934420	-5.139620	-2.527680	-1.112940	1.623170	3.621600	3.758310	2.091590	0.398290	-0.316870	-0.054450	0.471150	0.373840	0.364640	-0.154290	-0.740390	-1.084950	-1.076510	-0.064720	0.719320	0.551170	0.148850	0.235360	0.286980	0.615560	0.076410	-0.567620	-0.527330	-0.749830	-0.510630	-0.387880
0.475600	1.176620	1.998980	1.368370	0.422860	-1.025910	-1.437730	-0.447610	0.051280	0.390470	-0.393510	-0.427100	0.262590	1.156740	1.152290	-0.148390	-0.888290	-1.440240	-1.120980	-0.718390	-0.568120	0.603860	0.965450	1.108020	0.545060	-0.245630	-0.006660	0.291590	0.652180	0.039260	-0.612090	-0.917040	-0.628210	-0.350260	-0.385870	-0.269900	-0.033650	0.505810	-0.264620	-1.077980	-1.522680	-0.820860	1.338540	2.126760	2.108790	0.936510	-0.321970	-0.614830	-0.681460	-0.370600	-0.535950	-0.599400	-0.844720	-0.946850	-0.558090	-0.143520	0.448710	0.919390	0.820680	0.370920	-0.036080	-0.352280	-0.145350	0.112170	0.099210	-0.423430	-0.653730	-0.364170	-0.090320	0.336440	-0.065720	-0.332910	-0.262400	-0.262350
0.318930	0.566620	0.767890	0.327930	-0.080460	-0.544660	-0.626730	-0.199250	0.196550	0.102020	-0.108670	-0.173800	-0.069210	0.571900	0.119350	-0.133250	-0.342300	-0.425500	-0.125360	-0.129930	0.251730	0.363660	0.198100	-0.263160	-0.528730	-0.408270	-0.176270	0.062670	0.164910	0.244850	0.038990	-0.057700	-0.114430	-0.209570	-0.138150	-0.107310	-0.135820	-0.503100	-0.536660	-0.428640	0.247820	0.692150	0.082290	0.085290	0.129010	0.502250	0.691560	0.072460	-0.455370	-0.680180	-0.536260	-0.225560	0.095790	0.133560	-0.195490	-0.427420	-0.183390	0.040600	0.182870	-0.205800	-0.565420	-0.286420	0.066950	0.327240	0.115180	0.232770	0.052790	-0.148700	-0.051920	-0.250440	0.230980	0.079290	-0.212390	-0.224510
-0.533040	-0.976760	-1.602980	-1.030030	-0.257300	0.945350	1.355600	0.480250	-0.293360	-0.367370	-0.040950	-0.001000	-0.394840	-1.436810	-0.535770	0.130780	0.581110	0.903760	0.334450	0.261070	-0.232130	-0.975420	-0.765530	-0.206640	0.136840	0.450330	0.299530	0.129610	0.010100	-0.285010	-0.315970	-0.115350	-0.312910	-0.196310	-0.098170	-0.126370	0.135990	0.589280	1.197970	1.474740	0.638180	-0.737870	-1.537540	-1.871210	-1.535200	-0.952310	-0.335680	0.321960	0.718270	0.754840	0.638300	0.327330	0.053940	-0.081500	0.168570	0.117060	-0.490480	-0.869450	-0.880060	0.353940	0.905970	0.609520	-0.051220	-0.770120	-0.101980	-0.084150	0.295050	0.351380	-0.229090	-0.081650	-0.586510	-0.064300	0.394720	0.357500
-0.556250	-1.097510	-1.331710	-0.896330	-0.331860	0.097760	-0.042690	-0.466280	-0.504840	-0.298780	0.720890	0.906550	0.492130	-0.261470	-1.113410	-0.560010	-0.205950	0.061480	0.418000	0.611240	0.731950	0.607990	-0.189670	-0.869510	-0.559420	-0.588460	-0.818910	-0.897300	-1.197740	-0.220610	0.854540	0.845370	1.346210	0.987280	0.560790	0.441910	-0.156620	-0.561750	-0.896080	-1.178040	-0.970240	-0.247600	0.428370	0.715220	0.272050	-0.381140	-0.863740	-0.498070	0.359560	0.537160	0.418320	-0.034760	-0.351350	0.041030	-0.132650	-0.145710	-0.059440	0.023070	0.545390	-0.006670	-0.292260	-0.570030	-0.631240	0.235830	0.117440	0.471650	0.174730	-0.378420	-0.243090	-0.570710	-0.095720	-0.120620	-0.215380	-0.151290
0.846450	1.696240	2.242890	1.532860	0.251670	-0.965320	-1.266350	-0.319360	0.677070	0.575570	-0.793440	-1.243810	-0.511200	1.446200	1.643020	0.202440	-0.768750	-1.153970	-0.452800	-0.565230	-0.715860	-0.515070	0.091340	0.936110	0.708020	0.494820	0.774670	0.768170	1.225050	0.586960	-0.874150	-1.156870	-2.013750	-1.514310	-0.584480	-0.654620	-0.338630	-0.504970	0.011990	1.093700	1.404250	1.045430	0.071390	-0.522930	-0.242130	0.380170	0.825900	0.175850	-0.869760	-1.052440	-0.442990	0.302300	0.576410	-0.094140	-0.233850	-0.203910	-0.205690	-0.300780	-0.590530	0.049810	0.209100	0.397460	-0.051670	-0.641120	-0.261140	-0.297740	0.083960	0.166310	0.245050	0.426470	0.159100	-0.002750	-0.232490	-0.170660
-0.326570	-0.264070	-0.074980	-0.065170	-0.000130	-0.536220	-0.552050	-0.329660	-0.206380	0.749140	0.790890	0.546840	-0.071780	-1.220130	-0.505920	-0.173190	-0.049020	-0.175440	-0.900610	0.075680	0.867320	1.316430	0.741260	-0.689740	-1.014760	-0.804760	-0.417170	-0.157870	-0.583040	-0.666970	-0.018270	0.216160	0.968860	0.815530	0.120120	0.390440	0.318730	1.071210	0.439380	-0.880620	-1.133340	-1.069600	0.491890	0.517530	-0.471690	-1.501040	-1.769220	-0.195590	1.453750	1.774990	0.356970	-0.871960	-1.333130	-0.333500	0.397330	0.112050	-0.187960	-0.136750	0.064000	0.118650	-0.035940	-0.298310	0.308790	0.273170	0.259860	0.129260	0.140650	0.483350	-0.193440	-0.246220	-0.500020	0.072280	0.644790	0.378700
