1.563910	1.563910	1.563910	1.563910	1.563910	1.563910	1.563910	1.563910	1.563910	1.563910	1.564340	1.689950	1.724510	1.784130	1.829730	1.879830	1.878350	1.900960	1.909830	1.984210	2.041150	1.986640	2.108750	2.114430	2.575860	2.377420	2.392270	2.446140	2.320770	2.281280	2.249630	2.227060	2.070360	2.169150	2.170660	2.209710	2.184850	2.157020	2.124200	2.150450	2.184880	2.144990	2.132930	2.175890	2.124120	2.189780	2.181480	2.174240	2.167810	2.173720	2.141720	2.136290	2.138810	2.153020	2.849160	3.216330	3.243020	3.370020	3.363360	3.382170	3.361380	3.400320	3.258620	3.021730	2.655590	2.550810	2.458840	2.472630	2.379210	3.000500	2.741830	2.660660	2.597800	2.482050	2.352740	2.257430	2.285650	2.235620	2.288450	2.251620	2.189490	2.216060	2.151080	2.171310	2.097910	2.104360	2.092670	2.112810	2.141380	2.066910	2.063870	2.065680	2.085160
0.136730	0.136730	0.136730	0.136730	0.136730	0.136730	0.136730	0.136730	0.136730	0.136730	0.136320	0.016950	-0.013110	-0.055180	-0.068800	-0.092270	-0.078650	-0.076610	-0.067340	-0.111690	-0.134230	-0.096240	-0.141220	-0.099340	-0.140580	-0.120680	-0.151610	-0.119370	-0.113530	-0.105200	-0.115510	-0.149800	-0.048190	-0.130020	-0.120180	-0.102960	-0.094480	-0.063900	-0.067730	-0.093330	-0.144320	-0.079120	-0.093160	-0.137200	-0.108350	-0.127770	-0.121690	-0.131370	-0.116710	-0.116710	-0.106390	-0.110200	-0.119050	-0.134500	0.045830	-0.030140	0.011530	-0.054820	-0.054730	-0.027740	-0.007850	-0.037880	0.031440	0.021230	-0.014370	0.006580	-0.007120	-0.007180	-0.080410	-0.028970	-0.145680	-0.107770	-0.052140	-0.051160	-0.066380	-0.069050	-0.126810	-0.118650	-0.121600	-0.155430	-0.126490	-0.143490	-0.131290	-0.151490	-0.082480	-0.099300	-0.108070	-0.144680	-0.168970	-0.148100	-0.126950	-0.129660	-0.115720
-0.448640	-0.448640	-0.448640	-0.448640	-0.448640	-0.448640	-0.448640	-0.448640	-0.448640	-0.448640	-0.448110	-0.289790	-0.255830	-0.236990	-0.230460	-0.227520	-0.231270	-0.213010	-0.247030	-0.240900	-0.195970	-0.241100	-0.200070	-0.240320	-0.283580	-0.191830	-0.156050	-0.202000	-0.210030	-0.214990	-0.199000	-0.183190	-0.242180	-0.178610	-0.192140	-0.181290	-0.202850	-0.212380	-0.228350	-0.186620	-0.153570	-0.242610	-0.209360	-0.151800	-0.202990	-0.215840	-0.205830	-0.212420	-0.226850	-0.221780	-0.209460	-0.222250	-0.188210	-0.191660	-0.245610	-0.169480	-0.189700	-0.123810	-0.121230	-0.190660	-0.157430	-0.132960	-0.187100	-0.184070	-0.150330	-0.177110	-0.175230	-0.213030	-0.161190	-0.225810	-0.187710	-0.215730	-0.219140	-0.190000	-0.169820	-0.172980	-0.170300	-0.180090	-0.248630	-0.203850	-0.210660	-0.185340	-0.178500	-0.155320	-0.202690	-0.190650	-0.234520	-0.233740	-0.212280	-0.184360	-0.192760	-0.194900	-0.220360
0.125110	0.125110	0.125110	0.125110	0.125110	0.125110	0.125110	0.125110	0.125110	0.125110	0.124590	-0.033020	-0.066710	-0.040920	-0.049420	-0.035000	-0.053660	-0.113350	-0.052590	-0.003730	-0.088560	-0.060570	-0.042560	-0.036790	0.006280	-0.108020	-0.150400	-0.090380	-0.088630	-0.082160	-0.090710	-0.076040	-0.106940	-0.108820	-0.068380	-0.105110	-0.061940	-0.097280	-0.086720	-0.116810	-0.127060	-0.046720	-0.112860	-0.151490	-0.081970	-0.032700	-0.067660	-0.039330	-0.042840	-0.047720	-0.086770	-0.072900	-0.129560	-0.091570	-0.106650	-0.117970	-0.115130	-0.173050	-0.191030	-0.065070	-0.123300	-0.133610	-0.145070	-0.167690	-0.154550	-0.145610	-0.159620	-0.058680	-0.133400	-0.150000	-0.123050	-0.106940	-0.100460	-0.116500	-0.161220	-0.184990	-0.121010	-0.096240	-0.020220	-0.034160	-0.065970	-0.064580	-0.102250	-0.143440	-0.122220	-0.140550	-0.054100	-0.012560	-0.047350	-0.141500	-0.096220	-0.090890	-0.049190
-0.155810	-0.155810	-0.155810	-0.155810	-0.155810	-0.155810	-0.155810	-0.155810	-0.155810	-0.155810	-0.155390	-0.030190	0.002600	-0.053880	-0.044590	-0.055150	-0.028330	0.073200	-0.016610	-0.087400	0.012940	0.008040	-0.045600	-0.030010	-0.019380	0.011220	0.035380	-0.006070	0.003120	0.010470	0.002710	-0.027220	0.078720	0.018870	-0.022120	0.005490	-0.063390	-0.002700	0.032880	0.030190	0.031670	0.001410	0.068810	0.058070	-0.012290	-0.062590	-0.025010	-0.053130	-0.039470	-0.039010	0.003530	0.019030	0.056710	0.012940	-0.047430	-0.131630	-0.133520	-0.068130	-0.032630	-0.178160	-0.153870	-0.173690	-0.112640	-0.066900	-0.106960	-0.091210	-0.054170	-0.171360	-0.026010	0.004320	0.038600	-0.011240	-0.047100	-0.075090	0.027570	0.081600	-0.001220	-0.030030	0.023850	-0.027520	0.017630	-0.022310	0.010790	0.084270	0.066430	0.076310	0.001610	-0.053130	-0.007560	0.130190	0.027530	0.021390	-0.040470
-0.090500	-0.090500	-0.090500	-0.090500	-0.090500	-0.090500	-0.090500	-0.090500	-0.090500	-0.090500	-0.090740	-0.156130	-0.188830	-0.137540	-0.101140	-0.122660	-0.133770	-0.249590	-0.133100	-0.072630	-0.118320	-0.112840	-0.125140	-0.140890	-0.110590	-0.089130	-0.127940	-0.082460	-0.089290	-0.136520	-0.122300	-0.117810	-0.187570	-0.103680	-0.105600	-0.145880	-0.072800	-0.088120	-0.153350	-0.145240	-0.132330	-0.182010	-0.190170	-0.159260	-0.109600	-0.091200	-0.123150	-0.092290	-0.056920	-0.079080	-0.090050	-0.154980	-0.151790	-0.130850	-0.074550	0.022570	0.016840	-0.046210	-0.072300	0.005750	0.009260	0.069730	0.038770	0.000810	0.007560	-0.020320	-0.018290	-0.008440	-0.122540	-0.010040	-0.090650	-0.000870	-0.092770	-0.032910	-0.105360	-0.136860	-0.098940	-0.059700	-0.210200	-0.123850	-0.166250	-0.130950	-0.107060	-0.179770	-0.187110	-0.166380	-0.127480	-0.109400	-0.112930	-0.232500	-0.134810	-0.120810	-0.100360
-0.086920	-0.086920	-0.086920	-0.086920	-0.086920	-0.086920	-0.086920	-0.086920	-0.086920	-0.086920	-0.086890	-0.084500	-0.057540	-0.061750	-0.158740	-0.096630	-0.109330	-0.012360	-0.136560	-0.138230	-0.177410	-0.216540	-0.087460	-0.078230	-0.143580	-0.196650	-0.103890	-0.133600	-0.146650	-0.037800	-0.061360	-0.046880	-0.125880	-0.178610	-0.141450	-0.122570	-0.161720	-0.187660	-0.113010	-0.145330	-0.107880	-0.046170	-0.116780	-0.143500	-0.124840	-0.125920	-0.148250	-0.153730	-0.219580	-0.181440	-0.207200	-0.140460	-0.180600	-0.125620	-0.112890	-0.134720	-0.155830	-0.100000	-0.099670	-0.082270	-0.077760	-0.144300	-0.205920	-0.173970	-0.170810	-0.112380	-0.165040	-0.080840	-0.050350	-0.180170	-0.157090	-0.157040	-0.075360	-0.185440	-0.108520	-0.121580	-0.125790	-0.194380	-0.010900	-0.100370	-0.035390	-0.089100	-0.193370	-0.136780	-0.097230	-0.132360	-0.149590	-0.136700	-0.211830	-0.118110	-0.160420	-0.184240	-0.163010
-0.043540	-0.043540	-0.043540	-0.043540	-0.043540	-0.043540	-0.043540	-0.043540	-0.043540	-0.043540	-0.043390	0.003840	-0.015480	-0.086070	0.031440	-0.059220	-0.046120	-0.099680	-0.009570	-0.046510	0.038790	0.106670	-0.090310	-0.056140	0.062440	0.117410	0.092040	0.096030	0.069770	-0.094390	-0.102070	-0.065680	0.036210	0.038960	0.028590	-0.023750	-0.026250	0.039470	0.063040	0.056210	-0.017520	-0.058750	0.036490	0.073810	-0.034290	-0.045300	-0.013260	-0.055640	0.094940	0.006930	0.068510	-0.010530	0.019190	-0.064740	-0.044090	-0.143830	-0.073180	-0.080660	-0.046550	-0.122950	-0.152770	-0.114570	0.011860	-0.062160	-0.039190	-0.119900	-0.013630	-0.153410	-0.084190	0.189150	-0.007400	0.093020	-0.052380	-0.024810	0.002330	0.129310	0.088330	0.108350	-0.016440	-0.004050	-0.077290	-0.035440	0.091250	0.058900	-0.025290	-0.040930	-0.046790	-0.096360	0.050630	0.039130	0.022620	0.054930	-0.061610
-0.119030	-0.119030	-0.119030	-0.119030	-0.119030	-0.119030	-0.119030	-0.119030	-0.119030	-0.119030	-0.119300	-0.181150	-0.183960	-0.054870	-0.127120	-0.037610	-0.055730	-0.063850	-0.081680	-0.012390	-0.072210	-0.139750	0.027970	0.012460	0.092770	-0.057770	-0.039390	-0.077200	-0.047840	0.050320	0.044470	0.063050	-0.095530	-0.054970	-0.062610	-0.051500	-0.040480	-0.071450	-0.103160	-0.110380	0.021830	-0.019150	-0.129470	-0.078910	0.050310	0.026390	-0.066410	0.009760	-0.091110	-0.106600	-0.077430	-0.049010	-0.108630	0.003870	-0.123680	-0.090530	-0.161500	-0.212360	-0.259140	-0.183260	-0.171750	-0.115230	-0.247660	-0.125300	-0.248410	-0.154840	-0.086640	-0.054920	-0.032500	-0.048600	-0.011770	0.018890	-0.045380	-0.058450	-0.036330	-0.083010	-0.050520	-0.059620	0.049230	0.031090	0.095460	0.034440	-0.093330	-0.095700	-0.034750	-0.048100	-0.022780	0.004000	-0.143550	-0.109030	-0.046730	-0.101580	-0.058740
-0.064360	-0.064360	-0.064360	-0.064360	-0.064360	-0.064360	-0.064360	-0.064360	-0.064360	-0.064360	-0.064070	-0.007530	0.022190	-0.106320	-0.095290	-0.131530	-0.126090	-0.062190	-0.108970	-0.104030	-0.073620	-0.061350	-0.167580	-0.110210	-0.161150	-0.071520	0.029630	0.048090	-0.000160	-0.030930	-0.095310	-0.067010	-0.063940	-0.075180	-0.053550	-0.142690	-0.157780	-0.107720	0.020970	-0.076760	-0.109500	-0.058310	0.018350	-0.067510	-0.187190	-0.134580	-0.091600	-0.173120	-0.067380	-0.049960	-0.116300	-0.126300	-0.123810	-0.141900	-0.012120	0.009010	-0.006770	0.080270	0.115040	0.082430	0.097180	0.049880	0.104380	0.005460	0.088810	0.052980	-0.046730	-0.040910	-0.042860	0.047210	-0.091300	0.036570	0.033640	-0.120580	-0.025470	0.035660	0.017390	-0.073310	-0.083420	-0.121200	-0.145910	-0.147070	-0.102660	-0.055220	-0.115740	-0.087000	-0.121020	-0.153780	-0.066650	-0.026670	-0.137950	-0.060890	-0.102370
