1.635730	2.737490	2.899290	2.876780	2.937840	2.883440	2.972340	2.983430	2.958100	2.949320	2.996780	3.029300	2.955330	3.091240	2.979460	3.151110	2.995240	2.981830	2.934150	2.963670	2.908600	2.951410	2.869310	2.973140	2.856090	2.821900	2.883340	3.386430	3.529670	3.598560	3.570050	3.542800	3.521530	3.540630	3.469720	3.286440	3.041620	2.955460	2.895580	2.883240	2.931680	2.868540	2.874640	2.871710	2.973900	2.926460	2.848540	2.921560	3.143150	3.089780	3.031470	3.065890	3.080350	2.977930	3.008160	2.940570	2.962500	2.886400	2.869990	2.830970	2.860200	2.916000	2.903790	2.770410	2.904850	2.906850	2.840260	2.806050	2.805850	2.827220	2.883370	2.906310	2.832250	2.875680	2.849560	2.838930	2.865590	3.146160	3.140260	3.114150	3.175230	3.187460	2.936900	2.869770	3.139660	3.184990	3.041960	2.955420	2.950330	2.961180	2.890500	2.852940	3.176870	3.549930	3.654090	3.660760	3.552050	3.499310	3.468070	3.081940	3.041120	3.077730	2.944880	3.223430	3.607080	3.551040	3.399010	3.386470	3.407490	3.460980	3.291270	3.284390	3.356920	3.490870	3.445300	3.328630	3.419570	3.411120	3.488940	3.394400	3.187760	3.177990	3.365960	3.346540	3.298120	3.238970	3.186850	3.154150	3.082610	3.050920	3.144550	3.107830	3.097360	3.158320	3.072190	3.114130	3.112050	3.272980	3.289380	3.357000	3.224290	3.139400	3.209090	3.243660	3.166800	3.141070	3.062290	3.084680	3.021610	3.077500	3.069020	3.104140	3.144970	3.051600	2.941320	2.993240	2.979520
0.003580	0.024020	-0.038200	-0.038140	-0.056920	0.011590	-0.025880	-0.033730	-0.071630	-0.018340	-0.038870	-0.051230	-0.038200	-0.129000	-0.056980	-0.131100	-0.109140	-0.042110	-0.020670	-0.043500	-0.052420	-0.035660	-0.001030	-0.086000	0.008160	-0.002170	-0.026810	-0.031420	-0.068960	-0.097100	-0.070840	-0.056750	-0.044710	-0.070280	-0.044240	-0.050590	0.003720	0.004600	-0.016180	-0.018600	-0.016610	-0.031420	0.026140	-0.012370	-0.071940	-0.041430	0.000910	-0.024050	-0.054030	-0.156200	-0.130010	-0.148360	-0.164550	-0.031350	-0.047640	0.001160	-0.021950	-0.027220	-0.005080	-0.015380	-0.001070	0.008830	-0.026430	0.018990	0.016220	-0.040950	-0.030580	0.010270	-0.012140	-0.028150	-0.032640	-0.055480	-0.042670	-0.074660	-0.049060	-0.018730	0.043130	-0.083710	-0.064920	-0.010200	-0.101640	-0.096710	0.027010	-0.008770	-0.070510	-0.083500	-0.011110	-0.001920	-0.028600	-0.049460	-0.020980	-0.013880	-0.037550	-0.134850	-0.178630	-0.121540	-0.028740	-0.072250	-0.063060	-0.013000	-0.027420	-0.042420	0.001610	0.040950	-0.073860	-0.014740	-0.011020	-0.029490	-0.004850	-0.061070	0.003500	-0.020950	-0.069000	-0.084940	-0.060090	0.017660	-0.035070	-0.024630	-0.058910	-0.063510	0.025850	-0.038590	-0.057170	0.009790	0.025390	0.019070	0.008890	-0.019330	-0.037270	-0.043630	-0.069040	-0.016120	0.005070	-0.027810	-0.049800	-0.058510	-0.045850	-0.075390	-0.003760	-0.054990	-0.024320	-0.031210	-0.036100	0.028480	0.056990	0.035410	-0.002390	-0.017820	0.030710	-0.007230	0.010830	-0.008590	-0.041500	-0.020800	-0.025090	0.010010	-0.003610
-0.308090	-0.284750	-0.143900	-0.179610	-0.181820	-0.250810	-0.167990	-0.162440	-0.147270	-0.202350	-0.142120	-0.268160	-0.217030	-0.310500	-0.174940	-0.332620	-0.156800	-0.235000	-0.204160	-0.202840	-0.175820	-0.164600	-0.199580	-0.236670	-0.260920	-0.206160	-0.219880	-0.204360	-0.188970	-0.149870	-0.150700	-0.183110	-0.194620	-0.160800	-0.218020	-0.189870	-0.214900	-0.224880	-0.194360	-0.215410	-0.206780	-0.179410	-0.202920	-0.231000	-0.169830	-0.166660	-0.211430	-0.216130	-0.223800	-0.187070	-0.266220	-0.221970	-0.214290	-0.232300	-0.198190	-0.197290	-0.146960	-0.169650	-0.175750	-0.220340	-0.168650	-0.207690	-0.192220	-0.230530	-0.256140	-0.143100	-0.175100	-0.196090	-0.212520	-0.162620	-0.194800	-0.226810	-0.191980	-0.187270	-0.185470	-0.226690	-0.205630	-0.123080	-0.135470	-0.205820	-0.140220	-0.131860	-0.179790	-0.189810	-0.217270	-0.169530	-0.168730	-0.203660	-0.183410	-0.148500	-0.179180	-0.214330	-0.212560	-0.206400	-0.205280	-0.189560	-0.254330	-0.159710	-0.227990	-0.221450	-0.166710	-0.239330	-0.192540	-0.246240	-0.139130	-0.215930	-0.185590	-0.167190	-0.190760	-0.100150	-0.188260	-0.148700	-0.100760	-0.139400	-0.136570	-0.207050	-0.146920	-0.171840	-0.156880	-0.104820	-0.200740	-0.109850	-0.118450	-0.154820	-0.224530	-0.185570	-0.193130	-0.167020	-0.192380	-0.140980	-0.192330	-0.244500	-0.207110	-0.190570	-0.258720	-0.232290	-0.233290	-0.209600	-0.208170	-0.177970	-0.206980	-0.127760	-0.114810	-0.190780	-0.209430	-0.207330	-0.199630	-0.163000	-0.199850	-0.155850	-0.180540	-0.179080	-0.141610	-0.179470	-0.184810	-0.195730	-0.226710
-0.079030	-0.058100	-0.249330	-0.204600	-0.159880	-0.090000	-0.181430	-0.186920	-0.192560	-0.118930	-0.221380	-0.073670	-0.116860	-0.003470	-0.200950	0.004310	-0.181850	-0.135110	-0.162980	-0.157780	-0.200240	-0.207360	-0.181360	-0.082070	-0.097330	-0.173760	-0.121600	-0.157070	-0.117870	-0.163400	-0.193820	-0.146000	-0.140080	-0.183350	-0.141040	-0.175460	-0.127500	-0.152720	-0.194670	-0.155070	-0.126730	-0.185290	-0.196380	-0.114900	-0.161120	-0.168890	-0.167550	-0.111670	-0.196820	-0.119710	-0.066940	-0.117040	-0.094250	-0.158110	-0.120810	-0.169090	-0.214340	-0.180820	-0.200490	-0.091430	-0.211290	-0.142030	-0.150250	-0.152860	-0.101460	-0.209820	-0.175570	-0.197110	-0.113500	-0.210500	-0.171500	-0.083910	-0.193120	-0.169910	-0.150130	-0.126420	-0.194830	-0.187000	-0.181310	-0.128350	-0.152530	-0.136750	-0.211340	-0.165380	-0.126000	-0.183770	-0.241050	-0.167350	-0.157110	-0.228540	-0.188910	-0.117930	-0.207010	-0.152400	-0.077750	-0.133800	-0.101050	-0.254160	-0.157440	-0.148960	-0.195450	-0.125380	-0.176000	-0.155310	-0.229010	-0.117770	-0.149910	-0.210070	-0.186960	-0.229260	-0.148430	-0.180470	-0.228460	-0.125020	-0.174150	-0.118420	-0.161900	-0.131120	-0.091450	-0.178440	-0.126270	-0.236560	-0.190810	-0.193870	-0.100320	-0.161320	-0.148810	-0.158460	-0.109710	-0.223570	-0.086910	-0.031300	-0.120350	-0.156270	-0.069260	-0.111500	-0.134270	-0.103690	-0.161010	-0.106560	-0.095800	-0.216970	-0.225440	-0.160560	-0.182310	-0.133620	-0.134020	-0.163390	-0.165460	-0.198370	-0.159800	-0.151650	-0.193260	-0.184600	-0.194900	-0.182390	-0.101880
0.003350	-0.160630	0.001640	-0.025680	-0.068170	-0.120470	-0.097410	-0.088900	-0.072590	-0.171750	-0.062470	-0.059380	-0.086390	-0.023560	0.007130	-0.071410	-0.028270	-0.014380	-0.057450	-0.032240	0.022190	-0.028810	-0.061600	-0.073240	-0.095100	-0.050490	-0.106320	-0.083070	-0.163750	-0.116200	-0.068400	-0.111710	-0.106850	-0.069860	-0.098910	-0.080850	-0.148570	-0.072500	-0.041820	-0.060130	-0.118850	-0.058290	-0.037020	-0.101780	-0.058740	-0.108550	-0.055520	-0.131300	0.073420	-0.048350	-0.021830	0.025720	-0.024210	0.026100	-0.111850	-0.057660	-0.067630	-0.094790	-0.064580	-0.165900	-0.051140	-0.136570	-0.112790	-0.079410	-0.101520	-0.074430	-0.111410	-0.039240	-0.166060	-0.039430	-0.041590	-0.130740	0.010790	0.007700	-0.113560	-0.050520	-0.085830	-0.150290	-0.171180	-0.194930	-0.206690	-0.229510	-0.082550	-0.115950	-0.037600	-0.003120	0.003220	-0.101080	-0.143560	-0.037680	-0.096680	-0.135820	0.026360	0.048680	-0.089670	-0.055570	-0.076370	0.055160	0.000640	-0.087800	-0.089610	-0.044480	-0.101140	-0.051530	-0.020420	-0.092880	-0.115420	-0.028230	-0.042670	-0.091580	-0.160320	-0.177410	-0.158120	-0.235710	-0.154650	-0.209160	-0.201690	-0.180000	-0.261760	-0.254130	-0.226860	-0.107620	-0.150030	-0.138070	-0.162720	-0.155480	-0.142630	-0.127350	-0.189190	-0.063630	-0.217440	-0.266720	-0.196510	-0.124370	-0.148970	-0.082350	-0.074630	-0.128080	-0.101610	-0.194100	-0.194440	-0.101020	-0.112850	-0.156190	-0.102610	-0.212960	-0.167400	-0.171800	-0.134560	-0.101340	-0.146920	-0.148680	-0.126020	-0.099610	-0.032250	-0.098080	-0.156530
-0.265680	-0.021770	-0.083670	-0.085530	-0.107900	-0.090910	-0.030630	-0.035550	-0.084310	0.008940	-0.009100	-0.133490	-0.115070	-0.189900	-0.132790	-0.075440	-0.136940	-0.146680	-0.072530	-0.097200	-0.178860	-0.106840	-0.029570	-0.092190	-0.091180	-0.060630	-0.073950	-0.069170	0.023450	-0.037400	-0.071300	-0.039050	-0.046660	-0.074170	-0.037760	-0.096630	-0.043260	-0.091540	-0.074750	-0.081950	-0.074260	-0.047210	-0.104600	-0.077590	-0.118250	0.000170	-0.052280	-0.027780	-0.182640	-0.084900	-0.103550	-0.162530	-0.128060	-0.191320	-0.053650	-0.112920	-0.074610	-0.025520	-0.026400	-0.027790	-0.095530	-0.042070	-0.053040	-0.047540	-0.093290	-0.040630	-0.017380	-0.094220	0.002370	-0.102510	-0.095680	-0.068390	-0.158290	-0.191000	-0.009170	-0.171630	-0.051980	-0.074070	-0.067770	-0.065470	-0.058840	-0.035080	-0.057410	-0.023330	-0.113710	-0.159750	-0.119470	-0.084040	-0.036580	-0.101540	-0.037950	-0.028710	-0.098800	-0.198100	-0.077720	-0.095180	-0.089930	-0.087470	-0.126670	-0.065020	-0.017400	-0.105430	-0.062420	-0.061440	-0.055330	-0.119650	-0.042570	-0.108870	-0.086260	-0.050280	-0.051910	-0.003410	-0.029160	-0.055650	-0.094860	-0.015270	-0.015140	-0.047840	-0.023450	0.046560	0.037580	-0.013790	-0.073370	-0.016770	-0.076560	-0.022450	-0.024860	-0.091960	-0.013720	-0.067590	-0.008650	-0.027800	0.008800	-0.027430	-0.008860	-0.099350	-0.025020	-0.015520	-0.017680	0.002190	0.007730	-0.041930	0.000040	-0.008050	-0.036100	0.050890	0.004030	0.005700	-0.009900	-0.070440	-0.017340	-0.033930	-0.035960	-0.036940	-0.090640	-0.071590	-0.049600
-0.001940	-0.141070	-0.163880	-0.110140	-0.100620	-0.091830	-0.198130	-0.194930	-0.143310	-0.175850	-0.235450	-0.193350	-0.091880	-0.178690	-0.102180	-0.194950	-0.112880	-0.146890	-0.183100	-0.178910	-0.075450	-0.103660	-0.226370	-0.237460	-0.108130	-0.158400	-0.133650	-0.106400	-0.187520	-0.139620	-0.151640	-0.189190	-0.167630	-0.123340	-0.168370	-0.127230	-0.162230	-0.147500	-0.206290	-0.194930	-0.075750	-0.188800	-0.096250	-0.120970	-0.080870	-0.219870	-0.195460	-0.109000	-0.114020	-0.173780	-0.211540	-0.165720	-0.161110	-0.118900	-0.169000	-0.076860	-0.113320	-0.153970	-0.218480	-0.104890	-0.101440	-0.143160	-0.160970	-0.185270	-0.111610	-0.190790	-0.214080	-0.154210	-0.154010	-0.113130	-0.213520	-0.178230	-0.154260	-0.073470	-0.244500	-0.006730	-0.202020	-0.125720	-0.116580	-0.132960	-0.116000	-0.102380	-0.164630	-0.226490	-0.155500	-0.077730	-0.152600	-0.157040	-0.197010	-0.196370	-0.234910	-0.128040	-0.151400	-0.102190	-0.160380	-0.137280	-0.107830	-0.216520	-0.131760	-0.150280	-0.209320	-0.253420	-0.160610	-0.116790	-0.132070	0.011210	-0.181920	-0.146370	-0.168150	-0.163070	-0.134570	-0.166120	-0.167250	-0.068950	-0.086830	-0.128330	-0.129660	-0.110360	-0.059260	-0.144680	-0.171250	-0.212490	-0.089490	-0.160750	-0.036670	-0.116560	-0.144190	-0.046390	-0.118070	-0.183180	-0.188860	-0.067470	-0.146380	-0.202660	-0.229380	-0.148040	-0.225030	-0.145600	-0.166840	-0.053380	-0.044490	-0.111490	-0.135320	-0.112690	-0.136220	-0.152990	-0.150210	-0.153590	-0.170350	-0.092460	-0.115050	-0.135980	-0.137170	-0.222380	-0.150560	-0.139290	-0.142730
-0.111680	-0.067250	0.026370	-0.077010	-0.101490	-0.073020	-0.028340	-0.008890	-0.076000	-0.091940	0.071790	-0.011870	-0.111300	0.056390	-0.044680	-0.030310	-0.029790	0.014090	0.011270	0.089570	-0.054650	-0.125330	0.017690	0.116780	-0.034590	-0.004850	-0.109880	-0.119550	-0.084150	-0.101680	-0.055920	-0.007820	-0.044560	-0.082780	-0.117120	-0.173170	-0.088170	-0.074410	-0.014940	-0.017370	-0.156480	-0.002210	-0.101220	-0.082750	-0.085700	0.026380	0.023030	-0.093640	-0.032330	-0.104630	-0.049130	-0.100090	-0.099750	-0.036590	0.020800	-0.074750	-0.091800	-0.069020	0.063080	-0.121750	-0.136450	-0.084440	-0.057330	0.001360	-0.067390	-0.014270	-0.024780	-0.021780	-0.137590	-0.130620	0.049280	-0.047720	-0.056160	-0.086390	-0.007550	-0.115170	-0.061760	-0.097340	-0.118680	-0.109110	-0.168010	-0.172890	-0.092900	-0.005460	-0.052740	0.010260	-0.067830	-0.117030	-0.075930	-0.024600	-0.043240	-0.110790	-0.022330	-0.068640	-0.058300	-0.085880	-0.075160	0.104690	0.038050	-0.115560	-0.017050	0.057250	-0.102900	-0.006080	0.037220	-0.106750	0.051520	-0.108310	-0.045080	-0.017400	-0.098970	-0.121320	-0.104700	-0.161650	-0.087370	-0.128180	-0.138590	-0.079590	-0.158940	-0.189610	-0.147820	-0.021170	-0.095110	-0.038540	-0.147220	-0.156240	-0.104620	-0.128740	-0.189160	-0.078810	-0.062270	-0.225260	-0.179770	-0.084650	-0.098500	-0.121890	-0.077720	-0.130390	0.007540	-0.123150	-0.125790	-0.126230	-0.060230	-0.123540	-0.068380	-0.173850	-0.099090	-0.119870	-0.074020	-0.114630	-0.109560	-0.061880	-0.123810	-0.006270	-0.015450	-0.125310	-0.078310
-0.154350	-0.156580	-0.156050	0.017520	-0.124660	-0.202490	-0.191300	-0.185100	-0.171880	-0.108860	-0.192150	-0.102930	-0.095120	-0.085070	-0.065680	0.035200	-0.110920	-0.131720	-0.174870	-0.224630	-0.101470	-0.058450	-0.124750	-0.210000	-0.176340	-0.096480	-0.052900	-0.102310	-0.167940	-0.106310	-0.165120	-0.177110	-0.160420	-0.132590	-0.028390	-0.118010	-0.237910	-0.192420	-0.195690	-0.197670	-0.083390	-0.148950	-0.142690	-0.127770	-0.135900	-0.174070	-0.138010	-0.089680	-0.035770	0.089830	0.028260	0.054650	0.073170	-0.135400	-0.241560	-0.143120	-0.191980	-0.086600	-0.209520	-0.101680	-0.114950	-0.262870	-0.220240	-0.220750	-0.148820	-0.214440	-0.215240	-0.193800	-0.096030	-0.088840	-0.237220	-0.159440	-0.118940	-0.090890	-0.114090	-0.117240	-0.251730	-0.437090	-0.453730	-0.445660	-0.421400	-0.374390	-0.225590	-0.246270	0.017350	-0.123510	-0.134140	-0.252070	-0.302580	-0.300630	-0.278050	-0.075570	-0.012990	-0.021490	0.039960	0.049390	-0.098870	-0.097800	-0.031470	-0.123760	-0.231310	-0.246810	-0.194030	-0.035900	-0.048640	-0.075790	-0.323680	-0.116360	-0.142730	-0.306900	-0.309880	-0.305030	-0.381450	-0.378570	-0.446500	-0.311740	-0.313380	-0.317110	-0.337100	-0.286770	-0.230760	-0.308450	-0.418420	-0.351070	-0.201110	-0.184500	-0.187780	-0.295720	-0.146300	-0.215090	-0.362270	-0.211640	-0.147320	-0.217250	-0.121740	-0.169900	-0.101930	0.014550	-0.114900	-0.062920	-0.035790	-0.149590	-0.160620	-0.177080	-0.232480	-0.127190	-0.179610	-0.230620	-0.221130	-0.204630	-0.169420	-0.265070	-0.201770	-0.348060	-0.127880	-0.248900	-0.290870
-0.028980	0.046680	0.032260	-0.085000	-0.042670	0.023290	-0.084520	-0.053380	-0.047620	-0.095180	0.013130	-0.235160	-0.128370	-0.123700	-0.048520	-0.136410	-0.021080	-0.102460	-0.032750	0.015460	-0.084540	-0.090930	-0.097070	-0.105550	0.058280	-0.042910	-0.162830	-0.000170	0.046620	-0.017370	-0.023110	-0.029850	-0.012150	0.025820	-0.108660	-0.121770	-0.058790	-0.054460	-0.076090	-0.072410	-0.054000	-0.032390	-0.007240	-0.033430	0.012930	-0.029450	-0.063670	0.065770	-0.029130	-0.169670	-0.128710	-0.162550	-0.146720	-0.054460	0.044170	-0.037940	0.028840	-0.027270	0.008640	-0.020500	-0.066880	0.013630	-0.007430	0.080680	-0.041360	-0.004160	0.011220	-0.020650	-0.051510	-0.086230	-0.095150	-0.154510	-0.167690	-0.106420	-0.160620	0.012270	-0.076570	0.025670	0.032810	0.033160	0.010850	0.007030	-0.070230	-0.043080	-0.206180	0.011850	-0.110170	-0.097120	-0.043740	-0.046210	-0.074510	-0.038830	-0.081430	-0.106760	-0.137910	-0.156370	0.009330	-0.005490	-0.064250	-0.043400	0.048080	-0.135840	-0.132810	-0.037530	0.039190	-0.002810	0.065900	-0.126270	-0.070180	0.008640	-0.060350	-0.022400	-0.009480	0.028350	0.072670	0.008850	-0.005720	0.005710	0.039180	-0.026320	-0.048560	-0.022550	0.076760	0.075730	0.001060	-0.024320	-0.023190	0.081320	-0.031000	-0.065270	0.003080	-0.067360	-0.076670	-0.080900	-0.091040	-0.030590	-0.039180	-0.108870	0.036310	0.064860	0.078560	-0.005500	0.074270	0.030740	0.048390	-0.021610	0.021800	0.020510	0.004930	-0.004610	-0.001700	0.021450	0.000210	0.005100	-0.046350	-0.001580	0.021010
