3.002480	3.177290	3.118960	3.047540	3.114000	3.070780	3.054470	3.093710	3.082610	3.007250	3.019120	3.076090	3.054340	3.041410	3.022910	3.015820	3.065950	3.009720	3.068980	3.028480	3.166620	3.243500	3.112590	2.997010	2.994430	3.126030	3.375210	3.879830	4.016660	4.043050	4.071470	4.031450	4.010040	3.776410	3.288640	3.175750	3.146660	3.115360	3.052830	3.057030	3.048910	3.105450	3.378380	3.424940	3.620330	3.420090	3.164860	3.060420	3.051770	3.031780	3.050470	3.117940	2.992750	3.016700	3.045840	3.066650	3.012160	3.025930	3.156700	3.022170	2.979100	3.048490	3.061970	3.011480	3.029510	3.085920	3.012040	3.025060	3.016950	3.104730	3.044910	3.065220	3.058250	3.058070	2.997020	3.067300	3.068240	2.988030	3.025500	3.036150	2.993590	3.047050	3.082900	3.131360	3.018050	3.064470	3.050200	3.043330
-0.015230	-0.067420	-0.102500	-0.079850	-0.086850	-0.066310	-0.055550	-0.090270	-0.061730	-0.037720	-0.054350	-0.063730	-0.054720	-0.091050	-0.013820	-0.024360	-0.076630	-0.080230	-0.031500	-0.021370	-0.092980	-0.135210	-0.063030	-0.035870	-0.062040	-0.087790	-0.062490	-0.014500	-0.015160	-0.025970	-0.047100	-0.002610	0.016880	-0.012170	-0.097840	-0.019620	-0.034430	-0.056470	-0.044700	-0.038080	0.002880	-0.078850	-0.063720	-0.096750	-0.100520	-0.132700	-0.066250	-0.061020	-0.058580	-0.084170	-0.045810	-0.071140	-0.025530	-0.042620	-0.031840	-0.021670	-0.051780	-0.073290	-0.096530	-0.049430	-0.068390	-0.027070	-0.056640	-0.014850	-0.056480	-0.088200	-0.035860	-0.059980	-0.018020	-0.076450	-0.033790	-0.064770	-0.054040	-0.049120	-0.061580	-0.063930	-0.053270	-0.038190	-0.078830	-0.045750	-0.029150	-0.055050	-0.044830	-0.083990	-0.051140	-0.057260	-0.016130	-0.048780
-0.264550	-0.264470	-0.231370	-0.207860	-0.205040	-0.221950	-0.256330	-0.226330	-0.250920	-0.264070	-0.246460	-0.161330	-0.205320	-0.272650	-0.245940	-0.277740	-0.169810	-0.196970	-0.246400	-0.250260	-0.288090	-0.261640	-0.250280	-0.264450	-0.256440	-0.195860	-0.375860	-0.197950	-0.239210	-0.177680	-0.173620	-0.245690	-0.263150	-0.292870	-0.218960	-0.265200	-0.170820	-0.204710	-0.219770	-0.253560	-0.230600	-0.221210	-0.315140	-0.248750	-0.193130	-0.200630	-0.213880	-0.210450	-0.270700	-0.220740	-0.206710	-0.187040	-0.269240	-0.268550	-0.264130	-0.261140	-0.257790	-0.258340	-0.196540	-0.248570	-0.258190	-0.277330	-0.236880	-0.255920	-0.242610	-0.211130	-0.228140	-0.261930	-0.289880	-0.201110	-0.179890	-0.235100	-0.235620	-0.183530	-0.255820	-0.224350	-0.215800	-0.222660	-0.210110	-0.262700	-0.250350	-0.249590	-0.228160	-0.171940	-0.268620	-0.250770	-0.272300	-0.206640
-0.133170	-0.097470	-0.119130	-0.191090	-0.161740	-0.152020	-0.083820	-0.099900	-0.110200	-0.121270	-0.126810	-0.230740	-0.181670	-0.053020	-0.156360	-0.096600	-0.218900	-0.203740	-0.133330	-0.128820	-0.096000	-0.038840	-0.140420	-0.120390	-0.094210	-0.140630	-0.061530	-0.258800	-0.128780	-0.212910	-0.219890	-0.171200	-0.176450	-0.106830	-0.123340	-0.091380	-0.232790	-0.161350	-0.193070	-0.101680	-0.179110	-0.116700	-0.105340	-0.143630	-0.170670	-0.117230	-0.183000	-0.199600	-0.071190	-0.128520	-0.173910	-0.167060	-0.104540	-0.076620	-0.100160	-0.091510	-0.080330	-0.085170	-0.125780	-0.110830	-0.081030	-0.086260	-0.131780	-0.121960	-0.113630	-0.134450	-0.168550	-0.076030	-0.077540	-0.154700	-0.264020	-0.114300	-0.137670	-0.231210	-0.125600	-0.111400	-0.177520	-0.197400	-0.176420	-0.111640	-0.170280	-0.095720	-0.126920	-0.209690	-0.080040	-0.096660	-0.105540	-0.212480
-0.040530	-0.070100	-0.049500	0.029330	-0.037060	-0.053770	-0.108420	-0.104660	-0.039240	-0.021040	-0.046650	-0.021430	-0.032280	-0.115030	-0.030890	-0.063640	-0.004570	0.015130	-0.061520	-0.083980	0.033820	-0.107950	-0.037140	-0.033740	-0.090860	-0.089360	0.059220	0.037260	-0.178390	-0.106680	-0.076330	-0.066070	-0.038910	-0.091020	-0.110700	-0.126770	-0.015440	-0.099620	0.040430	-0.091310	-0.062990	-0.087180	0.022780	0.057770	-0.025240	-0.068980	0.024550	0.055880	-0.112240	-0.057330	-0.047670	-0.055260	-0.072180	-0.109490	-0.067800	-0.118840	-0.113720	-0.084410	-0.094720	-0.110090	-0.093650	-0.075850	-0.056040	-0.079860	-0.080400	-0.055140	-0.021740	-0.104860	-0.102220	-0.065650	0.065290	-0.073150	-0.059550	0.017070	-0.010720	-0.110990	-0.021830	0.035360	0.004160	-0.042920	0.013040	-0.108220	-0.094360	0.001260	-0.095990	-0.093020	-0.091770	0.033410
-0.148890	-0.155240	-0.196870	-0.190790	-0.158240	-0.118080	-0.109960	-0.088360	-0.200870	-0.170720	-0.170580	-0.081960	-0.091910	-0.124420	-0.170960	-0.168330	-0.133000	-0.153950	-0.139010	-0.071130	-0.228450	-0.080870	-0.111330	-0.179800	-0.109190	-0.117650	-0.194700	-0.139150	-0.002380	-0.051690	-0.073180	-0.101810	-0.091510	-0.117260	-0.052330	-0.116760	-0.115780	-0.082580	-0.258640	-0.138340	-0.064180	-0.109310	-0.163240	-0.250920	-0.147540	-0.128130	-0.185510	-0.238730	-0.108200	-0.135920	-0.111380	-0.136490	-0.111300	-0.116970	-0.167870	-0.081820	-0.092930	-0.159710	-0.116420	-0.096470	-0.142570	-0.176640	-0.100850	-0.086240	-0.084410	-0.143380	-0.119890	-0.146490	-0.123790	-0.110430	-0.176570	-0.148090	-0.127730	-0.145590	-0.199590	-0.099110	-0.123950	-0.209170	-0.168790	-0.168580	-0.162400	-0.100170	-0.094980	-0.142800	-0.119280	-0.144020	-0.058830	-0.180200
-0.119180	-0.175250	-0.058990	-0.174290	-0.119640	-0.169750	-0.141530	-0.114430	-0.004040	-0.091240	-0.071650	-0.236390	-0.223390	-0.052640	-0.111660	-0.077740	-0.173100	-0.164000	-0.124140	-0.204000	-0.078710	-0.155900	-0.224740	-0.090080	-0.136390	-0.133810	-0.178960	-0.139470	-0.102530	-0.101750	-0.105380	-0.129200	-0.197780	-0.163730	-0.189990	-0.071790	-0.148190	-0.148300	-0.047360	-0.050700	-0.246830	-0.118350	-0.113460	-0.001540	-0.044880	-0.118130	-0.098550	-0.033670	-0.126500	-0.146530	-0.102430	-0.099450	-0.144320	-0.114810	-0.034810	-0.155550	-0.144270	-0.056590	-0.059820	-0.153430	-0.092150	-0.035050	-0.183690	-0.126840	-0.184000	-0.070230	-0.216410	-0.051150	-0.109450	-0.148490	-0.152210	-0.075950	-0.077580	-0.181820	-0.023100	-0.105350	-0.151990	-0.083770	-0.148520	-0.079810	-0.153530	-0.115020	-0.146520	-0.132970	-0.101750	-0.049100	-0.210020	-0.106710
-0.044600	-0.012040	-0.188070	0.037710	-0.077590	-0.027340	-0.016220	-0.059090	-0.132240	0.008710	-0.125730	0.034000	0.104990	-0.155770	-0.056460	-0.063020	0.012530	-0.001050	-0.029160	0.017140	-0.029540	-0.037260	0.046310	-0.008290	-0.056510	-0.055250	-0.033280	-0.091760	-0.288850	-0.213440	-0.190650	-0.097490	-0.032690	-0.105600	-0.093640	-0.154510	-0.030910	-0.174890	-0.103680	-0.170560	0.057470	-0.022850	0.113290	0.017040	-0.005800	-0.032960	-0.017110	-0.054490	-0.113980	-0.016840	-0.059500	-0.072130	-0.008560	-0.080380	-0.096770	-0.010230	0.004660	-0.151110	-0.130260	-0.062280	-0.096780	-0.134260	0.060130	-0.049410	0.026260	-0.070310	0.101670	-0.161630	-0.124920	-0.025910	0.021190	-0.099400	-0.153660	0.046270	-0.139250	-0.057120	0.036470	-0.074840	0.012810	-0.086250	0.005030	-0.080860	-0.013800	0.014180	-0.082510	-0.140280	0.049440	-0.012640
-0.192630	-0.253680	-0.107000	-0.301120	-0.265510	-0.236350	-0.193550	-0.086430	-0.094600	-0.156860	-0.140450	-0.187710	-0.280780	-0.046270	-0.202850	-0.187950	-0.208870	-0.206230	-0.293060	-0.189160	-0.059550	0.035360	-0.177060	-0.225530	-0.135150	-0.226900	-0.060450	-0.200320	-0.022670	-0.146320	-0.149770	-0.249430	-0.256880	-0.224850	-0.174650	-0.184260	-0.210980	-0.068960	-0.202000	-0.051650	-0.248810	-0.200410	0.038920	-0.031750	-0.031590	-0.029390	-0.072470	-0.092200	-0.061530	-0.202410	-0.024320	-0.155800	-0.197470	-0.180680	-0.131930	-0.241100	-0.210850	-0.065950	-0.071490	-0.093560	-0.120210	-0.115780	-0.264450	-0.051790	-0.174940	-0.094500	-0.282030	-0.099630	-0.118110	-0.154520	-0.169610	-0.131840	-0.053690	-0.258490	-0.019580	-0.137740	-0.159560	-0.120330	-0.242120	-0.159730	-0.186040	-0.099050	-0.264160	-0.166380	-0.114750	-0.067240	-0.220650	-0.149640
-0.022630	-0.161140	-0.142190	-0.044940	-0.000340	-0.004500	-0.050750	-0.077980	-0.006970	-0.027300	-0.074900	-0.147150	0.006950	-0.051730	-0.082010	-0.009360	-0.073000	-0.045750	0.069460	-0.108310	-0.059000	-0.146150	-0.092450	0.030960	-0.087370	-0.047480	-0.104870	0.020240	-0.086210	0.004480	0.028170	0.060050	0.001070	-0.062960	-0.030730	-0.003870	-0.037820	-0.204580	-0.090280	-0.151120	-0.092560	0.038270	-0.102800	-0.015240	-0.013750	-0.159470	-0.107360	-0.079700	-0.208200	-0.087170	-0.145030	-0.076360	-0.009240	-0.056030	-0.023720	-0.020440	-0.016770	-0.152220	-0.088240	-0.165460	-0.117230	-0.088800	0.046770	-0.130150	-0.070630	-0.055310	-0.043620	-0.101500	-0.136280	-0.079780	-0.082870	-0.045560	-0.086970	-0.017450	-0.099980	-0.063880	-0.028570	-0.112620	-0.010740	-0.010640	-0.071860	-0.110030	0.069760	-0.033420	-0.056530	-0.105180	-0.008440	-0.016490
