3.251360	3.435330	3.345040	3.409460	3.454760	3.499820	3.539170	3.537900	3.594710	3.546480	3.467930	3.553020	3.566310	3.533290	3.556090	3.517130	3.618970	3.543270	3.488370	3.515350	3.579960	3.584090	3.520730	3.613570	3.607260	3.526000	3.516410	3.436380	3.544620	3.664930	3.670790	3.722860	3.752030	3.625180	3.597250	3.642790	3.641880	3.732520	3.633450	3.725600	3.760860	3.791840	3.821070	3.641710	3.607510	3.520290	3.564310	3.564910	3.607760	3.615540	3.553420	3.600330	3.524300	3.665190	3.669210	3.517770	4.028230	4.253750	4.346920	4.321270	4.270380	4.295880	4.183480	4.310710	3.982270	3.551710	3.535390	3.665850	3.682250	3.566160	3.522670	3.505650	3.447450	3.416730	3.332920	3.674350	3.826010	3.665940	3.646830	3.456310	3.380880	3.453200
0.042120	-0.011090	0.019570	-0.012480	-0.059040	-0.042780	-0.073240	-0.075070	-0.103480	-0.071510	-0.033140	-0.063550	-0.104250	-0.002240	0.026840	-0.002010	-0.018430	-0.028100	0.053110	0.015760	-0.018600	-0.032950	-0.006540	-0.013760	-0.002050	-0.019150	-0.028620	0.040360	-0.046520	-0.020000	-0.002440	-0.003250	-0.022570	-0.028380	-0.028710	-0.081120	-0.017270	-0.031920	-0.000620	-0.048760	0.006250	0.005950	-0.008980	0.035140	-0.044060	0.001000	0.002200	0.020670	0.003370	-0.052610	-0.020300	-0.045100	0.016460	-0.018040	-0.025670	-0.009190	-0.130620	-0.136390	-0.204150	-0.171790	-0.132120	-0.161530	-0.077760	-0.198050	-0.033520	-0.042610	-0.038520	-0.114250	-0.127130	-0.059260	-0.033840	-0.044280	-0.088340	-0.024820	-0.018530	-0.072760	-0.064750	-0.033320	-0.026790	-0.011480	0.000980	-0.009660
-0.279570	-0.229900	-0.264690	-0.212400	-0.187010	-0.273630	-0.250770	-0.232320	-0.235090	-0.238570	-0.293280	-0.257340	-0.210380	-0.235000	-0.286000	-0.302980	-0.224890	-0.194900	-0.260140	-0.257150	-0.269550	-0.240150	-0.224910	-0.257540	-0.258090	-0.256140	-0.217070	-0.257800	-0.220170	-0.253250	-0.268260	-0.234640	-0.207320	-0.243960	-0.206850	-0.175560	-0.272660	-0.244100	-0.233830	-0.219550	-0.294060	-0.257930	-0.240780	-0.273130	-0.282090	-0.230930	-0.224120	-0.215330	-0.205570	-0.200800	-0.226020	-0.196760	-0.251280	-0.262990	-0.239660	-0.272930	-0.300870	-0.277960	-0.195710	-0.198820	-0.248260	-0.183930	-0.299050	-0.232410	-0.383180	-0.238500	-0.267880	-0.183780	-0.194880	-0.230710	-0.265450	-0.262290	-0.170420	-0.286560	-0.291440	-0.210770	-0.324850	-0.291770	-0.292080	-0.228980	-0.258750	-0.211550
-0.171710	-0.213830	-0.183050	-0.236490	-0.238290	-0.129730	-0.131270	-0.187790	-0.129660	-0.159680	-0.145370	-0.159920	-0.193230	-0.210070	-0.104490	-0.179590	-0.126860	-0.234970	-0.191570	-0.154270	-0.072770	-0.118570	-0.178620	-0.086130	-0.109730	-0.101510	-0.157690	-0.191740	-0.148430	-0.082640	-0.079110	-0.136590	-0.176420	-0.134050	-0.224880	-0.198280	-0.094930	-0.125740	-0.214580	-0.166990	-0.086440	-0.119820	-0.117780	-0.137390	-0.077330	-0.218500	-0.211810	-0.227450	-0.241710	-0.177880	-0.221470	-0.215260	-0.193670	-0.109110	-0.118050	-0.139520	-0.131070	-0.153900	-0.211950	-0.207430	-0.142290	-0.249970	-0.195450	-0.143950	-0.157280	-0.176180	-0.105490	-0.194450	-0.164880	-0.180600	-0.099670	-0.092230	-0.240050	-0.110600	-0.115540	-0.268170	-0.045080	-0.114110	-0.161750	-0.188510	-0.180880	-0.237760
-0.116520	-0.062780	-0.115750	-0.032910	-0.041160	-0.051500	-0.064030	-0.004530	-0.089060	-0.091340	-0.038220	-0.040310	-0.035480	-0.058470	-0.209180	-0.027890	-0.233720	-0.090950	-0.113890	-0.153300	-0.251870	-0.196410	-0.138460	-0.274450	-0.220920	-0.228340	-0.198300	-0.110420	-0.169390	-0.273120	-0.261160	-0.203800	-0.152740	-0.156670	-0.051720	-0.112950	-0.227080	-0.199690	-0.084550	-0.124560	-0.203980	-0.220980	-0.248540	-0.152500	-0.186320	-0.059960	-0.106890	-0.123170	-0.068980	-0.179170	-0.038780	-0.080490	-0.098400	-0.190920	-0.210440	-0.118480	-0.034180	-0.021890	-0.026490	-0.056270	-0.126220	0.005930	0.006850	-0.113700	0.019720	-0.131250	-0.188860	-0.124740	-0.131680	-0.090040	-0.195970	-0.198690	-0.032820	-0.120380	-0.111460	0.004540	-0.188550	-0.117280	-0.044830	-0.119240	-0.106730	-0.046210
-0.059940	-0.159660	-0.016790	-0.126400	-0.148590	-0.246890	-0.218030	-0.230200	-0.134000	-0.089800	-0.176980	-0.188860	-0.173100	-0.130510	-0.045350	-0.079500	-0.019050	-0.080000	-0.038680	-0.062780	-0.037500	-0.080960	-0.072430	-0.026150	-0.091190	-0.012550	0.022640	-0.071620	-0.060910	-0.031300	-0.051260	-0.064490	-0.055110	-0.090460	-0.134390	-0.103060	-0.039960	-0.056370	-0.062400	-0.078530	-0.095630	-0.076720	0.002700	-0.109720	-0.083470	-0.147380	-0.049880	-0.036920	-0.107610	0.008350	-0.101220	-0.115940	-0.052460	-0.089590	-0.039780	-0.118150	-0.084370	-0.163370	-0.106000	-0.113210	-0.070610	-0.176960	-0.110470	0.004280	-0.099280	-0.083720	-0.076870	-0.115840	-0.114790	-0.149710	-0.065960	-0.100260	-0.133970	-0.144780	-0.102470	-0.089310	-0.031140	-0.148320	-0.109210	-0.045700	-0.084750	-0.133080
-0.176790	-0.108890	-0.247340	-0.155320	-0.128580	0.027780	-0.036260	-0.092760	-0.174160	-0.240490	-0.160770	-0.133220	-0.158710	-0.196270	-0.121690	-0.264740	-0.094930	-0.224570	-0.236470	-0.157910	-0.086020	-0.080260	-0.125870	-0.095250	-0.049830	-0.139610	-0.189230	-0.186020	-0.140740	-0.080100	-0.053850	-0.131450	-0.162790	-0.093560	-0.155330	-0.116800	-0.134920	-0.091810	-0.232290	-0.193160	-0.074460	-0.085400	-0.156830	-0.077350	-0.132570	-0.086180	-0.233800	-0.192390	-0.137980	-0.261010	-0.155800	-0.160170	-0.199550	-0.089930	-0.108940	-0.132300	-0.259890	-0.130460	-0.230220	-0.223130	-0.229820	-0.192580	-0.283430	-0.265230	-0.261830	-0.218510	-0.162420	-0.157180	-0.171470	-0.128780	-0.122220	-0.078520	-0.164790	-0.097420	-0.159800	-0.234080	-0.108680	-0.060630	-0.220380	-0.186280	-0.192730	-0.148760
-0.121320	-0.159200	-0.020350	0.027030	-0.105370	-0.158470	-0.093170	-0.083750	0.027370	0.009530	-0.060790	-0.042100	-0.024340	0.019880	-0.155210	0.037620	-0.172210	-0.023350	0.043680	-0.049990	-0.186480	-0.126930	-0.080070	-0.187920	-0.194040	-0.152560	-0.092320	-0.028610	-0.101400	-0.192800	-0.221530	-0.020080	0.042190	-0.141530	0.006570	-0.090260	-0.202970	-0.230530	-0.021130	0.045770	-0.173550	-0.170020	-0.140440	-0.092510	-0.100110	-0.114050	0.013700	-0.069050	-0.109120	-0.054660	-0.019220	-0.014550	-0.021830	-0.141660	-0.126650	-0.086690	-0.141800	-0.239900	-0.145330	-0.120620	-0.134400	-0.089940	-0.091380	-0.231720	-0.182570	-0.059610	-0.095360	-0.118220	-0.095600	-0.094490	-0.142750	-0.174510	-0.008630	-0.125450	-0.056510	0.064530	-0.166960	-0.149570	0.080060	-0.035450	-0.113110	-0.042820
-0.093520	-0.158960	-0.171710	-0.255540	-0.130500	-0.121340	-0.167380	-0.148580	-0.225040	-0.180990	-0.128250	-0.212170	-0.303250	-0.315710	-0.210220	-0.240110	-0.186270	-0.301450	-0.288870	-0.260330	-0.206520	-0.294610	-0.278190	-0.291470	-0.308900	-0.197300	-0.170820	-0.268980	-0.237640	-0.271590	-0.223280	-0.475420	-0.400540	-0.134750	-0.281620	-0.247620	-0.188840	-0.156570	-0.264320	-0.381060	-0.263920	-0.317500	-0.246750	-0.290970	-0.164780	-0.156100	-0.297780	-0.256980	-0.211090	-0.233290	-0.095540	-0.298950	-0.192490	-0.262380	-0.218780	-0.272540	-0.063090	-0.144060	-0.197520	-0.257370	-0.224520	-0.327530	-0.254070	-0.096170	-0.157760	-0.393900	-0.370480	-0.391230	-0.341460	-0.337460	-0.183340	-0.237180	-0.242200	-0.178480	-0.113370	-0.145140	0.076580	-0.149020	-0.124750	-0.189380	-0.212550	-0.267160
-0.166040	-0.158020	-0.058870	0.023920	-0.135570	-0.072450	-0.089640	-0.167720	-0.081400	-0.182590	-0.221040	-0.056370	-0.019920	-0.095190	-0.034880	0.026580	-0.019990	-0.087740	-0.009790	-0.023860	-0.016170	0.071480	0.069100	0.028080	0.044250	0.015540	0.015500	-0.007140	-0.042850	0.031210	-0.021820	0.128730	0.129710	-0.091940	-0.005400	0.002820	-0.113000	-0.043880	-0.052730	0.075090	-0.013950	0.022380	-0.005800	0.027860	-0.104770	-0.074130	-0.013880	0.005980	-0.071200	-0.084820	-0.103720	-0.024930	-0.009440	0.020740	0.026700	-0.001380	-0.100500	-0.034810	-0.011330	-0.013810	-0.069270	0.019780	-0.009310	-0.013810	0.047270	0.000060	0.022560	-0.018760	-0.039600	0.020740	-0.082880	-0.037370	-0.037980	-0.106440	-0.176760	-0.012780	-0.112230	0.017310	-0.099690	-0.001840	-0.119860	0.004420
-0.098980	-0.139380	-0.147660	-0.119440	-0.169960	-0.126830	-0.095520	-0.075340	-0.099200	-0.047490	-0.015310	-0.189840	-0.135200	-0.047500	-0.205490	-0.166030	-0.191580	-0.119120	-0.160520	-0.120110	-0.192630	-0.226690	-0.227150	-0.224630	-0.229260	-0.276910	-0.254890	-0.177400	-0.122260	-0.226990	-0.178610	-0.150190	-0.157310	-0.159620	-0.146760	-0.171250	-0.158190	-0.230660	-0.132380	-0.143530	-0.157310	-0.221650	-0.251140	-0.115400	-0.133230	-0.099030	-0.151430	-0.182540	-0.127790	-0.209120	-0.075070	-0.100870	-0.179800	-0.220460	-0.233560	-0.176500	-0.204540	-0.192450	-0.246160	-0.237560	-0.181340	-0.209050	-0.214230	-0.313920	-0.275670	-0.185250	-0.183990	-0.122040	-0.164500	-0.172640	-0.122790	-0.169870	-0.124830	-0.109490	-0.034960	-0.109770	-0.137100	-0.246370	-0.062470	-0.231350	-0.133740	-0.192740
