2.035720	2.035720	2.035720	2.035720	2.035720	2.035720	2.125960	2.211690	2.238490	2.213850	2.208420	2.152660	2.208360	2.163530	2.162980	2.188770	2.200090	2.222400	2.199820	2.190860	2.208090	2.193530	2.200310	2.153720	2.323850	2.392690	2.376680	2.265990	2.200840	2.258660	2.263020	2.250230	2.150490	2.162150	2.197170	2.264850	2.472150	2.419680	2.289870	2.241710	2.256540	2.231030	2.233910	2.272670	2.205370	2.226750	2.164810	2.271470	2.213930	2.230520	2.284800	2.478200	2.362850	2.339110	2.273360	2.308200	2.339920	2.290970	2.392840	2.384700	2.264150	2.206250	2.270130	2.237660	2.231110	2.263850	2.299240	2.234220	2.293660	2.267770	2.488530	2.469710	2.479010	2.457510	2.373810	2.387150	2.514860	2.606160	3.037460	3.661420	3.831470	3.912700	3.816740	3.927960	3.697830	3.737370	3.438790	3.292710	3.002900	2.931650	2.786670	2.663940	2.599790	2.611180	2.567440	2.560370	2.502710	2.481550	2.469930	2.615790	2.739490	2.637200	2.670210	2.583370	2.530690	2.529430	2.497060	2.491610	2.461440	2.573680	2.575420	2.585440	2.499140	2.537040	2.550420	2.592000	2.597640
0.188810	0.188810	0.188810	0.188810	0.188810	0.188810	0.104650	0.021440	0.000690	0.021280	0.027730	0.076510	0.025250	0.066320	0.067440	0.041130	0.035640	0.012960	0.035470	0.043290	0.027750	0.037260	0.035590	0.073070	-0.029880	-0.098030	-0.091400	-0.009960	0.038870	-0.014700	-0.022000	-0.013290	0.079270	0.066120	0.037610	0.029050	0.004530	-0.014620	0.018990	0.036230	-0.002440	0.020860	0.011950	-0.028370	0.031650	0.014880	0.067280	-0.024610	0.028620	0.016770	0.020360	-0.077440	-0.042000	-0.056530	0.008730	-0.040310	-0.068960	-0.029310	-0.102370	-0.095620	-0.015860	0.034000	-0.019520	0.013190	0.014540	-0.011490	-0.026790	0.032110	-0.009550	0.026180	-0.086040	-0.042920	-0.023160	-0.049740	0.023920	-0.014620	-0.095230	0.114860	-0.027030	0.016880	0.000980	-0.029740	0.035810	0.006340	-0.002860	-0.028370	-0.014980	-0.051070	-0.015650	-0.032660	0.019230	0.016950	-0.002620	-0.060880	-0.045020	-0.074880	-0.048970	-0.063170	-0.069140	0.018100	-0.017330	-0.075650	-0.064850	-0.103130	-0.086380	-0.071970	-0.063580	-0.094840	-0.078040	-0.143540	-0.130660	-0.141390	-0.070140	-0.117570	-0.106760	-0.130430	-0.112940
-0.568700	-0.568700	-0.568700	-0.568700	-0.568700	-0.568700	-0.457830	-0.344030	-0.330220	-0.345740	-0.360190	-0.408200	-0.346300	-0.400400	-0.403980	-0.358790	-0.366700	-0.334600	-0.362090	-0.376050	-0.355370	-0.351390	-0.367400	-0.389480	-0.374790	-0.236860	-0.273670	-0.314510	-0.350570	-0.310360	-0.292850	-0.302320	-0.408880	-0.388760	-0.366140	-0.368300	-0.292540	-0.277630	-0.356920	-0.352250	-0.300470	-0.358280	-0.334250	-0.274690	-0.345380	-0.344240	-0.384020	-0.298950	-0.340560	-0.352780	-0.328730	-0.237550	-0.222130	-0.247850	-0.360460	-0.261020	-0.253790	-0.299600	-0.262350	-0.276460	-0.310850	-0.352150	-0.316230	-0.361430	-0.344590	-0.315330	-0.330870	-0.376870	-0.303900	-0.338290	-0.265070	-0.246620	-0.262560	-0.217410	-0.318130	-0.309740	-0.226720	-0.287640	-0.125660	-0.204120	-0.255370	-0.214680	-0.243480	-0.244180	-0.220330	-0.154500	-0.195370	-0.187440	-0.252280	-0.245070	-0.262700	-0.283150	-0.251040	-0.223520	-0.242670	-0.268190	-0.291710	-0.329430	-0.276730	-0.277330	-0.254220	-0.256850	-0.222630	-0.265690	-0.267770	-0.293630	-0.267940	-0.238660	-0.283620	-0.230020	-0.255130	-0.278910	-0.267570	-0.286010	-0.265610	-0.250430	-0.237680
0.173790	0.173790	0.173790	0.173790	0.173790	0.173790	0.057600	-0.060770	-0.057520	-0.049100	-0.027370	-0.005550	-0.059830	-0.009660	0.000430	-0.057280	-0.025270	-0.065990	-0.036150	-0.025590	-0.047700	-0.071290	-0.023190	-0.048810	0.046550	-0.142330	-0.078810	-0.105190	-0.093110	-0.081550	-0.102460	-0.102630	-0.015520	-0.035310	-0.027560	0.009740	-0.031570	-0.077640	-0.000160	-0.061600	-0.110590	-0.019200	-0.052620	-0.131110	-0.072630	-0.050990	-0.046820	-0.085480	-0.078770	-0.038450	-0.071280	-0.104720	-0.210190	-0.154410	-0.009860	-0.171810	-0.163550	-0.093100	-0.098540	-0.088370	-0.086010	-0.079730	-0.071440	-0.030080	-0.063450	-0.093870	-0.016600	-0.033190	-0.120390	-0.100160	-0.071270	-0.163640	-0.158230	-0.209220	-0.119050	-0.067300	-0.153090	-0.123100	-0.237540	-0.176560	-0.051290	-0.078940	-0.107700	-0.094750	-0.109420	-0.239940	-0.206190	-0.210130	-0.188110	-0.130410	-0.175970	-0.115620	-0.152600	-0.158010	-0.167070	-0.096510	-0.115210	-0.005440	-0.089970	-0.151220	-0.118480	-0.094920	-0.193250	-0.084240	-0.080880	-0.043430	-0.104800	-0.163850	-0.126460	-0.137410	-0.118330	-0.043250	-0.137690	-0.094390	-0.135540	-0.151530	-0.170570
-0.189750	-0.189750	-0.189750	-0.189750	-0.189750	-0.189750	-0.077130	0.012830	-0.001380	-0.013940	-0.039270	-0.031280	0.010220	-0.019190	-0.036910	0.018710	-0.035550	0.009930	-0.026100	-0.011530	0.008450	0.032140	-0.040750	0.037610	-0.143920	0.055940	-0.023960	0.057830	0.061710	0.016800	0.031640	0.052740	-0.002150	0.008050	-0.037350	-0.103620	-0.198970	-0.086890	-0.100200	0.027080	0.045280	-0.051990	-0.031740	0.060550	0.017990	0.002680	0.009750	0.010380	0.026290	-0.018860	-0.024730	-0.073030	0.086880	0.060920	-0.064340	0.119320	0.112840	0.023300	0.007560	0.006950	0.022560	0.053290	0.004590	-0.022300	0.010300	0.042150	-0.075570	-0.011170	0.066110	0.032760	-0.112870	-0.005130	-0.019640	0.059420	0.012380	-0.045470	-0.004770	-0.145830	-0.110740	-0.128570	-0.226850	-0.219860	-0.166450	-0.180130	-0.203060	-0.025190	-0.060740	0.007290	0.030850	-0.054160	0.046420	-0.070340	-0.034020	0.000770	0.063250	-0.032360	0.039470	-0.086510	-0.034070	0.013430	-0.080840	-0.048790	0.080070	-0.002430	-0.019540	-0.075800	0.008400	0.100710	0.074640	0.061430	0.048630	-0.065280	0.044980	0.011390	0.062210	0.059590	0.096410
-0.105240	-0.105240	-0.105240	-0.105240	-0.105240	-0.105240	-0.210350	-0.245220	-0.235930	-0.192150	-0.169510	-0.195850	-0.230610	-0.238980	-0.212200	-0.243820	-0.181560	-0.225300	-0.176310	-0.243470	-0.258300	-0.243390	-0.170270	-0.279620	-0.056100	-0.207020	-0.140180	-0.238100	-0.253990	-0.222880	-0.225250	-0.278410	-0.249000	-0.241570	-0.165640	-0.146990	-0.029230	-0.140670	-0.140330	-0.300510	-0.238790	-0.178360	-0.146990	-0.240040	-0.207430	-0.246810	-0.211740	-0.215720	-0.217370	-0.205600	-0.136910	-0.071890	-0.191100	-0.207960	-0.172950	-0.278330	-0.270530	-0.219130	-0.158670	-0.154470	-0.218940	-0.268750	-0.206130	-0.190890	-0.192520	-0.235140	-0.145780	-0.176540	-0.229920	-0.186310	-0.075770	-0.129760	-0.104580	-0.142520	-0.153970	-0.134050	-0.076110	-0.030610	0.008140	-0.008730	-0.023550	0.012350	-0.010390	0.011830	0.058260	-0.090130	-0.032370	-0.135080	-0.100030	-0.052710	-0.181650	-0.018910	-0.018540	-0.140010	-0.207680	-0.080940	-0.143440	-0.081620	-0.064880	-0.098200	-0.000490	-0.087550	-0.201810	-0.160370	-0.154760	-0.104940	-0.166400	-0.213000	-0.192470	-0.177730	-0.172010	-0.077540	-0.108450	-0.068980	-0.132730	-0.107830	-0.161540
-0.100600	-0.100600	-0.100600	-0.100600	-0.100600	-0.100600	0.001310	-0.039570	-0.017660	-0.102750	-0.123090	-0.098570	-0.064000	-0.018240	-0.050720	-0.046880	-0.100270	-0.073610	-0.131380	-0.005110	0.005760	-0.076270	-0.119490	-0.017060	-0.134920	-0.085360	-0.122620	-0.075060	-0.069470	-0.068760	-0.086170	-0.012490	-0.027990	-0.047050	-0.136070	-0.071990	-0.133490	-0.074940	-0.079300	0.063090	-0.076210	-0.071370	-0.171500	-0.082510	-0.124810	-0.002330	-0.111570	-0.069120	-0.102400	-0.064680	-0.164980	-0.181530	-0.170610	-0.110560	-0.048940	-0.067140	-0.065160	-0.070000	-0.125820	-0.135610	-0.078870	-0.044780	-0.076760	-0.076000	-0.126990	-0.072620	-0.075340	-0.116610	-0.082860	-0.137800	-0.060740	-0.030250	-0.033980	-0.112760	-0.028060	-0.042920	-0.101650	-0.152330	-0.218600	-0.153240	-0.067900	-0.075390	-0.067760	-0.116340	-0.180940	-0.112980	-0.179450	-0.103920	-0.143590	-0.177270	-0.047240	-0.227730	-0.255380	-0.099040	-0.103250	-0.189430	-0.220480	-0.191990	-0.280970	-0.048780	-0.173670	-0.105120	-0.039080	-0.035440	-0.073720	-0.082350	-0.092280	-0.118880	-0.165940	-0.126210	-0.095120	-0.145260	-0.209970	-0.226810	-0.176790	-0.202060	-0.136890
-0.044470	-0.044470	-0.044470	-0.044470	-0.044470	-0.044470	-0.138170	-0.029850	-0.097950	0.024550	0.043050	0.029980	-0.002830	-0.073470	-0.038630	-0.022520	0.010940	0.012710	0.066210	-0.100800	-0.112330	0.034140	0.035450	-0.033660	-0.118980	-0.025580	-0.060020	-0.016430	-0.002570	-0.014610	0.024850	-0.055590	-0.044490	-0.025850	0.063230	-0.086700	-0.154310	-0.131100	-0.099560	-0.177010	0.008920	-0.054060	0.103830	0.031730	0.084310	-0.115620	0.061300	-0.021660	0.036890	-0.032280	0.055530	-0.036250	0.082470	0.014770	-0.119120	-0.012000	-0.052910	-0.059240	-0.095360	-0.090540	-0.026340	-0.016310	-0.051090	-0.072750	0.032480	-0.034530	-0.102930	-0.003820	0.004020	0.083360	-0.033080	0.037840	0.055000	0.112600	-0.007000	0.008680	-0.027700	-0.083040	-0.014140	-0.129900	-0.193220	-0.192390	-0.187570	-0.182230	-0.116270	-0.110560	-0.122920	-0.099600	-0.137570	-0.057470	-0.128900	-0.040920	0.085300	-0.129400	-0.061050	-0.089650	0.031070	-0.022830	0.081290	0.032140	0.039350	-0.058920	0.046810	-0.165460	-0.122380	-0.100510	-0.049220	-0.010370	0.039460	-0.050120	-0.103540	-0.150520	0.023810	-0.025120	-0.027670	-0.047460	-0.098020
-0.142170	-0.142170	-0.142170	-0.142170	-0.142170	-0.142170	-0.065590	-0.219710	-0.112260	-0.222590	-0.248940	-0.250220	-0.224270	-0.158470	-0.184770	-0.194740	-0.207510	-0.251270	-0.276700	-0.115570	-0.101690	-0.277040	-0.234180	-0.208960	0.015350	-0.158940	-0.131910	-0.192680	-0.202970	-0.201340	-0.249840	-0.199680	-0.195140	-0.191930	-0.263840	-0.155050	-0.176760	-0.183240	-0.127600	-0.107950	-0.233420	-0.135260	-0.298110	-0.264730	-0.320000	-0.093190	-0.285150	-0.201360	-0.234680	-0.193550	-0.277950	-0.225930	-0.284630	-0.204430	-0.094810	-0.220800	-0.153840	-0.149570	-0.062430	-0.052790	-0.175690	-0.225920	-0.145600	-0.106420	-0.217270	-0.170280	-0.071040	-0.168490	-0.176680	-0.247850	-0.014740	-0.028230	-0.020510	-0.153760	-0.027120	-0.109970	-0.068100	-0.268050	-0.361630	-0.273700	-0.236320	-0.165300	-0.166740	-0.131090	-0.235680	-0.208340	-0.177470	-0.203920	-0.037880	-0.135040	-0.045830	-0.117600	-0.152370	-0.074710	-0.145640	0.032810	-0.134070	-0.100860	-0.174670	0.056920	0.026240	0.094010	-0.103160	0.104390	0.000190	0.029680	-0.073220	-0.080730	-0.148290	-0.108780	-0.051660	-0.005480	-0.098190	-0.072220	-0.095460	-0.026400	0.023140
-0.071410	-0.071410	-0.071410	-0.071410	-0.071410	-0.071410	-0.109700	0.044070	-0.071850	-0.003440	0.027110	0.031750	0.025020	-0.023250	-0.010490	-0.015060	-0.014630	0.060920	0.051170	-0.067450	-0.081990	0.072630	0.008260	0.012980	-0.102510	0.080120	0.046940	0.021370	0.007320	0.016890	0.052850	0.036310	0.007070	-0.016100	0.030170	-0.049840	-0.079520	-0.051180	-0.082730	-0.054050	0.015540	-0.066430	0.056080	0.063100	0.105110	-0.091470	0.060310	0.022230	0.007110	0.017980	0.039540	0.029780	0.038550	0.014140	-0.045090	0.051480	0.036130	-0.011770	-0.030200	-0.034080	-0.002320	0.053770	-0.022610	-0.060600	0.006150	0.003340	-0.071810	-0.000860	0.037170	0.108630	0.080880	0.114400	0.120370	0.128950	0.054740	0.145020	0.120530	-0.013740	0.043860	0.067180	0.039340	0.054690	0.079320	0.021060	0.091690	0.023910	0.001340	0.044540	-0.066090	-0.021890	-0.037040	-0.013770	0.010420	-0.048920	-0.051060	-0.201740	-0.108690	-0.051140	-0.077830	-0.006040	-0.064790	-0.143810	0.147350	-0.092850	-0.070430	-0.035090	0.013860	-0.020670	0.042900	0.072570	0.055100	0.002740	-0.023210	0.037380	0.026500	-0.008760	-0.044880
